SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS304WGRWM____	-53.946	-53.946	-53.909	-54.021	-53.947	-53.983	-53.985	-54.024	-53.987	-53.980	-53.950	-53.948	-53.881	-53.811	-53.884	-53.950	-53.950	-53.879	-53.919	-53.917	-53.882	-53.917	-53.877	-53.878	-53.913	-53.917	-53.885	-53.878	-53.877	-53.950	-53.872	-53.954	-93.678	-93.713	-93.748	-93.820	-93.786	-93.708	-93.785	-93.780	-93.855	-93.784	-93.883	-93.889	-93.818	-93.925	-93.957	-93.883	-93.883	-93.923	-93.848	-93.883	-93.918	-93.883	-93.857	-93.881	-93.886	-93.883	-93.850	-93.856	-93.857	-93.883	-93.896	-93.851	239.708	239.717	239.743	239.711	239.736	239.699	239.718	239.699	239.736	239.720	239.760	239.763	239.775	239.835	239.810	239.760	239.760	239.803	239.765	239.775	239.801	239.775	239.787	239.793	239.778	239.775	239.781	239.786	239.787	239.760	239.799	239.750	2016_7_19_17_00_53
FLQS3047GRWM____	-53.219	-53.226	-53.139	-53.212	-53.215	-53.213	-53.174	-53.208	-53.177	-53.248	-53.180	-53.216	-53.143	-53.032	-53.069	-53.180	-53.180	-53.105	-53.145	-53.144	-53.109	-53.144	-53.143	-53.144	-53.181	-53.144	-53.110	-53.145	-53.143	-53.180	-53.102	-53.141	-93.657	-93.740	-93.766	-93.836	-93.807	-93.767	-93.764	-93.836	-93.871	-93.766	-93.903	-93.906	-93.834	-93.938	-93.976	-93.903	-93.903	-93.938	-93.870	-93.903	-93.937	-93.903	-93.876	-93.902	-93.906	-93.903	-93.872	-93.875	-93.876	-93.903	-93.869	-93.872	240.329	240.347	240.395	240.379	240.370	240.360	240.378	240.381	240.404	240.344	240.412	240.396	240.410	240.489	240.482	240.412	240.412	240.455	240.419	240.428	240.453	240.428	240.421	240.427	240.412	240.428	240.435	240.420	240.421	240.412	240.438	240.422	2016_7_19_17_00_53
FLQS303BGRWM____	-53.800	-53.761	-53.761	-53.831	-53.797	-53.832	-53.795	-53.833	-53.796	-53.832	-53.761	-53.799	-53.728	-53.661	-53.694	-53.761	-53.761	-53.726	-53.729	-53.727	-53.695	-53.727	-53.727	-53.728	-53.762	-53.727	-53.696	-53.728	-53.727	-53.761	-53.728	-53.765	-93.640	-93.677	-93.714	-93.789	-93.753	-93.715	-93.751	-93.786	-93.826	-93.753	-93.856	-93.859	-93.824	-93.893	-93.928	-93.856	-93.856	-93.889	-93.858	-93.855	-93.891	-93.855	-93.864	-93.854	-93.857	-93.855	-93.860	-93.824	-93.864	-93.856	-93.858	-93.823	239.938	239.966	239.975	239.963	239.969	239.943	239.970	239.962	239.989	239.953	240.013	239.996	240.019	240.068	240.063	240.013	240.013	240.037	240.028	240.028	240.052	240.028	240.031	240.027	240.013	240.028	240.044	240.019	240.031	240.013	240.029	240.002	2016_7_19_17_00_53
FLQS3024GRWM____	-53.794	-53.709	-53.707	-53.779	-53.789	-53.779	-53.741	-53.780	-53.793	-53.778	-53.708	-53.746	-53.723	-53.655	-53.642	-53.708	-53.708	-53.677	-53.675	-53.676	-53.641	-53.676	-53.674	-53.674	-53.710	-53.676	-53.688	-53.674	-53.674	-53.708	-53.673	-53.761	-93.699	-93.734	-93.771	-93.846	-93.810	-93.772	-93.807	-93.843	-93.935	-93.806	-93.912	-93.916	-93.881	-93.946	-93.984	-93.912	-93.912	-93.944	-93.878	-93.910	-93.943	-93.910	-93.883	-93.908	-93.914	-93.910	-93.880	-93.882	-93.883	-93.912	-93.878	-93.883	239.900	239.948	239.959	239.945	239.931	239.926	239.952	239.944	239.962	239.935	239.995	239.979	239.980	240.029	240.045	239.995	239.995	240.018	240.002	240.010	240.034	240.010	240.003	240.010	239.995	240.010	239.996	240.003	240.003	239.995	240.003	239.964	2016_7_19_17_00_54
FLQS301GGRWM____	-53.666	-53.629	-53.627	-53.702	-53.666	-53.699	-53.666	-53.700	-53.665	-53.704	-53.629	-53.666	-53.596	-53.526	-53.563	-53.629	-53.629	-53.596	-53.596	-53.595	-53.559	-53.595	-53.595	-53.595	-53.629	-53.595	-53.563	-53.593	-53.595	-53.629	-53.592	-53.632	-93.820	-93.855	-93.892	-93.965	-93.930	-93.852	-93.928	-93.963	-94.003	-93.927	-94.032	-94.033	-94.001	-94.068	-94.102	-94.032	-94.032	-94.066	-93.999	-94.031	-94.063	-94.031	-94.004	-94.027	-94.033	-94.031	-94.002	-94.003	-94.004	-94.032	-93.998	-94.001	240.514	240.540	240.551	240.535	240.543	240.507	240.542	240.536	240.562	240.525	240.587	240.570	240.593	240.643	240.635	240.587	240.587	240.610	240.593	240.602	240.627	240.602	240.595	240.601	240.587	240.602	240.609	240.595	240.595	240.587	240.595	240.577	2016_7_19_17_00_54
FLQS301EGRWQ____	-53.636	-53.556	-53.555	-53.626	-53.590	-53.626	-53.591	-53.622	-53.589	-53.626	-53.553	-53.588	-53.521	-53.451	-53.485	-53.553	-53.553	-53.520	-53.521	-53.520	-53.483	-53.520	-53.519	-53.521	-53.554	-53.520	-53.488	-53.519	-53.519	-53.553	-53.516	-53.556	-93.839	-93.871	-93.907	-93.931	-93.939	-93.858	-93.938	-93.928	-93.966	-93.939	-94.040	-94.043	-93.964	-94.030	-94.109	-94.040	-94.040	-94.028	-94.007	-93.995	-94.029	-93.995	-94.012	-93.989	-94.034	-93.995	-93.965	-94.010	-94.012	-94.040	-94.008	-93.965	240.001	240.046	240.056	240.030	240.048	240.010	240.048	240.031	240.056	240.032	240.092	240.076	240.087	240.136	240.141	240.092	240.092	240.104	240.098	240.095	240.121	240.095	240.100	240.093	240.090	240.095	240.102	240.100	240.100	240.092	240.100	240.071	2016_7_19_17_00_54
FLQS300VGRWQ____	-53.596	-53.558	-53.557	-53.632	-53.594	-53.631	-53.593	-53.628	-53.593	-53.629	-53.559	-53.596	-53.527	-53.458	-53.491	-53.559	-53.559	-53.526	-53.527	-53.526	-53.491	-53.526	-53.524	-53.525	-53.559	-53.526	-53.493	-53.525	-53.524	-53.559	-53.484	-53.562	-93.618	-93.655	-93.690	-93.810	-93.727	-93.692	-93.728	-93.762	-93.801	-93.728	-93.828	-93.831	-93.797	-93.866	-93.902	-93.828	-93.828	-93.865	-93.795	-93.829	-93.860	-93.829	-93.801	-93.825	-93.830	-93.829	-93.796	-93.800	-93.801	-93.828	-93.795	-93.798	240.504	240.531	240.541	240.538	240.534	240.508	240.534	240.527	240.554	240.518	240.577	240.560	240.583	240.633	240.627	240.577	240.577	240.601	240.583	240.592	240.616	240.592	240.585	240.591	240.577	240.592	240.599	240.585	240.585	240.577	240.602	240.567	2016_7_19_17_00_54
FLQS300RGRWY____	-53.410	-53.373	-53.373	-53.447	-53.409	-53.446	-53.410	-53.444	-53.415	-53.445	-53.376	-53.411	-53.384	-53.313	-53.306	-53.376	-53.376	-53.340	-53.341	-53.340	-53.309	-53.340	-53.340	-53.341	-53.376	-53.340	-53.350	-53.340	-53.340	-53.376	-53.337	-53.376	-93.834	-93.869	-93.905	-93.982	-93.944	-93.909	-93.944	-93.978	-94.055	-93.944	-94.047	-94.051	-94.016	-94.081	-94.118	-94.047	-94.047	-94.078	-94.011	-94.043	-94.077	-94.043	-94.016	-94.041	-94.045	-94.043	-94.013	-94.017	-94.016	-94.047	-94.013	-94.012	240.023	240.050	240.059	240.045	240.052	240.026	240.052	240.045	240.079	240.036	240.095	240.079	240.083	240.133	240.145	240.095	240.095	240.119	240.101	240.110	240.133	240.110	240.103	240.109	240.094	240.110	240.098	240.104	240.103	240.095	240.104	240.085	2016_7_19_17_00_54
FLQS300LGRWQ____	-53.297	-53.261	-53.260	-53.289	-53.250	-53.330	-53.254	-53.325	-53.294	-53.374	-53.256	-53.251	-53.182	-53.113	-53.189	-53.256	-53.256	-53.223	-53.223	-53.223	-53.189	-53.223	-53.221	-53.223	-53.258	-53.223	-53.190	-53.182	-53.221	-53.256	-53.183	-53.220	-93.823	-93.864	-93.898	-93.968	-93.931	-93.860	-93.931	-93.930	-94.005	-93.939	-94.039	-94.038	-94.000	-94.069	-94.109	-94.039	-94.039	-94.072	-94.004	-94.037	-94.033	-94.037	-94.007	-94.035	-94.036	-94.037	-94.007	-94.002	-94.007	-94.039	-94.001	-94.001	240.697	240.725	240.734	240.739	240.747	240.691	240.745	240.712	240.746	240.692	240.772	240.774	240.796	240.847	240.821	240.772	240.772	240.796	240.778	240.787	240.802	240.787	240.780	240.787	240.771	240.787	240.794	240.797	240.780	240.772	240.796	240.779	2016_7_19_17_00_54
FLQS300LGRWM____	-53.227	-53.191	-53.191	-53.265	-53.227	-53.264	-53.227	-53.258	-53.228	-53.264	-53.189	-53.227	-53.155	-53.088	-53.121	-53.189	-53.189	-53.158	-53.156	-53.157	-53.122	-53.157	-53.155	-53.155	-53.191	-53.157	-53.122	-53.156	-53.155	-53.189	-53.156	-53.192	-93.884	-93.887	-93.921	-94.030	-93.994	-93.960	-93.995	-93.992	-94.067	-93.994	-94.063	-94.100	-94.027	-94.095	-94.169	-94.063	-94.063	-94.094	-94.028	-94.060	-94.094	-94.060	-94.029	-94.058	-94.098	-94.060	-94.029	-94.028	-94.029	-94.063	-94.027	-94.027	240.714	240.732	240.741	240.735	240.743	240.717	240.743	240.728	240.761	240.726	240.778	240.771	240.785	240.833	240.838	240.778	240.778	240.801	240.785	240.793	240.817	240.793	240.785	240.793	240.787	240.793	240.801	240.785	240.785	240.778	240.784	240.768	2016_7_19_17_00_54
FLQS3009GRWQ____	-53.395	-53.396	-53.396	-53.467	-53.430	-53.468	-53.430	-53.423	-53.430	-53.466	-53.396	-53.393	-53.323	-53.297	-53.289	-53.396	-53.396	-53.361	-53.362	-53.360	-53.328	-53.360	-53.359	-53.360	-53.395	-53.360	-53.290	-53.360	-53.359	-53.396	-53.359	-53.396	-93.920	-93.960	-93.993	-94.066	-94.030	-93.996	-94.065	-94.100	-94.103	-94.030	-94.134	-94.134	-94.098	-94.212	-94.202	-94.134	-94.134	-94.167	-94.136	-94.133	-94.168	-94.133	-94.139	-94.130	-94.136	-94.133	-94.138	-94.103	-94.139	-94.134	-94.100	-94.101	240.077	240.087	240.095	240.082	240.090	240.063	240.099	240.111	240.108	240.073	240.132	240.134	240.157	240.198	240.199	240.132	240.132	240.157	240.149	240.148	240.173	240.148	240.151	240.148	240.133	240.148	240.182	240.141	240.151	240.132	240.140	240.123	2016_7_19_17_00_54
FLQS2F0LGRX5____	-53.574	-53.501	-53.502	-53.577	-53.574	-53.574	-53.538	-53.572	-53.576	-53.575	-53.538	-53.538	-53.505	-53.440	-53.434	-53.538	-53.538	-53.468	-53.505	-53.468	-53.473	-53.468	-53.469	-53.466	-53.504	-53.468	-53.435	-53.467	-53.469	-53.538	-53.466	-53.541	-93.732	-93.769	-93.805	-93.916	-93.842	-93.809	-93.844	-93.874	-93.955	-93.841	-93.952	-93.950	-93.917	-94.024	-94.018	-93.952	-93.952	-93.982	-93.918	-93.986	-94.014	-93.986	-93.955	-93.943	-93.984	-93.986	-93.953	-93.951	-93.955	-93.952	-93.914	-93.915	240.107	240.151	240.160	240.154	240.136	240.128	240.153	240.145	240.165	240.136	240.182	240.181	240.187	240.245	240.247	240.182	240.182	240.222	240.188	240.223	240.228	240.223	240.214	240.212	240.206	240.223	240.229	240.214	240.214	240.182	240.205	240.170	2016_7_19_17_00_54
FLQS2EQUGRX5____	-53.232	-53.152	-53.151	-53.225	-53.226	-53.223	-53.189	-53.219	-53.190	-53.224	-53.151	-53.229	-53.158	-53.048	-53.083	-53.151	-53.151	-53.119	-53.117	-53.157	-53.084	-53.157	-53.117	-53.117	-53.153	-53.157	-53.082	-53.118	-53.117	-53.151	-53.159	-53.195	-93.691	-93.726	-93.762	-93.837	-93.803	-93.767	-93.802	-93.835	-93.915	-93.801	-93.906	-93.910	-93.875	-93.938	-93.975	-93.906	-93.906	-93.938	-93.873	-93.906	-93.936	-93.906	-93.875	-93.939	-93.947	-93.906	-93.877	-93.871	-93.875	-93.906	-93.869	-93.873	240.644	240.691	240.700	240.686	240.676	240.668	240.694	240.688	240.722	240.677	240.738	240.703	240.727	240.794	240.787	240.738	240.738	240.761	240.745	240.735	240.777	240.735	240.746	240.762	240.748	240.735	240.762	240.744	240.746	240.738	240.725	240.709	2016_7_19_17_00_55
FLQS2DERGRX5____	-53.618	-53.579	-53.578	-53.699	-53.611	-53.648	-53.612	-53.646	-53.665	-53.649	-53.628	-53.664	-53.544	-53.477	-53.509	-53.628	-53.628	-53.545	-53.546	-53.545	-53.508	-53.545	-53.544	-53.544	-53.581	-53.545	-53.514	-53.543	-53.544	-53.628	-53.541	-53.627	-93.672	-93.707	-93.742	-93.863	-93.780	-93.744	-93.782	-93.812	-93.899	-93.780	-93.929	-93.930	-93.850	-93.918	-93.987	-93.929	-93.929	-93.914	-93.888	-93.882	-93.916	-93.882	-93.892	-93.879	-93.921	-93.882	-93.852	-93.890	-93.892	-93.929	-93.850	-93.851	240.109	240.136	240.145	240.122	240.140	240.114	240.141	240.133	240.147	240.123	240.172	240.155	240.189	240.238	240.242	240.172	240.172	240.206	240.199	240.198	240.223	240.198	240.201	240.197	240.191	240.198	240.204	240.200	240.201	240.172	240.191	240.152	2016_7_19_17_00_55
FLQS2CKUGRX5	-53.708	-53.635	-53.634	-53.706	-53.668	-53.704	-53.670	-53.702	-53.672	-53.706	-53.636	-53.669	-53.601	-53.534	-53.567	-53.636	-53.636	-53.599	-53.602	-53.602	-53.568	-53.602	-53.601	-53.599	-53.636	-53.602	-53.568	-53.598	-53.601	-53.636	-53.598	-53.635	-93.769	-93.765	-93.800	-93.910	-93.836	-93.801	-93.836	-93.870	-93.945	-93.836	-93.980	-93.943	-93.908	-94.012	-94.049	-93.980	-93.980	-94.006	-93.945	-93.978	-94.011	-93.978	-93.948	-93.937	-93.978	-93.978	-93.946	-93.944	-93.948	-93.980	-93.944	-93.946	239.969	240.002	240.012	240.007	240.005	239.980	240.004	239.999	240.032	239.988	240.058	240.033	240.055	240.114	240.108	240.058	240.058	240.082	240.065	240.073	240.098	240.073	240.066	240.063	240.057	240.073	240.080	240.066	240.066	240.058	240.066	240.049	2016_7_19_17_00_55
FLQS2C9EGRX5____	-53.578	-53.539	-53.498	-53.574	-53.577	-53.615	-53.581	-53.569	-53.578	-53.571	-53.540	-53.578	-53.509	-53.436	-53.434	-53.540	-53.540	-53.508	-53.509	-53.508	-53.474	-53.508	-53.507	-53.507	-53.543	-53.508	-53.474	-53.506	-53.507	-53.540	-53.505	-53.545	-93.708	-93.789	-93.784	-93.903	-93.868	-93.822	-93.922	-93.858	-93.941	-93.820	-93.963	-93.973	-93.896	-94.002	-94.040	-93.963	-93.963	-94.003	-93.935	-93.968	-94.000	-93.968	-93.942	-93.965	-93.969	-93.968	-93.938	-93.937	-93.942	-93.963	-93.933	-93.937	239.930	239.969	239.986	239.983	239.972	239.942	239.984	239.973	239.990	239.962	240.014	239.999	240.011	240.072	240.083	240.014	240.014	240.039	240.021	240.030	240.054	240.030	240.024	240.030	240.015	240.030	240.038	240.023	240.024	240.014	240.022	240.005	2016_7_19_17_00_55
FLQS2C6NGRX5____	-53.585	-53.548	-53.548	-53.621	-53.582	-53.622	-53.585	-53.615	-53.586	-53.618	-53.548	-53.582	-53.512	-53.444	-53.476	-53.548	-53.548	-53.514	-53.511	-53.511	-53.481	-53.511	-53.511	-53.511	-53.544	-53.511	-53.478	-53.514	-53.511	-53.548	-53.512	-53.546	-93.721	-93.718	-93.752	-93.864	-93.829	-93.794	-93.829	-93.863	-93.899	-93.788	-93.934	-93.936	-93.901	-93.967	-93.964	-93.934	-93.934	-93.965	-93.900	-93.933	-93.966	-93.933	-93.902	-93.929	-93.927	-93.933	-93.902	-93.900	-93.902	-93.934	-93.898	-93.900	240.193	240.209	240.218	240.214	240.223	240.195	240.221	240.216	240.239	240.195	240.266	240.251	240.274	240.322	240.307	240.266	240.266	240.290	240.274	240.283	240.305	240.283	240.274	240.282	240.266	240.283	240.290	240.272	240.274	240.266	240.273	240.258	2016_7_19_17_00_55
FLQS2BJ4GRX5____	-53.341	-53.303	-53.303	-53.374	-53.335	-53.377	-53.340	-53.369	-53.338	-53.375	-53.299	-53.335	-53.269	-53.200	-53.230	-53.299	-53.299	-53.265	-53.266	-53.265	-53.236	-53.265	-53.265	-53.265	-53.301	-53.265	-53.233	-53.267	-53.265	-53.299	-53.267	-53.302	-93.901	-93.938	-93.972	-94.049	-94.014	-93.976	-94.012	-94.046	-94.085	-94.012	-94.118	-94.119	-94.082	-94.150	-94.186	-94.118	-94.118	-94.148	-94.084	-94.116	-94.149	-94.116	-94.085	-94.112	-94.117	-94.116	-94.086	-94.084	-94.085	-94.118	-94.083	-94.083	240.707	240.734	240.743	240.730	240.739	240.710	240.736	240.732	240.756	240.720	240.783	240.767	240.787	240.837	240.832	240.783	240.783	240.806	240.789	240.798	240.820	240.798	240.790	240.797	240.782	240.798	240.805	240.789	240.790	240.783	240.788	240.772	2016_7_19_17_00_55
FLQS224TGRWM____	-53.801	-53.762	-53.712	-53.833	-53.793	-53.881	-53.845	-53.781	-53.844	-53.832	-53.807	-53.796	-53.728	-53.659	-53.691	-53.807	-53.807	-53.729	-53.727	-53.726	-53.694	-53.726	-53.726	-53.726	-53.808	-53.726	-53.788	-53.723	-53.726	-53.807	-53.722	-53.761	-93.782	-93.825	-93.856	-93.975	-93.896	-93.909	-93.993	-93.973	-94.019	-93.895	-94.041	-94.044	-93.969	-94.075	-94.115	-94.041	-94.041	-94.076	-94.009	-94.040	-94.071	-94.040	-94.013	-94.036	-94.046	-94.040	-94.015	-94.013	-94.013	-94.041	-94.008	-94.009	240.496	240.525	240.556	240.532	240.530	240.493	240.531	240.555	240.538	240.511	240.561	240.567	240.578	240.638	240.633	240.561	240.561	240.606	240.589	240.598	240.621	240.598	240.591	240.597	240.562	240.598	240.563	240.592	240.591	240.561	240.591	240.574	2016_7_19_17_00_55
FLQS224LGRWM____	-53.579	-53.539	-53.538	-53.612	-53.573	-53.612	-53.574	-53.608	-53.576	-53.611	-53.537	-53.575	-53.507	-53.438	-53.432	-53.537	-53.537	-53.505	-53.505	-53.505	-53.472	-53.505	-53.505	-53.504	-53.583	-53.505	-53.472	-53.506	-53.505	-53.537	-53.503	-53.542	-93.843	-93.883	-93.917	-94.027	-93.953	-93.918	-93.953	-93.988	-94.062	-93.953	-94.056	-94.058	-94.024	-94.089	-94.124	-94.056	-94.056	-94.088	-94.022	-94.054	-94.089	-94.054	-94.026	-94.053	-94.098	-94.054	-94.061	-94.024	-94.026	-94.056	-94.022	-94.023	240.559	240.588	240.598	240.593	240.591	240.564	240.591	240.584	240.618	240.574	240.635	240.618	240.640	240.689	240.701	240.635	240.635	240.658	240.640	240.649	240.673	240.649	240.642	240.649	240.625	240.649	240.666	240.641	240.642	240.635	240.641	240.624	2016_7_19_17_00_55
FLQS200ZGRX8____	-53.519	-53.486	-53.485	-53.555	-53.519	-53.556	-53.521	-53.553	-53.522	-53.556	-53.485	-53.521	-53.450	-53.381	-53.415	-53.485	-53.485	-53.452	-53.450	-53.450	-53.417	-53.450	-53.449	-53.449	-53.485	-53.450	-53.415	-53.449	-53.449	-53.485	-53.449	-53.485	-93.623	-93.623	-93.694	-93.767	-93.730	-93.658	-93.730	-93.765	-93.803	-93.694	-93.834	-93.836	-93.799	-93.869	-93.906	-93.834	-93.834	-93.868	-93.799	-93.834	-93.831	-93.834	-93.803	-93.831	-93.833	-93.834	-93.800	-93.767	-93.803	-93.834	-93.798	-93.799	239.986	240.002	240.020	240.007	240.014	239.979	240.013	240.008	240.032	239.988	240.057	240.042	240.064	240.115	240.109	240.057	240.057	240.082	240.064	240.073	240.088	240.073	240.066	240.073	240.057	240.073	240.081	240.056	240.066	240.057	240.064	240.048	2016_7_19_17_00_55
FLNS2037GRWV____	-53.586	-53.545	-53.543	-53.620	-53.582	-53.620	-53.583	-53.616	-53.584	-53.620	-53.547	-53.584	-53.513	-53.443	-53.477	-53.547	-53.547	-53.515	-53.514	-53.513	-53.477	-53.513	-53.511	-53.512	-53.547	-53.513	-53.479	-53.510	-53.511	-53.547	-53.509	-53.550	-93.571	-93.606	-93.644	-93.718	-93.682	-93.647	-93.683	-93.714	-93.756	-93.681	-93.786	-93.788	-93.753	-93.819	-93.858	-93.786	-93.786	-93.817	-93.751	-93.782	-93.815	-93.782	-93.754	-93.782	-93.785	-93.782	-93.753	-93.752	-93.754	-93.786	-93.748	-93.750	240.077	240.105	240.116	240.100	240.108	240.081	240.108	240.101	240.126	240.090	240.152	240.135	240.158	240.208	240.202	240.152	240.152	240.175	240.158	240.166	240.191	240.166	240.159	240.166	240.151	240.166	240.174	240.160	240.159	240.152	240.159	240.141	2016_7_19_17_00_56
