SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-50.201	-50.199	-50.268	-50.231	-50.232	-50.297	-50.087	-50.128	-50.060	-50.297	-50.264	-50.236	-50.014	-50.266	-50.197	-50.053	-50.161	-50.097	-50.128	-50.232	-50.062	-50.166	-50.201	-50.201	-50.020	-50.195	-49.946	-50.261	-50.195	-50.207	-50.127	-50.133	130.034	129.964	129.963	129.930	129.960	130.072	130.034	130.105	130.033	130.000	130.036	129.997	130.032	129.964	129.965	130.025	130.072	130.139	130.104	130.070	130.070	130.173	129.998	130.067	130.004	130.176	130.204	130.144	130.169	129.892	130.103	130.176	111.079	111.089	111.116	111.106	111.102	111.110	111.036	111.041	111.025	111.121	111.103	111.098	111.008	111.115	111.088	111.024	111.058	111.024	111.041	111.086	111.020	111.045	111.085	111.074	111.014	111.056	110.957	111.086	111.057	111.103	111.041	111.032	2016_7_19_17_05_16
FLQS300RGRWY____	-50.886	-50.887	-50.956	-50.920	-50.923	-50.987	-50.773	-50.811	-50.740	-50.987	-50.955	-50.923	-50.701	-50.957	-50.885	-50.737	-50.849	-50.779	-50.813	-50.921	-50.742	-50.849	-50.885	-50.850	-50.704	-50.883	-50.630	-50.952	-50.883	-50.892	-50.811	-50.815	129.849	129.778	129.779	129.744	129.777	129.886	129.852	129.920	129.850	129.811	129.848	129.845	129.892	129.777	129.782	129.846	129.885	129.956	129.921	129.885	129.886	129.990	129.814	129.919	129.823	129.990	130.023	129.956	129.987	129.741	129.919	130.027	111.222	111.233	111.259	111.251	111.247	111.255	111.178	111.183	111.166	111.266	111.248	111.236	111.145	111.260	111.232	111.165	111.202	111.165	111.183	111.230	111.161	111.187	111.227	111.197	111.156	111.200	111.098	111.231	111.200	111.240	111.183	111.168	2016_7_19_17_05_16
FLQS300LGRWQ____	-50.470	-50.468	-50.542	-50.505	-50.508	-50.570	-50.355	-50.395	-50.325	-50.572	-50.536	-50.504	-50.285	-50.539	-50.471	-50.318	-50.431	-50.363	-50.400	-50.507	-50.329	-50.429	-50.467	-50.430	-50.285	-50.470	-50.215	-50.536	-50.466	-50.475	-50.394	-50.396	129.901	129.829	129.827	129.796	129.826	129.937	129.903	129.972	129.899	129.865	129.903	129.860	129.900	129.832	129.829	129.896	129.939	130.007	129.969	129.935	129.936	130.040	129.862	129.971	129.872	130.042	130.073	130.008	130.036	129.762	129.970	130.045	111.206	111.216	111.245	111.235	111.232	111.239	111.161	111.167	111.151	111.250	111.231	111.225	111.135	111.243	111.217	111.149	111.185	111.149	111.169	111.215	111.147	111.169	111.210	111.180	111.139	111.185	111.083	111.215	111.184	111.229	111.166	111.156	2016_7_19_17_05_17
FLQS300LGRWM____	-50.530	-50.528	-50.597	-50.564	-50.563	-50.630	-50.412	-50.455	-50.382	-50.631	-50.595	-50.563	-50.310	-50.597	-50.528	-50.339	-50.492	-50.423	-50.459	-50.563	-50.388	-50.491	-50.528	-50.490	-50.314	-50.525	-50.277	-50.630	-50.525	-50.498	-50.454	-50.455	129.890	129.821	129.819	129.785	129.818	129.926	129.897	129.962	129.892	129.856	129.891	129.852	129.894	129.821	129.821	129.890	129.929	129.997	129.963	129.925	129.894	129.997	129.855	129.960	129.863	130.032	130.064	129.965	130.028	129.750	129.962	130.035	111.063	111.072	111.099	111.091	111.086	111.095	111.016	111.023	111.006	111.106	111.087	111.081	110.978	111.098	111.072	110.989	111.042	111.005	111.024	111.070	111.007	111.032	111.067	111.037	110.984	111.040	110.940	111.090	111.040	111.071	111.023	111.012	2016_7_19_17_05_17
FLQS3009GRWQ____	-50.770	-50.768	-50.846	-50.807	-50.808	-50.872	-50.652	-50.695	-50.625	-50.870	-50.839	-50.805	-50.585	-50.841	-50.771	-50.615	-50.734	-50.664	-50.699	-50.811	-50.626	-50.733	-50.769	-50.733	-50.585	-50.772	-50.515	-50.840	-50.802	-50.770	-50.696	-50.695	129.877	129.806	129.803	129.770	129.804	129.913	129.883	129.948	129.877	129.842	129.877	129.837	129.879	129.806	129.808	129.876	129.913	129.982	129.948	129.911	129.912	130.015	129.838	129.945	129.851	130.018	130.050	129.983	130.015	129.736	129.950	130.024	111.449	111.459	111.489	111.480	111.475	111.483	111.403	111.410	111.394	111.493	111.476	111.469	111.378	111.487	111.460	111.390	111.430	111.393	111.412	111.460	111.389	111.414	111.455	111.425	111.382	111.429	111.326	111.460	111.441	111.471	111.410	111.399	2016_7_19_17_05_17
FLQS2F0LGRX5____	-50.608	-50.609	-50.675	-50.641	-50.644	-50.704	-50.495	-50.536	-50.465	-50.709	-50.674	-50.643	-50.423	-50.676	-50.608	-50.459	-50.570	-50.504	-50.498	-50.606	-50.468	-50.574	-50.611	-50.574	-50.426	-50.606	-50.321	-50.673	-50.606	-50.614	-50.536	-50.539	129.972	129.931	129.931	129.894	129.929	130.007	130.016	130.042	130.002	129.964	130.000	129.965	130.015	129.928	129.935	130.014	130.007	130.108	130.075	130.006	130.041	130.142	129.967	130.072	129.981	130.142	130.179	130.109	130.146	129.862	130.073	130.151	111.407	111.413	111.439	111.431	111.427	111.438	111.357	111.369	111.347	111.447	111.428	111.421	111.329	111.440	111.412	111.344	111.387	111.347	111.349	111.401	111.343	111.368	111.409	111.379	111.336	111.381	111.266	111.411	111.380	111.426	111.364	111.354	2016_7_19_17_05_17
FLQS2EQUGRX5____	-50.480	-50.480	-50.547	-50.512	-50.513	-50.619	-50.371	-50.407	-50.339	-50.580	-50.545	-50.516	-50.302	-50.547	-50.478	-50.333	-50.442	-50.379	-50.410	-50.518	-50.340	-50.449	-50.481	-50.448	-50.301	-50.480	-50.233	-50.547	-50.481	-50.486	-50.409	-50.409	130.031	129.961	129.962	129.922	129.961	130.070	130.045	130.067	130.031	129.993	130.031	129.994	130.048	129.959	129.964	130.044	130.031	130.135	130.105	130.066	130.069	130.171	129.997	130.100	130.013	130.171	130.209	130.139	130.176	129.895	130.102	130.181	111.091	111.101	111.126	111.119	111.114	111.138	111.047	111.057	111.036	111.134	111.115	111.110	111.020	111.127	111.100	111.032	111.076	111.036	111.053	111.100	111.031	111.058	111.096	111.068	111.025	111.070	110.970	111.100	111.069	111.113	111.053	111.041	2016_7_19_17_05_17
FLQS2DERGRX5____	-50.476	-50.475	-50.541	-50.506	-50.509	-50.575	-50.362	-50.439	-50.337	-50.571	-50.539	-50.511	-50.292	-50.540	-50.473	-50.323	-50.438	-50.377	-50.402	-50.509	-50.339	-50.442	-50.478	-50.442	-50.299	-50.470	-50.229	-50.538	-50.471	-50.482	-50.404	-50.411	130.030	129.960	129.961	129.925	129.958	130.067	130.037	130.103	130.031	129.994	130.030	129.995	130.037	129.959	129.962	130.032	130.068	130.135	130.103	130.066	130.065	130.169	129.993	130.098	130.004	130.172	130.202	130.138	130.169	129.890	130.101	130.207	111.329	111.339	111.364	111.356	111.353	111.362	111.285	111.304	111.276	111.371	111.353	111.348	111.258	111.364	111.338	111.270	111.309	111.276	111.290	111.337	111.272	111.295	111.335	111.306	111.265	111.306	111.209	111.337	111.307	111.352	111.291	111.278	2016_7_19_17_05_17
FLQS2CKUGRX5	-50.607	-50.606	-50.677	-50.639	-50.640	-50.705	-50.491	-50.534	-50.465	-50.738	-50.670	-50.642	-50.420	-50.673	-50.605	-50.457	-50.569	-50.539	-50.536	-50.641	-50.467	-50.572	-50.641	-50.573	-50.425	-50.638	-50.352	-50.670	-50.604	-50.612	-50.533	-50.536	129.952	129.881	129.882	129.846	129.879	129.989	129.955	130.022	129.951	129.919	129.953	129.914	129.955	129.883	129.882	129.948	129.989	130.058	130.022	129.987	129.988	130.090	129.915	130.019	129.925	130.094	130.123	130.060	130.088	129.810	130.022	130.095	111.440	111.450	111.477	111.468	111.463	111.472	111.395	111.401	111.386	111.495	111.464	111.459	111.368	111.476	111.450	111.383	111.420	111.398	111.402	111.448	111.381	111.406	111.458	111.417	111.374	111.431	111.317	111.448	111.419	111.463	111.401	111.391	2016_7_19_17_05_17
FLQS2C9EGRX5____	-50.677	-50.676	-50.748	-50.749	-50.750	-50.815	-50.568	-50.638	-50.534	-50.813	-50.747	-50.712	-50.497	-50.748	-50.713	-50.531	-50.675	-50.608	-50.605	-50.715	-50.536	-50.640	-50.677	-50.641	-50.499	-50.711	-50.426	-50.743	-50.714	-50.718	-50.638	-50.607	129.906	129.833	129.834	129.801	129.833	129.943	129.954	129.977	129.906	129.871	129.905	129.869	129.905	129.834	129.838	129.898	129.943	130.011	129.976	129.939	129.941	130.047	129.870	129.976	129.877	130.047	130.079	130.002	130.044	129.765	129.975	130.082	111.325	111.335	111.362	111.368	111.363	111.372	111.276	111.299	111.270	111.382	111.351	111.343	111.256	111.362	111.348	111.269	111.318	111.282	111.286	111.334	111.265	111.289	111.330	111.300	111.260	111.316	111.202	111.335	111.318	111.361	111.299	111.271	2016_7_19_17_05_17
FLQS2C6NGRX5____	-50.880	-50.881	-50.951	-50.915	-50.917	-50.984	-50.766	-50.807	-50.737	-50.982	-50.948	-50.916	-50.694	-50.949	-50.882	-50.731	-50.843	-50.775	-50.810	-50.916	-50.737	-50.842	-50.878	-50.842	-50.699	-50.877	-50.629	-50.944	-50.877	-50.885	-50.807	-50.810	129.966	129.896	129.896	129.862	129.895	130.003	129.973	130.037	129.968	129.927	129.966	129.931	129.971	129.895	129.898	129.964	130.003	130.073	130.037	130.003	130.003	130.107	129.931	130.037	129.939	130.109	130.139	130.075	130.103	129.826	130.037	130.112	111.387	111.398	111.425	111.416	111.412	111.421	111.342	111.348	111.332	111.432	111.413	111.406	111.315	111.424	111.398	111.330	111.367	111.331	111.350	111.395	111.327	111.352	111.391	111.362	111.322	111.365	111.265	111.395	111.366	111.410	111.348	111.339	2016_7_19_17_05_18
FLQS2BJ4GRX5____	-50.766	-50.764	-50.837	-50.799	-50.802	-50.866	-50.651	-50.691	-50.623	-50.865	-50.830	-50.801	-50.578	-50.834	-50.767	-50.612	-50.729	-50.660	-50.696	-50.803	-50.625	-50.726	-50.763	-50.726	-50.581	-50.766	-50.515	-50.831	-50.762	-50.769	-50.690	-50.695	129.820	129.750	129.749	129.715	129.747	129.857	129.827	129.891	129.821	129.786	129.822	129.782	129.824	129.750	129.750	129.824	129.858	129.925	129.891	129.856	129.856	129.961	129.784	129.891	129.795	129.963	129.993	129.926	129.959	129.678	129.892	129.968	111.274	111.284	111.312	111.302	111.299	111.307	111.229	111.235	111.219	111.317	111.298	111.293	111.202	111.311	111.285	111.214	111.254	111.218	111.237	111.283	111.215	111.238	111.278	111.248	111.207	111.253	111.152	111.283	111.252	111.296	111.234	111.225	2016_7_19_17_05_18
FLQS224TGRWM____	-50.805	-50.802	-50.872	-50.835	-50.838	-50.902	-50.687	-50.730	-50.660	-50.901	-50.866	-50.838	-50.615	-50.867	-50.803	-50.652	-50.767	-50.698	-50.732	-50.838	-50.662	-50.768	-50.803	-50.766	-50.619	-50.800	-50.550	-50.868	-50.802	-50.808	-50.730	-50.733	129.948	129.878	129.878	129.844	129.876	129.987	129.954	130.020	129.949	129.915	129.951	129.910	129.954	129.879	129.880	129.950	129.987	130.054	130.021	129.985	129.986	130.088	129.912	130.019	129.924	130.092	130.124	130.056	130.086	129.811	130.020	130.095	111.460	111.469	111.496	111.487	111.483	111.491	111.414	111.421	111.404	111.502	111.483	111.478	111.387	111.494	111.469	111.401	111.439	111.403	111.421	111.467	111.400	111.425	111.465	111.434	111.392	111.437	111.336	111.468	111.438	111.482	111.421	111.411	2016_7_19_17_05_18
FLQS224LGRWM____	-50.602	-50.599	-50.673	-50.636	-50.641	-50.703	-50.484	-50.526	-50.455	-50.706	-50.670	-50.634	-50.413	-50.671	-50.604	-50.447	-50.564	-50.494	-50.529	-50.638	-50.458	-50.560	-50.596	-50.561	-50.416	-50.604	-50.346	-50.667	-50.597	-50.606	-50.524	-50.531	129.834	129.764	129.762	129.729	129.791	129.873	129.839	129.905	129.835	129.799	129.834	129.797	129.836	129.764	129.764	129.831	129.872	129.975	129.906	129.868	129.871	129.974	129.799	129.904	129.807	130.008	130.007	129.944	129.971	129.695	129.905	130.012	111.304	111.314	111.342	111.333	111.326	111.337	111.258	111.265	111.248	111.349	111.330	111.322	111.232	111.341	111.315	111.245	111.284	111.242	111.266	111.313	111.244	111.268	111.307	111.278	111.237	111.279	111.180	111.313	111.282	111.326	111.264	111.251	2016_7_19_17_05_18
FLQS200ZGRX8____	-50.330	-50.329	-50.392	-50.360	-50.361	-50.426	-50.216	-50.256	-50.185	-50.427	-50.393	-50.363	-50.147	-50.394	-50.326	-50.184	-50.291	-50.226	-50.253	-50.403	-50.189	-50.296	-50.328	-50.335	-50.151	-50.327	-50.034	-50.392	-50.328	-50.335	-50.254	-50.259	130.092	130.021	130.023	129.986	130.019	130.128	130.101	130.163	130.091	130.055	130.092	130.056	130.099	130.019	130.023	130.094	130.093	130.197	130.163	130.092	130.128	130.231	130.057	130.162	130.068	130.231	130.267	130.200	130.232	129.954	130.162	130.239	111.254	111.264	111.288	111.281	111.277	111.285	111.209	111.215	111.198	111.297	111.278	111.272	111.183	111.289	111.263	111.197	111.239	111.199	111.214	111.282	111.194	111.220	111.258	111.245	111.189	111.232	111.115	111.261	111.232	111.276	111.214	111.205	2016_7_19_17_05_18
FLNS2037GRWV____	-50.168	-50.168	-50.237	-50.203	-50.204	-50.273	-50.061	-50.099	-50.032	-50.269	-50.237	-50.218	-50.008	-50.237	-50.170	-50.025	-50.134	-50.068	-50.097	-50.204	-50.030	-50.135	-50.169	-50.135	-49.997	-50.167	-49.917	-50.235	-50.169	-50.179	-50.099	-50.107	130.057	129.988	129.987	129.951	130.019	130.094	130.066	130.127	130.090	130.019	130.056	130.070	130.105	129.985	129.986	130.098	130.091	130.195	130.127	130.092	130.092	130.200	130.024	130.129	130.029	130.197	130.233	130.164	130.198	129.957	130.162	130.237	110.975	110.985	111.012	111.004	110.994	111.010	110.933	110.938	110.918	111.020	111.002	110.993	110.907	111.012	110.987	110.914	110.957	110.916	110.938	110.984	110.917	110.941	110.981	110.952	110.914	110.954	110.853	110.985	110.955	110.994	110.933	110.925	2016_7_19_17_05_18
