SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS309QGRWV____	-9.245	-9.240	-9.072	-9.274	-9.007	-9.193	-9.306	-9.339	-8.928	-9.262	-9.139	-9.142	-9.176	-9.280	-9.111	-9.030	-8.859	-9.209	-9.249	-9.204	-9.430	-9.443	-9.054	-8.889	-8.955	-9.137	-9.283	-9.236	-9.279	-9.462	-9.210	-9.171	118.172	118.177	119.337	118.305	118.342	117.879	118.156	117.705	118.569	118.138	118.243	118.304	118.310	118.213	117.781	118.032	118.716	118.386	118.229	117.794	118.183	118.133	118.086	117.507	118.211	118.201	118.072	118.324	118.344	118.327	118.143	118.132	94.340	94.337	94.214	94.349	94.219	94.326	94.370	94.403	94.173	94.350	94.286	94.286	94.302	94.355	94.290	94.242	94.135	94.315	94.340	94.335	94.429	94.437	94.251	94.193	94.199	94.287	94.362	94.330	94.350	94.439	94.325	94.306	2016_7_19_17_09_06
FLQS309NGRWM____	-9.375	-9.068	-9.213	-9.144	-9.261	-9.374	-9.121	-9.089	-9.024	-9.077	-9.085	-9.324	-9.238	-9.279	-8.902	-8.840	-8.877	-9.404	-8.941	-8.898	-9.251	-9.328	-8.944	-8.809	-8.708	-9.082	-9.288	-9.118	-9.282	-9.399	-9.264	-9.125	117.463	117.607	117.616	118.141	117.501	117.349	117.840	117.528	117.730	118.032	117.672	117.405	117.671	117.764	118.061	117.933	118.077	117.081	117.603	117.426	117.615	117.508	117.460	117.198	118.046	117.568	117.628	117.694	117.653	117.809	117.629	117.560	94.496	94.342	94.412	94.359	94.440	94.500	94.359	94.355	94.317	94.331	94.348	94.474	94.422	94.438	94.245	94.220	94.233	94.525	94.281	94.266	94.431	94.472	94.288	94.232	94.152	94.351	94.448	94.363	94.444	94.495	94.436	94.372	2016_7_19_17_09_06
FLQS308YGRWQ____	-9.492	-9.343	-9.258	-9.500	-9.311	-9.438	-9.470	-9.230	-9.368	-9.361	-9.313	-9.314	-9.343	-9.454	-8.869	-9.270	-9.095	-9.446	-9.437	-9.282	-9.535	-9.554	-9.162	-9.031	-9.169	-9.419	-9.499	-9.329	-9.553	-9.726	-9.364	-9.224	117.632	118.164	118.038	117.894	118.048	117.459	117.747	118.234	117.695	118.175	117.704	118.017	117.966	117.806	117.893	117.611	118.226	117.825	117.511	118.563	117.715	117.661	117.558	117.484	117.796	117.666	118.118	118.250	117.993	118.215	118.388	117.605	94.475	94.382	94.346	94.468	94.371	94.455	94.459	94.325	94.412	94.390	94.385	94.374	94.390	94.449	94.163	94.368	94.260	94.445	94.453	94.338	94.492	94.504	94.318	94.257	94.312	94.438	94.459	94.372	94.490	94.565	94.383	94.346	2016_7_19_17_09_07
FLQS3084GRWM____	-9.305	-8.790	-9.014	-9.081	-9.139	-9.248	-9.051	-8.803	-8.949	-9.017	-8.865	-8.890	-8.931	-8.961	-8.723	-8.774	-8.613	-9.262	-9.075	-8.886	-9.184	-9.007	-8.870	-8.750	-8.650	-8.751	-8.945	-8.652	-9.163	-8.940	-9.205	-8.649	117.600	117.881	117.878	117.996	117.637	117.427	117.902	118.282	117.672	117.643	118.206	117.802	117.760	117.782	117.547	117.851	117.879	118.255	117.361	117.677	117.684	117.643	117.654	117.389	117.655	117.773	118.047	118.113	117.468	118.293	117.637	117.766	94.558	94.299	94.407	94.435	94.477	94.537	94.424	94.291	94.383	94.417	94.323	94.350	94.371	94.385	94.278	94.292	94.213	94.513	94.456	94.353	94.497	94.412	94.346	94.297	94.239	94.284	94.368	94.224	94.494	94.356	94.509	94.235	2016_7_19_17_09_07
FLQS307KGRWV____	-9.269	-9.139	-9.211	-9.156	-9.086	-9.079	-9.186	-8.892	-8.978	-9.143	-9.094	-9.145	-9.125	-9.091	-8.859	-8.588	-8.877	-9.227	-9.150	-9.073	-9.133	-9.203	-8.880	-8.700	-8.656	-9.000	-9.098	-9.059	-9.162	-9.517	-9.091	-9.181	117.640	117.710	118.290	118.354	118.049	117.848	117.940	117.957	117.645	117.985	117.636	118.078	118.162	118.386	117.889	118.226	118.223	117.835	117.710	118.078	117.927	118.175	117.819	117.747	118.005	118.654	118.056	118.118	118.136	117.784	118.253	117.981	94.433	94.367	94.380	94.351	94.329	94.333	94.381	94.239	94.292	94.358	94.348	94.356	94.343	94.319	94.225	94.082	94.222	94.405	94.372	94.321	94.356	94.381	94.238	94.153	94.123	94.265	94.334	94.313	94.362	94.547	94.323	94.377	2016_7_19_17_09_07
FLQS3072GRWV____	-9.067	-9.189	-9.208	-9.160	-9.035	-9.379	-9.065	-9.083	-9.030	-9.018	-9.031	-8.965	-9.065	-9.027	-8.853	-8.782	-8.946	-9.026	-9.066	-8.838	-9.187	-9.270	-9.058	-8.701	-8.903	-9.016	-9.073	-8.988	-9.229	-9.409	-9.159	-9.053	117.663	117.596	117.551	117.802	117.565	117.282	117.773	117.660	117.476	117.831	117.545	117.737	117.679	117.907	117.659	117.864	117.598	117.945	117.734	117.171	117.751	117.564	117.261	117.377	117.329	117.770	117.919	118.112	117.650	117.625	117.385	117.691	94.359	94.421	94.432	94.399	94.347	94.525	94.354	94.367	94.348	94.329	94.346	94.307	94.357	94.331	94.255	94.214	94.303	94.329	94.356	94.266	94.414	94.461	94.370	94.192	94.292	94.330	94.352	94.304	94.438	94.526	94.414	94.351	2016_7_19_17_09_07
FLQS305NGRWM____	-9.718	-9.339	-9.435	-9.368	-9.610	-9.606	-9.401	-9.406	-9.363	-9.416	-9.478	-9.608	-9.463	-9.612	-9.068	-9.064	-9.278	-9.677	-9.415	-9.165	-9.532	-9.723	-9.332	-9.088	-9.176	-9.477	-9.570	-9.519	-9.432	-9.792	-9.433	-9.338	117.260	117.276	117.669	117.665	117.302	117.090	117.630	117.929	117.458	117.825	117.393	117.332	117.470	117.556	117.201	117.395	117.156	117.200	117.276	117.404	117.348	117.229	117.308	117.240	117.177	117.354	117.232	117.228	117.904	117.480	117.561	117.170	94.649	94.465	94.496	94.464	94.595	94.602	94.481	94.472	94.470	94.481	94.528	94.593	94.518	94.586	94.336	94.327	94.440	94.632	94.502	94.376	94.556	94.653	94.460	94.345	94.389	94.529	94.579	94.554	94.486	94.676	94.500	94.469	2016_7_19_17_09_07
FLQS305DGRWM____	-9.194	-9.128	-9.033	-9.159	-9.263	-9.133	-9.129	-9.129	-9.017	-9.024	-9.093	-9.028	-9.182	-9.228	-8.775	-8.837	-8.816	-9.276	-9.258	-8.898	-9.258	-9.334	-9.116	-8.813	-8.942	-9.089	-9.296	-9.120	-9.289	-9.406	-9.204	-9.190	117.731	117.739	117.813	117.753	117.881	117.759	117.781	118.131	117.796	117.705	117.617	117.805	118.214	117.781	118.005	118.131	117.878	118.073	117.671	117.434	117.753	117.641	117.463	117.576	118.099	117.645	117.693	117.966	117.785	117.769	118.035	117.756	94.508	94.476	94.427	94.491	94.536	94.478	94.475	94.462	94.420	94.427	94.464	94.425	94.485	94.523	94.296	94.321	94.320	94.535	94.542	94.376	94.539	94.580	94.481	94.330	94.373	94.461	94.559	94.464	94.552	94.609	94.502	94.505	2016_7_19_17_09_07
FLQS3057GRWM____	-9.194	-9.104	-9.165	-9.352	-9.454	-9.269	-9.124	-9.079	-9.085	-9.401	-9.149	-9.346	-9.436	-9.351	-8.849	-9.228	-8.811	-9.530	-9.385	-8.821	-9.439	-9.525	-9.186	-8.891	-9.026	-8.807	-9.221	-9.116	-9.584	-9.537	-9.404	-9.370	117.614	118.295	117.249	117.564	117.260	117.428	117.726	117.607	117.547	117.571	117.812	117.229	117.435	117.717	117.479	117.336	117.627	117.363	117.662	117.706	117.761	117.269	117.395	117.282	117.650	117.918	117.715	117.851	117.532	117.650	117.647	117.694	94.303	94.234	94.303	94.381	94.443	94.346	94.265	94.247	94.252	94.405	94.273	94.391	94.427	94.375	94.141	94.330	94.117	94.475	94.393	94.119	94.416	94.477	94.307	94.168	94.220	94.104	94.312	94.256	94.495	94.467	94.403	94.385	2016_7_19_17_09_08
FLQS3052GRWY____	-8.978	-9.041	-9.242	-9.137	-9.242	-9.116	-8.895	-8.662	-9.001	-8.719	-8.673	-8.949	-9.039	-9.012	-8.685	-8.822	-8.667	-9.310	-9.171	-9.043	-9.161	-9.182	-8.922	-8.676	-8.872	-8.668	-9.213	-9.142	-9.138	-9.383	-9.186	-9.157	118.142	117.884	117.643	118.083	117.828	117.699	118.529	117.886	117.748	118.389	118.025	117.763	118.024	117.925	118.212	118.078	117.832	117.927	117.806	118.479	118.036	117.845	117.537	117.725	117.848	117.918	117.592	118.235	118.181	117.905	117.975	117.835	94.244	94.284	94.390	94.322	94.383	94.327	94.190	94.100	94.269	94.110	94.101	94.243	94.278	94.268	94.100	94.171	94.105	94.412	94.349	94.263	94.336	94.353	94.239	94.113	94.203	94.102	94.378	94.320	94.320	94.448	94.350	94.342	2016_7_19_17_09_08
FLQS304WGRWM____	-9.263	-9.118	-9.015	-9.282	-9.008	-9.197	-9.176	-8.742	-9.210	-8.858	-8.954	-9.091	-8.976	-9.168	-8.856	-8.967	-8.744	-9.152	-9.198	-8.700	-9.244	-9.326	-8.947	-8.814	-8.791	-8.874	-9.169	-9.117	-9.226	-9.395	-9.098	-9.181	117.622	118.080	118.705	118.137	118.579	117.647	118.238	118.296	117.753	117.771	118.147	117.944	118.836	117.931	117.693	118.000	118.426	118.215	117.876	117.653	118.164	118.097	117.608	117.720	117.734	118.317	117.849	118.106	118.116	118.421	117.728	117.902	94.554	94.467	94.394	94.544	94.395	94.521	94.489	94.278	94.523	94.353	94.385	94.459	94.371	94.496	94.355	94.397	94.274	94.478	94.513	94.281	94.525	94.566	94.402	94.333	94.322	94.341	94.500	94.466	94.517	94.587	94.470	94.504	2016_7_19_17_09_08
FLQS3047GRWM____	-9.189	-9.032	-8.968	-9.083	-9.083	-9.192	-9.063	-9.145	-8.947	-9.020	-8.886	-9.019	-9.049	-9.217	-8.713	-8.751	-8.683	-9.074	-9.310	-8.886	-9.119	-9.267	-8.930	-8.683	-8.882	-9.068	-9.276	-9.043	-9.271	-9.341	-9.147	-9.121	117.925	118.790	117.962	118.146	117.844	117.692	117.728	117.548	118.007	117.721	118.018	117.940	118.148	117.674	117.744	118.751	117.888	118.479	117.624	117.758	117.835	117.596	117.735	117.664	117.587	117.906	117.894	118.103	117.801	117.902	117.725	117.772	94.455	94.348	94.347	94.396	94.407	94.466	94.402	94.448	94.335	94.381	94.306	94.373	94.379	94.478	94.232	94.214	94.212	94.379	94.525	94.315	94.425	94.505	94.337	94.220	94.319	94.398	94.499	94.378	94.499	94.529	94.443	94.428	2016_7_19_17_09_08
FLQS303BGRWM____	-9.063	-8.985	-9.142	-9.134	-9.146	-9.068	-9.111	-9.140	-9.004	-9.074	-9.176	-9.129	-9.174	-9.138	-9.022	-8.768	-8.929	-9.282	-9.063	-9.060	-9.109	-9.258	-8.869	-8.692	-8.828	-9.135	-9.230	-9.288	-9.210	-9.567	-9.141	-9.111	118.355	118.508	118.775	118.976	118.378	118.453	118.528	118.028	118.630	118.387	118.895	118.956	118.425	119.001	118.277	118.694	118.226	117.904	118.425	118.421	118.523	118.381	117.903	117.829	118.016	117.926	117.939	118.305	118.466	118.308	118.266	118.313	94.377	94.334	94.399	94.388	94.416	94.376	94.394	94.426	94.338	94.381	94.411	94.386	94.428	94.389	94.360	94.223	94.317	94.499	94.374	94.373	94.393	94.470	94.300	94.217	94.276	94.428	94.473	94.487	94.443	94.622	94.418	94.402	2016_7_19_17_09_08
FLQS3024GRWM____	-9.251	-9.110	-9.263	-9.133	-9.079	-9.252	-9.168	-9.074	-9.076	-8.804	-8.588	-9.009	-9.233	-9.276	-8.778	-8.973	-8.932	-9.026	-9.251	-8.758	-9.242	-9.320	-8.872	-8.630	-8.778	-8.605	-9.144	-9.039	-9.327	-9.496	-9.201	-9.050	117.395	117.933	117.926	118.134	117.677	117.278	117.887	117.714	117.519	117.890	118.342	118.060	117.532	117.387	117.646	117.503	117.527	117.667	117.400	117.413	117.543	117.431	117.382	117.374	117.381	117.898	117.969	117.958	117.452	117.666	117.437	117.545	94.569	94.481	94.555	94.484	94.475	94.574	94.510	94.471	94.479	94.334	94.214	94.427	94.555	94.581	94.330	94.430	94.410	94.450	94.569	94.329	94.559	94.601	94.386	94.269	94.340	94.238	94.496	94.445	94.604	94.677	94.543	94.466	2016_7_19_17_09_09
FLQS301GGRWM____	-9.278	-8.935	-9.232	-9.288	-9.278	-9.338	-9.261	-9.009	-9.152	-9.212	-9.175	-9.229	-9.383	-9.362	-8.928	-9.045	-8.950	-9.039	-9.334	-8.834	-9.318	-9.630	-9.200	-8.835	-9.086	-9.217	-9.427	-9.254	-9.362	-9.288	-9.408	-8.845	116.982	117.331	117.059	117.859	117.739	116.931	117.612	117.998	117.587	117.819	117.052	117.380	117.384	117.348	117.310	117.639	117.725	117.472	117.372	117.401	117.743	117.456	116.707	117.362	117.282	117.482	117.344	117.542	117.753	117.473	117.268	117.825	94.555	94.376	94.530	94.527	94.527	94.587	94.523	94.387	94.471	94.492	94.503	94.517	94.591	94.582	94.373	94.418	94.369	94.421	94.568	94.324	94.546	94.708	94.528	94.326	94.451	94.507	94.614	94.522	94.567	94.542	94.608	94.314	2016_7_19_17_09_09
FLQS301EGRWQ____	-9.403	-9.194	-9.359	-9.416	-9.406	-9.460	-9.328	-9.283	-9.218	-9.170	-9.286	-9.294	-9.399	-9.423	-9.044	-8.860	-9.087	-9.548	-9.518	-9.170	-9.453	-9.580	-9.266	-8.895	-9.038	-9.334	-9.373	-9.308	-9.481	-9.596	-9.227	-9.387	117.521	117.997	117.928	117.920	118.002	117.467	117.572	118.047	118.057	117.624	117.721	117.846	117.278	117.638	118.116	117.597	117.484	117.208	117.524	117.084	117.675	117.734	117.133	117.569	117.564	117.741	117.502	118.074	117.822	117.923	118.028	117.551	94.713	94.594	94.676	94.704	94.696	94.743	94.675	94.635	94.603	94.597	94.649	94.648	94.721	94.718	94.517	94.447	94.561	94.796	94.769	94.617	94.731	94.790	94.661	94.465	94.535	94.671	94.699	94.646	94.739	94.791	94.608	94.704	2016_7_19_17_09_09
FLQS300VGRWQ____	-8.640	-9.035	-8.945	-8.888	-9.064	-8.860	-8.781	-8.814	-8.727	-8.749	-8.859	-8.745	-8.908	-8.939	-8.580	-8.756	-8.588	-9.054	-9.104	-8.861	-8.970	-9.119	-8.740	-8.608	-8.640	-8.922	-8.858	-8.905	-9.016	-9.066	-8.824	-8.780	118.556	118.077	118.016	118.022	117.516	117.768	118.187	117.752	118.624	117.922	118.347	118.422	118.147	118.244	117.875	118.266	118.698	118.750	117.926	118.276	118.233	117.965	117.550	117.665	117.590	118.249	118.330	118.309	118.114	118.360	117.988	117.845	94.226	94.434	94.392	94.365	94.469	94.361	94.307	94.339	94.266	94.301	94.339	94.282	94.370	94.382	94.221	94.293	94.197	94.418	94.473	94.343	94.397	94.478	94.310	94.242	94.261	94.373	94.339	94.363	94.423	94.439	94.335	94.319	2016_7_19_17_09_09
FLQS300RGRWY____	-9.550	-9.471	-9.438	-9.569	-9.493	-9.410	-9.474	-9.233	-9.369	-9.488	-9.429	-9.433	-9.535	-9.570	-9.320	-9.196	-9.344	-9.562	-9.714	-8.969	-9.532	-9.615	-9.221	-9.044	-9.292	-9.309	-9.695	-9.404	-9.626	-9.747	-9.558	-9.592	117.422	117.804	118.012	117.875	117.956	117.825	117.712	117.664	117.673	118.095	117.804	117.736	117.749	117.780	117.788	117.476	117.493	117.933	117.722	117.764	117.962	117.765	117.659	117.398	117.452	117.579	117.695	117.902	117.965	117.943	117.767	117.510	94.647	94.593	94.569	94.638	94.598	94.563	94.599	94.484	94.549	94.590	94.573	94.578	94.627	94.642	94.521	94.473	94.544	94.632	94.714	94.352	94.617	94.665	94.478	94.402	94.520	94.524	94.706	94.557	94.662	94.721	94.637	94.663	2016_7_19_17_09_09
FLQS300LGRWQ____	-9.530	-9.289	-9.245	-9.296	-9.480	-9.475	-9.512	-9.310	-9.235	-9.355	-9.027	-9.364	-9.332	-9.497	-9.046	-8.916	-9.201	-9.491	-9.470	-9.052	-9.580	-9.470	-9.207	-8.909	-8.987	-9.163	-9.249	-9.064	-9.387	-9.349	-9.373	-9.000	117.807	117.440	118.023	118.225	117.715	117.578	117.784	117.356	117.945	118.038	118.290	117.823	118.150	117.679	118.347	118.413	118.144	118.007	117.810	117.442	117.765	118.238	117.674	117.665	118.115	118.118	117.788	118.327	117.746	118.439	117.916	117.845	94.539	94.436	94.393	94.409	94.518	94.521	94.531	94.449	94.391	94.445	94.277	94.458	94.430	94.527	94.285	94.220	94.367	94.512	94.510	94.321	94.564	94.493	94.387	94.244	94.265	94.350	94.403	94.294	94.472	94.427	94.458	94.281	2016_7_19_17_09_09
