SN	Distance_X_LOGO_Battery_Up1	Distance_X_LOGO_Battery_Up2	Distance_X_LOGO_Battery_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Up1	Distance_Y_LOGO_Battery_Up2	Distance_Y_LOGO_Battery_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Up1	Angle_Battery_Up2	Angle_Battery_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30UFGRWV____	-25.256	-25.679	-25.404	-25.200	-25.098	-25.583	-25.376	-25.056	-25.523	-25.379	-26.386	-25.403	-25.684	-25.876	-25.476	-24.974	-25.405	-25.142	-25.914	-25.531	-25.919	-25.965	-25.935	-25.123	-25.392	-25.185	-25.401	-25.185	-25.472	-26.091	-25.394	-25.810	126.260	126.257	126.121	126.116	125.944	125.918	125.980	126.041	125.843	125.921	125.973	125.877	125.886	125.925	125.843	125.968	125.929	125.976	125.890	125.893	125.941	125.878	125.961	125.987	125.770	125.977	125.917	125.977	125.904	126.025	125.903	125.760	101.188	101.373	101.265	101.177	101.147	101.361	101.265	101.120	101.342	101.272	101.707	101.286	101.408	101.489	101.321	101.091	101.282	101.163	101.509	101.341	101.506	101.532	101.511	101.154	101.291	101.182	101.282	101.182	101.314	101.573	101.280	101.474	2016_7_19_17_08_28
FLQS30TYGRWV____	-25.659	-26.127	-26.123	-25.719	-25.855	-25.856	-25.706	-25.694	-26.102	-25.652	-26.190	-26.090	-26.239	-25.882	-25.952	-25.694	-25.611	-25.583	-26.241	-25.497	-25.823	-25.834	-25.745	-25.574	-26.026	-25.698	-25.667	-25.698	-26.113	-26.193	-25.910	-25.881	126.186	126.180	126.051	125.983	126.103	125.901	125.965	125.909	125.764	125.840	126.174	125.874	125.873	125.904	125.824	125.899	125.967	125.959	125.876	126.031	125.928	125.961	126.110	125.857	125.696	125.970	125.839	125.970	125.769	126.179	125.767	125.807	101.496	101.700	101.710	101.540	101.589	101.607	101.536	101.536	101.727	101.523	101.728	101.712	101.777	101.618	101.656	101.536	101.494	101.483	101.778	101.439	101.590	101.592	101.540	101.488	101.700	101.532	101.530	101.532	101.731	101.729	101.643	101.626	2016_7_19_17_08_28
FLQS30T7GRWV____	-25.640	-25.701	-25.733	-25.218	-25.719	-25.660	-25.690	-25.482	-26.008	-25.513	-25.972	-26.002	-25.845	-25.613	-25.471	-25.506	-25.727	-25.637	-25.949	-25.415	-25.653	-25.707	-25.352	-25.490	-25.487	-25.395	-25.881	-25.395	-25.497	-25.757	-25.480	-25.608	125.828	125.752	125.751	125.676	125.743	125.538	125.670	125.612	125.405	125.477	125.817	125.624	125.673	125.530	125.403	125.538	125.671	125.542	125.920	125.738	125.607	125.605	125.809	125.611	125.331	125.664	125.476	125.664	125.403	125.817	125.464	125.476	101.484	101.517	101.531	101.312	101.526	101.518	101.519	101.434	101.683	101.459	101.630	101.660	101.587	101.498	101.447	101.451	101.536	101.508	101.610	101.393	101.509	101.533	101.359	101.437	101.461	101.391	101.620	101.391	101.459	101.535	101.446	101.501	2016_7_19_17_08_28
FLQS30S7GRWV____	-25.788	-26.019	-25.933	-25.626	-25.913	-25.914	-25.657	-25.467	-25.814	-25.666	-25.872	-25.948	-25.928	-25.973	-25.976	-25.765	-25.872	-25.896	-25.969	-25.684	-26.080	-26.072	-25.501	-25.742	-25.857	-25.946	-25.632	-25.946	-25.823	-25.996	-25.808	-25.677	125.476	125.519	125.393	125.270	125.391	125.246	125.248	125.249	125.051	125.178	125.517	125.327	125.319	125.193	125.187	125.186	125.319	125.247	125.444	125.381	125.378	125.259	125.451	125.151	125.094	125.320	125.118	125.320	125.051	125.464	125.111	125.236	101.758	101.855	101.829	101.706	101.821	101.835	101.721	101.638	101.808	101.732	101.792	101.842	101.834	101.865	101.867	101.775	101.809	101.826	101.841	101.721	101.895	101.903	101.635	101.768	101.823	101.841	101.722	101.841	101.812	101.850	101.800	101.731	2016_7_19_17_08_29
FLQS30RRGRWV____	-25.981	-25.958	-26.060	-25.550	-26.431	-25.882	-26.103	-25.523	-25.808	-25.848	-26.195	-26.155	-25.884	-26.194	-26.145	-26.037	-25.356	-25.970	-26.123	-25.790	-26.006	-26.040	-25.645	-25.529	-25.859	-26.099	-26.361	-26.099	-25.802	-26.313	-25.734	-25.631	125.971	125.966	125.893	125.828	125.934	125.715	125.723	125.752	125.547	125.684	126.001	125.796	125.792	125.738	125.675	125.594	125.849	125.653	125.929	125.810	125.855	125.789	125.924	125.758	125.475	125.726	125.686	125.726	125.549	126.001	125.615	125.594	101.693	101.683	101.734	101.517	101.893	101.673	101.769	101.512	101.656	101.660	101.783	101.784	101.667	101.807	101.791	101.751	101.431	101.717	101.759	101.624	101.714	101.735	101.550	101.514	101.684	101.767	101.885	101.767	101.653	101.835	101.617	101.574	2016_7_19_17_08_29
FLQS30R2GRWV____	-25.371	-25.583	-25.501	-25.058	-25.491	-25.263	-25.404	-25.021	-25.250	-25.051	-25.704	-25.539	-25.542	-25.398	-25.200	-25.226	-25.558	-25.422	-25.709	-25.450	-25.492	-24.806	-24.778	-25.288	-25.112	-25.159	-25.183	-25.159	-24.870	-25.569	-25.313	-25.237	126.012	125.875	125.768	125.681	125.800	125.531	125.660	125.669	125.544	125.599	125.874	125.734	125.732	125.470	125.526	125.531	125.669	125.662	125.737	125.742	125.728	125.590	125.796	125.741	125.471	125.725	125.598	125.725	125.583	125.809	125.529	125.580	101.525	101.631	101.604	101.417	101.597	101.521	101.571	101.403	101.514	101.422	101.683	101.624	101.625	101.585	101.493	101.504	101.638	101.579	101.698	101.584	101.604	101.315	101.285	101.513	101.460	101.458	101.480	101.458	101.344	101.630	101.543	101.505	2016_7_19_17_08_29
FLQS30QXGRWV____	-25.661	-26.054	-25.927	-25.368	-25.852	-25.905	-25.762	-25.925	-25.634	-25.999	-26.565	-25.827	-25.897	-25.855	-25.974	-25.944	-25.908	-25.757	-26.340	-25.609	-26.130	-25.595	-25.328	-25.528	-25.626	-25.810	-25.955	-25.810	-25.649	-26.034	-25.842	-25.928	125.276	125.224	125.131	125.063	125.231	124.997	125.129	124.998	124.798	124.925	125.406	125.165	125.157	125.016	124.922	125.002	125.137	125.001	125.107	125.152	125.157	125.089	125.203	124.948	124.728	125.133	124.870	125.133	124.799	125.304	124.911	125.080	101.415	101.592	101.545	101.305	101.503	101.547	101.472	101.556	101.446	101.595	101.799	101.498	101.529	101.524	101.584	101.564	101.536	101.482	101.728	101.403	101.632	101.403	101.275	101.386	101.449	101.493	101.581	101.493	101.453	101.576	101.528	101.550	2016_7_19_17_08_29
FLQS30QPGRWV____	-25.565	-25.672	-25.488	-25.224	-25.673	-25.529	-25.498	-25.710	-25.399	-25.494	-25.954	-25.672	-25.574	-25.534	-25.470	-25.369	-25.386	-25.548	-26.088	-25.356	-25.817	-25.627	-25.060	-25.258	-25.521	-25.321	-25.522	-25.321	-25.489	-25.774	-25.471	-25.467	125.540	125.478	125.400	125.391	125.411	125.257	125.328	125.327	125.137	125.193	125.606	125.402	125.395	125.260	125.128	125.257	125.355	125.258	125.661	125.407	125.461	125.332	125.461	125.266	125.048	125.381	125.191	125.381	125.123	125.537	125.178	125.268	101.455	101.508	101.434	101.319	101.514	101.465	101.445	101.538	101.418	101.455	101.619	101.514	101.472	101.466	101.450	101.394	101.393	101.473	101.673	101.375	101.573	101.501	101.240	101.344	101.480	101.362	101.467	101.362	101.459	101.547	101.446	101.436	2016_7_19_17_08_29
FLQS30QMGRWV____	-25.743	-26.032	-26.076	-25.298	-25.443	-25.690	-25.970	-26.042	-25.794	-25.917	-26.018	-25.751	-26.437	-26.023	-25.976	-25.529	-26.064	-25.672	-26.205	-25.681	-26.037	-25.732	-25.422	-25.787	-25.984	-25.901	-26.003	-25.901	-26.137	-25.914	-26.136	-25.579	126.400	126.519	126.265	126.257	126.267	126.116	126.247	126.190	126.044	126.103	126.320	126.276	126.382	126.250	126.110	126.111	126.253	126.117	126.272	126.255	126.240	126.173	126.348	126.179	125.972	126.252	126.099	126.252	126.048	126.458	126.030	126.115	101.567	101.682	101.724	101.386	101.448	101.570	101.680	101.716	101.621	101.670	101.694	101.582	101.871	101.703	101.695	101.500	101.720	101.561	101.780	101.553	101.709	101.583	101.432	101.606	101.711	101.649	101.707	101.649	101.770	101.636	101.772	101.521	2016_7_19_17_08_29
FLQS30Q9GRWY____	-25.606	-25.883	-25.921	-25.432	-25.686	-25.801	-25.656	-25.566	-25.750	-25.767	-26.305	-25.792	-26.123	-25.983	-25.771	-25.705	-25.866	-25.657	-26.163	-25.590	-26.136	-25.837	-25.383	-25.414	-25.727	-25.657	-25.848	-25.657	-25.756	-26.209	-25.789	-25.745	125.557	125.551	125.416	125.345	125.478	125.276	125.285	125.277	125.135	125.207	125.559	125.415	125.415	125.286	125.198	125.276	125.412	125.275	125.487	125.417	125.415	125.346	125.482	125.226	125.061	125.403	125.207	125.403	125.137	125.556	125.137	125.280	101.317	101.439	101.468	101.260	101.359	101.428	101.364	101.325	101.418	101.419	101.623	101.412	101.556	101.507	101.422	101.386	101.444	101.365	101.567	101.323	101.562	101.437	101.226	101.262	101.415	101.353	101.455	101.353	101.421	101.581	101.435	101.403	2016_7_19_17_08_29
FLQS30Q9GRWV____	-25.652	-25.686	-25.365	-25.528	-25.474	-25.472	-25.383	-25.488	-25.611	-25.465	-25.787	-25.645	-25.971	-25.841	-25.729	-25.633	-25.159	-25.519	-26.226	-25.568	-26.043	-25.903	-25.307	-25.557	-25.425	-25.318	-25.492	-25.318	-25.555	-25.733	-25.772	-25.525	125.709	125.730	125.623	125.504	125.579	125.523	125.582	125.550	125.223	125.297	125.732	125.589	125.528	125.477	125.350	125.450	125.583	125.450	125.668	125.480	125.536	125.528	125.688	125.377	125.265	125.519	125.354	125.519	125.341	125.731	125.405	125.380	101.336	101.350	101.218	101.300	101.270	101.274	101.230	101.279	101.362	101.291	101.393	101.344	101.492	101.440	101.402	101.351	101.131	101.301	101.591	101.320	101.523	101.463	101.187	101.324	101.277	101.207	101.298	101.207	101.327	101.370	101.416	101.310	2016_7_19_17_08_30
FLQS30Q3GRWV____	-25.773	-25.790	-25.985	-25.713	-25.855	-25.685	-25.669	-25.802	-25.980	-25.612	-25.980	-25.684	-25.917	-25.826	-25.773	-25.588	-25.937	-25.668	-26.154	-25.587	-26.089	-25.741	-25.441	-25.522	-25.747	-25.652	-25.804	-25.652	-25.883	-26.023	-25.915	-25.667	125.485	125.473	125.406	125.337	125.411	125.199	125.270	125.267	125.063	125.137	125.481	125.336	125.336	125.205	125.128	125.202	125.340	125.199	125.414	125.344	125.342	125.270	125.409	125.265	125.042	125.273	125.134	125.273	125.062	125.482	125.123	125.252	101.451	101.460	101.551	101.438	101.494	101.439	101.425	101.484	101.580	101.412	101.542	101.426	101.528	101.500	101.484	101.396	101.536	101.431	101.625	101.382	101.603	101.456	101.313	101.361	101.480	101.418	101.496	101.418	101.538	101.561	101.546	101.426	2016_7_19_17_08_30
FLQS30Q2GRWV____	-25.568	-25.849	-25.829	-25.262	-25.690	-25.645	-25.434	-25.348	-25.758	-25.556	-25.598	-25.731	-25.634	-25.606	-25.463	-25.427	-25.766	-25.502	-25.692	-25.522	-25.968	-25.680	-25.337	-25.366	-25.463	-25.429	-25.642	-25.429	-25.600	-25.598	-25.636	-25.778	125.751	125.742	125.614	125.600	125.612	125.466	125.590	125.418	125.328	125.456	125.676	125.545	125.598	125.455	125.385	125.459	125.543	125.460	125.608	125.604	125.600	125.474	125.560	125.475	125.256	125.530	125.346	125.530	125.329	125.741	125.329	125.468	101.502	101.626	101.628	101.381	101.568	101.561	101.458	101.435	101.623	101.523	101.522	101.592	101.544	101.545	101.489	101.466	101.607	101.499	101.569	101.495	101.691	101.576	101.418	101.438	101.500	101.461	101.571	101.461	101.554	101.516	101.570	101.619	2016_7_19_17_08_30
FLQS30PHGRWY____	-25.590	-25.698	-25.550	-25.286	-25.548	-25.794	-25.828	-25.620	-25.850	-25.402	-26.442	-25.721	-25.839	-25.786	-25.764	-25.445	-25.546	-25.339	-25.906	-25.728	-26.068	-25.891	-25.067	-25.568	-25.722	-25.823	-25.778	-25.823	-25.851	-26.358	-25.655	-25.657	125.706	125.792	125.564	125.619	125.719	125.545	125.611	125.552	125.400	125.416	125.735	125.550	125.552	125.533	125.345	125.536	125.547	125.506	125.429	125.558	125.654	125.420	125.621	125.554	125.267	125.614	125.412	125.614	125.343	125.857	125.346	125.400	101.380	101.420	101.376	101.255	101.361	101.484	101.493	101.407	101.522	101.324	101.750	101.452	101.503	101.481	101.489	101.332	101.375	101.288	101.544	101.454	101.594	101.538	101.159	101.384	101.478	101.491	101.489	101.491	101.527	101.702	101.441	101.437	2016_7_19_17_08_30
FLQS30NWGRWV____	-25.655	-25.811	-25.986	-25.342	-25.731	-25.471	-25.699	-25.494	-25.672	-25.524	-26.039	-25.842	-26.231	-26.214	-25.873	-25.511	-25.732	-25.651	-26.181	-25.732	-26.293	-25.785	-25.375	-25.570	-25.603	-25.564	-25.893	-25.564	-25.667	-25.882	-25.835	-25.772	125.694	125.564	125.564	125.554	125.492	125.283	125.476	125.419	125.334	125.289	125.623	125.425	125.430	125.415	125.277	125.344	125.483	125.408	125.494	125.485	125.425	125.412	125.554	125.421	125.200	125.474	125.344	125.474	125.276	125.627	125.276	125.392	101.354	101.434	101.511	101.229	101.405	101.310	101.393	101.308	101.394	101.333	101.529	101.460	101.630	101.624	101.487	101.322	101.407	101.378	101.602	101.406	101.658	101.436	101.244	101.341	101.376	101.334	101.490	101.334	101.397	101.459	101.471	101.432	2016_7_19_17_08_30
FLQS30MRGRWY____	-25.295	-26.035	-25.791	-25.575	-25.490	-25.424	-25.518	-25.669	-25.777	-25.515	-25.782	-25.698	-25.926	-25.914	-25.614	-25.390	-25.432	-25.347	-25.912	-25.647	-25.703	-25.587	-25.358	-25.618	-25.594	-26.010	-25.835	-26.010	-25.614	-25.897	-25.648	-25.792	125.665	125.617	125.534	125.464	125.592	125.385	125.402	125.345	125.250	125.321	125.666	125.531	125.528	125.348	125.312	125.445	125.466	125.384	125.595	125.485	125.466	125.455	125.546	125.349	125.175	125.417	125.322	125.417	125.247	125.618	125.251	125.393	101.457	101.785	101.686	101.598	101.549	101.538	101.578	101.649	101.705	101.584	101.670	101.646	101.746	101.756	101.628	101.518	101.535	101.505	101.733	101.627	101.654	101.604	101.495	101.627	101.632	101.792	101.724	101.792	101.634	101.725	101.649	101.699	2016_7_19_17_08_30
