,Distance_X_LOGO_Motor1,Distance_X_LOGO_motor2,Distance_X_LOGO_3,Distance_X_LOGO_4,Distance_X_LOGO_5,Distance_X_LOGO_6,Distance_X_LOGO_7,Distance_X_LOGO_8,Distance_X_LOGO_9,Distance_X_LOGO_10,Distance_X_LOGO_11,Distance_X_LOGO_12,Distance_X_LOGO_13,Distance_X_LOGO_14,Distance_X_LOGO_15,Distance_X_LOGO_16,Distance_X_LOGO_17,Distance_X_LOGO_18,Distance_X_LOGO_19,Distance_X_LOGO_20,Distance_X_LOGO_21,Distance_X_LOGO_22,Distance_X_LOGO_23,Distance_X_LOGO_24,Distance_X_LOGO_25,Distance_X_LOGO_26,Distance_X_LOGO_27,Distance_X_LOGO_28,Distance_X_LOGO_29,Distance_X_LOGO_30,Distance_X_LOGO_31,Distance_X_LOGO_32,Distance_Y_LOGO_Motor1,Distance_Y_LOGO_motor2,Distance_Y_LOGO_3,Distance_Y_LOGO_4,Distance_Y_LOGO_5,Distance_Y_LOGO_6,Distance_Y_LOGO_7,Distance_Y_LOGO_8,Distance_Y_LOGO_9,Distance_Y_LOGO_10,Distance_Y_LOGO_11,Distance_Y_LOGO_12,Distance_Y_LOGO_13,Distance_Y_LOGO_14,Distance_Y_LOGO_15,Distance_Y_LOGO_16,Distance_Y_LOGO_17,Distance_Y_LOGO_18,Distance_Y_LOGO_19,Distance_Y_LOGO_20,Distance_Y_LOGO_21,Distance_Y_LOGO_22,Distance_Y_LOGO_23,Distance_Y_LOGO_24,Distance_Y_LOGO_25,Distance_Y_LOGO_26,Distance_Y_LOGO_27,Distance_Y_LOGO_28,Distance_Y_LOGO_29,Distance_Y_LOGO_30,Distance_Y_LOGO_31,Distance_Y_LOGO_32,Angle_Motor1,Angle_motor2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Angle_15,Angle_16,Angle_17,Angle_18,Angle_19,Angle_20,Angle_21,Angle_22,Angle_23,Angle_24,Angle_25,Angle_26,Angle_27,Angle_28,Angle_29,Angle_30,Angle_31,Angle_32
FLQS308YGRWQ,-13.5401283838,-13.5481290505,-13.5061255501,-13.4711226331,-13.4771231332,-13.4781232165,-13.4711226331,-13.4761230498,-13.3731144655,-13.4711226331,-13.4711226331,-13.4771231332,-13.4771231332,-13.4701225498,-13.4071172991,-13.4351196328,-13.3381115485,-13.4761230498,-13.4421202162,-13.4761230498,-13.4001167157,-13.4061172158,-13.4061172158,-13.4701225498,-13.5071256335,-13.4351196328,-13.4411201328,-13.4001167157,-13.4431202995,-13.2671056311,-13.4071172991,-13.4411201328,-140.771176985,-140.775177302,-140.805179684,-140.738174364,-140.774177223,-140.775177302,-140.738174364,-140.738174364,-140.770176905,-140.705171744,-140.705171744,-140.774177223,-140.774177223,-140.741174602,-140.705171744,-140.739174444,-140.675169362,-140.738174364,-140.739174444,-140.704171664,-140.739174444,-140.655167774,-140.655167774,-140.741174602,-140.766176587,-140.739174444,-140.704171664,-140.739174444,-140.710172141,-140.736174205,-140.709172061,-140.704171664,264.169,264.166,264.184,264.196,264.195,264.194,264.196,264.193,264.236,264.194,264.194,264.195,264.195,264.196,264.22,264.21,264.247,264.193,264.207,264.192,264.224,264.218,264.218,264.196,264.182,264.21,264.206,264.224,264.206,264.278,264.22,264.206
FLQS3084GRWM,-13.5499509255,-13.5579485356,-13.4869697459,-13.4499807991,-13.5159610825,-13.4879694471,-13.4499807991,-13.4859700446,-13.4109924499,-13.479971837,-13.479971837,-13.5129619787,-13.5159610825,-13.479971837,-13.4149912549,-13.4439825916,-13.3760029056,-13.4859700446,-13.4789721358,-13.4859700446,-13.4099927486,-13.4439825916,-13.4439825916,-13.479971837,-13.5149613813,-13.4439825916,-13.4789721358,-13.4099927486,-13.4809715383,-13.3040244147,-13.4159909562,-13.4789721358,-140.863273455,-140.866273312,-140.867273264,-140.833274887,-140.925270494,-140.869273168,-140.833274887,-140.858273694,-140.89227207,-140.826275222,-140.826275222,-140.898271784,-140.925270494,-140.831274983,-140.830275031,-140.831274983,-140.797276606,-140.858273694,-140.860273598,-140.824275317,-140.831274983,-140.799276511,-140.799276511,-140.831274983,-140.832274935,-140.831274983,-140.826275222,-140.831274983,-140.862273503,-140.830275031,-140.833274887,-140.826275222,264.841,264.838,264.867,264.88,264.857,264.866,264.88,264.867,264.898,264.868,264.868,264.857,264.857,264.868,264.894,264.883,264.909,264.867,264.869,264.865,264.896,264.881,264.881,264.868,264.854,264.883,264.868,264.896,264.869,264.939,264.894,264.868
FLQS307KGRWV,-13.6137309098,-13.6237307121,-13.5527321155,-13.5167328271,-13.5817315423,-13.5837315027,-13.5167328271,-13.580731562,-13.4767336177,-13.5177328073,-13.5177328073,-13.580731562,-13.5817315423,-13.5177328073,-13.4827334991,-13.5087329852,-13.4137348629,-13.580731562,-13.5177328073,-13.5527321155,-13.473733677,-13.4827334991,-13.4827334991,-13.5177328073,-13.5797315818,-13.5087329852,-13.5177328073,-13.473733677,-13.5187327875,-13.3717356931,-13.4827334991,-13.5177328073,-140.638434466,-140.642434592,-140.640434529,-140.605433425,-140.70643661,-140.708436673,-140.605433425,-140.673435569,-140.638434466,-140.571432353,-140.571432353,-140.642434592,-140.70643661,-140.60843352,-140.570432321,-140.631434245,-140.574432448,-140.673435569,-140.60843352,-140.575432479,-140.632434276,-140.56943229,-140.56943229,-140.60843352,-140.631434245,-140.631434245,-140.574432448,-140.632434276,-140.604433393,-140.605433425,-140.576432511,-140.574432448,264.134,264.13,264.158,264.171,264.149,264.149,264.171,264.148,264.189,264.17,264.17,264.147,264.149,264.171,264.184,264.176,264.212,264.148,264.171,264.156,264.19,264.184,264.184,264.171,264.147,264.176,264.17,264.19,264.171,264.23,264.184,264.17
FLQS3072GRWV,-13.4904003919,-13.4974005996,-13.427398522,-13.4203983142,-13.4263984923,-13.427398522,-13.4203983142,-13.4263984923,-13.3233954352,-13.4203983142,-13.4203983142,-13.4563993827,-13.4263984923,-13.4203983142,-13.3563964147,-13.3853972754,-13.2873943667,-13.4263984923,-13.3923974832,-13.427398522,-13.3503962366,-13.3853972754,-13.3853972754,-13.4203983142,-13.4553993531,-13.3853972754,-13.3923974832,-13.3503962366,-13.3933975129,-13.2453931201,-13.3573964444,-13.3923974832,-140.796850744,-140.801851272,-140.798850955,-140.787849795,-140.800851166,-140.801851272,-140.787849795,-140.764847369,-140.796850744,-140.753846208,-140.753846208,-140.827854014,-140.800851166,-140.763847263,-140.730843782,-140.786849689,-140.729843677,-140.764847369,-140.764847369,-140.731843888,-140.764847369,-140.724843149,-140.724843149,-140.763847263,-140.789850006,-140.786849689,-140.754846314,-140.764847369,-140.765847474,-140.760846947,-140.736844415,-140.754846314,264.839,264.836,264.864,264.866,264.864,264.864,264.866,264.863,264.906,264.865,264.865,264.853,264.864,264.866,264.89,264.881,264.918,264.863,264.877,264.862,264.894,264.878,264.878,264.866,264.852,264.881,264.877,264.894,264.877,264.936,264.89,264.877
FLQS305NGRWM,-13.6351600362,-13.6441707155,-13.5740876548,-13.538044938,-13.6011196925,-13.5750888414,-13.538044938,-13.5730864683,-13.4959951016,-13.538044938,-13.538044938,-13.5740876548,-13.6011196925,-13.538044938,-13.5030034076,-13.5030034076,-13.4339215336,-13.5730864683,-13.5390461245,-13.5740876548,-13.494993915,-13.5290342587,-13.5290342587,-13.538044938,-13.5730864683,-13.5030034076,-13.5390461245,-13.494993915,-13.5390461245,-13.3898693241,-13.5030034076,-13.5390461245,-140.813097144,-140.818099456,-140.789086044,-140.755070318,-140.816098531,-140.792087431,-140.755070318,-140.782082806,-140.811096219,-140.719053668,-140.719053668,-140.790086506,-140.816098531,-140.754069856,-140.720054131,-140.754069856,-140.720054131,-140.782082806,-140.753069393,-140.724055981,-140.754069856,-140.716052281,-140.716052281,-140.754069856,-140.754069856,-140.754069856,-140.722055056,-140.754069856,-140.756070781,-140.752068931,-140.725056443,-140.722055056,264.136,264.133,264.16,264.173,264.15,264.16,264.173,264.16,264.192,264.172,264.172,264.16,264.15,264.173,264.186,264.187,264.214,264.16,264.172,264.157,264.19,264.175,264.175,264.173,264.159,264.187,264.171,264.19,264.173,264.233,264.186,264.171
FLQS305DGRWM,-13.7681523314,-13.7771550465,-13.7061336272,-13.697130912,-13.7331417725,-13.7071339289,-13.697130912,-13.7051333255,-13.6291103978,-13.6701227667,-13.6701227667,-13.7301408675,-13.7331417725,-13.697130912,-13.6641209566,-13.6341119062,-13.5951001406,-13.7051333255,-13.6711230684,-13.7061336272,-13.6291103978,-13.6621203532,-13.6621203532,-13.697130912,-13.7341420742,-13.6341119062,-13.6711230684,-13.6291103978,-13.6991315154,-13.5230784196,-13.6351122079,-13.6711230684,-140.783258568,-140.787258461,-140.81025785,-140.77525878,-140.787258461,-140.788258435,-140.77525878,-140.751259418,-140.782258594,-140.713260428,-140.713260428,-140.815257717,-140.787258461,-140.806257956,-140.716260348,-140.774258807,-140.717260322,-140.751259418,-140.751259418,-140.719260268,-140.752259391,-140.717260322,-140.717260322,-140.806257956,-140.773258833,-140.774258807,-140.742259657,-140.752259391,-140.77525878,-140.748259498,-140.722260189,-140.742259657,264.079,264.076,264.105,264.107,264.093,264.104,264.107,264.103,264.135,264.116,264.116,264.096,264.093,264.109,264.118,264.133,264.146,264.103,264.117,264.102,264.134,264.119,264.119,264.109,264.093,264.133,264.117,264.134,264.107,264.177,264.13,264.117
FLQS3057GRWM,-13.6330223371,-13.6690408902,-13.6390254293,-13.5619857463,-13.5980042994,-13.6010058455,-13.5619857463,-13.5960032687,-13.4939507016,-13.560985231,-13.560985231,-13.5960032687,-13.5980042994,-13.560985231,-13.5269677086,-13.5259671933,-13.4589326639,-13.5960032687,-13.560985231,-13.5960032687,-13.4929501863,-13.5249666779,-13.5249666779,-13.560985231,-13.5980042994,-13.5259671933,-13.560985231,-13.4929501863,-13.5639867771,-13.3878960732,-13.527968224,-13.560985231,-140.737011818,-140.794026002,-140.767019284,-140.72700933,-140.708004602,-140.802027993,-140.72700933,-140.670995395,-140.735011321,-140.668994898,-140.668994898,-140.739012316,-140.708004602,-140.706004104,-140.694001118,-140.728009579,-140.670995395,-140.670995395,-140.706004104,-140.669995146,-140.704003607,-140.6669944,-140.6669944,-140.706004104,-140.703003358,-140.728009579,-140.695001367,-140.704003607,-140.702003109,-140.70100286,-140.673996142,-140.695001367,264.805,264.793,264.804,264.834,264.819,264.821,264.834,264.818,264.862,264.832,264.832,264.821,264.819,264.834,264.847,264.848,264.873,264.818,264.833,264.818,264.861,264.846,264.846,264.834,264.818,264.848,264.833,264.861,264.832,264.903,264.845,264.833
FLQS3052GRWY,-13.7675751627,-13.7755789852,-13.7045450605,-13.6685278593,-13.7025441049,-13.7045450605,-13.6685278593,-13.7045450605,-13.6275082691,-13.6965412381,-13.6965412381,-13.7325584393,-13.7025441049,-13.6965412381,-13.6335111359,-13.6615245147,-13.5634776891,-13.7045450605,-13.6695283372,-13.7045450605,-13.6265077913,-13.6315101803,-13.6315101803,-13.6965412381,-13.7035445827,-13.6615245147,-13.6695283372,-13.6265077913,-13.6685278593,-13.5224580989,-13.6325106581,-13.6695283372,-140.921875347,-140.895876846,-140.893876961,-140.831880536,-140.92287529,-140.925875117,-140.831880536,-140.829880651,-140.920875405,-140.822881055,-140.822881055,-140.894876904,-140.92287529,-140.885877423,-140.829880651,-140.859878921,-140.796882553,-140.829880651,-140.859878921,-140.823880997,-140.88487748,-140.795882611,-140.795882611,-140.885877423,-140.831880536,-140.859878921,-140.824880939,-140.88487748,-140.860878864,-140.859878921,-140.831880536,-140.824880939,264.76,264.756,264.784,264.797,264.786,264.786,264.797,264.782,264.816,264.785,264.785,264.773,264.786,264.787,264.811,264.8,264.837,264.782,264.797,264.782,264.815,264.81,264.81,264.787,264.782,264.8,264.796,264.815,264.797,264.856,264.811,264.796
FLQS304WGRWM,-13.5426101797,-13.5466082932,-13.474642249,-13.4726431922,-13.507626686,-13.5106252711,-13.4726431922,-13.5066271576,-13.4446563973,-13.4726431922,-13.4726431922,-13.5066271576,-13.507626686,-13.4706441355,-13.4046752616,-13.4366601701,-13.3706912963,-13.5066271576,-13.4726431922,-13.474642249,-13.4036757332,-13.4366601701,-13.4366601701,-13.4706441355,-13.507626686,-13.4366601701,-13.4396587553,-13.4036757332,-13.474642249,-13.2977257237,-13.40567479,-13.4396587553,-141.09813962,-141.047130532,-141.050131066,-141.040129284,-141.104140689,-141.104140689,-141.040129284,-141.071134809,-141.101140155,-141.010123938,-141.010123938,-141.081136591,-141.104140689,-141.071134809,-141.002122513,-141.040129284,-140.977118057,-141.071134809,-141.072134987,-141.011124116,-141.015124829,-140.983119127,-140.983119127,-141.071134809,-141.040129284,-141.040129284,-141.011124116,-141.015124829,-141.040129284,-141.038128928,-141.008123582,-141.011124116,264.851,264.847,264.876,264.877,264.865,264.864,264.877,264.864,264.891,264.876,264.876,264.865,264.865,264.879,264.903,264.891,264.916,264.864,264.878,264.875,264.904,264.889,264.889,264.879,264.863,264.891,264.889,264.904,264.876,264.947,264.903,264.889
FLQS3047GRWM,-13.6625180281,-13.6975219174,-13.6565173614,-13.5915101385,-13.6265140277,-13.62851425,-13.5915101385,-13.6275141389,-13.5525058048,-13.6215134721,-13.6215134721,-13.62851425,-13.6265140277,-13.620513361,-13.5565062493,-13.5565062493,-13.5175019155,-13.6275141389,-13.5935103607,-13.6275141389,-13.5515056936,-13.5565062493,-13.5565062493,-13.620513361,-13.6265140277,-13.5565062493,-13.6215134721,-13.5515056936,-13.6225135833,-13.4164906923,-13.5565062493,-13.6215134721,-140.645153956,-140.677148759,-140.708143724,-140.66415087,-140.679148434,-140.678148597,-140.66415087,-140.642154443,-140.674149246,-140.608159965,-140.608159965,-140.706144049,-140.679148434,-140.645153956,-140.60616029,-140.66415087,-140.612159316,-140.642154443,-140.644154119,-140.610159641,-140.646153794,-140.554168736,-140.554168736,-140.645153956,-140.665150708,-140.66415087,-140.610159641,-140.646153794,-140.642154443,-140.640154768,-140.611159478,-140.610159641,264.79,264.777,264.795,264.82,264.806,264.805,264.82,264.804,264.836,264.805,264.805,264.806,264.806,264.807,264.831,264.834,264.847,264.804,264.818,264.803,264.835,264.83,264.83,264.807,264.805,264.834,264.805,264.835,264.806,264.889,264.831,264.805
FLQS303BGRWM,-13.6675614874,-13.7035814152,-13.6335426668,-13.597522739,-13.6335426668,-13.6345432203,-13.597522739,-13.6325421132,-13.5274839905,-13.5965221854,-13.5965221854,-13.6315415597,-13.6335426668,-13.6255382384,-13.5625033647,-13.5615028112,-13.5224812228,-13.6325421132,-13.6255382384,-13.6325421132,-13.5554994899,-13.5605022576,-13.5605022576,-13.6255382384,-13.6325421132,-13.5615028112,-13.597522739,-13.5554994899,-13.597522739,-13.4214253142,-13.5625033647,-13.597522739,-140.783162681,-140.816159437,-140.788162189,-140.751165826,-140.787162288,-140.816159437,-140.751165826,-140.749166022,-140.781162877,-140.715169364,-140.715169364,-140.820159044,-140.787162288,-140.74816612,-140.749166022,-140.779163074,-140.715169364,-140.749166022,-140.781162877,-140.746166317,-140.749166022,-140.714169462,-140.714169462,-140.74816612,-140.751165826,-140.779163074,-140.746166317,-140.749166022,-140.754165531,-140.74816612,-140.752165727,-140.746166317,264.121,264.108,264.136,264.148,264.136,264.136,264.148,264.134,264.178,264.147,264.147,264.137,264.136,264.137,264.163,264.164,264.178,264.134,264.138,264.134,264.165,264.162,264.162,264.137,264.134,264.164,264.148,264.165,264.149,264.22,264.163,264.148
FLQS3024GRWM,-13.7691999896,-13.7782020817,-13.7351920861,-13.7001839501,-13.7351920861,-13.7081858098,-13.7001839501,-13.7691999896,-13.6301676782,-13.7001839501,-13.7001839501,-13.7341918536,-13.7351920861,-13.7001839501,-13.6361690729,-13.6641755817,-13.5951595422,-13.7691999896,-13.7001839501,-13.7071855773,-13.6301676782,-13.6641755817,-13.6641755817,-13.7001839501,-13.7351920861,-13.6641755817,-13.6991837177,-13.6301676782,-13.7011841826,-13.5241430379,-13.6361690729,-13.6991837177,-140.894808578,-140.89880809,-140.92380504,-140.887809432,-140.89880809,-140.900807846,-140.887809432,-140.88880931,-140.8938087,-140.82381724,-140.82381724,-140.924804918,-140.89880809,-140.861812604,-140.82881663,-140.887809432,-140.825816996,-140.88880931,-140.862812482,-140.82881663,-140.860812726,-140.826816874,-140.826816874,-140.861812604,-140.887809432,-140.887809432,-140.854813458,-140.860812726,-140.88880931,-140.860812726,-140.83381602,-140.854813458,264.083,264.08,264.098,264.111,264.097,264.108,264.111,264.083,264.139,264.108,264.108,264.099,264.097,264.11,264.134,264.125,264.151,264.083,264.11,264.106,264.138,264.123,264.123,264.11,264.097,264.125,264.11,264.138,264.111,264.181,264.134,264.11
FLQS301GGRWM,-13.425498417,-13.4624667463,-13.3915275197,-13.3555583344,-13.3905283757,-13.3915275197,-13.3555583344,-13.4195035527,-13.2856182519,-13.3555583344,-13.3555583344,-13.3915275197,-13.3905283757,-13.3845335115,-13.3205882931,-13.3205882931,-13.2536456427,-13.4195035527,-13.3855326555,-13.3915275197,-13.3145934289,-13.3195891491,-13.3195891491,-13.3845335115,-13.3905283757,-13.3205882931,-13.3565574784,-13.3145934289,-13.3565574784,-13.2106824491,-13.3205882931,-13.3565574784,-140.966033781,-140.94003986,-140.941039626,-140.878054356,-140.968033314,-140.971032612,-140.878054356,-140.905048043,-140.966033781,-140.870056227,-140.870056227,-140.941039626,-140.968033314,-140.934041263,-140.846061838,-140.876054824,-140.789075165,-140.905048043,-140.907047576,-140.870056227,-140.933041497,-140.841063007,-140.841063007,-140.934041263,-140.878054356,-140.876054824,-140.870056227,-140.933041497,-140.90604781,-140.905048043,-140.852060435,-140.870056227,264.219,264.203,264.232,264.244,264.233,264.233,264.244,264.219,264.275,264.244,264.244,264.232,264.233,264.234,264.257,264.258,264.282,264.219,264.233,264.229,264.263,264.257,264.257,264.234,264.23,264.258,264.243,264.263,264.245,264.304,264.257,264.243
FLQS301EGRWQ,-13.7680235186,-13.7770248416,-13.7690236656,-13.6990133761,-13.7350186678,-13.707014552,-13.6990133761,-13.706014405,-13.6280029395,-13.6710092602,-13.6710092602,-13.7340185209,-13.7350186678,-13.6980132291,-13.6640082313,-13.6640082313,-13.5959982357,-13.706014405,-13.6990133761,-13.706014405,-13.6300032335,-13.6640082313,-13.6640082313,-13.6980132291,-13.7340185209,-13.6640082313,-13.7000135231,-13.6300032335,-13.7000135231,-13.5239876521,-13.6360041154,-13.7000135231,-140.767167648,-140.771169615,-140.767167648,-140.733150934,-140.771169615,-140.772170106,-140.733150934,-140.733150934,-140.79318043,-140.663116521,-140.663116521,-140.76816814,-140.771169615,-140.760164207,-140.700134711,-140.735151917,-140.666117996,-140.733150934,-140.735151917,-140.699134219,-140.702135694,-140.671120454,-140.671120454,-140.760164207,-140.733150934,-140.735151917,-140.699134219,-140.702135694,-140.733150934,-140.733150934,-140.704136677,-140.699134219,264.075,264.072,264.075,264.101,264.089,264.1,264.101,264.099,264.132,264.11,264.11,264.088,264.089,264.103,264.114,264.116,264.14,264.099,264.101,264.097,264.128,264.113,264.113,264.103,264.087,264.116,264.1,264.128,264.101,264.172,264.126,264.1
FLQS300VGRWQ,-13.7746393927,-13.7796410773,-13.7406279374,-13.7046158083,-13.7396276005,-13.7756397296,-13.7046158083,-13.7396276005,-13.6355925608,-13.7056161452,-13.7056161452,-13.7406279374,-13.7396276005,-13.7036154714,-13.6395939085,-13.6696040161,-13.570570661,-13.7396276005,-13.7066164821,-13.7396276005,-13.6355925608,-13.6686036792,-13.6686036792,-13.7036154714,-13.7396276005,-13.6696040161,-13.7046158083,-13.6355925608,-13.7046158083,-13.5315575211,-13.6395939085,-13.7046158083,-140.775716653,-140.742715782,-140.747715914,-140.709714911,-140.719715175,-140.749715967,-140.709714911,-140.710714937,-140.714715043,-140.643713168,-140.643713168,-140.749715967,-140.719715175,-140.740715729,-140.640713089,-140.709714911,-140.675714013,-140.710714937,-140.744715835,-140.676714039,-140.682714198,-140.644713195,-140.644713195,-140.740715729,-140.709714911,-140.709714911,-140.677714066,-140.682714198,-140.709714911,-140.682714198,-140.644713195,-140.677714066,264.75,264.747,264.763,264.776,264.762,264.749,264.776,264.762,264.804,264.773,264.773,264.763,264.762,264.777,264.799,264.79,264.829,264.762,264.777,264.76,264.803,264.788,264.788,264.777,264.762,264.79,264.775,264.803,264.776,264.845,264.8,264.775
FLQS300RGRWY,-13.4325132724,-13.4405225223,-13.3704415855,-13.3343999608,-13.397472804,-13.3704415855,-13.3343999608,-13.4315121161,-13.2943537112,-13.3343999608,-13.3343999608,-13.3994751164,-13.397472804,-13.3354011171,-13.2983583362,-13.3273918672,-13.2583120866,-13.4315121161,-13.3634334918,-13.3694404292,-13.2923513988,-13.3263907109,-13.3263907109,-13.3354011171,-13.397472804,-13.3273918672,-13.3343999608,-13.2923513988,-13.3634334918,-13.1872299936,-13.2983583362,-13.3343999608,-140.754961631,-140.729961638,-140.729961638,-140.72096164,-140.729961638,-140.731961637,-140.72096164,-140.72196164,-140.725961639,-140.68496165,-140.68496165,-140.75996163,-140.729961638,-140.693961648,-140.664961656,-140.72196164,-140.688961649,-140.72196164,-140.724961639,-140.687961649,-140.72096164,-140.659961657,-140.659961657,-140.693961648,-140.72196164,-140.72196164,-140.687961649,-140.72096164,-140.72096164,-140.72096164,-140.669961654,-140.687961649,264.218,264.214,264.242,264.256,264.231,264.242,264.256,264.217,264.273,264.255,264.255,264.232,264.231,264.255,264.269,264.259,264.286,264.217,264.244,264.241,264.273,264.257,264.257,264.255,264.231,264.259,264.255,264.273,264.244,264.315,264.269,264.255
FLQS300LGRWQ,-13.6898895927,-13.7259498858,-13.6838795439,-13.6488209256,-13.6548309745,-13.6858828935,-13.6488209256,-13.6828778691,-13.5797053639,-13.6498226004,-13.6498226004,-13.6548309745,-13.6548309745,-13.6498226004,-13.5847137379,-13.6137623074,-13.5436450708,-13.6828778691,-13.6478192508,-13.6548309745,-13.5797053639,-13.6127606326,-13.6127606326,-13.6498226004,-13.6548309745,-13.6137623074,-13.6478192508,-13.5797053639,-13.6508242752,-13.4735278343,-13.6147639822,-13.6478192508,-140.667189334,-140.671189709,-140.731195335,-140.686191115,-140.695191959,-140.673189896,-140.686191115,-140.66618924,-140.694191865,-140.602183238,-140.602183238,-140.701192522,-140.695191959,-140.63718652,-140.62118502,-140.635186333,-140.631185958,-140.66618924,-140.667189334,-140.630185864,-140.638186614,-140.601183145,-140.601183145,-140.63718652,-140.635186333,-140.635186333,-140.632186052,-140.638186614,-140.635186333,-140.660188677,-140.603183332,-140.632186052,264.787,264.773,264.792,264.805,264.802,264.789,264.805,264.79,264.832,264.801,264.801,264.802,264.802,264.802,264.828,264.816,264.845,264.79,264.804,264.8,264.83,264.816,264.816,264.802,264.8,264.816,264.803,264.83,264.802,264.874,264.815,264.803
FLQS300LGRWM,-13.6204518326,-13.6284556239,-13.5584224501,-13.5504186588,-13.5854352457,-13.5584224501,-13.5504186588,-13.5854352457,-13.4813859589,-13.5514191327,-13.5514191327,-13.5864357196,-13.5854352457,-13.5514191327,-13.4883892763,-13.5154020719,-13.4473698459,-13.5854352457,-13.5504186588,-13.5584224501,-13.4813859589,-13.5164025458,-13.5164025458,-13.5514191327,-13.5864357196,-13.5154020719,-13.5514191327,-13.4813859589,-13.5524196067,-13.3763361982,-13.5174030197,-13.5514191327,-140.689192478,-140.7301937,-140.726193581,-140.695192657,-140.73219376,-140.73219376,-140.695192657,-140.718193342,-140.751194326,-140.655191465,-140.655191465,-140.727193611,-140.73219376,-140.695192657,-140.658191554,-140.696192687,-140.659191584,-140.718193342,-140.695192657,-140.660191614,-140.695192657,-140.63219078,-140.63219078,-140.695192657,-140.694192627,-140.696192687,-140.719193372,-140.695192657,-140.695192657,-140.692192568,-140.685192359,-140.719193372,264.221,264.22,264.248,264.25,264.237,264.248,264.25,264.237,264.28,264.248,264.248,264.237,264.237,264.25,264.274,264.264,264.29,264.237,264.25,264.246,264.278,264.262,264.262,264.25,264.236,264.264,264.25,264.278,264.249,264.32,264.263,264.25
FLQS3009GRWQ,-13.6472513315,-13.6832519945,-13.6132507053,-13.5782500607,-13.6132507053,-13.6132507053,-13.5782500607,-13.6442512762,-13.5082487716,-13.5782500607,-13.5782500607,-13.6142507237,-13.6132507053,-13.6082506132,-13.5422493977,-13.5422493977,-13.5042486979,-13.6442512762,-13.5782500607,-13.6132507053,-13.5082487716,-13.5422493977,-13.5422493977,-13.6082506132,-13.6132507053,-13.5422493977,-13.6092506316,-13.5082487716,-13.5782500607,-13.4022468194,-13.5422493977,-13.6092506316,-140.799750265,-140.828751655,-140.799750265,-140.766748683,-140.803750457,-140.829751703,-140.766748683,-140.792749929,-140.825751511,-140.727746813,-140.727746813,-140.828751655,-140.803750457,-140.794750025,-140.757748251,-140.767748731,-140.760748395,-140.792749929,-140.791749881,-140.756748203,-140.765748635,-140.725746717,-140.725746717,-140.794750025,-140.766748683,-140.767748731,-140.758748299,-140.765748635,-140.766748683,-140.766748683,-140.761748443,-140.758748299,264.801,264.787,264.814,264.827,264.815,264.815,264.827,264.802,264.858,264.826,264.826,264.815,264.815,264.816,264.841,264.842,264.857,264.802,264.828,264.813,264.856,264.84,264.84,264.816,264.813,264.842,264.814,264.856,264.827,264.898,264.841,264.814
FLQS2F0LGRX5,-13.7236253431,-13.6956240672,-13.6246208318,-13.5876191457,-13.6236207862,-13.6246208318,-13.5876191457,-13.6516220622,-13.5486173686,-13.6176205128,-13.6176205128,-13.6246208318,-13.6236207862,-13.6196206039,-13.5536175964,-13.5526175508,-13.5136157736,-13.6516220622,-13.6166204672,-13.6236207862,-13.5486173686,-13.5526175508,-13.5526175508,-13.6196206039,-13.6236207862,-13.5526175508,-13.6176205128,-13.5486173686,-13.5896192369,-13.4146112623,-13.5536175964,-13.6176205128,-140.7718466,-140.745845335,-140.744845286,-140.709843584,-140.746845384,-140.775846794,-140.709843584,-140.739845043,-140.799847962,-140.704843341,-140.704843341,-140.775846794,-140.746845384,-140.708843535,-140.702843244,-140.709843584,-140.707843487,-140.739845043,-140.741845141,-140.678842076,-140.740845092,-140.674841882,-140.674841882,-140.708843535,-140.710843633,-140.709843584,-140.70584339,-140.740845092,-140.738844995,-140.738844995,-140.706843438,-140.70584339,264.769,264.779,264.808,264.821,264.808,264.809,264.821,264.797,264.841,264.809,264.809,264.809,264.808,264.809,264.835,264.835,264.851,264.797,264.811,264.806,264.838,264.834,264.834,264.809,264.807,264.835,264.809,264.838,264.822,264.892,264.835,264.809
