SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS305NGRWM____	-11.840	-12.019	-11.886	-11.792	-11.435	-11.536	-11.430	-11.571	-11.507	-11.893	-11.804	-11.989	-11.803	-11.564	-11.733	-11.767	-11.781	-11.874	-11.550	-11.504	-11.798	-11.736	-11.505	-11.577	-11.549	-11.508	-11.492	-11.365	-11.683	-11.636	-11.501	-11.708	-117.659	-118.079	-117.942	-117.244	-117.842	-117.699	-117.427	-118.020	-118.102	-118.390	-117.951	-118.260	-118.042	-117.697	-118.140	-118.124	-117.873	-117.953	-117.355	-117.699	-118.023	-118.140	-117.843	-117.728	-117.876	-118.068	-117.320	-118.148	-117.409	-118.175	-117.534	-117.416	263.917	263.851	263.908	263.919	264.120	264.065	264.104	264.064	264.098	263.926	263.948	263.874	263.953	264.051	263.991	263.974	263.955	263.914	264.042	264.080	263.955	263.990	264.087	264.047	264.067	264.096	264.068	264.168	263.981	264.039	264.074	263.969	2016_7_19_17_02_47
FLQS305DGRWM____	-11.713	-12.046	-11.773	-11.668	-11.700	-11.872	-11.564	-11.706	-11.719	-11.975	-12.057	-11.673	-11.751	-11.432	-11.878	-11.707	-11.709	-11.747	-11.709	-11.838	-11.804	-11.600	-11.703	-11.444	-11.746	-11.909	-11.799	-11.699	-11.543	-11.639	-11.570	-11.898	-117.181	-116.352	-117.459	-117.463	-117.553	-117.591	-117.278	-117.808	-117.160	-117.383	-117.859	-117.799	-117.111	-117.741	-116.874	-117.508	-117.588	-117.342	-117.625	-117.475	-117.354	-118.065	-117.546	-117.438	-117.521	-117.517	-117.814	-117.399	-117.779	-117.624	-117.057	-117.439	263.955	263.752	263.939	263.990	263.979	263.898	264.032	263.989	263.951	263.838	263.822	264.004	263.933	264.117	263.860	263.974	263.976	263.946	263.978	263.909	263.919	264.052	263.977	264.097	263.955	263.877	263.944	263.972	264.066	264.012	264.018	263.878	2016_7_19_17_02_47
FLQS3057GRWM____	-11.775	-11.715	-11.712	-11.600	-11.507	-11.682	-11.694	-11.576	-11.582	-11.515	-11.814	-11.814	-11.882	-11.436	-11.744	-11.847	-11.648	-11.805	-11.584	-11.441	-11.810	-11.616	-11.820	-11.569	-11.538	-11.771	-11.871	-11.566	-11.544	-11.646	-11.363	-11.560	-117.712	-116.961	-117.020	-117.215	-117.764	-117.090	-117.082	-117.615	-117.492	-117.269	-117.031	-117.204	-117.434	-117.756	-117.198	-116.919	-117.789	-117.890	-117.574	-117.688	-117.103	-117.008	-117.887	-117.974	-118.124	-117.921	-117.749	-117.871	-117.786	-117.238	-117.526	-117.849	264.625	264.617	264.621	264.685	264.756	264.640	264.633	264.716	264.707	264.729	264.573	264.581	264.560	264.790	264.615	264.551	264.689	264.619	264.710	264.785	264.578	264.667	264.611	264.736	264.758	264.637	264.580	264.733	264.739	264.664	264.815	264.735	2016_7_19_17_02_47
FLQS3052GRWY____	-11.713	-11.985	-11.646	-11.675	-11.759	-11.741	-11.567	-12.054	-11.652	-11.651	-11.950	-11.682	-11.611	-11.711	-11.679	-11.582	-11.653	-11.445	-11.852	-11.502	-11.674	-11.614	-11.637	-11.714	-11.556	-11.912	-11.882	-11.578	-11.550	-11.703	-11.570	-11.705	-117.512	-116.898	-117.548	-117.414	-117.952	-117.415	-117.341	-116.697	-117.434	-117.919	-117.229	-117.409	-117.511	-116.976	-117.726	-117.512	-117.396	-117.425	-117.173	-118.144	-117.561	-117.998	-117.755	-117.770	-117.400	-117.591	-117.495	-117.540	-117.589	-117.890	-117.453	-117.650	264.645	264.483	264.679	264.658	264.644	264.627	264.707	264.440	264.671	264.694	264.517	264.655	264.694	264.620	264.671	264.708	264.668	264.770	264.561	264.777	264.666	264.716	264.693	264.657	264.715	264.552	264.562	264.711	264.727	264.668	264.711	264.656	2016_7_19_17_02_47
FLQS304WGRWM____	-11.562	-11.486	-11.501	-11.255	-11.350	-11.326	-11.349	-11.431	-11.561	-11.626	-11.530	-11.527	-11.458	-11.020	-11.327	-11.368	-11.429	-11.401	-11.366	-11.493	-11.390	-11.396	-11.294	-11.423	-11.402	-11.505	-11.469	-11.277	-11.466	-11.354	-11.219	-11.426	-117.384	-117.537	-117.089	-117.352	-118.089	-117.412	-117.414	-117.880	-117.691	-117.645	-117.485	-117.932	-117.570	-117.230	-117.462	-117.454	-117.930	-117.419	-117.967	-117.614	-117.489	-117.340	-117.486	-117.825	-117.792	-117.137	-117.499	-118.131	-117.518	-118.168	-117.454	-117.196	264.712	264.756	264.727	264.859	264.847	264.827	264.816	264.798	264.727	264.693	264.732	264.755	264.771	264.967	264.829	264.809	264.802	264.791	264.834	264.756	264.800	264.790	264.846	264.800	264.808	264.727	264.762	264.884	264.764	264.849	264.881	264.769	2016_7_19_17_02_47
FLQS3047GRWM____	-11.714	-11.698	-11.633	-11.469	-11.435	-11.406	-11.684	-11.652	-11.644	-11.510	-11.737	-11.738	-11.810	-11.369	-11.605	-11.719	-11.838	-11.739	-11.769	-11.495	-11.666	-11.604	-11.762	-11.834	-11.683	-11.767	-11.625	-11.562	-11.610	-11.763	-11.683	-11.948	-117.444	-117.673	-117.739	-117.475	-117.831	-117.545	-117.535	-117.406	-117.618	-117.715	-117.675	-117.794	-117.567	-117.678	-117.795	-116.982	-117.718	-117.816	-117.891	-118.085	-117.887	-117.862	-117.683	-117.623	-117.516	-117.847	-117.363	-117.734	-117.643	-117.959	-117.700	-117.432	264.641	264.660	264.694	264.761	264.794	264.795	264.660	264.669	264.683	264.752	264.641	264.646	264.601	264.819	264.711	264.616	264.594	264.647	264.636	264.777	264.685	264.714	264.629	264.592	264.659	264.635	264.680	264.728	264.701	264.642	264.669	264.527	2016_7_19_17_02_48
FLQS303BGRWM____	-11.783	-12.040	-11.906	-11.805	-11.703	-11.611	-11.557	-11.723	-11.780	-11.645	-12.074	-12.006	-12.012	-11.710	-11.813	-11.779	-11.779	-11.747	-11.780	-11.838	-12.070	-11.942	-11.904	-11.775	-11.680	-11.847	-11.815	-11.567	-11.684	-11.709	-11.699	-11.704	-116.843	-117.128	-117.261	-116.805	-117.342	-117.468	-117.333	-116.671	-117.216	-117.429	-117.331	-117.843	-117.217	-116.756	-117.507	-117.172	-117.503	-117.137	-117.541	-117.660	-117.339	-117.704	-117.735	-117.615	-117.561	-116.991	-117.277	-117.452	-117.306	-117.350	-117.558	-117.292	263.904	263.794	263.865	263.892	263.968	264.018	264.038	263.925	263.924	264.000	263.787	263.846	263.812	263.936	263.922	263.922	263.939	263.936	263.940	263.918	263.790	263.870	263.890	263.946	263.989	263.881	263.910	264.038	263.975	263.965	263.980	263.965	2016_7_19_17_02_48
FLQS3024GRWM____	-11.719	-11.642	-11.775	-11.616	-11.638	-11.611	-11.640	-12.123	-11.921	-11.726	-12.142	-11.680	-11.680	-11.697	-11.676	-11.643	-11.648	-11.682	-11.725	-11.636	-11.759	-11.609	-11.772	-11.508	-11.674	-11.860	-11.763	-11.638	-11.550	-11.642	-11.646	-11.986	-117.339	-117.504	-117.749	-117.238	-118.036	-117.568	-117.494	-117.049	-117.448	-117.348	-117.380	-117.945	-117.915	-118.225	-117.999	-118.191	-118.000	-117.961	-117.455	-118.161	-117.252	-118.078	-117.972	-117.920	-118.394	-117.222	-117.320	-117.882	-117.278	-117.976	-117.211	-117.346	263.960	264.005	263.952	264.005	264.032	264.023	264.005	263.750	263.867	263.957	263.757	264.008	264.006	264.013	264.012	264.037	264.026	264.008	263.962	264.039	263.936	264.048	263.964	264.089	264.032	263.886	263.937	264.025	264.038	264.027	263.989	263.831	2016_7_19_17_02_48
FLQS301GGRWM____	-11.779	-11.774	-11.493	-11.386	-11.356	-11.458	-11.359	-11.439	-11.447	-11.698	-11.742	-11.663	-11.724	-10.990	-11.329	-11.367	-11.691	-11.666	-11.374	-11.434	-11.736	-11.462	-11.288	-11.229	-11.530	-11.501	-11.619	-11.226	-11.810	-11.683	-11.229	-11.643	-117.678	-117.841	-118.094	-118.166	-118.379	-118.301	-117.764	-117.715	-117.789	-118.659	-117.778	-118.607	-118.774	-118.545	-118.156	-118.139	-118.604	-118.565	-118.065	-117.718	-117.853	-118.611	-118.580	-118.327	-118.212	-118.340	-117.664	-118.292	-117.165	-118.778	-117.814	-117.693	263.947	263.957	264.104	264.159	264.184	264.131	264.153	264.113	264.112	264.032	263.970	264.047	264.026	264.366	264.186	264.167	264.033	264.044	264.160	264.115	263.976	264.143	264.225	264.242	264.092	264.112	264.023	264.242	263.907	264.045	264.218	264.013	2016_7_19_17_02_48
FLQS301EGRWQ____	-11.853	-11.851	-11.714	-11.730	-11.645	-11.813	-11.571	-11.991	-11.794	-11.656	-12.073	-11.682	-11.824	-11.561	-11.685	-11.854	-11.923	-11.826	-11.791	-11.786	-11.886	-12.014	-11.649	-11.715	-11.814	-11.921	-11.888	-11.573	-11.688	-11.651	-11.698	-11.894	-117.187	-117.159	-117.409	-117.738	-117.625	-117.154	-117.349	-116.831	-117.300	-117.531	-117.484	-117.805	-117.376	-118.159	-117.464	-117.246	-117.595	-117.228	-117.174	-117.225	-117.364	-117.404	-117.229	-117.904	-117.583	-117.654	-117.624	-117.944	-117.259	-117.374	-117.700	-118.384	263.887	263.887	263.965	263.974	264.009	263.905	264.032	263.803	263.921	263.999	263.796	264.000	263.911	264.075	263.982	263.890	263.873	263.902	263.917	263.922	263.880	263.820	263.988	263.989	263.925	263.878	263.892	264.059	263.971	263.994	263.987	263.926	2016_7_19_17_02_48
FLQS300VGRWQ____	-11.838	-11.778	-11.705	-11.614	-11.899	-11.611	-11.710	-11.784	-11.977	-11.984	-12.213	-12.012	-11.823	-11.580	-11.749	-11.848	-11.916	-11.760	-11.719	-11.698	-11.803	-12.014	-11.781	-11.716	-11.811	-11.849	-11.817	-11.647	-11.677	-11.776	-11.642	-11.691	-117.496	-116.677	-117.529	-116.615	-117.335	-117.064	-116.544	-117.330	-117.539	-117.367	-116.813	-117.374	-116.629	-116.754	-116.792	-117.300	-117.316	-116.612	-117.618	-118.070	-117.737	-117.251	-116.689	-117.167	-117.630	-117.439	-117.341	-117.138	-117.767	-117.753	-116.646	-117.551	264.584	264.573	264.650	264.649	264.547	264.673	264.599	264.602	264.519	264.507	264.368	264.494	264.549	264.673	264.592	264.570	264.537	264.578	264.647	264.679	264.612	264.487	264.572	264.627	264.603	264.576	264.586	264.659	264.674	264.626	264.637	264.658	2016_7_19_17_02_49
FLQS300RGRWY____	-11.637	-11.627	-11.427	-11.391	-11.270	-11.608	-11.288	-11.771	-11.569	-11.508	-11.736	-11.661	-11.459	-11.347	-11.332	-11.511	-11.566	-11.607	-11.480	-11.485	-11.467	-11.337	-11.629	-11.429	-11.410	-11.755	-11.594	-11.365	-11.662	-11.270	-11.352	-11.497	-117.257	-117.556	-117.874	-117.485	-117.705	-116.902	-117.419	-117.167	-117.558	-117.590	-116.896	-117.922	-118.168	-118.224	-117.801	-116.858	-117.732	-117.357	-117.495	-117.877	-117.436	-117.743	-117.304	-117.971	-117.468	-117.720	-117.752	-117.553	-117.006	-117.635	-117.525	-117.331	263.995	264.014	264.126	264.125	264.194	263.992	264.172	263.926	264.043	264.074	263.930	264.015	264.124	264.181	264.168	264.037	264.052	264.014	264.083	264.098	264.086	264.163	264.001	264.130	264.115	263.961	264.040	264.141	263.971	264.190	264.146	264.066	2016_7_19_17_02_49
FLQS300LGRWQ____	-11.854	-11.760	-11.711	-11.606	-11.436	-11.610	-11.431	-11.510	-11.643	-11.716	-11.683	-11.744	-11.881	-11.552	-11.744	-11.846	-11.652	-11.763	-11.699	-11.623	-11.752	-11.615	-11.707	-11.440	-11.666	-11.645	-11.615	-11.564	-11.515	-11.712	-11.431	-11.575	-116.385	-117.597	-116.750	-116.685	-117.619	-116.682	-117.142	-117.472	-117.219	-117.189	-116.884	-117.388	-116.484	-118.149	-117.121	-116.644	-117.189	-116.271	-118.223	-118.210	-116.415	-117.326	-116.685	-117.432	-118.238	-117.188	-117.222	-117.335	-117.110	-116.697	-117.373	-116.780	264.521	264.626	264.609	264.657	264.784	264.655	264.764	264.741	264.665	264.628	264.629	264.624	264.513	264.753	264.611	264.538	264.659	264.560	264.686	264.721	264.572	264.683	264.608	264.773	264.702	264.662	264.678	264.709	264.721	264.606	264.774	264.677	2016_7_19_17_02_49
FLQS300LGRWM____	-11.829	-11.829	-11.566	-11.597	-11.366	-11.736	-11.481	-11.762	-11.639	-11.640	-11.993	-11.733	-11.738	-11.503	-11.598	-11.705	-11.753	-11.744	-11.540	-11.632	-11.735	-11.603	-11.898	-11.367	-11.674	-11.772	-11.603	-11.566	-11.736	-11.701	-11.547	-11.942	-117.305	-116.822	-117.147	-116.355	-117.359	-116.632	-117.413	-117.609	-117.163	-117.193	-117.401	-117.522	-117.365	-116.421	-117.324	-117.182	-117.988	-117.085	-117.084	-117.015	-117.031	-117.269	-117.093	-117.242	-117.059	-116.921	-117.296	-117.082	-116.725	-116.838	-117.183	-117.501	263.991	263.967	264.110	264.057	264.217	264.003	264.164	264.038	264.076	264.076	263.916	264.048	264.037	264.106	264.103	264.045	264.060	264.021	264.120	264.072	264.023	264.098	263.947	264.211	264.053	263.999	264.099	264.107	264.008	264.030	264.121	263.945	2016_7_19_17_02_49
FLQS3009GRWQ____	-11.709	-11.969	-11.573	-11.305	-11.410	-11.601	-11.544	-11.620	-11.572	-11.440	-11.668	-11.736	-11.806	-11.444	-11.535	-11.705	-11.576	-11.882	-11.443	-11.426	-11.467	-11.666	-11.629	-11.495	-11.402	-11.640	-11.673	-11.364	-11.400	-11.773	-11.363	-11.620	-117.052	-117.081	-117.209	-116.935	-117.075	-117.278	-117.662	-116.795	-117.675	-117.390	-117.870	-117.644	-117.364	-116.484	-117.716	-117.508	-117.455	-117.091	-117.632	-117.738	-117.752	-117.650	-117.671	-118.088	-117.850	-117.525	-117.677	-117.729	-117.775	-117.039	-117.572	-117.320	264.625	264.500	264.698	264.815	264.771	264.688	264.734	264.655	264.721	264.771	264.684	264.640	264.593	264.726	264.741	264.649	264.708	264.543	264.781	264.794	264.775	264.674	264.693	264.777	264.811	264.681	264.672	264.823	264.808	264.593	264.817	264.681	2016_7_19_17_02_50
FLQS2F0LGRX5____	-11.840	-11.774	-11.712	-11.392	-11.695	-11.866	-11.565	-12.041	-11.904	-11.646	-11.951	-11.676	-11.675	-11.566	-11.866	-11.711	-11.908	-11.753	-11.843	-11.953	-11.797	-11.868	-11.770	-11.708	-11.736	-11.903	-11.866	-11.443	-11.679	-11.636	-11.558	-11.880	-117.089	-116.332	-117.062	-117.462	-117.470	-117.448	-116.603	-117.072	-117.204	-117.507	-116.598	-117.310	-116.617	-117.480	-117.639	-117.091	-117.044	-116.732	-117.807	-116.934	-117.463	-117.571	-117.335	-117.082	-117.430	-117.237	-117.397	-116.848	-117.099	-117.475	-117.558	-118.023	264.563	264.558	264.624	264.797	264.652	264.568	264.673	264.465	264.538	264.677	264.485	264.653	264.620	264.714	264.577	264.625	264.528	264.587	264.596	264.500	264.602	264.573	264.609	264.627	264.630	264.540	264.566	264.744	264.642	264.680	264.722	264.589	2016_7_19_17_02_50
FLQS2EQUGRX5____	-11.986	-11.966	-11.700	-11.401	-11.368	-11.408	-11.366	-11.646	-11.665	-11.834	-11.731	-11.752	-11.884	-11.425	-11.796	-11.710	-11.653	-11.633	-11.698	-11.496	-11.471	-11.798	-11.506	-11.372	-11.482	-11.829	-11.625	-11.370	-11.674	-11.374	-11.497	-12.022	-116.926	-117.671	-117.738	-117.682	-117.699	-116.964	-117.152	-117.489	-116.694	-117.978	-118.216	-117.144	-117.104	-118.022	-118.196	-117.653	-117.473	-116.418	-118.289	-117.741	-117.697	-118.126	-117.757	-117.713	-117.660	-118.120	-117.174	-117.801	-117.783	-117.708	-117.771	-117.323	263.810	263.857	263.988	264.130	264.146	264.092	264.121	264.002	263.955	263.935	263.996	263.934	263.868	264.134	263.964	263.979	263.998	263.957	264.015	264.086	264.096	263.960	264.082	264.145	264.090	263.944	263.997	264.150	264.003	264.144	264.087	263.812	2016_7_19_17_02_50
FLQS2DERGRX5____	-11.639	-11.629	-11.704	-11.588	-11.638	-11.603	-11.293	-11.773	-11.586	-11.573	-11.669	-11.607	-11.805	-11.298	-11.602	-11.844	-11.765	-11.812	-11.569	-11.570	-11.725	-11.603	-11.628	-11.506	-11.667	-11.768	-11.793	-11.430	-11.668	-11.446	-11.553	-11.627	-117.239	-117.196	-117.400	-117.193	-116.599	-117.127	-117.007	-117.333	-116.734	-117.567	-117.533	-117.591	-116.469	-117.475	-117.309	-116.284	-117.715	-116.799	-117.755	-116.998	-117.536	-117.855	-117.748	-117.013	-117.648	-117.379	-117.473	-117.458	-117.578	-116.607	-117.238	-117.232	263.993	263.996	263.970	264.016	263.963	264.005	264.150	263.933	263.995	264.041	263.993	264.026	263.875	264.170	264.015	263.847	263.955	263.888	264.052	264.015	263.966	264.040	264.023	264.047	264.000	263.938	263.930	264.105	263.996	264.057	264.035	263.999	2016_7_19_17_02_50
FLQS2CKUGRX5	-11.715	-11.769	-11.777	-11.614	-11.628	-11.611	-11.574	-11.784	-11.721	-11.848	-11.876	-11.680	-11.674	-11.711	-11.749	-11.717	-11.653	-12.013	-11.784	-11.629	-11.873	-11.938	-11.636	-11.780	-11.820	-11.916	-11.940	-11.561	-11.686	-11.639	-11.498	-11.839	-117.524	-117.877	-117.285	-117.226	-118.299	-117.418	-117.091	-117.418	-117.434	-117.340	-118.010	-117.738	-118.244	-117.177	-117.339	-117.385	-117.604	-117.362	-117.636	-118.153	-118.152	-117.861	-117.960	-117.581	-117.731	-117.466	-117.437	-118.142	-117.266	-118.112	-117.656	-117.387	263.970	263.961	263.929	264.005	264.049	264.016	264.018	263.932	263.963	263.897	263.916	263.998	264.024	263.956	263.945	263.963	264.004	263.819	263.943	264.042	263.925	263.879	264.029	263.942	263.930	263.871	263.857	264.074	263.972	264.035	264.081	263.904	2016_7_19_17_02_50
FLQS2C9EGRX5____	-11.971	-11.620	-11.576	-11.734	-11.628	-11.814	-11.569	-11.645	-11.648	-11.638	-11.465	-11.680	-11.748	-11.774	-11.861	-11.445	-11.903	-11.876	-11.836	-11.572	-11.541	-11.878	-11.643	-11.506	-11.688	-11.774	-11.805	-11.431	-11.820	-11.703	-11.563	-11.880	-117.361	-117.145	-117.333	-116.542	-117.818	-116.799	-116.736	-117.069	-117.223	-117.784	-117.812	-117.378	-116.687	-116.813	-118.124	-116.843	-117.642	-117.541	-118.024	-117.473	-117.010	-117.188	-117.219	-117.625	-117.253	-117.651	-117.678	-117.529	-116.775	-117.689	-117.038	-117.962	264.513	264.672	264.703	264.587	264.700	264.561	264.677	264.657	264.662	264.694	264.779	264.654	264.588	264.581	264.603	264.743	264.560	264.568	264.610	264.711	264.704	264.550	264.664	264.750	264.645	264.622	264.609	264.782	264.557	264.658	264.695	264.586	2016_7_19_17_02_51
FLQS2C6NGRX5____	-11.434	-11.831	-11.437	-11.331	-11.290	-11.331	-11.352	-11.504	-11.573	-11.632	-11.404	-11.478	-11.674	-11.374	-11.620	-11.511	-11.709	-11.548	-11.380	-11.292	-11.404	-11.605	-11.292	-11.435	-11.671	-11.503	-11.530	-11.286	-11.334	-11.298	-11.362	-11.676	-117.596	-117.242	-117.428	-117.430	-117.835	-117.502	-117.682	-117.494	-117.839	-117.724	-117.697	-117.486	-117.459	-117.177	-116.398	-117.464	-117.480	-117.368	-117.525	-117.756	-117.513	-117.554	-117.961	-117.915	-117.543	-117.861	-118.430	-118.074	-117.479	-117.714	-117.463	-118.238	264.784	264.575	264.774	264.826	264.864	264.829	264.827	264.745	264.728	264.694	264.803	264.757	264.661	264.793	264.636	264.740	264.645	264.717	264.806	264.859	264.794	264.699	264.869	264.798	264.667	264.763	264.776	264.877	264.826	264.855	264.812	264.697	2016_7_19_17_02_51
FLQS2BJ4GRX5____	-11.579	-11.570	-11.381	-11.471	-11.359	-11.395	-11.492	-11.782	-11.777	-11.646	-11.878	-11.813	-11.814	-11.440	-11.742	-11.780	-11.439	-11.539	-11.710	-11.632	-11.805	-11.445	-11.428	-11.432	-11.680	-11.783	-11.668	-11.365	-11.469	-11.820	-11.429	-11.618	-117.128	-116.895	-116.833	-117.028	-117.827	-117.478	-117.290	-117.091	-117.176	-117.327	-117.229	-117.139	-117.310	-117.040	-117.530	-117.123	-117.599	-117.422	-117.630	-117.295	-117.228	-117.110	-117.885	-117.961	-117.199	-117.213	-117.685	-117.736	-117.582	-118.014	-117.573	-118.375	264.691	264.685	264.773	264.739	264.830	264.797	264.741	264.591	264.598	264.668	264.551	264.578	264.586	264.754	264.632	264.594	264.781	264.725	264.652	264.673	264.586	264.755	264.800	264.801	264.646	264.597	264.675	264.823	264.766	264.617	264.785	264.732	2016_7_19_17_02_51
FLQS224TGRWM____	-11.708	-11.843	-11.573	-11.392	-11.504	-11.405	-11.359	-11.645	-11.643	-11.574	-11.540	-11.680	-11.881	-11.364	-11.597	-11.571	-11.431	-11.613	-11.714	-11.362	-11.733	-11.468	-11.421	-11.502	-11.476	-11.768	-11.607	-11.215	-11.470	-11.301	-11.226	-11.680	-117.395	-116.975	-117.418	-117.161	-117.498	-117.360	-117.287	-117.160	-117.497	-117.533	-117.693	-117.282	-116.783	-117.622	-117.601	-117.455	-117.865	-117.496	-117.441	-117.688	-117.560	-118.066	-118.712	-117.582	-117.666	-117.667	-117.501	-118.346	-117.990	-117.579	-117.777	-117.974	264.642	264.556	264.708	264.783	264.745	264.787	264.805	264.661	264.678	264.713	264.737	264.650	264.528	264.818	264.705	264.711	264.797	264.693	264.641	264.822	264.637	264.789	264.842	264.750	264.766	264.626	264.695	264.923	264.785	264.847	264.892	264.683	2016_7_19_17_02_51
FLQS224LGRWM____	-11.836	-12.027	-11.497	-11.711	-11.358	-11.403	-11.415	-11.429	-11.503	-11.511	-11.993	-11.470	-11.676	-11.486	-11.673	-11.436	-11.434	-11.877	-11.437	-11.350	-11.536	-11.731	-11.628	-11.501	-11.471	-11.435	-11.792	-11.231	-11.470	-11.504	-11.354	-11.698	-117.380	-116.963	-117.801	-117.222	-117.689	-117.220	-117.606	-117.874	-117.749	-117.335	-117.161	-117.600	-117.374	-118.011	-117.209	-117.580	-117.789	-116.972	-117.900	-118.218	-117.496	-117.660	-117.885	-117.831	-117.854	-117.987	-117.618	-117.608	-117.718	-117.765	-117.706	-117.388	263.905	263.792	264.089	263.958	264.151	264.107	264.119	264.125	264.084	264.060	263.818	264.092	263.982	264.104	263.976	264.108	264.119	263.865	264.122	264.179	264.055	263.969	264.030	264.088	264.104	264.127	263.938	264.208	264.098	264.084	264.153	263.972	2016_7_19_17_02_52
FLQS200ZGRX8____	-12.113	-11.979	-11.966	-11.605	-11.506	-11.735	-11.573	-11.864	-11.867	-11.652	-12.020	-12.008	-11.679	-11.787	-11.944	-11.728	-11.928	-12.081	-11.718	-11.500	-11.683	-11.947	-11.704	-11.714	-11.549	-11.910	-11.893	-11.507	-11.694	-11.703	-11.705	-11.787	-117.192	-117.097	-117.401	-117.680	-117.696	-117.949	-117.217	-116.693	-116.905	-117.534	-117.171	-117.597	-117.643	-117.113	-117.594	-116.922	-117.340	-117.174	-118.028	-118.079	-117.173	-117.599	-118.153	-117.517	-117.918	-118.117	-117.306	-117.739	-116.937	-118.096	-117.136	-117.005	263.762	263.822	263.843	264.031	264.079	263.981	264.024	263.858	263.867	264.001	263.806	263.833	263.994	263.916	263.863	263.935	263.859	263.777	263.993	264.101	263.969	263.862	264.006	263.971	264.069	263.905	263.874	264.081	263.952	264.003	263.956	263.911	2016_7_19_17_02_52
FLNS2037GRWV____	-11.844	-12.130	-11.720	-11.940	-11.784	-12.131	-11.576	-12.192	-11.724	-11.852	-12.085	-12.152	-12.157	-11.724	-12.013	-11.726	-11.986	-11.825	-11.789	-11.839	-11.944	-12.013	-11.783	-11.787	-11.883	-11.921	-11.949	-11.906	-12.029	-11.777	-11.705	-11.773	-117.846	-116.543	-117.346	-117.409	-117.558	-117.724	-116.879	-117.083	-117.351	-117.778	-117.673	-117.321	-117.026	-116.680	-117.853	-117.045	-117.395	-117.486	-117.637	-117.870	-118.015	-117.787	-117.551	-117.433	-117.715	-117.392	-117.891	-117.539	-116.981	-117.965	-117.906	-117.508	263.924	263.721	263.960	263.856	263.939	263.780	264.007	263.718	263.958	263.917	263.799	263.749	263.732	263.925	263.843	263.942	263.833	263.915	263.940	263.927	263.884	263.839	263.939	263.931	263.899	263.864	263.875	263.879	263.792	263.962	263.994	263.941	2016_7_19_17_02_52
