,Distance_X_LOGO_Voice1,Distance_X_LOGO_voice2,Distance_X_LOGO_3,Distance_X_LOGO_4,Distance_X_LOGO_5,Distance_X_LOGO_6,Distance_X_LOGO_7,Distance_X_LOGO_8,Distance_X_LOGO_9,Distance_X_LOGO_10,Distance_X_LOGO_11,Distance_X_LOGO_12,Distance_X_LOGO_13,Distance_X_LOGO_14,Distance_X_LOGO_15,Distance_X_LOGO_16,Distance_X_LOGO_17,Distance_X_LOGO_18,Distance_X_LOGO_19,Distance_X_LOGO_20,Distance_X_LOGO_21,Distance_X_LOGO_22,Distance_X_LOGO_23,Distance_X_LOGO_24,Distance_X_LOGO_25,Distance_X_LOGO_26,Distance_X_LOGO_27,Distance_X_LOGO_28,Distance_X_LOGO_29,Distance_X_LOGO_30,Distance_X_LOGO_31,Distance_X_LOGO_32,Distance_Y_LOGO_Voice1,Distance_Y_LOGO_voice2,Distance_Y_LOGO_3,Distance_Y_LOGO_4,Distance_Y_LOGO_5,Distance_Y_LOGO_6,Distance_Y_LOGO_7,Distance_Y_LOGO_8,Distance_Y_LOGO_9,Distance_Y_LOGO_10,Distance_Y_LOGO_11,Distance_Y_LOGO_12,Distance_Y_LOGO_13,Distance_Y_LOGO_14,Distance_Y_LOGO_15,Distance_Y_LOGO_16,Distance_Y_LOGO_17,Distance_Y_LOGO_18,Distance_Y_LOGO_19,Distance_Y_LOGO_20,Distance_Y_LOGO_21,Distance_Y_LOGO_22,Distance_Y_LOGO_23,Distance_Y_LOGO_24,Distance_Y_LOGO_25,Distance_Y_LOGO_26,Distance_Y_LOGO_27,Distance_Y_LOGO_28,Distance_Y_LOGO_29,Distance_Y_LOGO_30,Distance_Y_LOGO_31,Distance_Y_LOGO_32,Angle_Voice1,Angle_voice2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Angle_15,Angle_16,Angle_17,Angle_18,Angle_19,Angle_20,Angle_21,Angle_22,Angle_23,Angle_24,Angle_25,Angle_26,Angle_27,Angle_28,Angle_29,Angle_30,Angle_31,Angle_32
FLQS3115GRWV,-54.7058171586,-54.8448370238,-54.8788418829,-54.8108321647,-54.6728124424,-54.7418223035,-54.7068173015,-54.8118323076,-54.6358071545,-54.9848570318,-54.6458085837,-54.7488233039,-54.5417937205,-54.4697834307,-54.1217336963,-54.1567386983,-53.4166329413,-53.8006878206,-53.8766986821,-54.1157328388,-53.7656828186,-54.5677974363,-53.66666867,-53.6866715283,-53.7666829615,-53.6986732433,-53.6276630963,-53.631663668,-53.5576530923,-53.7716836761,-53.8416936801,-53.9057028267,-131.589762212,-131.554738853,-131.512710823,-131.660809596,-131.694832287,-131.800903029,-131.871950414,-131.975019154,-131.552737518,-131.725852976,-131.977020489,-132.012043847,-132.152137281,-132.083091231,-132.222183998,-132.187160639,-132.508374869,-132.32825474,-131.906973772,-132.538394891,-132.573418249,-131.694832287,-132.712511015,-132.613444945,-132.56941558,-132.717514352,-132.749535709,-132.852604449,-132.859609121,-132.572417582,-132.502370865,-132.575419584,247.15,247.092,247.073,247.121,247.178,247.169,247.193,247.17,247.17,247.067,247.231,247.198,247.297,247.313,247.463,247.445,247.769,247.599,247.506,247.513,247.649,247.217,247.706,247.684,247.648,247.695,247.726,247.74,247.769,247.646,247.61,247.597
FLQS310RGRWV,-54.3428335822,-54.5279454256,-54.5549617487,-54.4859200341,-54.3878607874,-54.4178789241,-54.3828577646,-54.4919236615,-54.3118148409,-54.6680300638,-54.3178184683,-54.4228819469,-54.2127549896,-54.1427126705,-53.792501075,-53.8975645536,-53.0960803021,-53.4813130572,-53.5463523535,-53.7945022841,-53.4462918977,-54.2477761492,-53.4072683199,-53.3982628788,-53.4472925022,-53.3772501831,-53.3082084686,-53.3082084686,-53.3022048412,-53.4482931068,-53.5153336122,-53.5843753268,-131.671168005,-131.64016043,-131.600150655,-131.747186577,-131.780194641,-131.885220299,-131.956237649,-132.062263552,-131.634158963,-131.815203194,-132.060263063,-132.093271127,-132.235305827,-132.165288721,-132.303322444,-132.340331485,-132.595393799,-132.414349568,-131.996247424,-132.623400641,-132.660409682,-131.780194641,-132.725425566,-132.727426055,-132.657408949,-132.800443893,-132.833451958,-132.943478838,-133.005493988,-132.662410171,-132.523376204,-132.662410171,247.327,247.253,247.237,247.285,247.327,247.332,247.355,247.331,247.333,247.228,247.396,247.362,247.461,247.476,247.627,247.594,247.93,247.76,247.673,247.675,247.81,247.379,247.834,247.838,247.809,247.856,247.887,247.903,247.915,247.81,247.764,247.759
FLQS3106GRWV,-54.7081038063,-54.8496136417,-54.936928221,-54.8536281051,-54.7612954466,-54.7853822271,-54.7522629039,-54.8195051661,-54.6408615441,-54.9911234771,-54.6870278734,-54.7914039222,-54.5856626722,-54.5103914831,-54.161133166,-54.1962597209,-53.4626165318,-53.8480050196,-53.9182581294,-54.1631403977,-53.8128784648,-54.6107530685,-53.7074988001,-53.7677157513,-53.8128784648,-53.7436289708,-53.6763867086,-53.6753830928,-53.6061335989,-53.8138820806,-53.8831315745,-53.9513774526,-131.65969838,-131.626676886,-131.650692518,-131.732745927,-131.825806501,-131.86983516,-131.940881404,-132.046950446,-131.621673629,-131.793785659,-132.044949143,-132.078971288,-132.281102857,-132.147015579,-132.287106765,-132.254085271,-132.573293046,-132.395177109,-131.965897688,-132.60631454,-132.644339291,-131.762765467,-132.701376417,-132.675359482,-132.633332126,-132.782429175,-132.810447412,-132.922520361,-132.924521664,-132.645339942,-132.56128523,-132.642337988,247.156,247.099,247.07,247.113,247.162,247.16,247.183,247.174,247.175,247.072,247.223,247.189,247.296,247.304,247.454,247.436,247.756,247.587,247.496,247.502,247.637,247.208,247.685,247.658,247.635,247.683,247.713,247.73,247.756,247.637,247.599,247.586
FLQS30ZQGRWV,-54.5929846615,-54.6830093714,-54.7180189809,-54.6469994875,-54.5929846615,-54.6279942709,-54.5459717574,-54.6520008602,-54.5229654426,-54.8730615369,-54.5229654426,-54.6279942709,-54.4179366144,-54.3479173955,-53.9938202031,-54.0328309107,-53.2976291128,-53.6787337182,-53.7527540353,-53.9978213013,-53.6447243834,-54.4529462238,-53.5426963788,-53.6127155976,-53.6437241088,-53.5777059882,-53.5066864948,-53.5076867693,-53.4396680996,-53.647725207,-53.7177444259,-53.7877636447,-131.685248143,-131.650252595,-131.606258192,-131.75523924,-131.790234788,-131.895221432,-131.96921202,-132.074198665,-131.650252595,-131.825230336,-132.070199173,-132.105194721,-132.245176914,-132.175185818,-132.312168392,-132.350163559,-132.665123492,-132.428153637,-132.070199173,-132.638126926,-132.674122347,-131.790234788,-132.735114589,-132.770110137,-132.710117768,-132.805105685,-132.849100088,-132.958086224,-132.959086097,-132.735114589,-132.595132396,-132.735114589,247.797,247.758,247.739,247.788,247.813,247.816,247.858,247.835,247.818,247.715,247.882,247.848,247.948,247.963,248.115,248.106,248.427,248.25,248.168,248.163,248.299,247.865,248.346,248.325,248.305,248.344,248.377,248.393,248.418,248.307,248.26,248.255
FLQS30YUGRWV,-54.7204319121,-54.8554428469,-54.8904456818,-54.8254404169,-54.6774284291,-54.752434504,-54.7204319121,-54.8254404169,-54.6504262422,-55.0004545916,-54.6564267282,-54.755434747,-54.5504181423,-54.5454177373,-54.1953893879,-54.1603865529,-53.429327343,-53.8803638734,-53.8803638734,-54.1953893879,-53.8453610384,-54.5804205723,-53.6703468637,-53.7403525336,-53.8453610384,-53.7053496986,-53.7053496986,-53.7053496986,-53.6353440287,-53.7753553685,-53.9153667083,-53.9853723782,-131.498702558,-131.411756312,-131.37377979,-131.568659309,-131.549671048,-131.657604319,-131.778529559,-131.883464684,-131.463724183,-131.638616059,-131.831496812,-131.918443059,-132.008387452,-131.988399809,-132.128313309,-132.093334934,-132.400145253,-132.233248435,-131.813507934,-132.443118685,-132.47809706,-131.603637684,-132.54805381,-132.513075435,-132.47809706,-132.61801056,-132.652988935,-132.75792406,-132.75792406,-132.47809706,-132.33818356,-132.47809706,247.225,247.162,247.143,247.197,247.249,247.238,247.269,247.246,247.246,247.143,247.3,247.277,247.367,247.366,247.517,247.524,247.843,247.65,247.586,247.565,247.7,247.294,247.775,247.744,247.7,247.773,247.778,247.794,247.82,247.726,247.653,247.648
FLQS30X6GRWY,-54.737227264,-54.877294377,-54.9113106758,-54.8392761606,-54.737227264,-54.7722440423,-54.729223429,-54.8442785575,-54.729223429,-55.0793912114,-54.6761980219,-54.8342737637,-54.6241730943,-54.5011141308,-54.2039717554,-54.2389885336,-53.4336026341,-53.8888207513,-53.9588543077,-54.2039717554,-53.853803973,-54.6591898725,-53.7487536383,-53.7487536383,-53.853803973,-53.7837704165,-53.7137368601,-53.7137368601,-53.6437033036,-53.853803973,-53.9238375295,-53.993871086,-131.460084818,-131.425081334,-131.385077352,-131.56509527,-131.563095071,-131.670105722,-131.791117767,-131.843122943,-131.47608641,-131.651103831,-131.845123142,-131.931131703,-132.071145639,-131.952133793,-132.141152607,-132.106149123,-132.42118048,-132.176156091,-131.826121251,-132.456183964,-132.491187448,-131.616100347,-132.561194416,-132.526190932,-132.491187448,-132.631201384,-132.666204868,-132.77121532,-132.77121532,-132.491187448,-132.351173512,-132.491187448,247.079,247.022,247.003,247.058,247.095,247.099,247.134,247.099,247.085,246.982,247.161,247.116,247.216,247.243,247.382,247.364,247.711,247.504,247.425,247.43,247.565,247.133,247.614,247.609,247.565,247.612,247.643,247.659,247.685,247.565,247.518,247.513
FLQS30X6GRWV,-54.3514787949,-54.4925786883,-54.5776389077,-54.4935793968,-54.3554816288,-54.5075893153,-54.3925078419,-54.5075893153,-54.3324653341,-54.6827132964,-54.3324653341,-54.3955099673,-54.2273909454,-54.1573413529,-53.8070933906,-53.8421181868,-53.1055967575,-53.4918702245,-53.5148865192,-53.8050919737,-53.4548440113,-54.2624157416,-53.3507703311,-53.3747873342,-53.4558447198,-53.3867958358,-53.3177469518,-53.3157455349,-53.2476973593,-53.4558447198,-53.5268950207,-53.5949431963,-131.801993724,-131.769966996,-131.738941104,-131.875054696,-131.906080588,-132.01917497,-132.088232601,-132.194321136,-131.773970337,-131.949116503,-132.194321136,-132.193320301,-132.369467302,-132.299408835,-132.439525768,-132.474555002,-132.731769657,-132.544613468,-132.130267681,-132.757791373,-132.795823112,-131.91408727,-132.869884919,-132.833854851,-132.793821441,-132.929935033,-132.969968443,-133.080060319,-133.084063659,-132.797824782,-132.719759634,-132.795823112,247.866,247.809,247.772,247.825,247.881,247.841,247.895,247.868,247.869,247.766,247.933,247.909,247.999,248.014,248.165,248.157,248.47,248.298,248.227,248.214,248.35,247.916,248.399,248.385,248.349,248.395,248.426,248.443,248.469,248.35,248.311,248.298
FLQS30WFGRWV,-54.7845451796,-54.9714753858,-55.0064623227,-54.9364884488,-54.8315276378,-54.8225309969,-54.8255298772,-54.9364884488,-54.7525571229,-55.1114231337,-54.7605541371,-54.8665145748,-54.6565929529,-54.5876187057,-54.3067235831,-54.2717366461,-53.5370109695,-53.9918411503,-53.9918411503,-54.3067235831,-53.8868803393,-54.7615537639,-53.7819195284,-53.8079098244,-53.9568542133,-53.8169064654,-53.8169064654,-53.8169064654,-53.6769587174,-53.8868803393,-54.0268280873,-54.0268280873,-131.442219517,-131.462217724,-131.427220861,-131.567208315,-131.602205178,-131.653200608,-131.726194066,-131.882180085,-131.405222832,-131.637202041,-131.829184835,-131.917176949,-131.987170676,-131.934175425,-132.127158129,-132.022167539,-132.407133036,-132.232148719,-131.812186358,-132.4421299,-132.477126763,-131.602205178,-132.54712049,-132.466127749,-132.477126763,-132.617114217,-132.65211108,-132.757101671,-132.757101671,-132.477126763,-132.33713931,-132.477126763,247.161,247.094,247.076,247.123,247.168,247.179,247.189,247.172,247.167,247.069,247.229,247.203,247.292,247.31,247.443,247.44,247.772,247.576,247.512,247.491,247.652,247.194,247.702,247.68,247.626,247.699,247.704,247.72,247.772,247.652,247.579,247.6
FLQS30VBGRWV,-54.6067757299,-54.6857407,-54.7207251804,-54.6507562196,-54.6067757299,-54.6147721826,-54.5787881455,-54.6847411434,-54.4758338174,-54.8576644324,-54.5178151939,-54.6217690786,-54.4128617526,-54.3458914615,-53.994047544,-54.047024043,-53.3123499539,-53.6412040699,-53.7091739176,-54.0120395625,-53.6621947582,-54.4098630829,-53.5572413169,-53.5592404301,-53.6422036265,-53.5922257973,-53.5052643745,-53.5032652614,-53.4522878756,-53.6032209197,-53.7321637191,-53.8021326799,-131.592660883,-131.50565185,-131.464647593,-131.610662752,-131.697671784,-131.780680401,-131.851687773,-131.957698778,-131.500651331,-131.704672511,-131.92169504,-131.957698778,-132.097713313,-132.025705838,-132.158719646,-132.187722657,-132.502755361,-132.277732001,-131.852687877,-132.537758995,-132.572762629,-131.643666178,-132.642769897,-132.58876429,-132.54675993,-132.712777164,-132.727778721,-132.833789727,-132.852791699,-132.557761072,-132.432748094,-132.572762629,247.248,247.205,247.186,247.234,247.264,247.274,247.298,247.275,247.282,247.172,247.332,247.299,247.397,247.411,247.562,247.547,247.868,247.711,247.622,247.613,247.748,247.329,247.798,247.789,247.752,247.795,247.83,247.846,247.868,247.768,247.701,247.696
FLQS30UFGRWV,-54.7423176898,-54.8792559468,-54.917238821,-54.8452712699,-54.7413181404,-54.777301916,-54.7423176898,-54.8472703685,-54.6703501386,-55.0201924011,-54.6783465332,-54.7813001133,-54.5683961078,-54.5014263033,-54.1495849421,-54.1855687177,-53.4518995157,-53.8367260045,-53.9046953584,-54.1485853928,-53.7987431303,-54.6023807848,-53.6947900009,-53.7167800859,-53.8007422289,-53.7307737764,-53.6618048732,-53.6628044226,-53.5928359701,-53.7997426796,-53.8707106814,-53.9386800353,-131.550215205,-131.553216373,-131.477186773,-131.624244026,-131.65425571,-131.764298552,-131.834325815,-131.93836632,-131.513200794,-131.688268952,-131.935365152,-131.974380341,-132.113434478,-132.040406046,-132.180460572,-132.14744772,-132.467572351,-132.292504193,-131.866338278,-132.499584814,-132.537599614,-131.656256489,-132.606626488,-132.571612856,-132.532597667,-132.676653751,-132.711667382,-132.818709056,-132.821710224,-132.539600393,-132.399545867,-132.537599614,247.185,247.134,247.108,247.158,247.201,247.205,247.228,247.206,247.206,247.103,247.268,247.236,247.336,247.349,247.501,247.483,247.804,247.635,247.545,247.55,247.686,247.253,247.735,247.721,247.684,247.732,247.763,247.779,247.805,247.686,247.638,247.634
FLQS30TYGRWV,-54.4833410267,-54.623295665,-54.6582843246,-54.5873073294,-54.4903387586,-54.5183296863,-54.4853403787,-54.5883070054,-54.4143633835,-54.7612509514,-54.4213611154,-54.5253274182,-54.3153954607,-54.2444184655,-53.8955315457,-53.9305202053,-53.194758678,-53.5806336094,-53.6506109286,-53.8935321937,-53.5426459219,-54.3453857403,-53.4406789711,-53.4956611504,-53.5446452739,-53.4746679547,-53.4056903115,-53.4056903115,-53.3357129924,-53.5456449499,-53.615622269,-53.6836002362,-131.563044243,-131.530043228,-131.488041937,-131.636046487,-131.673047624,-131.776050791,-131.847052973,-131.95105617,-131.524043044,-131.699048424,-131.947056047,-131.985057216,-132.128061611,-132.014058107,-132.191063548,-132.163062687,-132.483072525,-132.305067053,-131.88305408,-132.514073477,-132.550074584,-131.668047471,-132.618076675,-132.614076552,-132.547074492,-132.692078949,-132.727080025,-132.831083222,-132.835083345,-132.553074676,-132.408070219,-132.549074553,247.83,247.773,247.754,247.803,247.845,247.85,247.873,247.851,247.85,247.748,247.912,247.88,247.979,247.988,248.145,248.127,248.449,248.279,248.189,248.194,248.33,247.898,248.378,248.357,248.329,248.376,248.407,248.423,248.45,248.329,248.282,248.278
FLQS30T7GRWV,-54.6439033641,-54.7858719362,-54.8188646326,-54.7518794612,-54.6439033641,-54.6838945112,-54.6499020362,-54.7868717149,-54.5779179714,-54.993825901,-54.5899153155,-54.6958918553,-54.4779401037,-54.4129544897,-54.1190195587,-54.0960246492,-53.3581879856,-53.8040892755,-53.8740737829,-54.1190195587,-53.7431027762,-54.5119325787,-53.6021339828,-53.6621207034,-53.7461021122,-53.6751178262,-53.5691412864,-53.5711408438,-53.4991567791,-53.7690970218,-53.815086841,-53.883071791,-131.658451334,-131.614443495,-131.588438863,-131.721462557,-131.76347004,-131.825481085,-131.899494269,-132.033518141,-131.57343619,-131.798476275,-131.993511015,-132.03451832,-132.173543083,-132.0995299,-132.288563571,-132.206548962,-132.579615414,-132.393582277,-131.973507452,-132.603619689,-132.637625747,-131.718462023,-132.716639821,-132.676632695,-132.633625034,-132.778650866,-132.817657814,-132.925677055,-132.929677768,-132.708638395,-132.504602052,-132.640626281,247.797,247.737,247.721,247.767,247.813,247.808,247.832,247.802,247.808,247.689,247.869,247.836,247.938,247.95,248.088,248.085,248.415,248.221,248.131,248.136,248.281,247.855,248.345,248.317,248.279,248.327,248.372,248.388,248.415,248.282,248.234,248.229
FLQS30S7GRWV,-54.3932298774,-54.5692888835,-54.6022999471,-54.5322764788,-54.3952305479,-54.4302422821,-54.4282416115,-54.5302758083,-54.3822261895,-54.7043341439,-54.3352104322,-54.4702556925,-54.277190987,-54.1601517613,-53.8570501769,-53.892061911,-53.1378091234,-53.5419445693,-53.5539485925,-53.8340424658,-53.4869261299,-54.2551836112,-53.4018976326,-53.4048986384,-53.4879264652,-53.4159023263,-53.3508805342,-53.3468791932,-53.2968624301,-53.4489133899,-53.5769563035,-53.6249723961,-131.547234468,-131.512233075,-131.469231364,-131.619237333,-131.648238487,-131.725241551,-131.831245769,-131.970251301,-131.524233553,-131.679239721,-131.895248316,-131.967251181,-132.11925723,-131.999252455,-132.189260015,-132.154258623,-132.463270919,-132.294264194,-131.865247122,-132.495272192,-132.528273505,-131.653238686,-132.609276728,-132.568275097,-132.524273346,-132.669279116,-132.702280429,-132.812284807,-132.819285085,-132.537273863,-132.399268372,-132.530273585,247.776,247.705,247.686,247.735,247.79,247.789,247.806,247.79,247.777,247.68,247.851,247.812,247.907,247.932,248.073,248.055,248.382,248.206,248.137,248.128,248.262,247.844,248.306,248.298,248.261,248.309,248.338,248.356,248.376,248.277,248.209,248.211
FLQS30RRGRWV,-54.4092125906,-54.5511609672,-54.5861482431,-54.5151740548,-54.4112118635,-54.4461991394,-54.4122115,-54.5191726006,-54.3412373117,-54.6881111615,-54.3442362211,-54.4481984123,-54.2402740298,-54.168300205,-53.8594125406,-53.8574132676,-53.1206812006,-53.5065408721,-53.5725168781,-53.8244252646,-53.4715535961,-54.2722623963,-53.398580135,-53.4245706828,-53.5065408721,-53.4345670473,-53.3286055831,-53.3625932226,-53.2926186708,-53.4735528691,-53.574516151,-53.6125023363,-131.542914012,-131.509904749,-131.46889324,-131.614934223,-131.646943205,-131.754973521,-131.826993732,-131.933023486,-131.505903626,-131.679952468,-131.927021802,-131.964032188,-132.103071205,-132.030050714,-132.163088048,-132.134079907,-132.499182363,-132.282121451,-131.858002433,-132.492180399,-132.526189942,-131.646943205,-132.629218855,-132.593208749,-132.55119696,-132.697237942,-132.735248609,-132.838277521,-132.840278083,-132.530191065,-132.420160188,-132.529190784,247.848,247.79,247.771,247.82,247.863,247.867,247.891,247.867,247.868,247.765,247.931,247.898,247.997,248.012,248.147,248.144,248.473,248.297,248.208,248.21,248.347,247.915,248.389,248.374,248.337,248.386,248.431,248.434,248.46,248.346,248.292,248.295
FLQS30R2GRWV,-54.9538513741,-55.085927926,-55.1209482238,-55.0569111078,-54.955852534,-54.9918734118,-54.954851954,-55.0629145874,-54.8848113584,-55.2340137568,-54.8918154179,-55.0509076281,-54.7857539445,-54.7167139287,-54.420542267,-54.4555625648,-53.6671055734,-54.1053595864,-54.1153653858,-54.420542267,-54.0703392885,-54.8758061389,-53.965278395,-53.9722824546,-54.0563311694,-54.0002986929,-53.917250558,-53.9302580972,-53.8602175015,-54.0153073919,-54.1403798842,-54.2104204799,-131.245925464,-131.259925136,-131.224925956,-131.350923004,-131.348923051,-131.455920545,-131.559918108,-131.633916375,-131.207926354,-131.380922301,-131.627916515,-131.714914477,-131.807912299,-131.734914009,-131.924909558,-131.889910378,-132.201903069,-132.029907099,-131.599917171,-132.239902179,-132.274901359,-131.399921856,-132.34489972,-132.298900797,-132.260901687,-132.41489808,-132.438897518,-132.5548948,-132.5548948,-132.266901547,-132.134904639,-132.274901359,247.068,247.021,247.003,247.046,247.083,247.087,247.116,247.088,247.087,246.985,247.15,247.105,247.217,247.232,247.371,247.352,247.692,247.504,247.434,247.419,247.554,247.121,247.604,247.594,247.557,247.601,247.635,247.648,247.674,247.573,247.507,247.502
FLQS30QXGRWV,-54.3029036001,-54.4429729955,-54.4799913357,-54.4059546553,-54.3039040958,-54.3389214446,-54.3019031044,-54.4109571337,-54.2338693981,-54.5830423909,-54.2378713808,-54.340922436,-54.1318188386,-54.0637851323,-53.7106101567,-53.7456275056,-53.0072616928,-53.3954540171,-53.4644882191,-53.7086091654,-53.3584356769,-54.1658356917,-53.2503821433,-53.2743940397,-53.3574351812,-53.2863999879,-53.2173657858,-53.2183662815,-53.1483315838,-53.3544336942,-53.4254688876,-53.4975045766,-131.681075177,-131.6800745,-131.610027116,-131.785145575,-131.783144221,-131.891217326,-131.992285694,-132.068337138,-131.645050808,-131.820169266,-132.062333077,-132.133381137,-132.241454243,-132.167404152,-132.303496211,-132.268472519,-132.582685067,-132.41056864,-131.988282986,-132.62071079,-132.654733804,-131.784144898,-132.722779834,-132.690758173,-132.650731097,-132.792827217,-132.824848878,-132.934923337,-132.937925368,-132.689757496,-132.550663406,-132.654733804,247.304,247.252,247.228,247.282,247.32,247.323,247.352,247.323,247.325,247.222,247.387,247.359,247.453,247.467,247.619,247.601,247.923,247.753,247.663,247.668,247.803,247.371,247.853,247.84,247.803,247.851,247.881,247.897,247.923,247.81,247.763,247.751
FLQS30QPGRWV,-54.5568512189,-54.6948736115,-54.7318796153,-54.6598679322,-54.5568512189,-54.5898565737,-54.5568512189,-54.6598679322,-54.4878400227,-54.832896004,-54.5008421321,-54.6028586831,-54.3808226603,-54.3248135735,-53.967755645,-54.005761811,-53.2656417351,-53.6146983655,-53.6837095618,-53.9637549959,-53.61669869,-54.4208291509,-53.525683924,-53.5336852221,-53.6186990146,-53.5606896032,-53.4796764598,-53.4796764598,-53.408664939,-53.5736917127,-53.6867100486,-53.7517205958,-131.443272297,-131.412268931,-131.374264805,-131.518280442,-131.546283483,-131.656295428,-131.727303138,-131.829314214,-131.404268062,-131.578286958,-131.82531378,-131.864318015,-132.00333311,-131.930325182,-132.066339951,-132.005333327,-132.349370683,-132.140347987,-131.721302486,-132.384374484,-132.383374375,-131.517280333,-132.438380348,-132.453381977,-132.376373615,-132.508387949,-132.551392619,-132.665404998,-132.666405107,-132.421378502,-132.279363081,-132.417378067,247.308,247.251,247.232,247.281,247.324,247.328,247.351,247.329,247.327,247.226,247.387,247.355,247.459,247.469,247.622,247.599,247.926,247.765,247.675,247.672,247.801,247.37,247.843,247.842,247.799,247.84,247.877,247.894,247.92,247.822,247.759,247.755
FLQS30QMGRWV,-54.5038440677,-54.6058868366,-54.6789174458,-54.570872161,-54.504844487,-54.5398591626,-54.504844487,-54.6098885138,-54.3967992022,-54.7849618919,-54.4398172323,-54.5408595819,-54.3337727861,-54.2587413383,-53.9115958401,-53.9446096771,-53.212302747,-53.5974641788,-53.6644922721,-53.9115958401,-53.5604486646,-54.3637853652,-53.4614071535,-53.4784142817,-53.5614490839,-53.4924201519,-53.42339122,-53.4213903814,-53.3533618688,-53.5614490839,-53.6324788544,-53.6985065284,-131.483715758,-131.452706864,-131.412695386,-131.557736991,-131.587745599,-131.693776014,-131.761795525,-131.866825652,-131.448705716,-131.621755355,-131.8708268,-131.902835982,-132.045877013,-131.973856354,-132.11189595,-132.113896524,-132.387975143,-132.220927226,-131.837817331,-132.424985759,-132.459995802,-131.585745025,-132.534017035,-132.496006131,-132.459995802,-132.600035972,-132.637046588,-132.741076429,-132.743077003,-132.463996949,-132.320955918,-132.458995515,247.353,247.31,247.277,247.339,247.369,247.372,247.395,247.373,247.387,247.27,247.436,247.404,247.502,247.519,247.669,247.657,247.971,247.802,247.72,247.717,247.852,247.421,247.9,247.888,247.852,247.899,247.93,247.946,247.972,247.853,247.805,247.801
FLQS30Q9GRWY,-54.5670831466,-54.7072992074,-54.7423532226,-54.6702421056,-54.5680846899,-54.6011356185,-54.5670831466,-54.6702421056,-54.4979766595,-54.8455121816,-54.5059890058,-54.5781001228,-54.3948177005,-54.3307189298,-53.977174148,-54.0112266199,-53.2770953873,-53.6767111605,-53.7287914117,-53.9721664315,-53.6416571453,-54.4288701724,-53.5364950997,-53.5445074461,-53.6256324527,-53.5715491149,-53.4874194785,-53.5014410845,-53.4313330541,-53.6416571453,-53.7117651757,-53.7818732061,-131.501287597,-131.46829756,-131.430309032,-131.57326586,-131.603256803,-131.711224198,-131.779203669,-131.882172573,-131.466298164,-131.640245633,-131.886171365,-131.889170459,-132.06211823,-131.955150534,-132.124099513,-132.096107966,-132.364027056,-132.251061171,-131.808194913,-132.439004414,-132.495987205,-131.604256501,-132.565966072,-132.471994451,-132.468995357,-132.635944939,-132.64594192,-132.775902673,-132.775902673,-132.495987205,-132.356029471,-132.495987205,247.758,247.701,247.683,247.731,247.774,247.778,247.801,247.779,247.778,247.677,247.84,247.814,247.908,247.916,248.072,248.056,248.369,248.203,248.117,248.122,248.253,247.826,248.303,248.286,248.255,248.3,248.333,248.347,248.373,248.253,248.206,248.201
FLQS30Q9GRWV,-54.3087253933,-54.4417467649,-54.476752389,-54.4057409801,-54.3087253933,-54.3387302139,-54.3037245898,-54.4097416228,-54.2387141451,-54.5817692613,-54.2387141451,-54.3437310174,-54.1336972727,-54.0646861852,-53.7166302656,-53.7486354076,-53.0185181049,-53.3985791666,-53.4685904148,-53.7836410317,-53.3645737032,-54.1687028969,-53.2585566702,-53.2845608481,-53.3655738639,-53.2985630977,-53.2295520102,-53.2295520102,-53.2235510461,-53.3665740246,-53.4335847907,-53.5045961996,-131.660120522,-131.61911519,-131.577109728,-131.725128976,-131.765134178,-131.863146923,-131.934156157,-132.038169682,-131.62511597,-131.787137039,-132.045170592,-132.080175144,-132.220193352,-132.104178266,-132.245196603,-132.255197904,-132.57023887,-132.395216111,-131.975161489,-132.605243422,-132.640247974,-131.765134178,-132.710257077,-132.675252526,-132.634247193,-132.779266051,-132.813270473,-132.919284258,-132.920284389,-132.640247974,-132.500229766,-132.637247584,247.334,247.279,247.259,247.308,247.35,247.354,247.378,247.354,247.355,247.252,247.419,247.386,247.485,247.493,247.643,247.633,247.952,247.784,247.695,247.673,247.834,247.402,247.884,247.869,247.832,247.879,247.91,247.926,247.928,247.833,247.787,247.781
