SN	Distance_X_LOGO_Front_Camera_LD1	Distance_X_LOGO_Front_Camera_LD2	Distance_X_LOGO_Front_Camera_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_LD1	Distance_Y_LOGO_Front_Camera_LD2	Distance_Y_LOGO_Front_Camera_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_LD1	Angle_Front_Camera_LD2	Angle_Front_Camera_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-22.751	-22.681	-22.679	-22.611	-22.611	-22.540	-22.575	-22.502	-22.501	-22.502	-22.501	-22.501	-22.575	-22.537	-22.534	-22.537	-22.501	-22.533	-22.573	-22.466	-22.502	-22.540	-22.536	-22.570	-22.533	-22.501	-22.505	-22.612	-22.540	-22.609	-22.570	-22.575	138.887	138.888	138.921	138.924	138.924	138.957	138.956	138.886	138.923	138.956	138.921	138.921	138.916	138.957	138.951	138.957	138.923	138.911	138.993	138.920	138.956	138.918	138.850	138.884	138.823	138.921	138.880	138.925	138.849	138.852	138.818	138.916	99.361	99.333	99.330	99.303	99.303	99.272	99.286	99.261	99.258	99.256	99.258	99.258	99.288	99.270	99.270	99.270	99.258	99.272	99.283	99.244	99.256	99.274	99.277	99.288	99.278	99.258	99.262	99.303	99.279	99.306	99.293	99.288	2016_7_19_17_06_21
FLQS300RGRWY____	-23.351	-23.321	-23.312	-23.216	-23.216	-23.145	-23.217	-23.113	-23.113	-23.113	-23.111	-23.111	-23.179	-23.147	-23.145	-23.147	-23.113	-23.147	-23.179	-23.077	-23.113	-23.144	-23.180	-23.215	-23.152	-23.111	-23.109	-23.214	-23.144	-23.215	-23.214	-23.179	138.840	138.805	138.802	138.842	138.842	138.849	138.847	138.776	138.812	138.844	138.877	138.877	138.838	138.846	138.873	138.846	138.812	138.800	138.877	138.842	138.844	138.838	138.741	138.772	138.745	138.877	138.771	138.841	138.738	138.779	138.741	138.838	99.544	99.534	99.531	99.490	99.490	99.461	99.490	99.453	99.450	99.448	99.445	99.445	99.475	99.462	99.459	99.462	99.450	99.465	99.473	99.434	99.448	99.461	99.482	99.494	99.471	99.445	99.451	99.489	99.468	99.493	99.495	99.475	2016_7_19_17_06_21
FLQS300LGRWQ____	-23.195	-23.129	-23.163	-23.059	-23.059	-22.987	-23.109	-22.997	-22.999	-22.999	-22.995	-22.995	-23.026	-23.069	-23.034	-23.069	-22.999	-22.995	-23.026	-22.961	-22.999	-22.992	-23.033	-23.070	-23.030	-22.995	-22.954	-23.060	-22.989	-23.058	-23.030	-23.026	138.935	138.935	138.931	138.972	138.972	139.029	138.944	138.903	138.907	138.943	138.965	138.965	138.932	138.973	138.965	138.973	138.907	138.934	138.967	138.966	138.943	138.931	138.864	138.899	138.869	138.965	138.901	138.969	138.866	138.908	138.867	138.932	99.392	99.365	99.379	99.335	99.335	99.302	99.357	99.315	99.315	99.312	99.309	99.309	99.324	99.339	99.325	99.339	99.315	99.312	99.322	99.296	99.312	99.310	99.331	99.344	99.330	99.309	99.297	99.335	99.313	99.339	99.330	99.324	2016_7_19_17_06_21
FLQS300LGRWM____	-23.248	-23.182	-23.179	-23.113	-23.113	-23.039	-23.077	-23.007	-23.007	-23.008	-23.011	-23.011	-23.073	-23.044	-23.047	-23.044	-23.007	-23.047	-23.078	-22.976	-23.008	-23.038	-23.046	-23.082	-23.044	-23.011	-23.003	-23.114	-23.038	-23.148	-23.077	-23.073	138.931	138.929	138.932	138.964	138.964	139.032	139.000	138.960	139.004	139.036	138.966	138.966	139.021	139.030	138.967	139.030	139.004	138.929	138.952	138.968	139.036	139.019	138.866	138.894	138.871	138.966	138.952	138.962	138.916	138.902	138.914	139.021	99.491	99.465	99.463	99.435	99.435	99.400	99.418	99.392	99.390	99.388	99.394	99.394	99.415	99.403	99.408	99.403	99.390	99.410	99.422	99.380	99.388	99.401	99.414	99.427	99.413	99.394	99.391	99.435	99.408	99.453	99.424	99.415	2016_7_19_17_06_21
FLQS3009GRWQ____	-23.318	-23.250	-23.293	-23.179	-23.179	-23.109	-23.149	-23.115	-23.079	-23.072	-23.074	-23.074	-23.144	-23.112	-23.150	-23.112	-23.079	-23.109	-23.147	-23.082	-23.072	-23.109	-23.155	-23.143	-23.150	-23.074	-23.072	-23.227	-23.109	-23.264	-23.189	-23.144	138.918	138.918	138.923	138.956	138.956	138.967	138.928	138.896	138.876	139.049	138.956	138.956	138.957	138.968	138.946	138.968	138.876	138.915	138.932	138.893	139.049	138.953	138.791	138.887	138.794	138.956	138.885	138.954	138.852	138.788	138.788	138.957	99.435	99.407	99.424	99.376	99.376	99.348	99.366	99.355	99.342	99.327	99.334	99.334	99.362	99.349	99.366	99.349	99.342	99.351	99.365	99.342	99.327	99.349	99.378	99.367	99.376	99.334	99.338	99.396	99.355	99.422	99.392	99.362	2016_7_19_17_06_22
FLQS2F0LGRX5____	-23.321	-23.218	-23.250	-23.148	-23.148	-23.078	-23.112	-23.038	-23.038	-23.039	-23.037	-23.037	-23.113	-23.073	-23.072	-23.073	-23.038	-23.071	-23.111	-23.002	-23.039	-23.078	-23.073	-23.144	-23.070	-23.037	-23.041	-23.112	-23.078	-23.147	-23.143	-23.113	138.838	138.841	138.840	138.877	138.877	138.885	138.911	138.810	138.848	138.880	138.878	138.878	138.878	138.879	138.876	138.879	138.848	138.840	138.915	138.878	138.880	138.877	138.773	138.804	138.829	138.878	138.807	138.879	138.772	138.816	138.774	138.878	99.671	99.629	99.642	99.599	99.599	99.570	99.582	99.559	99.557	99.555	99.554	99.554	99.585	99.569	99.569	99.569	99.557	99.570	99.581	99.540	99.555	99.571	99.576	99.602	99.571	99.554	99.561	99.584	99.578	99.603	99.604	99.585	2016_7_19_17_06_22
FLQS2EQUGRX5____	-23.228	-23.161	-23.157	-23.093	-23.093	-23.023	-23.025	-22.991	-22.990	-22.990	-22.990	-22.990	-23.057	-23.027	-23.024	-23.027	-22.990	-23.025	-23.024	-22.955	-22.990	-22.989	-23.026	-23.061	-23.029	-22.990	-22.955	-23.090	-23.023	-23.060	-23.060	-23.057	138.849	138.850	138.848	138.887	138.887	138.894	138.925	138.824	138.863	138.893	138.888	138.888	138.886	138.894	138.887	138.894	138.863	138.851	138.931	138.890	138.893	138.893	138.786	138.819	138.753	138.888	138.822	138.883	138.780	138.832	138.786	138.886	99.470	99.443	99.441	99.413	99.413	99.385	99.383	99.377	99.373	99.371	99.372	99.372	99.399	99.386	99.386	99.386	99.373	99.388	99.383	99.358	99.371	99.371	99.393	99.405	99.396	99.372	99.362	99.412	99.392	99.404	99.407	99.399	2016_7_19_17_06_22
FLQS2DERGRX5____	-23.245	-23.174	-23.135	-23.107	-23.107	-23.029	-23.069	-22.997	-22.996	-22.999	-22.999	-22.999	-23.065	-23.035	-23.035	-23.035	-22.996	-23.029	-23.066	-22.964	-22.999	-23.029	-23.034	-23.071	-22.983	-22.999	-23.003	-23.108	-22.987	-23.066	-23.068	-23.065	138.941	138.935	138.943	138.976	138.976	139.114	139.010	138.965	139.006	139.042	138.980	138.980	139.096	139.039	138.980	139.039	139.006	139.057	139.065	138.978	139.042	139.092	138.927	138.910	139.010	138.980	138.909	138.970	138.999	138.921	138.929	139.096	99.392	99.364	99.347	99.334	99.334	99.294	99.316	99.291	99.287	99.286	99.290	99.290	99.309	99.301	99.305	99.301	99.287	99.297	99.311	99.276	99.286	99.295	99.308	99.324	99.282	99.290	99.296	99.335	99.284	99.321	99.321	99.309	2016_7_19_17_06_22
FLQS2CKUGRX5	-23.151	-23.081	-23.080	-23.010	-23.010	-22.943	-22.977	-22.907	-22.907	-22.906	-22.903	-22.903	-22.975	-22.940	-22.938	-22.940	-22.907	-22.937	-22.973	-22.868	-22.906	-22.940	-22.941	-22.974	-22.942	-22.903	-22.905	-23.012	-22.943	-23.012	-22.975	-22.975	138.858	138.861	138.859	138.894	138.894	138.869	138.898	138.798	138.832	138.897	138.895	138.895	138.893	138.900	138.891	138.900	138.832	138.856	138.930	138.897	138.897	138.892	138.763	138.826	138.763	138.895	138.822	138.892	138.726	138.796	138.762	138.893	99.439	99.410	99.410	99.380	99.380	99.355	99.366	99.345	99.343	99.338	99.337	99.337	99.366	99.351	99.351	99.351	99.343	99.353	99.363	99.323	99.338	99.352	99.361	99.370	99.361	99.337	99.342	99.381	99.364	99.387	99.375	99.366	2016_7_19_17_06_22
FLQS2C9EGRX5____	-23.101	-23.034	-23.030	-22.963	-22.963	-22.896	-22.929	-22.903	-22.864	-22.867	-22.862	-22.862	-22.928	-22.902	-22.899	-22.902	-22.864	-22.899	-22.931	-22.828	-22.867	-22.893	-22.896	-22.932	-22.898	-22.862	-22.858	-22.966	-22.893	-22.962	-22.938	-22.928	139.006	139.008	139.014	139.043	139.043	139.059	139.084	138.985	139.028	139.067	139.045	139.045	139.041	139.060	139.041	139.060	139.028	139.007	139.012	139.044	139.067	139.038	139.016	138.977	138.954	139.045	138.976	139.047	138.943	138.978	138.875	139.041	99.296	99.269	99.267	99.238	99.238	99.210	99.222	99.218	99.200	99.198	99.198	99.198	99.224	99.213	99.213	99.213	99.200	99.215	99.227	99.184	99.198	99.211	99.213	99.230	99.218	99.198	99.200	99.239	99.217	99.242	99.239	99.224	2016_7_19_17_06_22
FLQS2C6NGRX5____	-23.322	-23.252	-23.289	-23.183	-23.183	-23.114	-23.148	-23.076	-23.074	-23.075	-23.074	-23.074	-23.147	-23.150	-23.110	-23.150	-23.074	-23.110	-23.148	-23.040	-23.075	-23.112	-23.148	-23.145	-23.106	-23.074	-23.077	-23.225	-23.112	-23.182	-23.145	-23.147	138.926	138.924	138.922	138.959	138.959	138.963	138.993	138.894	138.976	139.009	138.960	138.960	138.959	139.002	138.958	139.002	138.976	138.923	138.964	138.962	139.009	138.961	138.896	138.889	138.906	138.960	138.890	138.932	138.857	138.894	138.857	138.959	99.556	99.528	99.543	99.498	99.498	99.470	99.482	99.459	99.453	99.451	99.454	99.454	99.483	99.482	99.468	99.482	99.453	99.471	99.484	99.440	99.451	99.469	99.488	99.487	99.470	99.454	99.460	99.516	99.476	99.502	99.489	99.483	2016_7_19_17_06_22
FLQS2BJ4GRX5____	-23.244	-23.176	-23.174	-23.106	-23.106	-23.037	-23.106	-23.002	-23.002	-23.003	-23.000	-23.000	-23.074	-23.039	-23.036	-23.039	-23.002	-23.036	-23.071	-22.966	-23.003	-23.038	-23.037	-23.070	-23.035	-23.000	-23.000	-23.109	-23.035	-23.107	-23.071	-23.074	138.924	138.922	138.928	138.956	138.956	138.968	138.944	138.897	138.937	138.970	138.960	138.960	138.908	138.968	138.957	138.968	138.937	138.921	138.946	138.963	138.970	138.908	138.859	138.888	138.864	138.960	138.888	138.957	138.853	138.896	138.856	138.908	99.424	99.397	99.396	99.367	99.367	99.338	99.368	99.329	99.326	99.325	99.324	99.324	99.357	99.339	99.339	99.339	99.326	99.341	99.354	99.310	99.325	99.343	99.345	99.357	99.345	99.324	99.329	99.368	99.345	99.371	99.360	99.357	2016_7_19_17_06_22
FLQS224TGRWM____	-23.232	-23.166	-23.162	-23.094	-23.094	-23.026	-23.059	-23.027	-22.989	-22.988	-22.989	-22.989	-23.059	-23.063	-23.024	-23.063	-22.989	-23.024	-23.061	-22.954	-22.988	-23.023	-23.028	-23.059	-23.026	-22.989	-22.989	-23.100	-23.025	-23.095	-23.060	-23.059	138.922	138.922	138.929	138.955	138.955	138.969	138.992	138.843	138.938	139.040	138.960	138.960	138.959	138.914	138.957	138.914	138.938	138.920	138.946	138.963	139.040	138.955	138.808	138.887	138.812	138.960	138.888	138.906	138.852	138.893	138.855	138.959	99.356	99.330	99.328	99.299	99.299	99.270	99.282	99.279	99.258	99.251	99.256	99.256	99.284	99.289	99.271	99.289	99.258	99.273	99.286	99.242	99.251	99.270	99.282	99.289	99.281	99.256	99.261	99.304	99.278	99.303	99.291	99.284	2016_7_19_17_06_23
FLQS224LGRWM____	-22.988	-22.920	-22.915	-22.849	-22.849	-22.778	-22.814	-22.785	-22.788	-22.789	-22.787	-22.787	-22.816	-22.825	-22.823	-22.825	-22.788	-22.823	-22.814	-22.755	-22.789	-22.782	-22.820	-22.861	-22.819	-22.787	-22.744	-22.853	-22.781	-22.849	-22.816	-22.816	138.879	138.917	138.921	138.954	138.954	138.962	138.988	138.942	138.919	138.954	138.945	138.945	138.911	138.951	138.946	138.951	138.919	138.911	138.947	138.906	138.954	138.910	138.671	138.838	138.845	138.945	138.885	138.909	138.806	138.891	138.852	138.911	99.388	99.358	99.356	99.327	99.327	99.298	99.310	99.302	99.305	99.302	99.302	99.302	99.317	99.317	99.317	99.317	99.305	99.319	99.313	99.292	99.302	99.303	99.334	99.339	99.322	99.302	99.289	99.331	99.309	99.331	99.320	99.317	2016_7_19_17_06_23
FLQS200ZGRX8____	-23.013	-22.976	-22.943	-22.873	-22.873	-22.802	-22.838	-22.766	-22.770	-22.771	-22.766	-22.766	-22.837	-22.804	-22.803	-22.804	-22.770	-22.803	-22.835	-22.764	-22.771	-22.802	-22.805	-22.838	-22.839	-22.766	-22.767	-22.909	-22.801	-22.873	-22.836	-22.837	138.993	138.992	138.998	139.030	139.030	139.084	139.066	139.008	139.004	139.037	139.075	139.075	139.030	139.077	139.029	139.077	139.004	138.992	139.065	139.028	139.037	139.030	138.896	138.963	138.930	139.075	138.961	139.026	138.926	138.967	138.969	139.030	99.480	99.466	99.452	99.422	99.422	99.390	99.405	99.380	99.382	99.380	99.376	99.376	99.407	99.391	99.394	99.391	99.382	99.396	99.404	99.378	99.380	99.393	99.403	99.412	99.415	99.376	99.384	99.436	99.400	99.426	99.411	99.407	2016_7_19_17_06_23
FLNS2037GRWV____	-22.744	-22.679	-22.628	-22.560	-22.560	-22.491	-22.522	-22.413	-22.415	-22.451	-22.411	-22.411	-22.582	-22.485	-22.447	-22.485	-22.415	-22.447	-22.525	-22.377	-22.451	-22.547	-22.447	-22.482	-22.449	-22.411	-22.509	-22.602	-22.552	-22.606	-22.481	-22.582	138.868	138.793	138.866	138.900	138.900	138.874	138.934	138.877	138.875	138.903	138.947	138.947	138.894	138.870	138.943	138.870	138.875	138.863	138.933	138.902	138.903	138.898	138.761	138.876	138.768	138.947	138.835	138.902	138.849	138.879	138.840	138.894	99.310	99.288	99.263	99.233	99.233	99.207	99.216	99.176	99.177	99.190	99.171	99.171	99.243	99.205	99.185	99.205	99.177	99.190	99.217	99.160	99.190	99.228	99.197	99.204	99.197	99.171	99.217	99.250	99.234	99.253	99.206	99.243	2016_7_19_17_06_23
