SN	Distance_X_LOGO_Battery_Up1	Distance_X_LOGO_Battery_Up2	Distance_X_LOGO_Battery_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Up1	Distance_Y_LOGO_Battery_Up2	Distance_Y_LOGO_Battery_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Up1	Angle_Battery_Up2	Angle_Battery_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30UFGRWV____	-25.641	-25.801	-25.538	-25.079	-25.775	-25.641	-25.618	-25.173	-25.702	-25.378	-25.979	-25.578	-25.634	-25.621	-25.477	-25.237	-25.588	-25.504	-26.024	-25.469	-25.424	-26.274	-25.277	-25.242	-25.448	-25.434	-25.455	-25.434	-25.717	-25.743	-25.517	-25.488	126.203	126.258	126.066	126.060	126.182	125.921	125.986	125.985	125.903	125.921	125.965	125.883	125.887	125.919	125.906	125.976	125.882	125.919	125.835	125.959	125.818	125.829	126.124	125.990	125.771	125.987	125.977	125.987	125.906	126.198	125.846	125.816	101.328	101.392	101.294	101.095	101.388	101.353	101.337	101.142	101.381	101.238	101.496	101.328	101.353	101.344	101.282	101.171	101.333	101.293	101.527	101.274	101.267	101.637	101.175	101.172	101.282	101.256	101.266	101.256	101.387	101.372	101.305	101.295	2016_7_19_17_08_42
FLQS30TYGRWV____	-25.915	-26.132	-26.122	-25.338	-25.800	-25.737	-25.457	-25.696	-26.163	-26.027	-26.846	-25.911	-26.025	-25.884	-25.716	-25.437	-26.057	-25.906	-26.114	-25.735	-25.724	-26.237	-25.371	-25.701	-25.600	-25.520	-25.975	-25.520	-25.985	-26.000	-25.977	-25.639	126.178	126.174	125.982	125.974	126.094	125.895	125.958	125.899	125.757	125.836	126.084	126.033	126.028	125.898	125.754	125.888	126.027	125.837	125.872	126.033	125.958	125.867	126.098	125.906	125.683	125.959	125.774	125.959	125.758	126.111	125.760	125.725	101.612	101.707	101.721	101.379	101.570	101.560	101.432	101.542	101.759	101.692	102.026	101.624	101.674	101.624	101.564	101.430	101.688	101.639	101.727	101.547	101.549	101.781	101.382	101.544	101.519	101.460	101.675	101.460	101.681	101.656	101.677	101.533	2016_7_19_17_08_42
FLQS30T7GRWV____	-25.463	-25.689	-25.676	-25.414	-25.794	-25.606	-25.581	-25.376	-25.547	-25.461	-25.855	-25.662	-25.782	-25.819	-25.560	-25.621	-25.341	-25.586	-26.124	-25.467	-26.024	-25.823	-25.186	-25.376	-25.650	-25.453	-25.656	-25.453	-25.735	-25.825	-25.474	-25.673	125.823	125.751	125.688	125.619	125.749	125.478	125.605	125.548	125.403	125.477	125.755	125.616	125.554	125.471	125.404	125.540	125.606	125.539	125.926	125.614	125.615	125.488	125.804	125.496	125.278	125.605	125.475	125.605	125.464	125.791	125.406	125.478	101.329	101.434	101.435	101.326	101.481	101.423	101.400	101.315	101.404	101.359	101.507	101.435	101.493	101.517	101.409	101.424	101.295	101.408	101.609	101.350	101.593	101.517	101.210	101.320	101.460	101.344	101.445	101.344	101.480	101.491	101.371	101.452	2016_7_19_17_08_42
FLQS30S7GRWV____	-25.503	-25.645	-26.125	-25.433	-25.980	-25.573	-25.791	-25.528	-26.090	-25.904	-26.180	-25.757	-25.928	-25.960	-25.893	-25.779	-26.048	-25.735	-26.088	-25.679	-25.853	-26.026	-25.515	-25.715	-25.634	-25.608	-25.929	-25.608	-25.889	-26.114	-25.567	-26.129	125.413	125.455	125.337	125.322	125.335	125.118	125.194	125.316	124.995	125.125	125.408	125.317	125.318	125.188	125.010	125.127	125.268	125.223	125.392	125.321	125.316	125.200	125.392	125.206	124.917	125.188	125.124	125.188	125.055	125.412	125.171	125.194	101.476	101.534	101.755	101.453	101.692	101.533	101.622	101.495	101.771	101.678	101.773	101.596	101.671	101.696	101.683	101.623	101.728	101.594	101.734	101.561	101.638	101.725	101.483	101.587	101.578	101.542	101.689	101.542	101.678	101.744	101.526	101.770	2016_7_19_17_08_42
FLQS30RRGRWV____	-25.811	-26.401	-26.250	-25.635	-25.697	-26.279	-26.379	-25.596	-26.065	-25.986	-26.408	-25.728	-26.076	-25.784	-25.963	-26.059	-25.832	-26.051	-26.264	-26.011	-26.148	-25.988	-26.027	-25.855	-26.119	-26.229	-26.306	-26.229	-26.072	-26.129	-25.739	-25.660	125.973	125.977	125.777	125.708	125.863	125.598	125.737	125.695	125.550	125.627	125.943	125.792	125.867	125.670	125.618	125.600	125.795	125.664	125.869	125.816	125.737	125.730	125.743	125.767	125.483	125.609	125.626	125.609	125.556	125.941	125.620	125.659	101.499	101.756	101.708	101.446	101.459	101.738	101.769	101.430	101.649	101.607	101.763	101.479	101.624	101.515	101.598	101.641	101.524	101.632	101.706	101.601	101.668	101.598	101.614	101.537	101.678	101.715	101.747	101.715	101.651	101.641	101.499	101.461	2016_7_19_17_08_43
FLQS30R2GRWV____	-25.227	-25.202	-25.250	-25.112	-25.251	-25.125	-25.220	-24.823	-25.233	-25.097	-25.253	-25.285	-25.233	-25.283	-25.167	-25.028	-25.195	-25.100	-25.810	-25.249	-25.583	-25.057	-24.704	-25.500	-25.175	-25.086	-25.175	-25.086	-25.243	-25.269	-25.291	-25.211	125.886	125.870	125.768	125.808	125.737	125.593	125.658	125.798	125.546	125.601	125.868	125.732	125.670	125.589	125.529	125.591	125.669	125.593	125.743	125.740	125.729	125.598	125.797	125.620	125.452	125.660	125.598	125.660	125.526	125.875	125.530	125.585	101.440	101.430	101.460	101.396	101.464	101.421	101.457	101.270	101.472	101.408	101.453	101.479	101.462	101.491	101.445	101.378	101.445	101.410	101.707	101.462	101.609	101.390	101.218	101.583	101.455	101.398	101.442	101.398	101.479	101.459	101.499	101.459	2016_7_19_17_08_43
FLQS30QXGRWV____	-25.553	-26.054	-25.869	-25.446	-26.009	-25.910	-25.811	-25.804	-25.970	-25.880	-26.566	-25.889	-26.128	-25.784	-25.861	-25.754	-25.899	-25.755	-26.055	-25.614	-26.194	-25.829	-25.662	-25.685	-25.842	-26.073	-25.841	-26.073	-25.979	-25.896	-25.902	-25.689	125.219	125.223	125.196	125.124	125.209	125.001	125.070	125.057	124.801	124.929	125.286	125.140	125.143	125.011	124.929	125.004	125.136	124.997	125.107	125.153	125.210	125.072	125.152	124.896	124.784	125.021	124.868	125.021	124.800	125.221	124.859	125.079	101.380	101.600	101.521	101.342	101.582	101.557	101.507	101.505	101.601	101.550	101.819	101.535	101.640	101.501	101.542	101.488	101.540	101.489	101.611	101.413	101.663	101.515	101.434	101.468	101.547	101.627	101.539	101.627	101.606	101.531	101.567	101.453	2016_7_19_17_08_43
FLQS30QPGRWV____	-25.638	-25.685	-25.430	-25.462	-25.826	-25.400	-25.407	-25.603	-25.605	-25.334	-26.167	-25.645	-25.827	-25.781	-25.546	-25.135	-25.774	-25.282	-25.520	-25.438	-25.579	-25.703	-25.192	-25.379	-25.641	-25.395	-25.645	-25.395	-25.616	-25.787	-25.537	-25.612	125.535	125.530	125.392	125.387	125.526	125.289	125.317	125.320	125.060	125.185	125.600	125.332	125.455	125.268	125.116	125.242	125.455	125.246	125.581	125.398	125.392	125.327	125.457	125.318	125.040	125.314	125.129	125.314	125.061	125.594	125.114	125.324	101.531	101.552	101.452	101.466	101.614	101.448	101.449	101.534	101.559	101.428	101.756	101.552	101.621	101.617	101.528	101.336	101.597	101.400	101.474	101.455	101.517	101.578	101.342	101.436	101.576	101.444	101.570	101.444	101.563	101.590	101.524	101.538	2016_7_19_17_08_43
FLQS30QMGRWV____	-25.663	-25.825	-25.933	-25.548	-25.746	-25.858	-25.832	-25.523	-25.784	-25.132	-25.811	-25.791	-26.093	-25.811	-25.653	-25.576	-25.796	-25.532	-25.794	-25.489	-26.015	-25.709	-25.406	-25.211	-25.150	-25.331	-26.310	-25.331	-25.798	-25.606	-25.743	-25.570	126.346	126.362	126.332	126.261	126.284	126.191	126.192	126.191	125.992	126.127	126.392	126.292	126.217	126.192	126.119	126.057	126.211	126.060	126.146	126.195	126.119	126.120	126.294	126.191	125.855	126.282	126.044	126.282	126.115	126.403	125.978	125.996	101.346	101.415	101.465	101.304	101.388	101.445	101.434	101.299	101.431	101.134	101.407	101.407	101.545	101.425	101.362	101.334	101.416	101.315	101.421	101.284	101.520	101.386	101.239	101.163	101.166	101.207	101.655	101.207	101.426	101.316	101.414	101.337	2016_7_19_17_08_43
FLQS30Q9GRWY____	-25.764	-25.880	-25.867	-25.367	-25.687	-25.556	-25.883	-25.731	-25.678	-25.536	-25.857	-25.771	-25.906	-25.864	-25.669	-25.518	-25.810	-25.590	-25.999	-25.563	-26.115	-25.669	-25.375	-25.624	-25.664	-25.352	-25.836	-25.352	-25.692	-25.714	-25.666	-25.591	125.613	125.552	125.419	125.405	125.537	125.270	125.349	125.340	125.135	125.208	125.553	125.473	125.414	125.286	125.193	125.274	125.465	125.273	125.487	125.419	125.415	125.397	125.484	125.340	125.062	125.333	125.203	125.333	125.136	125.551	125.134	125.274	101.456	101.512	101.518	101.300	101.429	101.395	101.532	101.466	101.461	101.392	101.502	101.472	101.536	101.529	101.452	101.378	101.489	101.410	101.570	101.385	101.627	101.434	101.297	101.419	101.461	101.300	101.524	101.300	101.467	101.439	101.456	101.411	2016_7_19_17_08_43
FLQS30Q9GRWV____	-25.659	-26.120	-25.736	-25.415	-25.548	-25.534	-25.957	-25.317	-25.784	-25.574	-26.437	-25.942	-25.923	-25.901	-25.768	-25.503	-25.614	-25.519	-25.940	-25.606	-26.358	-25.660	-25.442	-25.568	-25.723	-25.437	-25.781	-25.437	-25.738	-26.028	-25.665	-25.845	125.637	125.653	125.556	125.490	125.579	125.506	125.511	125.414	125.327	125.402	125.739	125.587	125.513	125.400	125.457	125.464	125.511	125.438	125.422	125.594	125.594	125.515	125.645	125.365	125.199	125.574	125.402	125.574	125.329	125.652	125.277	125.408	101.514	101.714	101.555	101.420	101.470	101.471	101.656	101.384	101.597	101.498	101.845	101.642	101.641	101.641	101.578	101.461	101.506	101.471	101.657	101.494	101.824	101.525	101.418	101.499	101.581	101.422	101.589	101.422	101.576	101.674	101.549	101.616	2016_7_19_17_08_43
FLQS30Q3GRWV____	-25.911	-26.248	-25.834	-25.788	-25.882	-26.057	-25.958	-25.645	-25.995	-25.961	-26.112	-25.873	-26.203	-26.007	-26.000	-25.837	-25.877	-25.853	-26.205	-25.773	-26.210	-25.978	-25.806	-25.712	-26.091	-25.842	-25.979	-25.842	-26.005	-25.902	-25.923	-25.940	125.473	125.414	125.328	125.263	125.396	125.194	125.259	125.191	125.049	125.067	125.470	125.330	125.330	125.199	125.116	125.189	125.326	125.189	125.457	125.388	125.387	125.262	125.403	125.143	124.973	125.321	125.065	125.321	125.050	125.527	125.000	125.253	101.628	101.781	101.607	101.593	101.622	101.717	101.668	101.537	101.703	101.687	101.716	101.624	101.769	101.695	101.699	101.621	101.626	101.628	101.758	101.575	101.767	101.677	101.588	101.570	101.752	101.611	101.695	101.611	101.708	101.619	101.676	101.660	2016_7_19_17_08_43
FLQS30Q2GRWV____	-25.635	-25.979	-25.962	-25.528	-25.710	-25.472	-26.013	-25.254	-26.013	-25.401	-25.215	-25.807	-25.707	-25.827	-25.630	-25.383	-25.402	-25.196	-25.863	-25.480	-26.213	-26.273	-24.918	-25.268	-25.600	-25.246	-25.590	-25.246	-25.672	-25.734	-25.481	-25.563	125.690	125.682	125.615	125.485	125.608	125.399	125.520	125.411	125.325	125.343	125.611	125.485	125.537	125.476	125.328	125.399	125.530	125.394	125.859	125.480	125.486	125.424	125.604	125.414	125.253	125.459	125.397	125.459	125.218	125.681	125.327	125.391	101.425	101.576	101.575	101.396	101.465	101.380	101.606	101.283	101.623	101.353	101.248	101.519	101.470	101.528	101.455	101.341	101.337	101.259	101.510	101.376	101.697	101.728	101.118	101.289	101.449	101.275	101.432	101.275	101.484	101.469	101.390	101.420	2016_7_19_17_08_44
FLQS30PHGRWY____	-25.539	-25.829	-25.805	-25.292	-25.289	-25.736	-25.648	-25.383	-25.793	-25.763	-25.289	-25.161	-25.898	-25.917	-25.763	-25.397	-25.919	-25.715	-26.422	-25.673	-26.020	-26.683	-25.057	-25.279	-25.783	-25.390	-25.785	-25.390	-25.797	-25.864	-25.596	-25.704	125.822	125.561	125.684	125.616	125.675	125.412	125.603	125.603	125.335	125.472	125.616	125.415	125.715	125.464	125.342	125.405	125.426	125.474	125.434	125.489	125.651	125.422	125.741	125.542	125.260	125.598	125.409	125.598	125.338	125.854	125.404	125.400	101.407	101.557	101.535	101.317	101.310	101.530	101.474	101.358	101.562	101.536	101.315	101.277	101.573	101.604	101.548	101.382	101.608	101.515	101.828	101.495	101.632	101.943	101.203	101.318	101.564	101.361	101.551	101.361	101.563	101.546	101.469	101.517	2016_7_19_17_08_44
FLQS30NWGRWV____	-25.647	-26.046	-25.729	-25.072	-25.539	-25.533	-25.572	-25.545	-25.776	-25.192	-25.970	-25.928	-26.048	-25.934	-25.731	-25.377	-25.600	-25.334	-26.064	-25.583	-25.617	-25.766	-25.243	-25.564	-25.194	-25.623	-25.772	-25.623	-25.403	-25.913	-25.774	-25.866	125.741	125.674	125.543	125.534	125.595	125.330	125.460	125.467	125.323	125.389	125.671	125.420	125.413	125.394	125.379	125.387	125.526	125.388	125.538	125.524	125.463	125.400	125.596	125.471	125.246	125.462	125.332	125.462	125.318	125.612	125.325	125.393	101.638	101.818	101.691	101.404	101.603	101.625	101.630	101.617	101.732	101.470	101.786	101.790	101.843	101.795	101.707	101.551	101.636	101.532	101.838	101.629	101.649	101.720	101.474	101.625	101.483	101.652	101.729	101.652	101.569	101.766	101.731	101.765	2016_7_19_17_08_44
FLQS30MRGRWY____	-25.614	-25.835	-26.291	-25.606	-25.375	-25.573	-25.602	-25.620	-25.574	-25.651	-25.806	-25.827	-25.953	-25.989	-25.873	-25.578	-25.819	-25.605	-25.947	-25.614	-26.175	-25.894	-25.319	-25.635	-25.669	-25.594	-25.675	-25.594	-25.580	-25.915	-25.684	-25.693	125.566	125.612	125.431	125.411	125.535	125.275	125.347	125.343	125.192	125.325	125.556	125.422	125.471	125.291	125.264	125.333	125.471	125.334	125.486	125.474	125.419	125.354	125.541	125.346	125.121	125.405	125.321	125.405	125.193	125.614	125.146	125.331	101.389	101.482	101.698	101.399	101.287	101.397	101.403	101.412	101.405	101.427	101.474	101.495	101.546	101.578	101.530	101.394	101.487	101.406	101.542	101.397	101.648	101.531	101.262	101.418	101.453	101.395	101.438	101.395	101.407	101.517	101.458	101.445	2016_7_19_17_08_44
FLQS30MKGRWV____	-25.654	-26.054	-25.679	-25.482	-25.555	-25.552	-25.700	-25.988	-25.959	-25.538	-25.482	-25.774	-25.955	-26.111	-25.923	-25.396	-25.917	-25.538	-25.899	-25.611	-26.014	-25.620	-25.015	-25.624	-25.674	-25.696	-25.966	-25.696	-25.976	-25.520	-25.437	-25.610	125.676	125.662	125.588	125.522	125.589	125.324	125.401	125.458	125.250	125.324	125.653	125.525	125.519	125.393	125.315	125.440	125.522	125.326	125.586	125.525	125.519	125.449	125.581	125.403	125.234	125.520	125.377	125.520	125.367	125.660	125.303	125.428	101.710	101.886	101.729	101.648	101.674	101.697	101.754	101.876	101.882	101.690	101.637	101.776	101.855	101.936	101.860	101.618	101.839	101.690	101.825	101.705	101.882	101.715	101.438	101.721	101.758	101.742	101.873	101.742	101.879	101.652	101.648	101.713	2016_7_19_17_08_44
FLQS30MJGRWV____	-25.655	-25.761	-25.858	-25.431	-25.871	-25.716	-25.633	-25.495	-25.779	-25.745	-25.965	-25.148	-26.046	-25.774	-25.719	-25.505	-25.823	-25.739	-26.012	-25.559	-25.998	-25.766	-25.296	-25.507	-25.825	-25.626	-25.762	-25.626	-25.789	-25.794	-25.611	-25.593	125.339	125.276	125.198	125.128	125.211	125.059	125.126	125.060	124.856	125.045	125.401	125.189	125.199	125.070	124.865	125.055	125.080	125.059	125.274	125.152	125.320	125.192	125.264	125.064	124.783	125.128	124.868	125.128	124.856	125.337	124.915	125.068	101.428	101.480	101.530	101.348	101.534	101.480	101.437	101.382	101.526	101.494	101.558	101.218	101.612	101.504	101.499	101.387	101.525	101.490	101.590	101.402	101.580	101.490	101.277	101.387	101.553	101.434	101.517	101.434	101.530	101.489	101.447	101.425	2016_7_19_17_08_44
FLQS30MEGRWV____	-25.598	-25.999	-25.864	-25.660	-25.103	-25.724	-25.821	-25.382	-25.727	-25.450	-25.815	-25.728	-26.076	-25.440	-25.563	-25.441	-25.730	-25.647	-25.838	-25.345	-26.024	-25.662	-25.603	-25.388	-25.526	-25.635	-25.602	-25.635	-25.613	-25.876	-25.786	-25.497	126.339	126.328	126.200	126.136	126.248	126.118	126.122	126.118	125.919	126.055	126.319	126.189	126.184	126.003	125.981	125.984	126.179	126.050	126.284	126.188	126.175	126.110	126.324	126.064	125.906	126.121	125.989	126.121	125.981	126.327	125.918	125.897	101.313	101.488	101.441	101.358	101.105	101.387	101.429	101.238	101.406	101.273	101.409	101.382	101.535	101.273	101.329	101.275	101.384	101.359	101.422	101.216	101.513	101.361	101.316	101.245	101.319	101.348	101.345	101.348	101.351	101.435	101.432	101.308	2016_7_19_17_08_44
FLQS30LFGRWY____	-25.844	-26.023	-26.055	-25.617	-25.873	-25.813	-25.968	-25.518	-25.972	-25.664	-26.781	-25.867	-26.098	-25.789	-25.704	-25.593	-25.948	-25.854	-26.376	-25.560	-26.268	-25.919	-25.715	-25.585	-25.849	-25.902	-25.859	-25.902	-25.997	-25.961	-25.909	-25.813	125.824	125.822	125.687	125.617	125.687	125.481	125.515	125.543	125.346	125.472	125.811	125.651	125.619	125.463	125.459	125.478	125.652	125.445	125.859	125.615	125.662	125.583	125.717	125.490	125.329	125.650	125.416	125.650	125.348	125.793	125.406	125.602	101.561	101.639	101.666	101.480	101.586	101.578	101.643	101.444	101.660	101.514	101.971	101.587	101.691	101.570	101.532	101.482	101.622	101.600	101.790	101.456	101.761	101.616	101.514	101.478	101.608	101.602	101.605	101.602	101.671	101.615	101.627	101.567	2016_7_19_17_08_45
