SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-66.013	-65.873	-65.980	-65.729	-65.637	-65.765	-65.697	-65.805	-65.805	-65.806	-65.951	-65.778	-65.729	-65.872	-66.107	-65.696	-66.052	-65.846	-65.733	-65.845	-65.744	-65.693	-65.732	-65.597	-66.037	-65.732	-65.840	-66.008	-65.967	-65.788	-66.053	-65.755	131.391	131.211	131.356	131.221	131.213	131.074	131.219	131.074	131.114	130.975	131.196	131.185	131.221	131.107	131.286	131.149	131.159	131.190	131.076	131.187	130.975	131.251	131.148	131.041	131.215	131.112	130.872	131.320	131.144	131.247	131.197	131.284	116.743	116.726	116.737	116.674	116.643	116.712	116.663	116.726	116.719	116.744	116.756	116.697	116.674	116.744	116.794	116.675	116.797	116.720	116.700	116.720	116.722	116.656	116.688	116.659	116.782	116.694	116.774	116.754	116.770	116.690	116.791	116.672	2016_7_19_17_04_04
FLQS30KBGRWV____	-65.949	-65.806	-65.914	-65.666	-65.538	-65.700	-65.633	-65.737	-65.739	-65.668	-65.853	-65.673	-65.666	-65.773	-66.043	-65.633	-65.954	-65.740	-65.668	-65.740	-65.637	-65.628	-65.669	-65.495	-65.937	-65.668	-65.771	-65.904	-65.867	-65.687	-65.950	-65.657	131.323	131.147	131.288	131.150	131.149	131.010	131.148	131.008	131.052	130.951	131.167	131.122	131.150	131.045	131.215	131.078	131.087	131.128	131.009	131.125	130.915	131.181	131.078	130.976	131.149	131.044	130.808	131.252	131.077	131.179	131.092	131.217	116.636	116.617	116.630	116.568	116.523	116.604	116.557	116.618	116.611	116.603	116.630	116.575	116.568	116.624	116.688	116.569	116.679	116.598	116.593	116.598	116.599	116.549	116.582	116.538	116.663	116.587	116.665	116.633	116.651	116.570	116.677	116.553	2016_7_19_17_04_04
FLQS30CWGRWV____	-65.804	-65.626	-65.766	-65.513	-65.386	-65.520	-65.452	-65.556	-65.591	-65.525	-65.668	-65.524	-65.513	-65.626	-65.861	-65.451	-65.810	-65.594	-65.521	-65.597	-65.492	-65.478	-65.521	-65.346	-65.827	-65.520	-65.627	-65.757	-65.721	-65.543	-65.808	-65.544	131.401	131.228	131.365	131.267	131.265	131.088	131.226	131.085	131.127	130.989	131.240	131.233	131.267	131.120	131.291	131.154	131.161	131.234	131.087	131.199	130.956	131.259	131.156	131.055	131.265	131.122	130.885	131.328	131.154	131.256	131.204	131.295	116.606	116.574	116.599	116.528	116.484	116.562	116.514	116.575	116.580	116.581	116.587	116.538	116.528	116.593	116.645	116.526	116.650	116.562	116.562	116.569	116.575	116.517	116.550	116.507	116.638	116.556	116.635	116.602	116.621	116.540	116.642	116.534	2016_7_19_17_04_04
FLQS30C7GRWV____	-66.006	-65.857	-65.974	-65.722	-65.593	-65.756	-65.684	-65.786	-65.788	-65.721	-65.902	-65.763	-65.722	-65.821	-66.058	-65.684	-66.008	-65.794	-65.724	-65.792	-65.695	-65.688	-65.720	-65.590	-66.019	-65.718	-65.823	-65.954	-65.880	-65.737	-66.001	-65.707	131.312	131.096	131.274	131.100	131.096	130.957	131.098	130.961	131.003	130.901	131.115	131.073	131.100	130.989	131.204	131.029	131.076	131.079	130.999	131.069	130.865	131.127	131.026	130.926	131.133	130.989	130.762	131.201	131.027	131.126	131.076	131.164	116.614	116.600	116.610	116.552	116.508	116.589	116.539	116.599	116.592	116.587	116.613	116.572	116.552	116.607	116.651	116.551	116.656	116.581	116.571	116.582	116.584	116.536	116.565	116.537	116.650	116.570	116.647	116.616	116.620	116.553	116.654	116.536	2016_7_19_17_04_04
FLQS29JFGRX5____	-65.734	-65.592	-65.700	-65.411	-65.324	-65.489	-65.382	-65.523	-65.524	-65.454	-65.637	-65.461	-65.411	-65.559	-65.793	-65.414	-65.736	-65.528	-65.416	-65.527	-65.426	-65.411	-65.451	-65.284	-65.723	-65.449	-65.558	-65.689	-65.619	-65.474	-65.740	-65.440	131.440	131.225	131.403	131.267	131.224	131.084	131.226	131.124	131.161	131.023	131.243	131.234	131.267	131.161	131.292	131.195	131.205	131.237	131.125	131.233	131.026	131.300	131.196	131.087	131.262	131.119	130.920	131.330	131.193	131.255	131.246	131.334	116.696	116.684	116.691	116.614	116.591	116.673	116.611	116.678	116.672	116.672	116.697	116.637	116.614	116.684	116.743	116.628	116.739	116.660	116.640	116.661	116.661	116.608	116.640	116.601	116.724	116.653	116.726	116.700	116.700	116.638	116.732	116.612	2016_7_19_17_04_05
FLQS22XEGRX2____	-65.808	-65.668	-65.774	-65.530	-65.401	-65.562	-65.494	-65.598	-65.600	-65.529	-65.715	-65.538	-65.530	-65.633	-65.871	-65.493	-65.845	-65.604	-65.528	-65.606	-65.501	-65.494	-65.528	-65.360	-65.803	-65.526	-65.633	-65.800	-65.694	-65.550	-65.814	-65.547	131.390	131.170	131.355	131.174	131.170	131.033	131.174	131.069	131.104	130.968	131.195	131.176	131.174	131.110	131.285	131.104	131.122	131.150	131.031	131.181	130.933	131.207	131.105	130.999	131.215	131.068	130.830	131.321	131.143	131.251	131.157	131.239	116.451	116.440	116.445	116.391	116.347	116.427	116.379	116.434	116.428	116.427	116.452	116.394	116.391	116.439	116.491	116.391	116.510	116.421	116.416	116.417	116.424	116.373	116.403	116.362	116.480	116.409	116.488	116.460	116.454	116.385	116.494	116.386	2016_7_19_17_04_05
FLQS22TQGRX2____	-66.001	-65.861	-65.967	-65.717	-65.587	-65.754	-65.684	-65.756	-65.794	-65.727	-65.909	-65.732	-65.717	-65.828	-66.061	-65.686	-66.009	-65.801	-65.724	-65.801	-65.697	-65.676	-65.722	-65.549	-65.990	-65.721	-65.829	-65.961	-65.887	-65.742	-66.007	-65.708	131.328	131.144	131.292	131.153	131.148	131.006	131.153	131.007	131.047	130.910	131.171	131.123	131.153	131.045	131.219	131.081	131.132	131.163	131.008	131.157	130.912	131.182	131.080	130.974	131.191	131.042	130.804	131.256	131.080	131.181	131.176	131.216	116.803	116.786	116.797	116.734	116.690	116.773	116.723	116.774	116.780	116.780	116.798	116.745	116.734	116.792	116.843	116.736	116.840	116.762	116.762	116.763	116.770	116.715	116.749	116.707	116.823	116.755	116.835	116.801	116.807	116.738	116.831	116.720	2016_7_19_17_04_05
FLQS21YXGRX2____	-65.571	-65.425	-65.534	-65.289	-65.160	-65.323	-65.255	-65.358	-65.360	-65.298	-65.485	-65.303	-65.289	-65.396	-65.638	-65.253	-65.583	-65.406	-65.291	-65.372	-65.269	-65.254	-65.291	-65.154	-65.600	-65.288	-65.395	-65.571	-65.494	-65.351	-65.578	-65.318	131.451	131.232	131.418	131.240	131.277	131.098	131.238	131.096	131.168	131.031	131.253	131.209	131.240	131.176	131.302	131.171	131.214	131.214	131.096	131.246	130.997	131.269	131.167	131.064	131.232	131.133	130.889	131.382	131.162	131.264	131.219	131.302	116.426	116.413	116.418	116.364	116.312	116.400	116.352	116.413	116.401	116.403	116.430	116.374	116.364	116.413	116.475	116.363	116.471	116.409	116.389	116.391	116.399	116.346	116.377	116.347	116.474	116.382	116.462	116.438	116.449	116.381	116.469	116.363	2016_7_19_17_04_05
FLQS2AVTGRX5____	-65.909	-65.729	-65.837	-65.622	-65.503	-65.623	-65.553	-65.662	-65.661	-65.637	-65.780	-65.637	-65.622	-65.695	-65.974	-65.553	-65.884	-65.670	-65.587	-65.706	-65.570	-65.551	-65.588	-65.460	-65.904	-65.586	-65.698	-65.871	-65.797	-65.652	-65.915	-65.619	131.349	131.164	131.308	131.128	131.161	131.025	131.171	131.026	131.065	130.926	131.184	131.138	131.128	131.064	131.234	131.099	131.148	131.178	131.029	131.136	130.929	131.202	131.098	130.991	131.207	131.063	130.823	131.273	131.094	131.197	131.111	131.237	116.490	116.460	116.472	116.428	116.381	116.447	116.397	116.460	116.453	116.469	116.474	116.432	116.428	116.465	116.533	116.409	116.516	116.436	116.433	116.456	116.445	116.391	116.422	116.395	116.513	116.427	116.508	116.490	116.495	116.427	116.533	116.408	2016_7_19_17_04_05
FLQS3087GRWV____	-66.493	-66.356	-66.460	-66.213	-66.121	-66.251	-66.180	-66.286	-66.289	-66.222	-66.395	-66.226	-66.213	-66.319	-66.581	-66.179	-66.526	-66.329	-66.215	-66.331	-66.195	-66.173	-66.216	-66.082	-66.513	-66.217	-66.322	-66.479	-66.408	-66.231	-66.530	-66.237	131.402	131.223	131.366	131.225	131.216	131.081	131.229	131.084	131.114	130.975	131.202	131.192	131.225	131.118	131.295	131.156	131.164	131.196	131.082	131.193	130.980	131.258	131.155	131.049	131.227	131.119	130.873	131.290	131.157	131.254	131.208	131.296	116.839	116.823	116.834	116.773	116.742	116.812	116.761	116.823	116.819	116.820	116.840	116.783	116.773	116.829	116.889	116.773	116.892	116.818	116.799	116.820	116.810	116.753	116.786	116.758	116.877	116.793	116.873	116.854	116.852	116.774	116.886	116.769	2016_7_19_17_04_05
FLQS2044GRWY____	-65.982	-65.841	-65.947	-65.705	-65.575	-65.739	-65.670	-65.775	-65.771	-65.709	-65.891	-65.712	-65.705	-65.808	-66.043	-65.669	-65.986	-65.782	-65.673	-65.784	-65.675	-65.671	-65.706	-65.533	-65.973	-65.705	-65.805	-65.973	-65.871	-65.727	-65.987	-65.694	131.374	131.163	131.341	131.200	131.202	131.059	131.200	131.061	131.094	130.959	131.184	131.171	131.200	131.095	131.270	131.130	131.140	131.174	131.055	131.172	130.955	131.234	131.130	131.028	131.197	131.096	130.855	131.266	131.131	131.234	131.184	131.270	116.757	116.744	116.750	116.690	116.645	116.727	116.678	116.739	116.732	116.734	116.758	116.698	116.690	116.745	116.796	116.690	116.799	116.722	116.704	116.723	116.723	116.673	116.703	116.660	116.784	116.709	116.786	116.772	116.760	116.692	116.792	116.674	2016_7_19_17_04_05
FLQS312SGRWV____	-65.732	-65.586	-65.698	-65.443	-65.315	-65.479	-65.413	-65.522	-65.521	-65.457	-65.639	-65.458	-65.443	-65.556	-65.824	-65.412	-65.735	-65.530	-65.444	-65.533	-65.427	-65.401	-65.448	-65.272	-65.755	-65.449	-65.558	-65.689	-65.652	-65.465	-65.736	-65.436	131.444	131.265	131.413	131.236	131.271	131.129	131.235	131.128	131.156	131.022	131.252	131.241	131.236	131.165	131.298	131.203	131.210	131.243	131.130	131.238	130.992	131.306	131.163	131.096	131.228	131.169	130.882	131.375	131.156	131.301	131.212	131.339	116.653	116.633	116.646	116.588	116.537	116.619	116.578	116.635	116.629	116.631	116.654	116.593	116.588	116.640	116.711	116.583	116.695	116.617	116.607	116.619	116.625	116.561	116.603	116.553	116.698	116.602	116.690	116.650	116.675	116.585	116.695	116.568	2016_7_19_17_04_06
FLQS31J6GRWY____	-65.728	-65.585	-65.692	-65.407	-65.318	-65.478	-65.380	-65.519	-65.517	-65.454	-65.640	-65.457	-65.407	-65.552	-65.794	-65.379	-65.733	-65.485	-65.410	-65.528	-65.423	-65.411	-65.446	-65.277	-65.754	-65.444	-65.587	-65.726	-65.660	-65.471	-65.738	-65.439	131.396	131.220	131.365	131.269	131.222	131.083	131.222	131.083	131.120	131.019	131.239	131.233	131.269	131.119	131.288	131.153	131.160	131.242	131.082	131.193	131.021	131.299	131.110	131.049	131.221	131.119	130.878	131.327	131.145	131.253	131.202	131.291	116.565	116.545	116.557	116.474	116.452	116.532	116.473	116.546	116.539	116.535	116.561	116.498	116.474	116.551	116.606	116.485	116.608	116.506	116.508	116.530	116.523	116.471	116.516	116.467	116.604	116.514	116.606	116.576	116.585	116.500	116.602	116.482	2016_7_19_17_03_50
FLQS31FWGRWY____	-65.811	-65.667	-65.778	-65.532	-65.434	-65.569	-65.499	-65.601	-65.599	-65.567	-65.713	-65.539	-65.532	-65.638	-65.905	-65.498	-65.848	-65.639	-65.535	-65.639	-65.535	-65.494	-65.535	-65.394	-65.836	-65.535	-65.635	-65.802	-65.730	-65.587	-65.851	-65.554	131.397	131.222	131.405	131.226	131.221	131.088	131.225	131.086	131.122	131.022	131.243	131.202	131.226	131.119	131.297	131.154	131.206	131.201	131.082	131.201	131.026	131.260	131.154	131.054	131.226	131.118	130.880	131.370	131.157	131.257	131.208	131.295	116.594	116.574	116.581	116.527	116.493	116.564	116.515	116.575	116.568	116.575	116.587	116.533	116.527	116.582	116.644	116.527	116.640	116.568	116.552	116.568	116.562	116.507	116.540	116.508	116.633	116.546	116.623	116.596	116.608	116.540	116.641	116.522	2016_7_19_17_03_50
FLQS31CRGRWY____	-66.184	-66.001	-66.113	-65.868	-65.735	-65.903	-65.832	-65.932	-65.929	-65.864	-66.050	-65.869	-65.868	-65.972	-66.240	-65.830	-66.185	-65.974	-65.870	-65.973	-65.833	-65.869	-65.869	-65.695	-66.172	-65.868	-65.962	-66.134	-66.063	-65.886	-66.183	-65.889	131.292	131.083	131.256	131.121	131.123	130.983	131.077	130.981	131.019	130.886	131.098	131.094	131.121	131.015	131.187	131.010	131.058	131.097	130.978	131.099	130.885	131.107	131.052	130.948	131.116	131.017	130.778	131.220	131.047	131.150	131.059	131.187	116.971	116.944	116.953	116.891	116.844	116.928	116.886	116.938	116.930	116.931	116.959	116.896	116.891	116.946	117.009	116.897	117.013	116.932	116.917	116.932	116.920	116.894	116.904	116.861	116.998	116.909	116.984	116.967	116.972	116.892	117.012	116.887	2016_7_19_17_03_50
FLQS319LGRWY____	-65.668	-65.534	-65.634	-65.391	-65.300	-65.430	-65.357	-65.463	-65.467	-65.401	-65.574	-65.404	-65.391	-65.497	-65.731	-65.356	-65.670	-65.471	-65.391	-65.506	-65.372	-65.350	-65.393	-65.231	-65.693	-65.393	-65.500	-65.629	-65.586	-65.415	-65.676	-65.407	131.468	131.248	131.431	131.254	131.240	131.107	131.254	131.112	131.141	131.004	131.234	131.219	131.254	131.186	131.363	131.183	131.236	131.221	131.109	131.218	131.007	131.322	131.183	131.072	131.254	131.146	130.901	131.360	131.182	131.329	131.236	131.321	116.407	116.399	116.402	116.348	116.318	116.387	116.336	116.398	116.394	116.395	116.415	116.359	116.348	116.397	116.448	116.348	116.448	116.382	116.373	116.394	116.384	116.322	116.361	116.324	116.453	116.367	116.448	116.412	116.428	116.343	116.451	116.342	2016_7_19_17_03_50
FLQS319HGRWY____	-65.784	-65.606	-65.711	-65.461	-65.371	-65.496	-65.432	-65.539	-65.538	-65.472	-65.694	-65.513	-65.461	-65.573	-65.844	-65.430	-65.785	-65.577	-65.463	-65.547	-65.444	-65.427	-65.467	-65.328	-65.771	-65.467	-65.607	-65.740	-65.705	-65.528	-65.791	-65.526	131.470	131.287	131.432	131.294	131.286	131.151	131.293	131.151	131.190	131.053	131.306	131.264	131.294	131.187	131.357	131.223	131.231	131.271	131.151	131.267	131.057	131.323	131.222	131.116	131.291	131.188	130.943	131.395	131.221	131.321	131.268	131.360	116.624	116.593	116.605	116.542	116.512	116.579	116.532	116.594	116.587	116.588	116.621	116.565	116.542	116.600	116.664	116.543	116.666	116.586	116.567	116.577	116.577	116.525	116.556	116.526	116.651	116.562	116.654	116.621	116.640	116.560	116.661	116.553	2016_7_19_17_03_50
FLQS317CGRWY____	-65.928	-65.755	-65.861	-65.616	-65.526	-65.683	-65.580	-65.687	-65.686	-65.657	-65.845	-65.665	-65.616	-65.720	-65.997	-65.579	-65.936	-65.730	-65.616	-65.730	-65.631	-65.615	-65.617	-65.484	-65.956	-65.644	-65.722	-65.896	-65.854	-65.676	-65.941	-65.646	131.268	131.090	131.277	131.099	131.090	130.953	131.100	130.952	130.991	130.890	131.112	131.063	131.099	130.992	131.161	131.028	131.077	131.065	130.955	131.061	130.853	131.122	131.027	130.919	131.091	130.994	130.786	131.200	131.021	131.127	131.075	131.163	116.623	116.594	116.598	116.543	116.514	116.593	116.531	116.594	116.587	116.594	116.621	116.567	116.543	116.599	116.666	116.543	116.659	116.589	116.569	116.590	116.592	116.539	116.556	116.529	116.664	116.572	116.635	116.624	116.641	116.560	116.661	116.543	2016_7_19_17_03_51
FLQS3160GRWY____	-65.870	-65.725	-65.835	-65.587	-65.462	-65.622	-65.555	-65.657	-65.656	-65.594	-65.782	-65.602	-65.587	-65.696	-65.973	-65.556	-65.877	-65.669	-65.590	-65.711	-65.565	-65.555	-65.592	-65.420	-65.932	-65.590	-65.691	-65.870	-65.796	-65.612	-65.878	-65.584	131.337	131.204	131.347	131.209	131.204	131.066	131.166	131.067	131.107	130.974	131.223	131.177	131.209	131.104	131.272	131.139	131.144	131.217	131.065	131.215	130.969	131.240	131.139	131.030	131.160	131.104	130.903	131.306	131.134	131.235	131.143	131.272	116.702	116.675	116.688	116.626	116.583	116.663	116.622	116.675	116.668	116.669	116.692	116.637	116.626	116.682	116.750	116.627	116.739	116.653	116.652	116.668	116.660	116.609	116.640	116.599	116.755	116.645	116.716	116.708	116.712	116.630	116.739	116.614	2016_7_19_17_03_51
FLQS3126GRWV____	-65.706	-65.563	-65.672	-65.421	-65.293	-65.465	-65.387	-65.495	-65.495	-65.431	-65.578	-65.435	-65.421	-65.528	-65.790	-65.386	-65.712	-65.503	-65.432	-65.505	-65.401	-65.389	-65.424	-65.259	-65.722	-65.423	-65.531	-65.663	-65.587	-65.444	-65.707	-65.445	131.521	131.297	131.484	131.347	131.341	131.196	131.351	131.162	131.232	131.100	131.325	131.276	131.347	131.241	131.368	131.279	131.284	131.316	131.159	131.310	131.098	131.335	131.232	131.129	131.340	131.196	130.994	131.409	131.274	131.333	131.330	131.371	116.638	116.627	116.633	116.569	116.525	116.611	116.556	116.627	116.615	116.615	116.628	116.586	116.569	116.625	116.694	116.568	116.682	116.603	116.606	116.605	116.605	116.560	116.590	116.550	116.676	116.596	116.669	116.643	116.640	116.579	116.672	116.573	2016_7_19_17_03_51
FLQS3115GRWV____	-65.411	-65.269	-65.409	-65.158	-65.035	-65.201	-65.096	-65.232	-65.235	-65.169	-65.354	-65.170	-65.158	-65.267	-65.506	-65.126	-65.455	-65.242	-65.164	-65.240	-65.136	-65.123	-65.162	-64.996	-65.468	-65.159	-65.266	-65.436	-65.329	-65.185	-65.417	-65.152	131.586	131.365	131.557	131.384	131.371	131.229	131.380	131.230	131.303	131.168	131.394	131.377	131.384	131.315	131.442	131.312	131.356	131.347	131.276	131.343	131.165	131.410	131.308	131.196	131.367	131.273	131.024	131.473	131.300	131.404	131.355	131.440	116.380	116.369	116.384	116.327	116.286	116.369	116.306	116.380	116.368	116.368	116.394	116.332	116.327	116.377	116.438	116.328	116.436	116.363	116.348	116.363	116.357	116.310	116.341	116.303	116.438	116.347	116.427	116.408	116.401	116.333	116.422	116.315	2016_7_19_17_03_51
FLQS310RGRWV____	-65.912	-65.772	-65.878	-65.633	-65.505	-65.670	-65.599	-65.703	-65.703	-65.636	-65.818	-65.643	-65.633	-65.736	-65.973	-65.597	-65.920	-65.710	-65.634	-65.708	-65.606	-65.595	-65.633	-65.469	-65.899	-65.633	-65.736	-65.871	-65.797	-65.653	-65.916	-65.620	131.390	131.172	131.352	131.215	131.209	131.072	131.216	131.074	131.108	130.974	131.192	131.183	131.215	131.108	131.283	131.145	131.156	131.190	131.073	131.184	130.976	131.248	131.146	131.036	131.212	131.110	130.869	131.316	131.143	131.244	131.192	131.284	116.725	116.714	116.720	116.658	116.614	116.696	116.646	116.707	116.701	116.701	116.726	116.667	116.658	116.713	116.765	116.658	116.768	116.689	116.683	116.690	116.690	116.639	116.670	116.632	116.751	116.676	116.755	116.723	116.728	116.660	116.761	116.641	2016_7_19_17_03_51
FLQS3106GRWV____	-65.932	-65.795	-65.900	-65.654	-65.525	-65.697	-65.620	-65.726	-65.729	-65.662	-65.837	-65.666	-65.654	-65.761	-65.988	-65.618	-65.933	-65.736	-65.657	-65.733	-65.630	-65.615	-65.656	-65.489	-65.951	-65.656	-65.765	-65.920	-65.817	-65.672	-65.936	-65.641	131.421	131.235	131.382	131.245	131.243	131.099	131.249	131.098	131.131	130.997	131.266	131.211	131.245	131.135	131.315	131.176	131.187	131.214	131.099	131.210	130.997	131.277	131.175	131.069	131.245	131.138	130.899	131.346	131.174	131.277	131.229	131.308	116.389	116.374	116.385	116.323	116.279	116.364	116.311	116.374	116.369	116.369	116.383	116.334	116.323	116.380	116.428	116.323	116.431	116.357	116.350	116.357	116.358	116.304	116.336	116.297	116.427	116.343	116.423	116.399	116.393	116.324	116.425	116.308	2016_7_19_17_03_51
FLQS30ZQGRWV____	-66.017	-65.866	-65.983	-65.730	-65.596	-65.765	-65.701	-65.804	-65.804	-65.734	-65.922	-65.738	-65.730	-65.837	-66.074	-65.700	-66.021	-65.807	-65.693	-65.808	-65.704	-65.691	-65.735	-65.557	-66.003	-65.734	-65.874	-65.971	-65.898	-65.751	-66.019	-65.719	131.380	131.160	131.345	131.211	131.207	131.066	131.210	131.062	131.096	130.963	131.185	131.175	131.211	131.061	131.233	131.140	131.143	131.178	131.065	131.174	130.963	131.243	131.139	131.032	131.203	131.105	130.771	131.309	131.134	131.195	131.142	131.274	116.660	116.646	116.655	116.590	116.544	116.627	116.580	116.642	116.636	116.635	116.661	116.599	116.590	116.653	116.706	116.592	116.703	116.622	116.602	116.623	116.624	116.570	116.604	116.561	116.686	116.610	116.717	116.657	116.662	116.600	116.703	116.575	2016_7_19_17_03_51
FLQS30YUGRWV____	-65.817	-65.672	-65.783	-65.532	-65.405	-65.569	-65.496	-65.605	-65.604	-65.542	-65.724	-65.548	-65.532	-65.639	-65.907	-65.496	-65.823	-65.649	-65.535	-65.615	-65.515	-65.493	-65.532	-65.400	-65.835	-65.531	-65.643	-65.811	-65.735	-65.553	-65.818	-65.522	131.506	131.288	131.469	131.291	131.287	131.142	131.292	131.150	131.192	131.053	131.308	131.263	131.291	131.184	131.315	131.221	131.270	131.266	131.147	131.262	131.052	131.320	131.220	131.112	131.287	131.185	130.946	131.394	131.220	131.320	131.271	131.357	116.722	116.709	116.716	116.660	116.616	116.699	116.647	116.710	116.702	116.705	116.724	116.670	116.660	116.716	116.786	116.659	116.765	116.705	116.686	116.694	116.696	116.641	116.672	116.645	116.766	116.678	116.759	116.739	116.743	116.662	116.763	116.645	2016_7_19_17_03_52
FLQS30X6GRWY____	-65.712	-65.538	-65.678	-65.400	-65.296	-65.438	-65.396	-65.468	-65.471	-65.438	-65.587	-65.437	-65.400	-65.505	-65.800	-65.397	-65.719	-65.506	-65.399	-65.507	-65.404	-65.390	-65.432	-65.261	-65.735	-65.430	-65.506	-65.674	-65.597	-65.453	-65.719	-65.421	131.483	131.303	131.488	131.310	131.303	131.202	131.310	131.200	131.194	131.061	131.326	131.314	131.310	131.199	131.373	131.242	131.246	131.275	131.165	131.274	131.103	131.342	131.239	131.135	131.310	131.203	130.957	131.410	131.234	131.339	131.286	131.372	116.540	116.511	116.527	116.461	116.426	116.493	116.460	116.504	116.506	116.518	116.524	116.473	116.461	116.517	116.590	116.472	116.584	116.504	116.486	116.505	116.499	116.452	116.485	116.443	116.578	116.490	116.560	116.539	116.543	116.475	116.577	116.458	2016_7_19_17_03_52
FLQS30X6GRWV____	-65.765	-65.589	-65.729	-65.450	-65.356	-65.483	-65.417	-65.517	-65.517	-65.484	-65.638	-65.489	-65.450	-65.592	-65.828	-65.416	-65.775	-65.559	-65.450	-65.559	-65.453	-65.450	-65.452	-65.316	-65.787	-65.451	-65.583	-65.725	-65.652	-65.507	-65.771	-65.478	131.468	131.289	131.432	131.295	131.294	131.155	131.294	131.154	131.193	131.061	131.311	131.269	131.295	131.184	131.358	131.224	131.273	131.272	131.150	131.267	131.060	131.328	131.224	131.122	131.292	131.188	130.950	131.392	131.222	131.325	131.274	131.361	116.460	116.430	116.454	116.380	116.348	116.416	116.369	116.428	116.422	116.433	116.443	116.398	116.380	116.449	116.501	116.381	116.497	116.422	116.406	116.423	116.422	116.374	116.393	116.363	116.499	116.399	116.487	116.459	116.464	116.395	116.496	116.379	2016_7_19_17_03_52
FLQS30WFGRWV____	-65.592	-65.458	-65.559	-65.316	-65.229	-65.352	-65.278	-65.383	-65.386	-65.321	-65.496	-65.355	-65.316	-65.418	-65.681	-65.275	-65.628	-65.390	-65.316	-65.427	-65.289	-65.284	-65.344	-65.192	-65.610	-65.313	-65.417	-65.578	-65.505	-65.368	-65.596	-65.330	131.468	131.287	131.433	131.293	131.286	131.153	131.293	131.153	131.189	131.051	131.273	131.264	131.293	131.187	131.363	131.222	131.240	131.269	131.150	131.266	131.051	131.326	131.223	131.116	131.292	131.188	130.949	131.399	131.224	131.325	131.277	131.364	116.457	116.442	116.452	116.391	116.362	116.428	116.378	116.439	116.434	116.435	116.458	116.410	116.391	116.445	116.507	116.389	116.509	116.421	116.416	116.435	116.424	116.374	116.413	116.378	116.494	116.409	116.487	116.464	116.469	116.404	116.492	116.384	2016_7_19_17_03_52
FLQS30VBGRWV____	-66.008	-65.864	-65.975	-65.719	-65.594	-65.760	-65.692	-65.801	-65.801	-65.736	-65.913	-65.739	-65.719	-65.833	-66.102	-65.692	-66.016	-65.849	-65.726	-65.810	-65.706	-65.682	-65.728	-65.551	-65.991	-65.727	-65.836	-66.004	-65.966	-65.734	-66.008	-65.708	131.452	131.232	131.414	131.279	131.232	131.090	131.235	131.093	131.165	130.998	131.252	131.210	131.279	131.173	131.300	131.163	131.215	131.247	131.093	131.244	131.032	131.310	131.162	131.065	131.273	131.127	130.924	131.337	131.164	131.266	131.255	131.302	116.680	116.669	116.675	116.610	116.574	116.657	116.608	116.671	116.658	116.665	116.682	116.629	116.610	116.668	116.739	116.620	116.724	116.661	116.645	116.647	116.648	116.592	116.633	116.589	116.705	116.639	116.713	116.699	116.716	116.617	116.715	116.602	2016_7_19_17_03_52
