SN	Distance_X_LOGO_Earphone_RU1	Distance_X_LOGO_Earphone_RU2	Distance_X_LOGO_Earphone_RU3	Distance_X_LOGO_Earphone_RU4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_RU1	Distance_Y_LOGO_Earphone_RU2	Distance_Y_LOGO_Earphone_RU3	Distance_Y_LOGO_Earphone_RU4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_RU1	Angle_Earphone_RU2	Angle_Earphone_RU3	Angle_Earphone_RU4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30CMGRWQ	-0.0204963251	-0.020426968	-0.0184005822	-0.0184005822	-0.0184005822	-0.0184005822	-0.0183643958	-0.0174307374	-0.0163395177	-0.0184005822	-0.0203907817	-0.0184005822	-0.0183387639	-0.0564284758	-0.0173666575	-0.0183387639	-0.0853659036	-0.0183734424	-0.0163666575	-0.0163666575	-0.0574005822	-0.0183387639	-0.0173937972	-0.0593990744	-0.0574005822	-0.0203990744	-0.0174314913	-0.0183651497	-0.0574005822	-0.0193998283	-0.0193259479	-0.021426968	-0.039512056	-0.03552167	-0.037530792	-0.037530792	-0.037530792	-0.038539913	-0.044523889	-0.034529313	-0.043523642	-0.037530792	-0.043515507	-0.037530792	-0.041533503	-0.072547062	-0.037532024	-0.041531778	-0.108506632	-0.038530792	-0.037539667	-0.037539667	-0.065521917	-0.041531778	-0.041532764	-0.071514028	-0.065521917	-0.040514028	-0.033520684	-0.043532764	-0.065521917	-0.038521917	-0.042524629	-0.041532764	-0.207	-0.208	-0.208	-0.208	-0.208	-0.208	-0.208	-0.208	-0.208	-0.208	-0.207	-0.208	-0.208	-0.19	-0.209	-0.208	-0.176	-0.209	-0.209	-0.209	-0.19	-0.208	-0.208	-0.19	-0.19	-0.207	-0.209	-0.208	-0.19	-0.208	-0.207	-0.207
FLQS30BWGRWY	-0.0523550561	-0.0843853932	-0.048396689	-0.048396689	-0.048396689	-0.047396689	-0.0464118575	-0.0463834568	-0.0454228305	-0.048396689	-0.0473999163	-0.048396689	-0.045423476	-0.0463721611	-0.0464118575	-0.0464231533	-0.0464108893	-0.0493960435	-0.0464118575	-0.0464118575	-0.0113850705	-0.0464231533	-0.0453995936	-0.047396689	-0.0113850705	-0.047396689	-0.0083715156	-0.0464115348	-0.0113850705	-0.0113847478	-0.0484267034	-0.0853853932	0.056629062	0.054648543	0.053663694	0.053663694	0.053663694	0.053678846	0.05564811	0.054662395	0.05464811	0.053663694	0.055632958	0.053663694	0.055663261	0.052678413	0.055662395	0.055662395	0.05461824	0.053663261	0.05467798	0.05467798	0.055647677	0.055662395	0.054662828	0.054632525	0.055647677	0.055632525	0.053646811	0.055662828	0.055647677	0.05664811	0.055648543	0.055663694	-0.037	-0.025	-0.039	-0.039	-0.039	-0.039	-0.039	-0.04	-0.04	-0.039	-0.04	-0.039	-0.04	-0.04	-0.04	-0.04	-0.039	-0.039	-0.04	-0.04	-0.053	-0.04	-0.039	-0.039	-0.053	-0.04	-0.055	-0.039	-0.053	-0.053	-0.039	-0.025
FLQS30BJGRWV	0.0524811935	0.0254561939	0.0564451476	0.0564451476	0.0564451476	0.0554448569	0.0554314851	0.0584567753	0.060422183	0.0564451476	0.0594431128	0.0564451476	0.0584210202	0.0574666589	0.0574314851	0.0604218923	0.0574320665	0.0564355548	0.0574314851	0.0574314851	0.024445729	0.0604218923	0.0584428221	0.024445729	0.024445729	0.058445729	0.0594567753	0.0574323572	0.024445729	0.0564454383	0.0564181133	0.0244561939	0.022482283	0.023486992	0.02249123	0.02249123	0.02249123	0.02249535	0.018487463	0.021490877	0.020486874	0.02249123	0.023482754	0.02249123	0.016491819	0.019495233	0.018491583	0.021490759	0.016479104	0.023490877	0.019495468	0.019495468	-0.00451300799998	0.021490759	0.022491348	-0.00551724600001	-0.00451300799998	0.022482636	0.021486757	0.023490995	-0.00451300799998	0.02348711	0.019487581	0.022491348	-0.187	-0.176	-0.187	-0.187	-0.187	-0.188	-0.187	-0.188	-0.189	-0.187	-0.189	-0.187	-0.188	-0.188	-0.187	-0.189	-0.187	-0.188	-0.188	-0.188	-0.172	-0.189	-0.188	-0.172	-0.172	-0.188	-0.188	-0.188	-0.172	-0.187	-0.188	-0.175
FLQS30AEGRWV	0.0947453618	0.1247236231	0.1257163769	0.1257163769	0.1257163769	0.1257163769	0.1277061469	0.1257253281	0.1266986876	0.1257163769	0.1247138194	0.1257163769	0.1246982613	0.1257330006	0.1267061469	0.1256984745	0.1257063601	0.1257091307	0.1257061469	0.1257061469	0.1257163769	0.1256984745	0.1267138194	0.1247163769	0.1257163769	0.1257161638	0.123725115	0.1277065732	0.1257163769	0.1257163769	0.1236961301	0.1267236231	-0.071815384	-0.039817871	-0.039827075	-0.039827075	-0.039827075	-0.040835781	-0.040817871	-0.076834786	-0.042817623	-0.039827075	-0.040809414	-0.039827075	-0.075835532	-0.072843244	-0.075835532	-0.075834537	-0.04080021	-0.074835035	-0.07484399	-0.07484399	-0.040817871	-0.075834537	-0.072835284	-0.038808668	-0.040817871	-0.039808419	-0.074825831	-0.042827075	-0.040817871	-0.03881812	-0.042819613	-0.040835781	-0.075	-0.09	-0.09	-0.09	-0.09	-0.091	-0.092	-0.087	-0.091	-0.09	-0.09	-0.09	-0.087	-0.088	-0.088	-0.087	-0.091	-0.087	-0.087	-0.087	-0.091	-0.087	-0.088	-0.091	-0.091	-0.09	-0.087	-0.092	-0.091	-0.091	-0.09	-0.091
FLQS309TGRWY	-0.1076853749	-0.1086085052	-0.1085772505	-0.1085772505	-0.1085772505	-0.1085780952	-0.1055417721	-0.1066101946	-0.1484767285	-0.1085772505	-0.1055738716	-0.1085772505	-0.1075113621	-0.1046414493	-0.1065426169	-0.1095113621	-0.1045426169	-0.1085485299	-0.1085426169	-0.1085426169	-0.1085772505	-0.1095113621	-0.1065730268	-0.1085780952	-0.1085772505	-0.1095772505	-0.1066110393	-0.1075426169	-0.1085772505	-0.1085780952	-0.108499536	-0.1076076605	0.012187557	0.014190539	0.00919344800002	0.00919344800002	0.00919344800002	0.012195849	0.00619141200002	0.011193085	0.012190903	0.00919344800002	0.011188357	0.00919344800002	0.00719402999999	0.011195776	0.04419403	0.010193812	0.012185957	0.051193303	0.016195994	0.016195994	0.014190539	0.010193812	0.00719395800002	0.014187921	0.014190539	0.013187993	0.011190539	0.010193958	0.014190539	0.013190466	0.014191339	0.011193885	0.082	0.082	0.083	0.083	0.083	0.081	0.081	0.081	0.097	0.083	0.081	0.083	0.082	0.081	0.078	0.083	0.08	0.079	0.082	0.082	0.082	0.083	0.081	0.082	0.082	0.082	0.082	0.082	0.082	0.082	0.082	0.081
FLQS309QGRWV	0.0444010577	0.0443183826	0.0432874838	0.0432874838	0.0432874838	0.0442883189	0.0472490691	0.0443233932	0.0472181704	0.0432874838	0.046280803	0.0432874838	0.0462173353	0.0443534569	0.0462499042	0.0472190055	0.0462490691	0.0442582553	0.0462507393	0.0462507393	0.0432883189	0.0472190055	0.0462799679	0.044289154	0.0432883189	0.0452883189	0.0443233932	0.0462507393	0.0432883189	0.0882883189	0.0442056438	0.0443175475	0.007870204	0.00687446399999	0.00887763399999	0.00887763399999	0.00887763399999	0.008881299	0.00687485999998	0.00787763399998	0.00587485999998	0.00887763399999	0.00787119399999	0.00887763399999	0.00687852600001	0.00888110100001	0.00787832700001	0.006878129	0.00486782600001	0.00687783199999	0.00688149799998	0.00688149799998	0.00787426599999	0.006878129	0.00987803000001	0.00787069899999	0.00787426599999	0.007870798	0.00787406699999	0.00687832700001	0.00787426599999	0.010874067	0.007875058	0.00787822800001	-0.134	-0.133	-0.133	-0.133	-0.133	-0.133	-0.134	-0.134	-0.134	-0.133	-0.134	-0.133	-0.134	-0.134	-0.134	-0.134	-0.134	-0.133	-0.134	-0.134	-0.133	-0.134	-0.134	-0.133	-0.133	-0.133	-0.133	-0.134	-0.133	-0.15	-0.133	-0.133
FLQS309NGRWM	-0.0350269656	-0.0319879187	-0.032971945	-0.032971945	-0.032971945	-0.0689723887	-0.0359537527	-0.0329879187	-0.0329395539	-0.032971945	-0.0349701702	-0.032971945	-0.0329399976	-0.0340038925	-0.0339550839	-0.0329395539	-0.0359537527	-0.0329555276	-0.0339546402	-0.0339546402	-0.0329723887	-0.0329395539	-0.0359697264	-0.032971945	-0.0329723887	-0.033971945	-0.0689879187	-0.0339546402	-0.0329723887	-0.032971945	-0.034934673	-0.0669883625	0.030501832	0.030513692	0.030523528	0.030523528	0.030523528	0.032534231	0.031512825	0.029522949	0.032513403	0.030523528	0.030502411	0.030523528	0.031524395	0.031533363	0.032523817	0.032523528	0.029492576	0.030523528	0.032532495	0.032532495	0.029513403	0.032523528	0.031523238	0.0305027	0.029513403	0.029503279	0.032512535	0.031523238	0.029513403	0.031512825	0.031513403	0.032524395	0.00500000000001	0.004	0.00399999999999	0.00399999999999	0.00399999999999	0.018	0.00500000000001	0.00399999999999	0.00500000000001	0.00399999999999	0.005	0.00399999999999	0.00399999999999	0.005	0.004	0.00399999999999	0.005	0.004	0.004	0.004	0.004	0.00399999999999	0.005	0.00399999999999	0.004	0.005	0.017	0.005	0.004	0.004	0.005	0.017
FLQS308YGRWQ	-0.0073422672	-0.0493091593	-0.0503013422	-0.0503013422	-0.0503013422	-0.0053114585	0.0317000373	-0.00531030889999	0.0317083143	-0.0503013422	-0.0482995029	-0.0503013422	-0.0112912259	-0.0083282423	0.0316998074	-0.0112914558	-0.0092914558	-0.00730364130001	-0.0073006524	-0.0073006524	-0.0503015721	-0.0112914558	-0.0502992729	-0.0513013422	-0.0503015721	-0.0063105388	-0.0093197355	0.0316995775	-0.0503015721	-0.0083112286	-0.0422808797	-0.00831927559999	-0.016985695	-0.054990306	-0.053994674	-0.053994674	-0.053994674	-0.05299892	-0.016990184	-0.013994067	-0.014989942	-0.053994674	-0.016985816	-0.053994674	-0.048994795	-0.046998556	-0.017994552	-0.013994067	-0.045981084	-0.015994674	-0.048998435	-0.048998435	-0.016990184	-0.013994067	-0.048994431	-0.015985695	-0.016990184	-0.05098618	-0.01298982	-0.016994431	-0.016990184	-0.052990184	-0.044990184	-0.015994916	-0.118	-0.098	-0.098	-0.098	-0.098	-0.115	-0.133	-0.12	-0.134	-0.098	-0.102	-0.098	-0.114	-0.115	-0.133	-0.117	-0.115	-0.118	-0.115	-0.115	-0.102	-0.117	-0.099	-0.101	-0.102	-0.115	-0.118	-0.134	-0.102	-0.114	-0.101	-0.118
FLQS3084GRWM	0.062064889	0.029012118	0.0659906617	0.0659906617	0.0659906617	0.0659906617	0.0279442697	0.0650144376	0.0279233933	0.0659906617	0.0219929813	0.0659906617	0.0279233933	-0.00698730210001	-0.0480273152	0.0689471692	0.0749726848	0.0659697853	-0.0570325343	-0.0570325343	0.0299918215	0.0689471692	0.0219929813	0.0659924014	0.0299918215	0.0289918215	0.0640132778	-0.0560319544	0.0299918215	0.0299912416	0.0219523883	0.029012118	0.047062607	0.04706409	0.044065283	0.044065283	0.044065283	0.043066586	0.013065175	0.042065428	0.013065139	0.044065283	0.05506192	0.044065283	0.04606532	0.019067743	0.055064451	0.010066441	-0.000936813999999	0.041065392	-0.000932257000017	-0.000932257000017	0.048064054	0.010066441	0.055064451	0.044062751	0.048064054	0.048062751	-0.001934283	-0.001933487	0.048064054	0.049064017	0.055063186	0.04806532	0.236	0.249	0.236	0.236	0.236	0.235	0.253	0.236	0.253	0.236	0.251	0.236	0.249	0.266	0.278	0.238	0.236	0.236	0.287	0.287	0.249	0.238	0.251	0.236	0.249	0.249	0.241	0.287	0.249	0.249	0.251	0.249
FLQS307KGRWV	0.1150569852	0.0890251244	0.089016093	0.089016093	0.089016093	0.089016093	0.0860048038	0.1230351593	0.0859960232	0.089016093	0.0870143369	0.089016093	0.0859960232	0.0840346576	0.0870053055	0.0869960232	0.0860050546	0.0870070616	0.0880053055	0.0880053055	0.089016093	0.0869960232	0.087014086	0.0890163439	0.089016093	0.0880163439	0.1230354102	0.0860053055	0.089016093	0.1240251244	0.0879935145	0.0880251244	0.044571128	0.041570075	0.00656921699999	0.00656921699999	0.00656921699999	0.042568336	0.04457005	0.042569291	0.042570001	0.00656921699999	0.042570883	0.00656921699999	0.044569119	0.044568434	0.044569168	0.042569193	0.04357174	0.045569217	0.04456836	0.04456836	0.040570075	0.042569193	0.045569242	0.040570956	0.040570075	0.040570883	0.043570173	0.045569193	0.040570075	0.044570148	0.045570001	0.042569168	-0.024	-0.014	-0.01	-0.01	-0.01	-0.014	-0.013	-0.028	-0.013	-0.01	-0.013	-0.01	-0.013	-0.012	-0.013	-0.013	-0.013	-0.014	-0.014	-0.014	-0.014	-0.013	-0.014	-0.014	-0.014	-0.013	-0.027	-0.013	-0.014	-0.028	-0.014	-0.014
FLQS3072GRWV	0.1875307491	0.1486010286	0.1885984822	0.1885984822	0.1885984822	0.1885989915	0.185622418	0.1925765835	0.2276402425	0.1885984822	0.149622418	0.1885984822	0.2286397332	0.1885801484	0.1876213994	0.2276397332	0.1866208902	0.1906163067	0.1876213994	0.1876213994	0.1905979729	0.2276397332	0.1886030657	0.1865984822	0.1905979729	0.1885984822	0.1925765835	0.1866208902	0.1905979729	0.1885979729	0.1906458445	0.1466020471	0.042905514	0.041900471	0.038895816	0.038895816	0.038895816	0.03889142	0.0399006	0.002896204	0.038900859	0.038895816	0.014905126	0.038895816	0.037895687	0.037891808	0.037895558	0.038896333	0.040909652	0.040896075	0.03589129	0.03589129	0.00590059999999	0.038896333	0.00489568700002	0.040905126	0.00590059999999	0.042905385	0.00190072999999	0.038895816	0.00590059999999	0.039900342	0.037900083	0.042895816	-0.095	-0.081	-0.096	-0.096	-0.096	-0.096	-0.094	-0.094	-0.11	-0.096	-0.079	-0.096	-0.111	-0.096	-0.095	-0.111	-0.096	-0.097	-0.095	-0.095	-0.093	-0.111	-0.092	-0.095	-0.093	-0.096	-0.094	-0.095	-0.093	-0.096	-0.097	-0.08
FLQS305NGRWM	-0.026594753	0.0204313377	-0.0625377548	-0.0625377548	-0.0625377548	-0.0635373534	-0.0605200934	-0.0645546134	-0.0605056431	-0.0625377548	-0.0235341422	-0.0625377548	-0.0585052417	-0.0645690636	-0.024534945	-0.0595056431	-0.0595204948	-0.0175417687	-0.058519692	-0.058519692	-0.0625381562	-0.0595056431	0.0154502034	-0.0635381562	-0.0625381562	-0.0635373534	-0.0635550148	-0.0245204948	-0.0625381562	-0.0635377548	-0.0585024319	-0.0635514022	-0.047329579	-0.044341613	-0.051343513	-0.051343513	-0.051343513	-0.081364413	-0.047341929	-0.080352063	-0.047341296	-0.051343513	-0.078330846	-0.051343513	-0.080352696	-0.085364413	-0.083353013	-0.048352063	-0.078319446	-0.077352696	-0.080363463	-0.080363463	-0.079341613	-0.048352063	-0.045342563	-0.047330213	-0.079341613	-0.078329579	-0.081341296	-0.081353013	-0.079341613	-0.081341929	-0.079342563	-0.081353013	-0.088	-0.106	-0.074	-0.074	-0.074	-0.07	-0.075	-0.071	-0.075	-0.074	-0.086	-0.074	-0.072	-0.069	-0.084	-0.075	-0.072	-0.088	-0.073	-0.073	-0.071	-0.075	-0.104	-0.073	-0.071	-0.071	-0.07	-0.086	-0.071	-0.071	-0.073	-0.07
FLQS305DGRWM	0.0098680933	0.0049028568	0.00491553099999	0.00491553099999	0.00491553099999	0.0749032189	0.0419303779	0.0068999598	0.04394269	0.00491553099999	0.0049169795	0.00491553099999	0.00594305209999	0.0028876478	0.0419300158	0.00694269	0.0439292915	0.0039289294	0.00393074	0.00393074	0.003915531	0.00694269	0.0029177037	0.003915531	0.003915531	0.0059151689	0.0049006841	0.0419300158	0.003915531	0.0029158931	0.006945949	0.0039028568	0.004549731	0.00255021799998	0.00155058300001	0.00155058300001	0.00155058300001	0.00355096000001	0.00155019599998	-0.028449074	0.001550229	0.00155058300001	0.000549829999983	0.00155058300001	0.00355062700001	0.00355131400002	0.00255058300002	0.001550616	0.000549431999985	0.004550583	0.002550937	0.002550937	0.00155021799998	0.001550616	0.00155058300001	0.00254980799997	0.00155021799998	0.00154982999999	0.00355017399997	0.000550594000003	0.00155021799998	0.00155019599998	0.00355020700002	0.00355061600001	-0.042	-0.04	-0.04	-0.04	-0.04	-0.067	-0.054	-0.038	-0.055	-0.04	-0.04	-0.04	-0.041	-0.04	-0.054	-0.041	-0.055	-0.04	-0.04	-0.04	-0.04	-0.041	-0.04	-0.04	-0.04	-0.041	-0.04	-0.054	-0.04	-0.04	-0.042	-0.041
FLQS3057GRWM	-0.0047956206	-0.001788818	-0.000786035200001	-0.000786035200001	-0.000786035200001	-0.000786035200001	-0.0017828658	-0.0027892046	-0.0387770682	-0.000786035200001	-0.000785803299998	-0.000786035200001	-0.000780314800004	-0.0337889727	-0.00278294309999	-0.0017801602	-0.0017830204	-0.000783174999995	0.0022167477	0.0022167477	-0.000786189799996	-0.0017801602	-0.000785803299998	-0.000786189799996	-0.000786189799996	-0.0017861898	0.0042107954	-0.00278294309999	-0.000786189799996	-0.000786189799996	-0.00477907800001	0.0022111047	-0.071076069	-0.072095408	-0.070109559	-0.070109559	-0.070109559	-0.07112654	-0.07009588	-0.070109559	-0.106096352	-0.070109559	-0.071078899	-0.070109559	-0.071114276	-0.107125597	-0.069112861	-0.071112861	-0.069062861	-0.072110974	-0.106144464	-0.106144464	-0.072095408	-0.071112861	-0.069111917	-0.072077484	-0.072095408	-0.073078427	-0.110093521	-0.070112861	-0.072095408	-0.07109305	-0.070094937	-0.109112389	-0.145	-0.146	-0.147	-0.147	-0.147	-0.147	-0.146	-0.146	-0.129	-0.147	-0.147	-0.147	-0.146	-0.131	-0.146	-0.146	-0.147	-0.147	-0.145	-0.145	-0.147	-0.146	-0.147	-0.146	-0.147	-0.146	-0.145	-0.146	-0.147	-0.147	-0.145	-0.144
FLQS3052GRWY	-0.0091581499	0.0269358428	-0.01002891	-0.01002891	-0.01002891	-0.0100279309	0.0330112327	0.0249319264	-0.0109114192	-0.01002891	-0.0119819137	-0.01002891	0.0290494172	0.0248966791	-0.0529456873	0.0290494172	0.02701417	-0.0149907255	-0.01098583	-0.01098583	-0.01102891	0.0290494172	0.0299779436	-0.01502891	-0.01102891	-0.01402891	0.02792801	-0.01298583	-0.01102891	-0.0100298891	-0.0488957537	-0.0120240145	0.024259247	0.054263128	0.019266156	0.019266156	0.019266156	0.020269563	0.01926644	0.057265588	0.053263317	0.019266156	0.022259815	0.019266156	0.053266913	0.058268901	0.017266629	0.052266629	0.052256692	0.055266156	0.017269563	0.017269563	0.017263128	0.052266629	0.021266156	0.053259626	0.017263128	0.05225972	0.053262654	0.057266535	0.017263128	0.019262844	0.024262654	0.014266629	0.018	0.00200000000001	0.019	0.019	0.019	0.019	0.00299999999999	0.00200000000001	0.016	0.019	0.02	0.019	0.0	0.00200000000001	0.036	0.001	0.000999999999991	0.018	0.019	0.019	0.02	0.001	0.00399999999999	0.017	0.02	0.017	0.001	0.016	0.02	0.019	0.034	0.02
FLQS304WGRWM	1.2654038	1.2630620771	1.2639065281	1.2639065281	1.2639065281	1.2639065281	1.2181894263	1.2643431566	1.2573143505	1.2639065281	1.2606254486	1.2639065281	1.2562831195	1.2674674746	1.2625323617	1.2573143505	1.2161894263	1.2618134412	1.2615011306	1.2615011306	1.2660314523	1.2573143505	1.2616254486	1.2619377591	1.2660314523	1.2609065281	1.2643431566	1.2615323617	1.2660314523	1.2639377591	1.2548771157	1.2640620771	0.012225401	-0.025783527	-0.024790755	-0.024790755	-0.024790755	-0.025798833	-0.024784165	-0.02679033	-0.026784378	-0.024790755	-0.025776937	-0.024790755	-0.027792669	-0.026798196	-0.027792243	-0.026791393	-0.023769072	-0.026791393	-0.026798833	-0.026798833	0.014224976	-0.026791393	-0.026791818	-0.024775662	0.014224976	-0.024775874	-0.025782677	-0.027791818	0.014224976	-0.024783315	-0.030785866	-0.026791818	-0.053	-0.05	-0.051	-0.051	-0.051	-0.05	-0.034	-0.05	-0.049	-0.051	-0.049	-0.051	-0.049	-0.051	-0.05	-0.049	-0.034	-0.05	-0.05	-0.05	-0.055	-0.049	-0.05	-0.051	-0.055	-0.05	-0.051	-0.05	-0.055	-0.051	-0.048	-0.05
FLQS3047GRWM	0.1209501407	0.1158685843	0.1568397996	0.1568397996	0.1568397996	0.1568397996	0.1558030193	0.1568725821	0.1167750342	0.1568397996	0.155833403	0.1568397996	0.1557750342	0.1159005672	0.1568046184	0.1167750342	0.1568046184	0.112811015	0.1578046184	0.1578046184	0.1558397996	0.1167750342	0.155833403	0.1568397996	0.1558397996	0.1568397996	0.1568717825	0.1568046184	0.1558397996	0.1568405992	0.1187670385	0.1138677847	-0.010703839	0.02429685	0.025301535	0.025301535	0.025301535	0.024306496	0.021297126	0.023301397	0.024297263	0.025301535	0.024292165	0.025301535	0.022302362	0.025306496	0.022301948	0.023301948	0.021287342	0.022301811	0.022306358	0.022306358	0.02429685	0.023301948	0.023301948	0.024291752	0.02429685	0.024291889	0.023296437	0.020302086	0.02429685	0.026296437	0.028297263	0.025302224	-0.122	-0.123	-0.139	-0.139	-0.139	-0.139	-0.139	-0.139	-0.124	-0.139	-0.139	-0.139	-0.138	-0.124	-0.139	-0.124	-0.139	-0.122	-0.139	-0.139	-0.139	-0.124	-0.138	-0.139	-0.139	-0.139	-0.139	-0.139	-0.139	-0.139	-0.125	-0.123
FLQS303BGRWM	-0.0544937635	-0.0184930322	-0.0164925493	-0.0164925493	-0.0164925493	-0.0164925493	-0.0504914456	-0.015493115	-0.0504909765	-0.0164925493	-0.0144924252	-0.0164925493	-0.0514909489	-0.0164935979	-0.0174919423	-0.0524909627	-0.0134919561	-0.016492094	-0.0524914594	-0.0524914594	-0.0174925493	-0.0524909627	-0.0174924252	-0.0144925493	-0.0174925493	-0.0164925493	-0.0144931288	-0.0164919561	-0.0174925493	-0.0164925631	-0.0174913076	-0.0494930598	0.107837219	0.06685668	0.07186348	0.07186348	0.07186348	0.070871921	0.039855977	0.034863949	0.068856212	0.07186348	0.036848239	0.07186348	0.068864887	0.035872156	0.066864418	0.066864418	0.036840033	0.065864418	0.06587239	0.06587239	0.037855508	0.066864418	0.067864418	0.03684777	0.037855508	0.066847536	0.030856446	0.037864653	0.037855508	0.071855274	0.065857149	0.034865591	0.087	0.078	0.077	0.077	0.077	0.077	0.093	0.08	0.09	0.077	0.079	0.077	0.091	0.081	0.078	0.091	0.079	0.077	0.091	0.091	0.08	0.091	0.078	0.08	0.08	0.078	0.08	0.08	0.08	0.077	0.078	0.093
