SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS307KGRWV	0.1201660504	0.0902029098	0.0892209528	0.0901755875	0.0901758452	0.1271869288	0.0881565134	0.1121712056	0.0881317686	0.0881317686	0.0881227471	0.0881384703	0.120093105	0.0861028998	0.0881209428	0.1221028998	0.0861021265	0.0871116635	0.0530936205	0.086111148	0.0881028998	0.0891116635	0.0881206851	0.1190954248	0.0890938783	0.0871294488	0.0891031575	0.0870933627	0.0901302221	0.0890936205	0.0881114058	0.089102642	0.053732365	0.060729007	0.058727882	0.059727359	0.058728468	0.018727328	0.056726773	0.086726662	0.057726757	0.058728436	0.05572728	0.059730115	0.05672964	0.058730179	0.057728452	0.055731272	0.057730179	0.058727961	0.060728025	0.057727328	0.057726741	0.058727914	0.057729561	0.056727328	0.057727882	0.058727898	0.057726187	0.057726773	0.06073124	0.058727359	0.057729561	0.057727328	-0.022	-0.013	-0.013	-0.012	-0.012	-0.019	-0.011	-0.025	-0.012	-0.011	-0.012	-0.012	-0.022	-0.011	-0.012	-0.023	-0.011	-0.012	-0.001	-0.012	-0.012	-0.013	-0.011	-0.022	-0.012	-0.012	-0.012	-0.011	-0.012	-0.012	-0.012	-0.013
FLQS3072GRWV	0.1861054758	0.2140149985	0.1579935558	0.1880693895	0.1870688665	0.1850505618	0.2151080907	0.1850897861	0.2171624817	0.1861624817	0.1841980451	0.1881426081	0.18425662	0.1512336084	0.1871792174	0.2202173957	0.1852383153	0.184199614	0.1862383153	0.2171990911	0.1872168727	0.1861990911	0.1861802634	0.2152367464	0.1872351774	0.1851624817	0.1872168727	0.2182357004	0.1861614358	0.1562513901	0.1871985681	0.2182168727	0.060302882	0.054267999	0.062257692	0.060251825	0.060263083	0.058257375	0.056246117	0.058240409	0.057246276	0.059262925	0.059251984	0.058279415	0.059275451	0.062280525	0.059262925	0.05429099	0.058280842	0.057257851	0.058258643	0.056251825	0.059246117	0.058257216	0.058273865	0.057251825	0.058257216	0.058257216	0.059240567	0.057246276	0.059290514	0.061252301	0.059274024	0.057251667	-0.096	-0.104	-0.088	-0.096	-0.096	-0.096	-0.106	-0.096	-0.106	-0.096	-0.095	-0.097	-0.095	-0.085	-0.096	-0.107	-0.096	-0.095	-0.096	-0.106	-0.097	-0.096	-0.096	-0.105	-0.096	-0.096	-0.097	-0.107	-0.096	-0.086	-0.096	-0.107
FLQS305NGRWM	-0.0298886544	-0.0269518308	-0.0239831982	-0.0329027918	-0.0309032336	-0.0249226725	-0.0298709826	-0.0308860036	-0.0328263615	-0.0308272451	-0.0318122241	-0.0328404989	-0.0657490476	-0.031780415	-0.0318095733	-0.0287808568	-0.0657645104	-0.0297954359	0.00222179399999	-0.0307936688	-0.0307795314	-0.0327941106	-0.0328095733	-0.0337640686	-0.0307636268	-0.0608113405	-0.0297795314	-0.0317623014	-0.0328254779	-0.0297636268	-0.0337936688	-0.031778206	-0.021687004	-0.06272221	-0.058731148	-0.021730736	-0.020720972	-0.059731011	-0.022735687	-0.0217405	-0.021735687	-0.021721247	-0.023731148	-0.02170667	-0.017710108	-0.02170612	-0.022721247	-0.020696356	-0.017705295	-0.020725235	-0.025725098	-0.022730873	-0.022735824	-0.021725785	-0.020711208	-0.022731011	-0.022726198	-0.018725648	-0.022740637	-0.021735687	-0.019696906	-0.020730461	-0.021711345	-0.022731011	-0.092	-0.087	-0.088	-0.091	-0.092	-0.088	-0.091	-0.092	-0.091	-0.092	-0.091	-0.091	-0.08	-0.091	-0.09	-0.092	-0.08	-0.093	-0.102	-0.091	-0.091	-0.091	-0.091	-0.09	-0.091	-0.082	-0.092	-0.091	-0.091	-0.092	-0.09	-0.091
FLQS305DGRWM	0.0332036412	0.0351342862	0.0041195056	0.00418620770001	0.027176354	0.0351596785	0.0352013673	0.0361884816	0.00225177279999	0.0342400242	0.0342673114	0.0282301705	0.0343112742	0.0342949776	0.0372532888	0.0332964936	0.0342980095	0.034283229	0.0342983885	0.0342676904	-0.000705022399998	0.00227981810001	-0.0037315516	0.0323093792	0.0043055893	0.00225328880001	0.028283608	0.0352938407	0.0352404032	0.0352938407	0.00227981810001	0.035280955	0.00285797499998	0.00285594899998	0.00685543899999	0.00585515900002	0.037855981	0.00285543100003	0.002854872	0.00285456899999	0.00585488800002	0.002855694	0.00185539899999	0.037856811	0.00185661100002	0.001856866	0.00285570999998	0.002857433	0.00285689000003	0.00185574999998	0.00285576599998	0.00185513500003	0.038855143	0.00485544700001	0.039856563	0.00285543100003	0.00585544699999	0.00485544700001	0.036854848	0.00185485600002	0.00285708199999	0.00285515100001	0.004856292	0.00185513500003	-0.053	-0.054	-0.044	-0.044	-0.057	-0.054	-0.054	-0.054	-0.043	-0.053	-0.053	-0.056	-0.054	-0.054	-0.054	-0.053	-0.054	-0.054	-0.054	-0.053	-0.047	-0.043	-0.046	-0.053	-0.043	-0.043	-0.057	-0.054	-0.054	-0.053	-0.044	-0.054
FLQS3057GRWM	0.0101938348	0.002181177	0.00217489430001	0.0011908783	0.0401908783	0.0041872749	0.0431974382	0.001194574	0.0112063079	0.0132063079	0.0112093569	0.000203905699998	0.0332206288	0.0102165635	0.00221028079999	0.0432164711	0.001220444	0.042213607	0.0442165635	0.000213884099999	0.0102168407	0.011213607	0.0402102808	0.0442193353	0.0092202593	0.000207231799997	0.0102168407	0.0092202593	0.039207047	0.0122200745	0.0412135146	0.0402169331	-0.140766846	-0.102927129	-0.104977824	-0.105003916	-0.142951731	-0.103976333	-0.141028518	-0.105056847	-0.138029264	-0.138950985	-0.137003171	-0.104872707	-0.105867489	-0.140871216	-0.103951731	-0.142818285	-0.103839905	-0.142974842	-0.141972605	-0.104004662	-0.137030009	-0.138976333	-0.140897309	-0.141003916	-0.139978569	-0.104977078	-0.137056102	-0.139030009	-0.143822013	-0.140002425	-0.139896563	-0.142004662	-0.147	-0.15	-0.149	-0.149	-0.157	-0.149	-0.157	-0.15	-0.147	-0.147	-0.147	-0.149	-0.16	-0.147	-0.15	-0.158	-0.149	-0.157	-0.158	-0.149	-0.147	-0.147	-0.157	-0.158	-0.147	-0.149	-0.148	-0.146	-0.156	-0.148	-0.157	-0.157
FLQS3052GRWY	0.0193278654	0.0161856063	0.0450799281	0.0182912845	0.0192892522	0.0122547036	0.0183644464	0.01033193	0.02146606	0.0204670762	0.0175046732	0.0194355759	0.0206154321	0.0195758028	0.0195056893	-0.0134231811	0.00559510940001	0.0175463348	0.0055971416	0.0125432864	-0.0104241972	0.0195412541	0.0185046732	0.0216103514	0.0196123837	0.0204701246	0.0185758028	0.019614416	0.0204680923	-0.0093876163	0.0185412541	0.0195768189	0.039061927	0.039091904	0.073101709	0.041106191	0.041096386	0.076101289	0.043110954	0.075116137	0.044110954	0.043096246	0.043106191	0.040081818	0.04008574	0.040081258	0.043096386	0.044071312	0.077075655	0.041100728	0.076095406	0.076106332	0.045111094	0.042101289	0.041086581	0.041106332	0.042101289	0.043101149	0.042115997	0.042111094	0.042071873	0.044106051	0.042086441	0.042106332	-0.00199999999998	0.0	-0.015	-0.00200000000001	-0.001	-0.00500000000001	-0.001	-0.00399999999999	-0.003	-0.002	-0.001	-0.002	-0.00199999999998	-0.00200000000001	-0.002	0.00899999999999	-0.00200000000001	-0.001	-0.00200000000001	-0.00399999999999	0.008	-0.002	-0.00200000000001	-0.00199999999998	-0.00199999999998	-0.00300000000001	-0.001	-0.002	-0.00200000000001	0.00700000000001	-0.00199999999998	-0.00200000000001
FLQS304WGRWM	2.5742580138	2.5417790726	2.5810235699	2.5753802625	2.575444391	2.5475987038	2.5710716367	2.5710976926	2.571993469	2.5709293405	2.5678070919	2.5388592037	2.5662158963	2.5664343376	2.5666467707	2.5664022734	2.5239593823	2.5654283293	2.5322479605	2.5374924578	2.5374343376	2.5644603935	2.5376467707	2.5654082817	2.5652800247	2.569736955	2.5374022734	2.5642479605	2.5708010835	2.5652479605	2.5654924578	2.5664022734	-0.017491335	0.025454389	-0.014562939	-0.017572112	-0.01755402	-0.013562684	-0.015580776	-0.016590205	-0.013580776	-0.01455402	-0.014572367	-0.013527519	-0.016534909	-0.0165265	-0.01655402	-0.016508663	0.021483438	-0.017562175	-0.0135609	-0.014572112	-0.012581286	-0.017562939	-0.015536183	-0.016572367	-0.014562939	-0.016562939	-0.01258995	-0.016581031	-0.017509682	-0.015571603	-0.016535928	-0.015571858	-0.184	-0.178	-0.184	-0.183	-0.184	-0.174	-0.183	-0.184	-0.185	-0.185	-0.184	-0.174	-0.185	-0.184	-0.184	-0.184	-0.176	-0.183	-0.174	-0.174	-0.175	-0.183	-0.174	-0.184	-0.185	-0.184	-0.176	-0.184	-0.184	-0.184	-0.183	-0.184
FLQS3047GRWM	0.1333046762	0.1254198831	0.1304803463	0.1233324566	0.1223332736	0.164395371	0.131279347	0.1313063103	0.1231943716	0.1241951887	0.1251674083	0.1222172496	0.1320742623	0.1321044939	0.1221592376	0.1311028597	0.1331036768	0.1311314572	0.1651012256	0.1221298231	0.1261044939	0.1251314572	0.1261608718	0.1310775306	0.1230742623	0.123187018	0.1551281889	0.1240726281	0.1241902863	0.1240742623	0.1231306401	0.1251028597	0.032404274	0.067427291	0.032438584	0.066438584	0.066430948	0.027438799	0.033445791	0.031449878	0.064442456	0.066431055	0.063438907	0.066419655	0.031422666	0.032419332	0.064431163	0.031411803	0.031419009	0.032434282	0.029434067	0.065438584	0.066442456	0.06443482	0.067423419	0.033438584	0.064434927	0.06443482	0.063446543	0.066442349	0.068412126	0.065438477	0.064423419	0.065438692	-0.12	-0.122	-0.119	-0.121	-0.121	-0.13	-0.119	-0.119	-0.121	-0.121	-0.121	-0.121	-0.119	-0.119	-0.12	-0.119	-0.119	-0.119	-0.129	-0.121	-0.122	-0.122	-0.122	-0.119	-0.121	-0.12	-0.132	-0.122	-0.122	-0.122	-0.121	-0.122
FLQS303BGRWM	-0.0437670603	-0.0437709841	-0.0427728754	-0.0447680201	-0.0107689516	-0.0117699961	-0.0127668909	-0.0447668909	-0.0107642374	-0.0107642656	-0.0417624308	-0.0417640398	-0.0527589586	-0.0437601725	-0.041762092	-0.0437601725	-0.0517599466	-0.0447610476	-0.0417601725	-0.0437610193	-0.0107610193	-0.0127619509	-0.0437621203	-0.0417593538	-0.0107599749	-0.0437630236	-0.0117609911	-0.0447589869	-0.0087640116	-0.0117599749	-0.0447610758	-0.0107609346	0.061554692	0.060641052	0.061669169	0.062682023	0.05965511	0.058668366	0.061696483	0.061710943	0.061697286	0.06065511	0.062682826	0.06261173	0.098608918	0.060610926	0.062653905	0.061582407	0.098594859	0.061666357	0.061665956	0.061682826	0.060697688	0.059668366	0.062624985	0.061682826	0.060669169	0.063667562	0.060711747	0.060697286	0.059585219	0.059682424	0.061624985	0.060683629	0.088	0.088	0.088	0.088	0.077	0.078	0.078	0.088	0.077	0.077	0.087	0.087	0.085	0.088	0.087	0.088	0.086	0.088	0.088	0.088	0.077	0.077	0.088	0.088	0.077	0.087	0.077	0.088	0.077	0.077	0.088	0.077
FLQS3024GRWM	-0.0937301418	-0.0937494498	-0.1347583398	-0.0957347257	-0.0957347257	-0.1027394485	-0.1027248634	-0.1017295862	-0.0967108338	-0.0967108338	-0.0977063888	-0.0957148621	-0.0966908312	-0.0956959708	-0.0947055553	-0.0946959708	-0.0966955541	-0.0957006936	-0.1376908312	-0.1017005547	-0.1306959708	-0.0957005547	-0.0967055553	-0.095691248	-0.0966906923	-0.1017102782	-0.1296959708	-0.0956905534	-0.0957102782	-0.0946908312	-0.0977005547	-0.0966955541	-0.064738387	-0.106761235	-0.029763813	-0.063766658	-0.063760346	-0.027763458	-0.030769859	-0.030773059	-0.064769948	-0.064760613	-0.062766747	-0.064751189	-0.064753589	-0.064750833	-0.062760613	-0.065744521	-0.065750567	-0.063763102	-0.025762746	-0.027766658	-0.063769948	-0.063763635	-0.065754212	-0.063766747	-0.062763635	-0.029763635	-0.063773059	-0.063769859	-0.064744966	-0.062766569	-0.063754123	-0.064766925	-0.032	-0.026	-0.023	-0.031	-0.031	-0.034	-0.033	-0.034	-0.03	-0.031	-0.031	-0.031	-0.031	-0.031	-0.032	-0.031	-0.03	-0.031	-0.023	-0.034	-0.019	-0.031	-0.031	-0.031	-0.031	-0.034	-0.019	-0.031	-0.031	-0.032	-0.03	-0.03
FLQS301GGRWM	0.0185978058	0.0265147877	0.0214755223	0.0295731247	0.0295725638	0.0275523702	0.030613512	0.0215955621	0.0326673616	0.0316679225	0.0296864333	0.0306527773	0.0197548672	-0.0112473765	0.0316909208	0.0207346736	0.0227526235	0.0197161628	0.0217537453	0.0287133581	0.0287301861	0.0297122362	0.0236948473	0.0327470141	0.0297515016	0.03067241	0.0307296252	0.0277531844	0.0306712881	0.0297515016	0.0297111144	0.029731308	0.04922898	0.011232905	0.048233964	0.014234493	0.013233403	0.012233933	0.015234992	0.050235584	0.014235039	0.013233419	0.015234493	0.012231783	0.049231643	0.052231098	0.015233388	0.049230055	0.050231051	0.049233325	0.049233247	0.012234525	0.014235054	0.013233933	0.050231721	0.012234525	0.014233948	0.014233933	0.014235599	0.049234478	0.012230709	0.012234478	0.015232266	0.012234509	0.178	0.181	0.177	0.18	0.179	0.18	0.178	0.176	0.178	0.179	0.179	0.179	0.177	0.188	0.179	0.177	0.176	0.177	0.177	0.179	0.18	0.179	0.176	0.178	0.179	0.178	0.179	0.175	0.179	0.18	0.179	0.179
FLQS301EGRWQ	-0.1333895473	-0.1333724435	-0.1323639523	-0.1333851803	-0.1333849377	-0.1333808134	-0.1323936716	-0.1313895473	-0.1334065297	-0.132406651	-0.1614107754	-0.1324021628	-0.1324254531	-0.132419024	-0.0994065297	-0.1434164766	-0.1424213288	-0.1344153849	-0.1414214501	-0.1334112606	-0.1024156275	-0.133415021	-0.1014068937	-0.1314235122	-0.1324232696	-0.1314064084	-0.1334193879	-0.1024197518	-0.1014024054	-0.1324233909	-0.132415021	-0.1334192666	-0.07624097	-0.075256196	-0.074261056	-0.075263558	-0.075258483	-0.074260985	-0.073265917	-0.07326849	-0.074265917	-0.074258483	-0.071263415	-0.076251121	-0.073250477	-0.075250763	-0.077258698	-0.037243186	-0.037247975	-0.075260699	-0.038258054	-0.074263701	-0.077266203	-0.074261056	-0.077253765	-0.074263487	-0.074260985	-0.074260985	-0.07426849	-0.077266203	-0.079246331	-0.074263487	-0.073253479	-0.074263558	0.058	0.057	0.057	0.057	0.057	0.057	0.056	0.056	0.057	0.057	0.067	0.057	0.057	0.057	0.046	0.055	0.055	0.057	0.054	0.057	0.048	0.057	0.047	0.057	0.057	0.056	0.056	0.047	0.047	0.057	0.057	0.057
FLQS300VGRWQ	-0.0231467523	-0.0220693902	0.0139684794	0.0128743464	-0.0211283585	-0.0181056368	-0.0171646051	0.0138537887	-0.0242219505	-0.0152165406	-0.0232381803	-0.0162019337	-0.0243160835	0.0097207041	-0.0172398033	-0.0242798369	-0.0242971487	0.0107380159	-0.0242982307	-0.0152598201	-0.0162776729	-0.0172592791	-0.0242430493	0.0037006873	-0.0172976897	-0.0162214095	-0.0152776729	-0.0142971487	-0.0152197865	-0.0152966077	-0.0172581971	-0.0162782139	0.050975752	0.055981029	0.014982421	0.011983127	0.051980904	0.014982359	0.015983813	0.012984582	0.049983127	0.015981652	0.049982421	0.01597945	0.052979243	0.047978661	0.014981694	0.051977186	0.052978515	0.048981548	0.052981424	0.015983127	0.015983854	0.014982379	0.051979409	0.0489824	0.0139824	0.015982379	0.016984561	0.016983834	0.014978058	0.015983065	0.015980157	0.015983148	0.101	0.099	0.093	0.094	0.1	0.104	0.104	0.094	0.102	0.103	0.101	0.103	0.101	0.09	0.104	0.101	0.101	0.089	0.101	0.103	0.103	0.103	0.101	0.092	0.104	0.103	0.103	0.102	0.104	0.104	0.103	0.104
FLQS300RGRWY	-0.0408248779	-0.0397795656	-0.0417565904	-0.0398130712	-0.039812433	-0.0408012645	-0.0408360464	-0.0398248779	-0.0408727429	-0.0388724238	-0.0378829542	-0.0418574261	0.00508226390001	-0.0409021002	-0.0408800823	-0.0409043339	0.00509311329999	-0.0408938036	-0.0629190125	-0.0408915699	-0.0389036957	-0.0398912508	-0.0408794441	-0.040917417	-0.0409132687	-0.0408692328	-0.0399036957	-0.0419139069	-0.0408682755	-0.0399132687	-0.0408912508	-0.0399027384	0.045627623	0.04661492	0.043610998	0.044609008	0.044613105	0.044610998	0.044607017	0.04460491	0.044607134	0.043613222	0.043609183	0.043619252	0.00261773	0.045619486	0.044613047	0.044623701	0.00261977900001	0.045611466	0.010611876	0.045609066	0.043607076	0.044610939	0.044617262	0.043609125	0.044611057	0.044610998	0.043605027	0.043607017	0.04362335	0.044609066	0.044617203	0.044608891	0.188	0.187	0.188	0.187	0.187	0.188	0.187	0.187	0.187	0.187	0.187	0.188	0.178	0.187	0.187	0.188	0.178	0.187	0.2	0.187	0.187	0.187	0.187	0.187	0.187	0.187	0.187	0.188	0.188	0.187	0.187	0.187
FLQS300LGRWQ	-0.0926856947	-0.063610469	-0.0635795961	-0.0646569959	-0.0646565611	-0.0566374285	-0.0626869992	-0.0556687363	-0.0937443968	-0.0957457013	-0.0647470058	-0.0637187418	-0.0968109258	-0.0937922281	-0.0947600507	-0.0947935326	-0.0957961416	-0.0947783136	-0.0397983158	-0.0627630945	-0.0627774439	-0.0927761394	-0.0647483103	-0.0948074472	-0.0637930978	-0.0617326564	-0.0617774439	-0.0637935326	-0.0637330912	-0.0617935326	-0.0937765742	-0.0627774439	-0.00680922000001	-0.011821057	-0.00982487600001	-0.011826785	-0.011822967	-0.046826785	-0.00882863999999	-0.045832567	-0.006828531	-0.00782280299998	-0.010826894	-0.010817293	-0.00681871200001	-0.00781685700002	-0.008822748	-0.00681303800002	-0.00781685700002	-0.007824548	-0.002824221	-0.01082673	-0.00982869399999	-0.007824658	-0.00981909299998	-0.00782662099999	-0.009824821	-0.009824821	-0.009830604	-0.00982863999999	-0.011813475	-0.00982673000001	-0.00781892999998	-0.01082673	-0.02	-0.029	-0.029	-0.029	-0.028	-0.026	-0.03	-0.026	-0.019	-0.019	-0.029	-0.029	-0.019	-0.019	-0.019	-0.019	-0.018	-0.019	-0.038	-0.029	-0.03	-0.02	-0.029	-0.019	-0.029	-0.03	-0.03	-0.029	-0.029	-0.03	-0.019	-0.029
FLQS300LGRWM	0.0268332715	0.0228905959	0.0289031874	0.0268551409	0.0258551409	0.0268680638	0.0578312834	0.0528408927	0.0257885386	0.0247885386	0.0597882073	0.0268080886	0.0257401608	0.0287527523	0.0587855564	0.0277520896	0.0267517582	0.0267630243	0.0267517582	0.0567726336	0.0277623616	0.0267630243	0.0587855564	0.0547514269	0.0587501015	0.0277862191	0.0267620302	0.0577497701	0.0257968225	0.0267394981	0.0277633557	0.0577613675	0.046628954	0.088614875	0.047610356	0.047607999	0.046612583	0.046610356	0.044605706	0.078605575	0.047605772	0.046612648	0.044607868	0.047619459	0.047617691	0.047619917	0.045612583	0.048624501	0.047619983	0.047610749	0.04761088	0.045607999	0.046605575	0.046610487	0.045617298	0.045607933	0.046610291	0.046610422	0.047603283	0.044605641	0.047623977	0.047608195	0.047617429	0.045607933	0.176	0.171	0.175	0.175	0.176	0.176	0.166	0.162	0.176	0.176	0.165	0.176	0.176	0.175	0.166	0.176	0.176	0.175	0.176	0.166	0.176	0.176	0.166	0.166	0.165	0.176	0.176	0.166	0.176	0.176	0.175	0.165
FLQS3009GRWQ	-0.0557752377	-0.0487432147	-0.0497307613	-0.0577634959	-0.056763318	-0.0477553123	-0.0557761272	-0.0557702563	-0.0587935619	-0.057793384	-0.0567988991	-0.0567885806	-0.0558250512	-0.0548129536	-0.0888063711	-0.0878188245	-0.0878188245	-0.0868127757	-0.1218250512	-0.0558072606	-0.0568131315	-0.0878127757	-0.056800856	-0.0588188245	-0.0578195361	-0.0567948073	-0.0558131315	-0.055819714	-0.0577946293	-0.0568195361	-0.0898129536	-0.0888190024	0.022706751	-0.015247253	-0.013235215	0.022764425	0.023751669	-0.014235395	0.021770714	0.022777182	0.022770893	0.022751848	0.020765324	0.022732983	0.022737834	0.024732264	0.023751489	0.027719148	0.026731546	0.025757059	0.02975616	0.023764425	0.022771073	0.024757598	0.024738912	0.021764785	0.023758137	0.022757957	0.022777361	0.023770714	0.023720586	0.024763886	0.024738553	0.025764066	-0.17	-0.166	-0.166	-0.169	-0.169	-0.167	-0.17	-0.169	-0.169	-0.168	-0.169	-0.169	-0.169	-0.17	-0.158	-0.159	-0.159	-0.16	-0.148	-0.169	-0.169	-0.158	-0.169	-0.168	-0.169	-0.169	-0.169	-0.17	-0.169	-0.169	-0.159	-0.158
FLQS2F0LGRX5	-0.1946937393	-0.1867068589	-0.1857131926	-0.1946967252	-0.1926968156	-0.1877007063	-0.1926903915	-0.1946933774	-0.1936811626	-0.192681253	-0.1896784482	-0.1936839675	-0.1946682239	-0.1946715717	-0.1926778148	-0.1936715717	-0.1506713907	-0.194674467	-0.1926683144	-0.1956743765	-0.1926715717	-0.1936745575	-0.1936779053	-0.1946683144	-0.1956680429	-0.1956806197	-0.1916715717	-0.1956680429	-0.1946808911	-0.1966680429	-0.194674648	-0.1946712097	0.01107313	-0.027869991	-0.023855435	0.00914456500001	0.011128666	-0.025855659	0.008152403	0.008160465	0.009152403	0.00912889	0.00814456500001	0.011104929	0.012111423	0.011104481	0.00912889	0.010088581	-0.028896415	0.011135384	0.01313404	0.00914456500001	0.00815262700002	0.00813650399999	0.00911276599999	0.011144565	0.00813672700002	0.00813695099998	0.00916024100002	0.00815262700002	0.011089701	0.008144117	0.00811276599998	0.010144565	0.07	0.073	0.072	0.07	0.07	0.073	0.07	0.07	0.069	0.07	0.07	0.07	0.069	0.071	0.07	0.07	0.061	0.07	0.069	0.071	0.07	0.071	0.071	0.07	0.071	0.071	0.069	0.071	0.07	0.072	0.071	0.07
FLQS2EQUGRX5	-0.088509497	-0.0933770854	-0.0883062172	-0.0954768604	-0.0884749954	-0.1204348989	-0.0885439987	-0.0815048347	-0.0906456386	-0.0896447061	-0.0896764103	-0.0956064746	-0.0867780502	-0.0877360888	-0.0886726804	-0.1227398187	-0.0867454135	-0.0887090469	-0.1217799151	-0.1106997222	-0.0887388862	-0.088705317	-0.0886708154	-0.0877761852	-0.0967696579	-0.0866409762	-0.0887398187	-0.0897724553	-0.1156372463	-0.0897715229	-0.0877043846	-0.0877379537	0.00344724399997	0.042563545	0.00461980299997	0.039619803	0.00458139599999	0.00761980299998	0.00463873500001	-0.029323399	0.00463819399999	0.004580855	0.00561926199998	0.040524598	0.003539203	0.004521893	0.00558247799998	0.00848348700001	0.00451973	0.00559654200001	0.008593838	-0.028361265	0.00463819399999	0.00560086999999	0.00454299	0.00561872100002	0.03860087	0.00460141099998	0.004657127	0.004637653	0.006486733	0.00461926200001	0.005543531	0.00561980299997	0.159	0.156	0.159	0.157	0.16	0.17	0.159	0.162	0.16	0.159	0.159	0.157	0.159	0.16	0.159	0.17	0.158	0.159	0.17	0.172	0.159	0.16	0.16	0.159	0.157	0.159	0.159	0.16	0.168	0.159	0.159	0.159
FLQS2DERGRX5	-0.2146761868	-0.2076709002	-0.2116683493	-0.207674708	-0.2126748929	-0.2116732662	-0.2136776286	-0.2136761498	-0.2136811407	-0.2116811037	-0.2106820649	-0.2056799577	-0.2136864273	-0.2126852443	-0.2126828043	-0.2136852443	-0.2136852073	-0.2136839873	-0.2456864273	-0.2126840982	-0.2446851334	-0.2146841352	-0.2136826934	-0.2136863533	-0.213686723	-0.2136815843	-0.2136851703	-0.2126866861	-0.2156815473	-0.2136866861	-0.2146840612	-0.2136853552	-0.035506129	-0.076467392	-0.037457333	-0.074452378	-0.035468894	-0.035457933	-0.035452678	-0.036441868	-0.036452528	-0.035468443	-0.036457483	-0.075478653	-0.035480455	-0.036484959	-0.035468143	-0.036495619	-0.035485709	-0.036464089	-0.03246499	-0.035457783	-0.034452528	-0.036463188	-0.035479704	-0.036457783	-0.035463038	-0.035463038	-0.036447273	-0.035452678	-0.035494868	-0.036458234	-0.035479404	-0.034457933	-0.138	-0.135	-0.139	-0.135	-0.139	-0.139	-0.139	-0.139	-0.139	-0.14	-0.14	-0.136	-0.139	-0.139	-0.139	-0.139	-0.139	-0.139	-0.129	-0.139	-0.128	-0.139	-0.139	-0.139	-0.14	-0.139	-0.139	-0.14	-0.139	-0.139	-0.138	-0.139
FLQS2CKUGRX5	-0.0310860168	-0.0562329119	-0.0942727834	-0.0641216913	-0.0631227406	-0.0571668091	-0.063045096	-0.068074475	-0.0639412202	-0.0639412202	-0.0639076441	-0.0629737469	-0.0307911773	-0.0628299996	-0.0648982009	-0.0638279011	-0.0318268518	-0.0318625263	-0.064790128	-0.0628614771	-0.0608289503	-0.0638614771	-0.0638992501	-0.0337922265	-0.061790128	-0.0629349246	-0.0608289503	-0.0607890788	-0.0639380724	-0.0627890788	-0.0618635756	-0.0628247533	0.030849157	-0.000112017999982	0.037900081	0.033906582	0.033893941	-0.00409287600002	0.033912902	0.066913444	0.032913263	0.034894122	0.033906943	0.03487498	0.032880036	0.035874077	0.033894122	0.034861617	0.032873716	0.032899178	0.035898456	0.033906582	0.034913083	0.033900262	0.03488112	0.031906763	0.033900442	0.032900442	0.035919403	0.034912902	0.03486234	0.033906401	0.03488112	0.033906763	-0.201	-0.188	-0.181	-0.191	-0.192	-0.188	-0.191	-0.194	-0.191	-0.191	-0.191	-0.191	-0.202	-0.192	-0.191	-0.192	-0.202	-0.201	-0.192	-0.192	-0.192	-0.191	-0.192	-0.201	-0.192	-0.191	-0.192	-0.192	-0.191	-0.192	-0.192	-0.191
