SN	Distance_X_LOGO_Front_Camera_LD1	Distance_X_LOGO_Front_Camera_LD2	Distance_X_LOGO_Front_Camera_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_LD1	Distance_Y_LOGO_Front_Camera_LD2	Distance_Y_LOGO_Front_Camera_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_LD1	Angle_Front_Camera_LD2	Angle_Front_Camera_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS310RGRWV	0.2022096213	0.239142629	0.1140583485	0.2019092366	0.2019092366	0.2438465665	0.1978379223	0.2026823274	0.1986823274	0.1996844884	0.2016823274	0.2016823274	0.2008292781	0.2017622859	0.2017601248	0.2017622859	0.1986823274	0.2007579638	0.2399113977	0.2026023689	0.1996844884	0.2007536417	0.2007622859	0.1988292781	0.2027601248	0.2016823274	0.2016823274	0.2019157198	0.1977558027	0.1999092366	0.1998314392	0.2008292781	0.014867625	0.015866779	0.016865934	0.016856915	0.016856915	0.00983296000001	-0.026138294	0.016855788	-0.052156612	0.019833242	0.015855788	0.015855788	0.015857479	0.018835215	0.014857479	0.018835215	-0.052156612	-0.049149567	0.075863679	0.018838597	0.019833242	0.015858324	0.01688538	-0.052143085	0.014882843	0.015855788	0.015876361	0.015857197	-0.037114338	0.01587467	-0.048131812	0.015857479	0.093	0.078	0.127	0.092	0.092	0.077	0.098	0.092	0.098	0.093	0.093	0.093	0.093	0.093	0.093	0.093	0.098	0.097	0.073	0.092	0.093	0.093	0.093	0.098	0.092	0.093	0.093	0.093	0.098	0.093	0.097	0.093
FLQS3106GRWV	-0.0418285114	-0.1288771748	0.0111491716	-0.1288991818	-0.1288991818	-0.1339224286	-0.1329100303	-0.1289323472	-0.0839162294	-0.1279317273	-0.1309323472	-0.1309323472	-0.0858967021	-0.0879072407	-0.1309214987	-0.0879072407	-0.0839162294	-0.1299211887	-0.0858957722	-0.1309431957	-0.1279317273	-0.1289211887	-0.1279199489	-0.1269094104	-0.0859084805	-0.1309323472	-0.1279317273	-0.1298988718	-0.128919329	-0.1288979419	-0.1289094104	-0.0858967021	-0.014368115	-0.053400551	-0.033399043	-0.053415261	-0.053415261	-0.112439777	-0.100426953	-0.051414884	0.026642823	-0.049443171	-0.113437514	-0.113437514	-0.045412621	-0.107437514	-0.11443676	-0.107437514	0.026642823	-0.11342205	-0.050409226	-0.113438645	-0.049443171	-0.051414129	-0.054376412	-0.054388482	-0.044375658	-0.113437514	-0.053388105	-0.053414129	-0.05735944	-0.057374149	-0.055375281	-0.045412621	-0.025	0.013	-0.045	0.013	0.013	0.018	0.017	0.012	-0.011	0.012	0.018	0.018	-0.005	0.0	0.017	0.0	-0.011	0.017	-0.005	0.018	0.012	0.013	0.013	0.012	-0.005	0.018	0.012	0.013	0.013	0.013	0.013	-0.005
FLQS30ZQGRWV	-0.0405643293	-0.0715446512	-0.0755507514	-0.0695314669	-0.0695314669	-0.0725172987	-0.0705243828	-0.0735104114	-0.0695106081	-0.0735106081	-0.073509821	-0.073509821	-0.0745237925	-0.0725172987	-0.0735167084	-0.0725172987	-0.0695106081	-0.0725169051	-0.070524186	-0.0735029337	-0.0735106081	-0.0745167084	-0.072517889	-0.043530483	-0.0765167084	-0.073509821	-0.0735100178	-0.0395375671	-0.0385239892	-0.0705314669	-0.0385302862	-0.0745237925	0.066851708	0.003856036	0.00985624800001	0.062854475	0.062854475	0.00585965400001	0.060856958	0.059850147	0.064853127	0.061855255	0.00785866100003	0.00785866100003	0.00685851899999	0.00485937000002	0.00585844799997	0.00485937000002	0.064853127	0.004855752	0.062857171	0.00685873200001	0.061855255	0.00485837699998	0.053844329	-0.095146093	0.00285206299998	0.00785866100003	0.00385369399999	0.009858377	-0.001148505	0.00985028899998	0.011850715	0.00685851899999	0.059	0.076	0.077	0.07	0.07	0.075	0.071	0.072	0.071	0.073	0.077	0.077	0.077	0.076	0.076	0.076	0.071	0.076	0.071	0.076	0.073	0.076	0.073	0.071	0.077	0.077	0.076	0.062	0.063	0.075	0.063	0.077
FLQS30YUGRWV	0.0431114732	0.0441265691	0.0441265691	0.0771412398	0.0771412398	0.0421633521	0.0761488941	0.07416399	0.0121703685	0.0421703685	0.0421707938	0.0421707938	0.0441554852	0.0721565483	0.0121633521	0.0721565483	0.0121703685	0.0431633521	0.0741491067	0.0431782354	0.0421703685	0.0421633521	0.0431563357	0.0421495319	0.0091629269	0.0421707938	0.0811629269	0.0431410272	0.0471556979	0.013147831	0.0431493193	0.0441554852	0.075940508	0.10594137	0.076947837	0.113948268	0.113948268	0.073957968	0.108956459	0.114934041	0.065943094	0.038956891	0.076956891	0.076956891	0.076947837	0.041956244	0.069956244	0.041956244	0.065943094	0.076948268	0.079955166	0.078956675	0.038956891	0.036956459	0.072934256	0.045940292	0.033935334	0.076956891	0.109933825	0.041955382	0.103927143	0.06993555	0.070934256	0.076947837	0.218	0.215	0.217	0.202	0.202	0.218	0.203	0.203	0.231	0.221	0.218	0.218	0.218	0.208	0.23	0.208	0.231	0.218	0.205	0.217	0.221	0.221	0.218	0.22	0.234	0.218	0.201	0.22	0.215	0.231	0.218	0.218
FLQS30X6GRWY	-0.0142070226	0.0178214732	-0.2041483548	-0.0131223733	-0.0131223733	-0.0460352096	-0.0130930393	-0.0110360477	-0.0110326953	-0.0130360477	-0.0110352096	-0.0110352096	-0.0140922012	-0.0110662197	-0.0090645435	-0.0110662197	-0.0110326953	-0.0100637054	-0.013090525	-0.0090075519	-0.0130360477	-0.0100335334	-0.0100653816	-0.0120913631	-0.0120662197	-0.0110352096	-0.0480041994	-0.0130947156	-0.0130620292	-0.0470930393	-0.0420662197	-0.0140922012	-0.066620683	-0.121628454	-0.070621353	-0.064624568	-0.064624568	-0.022627516	-0.101629124	-0.014609429	-0.00864171799998	-0.138635689	-0.067624836	-0.067624836	-0.065624166	-0.066625774	-0.014624166	-0.066625774	-0.00864171799998	-0.013619209	-0.065629526	-0.016618137	-0.138635689	-0.012625372	-0.014611037	-0.0796243	-0.062611841	-0.067624836	-0.071616262	-0.065625372	-0.126619075	-0.064617334	-0.022611841	-0.065624166	-0.112	-0.121	-0.035	-0.112	-0.112	-0.102	-0.11	-0.117	-0.117	-0.109	-0.114	-0.114	-0.112	-0.113	-0.118	-0.113	-0.117	-0.118	-0.113	-0.117	-0.109	-0.117	-0.117	-0.112	-0.114	-0.114	-0.099	-0.113	-0.108	-0.099	-0.104	-0.112
FLQS30X6GRWV	0.2166627598	0.2176423598	0.2166423598	0.1866133401	0.1866133401	0.1845929401	0.2186124781	0.2155915034	0.1875828837	0.185583171	0.1855820217	0.1855820217	0.1846029964	0.1865932274	0.2146015598	0.1865932274	0.1875828837	0.2186015598	0.2216133401	0.2185814471	0.185583171	0.1845926527	0.2156015598	0.2146110415	0.1865935147	0.1855820217	0.2155923654	0.2156228218	0.2156024218	0.1876136274	0.2156113288	0.1846029964	-0.080031746	-0.036032107	-0.036033547	-0.037045794	-0.037045794	-0.042050837	-0.037056961	-0.082022021	-0.049023822	-0.047034268	-0.098067046	-0.098067046	-0.083045434	-0.084047956	-0.110044354	-0.084047956	-0.049023822	-0.037031386	-0.039043273	-0.038045794	-0.047034268	-0.081045074	-0.080009414	-0.08102094	-0.120012296	-0.098067046	-0.07702022	-0.041031026	-0.078007973	-0.045010855	-0.077008333	-0.083045434	-0.344	-0.348	-0.348	-0.336	-0.336	-0.334	-0.348	-0.343	-0.335	-0.335	-0.331	-0.331	-0.331	-0.332	-0.341	-0.332	-0.335	-0.348	-0.349	-0.348	-0.335	-0.332	-0.344	-0.343	-0.33	-0.331	-0.344	-0.346	-0.344	-0.336	-0.345	-0.331
FLQS30WFGRWV	0.0596717759	0.0606489132	0.0606482408	0.0116220159	0.0116220159	0.0566011706	0.0106105846	0.0906015068	0.091601843	0.0916021792	0.0495873857	0.0495873857	0.0496099122	0.0536015068	0.0495991533	0.0536015068	0.091601843	0.0485991533	0.0166109208	0.0875883943	0.0916021792	0.0495978084	0.0536008343	0.0486109208	0.0496001619	0.0495873857	0.0485860408	0.0506233608	0.042597136	0.0566247057	0.049611257	0.0496099122	0.142759445	0.138759462	0.142759456	-0.00923957000001	-0.00923957000001	0.096759949	-0.058239378	0.102759517	0.102759741	0.100759938	-0.00423956399999	-0.00423956399999	-0.002239575	0.051760184	-0.000239585999992	0.051760184	0.102759741	-0.00223978299999	0.046760315	0.056760108	0.100759938	-0.00323958599998	0.052759577	-0.00123995800001	-0.001240379	-0.00423956399999	-0.00223995300001	-0.00423957500001	-0.055240128	0.091759555	-0.00124015	-0.002239575	0.048	0.049	0.047	0.077	0.077	0.052	0.081	0.038	0.038	0.038	0.062	0.062	0.062	0.057	0.061	0.057	0.038	0.062	0.072	0.042	0.038	0.062	0.056	0.062	0.062	0.062	0.062	0.062	0.067	0.053	0.061	0.062
FLQS30VBGRWV	0.1004652075	0.0623614751	-0.11660333	0.0522892329	0.0522892329	0.0962234739	0.0492568165	0.1062419975	0.0952382928	0.0912401452	0.0962373666	0.0962373666	0.0562623736	0.0932744139	0.1032744139	0.0932744139	0.0952382928	0.0992707092	0.051259595	0.1042095812	0.0912401452	0.1012299572	0.0902707092	0.0973068303	0.0952716354	0.0962373666	0.1052419975	0.1503410991	0.0462234739	0.09529479	0.1413059041	0.0562623736	0.068599339	0.131599269	-0.183401417	-0.00540180000002	-0.00540180000002	0.00259807899999	-0.006402143	0.143599561	-0.061401558	-0.173401931	0.033598301	0.033598301	0.058598906	-0.166401861	0.065598996	-0.166401861	-0.061401558	0.000598723999985	-0.003401467	0.069598966	-0.173401931	0.063598926	-0.160400691	0.00359967200001	-0.056400126	0.033598301	0.065599652	0.076598996	0.024599269	0.00159951100002	0.013600025	0.058598906	-0.101	-0.089	0.00400000000002	-0.076	-0.076	-0.095	-0.075	-0.108	-0.089	-0.081	-0.096	-0.096	-0.082	-0.082	-0.102	-0.082	-0.089	-0.095	-0.076	-0.102	-0.081	-0.1	-0.081	-0.095	-0.09	-0.096	-0.102	-0.121	-0.076	-0.094	-0.113	-0.082
FLQS30UFGRWV	-0.0276834503	0.0134114208	-0.0625337945	0.0135049557	0.0135049557	-0.0253493971	0.0125517231	-0.0233534058	-0.0233534058	-0.022354742	0.0136479304	0.0136479304	0.0115530594	-0.0214015094	-0.0213975008	-0.0214015094	-0.0233534058	0.0136024992	0.0135543956	0.0136946979	-0.022354742	-0.0243507333	0.011601163	0.0135543956	0.0136051716	0.0136479304	-0.0243026297	-0.0254469406	0.0145984906	-0.027442932	0.0125557318	0.0115530594	-0.095170005	-0.058182575	-0.065185508	-0.054196821	-0.054196821	-0.062202268	-0.059212743	-0.092170424	-0.091185927	-0.090200173	-0.056197659	-0.056197659	-0.05519724	-0.061198916	-0.06319724	-0.061198916	-0.091185927	-0.057182575	-0.054212324	-0.056198078	-0.090200173	-0.065201011	-0.055154502	-0.057168748	-0.056156597	-0.056197659	-0.063170843	-0.062199335	-0.059154502	-0.095173776	-0.057154921	-0.05519724	0.035	0.017	0.048	0.016	0.016	0.032	0.017	0.034	0.033	0.033	0.017	0.017	0.017	0.031	0.03	0.031	0.033	0.017	0.017	0.017	0.033	0.032	0.016	0.016	0.016	0.017	0.032	0.032	0.016	0.035	0.017	0.017
FLQS30TYGRWV	0.106984207	0.0649603406	0.1559799067	0.0609450747	0.0609450747	0.0699315289	0.0649379793	0.0639229284	0.0669237884	0.0639233584	0.0639227134	0.0639227134	0.0639375493	0.0649310989	0.0639302388	0.0649310989	0.0669237884	0.0659302388	0.0319302388	0.064915403	0.0639233584	0.0289222834	0.0629310989	0.0649379793	0.0639306688	0.0639227134	0.0649224984	0.0659463648	0.0659302388	0.1509639958	0.0659384093	0.0639375493	0.039883456	-0.011122205	0.116896411	-0.055125688	-0.055125688	0.068881714	0.032875183	-0.00711850300002	0.074886178	0.038878666	-0.010125688	-0.010125688	-0.011125797	0.035878557	-0.010125362	0.035878557	0.074886178	0.046878448	0.031874856	0.037879319	0.038878666	-0.018126342	-0.013106311	-0.011118286	-0.00811023	-0.010125688	-0.011118286	-0.00812068100001	0.034890423	0.075890532	0.066893798	-0.011125797	-0.049	-0.029	-0.074	-0.024	-0.024	-0.036	-0.033	-0.028	-0.036	-0.032	-0.029	-0.029	-0.029	-0.032	-0.029	-0.032	-0.036	-0.033	-0.019	-0.032	-0.032	-0.014	-0.028	-0.028	-0.029	-0.029	-0.029	-0.03	-0.032	-0.07	-0.035	-0.029
FLQS30T7GRWV	0.1347259048	0.0998518523	0.0988518523	0.1319330707	0.1319330707	0.1310154663	0.1309754456	0.0970578411	0.0950590182	0.1300578411	0.1300601953	0.1300601953	0.0989754456	0.0980142892	0.1290201746	0.0980142892	0.0950590182	0.098056664	0.1329766226	0.097101393	0.1300578411	0.1320178204	0.1280166433	0.0979777997	0.1000142892	0.1300601953	0.1330590182	0.0989330707	0.1290178204	0.1289342478	0.0979777997	0.0989754456	0.085944579	-0.01406134	-0.014061514	-0.007063313	-0.007063313	-0.00806406700002	0.043937732	-0.00605646599999	-0.062062036	-0.00506377700003	-0.002063139	-0.002063139	-0.011063139	-0.057063487	-0.00406290699999	-0.057063487	-0.062062036	-0.00906105000001	0.045937732	-0.007063139	-0.00506377700003	-0.00606296500001	-0.00505449300002	-0.013059367	0.040945333	-0.002063139	-0.00905919300001	-0.008060121	-0.12706105	-0.00505698800001	-0.00805698800002	-0.011063139	0.00700000000002	0.027	0.027	0.013	0.013	0.013	0.01	0.028	0.032	0.014	0.014	0.014	0.026	0.03	0.014	0.03	0.032	0.027	0.01	0.027	0.014	0.013	0.015	0.027	0.023	0.014	0.013	0.026	0.022	0.014	0.027	0.026
FLQS30S7GRWV	0.0780272943	0.1170117975	0.0769958702	0.043966168	0.043966168	0.0769356048	0.0819674594	0.0799218299	0.0789218299	0.0769213994	0.0799213994	0.0799213994	0.0779674594	0.0789373267	0.0799364658	0.0789373267	0.0789218299	0.0799364658	0.0789506712	0.0799063331	0.0769213994	0.1159347439	0.0799368962	0.0809515321	0.0779368962	0.0799213994	0.0799213994	0.0769670289	0.042920108	0.0109515321	0.0799515321	0.0779674594	0.113193508	0.157191774	0.118209553	0.112207819	0.112207819	0.1192282	0.145212589	0.115179631	0.118195676	0.119227333	0.119223864	0.119223864	0.083206518	0.118210854	0.11822343	0.118210854	0.118195676	0.119207819	0.117222563	0.116225598	0.119227333	0.125223864	0.080179631	0.151179631	0.084165321	0.119223864	0.112179631	0.11722343	0.076180932	0.1101831	0.117180065	0.083206518	0.132	0.113	0.133	0.146	0.146	0.133	0.129	0.132	0.132	0.132	0.132	0.132	0.134	0.132	0.132	0.132	0.132	0.131	0.131	0.132	0.132	0.116	0.134	0.129	0.134	0.132	0.132	0.132	0.15	0.16	0.131	0.134
FLQS30RRGRWV	0.0626931199	0.0597447754	0.0577483135	0.0607936005	0.0607936005	0.0648410104	0.0608183669	0.0218686072	0.0188686072	0.0598678996	0.0198714377	0.0198714377	0.055821905	0.0408176593	0.0238438409	0.0408176593	0.0188686072	0.0198466713	0.056821905	0.018896204	0.0598678996	0.0568466713	0.0958183669	0.091796431	0.0208459637	0.0198714377	0.0568714377	0.0567950158	0.0528466713	0.0617928929	0.0608190745	0.055821905	0.072566598	0.036553988	-0.023455258	0.036548524	0.036548524	0.084553288	0.034544041	0.030557071	0.031551466	0.037546703	-0.025459462	-0.025459462	-0.023459462	0.092553708	0.032549085	0.092553708	0.031551466	-0.023453297	-0.021464785	-0.026459742	0.037546703	-0.021458901	0.0865694	-0.021449374	0.027561274	-0.025459462	-0.020449374	-0.022459462	-0.070444471	0.080563235	0.035562675	-0.023459462	0.081	0.085	0.09	0.085	0.085	0.08	0.085	0.101	0.102	0.085	0.106	0.106	0.09	0.089	0.1	0.089	0.102	0.106	0.09	0.106	0.085	0.09	0.067	0.076	0.101	0.106	0.09	0.09	0.094	0.081	0.085	0.09
FLQS30R2GRWV	-0.0622802687	-0.0633244459	0.1668129269	-0.059364992	-0.059364992	-0.1004309552	-0.0633879884	-0.0644297448	-0.0634297448	-0.0634261138	-0.0624297448	-0.0624297448	-0.0623873832	-0.059404933	-0.056404933	-0.059404933	-0.0634297448	-0.062408564	-0.0623879884	-0.0594497153	-0.0634261138	-0.0994315603	-0.065408564	-0.0633885935	-0.0614067485	-0.0624297448	-0.0604291397	-0.0633643869	-0.0934279293	-0.0613855677	-0.0623849625	-0.0623873832	-0.00255441899998	-0.000554654000013	0.112445481	0.054445433	0.054445433	-0.00655488200002	-0.00355495399998	-0.062554547	-0.00355472200002	-0.097554607	-0.00455480599999	-0.00455480599999	0.059445449	0.055445401	0.096445613	0.055445401	-0.00355472200002	-0.00455464200002	-0.00355470599999	0.055445437	-0.097554607	-0.070554814	-0.065554399	-0.00555454299999	-0.056554192	-0.00455480599999	0.056445713	-0.065554798	0.052445828	-0.00555436299999	-0.00555380899999	0.059445449	0.064	0.065	-0.035	0.06	0.06	0.08	0.065	0.069	0.065	0.071	0.065	0.065	0.061	0.06	0.056	0.06	0.065	0.064	0.065	0.059	0.071	0.084	0.069	0.066	0.068	0.065	0.06	0.069	0.074	0.065	0.065	0.061
FLQS30QXGRWV	0.0068544813	0.0058757056	0.0058766284	0.0078972375	0.0078972375	0.0069199998	0.0069080035	0.0019286126	0.0129264594	0.005928305	0.0079286126	0.0079286126	0.0079073883	0.0069166162	0.0069178466	0.0069166162	0.0129264594	0.007917539	0.0079076959	0.0079393785	0.005928305	0.0079181542	0.012916001	0.0069076959	0.0049169238	0.0079286126	0.006929843	0.00689692989999	0.006919077	0.0068963147	0.0079073883	0.0079073883	-0.031316527	-0.094330037	-0.029331304	-0.031337848	-0.031337848	-0.02735368	-0.093345658	-0.098325815	0.097691283	-0.026356213	-0.030337848	-0.030337848	-0.030323071	-0.030341225	-0.032337003	-0.030341225	0.097691283	-0.031329193	-0.030331515	-0.030338059	-0.026356213	-0.031322438	0.092709016	-0.030323282	-0.096318849	-0.030337848	-0.030323071	-0.029338481	-0.030316105	-0.03031125	0.041684528	-0.030323071	-0.014	-0.009	-0.013	-0.013	-0.013	-0.013	-0.01	-0.00699999999999	-0.024	-0.013	-0.013	-0.013	-0.014	-0.014	-0.014	-0.014	-0.024	-0.013	-0.013	-0.014	-0.013	-0.013	-0.023	-0.013	-0.008	-0.013	-0.013	-0.013	-0.014	-0.014	-0.019	-0.014
FLQS30QPGRWV	0.2102969565	0.0941992981	0.2132596008	0.0931614087	0.0931614087	0.0941245867	0.0891405963	0.1291267213	0.0981277886	0.0951267213	0.132125654	0.132125654	0.0931421972	0.0941448655	0.0931427309	0.0941448655	0.0981277886	0.1281437982	0.0921411299	0.0991080435	0.0951267213	0.0931229858	0.0971459328	0.1311646107	0.1301443319	0.132125654	0.0931048416	0.1291816875	0.0941240531	0.0971630097	0.134164077	0.0931421972	-0.005393567	-0.059420832	0.00758156000001	-0.0644414	-0.0644414	-0.062445705	-0.118482535	-0.053406004	-0.014382088	-0.104440443	0.00156386200001	0.00156386200001	-0.062438051	-0.118467707	-0.116459576	-0.118467707	-0.014382088	-0.053415092	-0.062457663	-0.016413657	-0.104440443	-0.062437095	-0.099388784	-0.056403134	-0.055391654	0.00156386200001	-0.062404569	-0.056436138	-0.062388784	-0.014387828	-0.00338830600001	-0.062438051	-0.126	-0.076	-0.129	-0.076	-0.076	-0.076	-0.071	-0.09	-0.082	-0.074	-0.096	-0.096	-0.076	-0.073	-0.072	-0.073	-0.082	-0.09	-0.075	-0.081	-0.074	-0.076	-0.075	-0.092	-0.091	-0.096	-0.076	-0.091	-0.077	-0.08	-0.096	-0.076
FLQS30QMGRWV	-0.0137107347	-0.0457605123	-0.0147453838	-0.0137932093	-0.0137932093	-0.0458283464	-0.0138117539	-0.046845427	-0.045845427	-0.045844939	-0.045845915	-0.045845915	-0.0158122419	-0.0448278584	-0.0448288344	-0.0448278584	-0.045845427	-0.0458293225	-0.0448112659	-0.0458629955	-0.045844939	-0.0478293225	-0.0458283464	-0.0458117539	-0.0168127299	-0.045845915	-0.045846403	-0.0447932093	-0.0458288344	-0.0127941853	-0.0458117539	-0.0158122419	0.021581942	-0.017418865	0.024582103	0.017580812	0.017580812	-0.014425481	0.026570001	-0.012413701	0.020580328	0.022575326	0.019575649	0.019575649	-0.014424351	-0.013424835	0.019575972	-0.013424835	0.020580328	0.018581458	0.012575165	0.020575488	0.022575326	-0.020424351	0.020591785	0.019586621	-0.047407892	0.019575649	0.018586944	0.019576133	0.01959243	0.018590817	0.019591946	-0.014424351	0.198	0.213	0.198	0.198	0.198	0.214	0.198	0.214	0.211	0.211	0.212	0.212	0.202	0.213	0.21	0.213	0.211	0.211	0.211	0.211	0.211	0.215	0.211	0.211	0.204	0.212	0.211	0.211	0.211	0.198	0.211	0.202
FLQS30Q9GRWY	-0.0619220848	-0.0629128168	-0.0629129438	-0.0629040567	-0.0629040567	-0.0628949156	-0.0278993592	-0.0618900912	-0.0618900912	-0.0618902181	-0.0618900912	-0.0618900912	-0.0608997401	-0.0628944078	-0.0618944078	-0.0628944078	-0.0618900912	-0.0608944078	-0.0258994861	-0.0618856476	-0.0618902181	-0.0618951695	-0.0628944078	-0.0588991053	-0.0628946617	-0.0618900912	-0.062890599	-0.0639043106	-0.0608951695	-0.0619038027	-0.0608988513	-0.0608997401	0.00584179500001	-0.022158099	-0.030154572	-0.021154358	-0.021154358	0.00684606900001	0.011849275	-0.026161732	0.00484243599999	0.00484585500001	-0.027150832	-0.027150832	0.00584521399998	0.00484585500001	-0.029151046	0.00484585500001	0.00484243599999	0.00384168799997	0.012849168	0.00384564199999	0.00484585500001	0.00684521399998	-0.026165258	-0.032161518	-0.025161304	-0.027150832	-0.025161946	-0.024154358	-0.023165686	0.00683858900001	-0.027165151	0.00584521399998	-0.05	-0.048	-0.048	-0.048	-0.048	-0.049	-0.065	-0.048	-0.05	-0.05	-0.048	-0.048	-0.05	-0.05	-0.048	-0.05	-0.05	-0.051	-0.065	-0.05	-0.05	-0.05	-0.048	-0.048	-0.047	-0.048	-0.048	-0.048	-0.048	-0.05	-0.049	-0.05
FLQS30Q9GRWV	0.0945950185	0.0925084048	0.05350725	0.0934264106	0.0934264106	0.0923432614	0.0933836812	0.0932982223	0.0942993772	0.0933016869	0.0922982223	0.0922982223	0.1304298751	0.0933409517	0.092338642	0.0933409517	0.0942993772	0.0583374872	0.1314298751	0.0922578026	0.0933016869	0.093346726	0.0593397969	0.0593779069	0.0573374872	0.0922982223	0.0913016869	0.0584333397	0.0893409517	0.093422946	0.0933790618	0.1304298751	-0.049586597	-0.048587798	-0.082599403	-0.050602205	-0.050602205	-0.050603005	-0.047617012	-0.053573791	-0.051586997	-0.051601804	-0.08161381	-0.08161381	-0.045600204	-0.052602205	-0.049601004	-0.052602205	-0.051586997	-0.088600204	-0.049615011	-0.08561421	-0.051601804	-0.050602205	-0.050558584	-0.087587397	-0.051559784	-0.08161381	-0.081585797	-0.053600204	-0.11457259	-0.049573391	-0.049560585	-0.045600204	-0.196	-0.194	-0.177	-0.196	-0.196	-0.195	-0.195	-0.195	-0.196	-0.195	-0.193	-0.193	-0.21	-0.195	-0.195	-0.195	-0.196	-0.178	-0.211	-0.193	-0.195	-0.196	-0.182	-0.179	-0.181	-0.193	-0.193	-0.181	-0.19	-0.195	-0.195	-0.21
FLQS30Q3GRWV	0.1158693124	0.1558401557	0.1558397332	0.185810154	0.185810154	0.1877814199	0.1547962095	0.1207674754	0.1937674754	0.191767898	0.1927666303	0.1927666303	0.1907957869	0.191782265	0.1927814199	0.191782265	0.1937674754	0.1927814199	0.1907949418	0.1927518407	0.191767898	0.1907805748	0.1627831101	0.1927962095	0.1937831101	0.1927666303	0.1907662077	0.1558114216	0.1907809973	0.1908109991	0.1917962095	0.1907957869	-0.014816007	-0.068811616	0.017188296	-0.082803712	-0.082803712	-0.022807752	-0.062805644	0.111185662	0.017189262	-0.027808015	0.018191458	0.018191458	0.018191019	0.020191897	0.020190931	0.020191897	0.017189262	0.019187682	0.017194619	0.01819137	-0.027808015	0.020190843	-0.027817236	0.018185047	0.017183115	0.018191458	0.016185135	-0.064808718	0.014182237	0.016185925	0.017182325	0.018191019	-0.156	-0.169	-0.174	-0.179	-0.179	-0.184	-0.168	-0.167	-0.189	-0.185	-0.189	-0.189	-0.189	-0.188	-0.189	-0.188	-0.189	-0.189	-0.188	-0.189	-0.185	-0.188	-0.174	-0.189	-0.19	-0.189	-0.188	-0.168	-0.188	-0.188	-0.188	-0.189
FLQS30Q2GRWV	0.0970505279	0.0970076984	0.1330291132	0.1009667044	0.1009667044	0.0989226512	0.0959434541	0.1349232631	0.1319214275	0.0649226512	0.1389226512	0.1389226512	0.0979428423	0.1369452897	0.1389446778	0.1369452897	0.1319214275	0.0989428423	0.0929410067	0.0979000128	0.0649226512	0.0979214275	0.136944066	0.1329648689	0.1349422304	0.1389226512	0.0969000128	0.0979673163	0.1019238749	0.0969654807	0.1009428423	0.0979428423	-0.015629868	0.039370578	0.043369984	0.089372805	0.089372805	0.036363004	-0.020640411	-0.017624967	-0.097642936	0.069364044	0.042365529	0.042365529	0.037364786	0.041364489	0.091373102	0.041364489	-0.097642936	0.039371023	-0.019640708	-0.01763462	0.069364044	0.037364935	0.040380676	0.035383497	-0.01361977	0.042365529	-0.021625116	0.036365232	0.090388249	-0.014625561	0.03438023	0.037364786	0.079	0.074	0.06	0.069	0.069	0.074	0.079	0.063	0.07	0.085	0.057	0.057	0.075	0.058	0.055	0.058	0.07	0.074	0.08	0.079	0.085	0.075	0.059	0.06	0.063	0.057	0.079	0.074	0.07	0.078	0.073	0.075
