SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS304WGRWM	1.1730879195	1.2141881701	1.2104362902	1.2138172427	1.2124362902	1.2114463153	1.211095438	1.2118172427	1.2114463153	1.2118172427	1.2124362902	1.2114362902	1.2138272678	1.2134362902	1.1700252625	1.2134362902	1.2114362902	1.212095438	1.1700252625	1.2144563403	1.2134362902	1.2100753878	1.1700252625	1.2138172427	1.2104362902	1.2104362902	1.2144563403	1.2104362902	1.2124362902	1.2144563403	1.2154763905	1.212095438	0.00542895950001	0.0124305158	0.0134224752	0.0114408907	0.0124232534	0.012432072	-0.0225858247	0.0124310345	0.012432072	0.0124310345	0.0124232534	0.0144318126	0.0154227346	0.0154323314	0.0144414094	0.0154323314	0.0144318126	0.0144331095	0.0144414094	0.0124325908	0.0154323314	0.0154416688	0.0144414094	0.0134323314	0.0134224752	0.0134224752	0.0124325908	0.0134224752	0.0124232534	0.0124325908	0.0154414094	0.0144331095	-0.42	-0.404	-0.406	-0.404	-0.405	-0.405	-0.396	-0.405	-0.405	-0.405	-0.405	-0.406	-0.406	-0.405	-0.422	-0.405	-0.406	-0.405	-0.422	-0.404	-0.405	-0.406	-0.422	-0.405	-0.406	-0.406	-0.404	-0.406	-0.405	-0.404	-0.404	-0.405
FLQS3047GRWM	-0.05195844	-0.0599863098	-0.0600103948	-0.0989980082	-0.0980103948	-0.0990107388	-0.1020220932	-0.0989986963	-0.0990107388	-0.0989986963	-0.0980103948	-0.060011427	-0.0989983523	-0.062011427	-0.0600110829	-0.062011427	-0.060011427	-0.1020227813	-0.0600110829	-0.0980100507	-0.062011427	-0.1010227813	-0.0600110829	-0.0989976641	-0.0600103948	-0.0600103948	-0.0980100507	-0.0600103948	-0.0980103948	-0.0980100507	-0.1010097066	-0.1020227813	0.0561680921	0.0111729939	0.0461725768	0.00916903069999	0.0451721596	0.00917288959999	0.00717580989999	0.00717330680001	0.00917288959999	0.00717330680001	0.0451721596	0.0491727853	0.0421727853	0.0121727853	0.0101689264	0.0121727853	0.0491727853	0.0071722639	0.0101689264	0.00817226389999	0.0121727853	0.0071687178	0.0101689264	0.00817247250001	0.0461725768	0.0461725768	0.00817226389999	0.0461725768	0.0451721596	0.00817226389999	0.0101687178	0.0071722639	-0.168	-0.158	-0.168	-0.174	-0.184	-0.175	-0.174	-0.174	-0.175	-0.174	-0.184	-0.169	-0.184	-0.16	-0.157	-0.16	-0.169	-0.174	-0.157	-0.173	-0.16	-0.174	-0.157	-0.174	-0.168	-0.168	-0.173	-0.168	-0.184	-0.173	-0.175	-0.174
FLQS303BGRWM	0.0413860598	-0.0226497468	-0.0156772347	-0.0136624057	-0.0276768731	-0.0176765114	-0.0126891703	-0.0156631291	-0.0176765114	-0.0156631291	-0.0276768731	-0.0116761497	-0.0246631291	-0.00967542629999	0.026337956	-0.00967542629999	-0.0116761497	0.0283256587	0.026337956	-0.0166761497	-0.00967542629999	-0.0136888086	0.026337956	-0.0236627674	-0.0156772347	-0.0156772347	-0.0166761497	-0.0156772347	-0.0276768731	-0.0166761497	-0.016675788	0.0283256587	-0.046516617	-0.0645090625	-0.0295019277	-0.00354263790001	-0.0554981505	-0.03651242	-0.0384981505	-0.0375099019	-0.03651242	-0.0375099019	-0.0554981505	-0.03551242	-0.060496052	-0.00252710929999	-0.037527529	-0.00252710929999	-0.03551242	0.0014703726	-0.037527529	-0.0405128397	-0.00252710929999	-0.0375426379	-0.037527529	-0.05651242	-0.0295019277	-0.0295019277	-0.0405128397	-0.0295019277	-0.0554981505	-0.0405128397	-0.0415258502	0.0014703726	0.079	0.057	0.051	0.045	0.053	0.053	0.055	0.054	0.053	0.054	0.053	0.054	0.056	0.046	0.071	0.046	0.054	0.061	0.071	0.054	0.046	0.054	0.071	0.055	0.051	0.051	0.054	0.051	0.053	0.054	0.054	0.061
FLQS3024GRWM	0.0600946847	0.0610912785	0.0650835869	0.0200875426	0.0620833672	0.1010876525	0.0650797412	0.0630874327	0.1010876525	0.0630874327	0.0620833672	0.0620832573	0.0630873228	0.0180836968	0.0630835869	0.0180836968	0.0620832573	0.1010836968	0.0630835869	0.0630834771	0.0180836968	0.0600794115	0.0630835869	0.0170874327	0.0650835869	0.0650835869	0.0630834771	0.0650835869	0.0620833672	0.0630834771	0.1020879821	0.1010836968	-0.0074442075	-0.00744441030001	-0.0034476563	-0.0494401501	-0.040447352	0.000556299699994	-0.0454512065	-0.0464485692	0.000556299699994	-0.0464485692	-0.040447352	-0.0044444103	-0.0434476563	-0.0494442075	-0.0404404544	-0.0494442075	-0.0044444103	-0.000443395999994	-0.0404404544	-0.001443396	-0.0494442075	-0.0394406572	-0.0404404544	-0.092448062	-0.0034476563	-0.0034476563	-0.001443396	-0.0034476563	-0.040447352	-0.001443396	-0.0374399472	-0.000443395999994	-0.024	-0.024	-0.024	-0.029	-0.014	-0.00900000000001	-0.011	-0.011	-0.00900000000001	-0.011	-0.014	-0.024	-0.013	-0.03	-0.014	-0.03	-0.024	-0.00899999999999	-0.014	-0.025	-0.03	-0.015	-0.014	-0.018	-0.024	-0.024	-0.025	-0.024	-0.014	-0.025	0.000999999999976	-0.00899999999999
FLQS301GGRWM	0.0180128499	0.0180378867	0.0170947885	0.0210629235	0.0180932711	0.0190917538	0.0151213427	0.0180659583	0.0190917538	0.0180659583	0.0180932711	0.0150955472	0.0180651996	-0.0188778986	0.0160947885	-0.0188778986	0.0150955472	-0.0188528618	0.0160947885	0.0210902364	-0.0188778986	-0.0208521031	0.0160947885	0.0210629235	0.0170947885	0.0170947885	0.0210902364	0.0170947885	0.0180932711	0.0210902364	0.021088719	-0.0188528618	-0.0102457011	-0.00824569850001	-0.00624562549999	-0.00524581320001	-0.00424562549998	-0.0042457089	-0.0412455421	-0.0072457011	-0.0042457089	-0.0072457011	-0.00424562549998	-0.0052457167	-0.0402456203	-0.00824571669999	-0.00824581580001	-0.00824571669999	-0.0052457167	0.0267541842	-0.00824581580001	-0.0022457246	-0.00824571669999	-0.005245907	-0.00824581580001	-0.00624571930001	-0.00624562549999	-0.00624562549999	-0.0022457246	-0.00624562549999	-0.00424562549998	-0.0022457246	-0.0402458106	0.0267541842	0.00599999999997	0.006	0.00399999999996	0.006	0.00400000000002	0.005	0.014	0.005	0.005	0.005	0.00400000000002	0.00399999999999	0.015	-0.00899999999999	0.00500000000002	-0.00899999999999	0.00399999999999	-0.02	0.00500000000002	0.005	-0.00899999999999	-0.011	0.00500000000002	0.00700000000001	0.00399999999996	0.00399999999996	0.005	0.00399999999996	0.00400000000002	0.005	0.017	-0.02
FLQS301EGRWQ	0.0869222909	0.1299178584	0.1269077466	0.1289130103	0.1259077466	0.1299080237	0.126903037	0.0889128717	0.1299080237	0.0889128717	0.1259077466	0.0899078851	0.1259127332	0.0919081622	0.0919081622	0.0919081622	0.0899078851	0.087903037	0.0919081622	0.0869076081	0.0919081622	0.08890276	0.0919081622	0.0899132873	0.1269077466	0.1269077466	0.0869076081	0.1269077466	0.1259077466	0.0869076081	0.0879078851	0.087903037	-0.0646111588	-0.0616130199	-0.0576145088	-0.1006112984	-0.0206126012	-0.0226111123	-0.0596143692	-0.0626131595	-0.0226111123	-0.0626131595	-0.0206126012	-0.0616129734	-0.0616146019	-0.0626130199	-0.0636112984	-0.0626130199	-0.0616129734	-0.0656128804	-0.0636112984	-0.0246108797	-0.0626130199	-0.0656112984	-0.0636112984	-0.0606128804	-0.0576145088	-0.0576145088	-0.0246108797	-0.0576145088	-0.0206126012	-0.0246108797	-0.0666093908	-0.0656128804	0.054	0.071	0.069	0.082	0.058	0.06	0.07	0.055	0.06	0.055	0.058	0.055	0.069	0.056	0.057	0.056	0.055	0.054	0.057	0.043	0.056	0.055	0.057	0.054	0.069	0.069	0.043	0.069	0.058	0.043	0.055	0.054
FLQS300VGRWQ	-0.0409436869	0.0180421624	-0.029007163	0.0140259901	-0.0309901821	0.0090102222	0.0109968801	0.0200280117	0.0090102222	0.0200280117	-0.0309901821	-0.0280067587	0.0190280117	-0.029007163	0.00800779640001	-0.029007163	-0.0280067587	-0.0300201008	0.00800779640001	-0.0299893735	-0.029007163	-0.0300205051	0.00800779640001	0.0180280117	-0.029007163	-0.029007163	-0.0299893735	-0.029007163	-0.0309901821	-0.0299893735	-0.0319893735	-0.0300201008	0.0527804507	0.0617804507	0.0347818418	0.0457798613	-0.006218229	0.00178099299998	0.0407815824	0.0637804507	0.00178099299998	0.0637804507	-0.006218229	0.0327810166	0.0257812759	0.033780993	0.033780097	0.033780993	0.0327810166	0.0367808515	0.033780097	0.0347808515	0.033780993	0.034780097	0.033780097	0.0207804507	0.0347818418	0.0347818418	0.0347808515	0.0347818418	-0.006218229	0.0347808515	0.0307792718	0.0367808515	-0.597	-0.574	-0.586	-0.571	-0.576	-0.561	-0.571	-0.574	-0.561	-0.574	-0.576	-0.586	-0.564	-0.585	-0.571	-0.585	-0.586	-0.587	-0.571	-0.587	-0.585	-0.587	-0.571	-0.563	-0.586	-0.586	-0.587	-0.586	-0.576	-0.587	-0.587	-0.587
FLQS300RGRWY	0.0375606346	0.0375333362	0.0364690527	0.0344998735	-0.0025309473	0.0334681721	0.0364399931	0.0355007541	0.0334681721	0.0355007541	-0.0025309473	0.0354699333	0.0355007541	0.0344690527	0.0354681721	0.0344690527	0.0354699333	0.0384408737	0.0354681721	0.0364699333	0.0344690527	-0.000560006900002	0.0354681721	0.0354998735	0.0364690527	0.0364690527	0.0364699333	0.0364690527	-0.0025309473	0.0364699333	-0.0015291861	0.0384408737	-0.028146207	-0.0321464551	-0.0341485023	-0.0341439738	-0.0341481921	-0.034146269	-0.030148006	-0.0331463931	-0.034146269	-0.0331463931	-0.0341481921	-0.035146269	-0.0351485023	-0.037146269	-0.0351439738	-0.037146269	-0.035146269	-0.00614415989999	-0.0351439738	-0.000144097800003	-0.037146269	-0.0071419887	-0.0351439738	-0.034146269	-0.0341485023	-0.0341485023	-0.000144097800003	-0.0341485023	-0.0341481921	-0.000144097800003	-0.00414186459999	-0.00614415989999	-0.059	-0.057	-0.057	-0.057	-0.073	-0.058	-0.059	-0.057	-0.058	-0.057	-0.073	-0.058	-0.057	-0.057	-0.057	-0.057	-0.058	-0.065	-0.057	-0.066	-0.057	-0.08	-0.057	-0.057	-0.057	-0.057	-0.066	-0.057	-0.073	-0.066	-0.081	-0.065
FLQS300LGRWQ	0.0331579988	0.0791162098	0.0419731142	0.0790693555	0.0800237675	0.0820263002	0.00593259159999	0.0790680892	0.0820263002	0.0790680892	0.0800237675	0.0780187022	0.0810680892	0.0780187022	0.0419718479	0.0780187022	0.0780187022	0.0409287926	0.0419718479	0.0800250339	0.0780187022	0.0429313252	0.0419718479	0.0790693555	0.0419731142	0.0419731142	0.0800250339	0.0419731142	0.0800237675	0.0800250339	0.000979445900001	0.0409287926	-0.0860759664	-0.0580760186	-0.0570775852	-0.0570741387	-0.0570777419	-0.0840759664	-0.0570776375	-0.0580762275	-0.0840759664	-0.0580762275	-0.0570777419	-0.058075862	-0.0590779508	-0.0570761753	-0.0540741387	-0.0570761753	-0.058075862	-0.0570760709	-0.0540741387	-0.0560758098	-0.0570761753	-0.0560741909	-0.0540741387	-0.0580759142	-0.0570775852	-0.0570775852	-0.0560758098	-0.0570775852	-0.0570777419	-0.0560758098	-0.0620742432	-0.0570760709	0.444	0.455	0.439	0.455	0.455	0.463	0.425	0.455	0.463	0.455	0.455	0.454	0.455	0.454	0.438	0.454	0.454	0.439	0.438	0.455	0.454	0.439	0.438	0.455	0.439	0.439	0.455	0.439	0.455	0.455	0.424	0.439
FLQS300LGRWM	-0.0466472144	-0.00266087669999	-0.0016937516	-0.00267667369999	-0.0026924708	-0.00169204380001	0.0473135065	-0.00267710070001	-0.00169204380001	-0.00267710070001	-0.0026924708	-0.00269375159999	-0.00367752760002	-0.0016937516	-0.0046946055	-0.0016937516	-0.00269375159999	-0.0377236379	-0.0046946055	-0.0407082678	-0.0016937516	-0.0377236379	-0.0046946055	-0.0016766737	-0.0016937516	-0.0016937516	-0.0407082678	-0.0016937516	-0.0026924708	-0.0407082678	-0.0397074139	-0.0377236379	-0.0186206794	-0.0156206794	0.00937715709999	0.0133818897	0.0123771571	0.0123794558	0.0513801319	0.0113791854	0.0123794558	0.0113791854	0.0123771571	0.0103794558	0.0123770219	0.0133793882	0.0133819573	0.0133793882	0.0103794558	0.0113794558	0.0133819573	0.0113795234	0.0133793882	0.0083818897	0.0133819573	0.014379591	0.00937715709999	0.00937715709999	0.0113795234	0.00937715709999	0.0123771571	0.0113795234	0.0093817544	0.0113794558	-0.106	-0.089	-0.095	-0.096	-0.096	-0.096	-0.087	-0.096	-0.096	-0.096	-0.096	-0.096	-0.096	-0.096	-0.097	-0.096	-0.096	-0.111	-0.097	-0.112	-0.096	-0.11	-0.097	-0.097	-0.095	-0.095	-0.112	-0.095	-0.096	-0.112	-0.11	-0.111
FLQS3009GRWQ	-0.0464388456	-0.0824436041	-0.0484492148	-0.0444462319	-0.0074461609	-0.0454460898	-0.0464488597	-0.0464463029	-0.0454460898	-0.0464463029	-0.0074461609	-0.0454490017	-0.0464463739	-0.0474491438	-0.0474492148	-0.0474491438	-0.0454490017	-0.0084489307	-0.0474492148	-0.0094462319	-0.0474491438	-0.0104491438	-0.0474492148	-0.00944381709999	-0.0484492148	-0.0484492148	-0.0094462319	-0.0484492148	-0.0074461609	-0.0094462319	-0.0074461609	-0.0084489307	0.0207489379	-0.0142444935	-0.0142386976	-0.0132510621	-0.0132377317	-0.0152439139	-0.0212309699	-0.0132433343	-0.0152439139	-0.0132433343	-0.0132377317	-0.0152446866	-0.0122375385	-0.0152435275	-0.0142506757	-0.0152435275	-0.0152446866	-0.00924449350001	-0.0142506757	-0.011245073	-0.0152435275	-0.0102512553	-0.0142506757	0.0257481652	-0.0142386976	-0.0142386976	-0.011245073	-0.0142386976	-0.0132377317	-0.011245073	-0.0122512553	-0.00924449350001	-0.584	-0.589	-0.575	-0.573	-0.559	-0.574	-0.572	-0.575	-0.574	-0.575	-0.559	-0.574	-0.574	-0.575	-0.574	-0.575	-0.574	-0.56	-0.574	-0.559	-0.575	-0.56	-0.574	-0.57	-0.575	-0.575	-0.559	-0.575	-0.559	-0.559	-0.559	-0.56
FLQS2F0LGRX5	0.1170449026	0.1150448789	0.0730447973	0.1100448517	0.0750447994	0.0710447987	0.0710447715	0.1130448531	0.0710447987	0.1130448531	0.0750447994	0.0720447966	0.1120448524	0.0730447973	0.1120448238	0.0730447973	0.0720447966	0.0720447715	0.1120448238	0.1130448266	0.0730447973	0.1110447994	0.1120448238	0.1110448517	0.0730447973	0.0730447973	0.1130448266	0.0730447973	0.0750447994	0.1130448266	0.112044828	0.0720447715	-0.079630487	-0.0826295265	-0.0826220823	-0.0486463359	-0.0496300068	-0.0546374509	-0.1276122368	-0.0836292864	-0.0546374509	-0.0836292864	-0.0496300068	-0.0836302469	-0.0476302469	-0.0516372108	-0.048646576	-0.0516372108	-0.0836302469	-0.084630487	-0.048646576	-0.0526384115	-0.0516372108	-0.0836388917	-0.048646576	-0.0476381713	-0.0826220823	-0.0826220823	-0.0526384115	-0.0826220823	-0.0496300068	-0.0526384115	-0.050646576	-0.084630487	0.112	0.112	0.094	0.1	0.087	0.085	0.107	0.111	0.085	0.111	0.087	0.095	0.101	0.086	0.101	0.086	0.095	0.094	0.101	0.102	0.086	0.111	0.101	0.101	0.094	0.094	0.102	0.094	0.087	0.102	0.102	0.094
FLQS2EQUGRX5	0.0913851459	0.0934114443	0.1304763685	0.1324426736	0.0924730812	0.0934730812	0.1355002014	0.1324434955	0.0934730812	0.1324434955	0.0924730812	0.1314730812	0.1314434955	0.1304755466	0.132473903	0.1304755466	0.1314730812	0.1325026668	0.132473903	0.0924722593	0.1304755466	0.133501845	0.132473903	0.1304426736	0.1304763685	0.1304763685	0.0924722593	0.1304763685	0.0924730812	0.0924722593	0.0914714375	0.1325026668	-0.1239609417	-0.1239598604	-0.1249425598	-0.1229820267	-0.0959593198	-0.1249614823	-0.1219290438	-0.1239598604	-0.1249614823	-0.1239598604	-0.0959593198	-0.1239636449	-0.1259403973	-0.1219631042	-0.1219825674	-0.1219631042	-0.1239636449	-0.1199647262	-0.1219825674	-0.1279625636	-0.1219631042	-0.1189841893	-0.1219825674	-0.1219641855	-0.1249425598	-0.1249425598	-0.1279625636	-0.1249425598	-0.0959593198	-0.1279625636	-0.1239820267	-0.1199647262	0.175	0.177	0.192	0.192	0.169	0.177	0.194	0.192	0.177	0.192	0.169	0.192	0.192	0.192	0.192	0.192	0.192	0.192	0.192	0.177	0.192	0.192	0.192	0.192	0.192	0.192	0.177	0.192	0.169	0.177	0.176	0.192
FLQS2DERGRX5	0.102027636	0.0999809505	0.1438671544	0.1059284292	0.1058773669	0.1058759079	0.1028190099	0.1039284292	0.1058759079	0.1039284292	0.1058773669	0.1468700723	0.1029269703	0.1468686133	0.1468686133	0.1468686133	0.1468700723	0.105817551	0.1468686133	0.1449342649	0.1468686133	0.105817551	0.1468686133	0.1079313471	0.1438671544	0.1438671544	0.1449342649	0.1438671544	0.1058773669	0.1449342649	0.1078773669	0.105817551	-0.1210736385	-0.1210731902	-0.1190688564	-0.1200790184	-0.1210687069	-0.1210736385	-0.1180696036	-0.0820733396	-0.1210736385	-0.0820733396	-0.1210687069	-0.1180737879	-0.1230681092	-0.1180734891	-0.1170791678	-0.1180734891	-0.1180737879	-0.1140745352	-0.1170791678	-0.0850796162	-0.1180734891	-0.1150791678	-0.1170791678	-0.1230736385	-0.1190688564	-0.1190688564	-0.0850796162	-0.1190688564	-0.1210687069	-0.0850796162	-0.1180793173	-0.1140745352	-0.076	-0.076	-0.059	-0.074	-0.074	-0.074	-0.077	-0.086	-0.074	-0.086	-0.074	-0.058	-0.075	-0.058	-0.059	-0.058	-0.058	-0.077	-0.059	-0.068	-0.058	-0.076	-0.059	-0.073	-0.059	-0.059	-0.068	-0.059	-0.074	-0.068	-0.075	-0.077
FLQS2CKUGRX5	0.0147621849	0.0127587259	0.0127512836	0.0127550571	0.0137513884	0.0157513884	-0.0262522803	0.0127550571	0.0157513884	0.0127550571	0.0137513884	0.0137512836	0.0137550571	0.0137512836	0.0137511788	0.0137512836	0.0137512836	-0.0182523851	0.0137511788	0.0147513884	0.0137512836	-0.0202524899	0.0137511788	0.0107549523	0.0127512836	0.0127512836	0.0147513884	0.0127512836	0.0137513884	0.0147513884	0.0157514933	-0.0182523851	-0.0142228846	-0.0182224978	0.0187763419	0.0237629991	0.0227761486	0.0217701539	-0.0222236581	0.0217701539	0.0217701539	0.0217701539	0.0227761486	-0.0172226912	0.0187769221	0.0197707341	0.0207635792	0.0197707341	-0.0172226912	0.0167707341	0.0207635792	0.0207697672	0.0197707341	0.0187639659	0.0207635792	0.0207701539	0.0187763419	0.0187763419	0.0207697672	0.0187763419	0.0227761486	0.0207697672	0.0237631924	0.0167707341	0.169	0.17	0.159	0.158	0.159	0.159	0.155	0.159	0.159	0.159	0.159	0.169	0.159	0.158	0.159	0.158	0.169	0.147	0.159	0.159	0.158	0.145	0.159	0.158	0.159	0.159	0.159	0.159	0.159	0.159	0.158	0.147
FLQS2C9EGRX5	0.0288353547	0.0268454695	0.0268683767	0.0268555844	-0.0141328133	0.0258665917	0.0248784915	-0.0161313258	0.0258665917	-0.0161313258	-0.0141328133	0.0268677817	-0.0161307308	0.0278680792	0.0268677817	0.0278680792	0.0268677817	0.026878194	0.0268677817	-0.0131334083	0.0278680792	0.0258784915	0.0268677817	0.0258561794	0.0268683767	0.0268683767	-0.0131334083	0.0268683767	-0.0141328133	-0.0131334083	0.0268662942	0.026878194	-0.0341700644	-0.0051692545	-0.00115832040001	-0.000187477900013	-0.0361587253	-0.0351720892	-0.00216075020001	-0.00117127930001	-0.0351720892	-0.00117127930001	-0.0361587253	-0.000173304099988	-0.00415710549998	-0.0011737091	0.000811307199996	-0.0011737091	-0.000173304099988	-0.003174519	0.000811307199996	-0.000174114000004	-0.0011737091	-0.00418788290001	0.000811307199996	-0.0021728991	-0.00115832040001	-0.00115832040001	-0.000174114000004	-0.00115832040001	-0.0361587253	-0.000174114000004	-0.00218747790001	-0.003174519	-0.553	-0.561	-0.562	-0.563	-0.57	-0.554	-0.563	-0.58	-0.554	-0.58	-0.57	-0.563	-0.579	-0.562	-0.563	-0.562	-0.563	-0.561	-0.563	-0.579	-0.562	-0.562	-0.563	-0.562	-0.562	-0.562	-0.579	-0.562	-0.57	-0.579	-0.562	-0.561
FLQS2C6NGRX5	-0.1002495182	-0.0952549884	-0.0932768691	-0.0572620996	-0.0962688462	-0.0952686639	-0.0542755927	-0.0972620996	-0.0952686639	-0.0972620996	-0.0962688462	-0.0952766868	-0.055262282	-0.0932766868	-0.0542695755	-0.0932766868	-0.0952766868	-0.0972763221	-0.0542695755	-0.0562686639	-0.0932766868	-0.0532759574	-0.0542695755	-0.0552620996	-0.0932768691	-0.0932768691	-0.0562686639	-0.0932768691	-0.0962688462	-0.0562686639	-0.0942686639	-0.0972763221	0.030993745	0.0349957178	0.0349861826	0.0380082123	0.0339848674	0.0359957178	0.0349868402	0.0349947314	0.0359957178	0.0349947314	0.0339848674	0.0339976906	0.066983881	0.033995389	0.0340075547	0.033995389	0.0339976906	0.035995389	0.0340075547	0.038997033	0.033995389	0.0300059107	0.0340075547	0.0369967042	0.0349861826	0.0349861826	0.038997033	0.0349861826	0.0339848674	0.038997033	0.0360082123	0.035995389	0.027	0.028	0.029	0.044	0.028	0.028	0.045	0.027	0.028	0.027	0.028	0.028	0.036	0.029	0.046	0.029	0.028	0.027	0.046	0.044	0.029	0.047	0.046	0.044	0.029	0.029	0.044	0.029	0.028	0.044	0.028	0.027
FLQS2BJ4GRX5	-0.0487899915	-0.0468010705	-0.0438266908	-0.0448135344	-0.0468259983	-0.0448263446	-0.0488384623	-0.0468142269	-0.0448263446	-0.0468142269	-0.0468259983	-0.045827037	-0.0488145731	-0.00682669080001	-0.0458273832	-0.00682669080001	-0.045827037	-0.0468391547	-0.0458273832	-0.0448259983	-0.00682669080001	-0.0478388085	-0.0458273832	-0.0458138806	-0.0438266908	-0.0438266908	-0.0448259983	-0.0438266908	-0.0468259983	-0.0448259983	-0.0468263446	-0.0468391547	0.00848308890001	0.0394830724	0.0414832476	0.0414828262	0.0464832093	0.0444830287	0.0394832093	0.0394830615	0.0444830287	0.0394830615	0.0464832093	0.037483056	0.0444832257	0.0424830451	0.0394828481	0.0424830451	0.037483056	0.0424830232	0.0394828481	0.0064832147	0.0424830451	0.0394828426	0.0394828481	0.00748322019999	0.0414832476	0.0414832476	0.0064832147	0.0414832476	0.0464832093	0.0064832147	0.0434828152	0.0424830232	0.00699999999995	-0.00100000000003	0.0	0.0	-0.00299999999999	-0.001	-0.00199999999998	-0.000999999999976	-0.001	-0.000999999999976	-0.00299999999999	0.0	-0.00299999999999	0.015	-0.00100000000003	0.015	0.0	-0.00200000000001	-0.00100000000003	0.01	0.015	-0.000999999999976	-0.00100000000003	0.00900000000001	0.0	0.0	0.01	0.0	-0.00299999999999	0.01	-0.00200000000001	-0.00200000000001
FLQS224TGRWM	112.084819017	111.982269656	111.814680256	111.912764063	111.967611364	111.973342277	111.904105771	112.036386045	111.973342277	112.036386045	111.967611364	111.811949344	111.913764063	111.814680256	111.819949344	111.814680256	111.811949344	111.912491247	111.819949344	111.974342277	111.814680256	111.965491247	111.819949344	111.915494976	111.814680256	111.814680256	111.974342277	111.814680256	111.967611364	111.974342277	111.977804102	111.912491247	-0.0297112163	-0.0927013935	-0.0477029527	-0.0237132432	-0.0507024849	-0.0267073183	0.0112967355	-0.0567070065	-0.0267073183	-0.0567070065	-0.0507024849	-0.0457087216	-0.018702329	-0.0467085657	0.0172855095	-0.0467085657	-0.0457087216	-0.0297112163	0.0172855095	-0.0287076302	-0.0467085657	-0.00471667339998	0.0172855095	-0.0237074743	-0.0477029527	-0.0477029527	-0.0287076302	-0.0477029527	-0.0507024849	-0.0287076302	-0.0277127754	-0.0297112163	-0.517	-0.487	-0.507	-0.508	-0.483	-0.488	-0.498	-0.479	-0.488	-0.479	-0.483	-0.508	-0.508	-0.507	-0.522	-0.507	-0.508	-0.488	-0.522	-0.487	-0.507	-0.472	-0.522	-0.507	-0.507	-0.507	-0.487	-0.507	-0.483	-0.487	-0.487	-0.488
