SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K1GRWY	-0.27680492534	-0.14877182034	0.15505448589	-0.2098436195	0.15405534576	-0.00994551411	0.06816798875	-0.27172796697	0.2451060781	-0.22181008456	-0.15081309411	-0.33873011664	-0.27874602424	-0.21375935223	-0.05968540339	-0.40565444807	-0.07464026021	-0.01192831671	-0.34080578521	-0.41067164547	-0.21085866723	-0.26086640606	-0.13778170885	-0.19368196391	-0.29476064203	-0.06384834879	-0.28781567372	-0.33877268021	0.03104760693	0.04099687459	-0.25584920866	-0.08085307807	-0.132124106	-0.056126959	0.268857551	0.000872692000002	0.015865354	0.265849981	0.270867159	0.331856794	0.336856736	-0.320118632	-0.123123756	-0.210107742	0.003873274	0.067870945	0.394856794	-0.265124222	0.066869314	0.271867916	-0.130127716	0.120862035	-0.063134122	0.380859123	0.004855746	-0.12315858	-0.85913715	0.455832511	-0.26612562	-0.25812562	-0.110129579	0.205869314	0.055859414	0.004876943	0.172	0.107	-0.052	0.135	-0.042	0.028	-0.00899999999999	0.152	-0.097	0.152	0.111	0.204	0.168	0.134	0.048	0.239	0.067	0.029	0.203	0.228	0.137	0.145	0.1	0.132	0.208	0.047	0.182	0.206	0.023	0.00600000000001	0.154	0.072
FLQS30JCGRWV	-0.132066514	-0.3951600378	-0.19116201366	0.00696378244	-0.23105992782	0.00893842564	0.08397333241	-0.18310207939	0.06789528614	-0.06306157436	0.01394106011	0.06695785488	0.06797102724	-0.06007639328	-0.20418341875	-0.04713698616	-0.18017123431	-0.16905432956	0.00499901852	0.00386663624	0.00497464964	0.069019765	-0.11314818267	0.00981098299	0.01589660337	0.07493941356	-0.00099340737	0.06294764629	0.1359874927	0.11804117009	-0.06507935706	0.00397267379	-0.306794469	-0.344786392	-0.067795358	0.076205994	0.002202009	0.067190551	0.32620055	-0.061803506	0.080203361	-0.117797814	0.260192473	-0.059787317	0.276203574	0.000200727999996	-0.324794113	0.403198664	-0.148791018	-0.186800767	0.07019016	0.004186602	0.064195319	0.250193469	-0.195803613	0.00119361099999	0.148186211	0.325193291	-0.05180493	-0.060793117	0.261191832	0.074204179	-0.320787958	0.001195426	0.078	0.206	0.098	-0.00299999999999	0.114	-0.00399999999999	-0.05	0.093	-0.033	0.038	-0.014	-0.027	-0.04	0.031	0.113	0.011	0.095	0.091	-0.003	0.000999999999991	-0.00200000000001	-0.039	0.064	-0.002	-0.01	-0.046	0.005	-0.026	-0.073	-0.058	0.045	0.001
FLQS30J0GRWV	0.18197242617	-0.39102611278	-0.00102687838	0.00997274339	0.17597277389	0.0529728044	0.1129728593	0.24297278304	-0.06802621649	0.18497295386	0.05797315822	0.06097312467	0.0079728471	0.05297275559	0.11497349374	0.24497331073	0.00997324362	-0.0360270797	0.07097242922	0.12697318567	0.11397266104	-0.05002758908	0.11897342359	0.00697417394	0.12097374996	0.24897300876	0.00697235602	0.10797290505	0.05597239567	-0.12702723526	0.00397260613	-0.04502714985	0.15066324	-0.388435518	-0.291413095	-0.088389354	-0.084380945	-0.217358028	-0.143393311	0.035656151	0.238589048	-0.032362645	-0.148378472	0.02763175	-0.026379132	-0.275405346	-0.242409138	-0.22741936	-0.034357863	0.759622187	0.143654007	0.159576848	-0.288402708	-0.040342201	-0.029312359	-0.221353577	0.48266934	0.316607019	-0.040371383	-0.477436507	-0.27639463	-0.087392321	-0.10136248	0.084639993	0.13	0.427	0.235	0.223	0.142	0.207	0.175	0.105	0.249	0.135	0.201	0.194	0.222	0.209	0.177	0.113	0.221	0.214	0.184	0.157	0.18	0.25	0.167	0.229	0.148	0.093	0.222	0.189	0.208	0.289	0.226	0.243
FLQS30HZGRWY	0.19333259593	-0.25365717922	0.05733138039	-0.07866397195	-0.07267226624	0.10832358662	0.06132909231	-0.35063980412	-0.1846593958	-0.05866890562	-0.0546594673	0.35432337211	-0.06867147971	-0.11766954915	0.40233803012	-0.13164244971	-0.45662521761	0.04131865295	-0.00567619888	-0.12366354294	0.00332859179	-0.17667719991	-0.00765796575	-0.06463179584	0.09934589539	0.1263405327	-0.23966990666	-0.19165696471	-0.06066990666	-0.12468234809	-0.01267248075	0.00833359696	-0.139599152	0.099490996	0.234230209	-0.292486064	-0.310643422	-0.006800377	0.387390384	-0.420617263	-0.146649458	0.422238661	0.520377506	0.138268844	-0.01771707	0.11436503	0.575112694	-0.019624507	0.093521985	0.190375091	0.048320358	0.036299028	0.251361005	-0.016715058	-0.064785084	0.107264417	0.244235844	0.050335651	0.105312309	0.041445922	0.382344907	-0.074616055	0.193416141	0.452358993	-0.103	0.104	-0.051	0.036	0.033	-0.066	-0.059	0.171	0.081	-0.002	-0.00800000000001	-0.192	0.019	0.038	-0.231	0.05	0.203	-0.041	-0.013	0.044	-0.026	0.072	-0.00800000000002	0.013	-0.071	-0.077	0.098	0.076	0.0	0.049	-0.016	-0.036
FLQS30H6GRWV	-0.12676051404	-0.49089018567	-0.01768400166	0.000287306200001	0.00321079382	-0.00876689007	-0.0626521215	-0.13548793867	-0.08236679406	0.06341642085	0.10822832791	0.23521238783	-0.13755010498	-0.12498845718	-0.01608784266	0.43729049422	0.06254075347	0.05600516679	-0.008752544	0.31563001792	-0.01683383841	-0.16998208115	-0.00354054094	-0.01405277449	-0.00728231164	0.00550887331	-0.06572385185	-0.11244330645	0.06318369568	-0.05400280325	0.04911037131	0.26514543949	-0.306917181	-0.463915151	-0.571910808	0.091082024	0.400077876	-0.09992366	0.147080312	-0.047922813	-0.181916881	0.099081265	0.089076304	0.089078564	-0.171917852	-0.11292073	-0.184915645	0.373074663	0.275077487	0.403076287	-0.053916863	-0.15291907	-0.315912979	0.123075793	-0.039924243	-0.225923131	-0.228918699	0.226079006	0.142075634	0.413080277	0.147082695	0.075082325	-0.098920889	0.355076622	-0.242	-0.06	-0.285	-0.318	-0.331	-0.307	-0.291	-0.247	-0.268	-0.348	-0.37	-0.432	-0.242	-0.251	-0.3	-0.54	-0.355	-0.357	-0.309	-0.462	-0.295	-0.237	-0.311	-0.3	-0.302	-0.326	-0.288	-0.276	-0.351	-0.292	-0.335	-0.457
FLQS30GQGRWV	52.2447653191	50.5603575723	51.0742689261	51.992843437	51.3950672623	51.3983481488	50.5097957994	50.3050988475	49.5282994064	50.3663797339	50.5099753016	50.8312456597	50.9975381793	51.9387198911	50.1028506509	46.211405795	50.0330639479	51.146179175	51.4181232186	48.7554102143	51.6813038256	52.0594844326	48.7673764195	47.6653066204	49.6537376335	49.9707608999	51.3136511968	51.2967409479	51.4437304195	53.4276218213	50.8182456597	49.9926151924	0.462961087	0.192866963	-0.028165003	0.531942661	0.19488006	0.384983286	-0.093155902	0.30201503	0.447894934	0.370948877	0.304012366	0.257899152	0.056867629	-0.066048903	0.504103382	-0.480199412	-0.52810218	0.695997271	0.868033677	0.776967302	0.235981732	0.315952651	0.108015696	-0.022981418	-0.073020932	0.253874733	0.320993719	0.26489338	-0.026054675	0.569982176	0.110977736	-0.295108618	-0.015	0.084	0.121	-0.015	0.087	0.076	0.125	0.138	0.131	0.103	0.05	0.051	0.064	0.044	0.00500000000001	0.44	0.035	0.089	0.000999999999991	0.149	0.083	0.083	0.148	0.155	0.097	0.108	0.047	0.027	0.125	-0.019	0.063	0.198
FLQS30GCGRWY	0.00321924473	0.27018583391	0.06225084956	-0.01177624029	0.04716371053	-0.10880784512	0.08324181961	-0.04685841285	0.13916958	0.00216235604	-0.05883042	0.21017364348	0.11320795729	0.13320479681	-0.00290311111	0.02009237391	0.20007612	0.13522692019	0.26032760415	-0.32701011603	0.14027432743	0.01627929391	0.13610456435	-0.04900605255	-0.11289543565	0.003168677	-0.12679475169	0.00315784106	-0.05774418397	0.2453908138	0.01422601719	0.19324136811	-0.236380703	0.00462280799998	-0.07137807	-0.592419718	-0.660421872	-0.011372485	0.587620414	0.181633579	0.124628473	-0.076416766	-0.316382139	0.406617941	-0.646419798	-0.061380064	-0.339351501	0.332628712	-0.127387804	-0.00141421299999	0.573642834	-0.339378947	0.383636531	0.123621452	0.057639723	0.117645148	-0.405400729	-0.252378868	-0.25937416	-0.126379426	-0.322405835	0.305626079	0.517620175	-0.064373203	-0.021	-0.159	-0.056	0.0	-0.026	0.025	-0.092	-0.013	-0.101	-0.026	0.011	-0.145	-0.059	-0.091	-0.014	-0.051	-0.121	-0.093	-0.177	0.143	-0.111	-0.041	-0.097	-0.00900000000001	0.042	-0.02	0.042	-0.025	0.011	-0.159	-0.055	-0.12
FLQS30G5GRWY	0.04037381449	-0.43352630049	0.03636123904	-0.04660911882	-0.00961881988	-0.02661504725	0.20937399414	0.01539267767	-0.18860750198	-0.16155360719	-0.18459762127	-0.38257318896	0.17237668888	-0.00664199464	0.06239986364	-0.19457750054	-0.01158217143	-0.02364199464	-0.08562636515	0.37238297661	-0.12663768306	-0.14264882132	-0.07959133354	-0.18254749911	-0.09056043386	-0.18159582477	-0.14463193428	-0.3395766023	0.06035746641	-0.01467379257	0.0473599815	0.08037417379	-0.073800752	-0.44884361	-0.077807035	0.905197079	0.294205531	-0.263797461	0.783199921	0.731199473	-0.14580135	0.301185261	0.282207177	0.276202016	-0.496852736	0.306195733	0.446209196	0.091218247	-0.079802098	-0.528816235	-0.323801051	-0.119810849	0.297206204	-0.392817806	0.041219069	0.089228045	-0.485839347	0.378201118	-0.152808755	-0.553829399	0.589181072	-0.016821545	0.237195957	0.787202016	0.213	0.454	0.214	0.219	0.223	0.252	0.1	0.195	0.326	0.297	0.308	0.404	0.164	0.222	0.183	0.32	0.238	0.261	0.283	0.053	0.279	0.313	0.267	0.315	0.291	0.303	0.305	0.414	0.179	0.237	0.198	0.161
FLQS30E9GRWY	0.07980062503	0.4668106969	0.16879125996	0.07180795806	0.13280071338	0.07480124348	-0.04819592933	0.07079673764	-0.06020997693	0.08779108326	0.01479603085	0.13579647259	0.14781060855	0.08280336387	-0.16421810511	0.26578595898	0.19578313179	0.00880795806	-0.04719910992	0.25079037647	0.0717936454	-0.12420520605	0.12778834442	-0.10324832071	0.06277367837	0.30379744444	-0.11720299731	-0.12021253908	0.12981405419	-0.06119327884	0.24681264059	0.20080477747	0.324985565	0.164985725	0.580040512	0.146007992	0.093082804	0.076958331	-0.178947633	-0.041036382	-0.364974065	0.329992453	0.086996939	0.152025935	0.609007672	0.326993094	0.142953686	0.09101376	0.029016483	-0.045984638	0.190977074	-0.608984158	0.02198957	-0.045988483	0.025971948	0.135952885	-0.162967978	1.152927574	0.135991012	-0.179957565	0.217982681	-0.111938342	0.024959773	0.146979477	-0.036	-0.216	-0.088	-0.026	-0.054	-0.025	0.043	-0.019	0.057	-0.041	0.00299999999999	-0.056	-0.08	-0.038	0.087	-0.117	-0.081	0.011	0.029	-0.085	-0.022	0.075	-0.048	0.059	-0.01	-0.173	0.064	0.078	-0.057	0.047	-0.105	-0.089
FLQS30DZGRWV	-0.09838201196	0.09059079956	-0.09238949336	0.09461105406	0.1416216375	0.26166397123	0.03064955586	0.14361908287	0.02959718611	0.14462072513	-0.10140208399	0.21162254986	-0.16940755818	-0.09537708519	0.41361379116	-0.11244605998	0.02357291721	0.02963587039	-0.10038219444	-0.17442653537	0.22066251145	0.20666433618	0.08560576235	0.02954007207	0.04456452345	-0.31146448976	0.08966944542	0.03060430256	0.02664608888	-0.16535719564	0.02662273233	0.026628389	-0.06864705	0.218339112	0.400351651	0.131351716	-0.119645231	0.071384525	-0.06064575	-0.269664916	0.136348208	-0.125653611	-0.382648219	0.13136445	-0.143657574	-0.071650233	0.078366139	-0.131642957	0.252376209	-0.05963542	-0.072651857	-0.087648739	0.384367503	0.011359187	-0.184617489	0.056378028	0.819341321	0.138350092	0.189371531	0.33135425	0.004349637	-0.338674856	0.193358473	-0.05563659	-0.086	-0.187	-0.105	-0.187	-0.2	-0.266	-0.148	-0.196	-0.155	-0.202	-0.073	-0.244	-0.05	-0.087	-0.339	-0.077	-0.156	-0.148	-0.085	-0.049	-0.256	-0.237	-0.171	-0.153	-0.186	0.00900000000001	-0.186	-0.163	-0.149	-0.044	-0.157	-0.147
FLQS30D5GRWQ	0.08351370139	-0.11650042135	0.13751122183	-0.05849535441	0.01350771809	-0.22549621687	0.15250976643	0.01450081843	0.07249348754	0.34350766419	0.67850750248	0.02150809542	0.28850345971	-0.09549470757	-0.12851217234	0.12749127749	-0.02850645856	0.01451461775	0.2205107906	0.22049435	-0.052496702	-0.0924891016	-0.10451017791	0.00848313805	0.07649370315	0.02949046894	0.2195092813	0.21650254335	0.08650523853	0.19252410479	0.072507772	0.14550647831	0.11329796	-0.409739872	-0.06671363	-0.386747066	-0.18769791	0.048303688	0.311300358	-0.00770177400001	-0.335755192	0.076293964	0.602322738	-0.128685655	0.320302756	0.1112901	-0.400737208	-0.389736009	0.497320606	-0.504710299	0.185304754	0.191312347	-0.129706303	0.101300891	-0.209684989	-0.195675264	0.131318874	0.263274781	0.190326468	0.139258263	-0.000734543999997	0.00826159299999	-0.065682591	0.053310216	-0.234	-0.118	-0.253	-0.147	-0.189	-0.083	-0.276	-0.196	-0.212	-0.359	-0.54	-0.196	-0.341	-0.148	-0.112	-0.237	-0.195	-0.177	-0.303	-0.304	-0.16	-0.149	-0.131	-0.187	-0.232	-0.213	-0.303	-0.3	-0.231	-0.283	-0.222	-0.262
FLQS30CMGRWQ	0.07141021804	-0.19943996711	-0.17443513438	-0.05856078553	-0.05751176777	-0.17051452934	-0.0544565365	-0.11842615929	0.20353448842	0.22248201871	-0.30833226612	-0.12246689236	-0.11849657917	-0.06156147593	-0.04531017361	-0.30926391741	-0.31314517016	-0.04060980329	0.06941090843	-0.17429429461	-0.04458633	0.01135912911	0.01063321433	-0.05823768255	-0.01124458646	-0.05050900621	0.06035153481	-0.04254283537	0.16631908643	-0.00772233703	-0.04848000979	0.03747166284	0.049587295	-0.817573904	0.168593808	-0.137461786	-0.135435035	-0.085346643	-0.012426429	-0.14742922	0.056569384	0.380605439	-0.479510634	-0.412507377	-0.334479231	-0.253453644	0.193586132	-0.486462483	0.10053333	0.619687551	-0.012414333	0.376595902	0.248594971	0.301664987	0.318647541	-0.140352226	-0.480564832	0.053637772	0.18162335	0.3066822	-0.053438292	-0.070435501	0.046574734	-0.77148179	-0.246	-0.082	-0.133	-0.176	-0.176	-0.124	-0.183	-0.146	-0.31	-0.331	-0.042	-0.134	-0.139	-0.17	-0.194	-0.041	-0.062	-0.214	-0.243	-0.139	-0.197	-0.228	-0.226	-0.176	-0.187	-0.187	-0.246	-0.201	-0.288	-0.203	-0.188	-0.197
FLQS30BWGRWY	-0.04521210555	-0.12123773294	-0.16426244507	-0.04822186837	0.0738275559	-0.10724932629	0.14876562303	0.46779064024	0.20574975845	-0.05326671631	0.32575036862	0.01473541931	-0.05525329243	0.00877660619	-0.05131400495	-0.15627891983	-0.44641102295	0.20481382693	-0.04921210555	0.00669331716	-0.03723163118	-0.15017091866	0.00268935102	-0.04636556483	-0.17233932726	0.0767534195	0.28479613183	-0.11227495368	-0.04820478344	-0.04916664743	0.06080803026	0.2127662332	0.077629255	-0.322306177	-0.04935002	0.080632842	0.261601487	0.419607067	0.027661805	-0.019388283	0.224675223	0.02166114	-0.158333811	0.233656358	0.017641345	0.0236444	0.019596837	0.202620752	-0.271312952	0.561614242	0.020629786	-0.316331818	0.479608662	0.200592984	-0.169361844	0.140594712	-0.374380311	0.416609857	0.502618095	0.015644666	0.287653568	-0.043340852	0.028626332	-0.037382437	-0.042	0.00999999999999	0.021	-0.041	-0.106	-0.024	-0.134	-0.286	-0.169	-0.035	-0.212	-0.076	-0.034	-0.066	-0.036	0.00800000000001	0.165	-0.18	-0.038	-0.052	-0.061	0.004	-0.056	-0.044	0.037	-0.113	-0.217	-0.00699999999999	-0.049	-0.035	-0.091	-0.163
FLQS30BJGRWV	0.24039695539	0.13334919311	0.13133898438	0.00438455907	0.11935684966	0.19733424461	-0.05169237101	-0.04668507906	-0.05573065376	0.12533643219	-0.45685571072	0.00631674393	0.13232695266	0.0683656	0.000205906270001	-0.06079591672	0.11825877291	-0.04663403541	0.25239586159	0.02926898165	-0.06364789011	0.01140315354	0.01124127223	0.22020991684	-0.1097984689	0.06628976371	0.00538856964	-0.11069893377	0.0063652354	-0.0515906483	-0.16970513193	0.01032622346	0.029897471	0.292911271	0.470886701	-0.035101115	-0.102078699	0.091881989	0.142909857	0.282906626	0.288898279	-0.095073852	-0.191074324	0.207898346	-0.107056687	0.203897337	-0.102102596	-0.176080449	-0.363075199	0.015894106	0.373901174	-0.748092633	-0.102100442	0.270891615	0.275884547	-0.02311653	-0.243086037	-0.17707291	0.022900029	-0.119073247	-0.440063419	0.010908848	0.011905078	-0.116073583	-0.286	-0.243	-0.248	-0.168	-0.222	-0.267	-0.148	-0.155	-0.151	-0.225	0.061	-0.178	-0.228	-0.208	-0.163	-0.132	-0.211	-0.145	-0.304	-0.154	-0.133	-0.183	-0.183	-0.274	-0.106	-0.192	-0.171	-0.11	-0.153	-0.143	-0.086	-0.168
FLQS30AEGRWV	0.2362586432	0.17925314988	0.18626607535	-0.08373861013	0.18226130908	0.0442632479	-0.07873634818	0.06027883926	0.09426235928	-0.00772625015	0.07227690044	0.25325638124	0.19625282674	-0.00574458817	0.10328215141	0.12327076084	0.15829927767	0.00925961261	0.3022330346	-0.09671590977	0.10024862596	0.06124167852	0.17326801417	0.17528215141	0.17028215141	0.10228368631	0.05125024164	0.04327593103	0.0622448291	0.11123626597	-0.08273772151	-0.01971340546	-0.356882115	-0.20880916	0.178168953	-0.41090157	-0.095853744	-0.298817807	-0.222839693	0.044043039	-0.873899678	0.034036284	0.423202729	0.11913788	0.48321759	-0.205838072	-0.566971552	-0.164841314	-0.529814564	0.534269199	0.215241638	-0.86607423	-0.668904812	-0.035799703	-0.149736475	-0.023685137	-0.574002356	-0.489893464	-0.17183618	-0.57202181	-0.09280889	-0.349921024	-0.769000734	0.106201918	-0.149	-0.126	-0.145	0.008	-0.132	-0.058	-0.001	-0.078	-0.06	-0.045	-0.098	-0.174	-0.161	-0.036	-0.077	-0.101	-0.106	-0.072	-0.203	0.031	-0.071	-0.076	-0.126	-0.132	-0.109	-0.079	-0.066	-0.048	-0.074	-0.088	0.021	-0.042
FLQS309TGRWY	-0.199107879	-0.12303679848	-0.13900869688	-0.05112275632	-0.07004616568	-0.14610953204	0.06290369225	0.03593399789	-0.15192604512	0.12992132462	-0.14104451265	-0.06205057378	-0.08206985919	-0.04409189966	-0.29686653585	-0.38478388409	0.15993950801	0.25487779469	-0.08513928667	0.28490369225	0.01589267201	-0.27409906281	-0.14096351392	-0.14082741402	0.08802877192	-0.21699437058	-0.01716077613	-0.155061043	-0.13312606239	-0.07718061255	0.11088385582	-0.06710071585	-0.108287907	0.41167816	-0.118166633	0.695715371	0.222758173	-0.100345748	0.579758752	-0.454168754	-0.529113998	0.301732338	-0.300260143	0.672677774	-0.103283472	0.891709008	-0.928115926	-0.82316432	0.414677774	0.115715178	0.024675075	-0.286196132	0.764681052	-0.526163356	0.018649046	-0.102350954	0.092696669	-0.462135206	-0.237293113	-0.369241441	0.026711129	-0.040181094	0.172706502	0.405669291	0.151	0.095	0.121	0.049	0.076	0.125	-0.00200000000001	0.05	0.143	-0.023	0.13	0.056	0.095	0.039	0.228	0.268	-0.042	-0.077	0.091	-0.075	0.014	0.203	0.119	0.122	0.004	0.172	0.069	0.139	0.114	0.09	-0.009	0.068
FLQS309QGRWV	0.02473463715	0.01772720886	0.01862383188	0.14082439561	0.39381572928	0.14877920687	0.00876249322	-0.05725793456	0.20865230697	0.02074268446	0.14474330348	0.07570244791	0.14976930249	0.01675135079	-0.27953649531	0.07763435528	0.17658978556	0.21282872878	0.08477425468	-0.03933036036	0.07187825069	-0.18227093407	0.083652926	0.01951116953	0.02555573925	-0.00535078815	0.07979220637	0.00571730448	0.13482377659	0.07890239262	0.19381758635	0.14876558834	0.075649475	0.082649295	0.769691944	0.141655516	0.292645237	0.022627835	-0.165330237	-0.248363419	-0.182291465	-0.044342771	0.346631441	-0.045327713	0.080661467	0.013658762	-0.631322032	-0.040352689	1.080607907	0.546626302	0.195643794	0.08461458	0.078650196	-0.178331139	0.280623236	0.025594022	0.213640548	-0.653282178	0.013646049	-0.254307064	-0.231307335	0.016668771	-0.098337451	0.076645778	-0.14	-0.138	-0.162	-0.199	-0.326	-0.198	-0.123	-0.088	-0.219	-0.133	-0.208	-0.16	-0.2	-0.134	0.033	-0.161	-0.249	-0.248	-0.173	-0.109	-0.163	-0.031	-0.176	-0.135	-0.145	-0.099	-0.164	-0.118	-0.181	-0.164	-0.214	-0.2
FLQS309NGRWM	-0.25707267716	-0.0200490956	-0.01409996439	0.00691620582	-0.24403865234	-0.06513702112	-0.00807099276	-0.3569426417	0.0479428193	-0.0050571807	-0.01505650694	-0.07511680836	-0.12107234028	-0.1290834573	-0.20493085092	-0.19091468071	-0.25590524809	-0.19410367006	0.42584343987	-0.00699620553	-0.07909086864	0.03884343987	0.03697347532	0.04401659589	0.11302737603	-0.07003696794	-0.00512826226	0.03891418455	-0.13108379418	0.03682019519	-0.17406324453	-0.08104774808	-0.523032018	-0.192041476	-0.116044865	0.409955084	-0.525029995	0.117929795	0.015959788	-0.546027567	0.259941883	0.213959485	0.06994856	-0.310045725	-0.129041426	-0.134036469	0.003971573	0.470941478	0.586942895	-0.446055234	0.325932121	-0.10805488	-0.337033738	-0.044053969	0.137934397	-0.174063074	0.541943603	0.00194673899999	0.31893374	0.083948964	-0.31203308	0.071955388	-0.00404987200001	-0.334036671	0.139	0.012	0.006	-0.023	0.133	0.022	-0.00200000000001	0.188	-0.037	-0.01	0.0	0.044	0.059	0.062	0.094	0.071	0.098	0.107	-0.223	0.00200000000001	0.047	-0.022	-0.027	-0.019	-0.079	0.03	-0.014	-0.027	0.07	-0.025	0.08	0.047
FLQS308YGRWQ	-0.08170735875	0.18527123577	0.05331060008	-0.05771316363	0.16528066869	-0.07669847004	-0.0807035493	0.00732402385	-0.1926647292	0.06728937601	-0.06467797157	-0.00568885571	0.05129554369	0.04227704065	0.39531912599	0.10029989734	0.01234760616	0.05927540803	0.0382808501	-0.11266364079	-0.13370572613	0.16423676933	0.0533280147	-0.05662826733	-0.10864386793	-0.16867833438	-0.12170137247	0.06729518088	-0.1647033679	-0.00176431908	0.06128992021	0.04831767477	-0.439264789	0.469761603	-0.337286069	-0.127261288	-0.52930021	-0.381248618	-0.77929664	0.145734021	-0.328261428	0.322750542	-0.319261428	-0.270279909	-0.60229958	-0.308267799	0.205762093	-0.526269409	0.522760973	0.185765453	-0.428255548	0.530737942	-0.395267519	-0.309257718	-0.127237767	-0.011224467	0.117762723	-0.059240567	0.057735982	0.336746272	-0.010260028	0.184738082	0.267731781	-0.508267729	-0.062	-0.226	-0.132	-0.086	-0.178	-0.067	-0.05	-0.128	-0.013	-0.164	-0.076	-0.106	-0.121	-0.128	-0.318	-0.147	-0.145	-0.155	-0.12	-0.084	-0.039	-0.185	-0.14	-0.091	-0.071	-0.035	-0.063	-0.164	-0.039	-0.125	-0.159	-0.123
FLQS3084GRWM	0.01013317632	0.00390190311	0.1330586007	-0.05899688712	0.06708479095	-0.1019418432	-0.12103772615	-0.19317977495	-0.13108744323	0.00700400069	0.11098269337	0.31608479095	-0.13909898469	0.01798402508	0.01287615676	0.13995517141	0.26994141043	-0.09593296515	0.18710964949	-0.26017267251	-0.18400665297	0.2581109812	0.13299467874	0.06991344458	0.18992232263	0.08392010311	0.02698091776	0.13389835189	0.00606836655	0.63724947878	-0.10896403833	0.40601776167	-0.060075956	-0.012064225	0.182925806	-0.08505476	-0.063073942	0.179903251	0.047933811	0.175946499	-0.283061104	-0.00407661000001	1.039899173	0.00993069	-0.473047107	0.177921225	0.259905265	0.377914629	0.132928374	0.828912263	-0.00209090899999	-0.095070317	0.043923037	0.123916945	0.130917147	0.108904913	-0.25406342	0.387910199	0.523917147	-0.075049373	-0.127079228	0.602925554	0.110917298	-0.00207051799998	0.256	0.257	0.187	0.29	0.229	0.301	0.315	0.346	0.332	0.255	0.167	0.105	0.343	0.243	0.243	0.177	0.123	0.274	0.168	0.388	0.347	0.129	0.19	0.221	0.176	0.204	0.227	0.197	0.26	-0.072	0.308	0.063
FLQS307KGRWV	-0.13609229346	-0.01609438272	-0.17111172361	0.12793925442	0.30796223632	0.06491000473	0.05793089737	0.06187030872	0.1609089601	-0.11911506643	-0.00510148622	0.01991439218	0.12193152415	0.13992818132	-0.01715309103	0.02779969162	0.19889579774	0.1739636988	-0.01709229346	0.07191021366	0.17894510436	0.30698647178	0.06686884624	0.12484335722	0.42289642452	0.0818970513	0.13392839025	-0.000107754009999	0.1249398812	-0.17104779215	0.18893841871	-0.04709208453	-0.38990794	-0.32290804	0.43709792	0.264090073	0.255099874	0.188104311	-0.186911152	0.063096563	-0.505911947	-0.070908801	-0.459910126	0.246098616	0.067089907	0.384092987	-0.328914165	-0.084917244	0.581104907	-0.110905159	-0.383910059	0.125094609	-0.112908271	0.511104178	0.065101198	0.068103682	0.074095338	0.538089212	0.130095503	-0.00491102000001	-0.12191549	-0.524917178	0.384097391	0.123097755	0.103	0.042	0.088	-0.05	-0.136	-0.016	0.001	-0.01	-0.037	0.081	0.042	0.00300000000001	-0.04	-0.06	0.042	0.011	-0.095	-0.058	0.044	-0.018	-0.06	-0.146	-0.013	-0.041	-0.185	-0.038	-0.048	0.022	-0.034	0.125	-0.084	0.04
