SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K3GRWY	-0.1608684674	0.0492130112	0.0781455003	0.000174493999999	0.0591044436	-0.0428758746	0.3150957666	-0.00787270010001	0.0641372466	-0.073842225	0.0051702614	-0.118906773	-0.1179093126	-0.1759010589	-0.1758633882	-0.1807992635	-0.1269014822	-0.1748578858	-0.120866986	0.0041622193	0.0692265557	-0.3478705838	-0.0658627534	0.001156082	0.2222426398	0.0601308977	0.129128993	-0.1678532299	-0.0588553462	-0.0608248711	-0.0668506903	0.1201757638	-0.030559769	-0.098560239	-0.050558247	0.21743874	0.066440029	0.118439447	0.02044024	-0.206558476	0.133441068	-0.143560168	0.137440284	-0.123558762	-0.057558355	-0.119558346	0.000440634	-0.05155925	-0.125559156	0.115439729	0.054440356	-0.057560517	0.198439224	-0.265559778	0.016440683	0.218438064	-0.197559926	0.059440719	0.206439228	0.048440302	0.063439412	-0.111559586	-0.05155916	-0.048559957	-0.188	-0.094	-0.088	-0.157	-0.112	-0.161	-0.00100000000003	-0.102	-0.12	-0.137	-0.145	-0.159	-0.168	-0.183	-0.199	-0.194	-0.161	-0.215	-0.185	-0.118	-0.128	-0.232	-0.157	-0.157	-0.00899999999996	-0.111	-0.104	-0.203	-0.161	-0.136	-0.148	-0.071
FLQS30K1GRWY	0.1350249777	0.0950480921	-0.0339892786	0.0370299604	0.022985254	0.0759881607	0.2559788872	0.1900223479	0.0200054619	0.1410608258	0.1760545973	0.1990198565	0.1409855309	0.3920260849	0.1890465696	0.1870622099	0.0310151506	0.2500417252	0.0200119671	0.1470240088	0.142063594	-0.0909991056	0.2000385418	0.1320428325	0.126066639	0.1260263618	0.0019918977	0.0860141817	0.141027469	0.3020478153	0.1380392339	-0.0870074102	0.047264643	0.047245174	-0.099707053	-0.005725236	-0.021740931	-0.145745906	-0.006736729	0.371253837	-0.205704823	-0.088750194	0.049270561	0.096276222	-0.079704652	0.563235912	0.222259841	0.048278881	-0.19471117	0.041252379	-0.189725493	-0.263741017	-0.080745134	-0.148742389	-0.53872292	-0.151760572	0.153243802	-0.404722406	0.105255981	-0.027725322	-0.08075311	0.149261556	0.038269704	0.023261642	0.056	0.038	0.006	0.022	0.019	0.057	0.112	0.032	0.043	0.076	0.071	0.074	0.075	0.087	0.052	0.076	0.046	0.103	0.041	0.103	0.076	-0.00900000000001	0.164	0.081	0.036	0.115	-0.00800000000001	0.045	0.075	0.109	0.057	-0.032
FLQS30JCGRWV	-0.0401434328	0.1199444659	0.2548969878	0.0809213684	-0.0372152917	0.1318485472	0.2638116554	0.169848868	0.195852076	0.1289390123	0.0558796646	-0.2411735879	0.0788209585	-0.0422059885	-0.1591277137	0.0229508819	-0.1921662095	-0.0181216186	0.0138661911	0.0058880054	0.0209675634	-0.206159152	0.1509213684	0.3289008373	0.0139531275	0.1428658703	0.0147965778	0.1348690783	-0.0531761543	0.0049306716	0.0218915342	-0.0531655679	-0.0649658	-0.155024085	-0.241816444	-0.125907515	-0.178968077	-0.055028184	-0.20603046	-0.147025451	0.236981834	-0.119044121	0.21197045	-0.240875184	0.157039664	-0.176832381	-0.235908425	-0.176838756	0.131959067	-0.126003139	-0.176938934	-0.17399813	-0.123106505	-0.125974907	-0.059953505	0.083837031	-0.118142478	0.482848415	-0.244986291	0.250940397	-0.121002228	0.276861165	-0.275891577	-0.167990844	-0.137	-0.059	0.00899999999999	-0.079	-0.119	-0.068	0.00799999999998	-0.04	-0.083	-0.06	-0.137	-0.195	-0.119	-0.122	-0.161	-0.095	-0.226	-0.119	-0.1	-0.102	-0.103	-0.196	-0.06	-0.00700000000001	-0.107	-0.139	-0.089	-0.109	-0.134	-0.166	-0.082	-0.127
FLQS30J0GRWV	-0.0357755781	-0.1387625826	0.0072140256	0.1612325905	-0.0637772118	-0.1377884992	-0.1228063215	-0.1697882764	0.0512074165	0.0712504128	-0.313772979	0.0272166247	-0.00379555390001	0.1852257586	-0.0107708997	0.0992472939	0.2352256101	-0.1267643649	-0.1857848605	-0.1247751325	0.0522469968	0.0582400164	0.0812329618	-0.0347678551	-0.0687521863	0.111219298	0.0442215258	-0.0667711225	-0.1227806277	-0.00876607280001	-0.0127703799	-0.0777746127	-0.052667158	-0.001671339	-0.196662513	0.447329484	-0.06166891	0.111330413	0.055329523	-0.076664305	-0.050663137	-0.141668552	-0.098669587	0.0603347	0.005335987	0.537328209	0.066333001	-0.00666569799999	0.343329988	-0.125668114	0.230331395	0.060330413	0.122329802	-0.060669017	0.31232728	-0.072670862	-0.141669481	0.064333306	0.012331342	-0.001666468	-0.1786683	0.059332457	0.063332961	0.053329855	-0.00500000000002	-0.054	0.033	0.005	-0.015	-0.07	-0.056	-0.057	0.03	0.051	-0.112	0.00400000000002	0.0	0.00199999999995	-0.012	0.044	0.05	-0.032	-0.106	-0.057	0.00600000000003	0.034	-0.00900000000001	-0.001	-0.00600000000003	0.038	0.019	-0.025	-0.022	-0.00900000000001	-0.012	-0.037
FLQS30HZGRWY	0.1259333095	0.0189353302	-0.052077896	-0.016077253	-0.0450916732	0.0799219203	-0.1061052667	0.0209189812	-0.2110883667	0.0139411166	-0.0130618225	0.0109201752	-0.0950864378	0.274934228	-0.0700614551	0.0209510362	-0.0340710992	-0.084069997	-0.0450735791	0.0299335851	-0.0910510763	0.0119316563	0.0579350546	-0.0130614551	0.0179443313	-0.2120743139	-0.0440750487	-0.1570723851	0.0159364324	-0.0300550257	-0.0310549339	-0.2150709155	-0.331243304	-0.066251224	-0.063238016	-0.394238429	0.052753239	0.05075164	-0.015246864	-0.07323781	-0.124234379	0.100755612	0.111758734	0.048763041	-0.068237423	0.275754013	-0.00724152399999	-0.067237371	-0.048248076	-0.126245368	-0.068243407	-0.242245471	-0.115245007	0.067749447	-0.01325094	-0.051247819	-0.0682464	-0.069241344	-0.1262448	0.042754761	-0.068247122	-0.063242943	0.041756696	-0.0712464	0.075	-0.00399999999996	-0.034	0.027	-0.047	0.00399999999996	-0.062	-0.00300000000001	-0.091	-0.03	-0.043	-0.024	-0.051	0.052	-0.05	-0.00399999999999	-0.029	-0.038	-0.03	0.024	-0.042	-0.026	0.00400000000002	-0.02	-0.005	-0.098	-0.022	-0.091	-0.005	-0.025	-0.04	-0.099
FLQS30H6GRWV	-0.242584975	-0.1292258073	0.195205613	0.0731599517	0.0694921768	-0.1204416931	0.2243803854	-0.0534747581	-0.001644807	0.3176088675	0.0682040385	0.0043992798	0.0685110711	-0.0584527147	-0.2426369343	0.0615915477	0.121444941	-0.0586794466	-0.0627062135	-0.2864542893	-0.120914051	-0.1197928125	-0.0588431973	-0.0017991106	0.098553759	-0.2324243733	0.0544228977	-0.0638054087	-0.1745141213	-0.1269266472	-0.1168431973	-0.1287849398	-0.33230825	0.143696868	0.313689508	0.146692684	0.183692198	0.142702136	-0.12030967	-0.122322634	-0.187318786	-0.044305747	0.400697055	0.399694589	-0.135321401	-0.05932368	-0.249317591	0.206693991	0.404695785	-0.117309558	-0.177314863	-0.128307877	-0.056306046	-0.126307017	0.075696532	0.270705835	-0.063303132	-0.117318188	0.216703967	-0.186314602	-0.18930967	0.073701239	0.072697279	0.213704714	-0.012	-0.032	0.076	0.05	0.044	-0.028	0.15	0.036	0.067	0.177	0.013	-0.013	0.088	0.025	-0.023	0.038	0.034	0.033	0.04	-0.059	0.0	0.00999999999999	0.00700000000001	0.00200000000001	0.09	-0.038	0.033	0.041	-0.00399999999999	-0.021	-0.017	-0.041
FLQS30GQGRWV	11.069423609	11.0336098847	11.0506088897	11.0813670205	11.0807506098	10.607163737	10.7526624933	11.0352508585	10.9702508585	11.0987671199	11.1493955635	10.9032363383	10.9622648813	10.9112508585	11.1109528982	11.0693965584	10.8274361393	11.0171236587	11.1468953147	10.917023012	11.1192533459	10.8807085415	11.0367806452	11.1471241562	11.0668537439	11.1241662245	10.6052068003	11.0136809935	10.8639654285	10.969995464	11.025024007	11.0096664732	-0.087706999	0.089322314	0.083228762	0.134268989	0.152333852	-0.097701386	-0.154720408	0.022227202	0.026239364	-0.022745979	0.022234063	0.026233751	0.0282403	-0.036796809	0.017271796	0.087239988	-0.085757205	-0.030663341	0.029277409	0.136350692	-0.095691095	-0.029663653	0.018283022	-0.20763777	0.198346326	0.083304227	-0.166675815	-0.024719473	-0.039644631	0.079322314	-0.032725086	0.026310464	0.3	0.251	0.274	0.265	0.292	0.15	0.234	0.288	0.262	0.293	0.309	0.237	0.262	0.246	0.291	0.253	0.225	0.269	0.31	0.214	0.304	0.225	0.272	0.339	0.236	0.301	0.156	0.264	0.223	0.229	0.268	0.258
FLQS30GCGRWY	-0.0466174379	-0.0555902069	0.0023933325	0.1144128413	-0.0566348129	-0.1856337968	0.0543480153	-0.0206162186	-0.0566319679	-0.0565919343	0.0084077609	-0.1686282084	-0.1766419255	-0.3106387756	0.0154098947	0.0174277777	-0.05861378	0.000406338400005	-0.2556412142	-0.0566019935	-0.1215904102	-0.2646382676	0.1434157879	0.0464122317	-0.0515869555	-0.0026107318	-0.1826308502	-0.126603416	-0.0066103253	-0.2336129672	-0.30261378	-0.0606067691	-0.0753684	0.022784564	-0.266453053	0.367738465	-0.021313081	-0.013308052	-0.076335293	0.000576282000011	0.039531441	0.122787078	-0.446443834	-0.267423299	-0.077438386	-0.294417432	0.046633277	-0.401435033	-0.130433776	-0.021257344	-0.015390192	0.113766543	0.168732179	0.105719188	0.050649621	0.269898972	0.241816833	-0.135374686	-0.020294642	-0.083335712	-0.079281651	-0.204352056	-0.260389773	0.040732179	0.014	-0.00399999999996	0.06	0.017	0.00200000000001	-0.051	0.054	0.014	-0.00700000000001	-0.018	0.088	-0.00999999999999	-0.039	-0.064	0.022	0.086	0.017	0.026	-0.08	-0.017	-0.051	-0.1	0.074	0.00299999999999	-0.032	0.04	-0.049	-0.017	0.03	-0.044	-0.065	-0.00800000000001
FLQS30G5GRWY	0.0811619657	0.1501630375	-0.0308384349	0.2811621251	0.2011615614	0.0821612016	0.0251605711	0.1151614798	0.146161465	0.1801623885	0.1061618692	0.1471615836	-0.0328395698	0.143161439	-0.0418378749	0.0861628001	0.1531617023	-0.0488380269	0.0931618581	0.1371620769	0.2471630078	0.3331620287	0.0771618803	-0.1718386649	0.0801631117	0.2061618025	-0.0478387094	0.0801620547	0.0221613834	0.1961628187	-0.1108381308	0.0881617283	0.095022676	-0.390993965	-0.158028011	-0.025989948	-0.158988035	-0.200997408	-0.032973881	0.144981361	0.020963764	-0.081980576	0.100999341	-0.222028203	-0.170047712	0.027976579	-0.158014622	-0.103033749	-0.094034323	-0.100986888	0.018996854	-0.032941556	-0.09899167	-0.104986123	0.291068199	-0.367958962	0.028068964	0.150005461	-0.283992052	-0.037011371	-0.096985931	0.018003931	-0.288000659	-0.035968526	-0.021	0.076	-0.03	0.078	0.064	0.021	-0.025	-0.014	0.017	0.045	-0.011	0.051	-0.029	0.015	-0.035	0.00999999999999	0.036	-0.046	-0.005	0.02	0.074	0.111	-0.05	-0.059	-0.011	0.023	-0.02	-0.00200000000001	-0.017	0.037	-0.044	0.001
FLQS30E9GRWY	0.1937253706	-0.0232558256	-0.0603097536	0.0307321116	-0.0563427491	0.0266865211	-0.1183830177	-0.0833237678	0.0626838602	-0.0542755164	-0.1823088666	-0.1093297992	-0.0673556989	-0.2393480709	-0.1192950298	-0.0592517455	-0.1703455874	0.0507204035	-0.1713296218	0.051702664	0.000747544899994	-0.0162994647	-0.0162932559	0.0417312246	-0.1312455367	0.0016898916	-0.1853567633	-0.1803390238	0.0607007127	0.0017163234	0.1517424005	0.0046969874	0.121062596	0.00304172899999	0.015998065	0.139014349	0.191037266	0.042040764	0.073037508	-0.102023405	0.144994567	-0.061957306	0.011999995	0.058997824	0.13498733	0.002986968	0.126021345	-0.048011343	0.00799456700001	0.145039437	0.068014952	0.073030632	0.197043418	0.140039558	0.13502629	0.19706525	-0.164961648	0.233025084	-0.100979862	-0.10999916	0.191039196	0.073025687	0.094023878	0.459075502	0.112	0.041	0.024	0.043	0.001	0.056	-0.00900000000001	0.031	0.055	0.037	-0.026	-0.00300000000004	0.00400000000002	-0.048	-0.017	0.033	-0.02	0.05	-0.029	0.062	0.022	0.024	0.024	0.04	0.02	0.018	-0.011	-0.00700000000001	0.048	0.041	0.1	-0.013
FLQS30DZGRWV	-0.1270730249	-0.0159753439	-0.1310902223	-0.1490276239	0.097888109	-0.243183776	0.280888109	-0.0730878147	-0.0761211776	0.1220184651	-0.1960678657	-0.2341070757	-0.1971345915	-0.1400995089	-0.016039662	-0.1520186812	-0.0130977891	-0.1370730249	-0.0630637384	-0.1200572034	-0.0619763757	0.0629507074	-0.0690358786	-0.00302487229999	-0.0659306307	-0.0720506683	0.001888109	-0.2981026044	0.105953803	-0.0869963247	0.1120036753	-0.2510544518	0.019111219	-0.508901522	-0.225916386	-0.50790453	0.200132631	-0.227893293	0.221114051	-0.112910723	-0.038920545	0.029127588	-0.052910635	-0.098915678	-0.230919217	-0.04091382	-0.027904264	-0.09591851	0.026091577	0.089119183	0.083116882	0.138128207	0.02012166	-0.03588064	-0.1579109	0.143143603	-0.106865864	-0.088905326	0.433141922	-0.106903468	-0.020885507	0.273126526	0.215123341	-0.095893205	-0.216	-0.096	-0.183	-0.15	-0.149	-0.228	-0.078	-0.175	-0.187	-0.116	-0.233	-0.243	-0.209	-0.213	-0.164	-0.209	-0.17	-0.23	-0.198	-0.229	-0.19	-0.131	-0.167	-0.183	-0.172	-0.178	-0.221	-0.268	-0.116	-0.235	-0.146	-0.25
FLQS30D5GRWQ	-0.1156234629	-0.0596189213	-0.0996235588	-0.2366223435	-0.1186266612	-0.0016296356	0.2723726992	-0.0056260855	-0.0006256697	-0.2916207444	-0.2296215439	-0.1126223115	0.1243710041	-0.1206255738	0.1473829017	-0.0196136122	-0.0066238467	0.0723812706	-0.0586242625	-0.0556219917	-0.0206114694	-0.0156216399	-0.2906258936	-0.2356231111	0.010387795	0.2203808548	0.0083732109	-0.1806259895	-0.4216283562	-0.2186184096	0.0433815904	-0.0006215119	0.021973698	-0.051011387	-0.226046448	0.087967131	-0.097028528	-0.027022128	0.295989615	-0.031037265	0.212968078	-0.203019846	0.534992565	0.139970192	0.034961232	-0.045039102	0.090970081	-0.226041884	0.133968078	0.00597475600001	-0.045029641	-0.039022183	0.016987055	0.160985998	0.020969858	0.283005142	-0.121007491	0.032969246	-0.098023241	0.011967577	-0.401021905	-0.393027693	0.020970304	0.139980544	-0.159	-0.125	-0.117	-0.217	-0.144	-0.105	-0.039	-0.106	-0.139	-0.199	-0.277	-0.174	-0.062	-0.151	-0.061	-0.084	-0.13	-0.08	-0.126	-0.125	-0.119	-0.137	-0.23	-0.244	-0.087	-0.023	-0.092	-0.183	-0.224	-0.142	-0.093	-0.129
FLQS30CMGRWQ	0.1510781495	0.00503515359999	0.1860643435	0.0500619767	0.1741708471	0.2901629579	-0.1937202825	0.0431310069	0.2351097061	0.2119988635	0.1680280533	0.2131026059	-0.1247332996	0.0521333736	-0.0088891105	0.113017403	0.0591097061	-0.0749226394	0.0621172008	0.2280422538	0.1189913687	-0.0688993664	0.2340383092	-0.1269056777	0.0109791406	0.1121452073	0.173152702	0.2230722326	-0.0028579483	-0.2968922662	-0.1338902939	-0.0659163281	0.012400037	-0.151604468	0.09435048	0.083369752	0.093418559	0.103408798	-0.038581441	0.208365498	0.23137651	-0.05157218	0.138383518	0.040354235	0.021325451	0.092330207	0.089356237	0.29741055	0.029360241	0.267467616	0.088386272	0.281482633	0.033415555	-0.24052838	0.091381516	-0.368541395	-0.138595207	-0.018635504	0.094413803	0.209404042	-0.028591953	-0.031604968	-0.434614229	-0.037570679	-0.00299999999999	-0.04	0.0	-0.054	-0.00400000000002	0.041	-0.136	-0.073	0.00199999999998	0.032	-0.014	0.02	-0.117	-0.054	-0.078	-0.058	-0.042	-0.131	-0.05	-0.00900000000001	-0.019	-0.057	0.021	-0.063	-0.039	-0.013	-0.005	-0.00100000000003	-0.06	-0.18	-0.057	-0.084
FLQS30BWGRWY	0.0146946968	0.0617426385	-0.2073175674	-0.0402714096	-0.0493572586	-0.104351684	0.1336333761	0.0436844395	-0.2243485622	0.0527404086	0.0817312663	-0.1023280476	-0.0423864696	-0.242380003	0.0197305973	0.0097680587	-0.1623215811	0.0397219009	-0.0473010665	-0.2403536908	0.0167573554	0.1546514378	-0.0352689567	-0.2212894713	0.0257747482	-0.0943276017	-0.1873779961	0.0877312663	-0.3453418727	-0.049323142	-0.0523119927	-0.2863351831	-0.071459132	0.073290038	-0.279416985	-0.126590201	-0.067556277	-0.070617443	0.131308542	0.228401575	-0.070432405	-0.196513616	-0.066526466	0.04255269	-0.020423667	-0.254366099	-0.183456562	-0.403434975	-0.079461188	-0.002595341	-0.068549595	-0.195581977	-0.124551137	0.00330443	-0.299451936	0.127157941	-0.298526466	-0.070502822	0.021347605	0.289257656	0.051310598	0.044495636	-0.014458618	-0.147604079	0.023	0.021	-0.038	0.00900000000001	-0.00399999999996	-0.025	0.044	-0.00699999999995	-0.075	0.057	0.051	-0.04	-0.00700000000001	-0.056	0.041	0.068	-0.047	0.024	-0.00199999999998	-0.063	0.031	0.071	0.036	-0.1	0.06	-0.022	-0.072	0.00199999999998	-0.14	-0.019	-0.012	-0.088
FLQS30BJGRWV	0.034653167	-0.0341661076	-0.0824162883	-0.4654907047	0.0265766244	-0.0334956658	-0.2327578949	0.0146333226	0.0916439535	0.0957559324	0.0057041953	-0.3895509465	-0.2786891484	0.0836418273	-0.1493170665	-0.00721784470001	-0.0933595901	-0.0273383283	-0.0943723472	0.0326822248	-0.1541937479	-0.0874262105	0.1457290008	0.0317587673	-0.0952518636	-0.0344616469	0.3455716633	0.0697091564	0.0876630891	0.0157219135	-0.0343595901	-0.0933567552	-0.273515217	-0.02255436	-0.019497879	-0.490488684	-0.016541094	-0.082533344	-0.02553295	-0.335507074	-0.012510095	0.047436314	0.383440648	-0.08349801	-0.212492231	0.043490956	-0.202507074	-0.029493282	-0.078502082	-0.13152612	-0.199508124	-0.073540568	-0.083546611	-0.092542145	0.245444983	0.171420026	-0.213548187	-0.020526776	0.104453915	-0.012533081	-0.00653570799997	-0.124513773	-0.028515349	-0.147531374	0.021	-0.042	-0.061	-0.152	-0.018	-0.033	-0.122	0.022	0.00799999999998	0.001	-0.083	-0.178	-0.115	-0.00300000000004	-0.063	-0.029	-0.059	-0.024	-0.041	-0.00799999999998	-0.082	-0.053	-0.006	-0.043	-0.04	-0.042	0.095	-0.001	0.006	-0.00700000000001	-0.041	-0.048
FLQS30AEGRWV	-0.1762814313	-0.0506465144	0.0445606558	0.0293766655	0.0037910058	-0.0609786442	-0.1747352555	-0.00724666150001	0.00656500199999	0.0032694586	-0.1034755628	0.1726142592	0.2307200174	-0.2853480735	-0.1205074351	-0.118676938	-0.1243422785	-0.3402872263	-0.0643147524	-0.1775190251	-0.1706016034	-0.0675146788	-0.011569731	-0.0696189883	-0.0597913886	0.0466215029	-0.1730264527	-0.0114089207	0.00658238689999	-0.1714494854	0.000472282499999	-0.0636146421	0.034496806	-0.041449017	0.344524502	-0.238488861	0.326560215	0.02852936	-0.180456792	0.158477127	0.038489031	0.095568961	-0.350518014	0.097479071	0.091454776	-0.319544738	-0.029503923	-0.166528704	-0.435513641	-0.278484487	-0.027502951	-0.101458735	-0.091475498	0.093596171	-0.435495177	0.338629697	0.223587425	0.095506766	0.129522072	0.089500207	0.378617307	-0.495509997	0.031510654	0.028570904	-0.068	-0.005	-0.02	0.055	-0.035	-0.02	-0.038	-0.016	0.00699999999998	-0.00299999999999	0.016	0.066	0.09	-0.062	-0.036	-0.016	0.019	-0.09	-0.013	-0.049	-0.048	-0.031	0.066	-0.066	-0.046	0.015	-0.08	-0.00799999999998	-0.041	0.00800000000001	0.00500000000002	-0.021
FLQS309TGRWY	0.0473668744	0.0376056298	0.1474641754	0.1774085748	0.1733374388	-0.0256911791	-0.0269340228	0.0372613968	-0.1308808752	0.111545941	-0.1906159548	0.0433439801	0.038227873	0.0983112738	0.1155598411	0.109693119	-0.0116846379	0.3055369468	0.2253979453	0.1093652391	0.0475500293	-0.1025946958	0.0414093925	0.1116342478	0.1577201016	0.2254976993	0.1053333505	0.1085066935	0.1713971277	0.113467446	0.0604682637	-0.094532554	0.114945203	0.075942545	-0.017046098	-0.058047105	0.112942424	-0.070055602	-0.121053186	0.106953781	0.045957446	-0.191054112	-0.23304489	-0.064046702	-0.189038124	-0.118043077	-0.004049763	-0.078045614	-0.065045776	0.005946573	0.001947499	-0.00805515900001	-0.239052018	-0.134056045	0.046948747	0.160929859	-0.109057455	-0.051051736	-0.292049964	0.051946935	0.111939646	0.049948425	-0.00705242100001	-0.125054636	-0.123	-0.121	-0.064	-0.045	-0.071	-0.127	-0.12	-0.126	-0.186	-0.053	-0.171	-0.099	-0.083	-0.069	-0.078	-0.07	-0.121	-0.00199999999998	-0.035	-0.08	-0.073	-0.149	-0.116	-0.103	-0.046	-0.027	-0.042	-0.089	-0.072	-0.087	-0.1	-0.147
FLQS309QGRWV	-0.0855507229	-0.3530377856	-0.0115881889	-0.135619475	-0.1345124843	-0.0015032144	-0.0164472084	-0.0395781465	0.1094268748	0.0303137041	-0.246565014	-0.1435514954	-0.0085113256	-0.0025514954	-0.1235982313	0.0132997992	-0.1215287067	0.0494145148	-0.2384978069	-0.0145708077	0.0212997992	0.1073650751	0.0663944299	-0.00763608359999	0.184294778	0.045438076	-0.1964611133	0.0454087211	-0.1825445429	0.1623581226	0.0464036999	0.1064249435	-0.126669045	-0.358650678	0.050338261	-0.215703039	-0.075682237	-0.015693602	-0.073682135	0.10929828	-0.205664073	0.048300918	-0.69165423	-0.078661333	0.047336739	-0.075656868	-0.080667218	0.049335115	-0.080663159	-0.071683353	0.028326287	0.177286204	0.005299599	-0.00569005099999	0.061328012	-0.013731656	-0.019727698	-0.071671582	-0.1856797	-0.123669857	-0.021694617	0.044321315	-0.122669045	-0.121674829	-0.046	-0.126	-0.042	-0.055	-0.074	-0.028	-0.027	-0.062	0.044	-0.024	-0.034	-0.078	-0.041	-0.021	-0.069	-0.032	-0.069	0.000999999999976	-0.131	-0.061	-0.021	0.015	-0.011	-0.031	0.048	-0.001	-0.085	0.00700000000001	-0.102	0.03	0.006	0.031
FLQS309NGRWM	0.0759124494	-0.0800553751	0.085886677	-0.0541014773	0.2018858766	0.0088495391	-0.1101597454	-0.2391487001	0.0738903587	-0.0420833886	-0.066115244	-0.0881243684	-0.0501355738	-0.1081294908	0.2049183722	-0.1110829084	-0.0501296509	-0.035113323	0.0738969219	-0.2231294908	0.0719371013	0.0148938804	0.3199297377	0.2059364609	-0.0300252806	-0.109115244	0.1448737107	0.3759271765	0.0808972421	-0.1161101215	0.1559314986	0.2599313385	0.071499287	0.094434189	0.083590564	0.150422868	0.019473814	0.004497164	-0.243484439	-0.309384671	-0.201420049	-0.184493284	-0.242393161	-0.128408728	-0.106375826	-0.310396346	-0.054432786	-0.316420403	-0.171418988	-0.110483732	-0.049458613	-0.177502836	-0.111520172	0.020421807	0.208410132	-0.112586331	-0.05461428	-0.053447999	0.452389258	0.264469922	0.133448695	-0.318467103	0.028516268	0.079480536	0.115	0.048	0.117	0.051	0.174	0.098	0.083	0.04	0.153	0.102	0.101	0.076	0.089	0.093	0.185	0.093	0.098	0.095	0.131	0.028	0.139	0.097	0.196	0.194	0.089	0.057	0.091	0.211	0.108	0.091	0.154	0.188
FLQS308YGRWQ	0.0389192917	0.0409378885	-0.0930827103	0.0059197366	-0.1850952565	-0.1250942777	0.3329099489	-0.0540878711	0.1199116395	-0.1710807083	-0.0400807083	-0.054084045	-0.1180925426	-0.1770909409	-0.1820804858	0.0039305032	-0.178088316	-0.2150807083	-0.1930869369	-0.1750856911	0.0419317489	-0.1200789287	-0.1180830217	0.0629216942	0.1049423375	-0.1720867589	0.007907235	-0.2530869369	-0.0520786617	-0.1110799964	-0.0520773715	-0.0370791511	0.024953269	-0.172034292	0.018933258	0.078942046	-0.048031047	-0.047038754	0.028962734	-0.054077424	0.076927038	0.144967466	-0.03606566	-0.044067148	-0.054072691	0.064935286	0.074942858	0.13993772	-0.046070798	-0.060046731	0.112972198	0.00596057	0.021967466	-0.048010765	-0.238059576	-0.189008872	-0.051998326	0.00894732	0.084982474	-0.035037266	0.26000573	-0.051052275	-0.049057277	0.158986395	-0.018	0.011	-0.072	-0.039	-0.099	-0.075	0.102	-0.045	0.00799999999998	-0.121	-0.042	-0.047	-0.071	-0.111	-0.115	-0.049	-0.097	-0.11	-0.125	-0.102	-0.017	-0.073	-0.045	0.022	0.02	-0.101	-0.039	-0.129	-0.087	-0.069	-0.045	-0.068
