SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K1GRWY	-0.1083748459	-0.137346242	-0.1403442347	-0.1362303209	-0.1413442347	-0.1093452383	-0.1393813696	-0.1383296818	-0.1393818714	-0.1423617985	-0.1413447365	-0.1093467438	-0.1082940524	-0.1393808677	-0.1414320537	-0.1104164971	-0.138346242	-0.1093623003	-0.1093989333	-0.1113984315	-0.1402177753	-0.1123623003	-0.1413994352	-0.1103617985	-0.1393176381	-0.1103467438	-0.1083572821	-0.140201717	-0.1373427292	-0.1113623003	-0.1093979297	-0.1094154935	-0.00211989700003	-0.00310378499998	-0.033114401	-0.004118014	-0.002116659	-0.002121929	-0.00310092500001	-0.00210077399998	-0.000119369999993	-0.03411425	-0.034109055	-0.00109844000002	-0.035106345	-0.03411169	-0.00110355999999	-0.035114175	-0.03510898	-0.00110627000001	-0.03509844	-0.00310619500002	-0.00210446299999	-0.03510371	-0.034106345	-0.00211402399998	-0.00211010900003	-0.003103635	-0.00409919299997	-0.00110453799999	-0.00409670900001	-0.035103635	-0.03311169	-0.036101226	0.074	0.087	0.092	0.086	0.088	0.075	0.087	0.087	0.087	0.091	0.091	0.075	0.077	0.091	0.088	0.079	0.09	0.075	0.078	0.077	0.088	0.079	0.091	0.076	0.088	0.075	0.075	0.087	0.086	0.078	0.078	0.079
FLQS30JCGRWV	0.0100361926	0.0140269418	0.0160269418	0.0129506222	0.042026281	0.0140266114	-0.0189605035	0.0130150478	0.0130507297	0.0120375142	0.044026281	0.0140272722	0.0129922511	0.0120497386	0.0130840989	0.0110632845	0.0120272722	0.0430378446	0.0120613021	-0.0179482791	0.0109423625	0.0430385054	0.0140626237	0.0150292545	0.0150091008	0.0420272722	0.0110233075	0.0139324509	0.0130229771	0.0120375142	0.0130619629	0.0140741873	0.040808392	0.040861894	0.041820807	0.037816373	0.040821103	0.040800411	0.038873127	0.039883473	0.040810461	0.040821103	0.071841794	0.040883177	0.039851844	0.041830857	0.040872831	0.041821103	0.040841794	0.072852435	0.039883177	0.038862486	0.040868102	0.04086219	0.040851844	0.040831448	0.040846819	0.072862486	0.041889384	0.040868693	0.03889973	0.040862486	0.041831448	0.03987224	0.001	-0.000999999999991	-0.002	0.0	-0.013	-0.001	0.013	0.0	0.0	0.0	-0.016	-0.001	0.0	0.0	0.0	0.0	0.0	-0.016	0.0	0.013	0.0	-0.012	-0.000999999999991	-0.000999999999991	-0.002	-0.015	0.0	-0.001	0.0	0.0	-0.001	-0.001
FLQS30J0GRWV	0.1126109764	0.0816117594	0.0836117851	0.1116143267	0.0796117979	0.0826117594	0.0776108993	0.0806122087	0.080610848	0.0826113101	0.0826117465	0.0806117337	0.0836131201	0.0836108865	0.0836095515	0.0836099494	0.1136113615	0.0806113101	0.0796104244	0.0826104244	0.078615084	0.1116113229	0.1156099494	0.0816112973	0.1096120803	0.111611708	0.1106114641	0.1136150455	0.1126114898	0.0826113358	0.1136100265	0.0826099751	0.051842832	0.048830942	0.083840432	0.052841359	0.081840323	0.049844195	0.04882887	0.086828925	0.049842341	0.082840323	0.081836505	0.047826961	0.051832906	0.048838578	0.084830888	0.084840377	0.08283656	0.047832633	0.083828925	0.084832851	0.051831706	0.047830833	0.08583476	0.083838469	0.052835633	0.048830833	0.08482767	0.052831761	0.051825816	0.015830833	0.050838469	0.049830888	0.173	0.186	0.181	0.172	0.184	0.185	0.188	0.183	0.187	0.182	0.183	0.186	0.184	0.185	0.182	0.181	0.169	0.186	0.183	0.182	0.187	0.173	0.168	0.183	0.174	0.173	0.171	0.172	0.173	0.188	0.173	0.185
FLQS30HZGRWY	-0.0628325297	-0.0588271829	-0.0598268142	-0.0638054268	-0.060826722	-0.0628265376	-0.064833175	-0.064823772	-0.0638333594	-0.0618298563	-0.0598269063	-0.0608270907	-0.0668170424	-0.061833175	-0.0608428546	-0.0618398125	-0.0618265376	-0.0648297641	-0.0628366781	-0.0628365859	-0.0348091143	-0.0658299485	-0.0638366781	-0.0638298563	-0.0648218361	-0.0618269063	-0.0628290266	-0.0648033987	-0.0318287501	-0.0638300407	-0.0618364938	-0.0638397203	-0.016790442	0.016240179	0.015216495	0.016208205	0.016216325	0.017204483	0.01524627	0.015252022	0.016210404	0.016216495	0.015228506	0.015252191	0.014234089	0.017222247	0.016245931	0.016216156	0.016228168	0.016234258	0.016251683	0.01624001	0.016238995	0.015240179	0.014234427	0.016222416	-0.014768956	0.015240349	0.015255236	-0.01575576	0.015260819	0.017239841	0.017222077	0.016245762	0.012	0.00800000000001	0.008	0.01	0.009	0.01	0.011	0.00999999999999	0.01	0.009	0.00900000000001	0.00799999999998	0.011	0.009	0.009	0.01	0.009	0.01	0.00899999999999	0.00999999999999	-0.00299999999999	0.011	0.01	0.00999999999999	0.013	0.00899999999999	0.00900000000001	0.013	-0.00299999999999	0.00999999999999	0.009	0.01
FLQS30H6GRWV	0.0339578103	0.0290583884	0.0310615814	0.065374491	0.0290631779	0.0280615814	0.0658923548	0.0301094757	0.0299482315	0.0320041082	0.0320615814	0.0300615814	0.0332260186	0.0329514244	0.0297821978	0.0328332851	0.0280647743	0.0310073011	0.0298939512	0.0308891618	0.0614112099	0.0350009152	0.0298907583	0.0310088976	0.066090318	0.0340583884	0.036020073	0.0344607007	0.0030743532	0.0330009152	0.0308939512	0.0298364781	-0.045156507	-0.045160004	-0.046157689	-0.047156901	-0.073157706	-0.075156589	-0.044160136	-0.073161154	-0.016156671	-0.045157739	-0.046158888	-0.019160727	-0.018158954	-0.075158297	-0.045160136	-0.044157246	-0.045158855	-0.045159446	-0.072161137	-0.018159561	-0.046159922	-0.073160021	-0.045158986	-0.044157837	-0.045158609	-0.045160021	-0.046161022	-0.047159939	-0.046161515	-0.046159561	-0.046157837	-0.045160103	-0.338	-0.335	-0.336	-0.351	-0.333	-0.333	-0.352	-0.334	-0.34	-0.337	-0.337	-0.338	-0.34	-0.335	-0.336	-0.338	-0.336	-0.337	-0.333	-0.34	-0.349	-0.336	-0.337	-0.337	-0.351	-0.337	-0.338	-0.338	-0.325	-0.337	-0.337	-0.336
FLQS30GQGRWV	436.669771311	435.828557439	436.271560868	432.888705379	436.187318779	436.164525794	437.222430858	435.361725951	436.735806385	436.211146838	435.74531535	435.802143409	434.280992827	436.664771311	438.791202484	438.321370996	436.189318779	436.182146838	437.826125479	437.76129742	433.041568512	436.253767882	437.76429742	436.212146838	435.519003114	435.758522365	436.083283705	432.691393142	436.085869675	436.802220415	437.751090405	438.292956967	-0.055462866	-0.025515894	-0.026477025	-0.025463143	-0.02447647	-0.055457591	-0.023524779	-0.023534218	-0.024466753	-0.024476748	-0.023496737	-0.023535051	-0.023505344	-0.025486187	-0.023524223	-0.024475915	-0.024496182	-0.021505344	-0.024534496	-0.022514784	0.002486049	-0.024515617	-0.024505344	-0.02548702	-0.022491185	-0.023515617	-0.024540604	0.002486049	-0.022550044	-0.023514506	-0.024485632	-0.023524501	-0.078	-0.08	-0.092	-0.08	-0.093	-0.075	-0.092	-0.081	-0.079	-0.08	-0.081	-0.08	-0.08	-0.079	-0.095	-0.094	-0.094	-0.068	-0.095	-0.092	-0.094	-0.079	-0.093	-0.08	-0.081	-0.08	-0.08	-0.095	-0.093	-0.095	-0.094	-0.095
FLQS30GCGRWY	0.0113127521	-0.0137150163	0.0132830003	0.0151838276	-0.0137174956	0.0122820085	0.01733457	-0.0167328674	-0.0136812976	0.0143008513	0.0162844878	0.0152854796	0.0132299429	0.0143320907	-0.0186322071	-0.0166475789	0.0132973803	0.0143003555	-0.0166649341	-0.0156649341	0.0131719269	0.0133013472	0.0153519252	0.0143013472	0.0082701078	0.0152849837	0.013294901	0.0111565551	0.0112939092	0.0122993637	0.01433457	0.014367297	-0.035025415	-0.035087166	-0.036046578	-0.035032373	-0.034046289	-0.034017007	-0.034097313	-0.03410804	-0.035036721	-0.036047158	-0.035067162	-0.03610833	-0.036077019	-0.035056725	-0.034097603	-0.035046868	-0.035067162	-0.034077309	-0.03410746	-0.035087166	-0.035084847	-0.035087456	-0.034077309	-0.036057305	-0.035063103	-0.035087746	-0.035113838	-0.034084847	-0.035114708	-0.036087746	-0.036057015	-0.00408832600002	-0.029	-0.019	-0.03	-0.031	-0.018	-0.03	-0.031	-0.018	-0.019	-0.03	-0.031	-0.03	-0.029	-0.03	-0.016	-0.017	-0.03	-0.03	-0.017	-0.018	-0.03	-0.03	-0.031	-0.03	-0.028	-0.03	-0.03	-0.029	-0.029	-0.03	-0.03	-0.033
FLQS30G5GRWY	-0.0721967112	-0.0731904224	-0.074189408	-0.0721435606	-0.0721898138	-0.0751896109	-0.0752046229	-0.0731837278	-0.0712048258	-0.0731967112	-0.0731898138	-0.0741902195	-0.101162427	-0.0752038114	-0.073225518	-0.0732186206	-0.0731902195	-0.0761967112	-0.0752115203	-0.0742115203	-0.0761384889	-0.076196914	-0.0742121289	-0.0451967112	-0.0711802791	-0.0731902195	-0.0421948854	-0.0751317944	-0.0721885966	-0.0731975226	-0.0722115203	-0.0722188234	0.020708799	0.019682351	0.017702922	-0.00929414000001	0.020702922	0.01971306	0.019677062	0.019671919	0.019708064	0.018702775	0.019692489	0.020671919	0.018687347	0.019697926	0.019677209	0.019702922	0.020692636	0.019687347	0.021672213	0.019682351	0.022678972	0.019682351	0.019687494	0.019697632	-0.00830942100001	0.020682204	0.019669128	-0.012320881	0.020664279	0.019682204	0.020697779	0.019677356	0.254	0.254	0.255	0.257	0.254	0.255	0.255	0.254	0.254	0.254	0.254	0.255	0.267	0.255	0.255	0.255	0.255	0.256	0.254	0.255	0.255	0.256	0.254	0.243	0.256	0.254	0.242	0.259	0.253	0.255	0.254	0.254
FLQS30E9GRWY	0.0393544467	0.0703520573	0.0703519031	0.0663340979	0.0693519031	0.0683519031	0.0693573757	0.0693495137	0.0663574528	0.0683546009	0.0683519802	0.0683522114	0.071343964	0.0683572215	0.0703653148	0.0693628483	0.0723521343	0.069354755	0.0693602276	0.0673600734	0.0673347145	0.0683548321	0.0653601505	0.066354755	0.0683477408	0.0693522114	0.0343511323	0.0393300127	0.0653510552	0.0693546779	0.0703601505	0.0703627712	0.050200383	0.048197449	0.049199382	0.047200013	0.048199368	0.018200314	0.048196941	0.049196475	0.018199848	0.047199355	0.047198395	0.049196489	0.047197929	0.047198875	0.048196941	0.048199355	0.047198408	0.049197915	0.049196475	0.047197435	0.015197092	0.046197435	0.048197915	0.047198875	0.017198162	0.047197421	0.018196187	0.01719712	0.016195735	0.049197435	0.049198888	0.048196969	-0.008	-0.02	-0.02	-0.019	-0.02	-0.016	-0.02	-0.02	-0.016	-0.019	-0.019	-0.019	-0.021	-0.02	-0.021	-0.02	-0.021	-0.02	-0.02	-0.019	-0.015	-0.019	-0.019	-0.019	-0.016	-0.02	-0.002	-0.00399999999999	-0.015	-0.02	-0.021	-0.02
FLQS30DZGRWV	0.0749245092	0.0469149505	0.0489147885	0.0708817381	0.0449139784	0.0449138164	0.0439254813	0.0439091181	0.0419254813	0.0429193248	0.0469144645	0.0499151125	0.0748972912	0.0419248332	0.0419421685	0.0439368221	0.0419138164	0.0449198109	0.0439313137	0.0419311517	0.0788786599	0.0469201349	0.0429314757	0.0459198109	0.0449060399	0.0759147885	0.0729177047	0.0768734755	0.0749180287	0.0459199729	0.074936012	0.0429368221	0.010553543	0.010536842	0.010548056	0.011551873	0.037550124	0.010553464	0.010533979	0.011531275	0.01055068	0.010547897	0.01154233	0.010531116	0.010539546	0.03954734	0.00953390000004	0.037550044	0.011542409	0.011539546	0.038533423	0.010536842	0.00953708099999	0.03853899	0.038541773	0.00954503399998	0.011543443	0.010536683	0.040531912	0.01153716	0.010529287	0.03853899	0.010545113	0.037536206	-0.167	-0.155	-0.157	-0.166	-0.158	-0.156	-0.154	-0.155	-0.154	-0.154	-0.156	-0.157	-0.168	-0.157	-0.155	-0.157	-0.155	-0.155	-0.157	-0.154	-0.169	-0.158	-0.156	-0.156	-0.155	-0.168	-0.17	-0.168	-0.167	-0.158	-0.167	-0.157
FLQS30D5GRWQ	0.0337538625	0.0367506318	0.0707524456	0.0717392961	0.0687522755	0.0367504051	0.0677562997	0.0377487048	0.035754486	0.0337523889	0.0347504618	0.0347504618	0.0357445106	0.068756243	0.0347602672	0.0367585102	0.0357504051	0.0697543159	0.0377565264	0.0707583968	0.0717379358	0.0377525589	0.0677584535	0.0357525022	0.0677492716	0.0337505185	0.0667517087	0.0407362355	0.0667515954	0.0347523322	0.0697583968	0.0387584535	-0.047176475	-0.015191807	-0.015179797	-0.016175709	-0.014179797	-0.014174005	-0.016194873	-0.017197769	-0.014176901	-0.015179967	-0.015186015	-0.015197855	-0.016188741	-0.016182949	-0.015194873	-0.017179882	-0.01618593	-0.017188996	-0.016197769	-0.017191892	-0.046193936	-0.016191892	-0.016188911	-0.015182949	-0.042187037	-0.016191977	-0.014199558	-0.044193766	-0.046202284	-0.015191807	-0.016182949	-0.015194703	-0.199	-0.203	-0.217	-0.218	-0.217	-0.204	-0.216	-0.204	-0.203	-0.203	-0.202	-0.203	-0.203	-0.216	-0.203	-0.203	-0.203	-0.217	-0.204	-0.217	-0.215	-0.204	-0.216	-0.203	-0.214	-0.202	-0.216	-0.202	-0.213	-0.203	-0.217	-0.205
FLQS30CMGRWQ	-0.0145284888	-0.0124826356	-0.0114811799	-0.0403152349	-0.0124811799	-0.0144811799	-0.0425335836	-0.0444557059	-0.0445343114	-0.0425066539	-0.0404819077	-0.0434840912	-0.0164047579	-0.0445328558	-0.0436078221	-0.0115852595	-0.0444811799	-0.0155066539	-0.0445590576	-0.0135583298	-0.0153174184	-0.0145081096	-0.0425605133	-0.0145081096	-0.0434418772	-0.0134833634	-0.0104993756	-0.0152934001	-0.0124971922	-0.0135059261	-0.0445583298	-0.0435838038	-0.033944269	-0.067997122	-0.067963023	-0.035950845	-0.06996351	-0.069946218	-0.070006377	-0.071015145	-0.069954742	-0.06996351	-0.06998056	-0.070014658	-0.070988841	-0.069971548	-0.06800589	-0.068963267	-0.069980316	-0.069989084	-0.071014658	-0.069997365	-0.033993955	-0.070997609	-0.069989084	-0.069972035	-0.034976419	-0.069997852	-0.071020503	-0.035994442	-0.072029028	-0.068997609	-0.069972035	-0.070005403	-0.208	-0.206	-0.207	-0.197	-0.205	-0.205	-0.193	-0.192	-0.193	-0.193	-0.194	-0.192	-0.204	-0.192	-0.193	-0.206	-0.193	-0.205	-0.192	-0.206	-0.208	-0.205	-0.193	-0.205	-0.197	-0.205	-0.206	-0.207	-0.205	-0.206	-0.193	-0.193
FLQS30BWGRWY	-0.0473616987	-0.0493822057	-0.0193730565	-0.0504449888	-0.0473730565	-0.050372741	-0.0473500255	-0.080392617	-0.04834971	-0.0493616987	-0.0483730565	-0.0503724255	-0.081415648	-0.048350972	-0.0543178452	-0.051327941	-0.048372741	-0.0473613832	-0.0493386678	-0.0503396142	-0.0504519296	-0.0493616987	-0.0783481325	-0.0173616987	-0.0463875691	-0.0483818903	-0.0463746339	-0.0474617099	-0.0473743184	-0.0823711635	-0.0493389833	-0.054328572	0.043437877	0.043516458	0.04346444	0.043445993	0.04346444	0.012438984	0.041530109	0.012542283	0.012451896	0.012464809	0.041491002	0.042543021	0.042502808	0.013477352	0.01352974	0.014464809	0.042490265	0.042503915	0.041542652	0.013516458	0.043513138	0.041516458	0.042503915	0.015477721	0.043484731	0.041517196	0.013550031	0.044513138	0.040551137	0.013516089	0.042477721	0.013529002	-0.039	-0.038	-0.05	-0.037	-0.038	-0.034	-0.038	-0.022	-0.035	-0.035	-0.038	-0.037	-0.024	-0.035	-0.033	-0.034	-0.038	-0.038	-0.038	-0.035	-0.037	-0.037	-0.025	-0.049	-0.039	-0.038	-0.036	-0.038	-0.038	-0.021	-0.037	-0.033
FLQS30BJGRWV	0.0208235816	0.0208043203	0.0208043203	0.0457385109	0.0208033572	0.0218033572	0.0218261498	0.0187934056	0.0198271128	0.019814272	0.0228036782	0.0208039993	0.020770292	0.0208255077	0.021860178	0.0188483002	0.0238030362	0.022814272	0.0198380276	0.0218380276	0.0497417211	0.019814593	0.0208386696	0.020814914	0.0507962947	0.0228039993	0.0188110617	0.0497221388	0.0528107407	0.019814914	0.0228377065	0.0198486213	0.021046238	0.018066349	0.019051159	0.020048912	0.019051052	0.020043564	0.018069987	0.019073624	0.019047308	-0.00894584600002	-0.007938357	0.018073731	0.020062177	0.019054796	0.020069773	0.018051159	-0.00893846399998	0.018062498	0.020073517	0.017066135	0.019068596	0.018066135	0.018062391	0.01705501	0.019060038	-0.00793086899998	0.020075656	0.020068489	0.019078972	0.021065922	0.019054796	0.020069559	-0.175	-0.174	-0.174	-0.185	-0.174	-0.175	-0.175	-0.173	-0.174	-0.172	-0.172	-0.175	-0.175	-0.174	-0.175	-0.173	-0.173	-0.175	-0.174	-0.174	-0.186	-0.174	-0.175	-0.174	-0.187	-0.173	-0.174	-0.187	-0.188	-0.174	-0.175	-0.174
FLQS30AEGRWV	0.1218557839	0.1178526388	0.0878496787	0.1198314554	0.1158522688	0.1178526388	0.1158591141	0.1188495862	0.1168592991	0.1178555989	0.1168524538	0.1148497712	0.1168400582	0.1208591141	0.118868642	0.1148656819	0.1178525463	0.0858527313	0.0858593916	0.1178623517	0.1218291428	0.1168528238	0.1178627217	0.0848529163	0.1198475511	0.1168498637	0.1218519913	0.1228263676	0.1208518063	0.1198528238	0.0848592991	0.1198655894	-0.072238216	-0.039283814	-0.039248349	-0.03823543	-0.037248349	-0.037230363	-0.037292681	-0.0363018	-0.037239483	-0.037248349	-0.037266082	-0.0373018	-0.037274442	-0.037256962	-0.038293187	-0.039249109	-0.037265829	-0.037274948	-0.037301547	-0.036283561	-0.035289894	-0.037283814	-0.037275202	-0.038257469	-0.037262282	-0.036284068	-0.038306867	-0.073289894	-0.03731548	-0.037283814	-0.037257469	-0.037292427	-0.092	-0.093	-0.081	-0.094	-0.092	-0.094	-0.093	-0.094	-0.093	-0.093	-0.093	-0.092	-0.093	-0.095	-0.093	-0.092	-0.093	-0.08	-0.08	-0.094	-0.095	-0.093	-0.094	-0.08	-0.094	-0.093	-0.094	-0.092	-0.095	-0.094	-0.079	-0.094
FLQS309TGRWY	-0.1333074757	-0.1022857498	-0.1312625754	-0.1370960099	-0.1322625754	-0.1312625754	-0.0993139935	-0.1312386769	-0.1303161661	-0.1292886466	-0.1302618512	-0.130264748	-0.1311872588	-0.1343110967	-0.0664132087	-0.1323646874	-0.1322632996	-0.1002886466	-0.1323386162	-0.1303407888	-0.1320996309	-0.1282893708	-0.0983654116	-0.1302893708	-0.1012466431	-0.103264748	-0.1042777836	-0.1350750081	-0.1052777836	-0.132286474	-0.1313393404	-0.133363239	0.016904161	0.018922255	0.02090839	0.018906816	0.019908488	0.018901604	0.052925795	0.052929336	0.017904948	0.016908586	0.049915568	0.050929336	0.017918813	0.05191193	0.019925599	0.019908488	0.05091547	0.05291901	0.052929237	0.018922255	0.018924222	0.015922354	0.017918912	0.017912028	0.016917142	0.04992255	0.020931499	0.01892432	0.016934941	0.052922354	0.01791193	0.051925599	0.098	0.085	0.097	0.1	0.097	0.097	0.08	0.093	0.097	0.097	0.093	0.093	0.097	0.095	0.07	0.097	0.095	0.081	0.094	0.096	0.097	0.095	0.084	0.096	0.085	0.082	0.085	0.099	0.087	0.094	0.097	0.095
FLQS309QGRWV	0.0680755573	0.0690285329	0.0650262936	0.0428576028	0.04002704	0.03802704	0.038078543	0.0400053939	0.0400815287	0.0400539111	0.0380255472	0.0380262936	0.039948666	0.039078543	0.0401591563	0.040133778	0.0400255472	0.0400516719	0.0391061605	0.0391076533	0.0658620814	0.0380531647	0.0391069069	0.0380524183	0.0379912119	0.0670255472	0.0420449541	0.0698396888	0.0400195759	0.040055404	0.0401076533	0.0381330316	-0.023243566	0.00177450799998	0.00376070999999	-0.023241525	0.00476061299997	-0.023245995	0.00277781200001	0.00378101900003	-0.023242691	0.00276090399998	0.00376780299999	0.00378130999999	0.00377081600001	0.003764305	-0.025222091	0.00376070999999	0.00276770599999	0.00377100999998	0.003781116	0.00177441100001	-0.023223451	0.00277450799999	0.00277101	-0.023235695	0.00476615100001	0.00377450799999	0.00478043499999	-0.021223549	-0.023213929	0.003774314	0.00276420799997	0.00377771500001	-0.143	-0.146	-0.145	-0.133	-0.134	-0.131	-0.134	-0.134	-0.132	-0.134	-0.133	-0.133	-0.135	-0.134	-0.131	-0.135	-0.135	-0.135	-0.134	-0.134	-0.143	-0.134	-0.134	-0.131	-0.134	-0.146	-0.135	-0.145	-0.132	-0.135	-0.134	-0.134
FLQS309NGRWM	-0.0611787364	-0.0611543445	-0.0611531449	-0.0310723718	-0.0651515454	-0.0641523452	-0.0321931316	-0.0641399493	-0.0311931316	-0.0631667404	-0.061152745	-0.0621531449	-0.0621115588	-0.0621787364	-0.0632215221	-0.0632091262	-0.0621515454	-0.0611667404	-0.0292083265	-0.063194731	-0.0320651742	-0.0631671402	-0.0621959306	-0.0321783365	-0.0281455474	-0.0631531449	-0.0331623418	-0.0340511789	-0.0321623418	-0.0611667404	-0.030206727	-0.0312211222	0.023320534	0.023371546	0.023337697	0.022326493	-0.00266230299999	0.024321249	0.023379651	-0.003612006	0.02232983	0.023338174	0.02435486	0.024388233	0.022362965	0.023346517	0.023379651	0.023337458	0.024354622	0.022363441	0.052380843	0.022371308	-0.00662249399997	-0.00462869200001	-0.00563703499998	0.023346517	0.024351046	0.023371546	0.025392285	-0.00662249399997	0.025400151	0.02337107	0.022346278	0.024379413	0.017	0.018	0.018	0.005	0.021	0.018	0.005	0.022	0.005	0.019	0.018	0.018	0.018	0.018	0.019	0.018	0.017	0.018	0.001	0.018	0.009	0.021	0.021	0.00500000000001	0.00399999999999	0.018	0.00599999999999	0.00900000000001	0.00500000000001	0.018	0.00500000000001	0.005
FLQS308YGRWQ	-0.0124564468	-0.0084442664	-0.0404440564	-0.0143993249	-0.0424432164	-0.0074503566	-0.011464637	-0.0104369162	-0.0074587569	-0.0074514066	-0.0084434264	-0.00844405639999	-0.0054220057	-0.0064574968	-0.0424801775	-0.0404738773	-0.0084430063	-0.0094507766	-0.0424656871	-0.0404667371	-0.0443957548	-0.0414514066	-0.0404663171	-0.0084509866	-0.0114388062	-0.0084436364	-0.0104480465	0.0166038252	-0.0114469965	-0.0424505666	-0.0414658971	-0.0384728273	-0.010501816	-0.011526432	-0.013510868	-0.012505238	-0.011510647	-0.042503361	0.017473016	-0.010533718	-0.011506894	-0.010510978	-0.012518926	-0.012534159	-0.011522348	-0.012514621	-0.012529965	-0.013510757	-0.010518484	-0.011522458	-0.012533718	-0.011526211	-0.043528971	-0.011526322	-0.010522348	-0.011514841	-0.012516718	-0.012526432	-0.012536588	-0.013525549	-0.011540231	-0.041525991	-0.0105144	-0.042529854	-0.116	-0.117	-0.104	-0.115	-0.104	-0.115	-0.119	-0.116	-0.117	-0.117	-0.117	-0.117	-0.119	-0.118	-0.103	-0.104	-0.118	-0.117	-0.104	-0.104	-0.1	-0.104	-0.104	-0.117	-0.116	-0.117	-0.116	-0.128	-0.116	-0.101	-0.104	-0.102
FLQS3084GRWM	0.0251415262	0.0220922615	0.0231079843	0.027987443	0.0221085084	0.0281100807	0.0231446708	0.0240912133	0.0241467671	0.0251273757	0.0221085084	0.0231090325	0.0220524305	0.0251467671	0.0272002246	0.0231829295	0.0241074602	0.0251252793	0.0201640622	0.024163014	0.0539895394	0.0221258034	0.0241656345	0.0231268516	0.0270807315	0.0221085084	0.0541195143	0.0549732925	0.0261037915	0.0241263275	0.0241645863	0.0591818813	0.049143859	0.047151188	0.044145701	0.048144839	0.046145623	0.04814284	0.04615256	0.047153853	0.048144251	0.047145662	0.01714962	0.016155068	0.04714966	0.048146955	0.048152521	0.045145701	0.047148405	0.015150992	0.046153853	0.046151149	0.048151933	0.046151149	0.046149777	0.047147034	0.048148915	0.046151227	0.048154716	0.047151933	0.04715597	0.04815111	0.047147034	0.046152442	0.249	0.25	0.249	0.248	0.25	0.248	0.249	0.249	0.249	0.248	0.253	0.253	0.25	0.248	0.248	0.249	0.25	0.252	0.25	0.25	0.236	0.25	0.249	0.249	0.248	0.25	0.237	0.236	0.248	0.249	0.249	0.235
FLQS307KGRWV	0.1171262994	0.0841052703	0.112111579	0.115057838	0.1151111117	0.117111579	0.0841277014	0.118104803	0.116128636	0.1151195234	0.1131111117	0.114111579	0.1190882134	0.118127935	0.1141520017	0.1131440573	0.1151111117	0.1151192897	0.1171363467	0.1151365803	0.1170536322	0.115119757	0.1161370476	0.115119757	0.0861003635	0.1131113454	0.0871106444	0.0840454542	0.0851097098	0.1161195234	0.113136113	0.0851445247	0.049542536	0.044536849	0.045540588	0.047541904	0.047540588	0.020542405	0.02053598	0.046535059	0.019541509	0.046540535	0.045538666	0.020535033	0.01953785	0.04753964	0.02153598	0.020540588	0.047538719	0.048537823	0.047535085	0.020536902	0.018536217	0.046536876	0.019537797	0.045539614	0.046539114	0.045536849	0.020534532	0.017536217	0.017533664	0.020536902	0.020539666	0.020536033	-0.029	-0.015	-0.027	-0.029	-0.028	-0.027	-0.013	-0.029	-0.026	-0.028	-0.028	-0.025	-0.027	-0.03	-0.025	-0.025	-0.029	-0.028	-0.029	-0.026	-0.027	-0.028	-0.026	-0.028	-0.016	-0.027	-0.015	-0.013	-0.013	-0.026	-0.026	-0.013
