SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K5GRWY	0.0577232548	0.0667617791	0.0637288408	0.0617203654	0.1067272998	0.0607417465	0.000727492499998	0.0577299965	0.1227232548	0.1247434801	0.0537299965	0.1227502218	-0.0122632617	0.0627471399	0.0627405907	0.0657274925	0.0647403981	0.0617203654	0.0047402055	0.06662078	0.0577232548	0.114716513	0.0676677797	0.0646679723	0.0577299965	0.0017340416	0.0957344268	0.0617336563	0.0627244105	0.0666814559	0.0577299965	0.0677415538	-0.039706371	-0.022796195	0.00815901899999	0.012177386	-0.050841233	0.01318418	-0.050814814	-0.039864884	0.026284823	0.024293629	0.026293629	0.018152729	-0.039847271	0.010186193	0.013177135	-0.021700835	0.012168328	0.012150213	-0.046840226	0.010248088	-0.039706371	0.020179148	0.00927400400001	0.00626318500001	-0.03980324	-0.046822614	0.010167574	-0.025832678	-0.022829156	-0.031755434	-0.039723983	0.009281804	0.04	0.04	0.033	0.031	0.06	0.031	0.021	0.04	0.051	0.052	0.025	0.052	0.013	0.032	0.031	0.04	0.032	0.031	0.021	0.033	0.04	0.05	0.034	0.033	0.04	0.02	0.044	0.039	0.038	0.041	0.04	0.034
FLQS30K3GRWY	0.0840006427	0.0609624621	0.0209923044	0.0840160027	0.0149852827	0.0159780415	0.0140083227	-0.0560223973	0.1540160027	0.0139622426	0.0840083227	0.0889699227	0.0839852827	0.0849852827	0.0239797969	0.0199942792	0.1550083227	0.0840160027	0.0139929627	0.0961312027	0.0840006427	0.0139929627	0.0290625215	0.030062741	0.0139776027	0.0140006427	0.0849929627	0.0239874769	0.0690006427	0.0280469421	0.0839929627	0.0619857215	0.00241997299999	-0.021588142	-0.01759222	0.00240942700002	-0.000591978999978	-0.058591095	-0.06758987	-0.067594088	-0.067582136	0.00241856700001	0.00241856700001	-0.00459268200001	0.002407318	-0.00658986999998	-0.058591658	-0.123581152	-0.002591276	0.002407318	-0.067591979	-0.00558494799998	-0.067582839	-0.067590573	-0.022583181	-0.054584627	-0.067589167	-0.067590573	-0.002591276	-0.051591658	-0.015591276	-0.05658539	0.00241856700001	-0.021582498	0.026	0.022	0.00699999999998	0.026	0.00100000000003	0.013	0.014	-0.013	0.066	0.0	0.026	0.029	0.027	0.028	0.016	0.028	0.054	0.026	0.014	0.032	0.04	0.014	0.011	0.017	0.014	0.014	0.028	0.014	0.024	0.017	0.026	0.022
FLQS30K1GRWY	-0.0623606668	-0.00737339999999	-0.0033562222	-0.0623522581	-0.0493606668	-0.00336487120001	0.0076519463	-0.0623648712	-0.00836066680001	-0.0623732799	0.0076519463	-0.0623774843	-0.0623690756	-0.0143690756	-0.0143648712	0.0076519463	-0.0063640303	-0.0623522581	-0.0493648712	-0.00728943290001	0.00764774189999	-0.00635526119999	-0.00931874330001	-0.00631838290001	0.00764353749999	0.00764774189999	-0.0623648712	-0.0493606668	0.00764774189999	-0.0113237885	0.00764353749999	-0.0063609071	0.127509767	0.106544208	0.10556589	0.127556968	0.12856423	0.131553337	0.057553337	0.057575123	0.126513398	-0.012482972	0.127502505	0.057567861	0.057567861	0.119553337	0.123556968	0.127502505	0.106562363	0.057567861	0.12356423	0.106529685	0.127509767	0.105558524	0.104518585	0.104522838	0.057549706	0.127556968	0.057560599	0.126556968	0.057560599	0.105526884	0.127517028	0.069515472	-0.054	-0.029	-0.028	-0.054	-0.05	-0.032	-0.014	-0.04	-0.033	-0.026	-0.028	-0.04	-0.04	-0.034	-0.035	-0.028	-0.028	-0.039	-0.048	-0.029	-0.028	-0.028	-0.029	-0.028	-0.014	-0.027	-0.04	-0.048	-0.014	-0.03	-0.027	-0.021
FLQS30JCGRWV	0.0104567654	0.0133983304	0.0174551601	-0.0305303917	-0.0195535089	0.0184336483	-0.0305416292	0.0204522704	0.0114423172	0.0204297954	-0.0495477296	-0.0045894689	-0.0315756628	-0.0175756628	-0.0185641042	0.0104535547	0.0144342904	0.0204859829	0.0904747454	0.0156346392	0.0164439225	-0.0285409871	0.0145550134	0.0145556555	0.0014461701	0.0334635079	-0.0305641042	0.0164468122	0.0164625447	0.0135325384	0.0204522704	0.0114304375	-0.124667022	-0.156414718	-0.15526596	-0.218317734	-0.153263043	-0.156336693	-0.224338881	-0.157234605	-0.154619624	-0.157694003	-0.227642958	-0.22123898	-0.220239709	-0.187343985	-0.153316275	-0.128712233	-0.154290024	-0.157285649	-0.157311171	-0.158524827	-0.1566415	-0.219317005	-0.157598477	-0.155572955	-0.193387008	-0.090362215	-0.222289295	-0.156314817	-0.191296587	-0.152545974	-0.087642958	-0.157618895	0.00400000000002	0.00999999999999	0.012	0.00700000000003	-0.001	0.013	0.00799999999998	0.014	0.00999999999999	0.014	0.000999999999976	0.018	0.00700000000001	0.00500000000002	-0.00199999999998	0.00399999999999	0.011	0.013	0.04	0.012	0.012	0.00799999999998	0.011	0.011	0.014	0.00599999999997	0.00700000000001	0.012	0.019	0.011	0.0	0.00999999999999
FLQS30J0GRWV	0.0745795368	0.065564249	0.0655764506	0.133584561	0.0665745127	0.0675717135	0.1445820489	0.0045720006	0.0045745127	0.0675669764	0.1445820489	0.0685644643	0.0045694885	0.0605694885	0.0805724312	0.0745770248	0.0065721441	0.0655795368	0.1345770248	0.0706172182	0.1445795368	0.0645773119	0.0635993465	0.0595989876	0.0665720006	0.1345795368	0.0045720006	0.0655745127	0.0235758764	0.0605938916	0.0045720006	0.0625717853	-0.015577856	-0.035535368	-0.036507518	-0.018518917	-0.01550985	-0.029521119	-0.085523451	-0.085496249	-0.085573322	0.100413077	0.054413077	-0.019505316	-0.085505316	-0.020523451	-0.142511534	-0.085586923	-0.09951257	-0.016505316	-0.02050985	-0.018555187	-0.015577856	-0.031517233	-0.071562441	-0.037560886	-0.019527985	-0.018518917	-0.101512311	-0.016518917	-0.091513606	-0.040556094	-0.015568788	-0.035571508	0.026	0.027	0.027	0.049	0.023	0.027	0.066	0.014	0.013	0.001	0.038	0.024	0.014	0.023	0.053	0.04	0.017	0.023	0.049	0.025	0.052	0.026	0.033	0.025	0.024	0.049	0.017	0.024	0.022	0.025	0.0	0.026
FLQS30HZGRWY	0.0855038972	0.0574883096	0.0605031178	0.0575070147	0.0605009529	0.0604973158	0.057504157	0.0584980952	0.0875032044	0.0564911673	0.066504157	0.0594883962	0.0564948044	0.0614980952	0.0284980086	0.0885060621	0.0584980952	0.0535067549	0.0614981817	0.0575516992	0.0265004333	0.0575042436	0.0585304827	0.0545303095	0.0584980086	0.0565006931	0.0254981817	0.0585008663	0.0305022518	0.0535240745	0.0694980952	0.0604974024	0.025482159	-0.00359244200001	-0.00263909500001	-0.00262347099999	0.000360463999982	-0.000617528999996	-0.003615329	0.015341539	0.033474897	-0.000524442999989	0.020480179	-0.00164657800001	-0.000646578000001	-0.034615769	-0.032623911	0.031498444	-0.000631612999982	-0.00364745799999	0.000361564999992	-0.00356097299998	-0.032524443	-0.00262347099999	-0.00153786600002	-0.00154754900001	-0.00160740599999	-0.00262391100001	-0.035631833	-0.00162391100001	-0.032628532	-0.00255591200001	0.021464774	-0.003531044	0.095	0.09	0.09	0.089	0.09	0.09	0.089	0.086	0.094	0.089	0.088	0.089	0.089	0.097	0.084	0.095	0.09	0.088	0.09	0.09	0.084	0.09	0.09	0.088	0.089	0.089	0.084	0.09	0.085	0.088	0.089	0.091
FLQS30H6GRWV	-0.0180631126	0.0141763105	0.0149022341	-0.0201686478	0.0169416129	0.0130109196	-0.0361072168	-0.0160111326	-0.0310599623	0.0231054287	0.0208849074	-0.0368299901	-0.0169575774	-0.018943401	0.0149983184	0.0387746468	0.0169998935	-0.0191733732	-0.0340001065	0.0090264495	0.0219400377	0.0168817571	0.0074155121	0.0074170872	-0.0200064071	-0.0170615374	0.0159998935	0.011943188	-0.0120914653	0.0035304982	-0.0310048319	-0.021932375	0.02781682	0.056793812	0.058778571	0.028783847	0.058778424	0.057785605	0.00678619200001	0.02377095	0.012814842	0.066817406	0.067817406	0.00877608	0.025776153	0.025786338	0.056783627	0.012822536	0.024781209	0.020775933	0.010778791	0.024804437	0.066817406	0.0247837	0.027812277	0.024809053	0.025788829	0.0267837	0.058781136	0.058783773	0.027782088	0.056806342	0.012812277	0.057814256	0.662	0.668	0.668	0.661	0.669	0.667	0.66	0.663	0.66	0.67	0.669	0.659	0.663	0.662	0.669	0.686	0.676	0.663	0.659	0.673	0.67	0.676	0.671	0.672	0.662	0.663	0.669	0.668	0.664	0.664	0.66	0.655
FLQS30GQGRWV	16.27450859	16.2380655494	16.2854157634	16.3278609967	16.3125209112	16.2650756778	16.3257435278	16.2693911211	16.2739168598	16.2464593053	16.3275332323	16.2287892625	16.2950096864	16.3018385472	16.3056797292	16.2864157634	16.2625622602	16.3344135706	16.3041271553	16.4398601612	16.3158631895	16.2830074936	16.4109058959	16.3710647139	16.30850859	16.3204549197	16.3086797292	16.274232303	16.3189415021	16.3514483414	16.2655231039	16.2675231039	-9.854038338	-9.856155415	-9.857233219	-9.828195058	-9.825221363	-9.85919654	-9.825182461	-9.86927138	-9.854053158	-9.851040561	-9.826030187	-9.861246186	-9.827233589	-9.857193205	-9.826195058	-9.853014626	-9.859220252	-9.82423396	-9.826220252	-9.854100211	-9.796029817	-9.858206173	-9.824051305	-9.85507724	-9.827169494	-9.858207284	-9.824208025	-9.857206914	-9.82520395	-9.855090578	-9.853065755	-9.854051676	2.132	2.14	2.148	2.149	2.151	2.144	2.15	2.152	2.134	2.131	2.141	2.144	2.151	2.156	2.149	2.132	2.144	2.154	2.15	2.15	2.134	2.145	2.148	2.143	2.148	2.159	2.151	2.144	2.151	2.143	2.134	2.134
FLQS30GCGRWY	0.0071682278	-0.0318529864	-0.0358338034	0.0071761266	0.0071682278	0.0071642783	0.0081721772	0.0051642783	0.0071682278	0.00715637939999	0.0071721772	0.0041507374	0.0031598775	0.00716032890001	0.0071642783	0.0131721772	0.0051636013	-0.0358289512	0.0071642783	0.000233562700004	-0.0628317722	0.0071721772	-0.0327981456	0.000204901099998	0.00316382699999	0.0071682278	0.0071642783	0.0071682278	0.0071682278	-0.000802659300007	0.0071642783	-0.0318414766	0.077170999	0.072928218	0.075793055	0.076879534	0.076834693	0.076901954	0.068857113	0.069722591	0.00710373799998	0.077126158	0.077126158	0.071769353	0.010769994	0.076901954	0.076879534	0.075170999	0.071811632	0.074768713	0.076834693	0.072014697	0.00712615799999	0.00683469299999	0.07308452	0.074080036	0.010882096	0.076879534	0.076857113	0.071834693	0.076857113	0.074034555	0.007081317	0.072105659	0.0	-0.013	-0.015	0.0	0.0	0.0	0.00200000000001	0.000999999999976	0.014	0.0	0.0	0.0	0.012	0.0	0.0	0.00200000000001	0.0	-0.016	0.0	-0.00200000000001	-0.012	0.014	-0.014	-0.00199999999998	0.011	0.0	0.0	0.00100000000003	0.0	-0.00200000000001	0.014	-0.014
FLQS30G5GRWY	0.209860425	0.1288608861	0.1298605037	0.120860425	0.193860425	0.1308606545	0.1308604906	0.1528606261	0.069860578	0.2098606545	0.1508604775	0.1288608905	0.1198607309	0.0868607309	0.0458607375	0.1338604949	0.1228606545	0.1908602721	0.1288606501	0.1308592756	0.139860578	0.1398603485	0.1298598176	0.1308598176	0.0698606545	0.0738605692	0.1938605015	0.120860578	0.1248604534	0.124859988	0.0698606545	0.0958607331	0.032184883	0.00809586599999	-0.024970963	0.031063254	0.034044542	0.04007261	-0.025942894	-0.025999031	-0.037824473	0.102203595	-0.026830889	-0.026980319	0.030035186	0.03407261	-0.022951983	-0.026802286	0.033053898	0.103053898	0.010038928	-0.021875263	0.032184883	-0.037936746	-0.02384773	-0.026860026	-0.037918034	-0.064943964	0.035053898	0.032063254	0.00705015499999	0.00313837	-0.037833829	-0.025838641	0.752	0.727	0.734	0.719	0.746	0.721	0.734	0.743	0.714	0.738	0.742	0.734	0.72	0.706	0.702	0.735	0.72	0.731	0.727	0.733	0.726	0.74	0.733	0.735	0.714	0.721	0.746	0.719	0.726	0.727	0.714	0.721
FLQS30E9GRWY	-0.0588762125	-0.0599027414	-0.0968783069	-0.0578638208	-0.1008838919	-0.0208844155	-0.0598702785	-0.0588823212	-0.0588762125	-0.0488945384	-0.0588701039	-0.0239029159	-0.0588884298	-0.060889477	-0.0588826702	-0.0478701039	-0.0588831938	-0.0568639953	-0.0588831938	-0.0947800455	-0.0588762125	-0.1288701039	-0.0928235039	-0.0918235039	-0.0588823212	-0.0548762125	-0.1338831938	-0.0578765616	-0.0558732455	-0.0618304852	-0.0588823212	-0.0598847646	0.106596377	0.099498807	0.101434976	0.030456253	0.099434368	0.10046446	0.031467195	0.106404884	0.106585738	0.183617654	0.036596377	0.096423729	0.036426161	0.100466891	0.098455645	0.112617654	0.098444702	0.108426161	0.10043528	0.101542576	0.106596377	0.036458076	0.099573276	0.100561118	0.10650063	0.106458076	0.025444094	0.099455645	0.098448654	0.097548959	0.1065751	0.100583611	0.634	0.635	0.621	0.65	0.62	0.649	0.649	0.634	0.634	0.623	0.648	0.649	0.648	0.635	0.636	0.637	0.635	0.635	0.636	0.622	0.634	0.622	0.623	0.623	0.634	0.636	0.622	0.636	0.636	0.635	0.634	0.635
FLQS30DZGRWV	-0.0593891137	-0.0424514456	-0.0383813222	0.0216383259	-0.0603894524	0.0136027561	0.0086264693	-0.0483972439	-0.1024036804	-0.1064406053	-0.031391485	0.0095671862	-0.0414131657	0.0025908995	-0.0054006315	0.0176264693	-0.0434009703	0.0096383259	-0.0594009703	-0.0081916163	-0.0713931788	-0.0483735307	-0.040285453	-0.0142759677	0.0096027561	-0.00739013	-0.0434009703	0.0106146127	-0.034384371	-0.0403088274	-0.0484209572	-0.042416892	-0.010508686	-0.036544507	-0.00556278100001	0.01244646	-0.077562884	0.020450094	0.017450094	0.01242829	-0.01051232	-0.048512631	-0.04551232	0.011435558	-0.00356631099999	0.010450094	-0.006555616	0.02750097	-0.00455914699999	0.014435558	-0.073562469	-0.010526544	-0.08950962	0.01244646	-0.034518342	-0.00751917299999	0.016453728	-0.00655571999999	-0.005559354	0.01544646	-0.035557901	-0.039526441	0.012486434	-0.037515539	-0.7	-0.688	-0.693	-0.674	-0.687	-0.678	-0.68	-0.701	-0.716	-0.71	-0.683	-0.679	-0.694	-0.68	-0.68	-0.678	-0.695	-0.679	-0.687	-0.68	-0.689	-0.7	-0.688	-0.684	-0.679	-0.681	-0.695	-0.678	-0.686	-0.687	-0.701	-0.688
FLQS30D5GRWQ	-0.0749213048	-0.1129273193	-0.074920553	-0.0719190167	-0.0749214029	-0.0779228738	-0.0769202261	-0.0729223835	-0.0639212395	-0.0629246716	-0.0669200954	-0.0759261753	-0.139923593	-0.0809238218	-0.0739225143	-0.0649200954	-0.078922645	-0.0749190494	-0.078922645	-0.1129033921	-0.0659212395	-0.0769200954	-0.0789103545	-0.0759104199	-0.0019200954	-0.0699213048	-0.1439225796	-0.0769213702	-0.1049208145	-0.0749127407	-0.0679223835	-0.0789229719	0.029605407	0.060603845	0.060602769	0.018603126	0.061602759	0.059603257	0.059603302	0.061602246	0.064605237	0.065605413	0.066605413	0.060602598	0.00160260299999	0.061603473	0.025603116	0.136606116	0.061602945	0.060602588	0.062602779	0.058604543	0.063605413	0.058603121	0.058605061	0.028604865	0.126603829	-0.000396878999993	-0.00239706500001	0.060603116	0.029603005	0.027604674	0.000605061000002	0.058605227	-0.034	-0.055	-0.04	-0.031	-0.04	-0.042	-0.041	-0.04	-0.037	-0.037	-0.039	-0.041	-0.054	-0.043	-0.033	-0.051	-0.042	-0.04	-0.043	-0.054	-0.038	-0.041	-0.041	-0.034	-0.027	-0.027	-0.054	-0.041	-0.046	-0.034	-0.026	-0.041
FLQS30CMGRWQ	0.0243078465	-0.0106174177	-0.0136869018	0.0202795681	0.0253086545	0.0283256215	0.0242945153	-0.0096788222	0.0233118863	-0.0066323648	-0.00968932560001	-0.0146182256	0.025335721	0.0233361249	0.0233223897	-0.0046893256	-0.0126630671	0.0252799721	0.0253223897	-0.0119139371	0.0213122903	-0.0116933654	-0.0088141547	-0.0088149626	-0.00867841829999	-0.00969094159999	0.0243227937	0.0213078465	-0.0066974052	-0.0107862802	0.0203272374	-0.0096586234	-0.00945895700001	-0.012550074	0.025405153	0.020422696	0.024403844	-0.009568926	0.019431074	-0.010622862	0.022530832	-0.00846838299998	-0.00846838299998	0.023395466	-0.010604273	0.022432384	0.021422434	-0.038450579	0.024413532	-0.011605058	0.026405415	0.022497579	0.016538686	0.02242322	-0.009475714	0.02451486	-0.00955923800001	-0.010577828	0.022413008	0.022422696	-0.00958358799998	0.024505172	0.020521144	-0.012477285	0.536	0.524	0.515	0.529	0.529	0.537	0.53	0.524	0.53	0.524	0.523	0.515	0.537	0.53	0.529	0.531	0.516	0.537	0.53	0.517	0.529	0.517	0.524	0.516	0.523	0.523	0.529	0.529	0.524	0.517	0.529	0.524
FLQS30BWGRWY	-0.035599697	-0.0396339915	-0.0415938309	-0.0455845804	0.012411584	-0.0406105269	0.0114194808	0.0144036873	-0.0486026301	0.0143878938	-0.0555963127	-0.0486357965	-0.055620003	0.0293989492	-0.0396078194	-0.111593154	-0.010601502	0.0144273776	-0.0396089475	-0.0424681596	-0.0556042095	0.0064194808	-0.0415241138	-0.040524565	0.00940368729999	-0.0426001483	0.0134036873	-0.0365999227	-0.00858841600001	-0.0415405842	0.0144036873	-0.0436109781	-0.149783649	-0.135546452	-0.138383999	-0.10146637	-0.079427473	-0.139457218	-0.083507555	-0.09134739	-0.153753904	-0.091827885	-0.091827885	-0.080400779	-0.091400779	-0.107488488	-0.135438913	-0.2188378	-0.104435862	-0.091400779	-0.103411456	-0.099685262	-0.091827885	-0.081480861	-0.104760768	-0.136702041	-0.083534249	-0.135438913	-0.078454167	-0.149436625	-0.109442726	-0.136674584	-0.091774497	-0.105782124	-0.00700000000003	-0.011	-0.012	-0.02	-0.00299999999999	-0.011	-0.00300000000001	0.0	-0.011	0.0	-0.026	-0.026	-0.026	0.00900000000001	-0.011	-0.021	-0.00700000000001	0.0	-0.018	-0.019	-0.026	-0.005	-0.018	-0.011	-0.00299999999999	-0.012	-0.00299999999999	-0.00799999999998	-0.005	-0.012	0.0	-0.018
FLQS30BJGRWV	0.0973632123	0.0582327487	0.0893757703	0.0884071653	0.102359724	0.0573276313	0.1043925143	0.1143436776	0.0663562356	0.0602585623	0.064380654	0.1142704227	0.1143192593	0.0603108873	0.058334608	0.059355538	0.0623122827	0.0584085606	0.0953353056	0.0937664635	0.0603548403	0.0593862353	0.0635739076	0.0925927446	0.091336701	0.0563583286	0.092334608	0.0573590263	0.059370189	0.0665243732	0.1163436776	0.093326236	-0.024856415	-0.024796503	-0.026765855	-0.025777976	-0.039765682	-0.024782824	-0.00378715299998	-0.020750791	-0.020849835	-0.026850008	-0.054849835	-0.020762912	-0.020762912	-0.023784383	-0.023777803	-0.026862302	-0.058766028	-0.023759622	-0.024766375	-0.027826979	-0.027854856	-0.023777976	-0.057839792	-0.028837887	-0.026790097	-0.023777976	-0.024771742	-0.024777803	-0.024773647	-0.056826459	0.000152243000002	-0.024850354	0.021	0.006	0.018	0.017	0.025	0.005	0.019	0.026	0.00800000000001	0.00700000000003	0.014	0.026	0.026	0.00599999999997	0.00600000000003	0.00700000000001	0.014	0.00600000000003	0.02	0.02	0.00700000000001	0.006	0.015	0.02	0.019	0.005	0.019	0.00599999999997	0.00599999999997	0.015	0.023	0.019
FLQS30AEGRWV	-0.0633459619	-0.0710790521	-0.071319271	-0.0364330588	-0.0663375332	-0.0572883656	-0.0363810817	-0.0332883656	-0.0603375332	-0.0891900304	-0.0893867008	-0.0291408628	-0.0352349836	-0.0722335788	-0.0372813417	-0.0633768673	-0.0372813417	-0.0734288445	-0.0392785321	-0.0371537154	-0.0613375332	-0.0373838912	-0.0408067326	-0.0388067326	-0.0382827464	-0.0663375332	-0.0422771273	-0.0373305093	-0.0733501763	-0.037704183	0.0486132992	-0.039265889	-0.038903097	-0.00997266900001	-0.012020852	0.021002339	0.042990181	0.047013822	0.020009994	0.03696654	0.047100505	0.027108386	0.027108386	0.0379823	0.021978923	0.022010219	0.021001889	-0.038887562	0.023994233	0.022978473	0.023987028	0.023066057	0.044108386	0.023002564	0.017089248	0.018079566	0.02001855	-0.010005316	0.021994008	0.021002114	0.021996935	0.020071461	0.048092625	0.020096678	0.023	0.014	0.014	0.021	0.005	0.00800000000001	0.022	0.019	0.00700000000003	0.0	0.0	0.02	0.021	0.00700000000001	0.02	0.023	0.02	0.00700000000001	0.02	0.021	0.00699999999995	0.021	0.02	0.02	0.02	0.016	0.018	0.02	0.00700000000001	0.02	0.047	0.02
FLQS309TGRWY	0.0642629033	0.0991453105	0.0672830179	0.0623178316	0.0612613561	0.0662296369	0.0622876597	0.0622381469	0.0982536197	0.1001723878	0.062280697	0.0611476314	0.0632110696	0.0632079751	0.0612350524	0.0612791497	0.0632350524	0.0633170579	0.0632350524	0.0687147075	0.0602520724	0.0632930752	0.0955197509	0.0685205246	0.0682381469	0.0612613561	0.0602342787	0.0612613561	0.0983015852	0.0694655963	0.0652249951	0.0992234478	-0.062860856	-0.068879831	-0.067892046	-0.066887776	-0.063892105	-0.064886116	-0.066885938	-0.064898213	-0.064863228	-0.06386139	-0.061861271	-0.064894062	-0.066894062	-0.065885701	-0.065887895	-0.06285718	-0.064889911	-0.064894121	-0.065891927	-0.064870759	-0.063861331	-0.068887895	-0.068864829	-0.095867023	-0.062883566	-0.067887954	-0.06488997	-0.066887954	-0.069889377	-0.095869276	-0.063865481	-0.068863228	0.02	0.034	0.021	0.02	0.019	0.02	0.02	0.019	0.032	0.033	0.019	0.019	0.019	0.02	0.019	0.018	0.02	0.02	0.02	0.021	0.018	0.02	0.032	0.028	0.021	0.019	0.019	0.019	0.033	0.028	0.02	0.033
FLQS309QGRWV	0.047489989	0.0265621966	-0.000499392299993	0.0474652119	-0.0114891275	0.0005271546	-0.0125011621	0.0155271546	-0.0224852339	-0.009450192	0.0544776004	-0.0104356797	-0.00646718199999	-0.0064639964	-0.00947744680001	-0.0114990383	-0.008476031	0.0474652119	-0.00447567699999	-0.0136972552	-0.0164852339	-0.00250363979999	0.0233898186	-0.0046084116	-0.0074781547	-0.0014905433	-0.0124763849	0.0175147661	0.0334917588	0.0204160116	-0.0224728454	-0.0094739072	-0.013114018	-0.032071782	-0.06004816	-0.013064488	-0.09304816	-0.061058937	-0.089060025	-0.020037818	-0.083102588	-0.029104983	-0.015106398	-0.028044567	-0.028044785	-0.061059807	-0.092055889	-0.02811293	-0.02805197	-0.013045438	-0.061048486	-0.029086586	-0.021106398	-0.062055889	-0.029098343	-0.060093444	-0.086064162	-0.060055889	-0.097051534	-0.020056868	-0.063053167	-0.034089417	-0.083098778	-0.032101826	0.026	0.022	0.017	0.026	0.02	0.018	0.019	0.015	0.014	0.00800000000001	0.029	0.00800000000004	0.00799999999998	0.016	0.02	0.00599999999997	0.00799999999998	0.027	0.016	0.00700000000001	0.00400000000002	0.017	0.021	0.016	0.02	0.017	0.02	0.017	0.03	0.02	0.014	0.00800000000001
FLQS309NGRWM	0.1642054707	0.1441754944	0.147200859	0.2022155589	0.2052054707	0.1391900502	0.2052105148	0.1321903384	0.1752054707	0.1411802502	0.1432011472	0.1041752061	0.2021953825	0.1361858708	0.1331903384	0.0812007148	0.1662004266	0.0972054707	0.1401912031	0.1392806998	0.1081958149	0.1662105148	0.1392455352	0.137245247	0.2042004266	0.138195959	0.1672004266	0.1361953825	0.1382033089	0.1412355911	0.1572004266	0.1411904825	-0.051419866	-0.07021851	-0.104103213	-0.05716886	-0.053130244	-0.072174928	-0.053188168	-0.05607232	-0.046400557	-0.076387318	-0.074387869	-0.056110936	-0.056110936	-0.076178238	-0.05516886	-0.196425382	-0.055149552	-0.054110936	-0.072121969	-0.077313395	-0.103387318	-0.05516886	-0.077371871	-0.077349805	-0.055207476	-0.075158379	-0.054149552	-0.05416886	-0.075144587	-0.108311189	-0.060381249	-0.105371319	0.055	0.051	0.059	0.07	0.071	0.05	0.07	0.043	0.058	0.051	0.051	0.033	0.07	0.049	0.044	0.053	0.057	0.031	0.05	0.051	0.045	0.056	0.05	0.05	0.07	0.05	0.057	0.045	0.05	0.058	0.054	0.056
FLQS308YGRWQ	-0.0756335153	-0.1056402538	-0.0746338876	-0.1096322123	-0.11063493	-0.0776351906	-0.1066333292	-0.0756348928	-0.0396338131	-0.0756390997	-0.0766338131	-0.0766401421	-0.0736360841	-0.0456361586	-0.0786349673	-0.0726338131	-0.0746359352	-0.0766310209	-0.0816348556	-0.0736130392	-0.0776351534	-0.0736321378	-0.0746222348	-0.0776222348	-0.1066360097	-0.0736335898	-0.0436348556	-0.0706347439	-0.0716330313	-0.0726247664	-0.0716364192	-0.0726364937	0.077410967	0.048349636	0.047313192	0.081331325	0.080318348	0.080336836	0.051331503	0.082300215	0.107404212	0.051404923	0.079404745	0.080312659	0.080312481	0.078337725	0.080330969	0.051417012	0.045318881	0.079312126	0.079319414	0.046375768	0.080404745	0.080331147	0.048394612	0.079393723	0.080343236	0.079330792	0.080325103	0.046325281	0.081326881	0.046381279	0.047392834	0.04839959	-0.04	-0.046	-0.034	-0.054	-0.054	-0.042	-0.046	-0.041	-0.033	-0.035	-0.041	-0.041	-0.04	-0.03	-0.042	-0.034	-0.033	-0.042	-0.043	-0.034	-0.041	-0.04	-0.035	-0.041	-0.052	-0.04	-0.029	-0.033	-0.039	-0.033	-0.033	-0.033
