SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS309QGRWV	-0.0573678428	-0.0603639222	-0.0143640227	-0.0583712608	-0.0613672397	-0.0593709592	-0.0603675412	-0.0603711603	-0.0563678428	-0.0613711603	-0.0623637211	-0.0603673402	-0.0613605042	0.0236424111	-0.0143569857	-0.0623637211	-0.0623637211	-0.0613605042	-0.0613604037	-0.0643602026	-0.0573571868	-0.0643602026	-0.0623602026	-0.0603604037	-0.0603638217	-0.0643602026	-0.0143569857	-0.0583601021	-0.0623602026	-0.0623637211	-0.0583602026	-0.0613641233	-0.0138778797	-0.0138816696	-0.049881459	-0.0148929338	-0.0138890387	-0.0488817748	-0.0138892492	-0.0488888281	-0.0128966183	-0.0128890387	-0.0129003029	-0.0119005134	-0.0128966183	-0.0159036716	-0.0499037769	-0.0129003029	-0.0129003029	-0.0149036716	-0.0118968289	-0.0129001976	-0.0538992502	-0.0129001976	-0.0118968289	-0.0508958814	-0.049896092	-0.0129001976	-0.0158967236	-0.0138965131	-0.0118968289	-0.0129003029	-0.0518925127	-0.0138965131	0.556	0.555	0.586	0.556	0.555	0.565	0.556	0.564	0.557	0.555	0.554	0.555	0.554	0.594	0.586	0.554	0.554	0.554	0.554	0.553	0.567	0.553	0.554	0.564	0.564	0.553	0.576	0.556	0.554	0.554	0.566	0.555
FLQS309NGRWM	0.0050086479	0.0040079318	0.00500796950001	0.0010092886	0.0050086668	0.005009364	0.0050086668	0.00600928859999	0.0040086856	0.00400932630001	0.0050079883	0.0030086668	0.00400736649999	0.0050060662	0.0060067446	0.0050079883	0.0050079883	0.0030073476	0.00400736649999	0.0050073665	-0.0399941411	0.0050073665	0.0070073853	0.0020073099	0.0030079695	0.0050073665	0.0040067446	0.0030073099	0.0070073853	0.0050079883	0.0040072911	0.0040080449	-0.0446559237	-0.0456714138	-0.045687815	-0.044723351	-0.0467064941	-0.0456900929	-0.0467060386	-0.045721073	-0.0447397522	-0.047705583	-0.0467529643	-0.0467538754	-0.0467392966	-0.0437702767	-0.0527834888	-0.0467529643	-0.0467529643	-0.0447684543	-0.0447374742	-0.0467520531	-0.0867493196	-0.0467520531	-0.050736563	-0.0437525087	-0.0477529643	-0.0467520531	-0.0457379298	-0.0457392966	-0.050736563	-0.0467529643	-0.0457374742	-0.0467374742	-0.057	-0.058	-0.056	-0.059	-0.057	-0.057	-0.057	-0.056	-0.058	-0.056	-0.057	-0.057	-0.057	-0.058	-0.055	-0.057	-0.057	-0.058	-0.058	-0.056	-0.066	-0.056	-0.055	-0.059	-0.057	-0.056	-0.057	-0.057	-0.055	-0.057	-0.058	-0.057
FLQS308YGRWQ	0.0449435898	0.0449443204	0.0449443599	0.0449429777	0.0439436886	0.0439429382	0.0069444191	0.0449429975	0.0449436886	0.0459429382	0.0449443796	0.0479436293	0.0449450312	0.0449463542	0.0449456828	0.0449443796	0.0449443796	0.0439450312	0.0409450707	0.0429450707	0.0439457026	0.0429450707	0.0439450707	0.042945051	0.0469443796	0.0429450707	0.0419457223	0.044945051	0.0439450707	0.0449443796	0.0449450707	0.0429443402	0.018732345	-0.0212678122	0.0127433424	0.0167555967	0.017750098	-0.0232621563	0.0117491553	0.0127546541	0.0157610954	0.0157496267	0.0167661228	0.0177664371	0.0177607812	0.014770836	0.0147763348	0.0167661228	0.0167661228	0.0177703647	0.0197607812	-0.0212403185	-0.017235134	-0.0212403185	0.0127606241	0.016764866	0.02076628	-0.0212403185	0.0187610954	0.0167610954	0.0127606241	0.0167661228	0.015760467	0.0197610954	-0.047	-0.037	-0.046	-0.047	-0.048	-0.0369999999999	-0.064	-0.046	-0.047	-0.046	-0.046	-0.046	-0.047	-0.046	-0.046	-0.046	-0.046	-0.047	-0.05	-0.038	-0.039	-0.038	-0.047	-0.047	-0.047	-0.038	-0.049	-0.047	-0.047	-0.046	-0.046	-0.049
FLQS3084GRWM	0.0264928835	-0.00950646329999	-0.0105064633	0.0264925238	0.0294928362	0.0314924764	-0.0105067946	-0.0075071544	0.0274928362	0.0274925143	0.028493177	0.0274928362	-0.00550650119999	0.029494171	0.0274938302	0.028493177	0.028493177	-0.00950616039999	0.0304934704	0.0274934988	-0.00750581959999	0.0274934988	-0.0105061414	0.0294934988	-0.0105064538	0.0274934988	0.0274938396	-0.0105061225	-0.0105061414	0.028493177	-0.0115060941	0.0294931391	-0.00646508680001	-0.00546600690001	-0.00746687450001	-0.0084686885	-0.00746779459999	-0.00446687450001	-0.0404669008	-0.00646881989999	-0.00746966120001	-0.00646776829998	-0.00647052870001	-0.00547055499999	0.0305303125	-0.00847139629998	-0.00547242159999	-0.00647052870001	-0.00647052870001	-0.0064714226	-0.00546958229999	-0.00747047610001	-0.00747142259999	-0.00747047610001	-0.00446974	-0.00647047610001	-0.00447058129998	-0.00747047610001	-0.0064696086	-0.00646974	-0.00446974	-0.00647052870001	-0.0074696086	-0.00846955600001	-0.023	-0.04	-0.04	-0.023	-0.021	-0.021	-0.031	-0.039	-0.023	-0.022	-0.022	-0.022	-0.047	-0.021	-0.022	-0.022	-0.022	-0.039	-0.021	-0.022	-0.039	-0.022	-0.04	-0.022	-0.04	-0.022	-0.023	-0.04	-0.04	-0.022	-0.04	-0.021
FLQS307KGRWV	-0.0583139347	-0.0993194048	-0.0973194048	-0.0573144194	-0.1033143502	-0.1003144194	-0.1013169813	-0.1003147656	-0.0993168428	-0.0993145579	-0.0593167044	-0.0583142117	-0.0613191278	-0.0613239747	-0.0593214128	-0.0593167044	-0.0593167044	-0.1003218282	-0.1003218975	-0.0613191278	-0.0983242517	-0.0613191278	-0.0593190586	-0.0583218975	-0.0963193355	-0.0613191278	-0.062321482	-0.100319197	-0.0593190586	-0.0593167044	-0.1423221744	-0.1043167044	0.00673304360001	-0.0432671782	0.0027343373	-0.0372641841	-0.088264868	0.00273446670001	-0.0962649049	0.0037357235	-0.0412635557	0.00373511360002	0.0027369802	0.00373703570001	0.0037363703	0.0017376086	0.002738274	0.0027369802	0.0027369802	0.0017375532	-0.0402636851	0.00373692479999	-0.04026326	0.00373692479999	-0.0392635557	0.0017368139	-0.000263019799988	0.00373692479999	0.00373638879999	-0.0452635742	-0.0392635557	0.0027369802	-0.0472636666	-0.0432635927	0.501	0.495	0.484	0.513	0.505	0.483	0.508	0.483	0.495	0.484	0.502	0.502	0.5	0.501	0.502	0.502	0.502	0.483	0.494	0.501	0.495	0.501	0.513	0.503	0.485	0.501	0.501	0.495	0.513	0.502	0.477	0.493
FLQS3072GRWV	-0.1888156571	-0.1078168373	-0.1038171323	-0.1448214102	-0.1888155096	-0.1038277534	-0.1048221478	-0.1478205252	-0.1078218528	-0.1438212627	-0.1858106416	-0.1458218528	-0.1458118218	-0.1068013482	-0.1418071013	-0.1858106416	-0.1858106416	-0.1468057736	-0.1438115267	-0.1448115267	-0.1068066587	-0.1448115267	-0.1468115267	-0.1438115267	-0.1058166898	-0.1448115267	-0.1438063637	-0.1478054786	-0.1468115267	-0.1858106416	-0.1478053311	-0.1858107891	0.0870282785	0.129033665	0.0430326176	0.0850498245	0.0870447373	0.0860389019	0.0860445876	0.0850498245	0.0840550614	0.0860447373	0.0850598494	0.0850602983	0.0870549118	0.0840644878	0.0440641886	0.0850598494	0.0850598494	0.0850646375	0.0860546125	0.0850592509	0.0850585028	0.0850592509	0.0870550614	0.0860591013	0.0820596998	0.0850592509	0.0850547622	0.0860550614	0.0870550614	0.0850598494	0.0870544629	0.0870549118	-0.105	-0.078	-0.054	-0.084	-0.104	-0.066	-0.065	-0.085	-0.066	-0.083	-0.103	-0.084	-0.085	-0.066	-0.072	-0.103	-0.103	-0.085	-0.084	-0.084	-0.066	-0.084	-0.085	-0.083	-0.065	-0.084	-0.084	-0.086	-0.085	-0.103	-0.086	-0.103
FLQS305NGRWM	0.0385536855	-0.0065014509	-0.00850277949999	-0.00945694319999	0.0345477069	-0.0094576075	-0.0074815221	-0.0084562789	0.037550364	-0.00745760749999	-0.0115041081	-0.00947952920001	0.0355045277	-0.0095698732	-0.0105486158	-0.0115041081	-0.0115041081	-0.0125260298	-0.0095253655	-0.0125260298	0.0364819417	-0.0125260298	-0.0105266941	-0.0095266941	-0.0075041081	-0.0125260298	0.035482606	-0.0105266941	-0.0105266941	-0.0115041081	-0.0115280227	0.0355291066	0.0590394532	0.0590461815	0.0570525254	0.0560669433	0.0550600227	0.0550529099	0.0560598305	0.0560665588	0.0560736716	0.0560596382	0.0540798233	0.0220804	0.0540736716	0.0570869361	0.0240938567	0.0540798233	0.0540798233	0.0550861671	0.0550732872	0.0560798233	0.0560863594	0.0560798233	0.0550740561	0.0560794388	0.0560800155	0.0560798233	0.0540734794	0.0550734794	0.0550740561	0.0540798233	0.0550730949	0.0560732872	0.176	0.155	0.155	0.155	0.176	0.156	0.156	0.155	0.177	0.156	0.155	0.164	0.176	0.155	0.163	0.155	0.155	0.154	0.155	0.154	0.176	0.154	0.155	0.155	0.156	0.154	0.176	0.155	0.155	0.155	0.154	0.176
FLQS305DGRWM	-0.0035476529	-0.0055508981	-0.0035507316	-0.0445484018	-0.0025480689	-0.0045447405	-0.0055480689	-0.0015449069	-0.00554798570001	-0.0455485682	-0.0015508149	-0.00154781930001	-0.0435539769	-0.0435597184	-0.0035566396	-0.0015508149	-0.0015508149	-0.002553644	-0.003553644	-0.002553644	-0.0035566396	-0.002553644	-0.001553644	-0.00455364399999	-0.0435541433	-0.002553644	-0.0045565564	-0.0445573053	-0.001553644	-0.0015508149	-0.0445573885	-0.0025505652	0.00420239420001	0.0042024742	0.0422026297	0.00620278949999	-0.0337973703	-0.0327974502	-0.0327973703	0.00720278520001	0.00520286290001	0.0432027117	0.00520293420001	0.00620293850001	0.00520278090001	0.00720300549999	0.0422030875	0.00520293420001	0.00520293420001	0.0062030033	0.00620285860002	0.00620292989998	0.0442030012	0.00620292989998	0.00720286939999	0.0432029256	0.0432029364	0.00620292989998	0.0052028608	0.00820286939999	0.00720286939999	0.00520293420001	0.00720286080001	0.00720286290002	-0.03	-0.031	-0.04	-0.05	-0.02	-0.021	-0.021	-0.03	-0.032	-0.06	-0.03	-0.029	-0.049	-0.05	-0.04	-0.03	-0.03	-0.031	-0.031	-0.031	-0.041	-0.031	-0.03	-0.041	-0.059	-0.031	-0.031	-0.05	-0.03	-0.03	-0.05	-0.03
FLQS3057GRWM	0.0091121293	0.0131005894	0.0110996277	0.0161230282	0.0571105266	0.100136812	0.1031252721	0.0531201432	0.0591118088	0.0571230282	0.0101002689	0.0591121293	0.0560887289	0.0120672518	0.0550775095	0.0101002689	0.0101002689	0.0541034744	0.01008937	0.00808872890001	0.0090778301	0.00808872890001	0.0551034744	0.0521028333	0.0541140527	0.00808872890001	0.0560778301	0.0560884084	0.0551034744	0.0101002689	0.0140887289	0.0111012305	0.0670599874	0.0260586636	0.0240798434	-0.0178691928	0.0641294834	0.0320844765	0.0691327928	0.0701579437	0.0611758142	0.0631281597	0.0631983176	0.0641996414	0.0281526488	0.0642221449	0.064246634	0.0631983176	0.0631983176	0.0662241305	0.0631751523	0.0611976558	0.027196332	0.0611976558	0.0601777998	0.0661983176	0.0682009651	0.0611976558	0.062176476	0.0301546344	0.0601777998	0.0631983176	0.0621744904	0.0631751523	0.523	0.535	0.535	0.547	0.546	0.574	0.565	0.542	0.546	0.546	0.524	0.547	0.555	0.526	0.545	0.524	0.524	0.544	0.524	0.524	0.534	0.524	0.546	0.543	0.543	0.524	0.546	0.554	0.546	0.524	0.526	0.525
FLQS3052GRWY	-0.0510809267	-0.0490808695	-0.0510808695	-0.0530809719	-0.0510809207	-0.0530809734	-0.0520809162	-0.0510809704	-0.0570809177	-0.0520809734	-0.0540808665	-0.0540809192	-0.0490808183	-0.0540807144	-0.0510807671	-0.0540808665	-0.0540808665	-0.0530808153	-0.0540808168	-0.0530808168	-0.0580807611	-0.0530808168	-0.0550808123	-0.0530808168	-0.0540808665	-0.0530808168	-0.0520807686	-0.0550808123	-0.0550808123	-0.0540808665	-0.0550808123	-0.051080874	0.0061750468	0.00417025119999	0.0031658342	0.0061563691	0.0431612909	0.0391660866	0.0431611647	0.0421568739	0.00315220450001	0.0431611647	0.00214803989999	0.00214778749999	0.0391524569	0.00414387530002	0.0071393321	0.00214803989999	0.00214803989999	0.0031441277	0.0041524569	0.00414829229999	0.00314387530001	0.00414829229999	0.0031519521	0.0031485447	0.0021481661	0.00414829229999	0.00515220450002	0.00415220450002	0.0031519521	0.00214803989999	0.0041524569	0.0031523307	0.663	0.664	0.664	0.663	0.653	0.653	0.654	0.653	0.661	0.653	0.663	0.663	0.656	0.663	0.662	0.663	0.663	0.663	0.662	0.663	0.661	0.663	0.663	0.663	0.663	0.663	0.663	0.662	0.663	0.663	0.662	0.664
FLQS304WGRWM	0.8811419716	0.9171419716	0.8817817919	0.9218720655	0.8801517062	0.8825021513	0.9205216204	0.9249012693	0.9215410896	0.8804729475	0.9211809099	0.8821614407	0.8825092235	0.8798278025	0.9195384272	0.9211809099	0.9211809099	0.8814897543	0.9218791378	0.9208596686	0.8845189581	0.9208596686	0.8804702851	0.8814800197	0.8838207302	0.9208596686	0.9205481618	0.8814800197	0.8804702851	0.9211809099	0.8774216122	0.9212198483	0.00966250209999	0.0486709693	0.0486794365	0.00669685459999	0.00968862940002	-0.0343302403	0.0076883875	-0.0333128221	0.00470532180002	0.0076881456	0.00471209559998	0.0087135471	-0.0313036292	0.00872225620002	0.00572999760001	0.00471209559998	0.00471209559998	0.0077217723	0.00170362840001	0.00471209559998	0.00572056270001	0.00471209559998	0.0057058057	0.00571161170001	0.00671282129998	0.00471209559998	0.00270411219999	0.0087055637	0.0057058057	0.00471209559998	0.0497152405	0.0047043541	0.32	0.327	0.311	0.339	0.32	0.332	0.339	0.351	0.339	0.32	0.34	0.32	0.331	0.321	0.339	0.34	0.34	0.321	0.341	0.34	0.323	0.34	0.321	0.321	0.322	0.34	0.34	0.321	0.321	0.34	0.309	0.34
FLQS3047GRWM	-0.0610283143	-0.0590259505	-0.1450553298	-0.1010306782	-0.0580296651	-0.0990303405	-0.1020435105	-0.1010320289	-0.0990424974	-0.0630185212	-0.0570414843	-0.0580293274	-0.060053979	-0.1000914629	-0.1010789683	-0.0570414843	-0.0570414843	-0.1020668113	-0.0610533036	-0.0600536413	-0.0590654605	-0.0600536413	-0.060053979	-0.0600536413	-0.0200411467	-0.0600536413	-0.0620651229	-0.0600533036	-0.060053979	-0.0570414843	-0.1010678244	-0.1030546544	0.0020616863	-0.0419480074	-0.049951044	0.00104078059999	-0.0469558324	0.0430488392	-0.0869508104	0.0380407806	0.00103669290002	-0.085951044	3.29555999912e-05	-0.0009673948	0.00304101420001	0.00302886790001	0.0390244299	3.29555999912e-05	3.29555999912e-05	0.0070288679	0.00203680969997	0.0020329556	0.0410289847	0.0020329556	0.004036109	0.0020330724	0.00103260520001	0.0020329556	0.00203657610001	0.00303622579999	0.004036109	3.29555999912e-05	0.00203692649998	3.65761000012e-05	-0.115	-0.102	-0.141	-0.133	-0.101	-0.143	-0.111	-0.143	-0.132	-0.093	-0.114	-0.113	-0.115	-0.134	-0.144	-0.114	-0.114	-0.135	-0.115	-0.114	-0.125	-0.114	-0.115	-0.114	-0.096	-0.114	-0.115	-0.115	-0.115	-0.114	-0.133	-0.135
FLQS303BGRWM	0.0217412593	0.0197269487	0.0217269487	0.0207526343	0.0207401584	0.0187530013	0.0207394246	0.0227533682	0.0207397915	0.0207530013	0.0197269487	0.0197408923	0.0587148397	0.0196902549	0.0207023638	0.0197269487	0.0197269487	0.0197141059	0.0217152067	0.0597144728	0.0207027308	0.0597144728	0.0197144728	0.0217148397	0.0597273156	0.0597144728	0.0227030977	0.0207148397	0.0197144728	0.0197269487	0.0617148397	0.0217284164	-0.0328318713	-0.0358448441	-0.036857817	-0.0318841134	-0.0328714911	-0.0358581676	-0.0348707899	-0.0378830615	-0.0318970862	-0.0328714911	-0.0349076048	-0.0339086566	-0.034896385	-0.0339205776	-0.0369328493	-0.0349076048	-0.0349076048	-0.0359191752	0.004091694	-0.0339072541	-0.0329198764	-0.0339072541	0.00308959030002	-0.0329069035	-0.0339079554	-0.0339072541	0.00409099280002	-0.036896385	0.00308959030002	-0.0349076048	0.002091694	-0.0328960344	0.091	0.09	0.092	0.09	0.09	0.09	0.09	0.092	0.09	0.09	0.09	0.09	0.108	0.091	0.091	0.09	0.09	0.091	0.081	0.109	0.091	0.109	0.08	0.091	0.108	0.109	0.081	0.092	0.08	0.09	0.1	0.091
FLQS3024GRWM	0.0690913686	0.0700817436	0.0680815171	0.0210896701	0.0700908024	0.0200896701	0.0720853671	0.0220897833	0.0690912554	0.0240895568	0.0210816304	0.0210859333	0.0730833289	0.0700756289	0.0230741569	0.0210816304	0.0210816304	0.0720781201	0.0220778936	0.0720780068	0.0200740436	0.0720780068	0.0220777804	0.0710777804	0.0220818568	0.0720780068	0.0680793657	0.0230777804	0.0220777804	0.0210816304	0.0230776671	0.0720876318	-0.0099967013	-0.0129948324	-0.0519928567	-0.0509888519	-0.0509907742	-0.0509928033	-0.00999093440001	-0.0519890121	0.00101590049999	-0.0109909878	-0.0539853276	-0.051985114	-0.010986983	-0.0519835121	-0.045981483	-0.0539853276	-0.0539853276	-0.0509836189	-0.0519871431	-0.0509854344	-0.0519836723	-0.0509854344	-0.0509868762	-0.0099855412	-0.0509852208	-0.0509854344	-0.0469870363	-0.0529869296	-0.0509868762	-0.0539853276	-0.0529871431	-0.0489868762	-0.001	0.00100000000003	0.01	-0.011	0.011	-0.012	0.001	-0.011	-0.00300000000001	-0.02	-0.00999999999999	-0.012	0.00200000000001	0.011	-0.012	-0.00999999999999	-0.00999999999999	0.012	-0.011	0.011	-0.011	0.011	-0.011	0.001	-0.011	0.011	0.00900000000001	-0.00999999999999	-0.011	-0.00999999999999	-0.011	0.011
FLQS301GGRWM	-0.0658588952	-0.027830725	-0.0278292023	-0.023886304	-0.0268588952	-0.0288840199	-0.0258588952	-0.0258847812	-0.0258581338	-0.0218878267	-0.028830725	-0.0278588952	-0.0278056003	-0.0287523054	-0.0257804756	-0.028830725	-0.028830725	-0.0278056003	-0.0268056003	-0.0288048389	-0.0297774301	-0.0288048389	-0.0258048389	-0.0278048389	-0.026830725	-0.0288048389	-0.0257804756	-0.0298033162	-0.0258048389	-0.028830725	-0.0288025549	-0.0268330091	-0.0659084311	-0.0109102622	-0.011912198	-0.0139160171	-0.010914186	-0.0549101053	-0.0109140814	-0.0119159125	-0.0129180052	-0.0659140291	-0.0139195224	-0.0139195747	-0.0109179006	-0.0089214058	-0.0119231846	-0.0139195224	-0.0139195224	-0.0109213012	-0.0109177959	-0.0109194701	-0.0129211443	-0.0109194701	-0.0109180575	-0.0129192608	-0.0119195747	-0.0109194701	-0.00891795290001	-0.00991800520001	-0.0109180575	-0.0139195224	-0.0109177436	-0.0109179006	-0.016	-0.013	-0.013	-0.00999999999999	-0.013	-0.00200000000001	-0.012	-0.012	-0.011	0.00299999999999	-0.013	-0.012	-0.013	-0.014	-0.012	-0.013	-0.013	-0.013	-0.013	-0.014	-0.013	-0.014	-0.013	-0.013	-0.012	-0.014	-0.013	-0.013	-0.013	-0.013	-0.014	-0.013
FLQS301EGRWQ	0.1264419436	0.0844308437	0.086430705	0.1234405561	0.0804355612	0.0834405561	0.0864356999	0.0844400011	0.0804354224	0.0814405561	0.0814304275	0.1204352837	0.0844259875	0.0814162751	0.0834209925	0.0814304275	0.0814304275	0.0854258487	0.0834259875	0.0834258487	0.081420715	0.0834258487	0.08342571	0.0854259875	0.1224305662	0.0834258487	0.0824214088	0.12242571	0.08342571	0.0814304275	0.0814252937	0.0834308437	-0.052657513	-0.0516529631	0.00235215560001	-0.050644432	-0.0586432945	-0.0506548115	-0.00564343670001	-0.0506448585	-0.0866394555	-0.0616432945	-0.00462893379998	-0.0046285073	-0.0486397399	-0.0476303557	-0.00761912309999	-0.00462893379998	-0.00462893379998	-0.04963064	-0.00563362590002	-0.0476353321	-0.0456304979	-0.0476353321	-0.049632915	-0.0506361853	-0.0106297869	-0.0476353321	-0.0936395977	-0.00563319939999	-0.049632915	-0.00462893379998	-0.0066334837	-0.0506395977	0.055	0.035	0.022	0.053	0.036	0.035	0.024	0.035	0.042	0.036	0.022	0.04	0.034	0.033	0.024	0.022	0.022	0.035	0.023	0.034	0.032	0.034	0.034	0.036	0.042	0.034	0.046	0.04	0.034	0.022	0.022	0.034
FLQS300VGRWQ	-0.0404296695	0.001555037	-0.0014453655	0.0015848191	0.0005695256	0.000584416700001	-0.0034308769	0.00258320930001	-0.0034308769	-0.0014163883	0.00255543939999	0.0035703305	0.0035425607	0.0025147908	0.002528072	0.00255543939999	0.00255543939999	0.00154215819999	-0.0354574393	0.00254215819999	-0.042471928	0.00254215819999	0.0025413533	-0.0364582443	0.000555439399996	0.00254215819999	0.004528877	0.000541755699992	0.0025413533	0.00255543939999	-0.0394747452	0.0025566468	-0.010201363	0.0497981622	0.000797713100013	0.0477961732	-0.000202761699995	0.0487976874	0.00379722549999	0.0457967892	0.0027962887	0.00379722549999	-0.0032040578	-0.00220409630001	0.04279634	-0.00120454540001	0.000794992599992	-0.0032040578	-0.0032040578	-0.0012045326	-0.0022036343	-0.00220407059999	-0.00820446840001	-0.00220407059999	-0.00120371129999	0.000795980700005	-0.0012040835	-0.00220407059999	-0.00420364719999	-0.00120369850001	-0.00120371129999	-0.0032040578	-0.0022036343	-0.000203672800012	-0.567	-0.563	-0.552	-0.563	-0.551	-0.564	-0.553	-0.562	-0.554	-0.553	-0.55	-0.549	-0.561	-0.55	-0.55	-0.55	-0.55	-0.55	-0.567	-0.55	-0.569	-0.55	-0.549	-0.568	-0.551	-0.55	-0.549	-0.551	-0.549	-0.55	-0.569	-0.55
FLQS300RGRWY	-0.00956388239999	-0.0095967439	-0.0085967439	-0.0095310208	-0.0495647705	-0.012531909	-0.0085638824	-0.00853368529999	-0.00655944159999	-0.00953279709999	-0.00559407949999	-0.0105629942	-0.0075869743	-0.011650033	-0.05065625	-0.00559407949999	-0.00559407949999	-0.0086260529	-0.0106251648	-0.0096260529	-0.0506535856	-0.0096260529	-0.0086260529	-0.00862516479999	-0.0065940795	-0.0096260529	-0.0066171714	-0.0076260529	-0.0086260529	-0.00559407949999	-0.0116287174	-0.0505940795	0.00456369459999	0.0455653969	0.0445671478	0.0075708927	0.0465690446	0.0095673423	0.0475690446	0.0445706982	0.0465744432	0.0485690446	0.0445740541	0.0095742486	0.0445725464	0.0055757077	0.0415775072	0.0445740541	0.0445740541	0.0445755618	0.00757230320001	0.0075738595	0.0425755131	0.0075738595	0.00657254639999	0.0445737623	0.0435739568	0.0075738595	0.0445724004	0.007572595	0.00657254639999	0.0445740541	0.0065724004	0.0455723518	0.148	0.136	0.137	0.146	0.119	0.145	0.137	0.138	0.138	0.136	0.138	0.146	0.138	0.146	0.12	0.138	0.138	0.138	0.147	0.147	0.119	0.147	0.147	0.138	0.139	0.147	0.138	0.147	0.147	0.138	0.146	0.118
FLQS300LGRWQ	0.115088317	0.116042326	0.1160410485	0.0730780968	0.0310282732	0.1121304754	0.0720333834	0.1121240877	0.1150844844	0.1581866865	0.1120359384	0.0720295508	0.0709414015	0.0738532522	0.1129503441	0.1120359384	0.1120359384	0.11099378	0.11099378	0.11299378	0.1129503441	0.11299378	0.110991225	0.11399378	0.1140384935	0.11299378	0.1129516217	0.0339414015	0.110991225	0.1120359384	0.034942679	0.0329899475	-0.0052625582	-0.00226005090002	-0.0012579718	-0.0092536912	-0.0102559538	-0.0422602956	-0.00925595379999	-0.0442560149	-0.00725142859999	-0.0022554646	-0.0042493494	-0.0082494105	-0.0082517343	-0.00624751479999	-0.00424506879999	-0.0042493494	-0.0042493494	-0.00324733139999	-0.00525148969999	-0.00524947169998	-0.0432497163	-0.00524947169998	-0.00525130619999	-0.00524959400001	-0.00824953280001	-0.00524947169998	-0.00425130620002	-0.010251612	-0.00525130619999	-0.0042493494	-0.00625167319998	-0.0092516732	0.029	0.028	0.028	0.01	-0.00900000000001	0.038	0.00999999999999	0.038	0.029	0.048	0.028	0.01	0.00999999999999	0.00899999999999	0.028	0.028	0.028	0.027	0.028	0.028	0.037	0.028	0.027	0.028	0.029	0.028	0.028	-0.00700000000001	0.027	0.028	-0.00800000000001	-0.00800000000004
FLQS300LGRWM	-0.044206393	-0.00522180939999	-0.00522180939999	-0.0021901201	-0.003206393	-0.0031905483	-0.003206393	-0.0051931177	-0.00420596470001	-0.0011905483	-0.0062226659	-0.039206393	-0.0062372258	-0.0062659175	-0.00525178579999	-0.0062226659	-0.0062226659	-0.0052359411	-0.0062367976	-0.0042363693	-0.0072513575	-0.0042363693	-0.0052372258	-0.0062372258	-0.00522180939999	-0.0042363693	-0.00625135750001	-0.0062367976	-0.0052372258	-0.0062226659	-0.0042367976	-0.0412213811	0.0865840936	0.0535842721	0.0535862943	0.0515927775	0.0515906363	0.053588614	0.0895906958	0.0535905173	0.0525949782	0.0895906363	0.0155947403	0.049596941	0.0135925991	0.0145966436	0.051601045	0.0155947403	0.0155947403	0.0145965841	0.0145926585	0.0155945619	0.0145965841	0.0155945619	0.012592718	0.0145944429	0.0505968221	0.0155945619	0.014592718	0.0165926585	0.012592718	0.0155947403	0.0175925991	0.0125925991	-0.529	-0.503	-0.503	-0.501	-0.501	-0.502	-0.511	-0.503	-0.501	-0.51	-0.493	-0.518	-0.493	-0.492	-0.503	-0.493	-0.493	-0.493	-0.493	-0.493	-0.493	-0.493	-0.492	-0.493	-0.502	-0.493	-0.493	-0.494	-0.492	-0.493	-0.493	-0.509
