SN	Distance_X_LOGO_MainBoard_Sim1	Distance_X_LOGO_MainBoard_Sim2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Sim1	Distance_Y_LOGO_MainBoard_Sim2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Sim1	Angle_MainBoard_Sim2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS309QGRWV	0.0220621145	0.0180407556	0.02204242	0.0190407556	0.0190407556	0.0180507416	0.021041033	0.0190407556	0.0220526833	0.0220521285	0.0190407556	0.0230618371	0.0210327114	0.0230429747	0.0220521285	0.0210335436	0.0200218933	0.0210521285	0.0200404783	0.0210332662	0.0210621145	0.0220618371	0.0580524059	0.0190407556	0.0190218933	0.0560615597	0.0210329888	0.0190507416	0.02204242	0.0210612823	0.0170604501	0.0220621145	-0.0241944235	-0.0551833026	-0.0561947442	-0.0561944235	-0.0541872591	-0.0551946373	-0.0551947442	-0.0551906809	-0.0512027641	-0.0551910017	-0.0541872591	-0.0231946373	-0.053195065	-0.055187366	-0.0562023364	-0.0551872591	-0.0541948512	-0.0561874729	-0.055198273	-0.0551835165	-0.0531987007	-0.0551872591	-0.0222021225	-0.054187366	-0.0231829818	-0.0231906809	-0.0551911086	-0.0561870452	-0.0551912155	-0.0531798808	-0.0541947442	-0.0241944235	0.011	0.025	0.028	0.026	0.025	0.026	0.027	0.026	0.025	0.027	0.025	0.012	0.026	0.028	0.028	0.027	0.026	0.027	0.026	0.027	0.027	0.028	0.029	0.026	0.00899999999999	0.029	0.026	0.026	0.027	0.026	0.025	0.011
FLQS309NGRWM	0.152253809	0.1192657354	0.1532655674	0.1192660713	0.0882714466	0.1192601921	0.1232716146	0.0872714466	0.1212595202	0.1532595202	0.0882714466	0.122253809	0.1232764859	0.1202653994	0.1192595202	0.1232763179	0.1182779977	0.1232596882	0.1202659033	0.1552709426	0.0882593522	0.153253809	0.1192593522	0.0862717825	0.1192774938	0.118253977	0.1232763179	0.1192600241	0.1522655674	0.153253809	0.120253977	0.152253809	-0.0738802672	-0.0408467646	-0.0398977686	-0.0398997687	-0.0388637659	-0.0718987686	-0.0378982686	-0.0738807672	-0.0739317712	-0.0708812673	-0.0388637659	-0.0738807672	-0.0408982686	-0.0398632659	-0.0399322713	-0.0398627658	-0.0398972685	-0.0398632659	-0.04191577	-0.0388447644	-0.0399147699	-0.0728632659	-0.03991577	-0.0728627658	-0.0398427642	-0.0728622658	-0.0408807672	-0.0398792671	-0.0398812673	-0.074827263	-0.0728987686	-0.0738802672	0.102	0.07	0.086	0.069	0.054	0.085	0.07	0.071	0.087	0.101	0.054	0.088	0.071	0.07	0.069	0.071	0.069	0.072	0.07	0.087	0.055	0.102	0.068	0.069	0.07	0.086	0.071	0.069	0.085	0.104	0.086	0.102
FLQS308YGRWQ	-0.1150552156	-0.0840508195	-0.1160476794	-0.1160473654	-0.0840507148	-0.0830545876	-0.0480508195	-0.0840508195	-0.0820546922	-0.1170513428	-0.0840507148	-0.0840580416	-0.116044016	-0.0840511335	-0.1170514475	-0.11404433	-0.0820435973	-0.0830544829	-0.0840507148	-0.1170441206	-0.0830583557	-0.1160550062	-0.1150515522	-0.0830507148	-0.049043702	-0.1150551109	-0.1160442253	-0.1170509241	-0.1160476794	-0.085058251	-0.0480583557	-0.1150552156	0.0716572526	0.0406404191	0.0726629193	0.071663086	0.0726515859	0.072663086	0.0726629193	0.0706572526	0.0716747528	0.0706569193	0.0726515859	0.0726574193	0.0376574193	0.0386455859	0.0366687527	0.0716512526	0.0726629193	0.0736514192	0.0376632527	0.0726455859	0.0736689194	0.0386459192	0.0716689194	0.0726515859	0.0386389191	0.0716514192	0.0716572526	0.0396459192	0.0716572526	0.0706394191	0.071663086	0.0716572526	-0.085	-0.054	-0.086	-0.085	-0.07	-0.069	-0.052	-0.068	-0.069	-0.085	-0.07	-0.07	-0.068	-0.053	-0.068	-0.085	-0.069	-0.07	-0.053	-0.086	-0.069	-0.069	-0.084	-0.069	-0.035	-0.085	-0.085	-0.07	-0.085	-0.069	-0.051	-0.085
FLQS3084GRWM	-0.1197714519	-0.12178815	-0.1247879212	-0.1227886075	-0.1227883787	-0.120780144	-0.1217883787	-0.1217883787	-0.1237806015	-0.1227799153	-0.1227883787	-0.1227730531	-0.1247961559	-0.1247879212	-0.1227796866	-0.1227954697	-0.1218041618	-0.1227808303	-0.1217883787	-0.1237956984	-0.1227725956	-0.1197716806	-0.1227796866	-0.1227886075	-0.1228041618	-0.1197716806	-0.1237956984	-0.1187799153	-0.1237879212	-0.1187719094	-0.1207721381	-0.1197714519	0.2006263631	0.2006279948	0.2006254881	0.2026254644	0.1996271671	0.2026254881	0.2006254881	0.2016262921	0.1996238327	0.2006263867	0.1996271671	0.2006263631	0.2016254408	0.2016271671	0.19962388	0.2036271671	0.1996254881	0.1996271908	0.2026246604	0.2026280185	0.2006247077	0.2016271908	0.201624684	0.1646279712	0.2006280894	0.2006272144	0.2016263158	0.2006271908	0.1996262921	0.2006288461	0.2016254881	0.2006263631	-0.84	-0.841	-0.841	-0.842	-0.84	-0.841	-0.84	-0.842	-0.841	-0.841	-0.84	-0.841	-0.843	-0.843	-0.841	-0.843	-0.841	-0.841	-0.842	-0.843	-0.841	-0.841	-0.842	-0.823	-0.841	-0.84	-0.842	-0.84	-0.842	-0.84	-0.84	-0.84
FLQS307KGRWV	-0.0577687855	-0.0597742045	-0.0597790531	-0.0257746323	-0.0227744897	-0.0247693559	-0.0587743471	-0.0257747749	-0.0557687855	-0.0577690707	-0.0227744897	-0.0577645073	-0.0927839017	-0.0567736341	-0.0917739193	-0.0587836165	-0.0597841869	-0.0597693559	-0.0597796235	-0.0597837591	-0.0567640795	-0.0587689281	-0.0567687855	-0.0587744897	-0.0597840443	-0.0587690707	-0.0587836165	-0.0597693559	-0.0567739193	-0.0577640795	-0.0607693559	-0.0577687855	-0.0120223998	-0.045024138	0.0229782078	-0.0470223829	-0.0130235811	-0.045022366	-0.0450223998	-0.0480229735	-0.0110206109	0.0179775327	-0.0130235811	-0.0110224166	-0.0460223491	-0.0460235305	-0.0120212184	-0.0110235642	-0.0460223829	-0.012023598	-0.0130217922	-0.0480241717	-0.044021826	-0.0460235473	0.0189787478	-0.0100229735	-0.0120242393	-0.0120229904	-0.0520236148	-0.0460235642	-0.013022366	-0.0460247624	-0.0460223491	-0.0120223998	0.648	0.663	0.629	0.681	0.666	0.681	0.664	0.681	0.647	0.633	0.666	0.647	0.647	0.665	0.63	0.646	0.663	0.647	0.648	0.665	0.664	0.664	0.632	0.647	0.647	0.647	0.667	0.663	0.648	0.665	0.664	0.648
FLQS3072GRWV	-0.0879427598	-0.0899204455	-0.0869216199	-0.0879204455	-0.0889204455	-0.0899310154	-0.1189207391	-0.0899201519	-0.085931309	-0.0869321899	-0.0889204455	-0.0859412918	-0.0869116372	-0.0859219135	-0.0879321899	-0.0869119308	-0.0859007736	-0.0859310154	-0.0859210327	-0.0859119308	-0.1169415854	-0.0879424662	-0.1169324835	-0.0879204455	-0.0589092883	-0.0879424662	-0.0869119308	-0.087931309	-0.0869216199	-0.0879421726	-0.0899412918	-0.0879427598	0.1119822952	0.0479663243	0.1149878772	0.1199824502	0.0809715963	0.0479822952	0.1149878772	0.0469768682	0.1159985762	0.1109821401	0.0809715963	0.1149821401	0.0469826053	0.0809715963	0.0799933042	0.0799714412	0.1169878772	0.1159768682	0.1159929941	0.0799658592	0.1149928391	0.0799717513	0.1129933042	0.1139770233	0.0809657041	0.1109767131	0.1149824502	0.1129767131	0.1159827604	0.0809658592	0.0479824502	0.1119822952	-0.735	-0.705	-0.737	-0.739	-0.721	-0.705	-0.752	-0.704	-0.736	-0.735	-0.721	-0.736	-0.702	-0.719	-0.72	-0.719	-0.737	-0.737	-0.736	-0.719	-0.751	-0.72	-0.75	-0.736	-0.706	-0.734	-0.737	-0.737	-0.737	-0.719	-0.705	-0.735
FLQS305NGRWM	0.0645677727	0.032550236	0.0645511713	0.063550236	0.032550236	0.0295584198	0.0655504699	0.030550236	0.0315584198	0.0635591213	0.032550236	0.063566136	0.0305355052	0.0625511713	0.0635591213	0.0645434552	0.0655341023	0.062558186	0.030550236	0.0635432214	0.0645668374	0.0635675389	0.0615591213	0.0635500022	0.0325343361	0.0635675389	0.0625432214	0.0645584198	0.0635509375	0.0635670713	0.0635668374	0.0645677727	0.0342139586	0.066202989	0.0682195229	0.0662196819	0.0682085533	0.0672196819	0.0352198408	0.0682139586	0.0322309694	0.0342137996	0.0682085533	0.0332137996	0.0652195229	0.0682087123	0.0662304924	0.0682085533	0.0672195229	0.0682082353	0.0662252461	0.0672026711	0.0322247692	0.0662085533	0.0662250871	0.0332085533	0.0672021941	0.0352083943	0.0672141176	0.0652082353	0.0332142766	0.0341971068	0.0662196819	0.0342139586	0.013	-0.018	-0.00299999999999	-0.00400000000002	-0.02	-0.021	0.013	-0.021	-0.00199999999998	0.012	-0.02	0.013	-0.019	-0.00400000000002	-0.00400000000002	-0.005	-0.00299999999999	-0.005	-0.019	-0.00399999999999	0.013	-0.00299999999999	-0.005	0.012	-0.019	0.012	-0.00399999999996	-0.00299999999999	0.013	0.012	-0.00399999999999	0.013
FLQS305DGRWM	0.0553959612	0.0164031204	0.0883996375	0.0164033139	0.0184033139	0.0493967351	0.0534033139	0.0174032172	0.0513966384	0.0513963482	0.0184033139	0.0503935425	0.055406313	0.0883995408	0.0873962514	0.0894028302	0.0904066033	0.0523966384	0.0164034107	0.0894028302	0.050393349	0.0873928653	0.0863962514	0.0523999278	0.0554096992	0.0553960579	0.0874029269	0.053399831	0.0554029269	0.0863930588	0.0533963482	0.0553959612	0.00332967090001	0.00232928359999	0.0023298646	0.0013298646	0.0013292722	0.0033298646	0.0023298589	0.00132967090001	0.0023302576	0.0343296595	0.0013292722	0.0013296595	0.00332987020001	0.000329465800007	0.0033302633	0.0373294658	0.0393298646	-0.000670739199997	0.0353300639	0.0373292551	0.000330046799995	0.00232947149999	0.0033300753	0.0013292722	0.001329033	0.0033294715	0.0363296709	0.0033294715	0.00132967090001	0.0033290728	0.00132985890001	0.00332967090001	0.028	0.011	0.046	0.011	0.012	0.026	0.028	0.011	0.027	0.011	0.012	0.028	0.029	0.047	0.044	0.028	0.028	0.029	-0.006	0.029	0.028	0.045	0.045	0.028	0.031	0.028	0.029	0.028	0.03	0.044	0.029	0.028
FLQS3057GRWM	-0.000751981899995	-0.00176381479999	-0.002763495	-0.0027641346	-0.0037641346	-0.0027583781	-0.000763974700007	-0.0037641346	-0.0327583781	-0.0027580583	-0.0037641346	-0.0407540607	-0.0387748481	-0.0017633351	-0.00275789840001	-0.0397748481	-0.00277500800001	-0.000758857799994	-0.0027639747	-0.000768771800004	-0.0017475046	-0.000752301700004	-0.00375789840001	-0.000763974700007	-0.003775008	-0.0007521418	-0.000768771800004	0.0392416219	-0.002763495	-0.000752301700004	-0.0027526215	-0.000751981899995	0.0272377855	0.0281893216	0.0282634429	0.0272392109	-0.0058113911	0.0272377855	-0.0037615018	-0.00778644640001	0.0253111941	0.0262370728	-0.0058113911	0.0312399236	0.0262384982	0.0272142663	-0.0067116125	-0.0088121038	-0.0067615018	-0.00781281649999	-0.0067365571	0.0291878962	-0.00773869520001	0.0262135536	-0.00573513170001	0.030214979	-0.0068391866	0.0272128409	-0.00678573370001	0.0252121282	0.0272399236	0.0261629516	0.0262377855	0.0272377855	0.00200000000001	0.00100000000003	0.00100000000003	0.001	0.018	0.000999999999976	0.017	0.018	-0.013	0.00200000000001	0.018	-0.02	-0.017	0.000999999999976	0.018	0.001	0.017	0.019	0.018	0.00200000000001	0.019	0.00300000000001	0.017	0.0	0.017	0.00200000000001	0.018	0.023	0.001	0.00199999999998	0.000999999999976	0.00200000000001
FLQS3052GRWY	-0.0629358972	-0.0309200388	-0.0639081451	-0.0649061628	-0.0639057663	-0.0639204353	-0.0629065593	-0.0659057663	-0.0319335184	-0.0279220211	-0.0639057663	-0.030946998	-0.0658938726	-0.0639081451	-0.0649220211	-0.0628946655	-0.0298922868	-0.0329327255	-0.0319196424	-0.0648942691	-0.0319477909	-0.0289355007	-0.0649220211	-0.0309192459	-0.0668788072	-0.0289355007	-0.0628946655	-0.0629208318	-0.0639077486	0.0020522091	-0.0649343113	-0.0629358972	0.0811952215	0.0802043766	0.0801907785	0.0801905093	0.112200203	0.0811906439	0.1131907785	0.0781953561	0.080181758	0.0811953561	0.112200203	0.0791956254	0.0811907785	0.0801999337	0.0791816234	0.115200203	0.1151907785	0.114200203	0.0811859317	0.1142051844	0.0781866048	0.0812000683	0.0801860663	0.0811997991	0.112205723	0.0812000683	0.0811952215	0.0811999337	0.0801952215	0.079209762	0.0801905093	0.0811952215	-0.739	-0.722	-0.737	-0.739	-0.754	-0.739	-0.754	-0.738	-0.722	-0.72	-0.754	-0.721	-0.739	-0.738	-0.737	-0.755	-0.739	-0.74	-0.723	-0.754	-0.721	-0.721	-0.738	-0.722	-0.755	-0.721	-0.738	-0.738	-0.738	-0.704	-0.738	-0.739
FLQS304WGRWM	1.3136398008	1.3133033716	1.3143766006	1.3153033716	1.3142850643	1.3129441253	1.3092484498	1.3142850643	1.3190539688	1.3160356616	1.3142850643	1.3217130298	1.3157724614	1.3133766006	1.3160539688	1.3137724614	1.3080035569	1.3200539688	1.3143216788	1.3137541541	1.3187130298	1.3146581081	1.3150539688	1.3092301426	1.3079852496	1.3136398008	1.3137541541	1.2783216788	1.3143766006	1.3136214936	1.3105482646	1.3136398008	0.0875098048	0.0834920719	0.0865187962	0.1225185464	0.0504920719	0.0875185464	0.0855182967	0.1255100546	0.0855355301	0.0865095551	0.0504920719	0.0845095551	0.0865192957	0.0845008135	0.0855357799	0.083500314	0.0855187962	0.086501313	0.0515185464	0.0854913226	0.0855267885	0.0855010632	0.0865275378	0.086501313	0.0874823312	0.0865008135	0.0855100546	0.0845005637	0.0865105541	0.0864833303	0.0875185464	0.0875098048	0.087	0.089	0.089	0.072	0.106	0.087	0.087	0.069	0.091	0.088	0.106	0.093	0.09	0.089	0.089	0.09	0.087	0.091	0.106	0.089	0.09	0.088	0.089	0.087	0.086	0.088	0.09	0.072	0.088	0.0880000000001	0.086	0.087
FLQS3047GRWM	0.0672864709	0.0622654976	-0.00677120569999	-0.0037533784	0.0282649733	0.0292660219	0.029247146	0.031247146	0.0302665462	0.0312665462	0.0282649733	0.0312833249	0.0302120157	-0.0047696327	-0.00675232970001	-0.0037864113	0.0302114914	0.0302660219	0.0292460973	0.0322324647	0.0322854222	0.0672859465	0.0322675949	0.029247146	0.0292120157	0.0322859465	0.0312130644	0.0302665462	0.0302293187	0.0672854222	0.0302848979	0.0672864709	-0.0704203786	-0.0724169321	-0.0714240475	-0.0764191557	-0.072416265	-0.0294288281	-0.0724240475	0.0085755078	-0.0724318299	-0.0714201563	-0.072416265	-0.0694199339	-0.1184191557	-0.0734163762	-0.0704320522	-0.0734164874	-0.1194190445	-0.0724159315	-0.0724280498	-0.0694172656	-0.0704276051	-0.0714210457	-0.0704282722	-0.0724164874	-0.0734119291	-0.0704164874	-0.0714203786	-0.0304209345	-0.0724202674	-0.0704131521	0.0115709496	-0.0704203786	-0.623	-0.625	-0.66	-0.656	-0.642	-0.662	-0.641	-0.681	-0.641	-0.642	-0.642	-0.643	-0.619	-0.659	-0.66	-0.658	-0.618	-0.641	-0.642	-0.642	-0.642	-0.623	-0.642	-0.641	-0.641	-0.642	-0.641	-0.662	-0.641	-0.625	-0.683	-0.623
FLQS303BGRWM	-0.0786594374	-0.1096745703	-0.1106743571	-0.1076745703	-0.1086747834	-0.1086671104	-0.1086745703	-0.1086747834	-0.1106666841	-0.1106668972	-0.1086747834	-0.1096594374	-0.1096816039	-0.0786673235	-0.111666471	-0.1096811776	-0.0766897032	-0.1086666841	-0.1076745703	-0.0786745703	-0.1096592242	-0.1116594374	-0.110666471	-0.0766752097	-0.1076888506	-0.1106594374	-0.0776811776	-0.1086671104	-0.109674144	-0.1096594374	-0.1086596505	-0.0786594374	0.0898572752	0.0918828459	0.0568565119	0.0918427724	0.0578828459	0.059843154	0.0878439173	0.0928561302	0.0588172016	0.058869488	0.0578828459	0.0928568935	0.0898435357	0.090870633	0.0898172016	0.0898710147	0.0568572752	0.0588828459	0.0908297962	0.0908847542	0.0598305595	0.0588702514	0.0908297962	0.0568832275	0.0578984936	0.0578836092	0.0898572752	0.058870633	0.0578691064	0.0579107065	0.0588427724	0.0898572752	0.574	0.558	0.574	0.558	0.574	0.574	0.56	0.557	0.574	0.573	0.574	0.557	0.559	0.573	0.558	0.558	0.591	0.573	0.558	0.573	0.573	0.573	0.557	0.591	0.575	0.574	0.575	0.574	0.574	0.574	0.574	0.574
FLQS3024GRWM	-0.0601283603	-0.0601290075	-0.0321289774	-0.0611294891	-0.0621290376	-0.0291284807	-0.0611294741	-0.0921294891	-0.0611284356	-0.0301284356	-0.0621290376	-0.0591284055	-0.0611299406	-0.0311289624	-0.0611284055	-0.0311294891	-0.0301300309	-0.0591289172	-0.0611290075	-0.0301294741	-0.0291279088	-0.0311279239	-0.0311284205	-0.0611294891	-0.0611300309	-0.0301279239	-0.0611299256	-0.0301284807	-0.0311289774	-0.0301279239	-0.029127954	-0.0601283603	0.0143465335	0.0173414349	0.0183493827	0.0183493077	0.0173439092	0.0173493077	0.0193493077	0.0513491577	0.0173543313	0.0163465335	0.0173439092	0.0163463835	0.0173493077	0.0163439842	0.0193544812	0.0163438342	0.0173491577	0.0173439092	0.018351857	0.016341135	0.0163515571	0.0143439092	0.017351782	0.0173440592	0.01734091	0.0153439092	0.0173466834	0.0173439842	0.0173468334	0.0133385107	0.051351857	0.0143465335	0.639	0.637	0.651	0.636	0.637	0.653	0.636	0.605	0.637	0.652	0.637	0.638	0.636	0.652	0.636	0.652	0.653	0.637	0.636	0.653	0.654	0.653	0.652	0.637	0.637	0.654	0.637	0.653	0.652	0.654	0.636	0.639
FLQS301GGRWM	-0.1075667965	-0.0755380952	-0.1075182776	-0.0745380952	-0.0745374118	-0.1065408287	-0.1065162275	-0.1055162275	-0.1035428788	-0.1065435621	-0.0745374118	-0.1375654298	-0.1064943599	-0.0735408287	-0.1055442455	-0.1054950433	-0.0754902597	-0.105541512	-0.0645654298	-0.1054943599	-0.1035667965	-0.1065654298	-0.0735661131	-0.1065162275	-0.0754902597	-0.0745886642	-0.1064950433	-0.1065408287	-0.1085175943	-0.1075654298	-0.1075640631	-0.1075667965	0.0942576964	0.1602588059	0.096256617	0.095256587	0.1292587159	0.093256617	0.092256677	0.0942576365	0.129254578	0.0952576664	0.1292587159	0.0942576664	0.127256587	0.1272587459	0.0912556275	0.1272587759	0.095256677	0.1292587159	0.1262555675	0.1282598553	0.1292555975	0.1252587459	0.1262555675	0.0932587159	0.1292599752	0.1252587459	0.1272576964	0.1252587759	0.0962576065	0.0932608448	0.092256617	0.0942576964	0.593	0.576	0.592	0.608	0.592	0.594	0.595	0.594	0.578	0.594	0.592	0.579	0.577	0.593	0.596	0.577	0.609	0.576	0.599	0.577	0.578	0.578	0.594	0.594	0.592	0.594	0.577	0.577	0.592	0.594	0.594	0.593
FLQS301EGRWQ	-0.0343561265	-0.00036087689999	-0.0363656274	0.00263899109999	-0.000361140799995	0.0036437416	0.0016388592	0.00163899109999	-0.000357050200009	-0.0013563904	-0.000361140799995	-0.0023528275	-0.0363702459	-0.0033608769	0.000643741600001	-0.0373699819	0.0016298861	-0.000357050200009	0.00263899109999	-0.0363701139	-0.00235256359999	-0.0023517719	-0.000356258399997	0.0016387272	-0.0673747324	-0.0353563904	-0.0353699819	-0.0353611408	-0.0383657593	-0.0023519038	-0.0333562584	-0.0343561265	-0.0272522059	-0.0582622259	-0.0572520075	-0.0562517099	-0.0562586544	-0.0562518091	-0.0572518091	-0.0572552814	-0.0582452614	-0.0582553806	-0.0562586544	-0.0592523051	-0.0562519083	-0.0562587536	-0.0562448646	-0.058258952	-0.0232487337	-0.058258952	-0.0562483368	-0.0572625235	-0.026245559	-0.027255579	-0.0582482376	-0.0582587536	-0.0582629204	-0.0262556782	-0.0232520075	-0.0562587536	-0.0592553806	-0.0592657974	-0.0262486345	-0.0272522059	0.669	0.702	0.684	0.702	0.702	0.703	0.702	0.702	0.701	0.702	0.702	0.701	0.683	0.699	0.701	0.684	0.685	0.701	0.702	0.683	0.685	0.685	0.702	0.702	0.669	0.668	0.667	0.683	0.684	0.701	0.669	0.669
FLQS300VGRWQ	0.1074335479	0.1424157475	0.1074011421	0.1084002292	0.1094002292	0.1084162039	0.1094002292	0.1074002292	0.1074152911	0.1084175732	0.1094002292	0.1084303529	0.1083856238	0.1074011421	0.1084175732	0.1073851674	0.1083687363	0.1084152911	0.1084002292	0.1393997728	0.0744317222	0.1074330915	0.1084175732	0.1414148347	0.1083691927	0.1074330915	0.1073856238	0.1084162039	0.1074011421	0.107432635	0.1094330915	0.1074335479	-0.1200201039	-0.0880188677	-0.1220206867	-0.122020722	-0.1230194682	-0.120020722	-0.1210207044	-0.1220201039	-0.1220218876	-0.1210201039	-0.1230194682	-0.1220200686	-0.1210207044	-0.1220194682	-0.1210219052	-0.1230194328	-0.1230206514	-0.1230194505	-0.1220213225	-0.1250187618	-0.1210212871	-0.0900200509	-0.1190213578	-0.1240194682	-0.1230187265	-0.1230194682	-0.1210200863	-0.1210194682	-0.1210201216	-0.1230182143	-0.1190207397	-0.1200201039	0.099	0.1	0.1	0.1	0.101	0.1	0.101	0.101	0.1	0.1	0.101	0.1	0.1	0.1	0.1	0.1	0.101	0.101	0.1	0.117	0.084	0.084	0.099	0.117	0.1	0.1	0.1	0.1	0.1	0.101	0.099	0.099
FLQS300RGRWY	0.0346538777	0.0046065282	0.0366065282	0.0376065282	0.0376058613	0.0376298695	0.0376058613	0.0386065282	0.0696532108	0.0346292026	0.0376058613	0.0376538777	0.0355838538	0.0346071951	0.0346305364	0.0345851876	0.0385605125	0.0386305364	0.0696272019	0.0365851876	0.0376552115	0.0356552115	0.0346305364	0.0376058613	0.0365598456	0.0356538777	0.0345838538	0.00362920260001	0.0346058613	0.0036538777	0.0036538777	0.0346538777	-0.0078327963	-0.0058364582	-0.0058307741	-0.0048306648	-0.00483454529999	-0.0068308288	-0.00483071939999	-0.0038325777	-0.0078269482	-0.0068327417	-0.00483454529999	-0.00983290560001	-0.0038327417	-0.0078345999	-0.0068269482	-0.00883459990001	-0.0048306648	-0.0088347639	-0.00582875189999	-0.0078366768	-0.0108291344	0.0311674769	-0.0078288612	-0.0048344906	-0.0078367861	-0.0078346546	-0.0078326324	-0.0058346546	-0.0058325777	0.0301634871	-0.0068307741	-0.0078327963	0.00399999999996	-0.013	0.00400000000002	0.00400000000002	0.00299999999999	0.00400000000002	0.00400000000002	0.00399999999996	0.021	0.00300000000001	0.00299999999999	0.00600000000003	0.00199999999998	0.00399999999999	0.00299999999999	0.00299999999999	0.005	0.00600000000003	0.02	0.00400000000002	0.00599999999997	-0.015	0.00299999999999	0.00399999999996	0.00400000000002	0.00400000000002	0.00400000000002	-0.012	0.00200000000001	-0.031	-0.012	0.00399999999996
FLQS300LGRWQ	-0.000119861599998	0.0368421472	-0.000189195499999	0.00480985479999	0.0378421472	0.003843097	0.0358402477	0.0378411975	0.00387633930001	0.0338763393	0.0378421472	0.00290673220001	0.0338098548	0.0338449966	0.000845946400005	-0.000220538199997	0.0367756627	0.0368744397	0.00280890500001	-0.000220538199997	0.0339086318	-0.000121761099997	0.0328772891	0.0368402477	0.0367775623	-0.000121761099997	0.0017804116	0.0358744397	0.033843097	0.0329086318	0.0038772891	-0.000119861599998	-0.0416933115	-0.077697197	-0.0776912545	-0.0776911974	-0.0786951971	-0.0776912545	-0.0806913688	-0.0776932544	-0.0806871977	-0.0806934258	-0.0786951971	-0.0816933115	-0.1116931401	-0.07769514	-0.0766871977	-0.1146973684	-0.0776911974	-0.0816952543	-0.0796892547	-0.1146994826	-0.0816894261	-0.0806953685	-0.0786892547	-0.0786952543	-0.1186998254	-0.0796953685	-0.0786932544	-0.0786953114	-0.0786931401	-0.0796993683	-0.0786911974	-0.0416933115	-0.00600000000003	0.031	0.013	0.015	0.033	0.015	0.032	0.032	0.016	0.031	0.033	0.016	0.047	0.03	0.013	0.031	0.031	0.033	0.016	0.032	0.032	0.015	0.03	0.031	0.051	0.014	0.015	0.032	0.03	0.03	0.015	-0.00600000000003
FLQS300LGRWM	0.0045786698	0.0045497688	-0.0284615572	-0.0284631194	0.0055493783	0.0035638288	0.00654976880001	0.0045497688	0.0055646099	0.0045642193	0.0055493783	0.0035771076	-0.0284752266	0.0045517216	0.0055650004	-0.029474836	0.00652321119999	0.00654976880001	0.00354976880001	0.0045380522	0.00357788870001	0.0045786698	0.0035646099	0.0055497688	0.0045228207	0.0045782792	-0.0274744455	0.00456343819999	-0.0274611667	0.00557827919999	0.0085646099	0.0045786698	0.007657853	0.0076516031	0.0056601257	0.0066601889	0.0076538127	-0.0253418945	0.040660252	0.0076580424	0.00666467109999	0.007657853	0.0076538127	0.0086579162	-0.0283419576	-0.0283463136	0.00766239840001	-0.0273463767	0.039660252	0.0076535601	0.0086624616	-0.0293487126	0.0066601889	-0.0243463136	0.00766239840001	0.008655896	-0.0263487757	0.0076556434	0.0066580424	-0.0243462505	0.0066581055	0.00565122430001	0.00766025199999	0.007657853	-0.094	-0.092	-0.108	-0.109	-0.092	-0.077	-0.108	-0.093	-0.092	-0.093	-0.092	-0.094	-0.092	-0.075	-0.093	-0.092	-0.108	-0.092	-0.093	-0.075	-0.093	-0.077	-0.093	-0.093	-0.077	-0.093	-0.109	-0.077	-0.108	-0.092	-0.091	-0.094
