SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-30.786	-30.724	-30.721	-30.493	-30.721	-30.721	-30.795	-30.693	-30.796	-30.756	-30.722	-30.725	-30.622	-30.792	-30.896	-30.864	-30.720	-30.758	-30.831	-30.830	-30.504	-30.761	-30.832	-30.758	-30.672	-30.724	-30.748	-30.472	-30.714	-30.760	-30.828	-30.865	131.241	131.455	131.314	131.266	131.314	131.245	131.490	131.524	131.279	131.315	131.385	131.525	131.417	131.350	131.489	131.313	131.384	131.420	131.523	131.454	131.448	131.454	131.419	131.350	131.370	131.455	131.543	131.447	131.576	131.454	131.349	131.488	103.212	103.166	103.178	103.088	103.178	103.185	103.192	103.146	103.213	103.193	103.172	103.159	103.127	103.204	103.234	103.238	103.171	103.183	103.203	103.210	103.075	103.181	103.214	103.190	103.152	103.166	103.167	103.062	103.150	103.181	103.219	103.221	2016_7_19_17_04_27
FLQS30H6GRWV____	-30.636	-30.578	-30.574	-30.344	-30.575	-30.577	-30.645	-30.545	-30.646	-30.609	-30.573	-30.575	-30.469	-30.641	-30.750	-30.715	-30.575	-30.608	-30.680	-30.682	-30.325	-30.608	-30.682	-30.607	-30.521	-30.573	-30.595	-30.321	-30.594	-30.610	-30.679	-30.716	131.310	131.523	131.381	131.332	131.355	131.285	131.532	131.565	131.349	131.385	131.454	131.593	131.486	131.389	131.531	131.356	131.453	131.489	131.565	131.523	131.517	131.496	131.461	131.392	131.438	131.524	131.584	131.517	131.614	131.495	131.390	131.529	102.956	102.912	102.924	102.833	102.927	102.934	102.938	102.894	102.956	102.938	102.916	102.904	102.870	102.950	102.982	102.984	102.917	102.927	102.950	102.954	102.808	102.926	102.960	102.936	102.896	102.910	102.913	102.806	102.909	102.928	102.966	102.968	2016_7_19_17_04_27
FLQS30GQGRWV____	-30.657	-30.601	-30.599	-30.393	-30.592	-30.630	-30.667	-30.566	-30.667	-30.629	-30.593	-30.597	-30.491	-30.662	-30.771	-30.739	-30.590	-30.658	-30.702	-30.706	-30.377	-30.632	-30.703	-30.628	-30.576	-30.595	-30.620	-30.347	-30.587	-30.631	-30.701	-30.737	131.314	131.535	131.394	131.345	131.394	131.295	131.569	131.603	131.359	131.395	131.468	131.606	131.499	131.428	131.567	131.392	131.465	131.501	131.603	131.534	131.556	131.535	131.498	131.431	131.449	131.536	131.625	131.556	131.661	131.532	131.427	131.568	103.084	103.039	103.052	102.972	103.049	103.074	103.063	103.018	103.083	103.064	103.042	103.031	102.997	103.075	103.106	103.110	103.041	103.066	103.074	103.083	102.944	103.052	103.085	103.060	103.037	103.037	103.038	102.932	103.021	103.052	103.091	103.092	2016_7_19_17_04_27
FLQS30GCGRWY____	-30.885	-30.854	-30.823	-30.621	-30.849	-30.822	-30.923	-30.821	-30.922	-30.858	-30.823	-30.826	-30.716	-30.921	-31.026	-30.993	-30.852	-30.857	-30.958	-30.957	-30.599	-30.860	-30.960	-30.859	-30.802	-30.825	-30.847	-30.570	-30.847	-30.857	-30.926	-30.992	131.165	131.378	131.237	131.189	131.238	131.137	131.414	131.451	131.204	131.239	131.309	131.450	131.342	131.273	131.415	131.239	131.309	131.345	131.449	131.378	131.370	131.379	131.345	131.274	131.295	131.380	131.470	131.371	131.473	131.379	131.273	131.413	103.243	103.209	103.210	103.131	103.221	103.219	103.234	103.188	103.254	103.224	103.203	103.191	103.156	103.247	103.277	103.280	103.215	103.214	103.245	103.252	103.104	103.211	103.256	103.221	103.196	103.197	103.197	103.092	103.197	103.210	103.249	103.263	2016_7_19_17_04_28
FLQS30G5GRWY____	-30.612	-30.582	-30.578	-30.350	-30.578	-30.580	-30.654	-30.549	-30.651	-30.613	-30.579	-30.582	-30.472	-30.650	-30.755	-30.721	-30.581	-30.616	-30.688	-30.687	-30.329	-30.617	-30.690	-30.585	-30.530	-30.581	-30.573	-30.295	-30.572	-30.617	-30.685	-30.721	131.335	131.514	131.372	131.325	131.375	131.305	131.550	131.585	131.339	131.374	131.445	131.586	131.479	131.408	131.549	131.374	131.445	131.480	131.585	131.514	131.540	131.514	131.479	131.410	131.430	131.516	131.604	131.504	131.638	131.515	131.410	131.548	103.296	103.266	103.279	103.189	103.278	103.286	103.293	103.246	103.312	103.293	103.272	103.260	103.225	103.305	103.335	103.338	103.273	103.284	103.303	103.310	103.159	103.281	103.314	103.278	103.253	103.266	103.254	103.149	103.250	103.281	103.319	103.321	2016_7_19_17_04_28
FLQS30E9GRWY____	-30.509	-30.447	-30.445	-30.218	-30.446	-30.447	-30.517	-30.415	-30.521	-30.482	-30.448	-30.451	-30.341	-30.516	-30.619	-30.588	-30.446	-30.483	-30.554	-30.554	-30.225	-30.485	-30.557	-30.486	-30.393	-30.450	-30.471	-30.192	-30.439	-30.482	-30.552	-30.586	131.298	131.510	131.370	131.322	131.370	131.271	131.547	131.582	131.305	131.370	131.440	131.581	131.474	131.405	131.547	131.371	131.439	131.477	131.582	131.510	131.503	131.509	131.476	131.405	131.427	131.511	131.572	131.503	131.603	131.512	131.406	131.545	103.110	103.064	103.077	102.987	103.077	103.087	103.089	103.044	103.114	103.092	103.071	103.059	103.023	103.102	103.131	103.135	103.070	103.082	103.101	103.108	102.973	103.080	103.112	103.090	103.050	103.065	103.068	102.959	103.052	103.078	103.117	103.118	2016_7_19_17_04_28
FLQS30DZGRWV	-30.326	-30.295	-30.292	-30.066	-30.291	-30.290	-30.363	-30.262	-30.365	-30.326	-30.292	-30.293	-30.158	-30.361	-30.468	-30.433	-30.293	-30.327	-30.399	-30.400	-30.039	-30.327	-30.401	-30.326	-30.242	-30.265	-30.286	-30.009	-30.286	-30.327	-30.397	-30.434	131.376	131.586	131.445	131.398	131.446	131.377	131.622	131.657	131.412	131.447	131.518	131.658	131.552	131.483	131.622	131.447	131.517	131.553	131.657	131.586	131.582	131.587	131.552	131.482	131.504	131.588	131.678	131.583	131.681	131.587	131.482	131.621	103.052	103.019	103.031	102.942	103.030	103.036	103.044	102.998	103.064	103.045	103.024	103.011	102.965	103.056	103.086	103.089	103.024	103.035	103.055	103.062	102.913	103.032	103.066	103.041	103.005	103.006	103.006	102.901	103.006	103.032	103.071	103.073	2016_7_19_17_04_28
FLQS30D5GRWQ____	-30.912	-30.852	-30.850	-30.617	-30.849	-30.848	-30.921	-30.817	-30.921	-30.886	-30.851	-30.851	-30.745	-30.919	-31.024	-30.991	-30.849	-30.884	-30.955	-30.955	-30.593	-30.885	-30.959	-30.886	-30.797	-30.853	-30.841	-30.594	-30.839	-30.884	-30.956	-30.988	131.178	131.390	131.249	131.200	131.250	131.182	131.425	131.458	131.216	131.251	131.322	131.461	131.353	131.285	131.426	131.248	131.320	131.355	131.459	131.389	131.384	131.390	131.355	131.286	131.307	131.391	131.482	131.384	131.482	131.390	131.285	131.424	103.115	103.070	103.083	102.991	103.082	103.088	103.095	103.048	103.115	103.097	103.076	103.062	103.029	103.108	103.137	103.141	103.075	103.086	103.105	103.112	102.963	103.083	103.117	103.094	103.055	103.070	103.056	102.964	103.055	103.083	103.123	103.122	2016_7_19_17_04_28
FLQS30CMGRWQ____	-30.945	-30.880	-30.877	-30.678	-30.878	-30.880	-30.980	-30.875	-30.983	-30.943	-30.907	-30.913	-30.777	-30.981	-31.083	-31.020	-30.910	-30.916	-31.017	-30.985	-30.656	-30.917	-31.017	-30.917	-30.855	-30.882	-30.901	-30.623	-30.900	-30.913	-31.016	-31.050	131.154	131.337	131.197	131.179	131.197	131.126	131.373	131.408	131.161	131.197	131.267	131.407	131.300	131.230	131.373	131.197	131.266	131.302	131.406	131.336	131.358	131.336	131.302	131.232	131.285	131.338	131.430	131.358	131.464	131.338	131.232	131.369	103.253	103.208	103.220	103.140	103.221	103.228	103.246	103.199	103.267	103.248	103.226	103.215	103.169	103.260	103.288	103.279	103.227	103.226	103.258	103.251	103.113	103.223	103.268	103.233	103.202	103.209	103.208	103.100	103.204	103.221	103.274	103.275	2016_7_19_17_04_28
FLQS30BWGRWY____	-30.607	-30.544	-30.543	-30.346	-30.571	-30.575	-30.644	-30.542	-30.646	-30.609	-30.572	-30.576	-30.470	-30.642	-30.753	-30.718	-30.573	-30.608	-30.682	-30.680	-30.324	-30.609	-30.681	-30.577	-30.524	-30.544	-30.565	-30.290	-30.567	-30.612	-30.681	-30.719	131.289	131.502	131.361	131.311	131.361	131.261	131.537	131.541	131.296	131.331	131.431	131.573	131.464	131.366	131.508	131.333	131.430	131.467	131.571	131.472	131.493	131.500	131.467	131.369	131.416	131.502	131.563	131.494	131.593	131.471	131.396	131.506	103.246	103.200	103.213	103.136	103.225	103.236	103.238	103.195	103.262	103.243	103.218	103.206	103.173	103.254	103.286	103.288	103.219	103.230	103.250	103.259	103.110	103.227	103.260	103.226	103.200	103.200	103.203	103.096	103.201	103.231	103.267	103.272	2016_7_19_17_04_29
FLQS30BJGRWV____	-30.590	-30.530	-30.530	-30.300	-30.527	-30.526	-30.597	-30.498	-30.602	-30.562	-30.526	-30.529	-30.424	-30.596	-30.703	-30.669	-30.523	-30.559	-30.636	-30.634	-30.306	-30.563	-30.637	-30.563	-30.475	-30.527	-30.553	-30.245	-30.518	-30.564	-30.632	-30.669	131.311	131.496	131.355	131.335	131.354	131.285	131.530	131.565	131.319	131.355	131.426	131.565	131.459	131.389	131.530	131.354	131.424	131.460	131.565	131.493	131.518	131.494	131.459	131.389	131.438	131.496	131.585	131.518	131.615	131.495	131.389	131.528	102.829	102.787	102.800	102.707	102.799	102.805	102.811	102.767	102.833	102.813	102.792	102.779	102.746	102.824	102.855	102.858	102.791	102.802	102.824	102.830	102.692	102.800	102.834	102.811	102.769	102.785	102.787	102.666	102.770	102.801	102.839	102.841	2016_7_19_17_04_29
FLQS30AEGRWV____	-30.753	-30.723	-30.721	-30.492	-30.721	-30.723	-30.795	-30.689	-30.796	-30.755	-30.722	-30.695	-30.588	-30.790	-30.895	-30.867	-30.722	-30.756	-30.828	-30.828	-30.465	-30.726	-30.832	-30.759	-30.666	-30.694	-30.712	-30.434	-30.711	-30.723	-30.828	-30.861	131.170	131.383	131.243	131.193	131.245	131.174	131.420	131.457	131.210	131.245	131.315	131.456	131.348	131.279	131.421	131.246	131.314	131.350	131.455	131.385	131.411	131.385	131.351	131.280	131.300	131.387	131.475	131.373	131.510	131.385	131.281	131.419	103.265	103.232	103.245	103.155	103.245	103.252	103.258	103.211	103.279	103.259	103.238	103.214	103.180	103.270	103.300	103.305	103.239	103.249	103.269	103.275	103.123	103.233	103.280	103.257	103.217	103.220	103.219	103.114	103.215	103.232	103.286	103.286	2016_7_19_17_04_29
FLQS309TGRWY____	-30.914	-30.853	-30.850	-30.626	-30.851	-30.850	-30.889	-30.817	-30.923	-30.884	-30.848	-30.852	-30.746	-30.920	-30.993	-30.992	-30.852	-30.855	-30.956	-30.957	-30.626	-30.884	-30.959	-30.886	-30.798	-30.825	-30.844	-30.595	-30.845	-30.884	-30.956	-30.991	131.226	131.412	131.273	131.255	131.273	131.202	131.482	131.518	131.235	131.271	131.375	131.516	131.376	131.340	131.447	131.273	131.375	131.413	131.517	131.412	131.432	131.410	131.377	131.307	131.358	131.446	131.508	131.433	131.539	131.447	131.306	131.479	103.309	103.265	103.278	103.187	103.278	103.285	103.273	103.240	103.312	103.292	103.267	103.255	103.225	103.300	103.320	103.336	103.269	103.266	103.298	103.308	103.169	103.278	103.313	103.289	103.248	103.250	103.252	103.157	103.250	103.275	103.318	103.316	2016_7_19_17_04_29
FLQS309QGRWV____	-30.870	-30.806	-30.807	-30.603	-30.833	-30.835	-30.904	-30.804	-30.906	-30.869	-30.833	-30.834	-30.728	-30.903	-31.010	-30.976	-30.831	-30.866	-30.940	-30.942	-30.586	-30.870	-30.941	-30.869	-30.787	-30.804	-30.855	-30.552	-30.823	-30.871	-30.941	-30.977	131.242	131.453	131.313	131.263	131.313	131.217	131.488	131.522	131.251	131.314	131.386	131.525	131.417	131.350	131.461	131.313	131.384	131.419	131.523	131.452	131.449	131.454	131.418	131.323	131.370	131.455	131.517	131.450	131.547	131.453	131.348	131.488	103.103	103.056	103.070	102.991	103.081	103.091	103.093	103.049	103.117	103.096	103.074	103.061	103.027	103.106	103.140	103.140	103.073	103.084	103.105	103.112	102.965	103.082	103.115	103.095	103.056	103.055	103.070	102.951	103.054	103.083	103.122	103.123	2016_7_19_17_04_29
FLQS309NGRWM____	-30.506	-30.445	-30.442	-30.210	-30.442	-30.443	-30.513	-30.412	-30.512	-30.478	-30.441	-30.443	-30.339	-30.507	-30.615	-30.584	-30.439	-30.476	-30.548	-30.548	-30.193	-30.479	-30.550	-30.476	-30.390	-30.444	-30.437	-30.160	-30.436	-30.476	-30.545	-30.582	131.383	131.597	131.455	131.407	131.429	131.387	131.631	131.639	131.421	131.457	131.528	131.668	131.560	131.492	131.631	131.454	131.527	131.562	131.665	131.595	131.592	131.568	131.532	131.492	131.512	131.597	131.686	131.592	131.719	131.595	131.490	131.631	103.005	102.960	102.972	102.880	102.974	102.978	102.984	102.942	103.004	102.987	102.965	102.952	102.919	102.995	103.027	103.030	102.963	102.976	102.995	103.002	102.856	102.976	103.009	102.982	102.945	102.959	102.948	102.842	102.944	102.973	103.011	103.013	2016_7_19_17_04_29
FLQS308YGRWQ____	-30.750	-30.688	-30.719	-30.480	-30.717	-30.716	-30.788	-30.655	-30.756	-30.721	-30.684	-30.687	-30.579	-30.749	-30.893	-30.861	-30.682	-30.720	-30.824	-30.827	-30.493	-30.755	-30.825	-30.720	-30.665	-30.685	-30.708	-30.434	-30.704	-30.752	-30.824	-30.854	131.376	131.598	131.455	131.405	131.455	131.358	131.632	131.665	131.421	131.459	131.529	131.667	131.561	131.490	131.629	131.454	131.527	131.562	131.663	131.596	131.589	131.597	131.562	131.493	131.509	131.597	131.689	131.588	131.723	131.564	131.490	131.598	103.035	102.988	103.014	102.920	103.013	103.022	103.026	102.968	103.033	103.015	102.993	102.981	102.946	103.023	103.069	103.073	102.992	103.004	103.037	103.045	102.908	103.015	103.048	103.011	102.987	102.987	102.987	102.883	102.982	103.017	103.054	103.056	2016_7_19_17_04_30
FLQS3084GRWM____	-30.790	-30.699	-30.728	-30.493	-30.730	-30.727	-30.798	-30.695	-30.801	-30.763	-30.730	-30.730	-30.623	-30.800	-30.900	-30.871	-30.726	-30.759	-30.838	-30.832	-30.471	-30.763	-30.837	-30.764	-30.672	-30.730	-30.719	-30.439	-30.717	-30.762	-30.835	-30.833	131.287	131.472	131.329	131.311	131.329	131.260	131.506	131.540	131.296	131.331	131.402	131.540	131.433	131.365	131.507	131.330	131.401	131.435	131.539	131.470	131.492	131.470	131.435	131.366	131.415	131.472	131.563	131.491	131.594	131.471	131.366	131.503	103.233	103.178	103.203	103.108	103.204	103.210	103.215	103.169	103.237	103.217	103.197	103.184	103.150	103.229	103.257	103.262	103.196	103.206	103.228	103.233	103.081	103.204	103.238	103.214	103.172	103.190	103.177	103.068	103.173	103.204	103.244	103.230	2016_7_19_17_04_30
FLQS307KGRWV____	-30.389	-30.332	-30.331	-30.098	-30.326	-30.326	-30.428	-30.296	-30.400	-30.362	-30.328	-30.329	-30.224	-30.395	-30.502	-30.469	-30.326	-30.361	-30.432	-30.435	-30.078	-30.363	-30.436	-30.363	-30.309	-30.329	-30.352	-30.076	-30.350	-30.361	-30.435	-30.499	131.373	131.584	131.443	131.395	131.445	131.349	131.593	131.654	131.382	131.446	131.516	131.629	131.521	131.481	131.594	131.418	131.516	131.551	131.654	131.558	131.582	131.585	131.523	131.480	131.500	131.585	131.648	131.581	131.678	131.558	131.453	131.591	102.952	102.908	102.921	102.829	102.919	102.928	102.947	102.887	102.956	102.934	102.913	102.903	102.870	102.944	102.978	102.981	102.912	102.924	102.943	102.953	102.803	102.921	102.957	102.931	102.907	102.907	102.910	102.802	102.907	102.923	102.963	102.977	2016_7_19_17_04_30
FLQS3072GRWV____	-30.616	-30.555	-30.584	-30.354	-30.584	-30.583	-30.653	-30.552	-30.657	-30.617	-30.582	-30.585	-30.480	-30.655	-30.724	-30.723	-30.583	-30.615	-30.689	-30.690	-30.328	-30.619	-30.692	-30.620	-30.528	-30.583	-30.573	-30.327	-30.573	-30.618	-30.689	-30.726	131.298	131.478	131.338	131.321	131.336	131.267	131.514	131.550	131.302	131.338	131.408	131.548	131.441	131.371	131.513	131.338	131.407	131.443	131.548	131.476	131.501	131.478	131.443	131.372	131.426	131.480	131.570	131.502	131.603	131.478	131.373	131.511	103.078	103.036	103.061	102.968	103.061	103.067	103.073	103.028	103.095	103.075	103.053	103.041	103.008	103.087	103.102	103.119	103.054	103.064	103.084	103.092	102.939	103.062	103.096	103.073	103.030	103.047	103.034	102.939	103.031	103.062	103.101	103.103	2016_7_19_17_04_30
FLQS305NGRWM____	-30.872	-30.811	-30.807	-30.609	-30.806	-30.840	-30.877	-30.772	-30.912	-30.874	-30.807	-30.808	-30.703	-30.908	-30.980	-30.949	-30.806	-30.840	-30.945	-30.913	-30.586	-30.843	-30.915	-30.843	-30.784	-30.810	-30.828	-30.553	-30.829	-30.875	-30.945	-30.983	131.235	131.419	131.278	131.257	131.279	131.208	131.484	131.489	131.243	131.278	131.378	131.489	131.382	131.312	131.454	131.279	131.348	131.414	131.487	131.419	131.438	131.418	131.383	131.314	131.361	131.448	131.510	131.440	131.541	131.418	131.313	131.451	103.150	103.107	103.119	103.039	103.118	103.139	103.128	103.084	103.165	103.146	103.109	103.099	103.065	103.157	103.173	103.177	103.111	103.119	103.156	103.149	103.012	103.120	103.153	103.130	103.101	103.103	103.105	102.998	103.102	103.133	103.172	103.174	2016_7_19_17_04_30
FLQS305DGRWM____	-30.661	-30.600	-30.598	-30.395	-30.595	-30.626	-30.666	-30.566	-30.669	-30.629	-30.596	-30.598	-30.490	-30.694	-30.770	-30.738	-30.592	-30.628	-30.702	-30.704	-30.376	-30.630	-30.703	-30.630	-30.574	-30.597	-30.623	-30.343	-30.617	-30.630	-30.732	-30.767	131.238	131.453	131.311	131.260	131.311	131.243	131.487	131.519	131.276	131.313	131.384	131.521	131.414	131.348	131.486	131.310	131.382	131.416	131.519	131.451	131.445	131.452	131.417	131.348	131.365	131.452	131.543	131.473	131.545	131.450	131.346	131.485	103.193	103.147	103.160	103.081	103.159	103.178	103.171	103.127	103.193	103.173	103.152	103.140	103.105	103.196	103.214	103.218	103.151	103.162	103.183	103.190	103.055	103.160	103.193	103.170	103.145	103.146	103.148	103.039	103.145	103.160	103.212	103.213	2016_7_19_17_04_30
FLQS3057GRWM____	-30.760	-30.669	-30.667	-30.464	-30.696	-30.695	-30.770	-30.665	-30.770	-30.731	-30.695	-30.698	-30.593	-30.770	-30.841	-30.841	-30.698	-30.700	-30.807	-30.772	-30.476	-30.702	-30.775	-30.734	-30.643	-30.699	-30.690	-30.413	-30.687	-30.701	-30.805	-30.839	131.186	131.404	131.263	131.214	131.265	131.196	131.440	131.476	131.230	131.265	131.334	131.475	131.369	131.298	131.440	131.264	131.335	131.371	131.475	131.404	131.392	131.405	131.370	131.300	131.318	131.406	131.498	131.391	131.535	131.406	131.299	131.438	103.029	102.970	102.983	102.904	102.995	103.001	103.008	102.962	103.029	103.009	102.988	102.976	102.942	103.022	103.038	103.055	102.989	102.986	103.020	103.013	102.892	102.984	103.017	103.007	102.968	102.982	102.970	102.866	102.965	102.984	103.037	103.037	2016_7_19_17_04_31
FLQS3052GRWY____	-30.445	-30.384	-30.386	-30.184	-30.386	-30.415	-30.484	-30.355	-30.459	-30.451	-30.412	-30.412	-30.280	-30.483	-30.589	-30.556	-30.412	-30.448	-30.520	-30.522	-30.165	-30.422	-30.523	-30.420	-30.364	-30.382	-30.408	-30.131	-30.403	-30.420	-30.521	-30.554	131.349	131.537	131.396	131.345	131.394	131.327	131.571	131.604	131.361	131.398	131.468	131.606	131.499	131.431	131.571	131.395	131.467	131.501	131.605	131.536	131.529	131.537	131.501	131.433	131.449	131.537	131.629	131.556	131.628	131.534	131.430	131.570	102.948	102.905	102.919	102.840	102.919	102.938	102.943	102.887	102.952	102.946	102.923	102.910	102.865	102.956	102.986	102.990	102.923	102.935	102.955	102.962	102.815	102.920	102.966	102.930	102.905	102.904	102.906	102.798	102.904	102.920	102.972	102.972	2016_7_19_17_04_31
FLQS304WGRWM____	-30.731	-30.665	-30.663	-30.458	-30.663	-30.663	-30.734	-30.636	-30.736	-30.699	-30.662	-30.662	-30.555	-30.733	-30.840	-30.808	-30.658	-30.697	-30.772	-30.773	-30.473	-30.700	-30.771	-30.698	-30.642	-30.662	-30.688	-30.413	-30.680	-30.700	-30.770	-30.805	131.303	131.525	131.383	131.330	131.384	131.279	131.560	131.593	131.349	131.386	131.457	131.595	131.488	131.418	131.558	131.383	131.456	131.524	131.593	131.523	131.511	131.525	131.488	131.422	131.437	131.525	131.618	131.545	131.653	131.522	131.417	131.557	103.224	103.175	103.188	103.109	103.188	103.198	103.200	103.157	103.222	103.203	103.181	103.167	103.134	103.214	103.244	103.248	103.179	103.188	103.213	103.220	103.098	103.190	103.223	103.199	103.174	103.174	103.176	103.069	103.169	103.190	103.229	103.230	2016_7_19_17_04_31
FLQS3047GRWM____	-30.526	-30.465	-30.462	-30.262	-30.490	-30.489	-30.565	-30.432	-30.564	-30.498	-30.463	-30.496	-30.362	-30.561	-30.632	-30.603	-30.461	-30.526	-30.600	-30.569	-30.241	-30.526	-30.572	-30.526	-30.439	-30.465	-30.483	-30.208	-30.486	-30.497	-30.598	-30.601	131.355	131.535	131.394	131.349	131.394	131.326	131.571	131.605	131.360	131.395	131.465	131.608	131.501	131.430	131.571	131.394	131.466	131.502	131.606	131.533	131.561	131.534	131.500	131.430	131.481	131.537	131.625	131.561	131.657	131.534	131.430	131.569	103.082	103.040	103.052	102.974	103.064	103.070	103.078	103.020	103.098	103.067	103.046	103.046	103.001	103.090	103.106	103.111	103.045	103.068	103.089	103.083	102.945	103.065	103.088	103.075	103.034	103.040	103.039	102.931	103.037	103.053	103.105	103.093	2016_7_19_17_04_31
FLQS303BGRWM____	-30.403	-30.364	-30.363	-30.136	-30.334	-30.363	-30.431	-30.328	-30.435	-30.398	-30.362	-30.361	-30.258	-30.430	-30.537	-30.505	-30.360	-30.396	-30.470	-30.470	-30.139	-30.398	-30.470	-30.369	-30.316	-30.334	-30.355	-30.081	-30.348	-30.394	-30.467	-30.501	131.433	131.653	131.512	131.461	131.511	131.443	131.689	131.689	131.477	131.513	131.585	131.722	131.616	131.547	131.686	131.514	131.583	131.618	131.722	131.652	131.643	131.653	131.617	131.548	131.565	131.653	131.748	131.677	131.783	131.652	131.547	131.688	103.023	102.986	102.999	102.909	102.987	103.005	103.010	102.967	103.032	103.013	102.991	102.978	102.945	103.023	103.054	103.057	102.990	103.002	103.023	103.029	102.893	102.999	103.033	102.997	102.974	102.973	102.973	102.866	102.967	102.998	103.038	103.039	2016_7_19_17_04_31
FLQS3024GRWM____	-30.675	-30.612	-30.614	-30.405	-30.637	-30.638	-30.709	-30.579	-30.708	-30.674	-30.635	-30.637	-30.532	-30.705	-30.816	-30.782	-30.636	-30.671	-30.742	-30.748	-30.391	-30.673	-30.744	-30.672	-30.585	-30.609	-30.627	-30.359	-30.621	-30.642	-30.744	-30.779	131.281	131.499	131.358	131.305	131.357	131.257	131.533	131.537	131.292	131.327	131.429	131.541	131.430	131.363	131.500	131.356	131.428	131.464	131.538	131.466	131.488	131.470	131.432	131.363	131.410	131.499	131.560	131.488	131.593	131.465	131.360	131.502	103.215	103.168	103.183	103.101	103.192	103.202	103.205	103.151	103.228	103.210	103.184	103.174	103.142	103.220	103.252	103.252	103.185	103.196	103.218	103.227	103.078	103.196	103.229	103.206	103.165	103.167	103.168	103.065	103.163	103.184	103.236	103.237	2016_7_19_17_04_31
FLQS301GGRWM____	-30.798	-30.737	-30.734	-30.506	-30.738	-30.742	-30.808	-30.704	-30.811	-30.775	-30.737	-30.734	-30.629	-30.804	-30.912	-30.878	-30.736	-30.773	-30.843	-30.846	-30.487	-30.776	-30.846	-30.774	-30.689	-30.736	-30.757	-30.483	-30.721	-30.770	-30.844	-30.878	131.426	131.649	131.508	131.455	131.505	131.402	131.682	131.716	131.471	131.508	131.579	131.717	131.609	131.505	131.681	131.508	131.576	131.612	131.716	131.646	131.636	131.648	131.611	131.510	131.556	131.648	131.708	131.637	131.742	131.613	131.506	131.682	103.210	103.163	103.175	103.086	103.177	103.189	103.189	103.143	103.211	103.192	103.170	103.155	103.122	103.205	103.232	103.235	103.169	103.181	103.200	103.208	103.061	103.179	103.211	103.192	103.152	103.163	103.165	103.059	103.147	103.180	103.221	103.218	2016_7_19_17_04_32
FLQS301EGRWQ____	-30.741	-30.676	-30.678	-30.472	-30.701	-30.674	-30.744	-30.642	-30.745	-30.711	-30.673	-30.672	-30.571	-30.740	-30.879	-30.817	-30.671	-30.707	-30.779	-30.814	-30.454	-30.711	-30.813	-30.708	-30.656	-30.671	-30.696	-30.426	-30.694	-30.706	-30.778	-30.813	131.220	131.441	131.298	131.247	131.298	131.230	131.477	131.508	131.264	131.301	131.373	131.512	131.404	131.335	131.474	131.300	131.370	131.405	131.509	131.440	131.429	131.442	131.405	131.338	131.352	131.441	131.535	131.460	131.566	131.436	131.332	131.474	103.323	103.275	103.290	103.209	103.299	103.295	103.300	103.254	103.321	103.303	103.280	103.267	103.235	103.312	103.356	103.347	103.280	103.292	103.311	103.332	103.185	103.289	103.335	103.298	103.276	103.273	103.274	103.170	103.270	103.288	103.328	103.329	2016_7_19_17_04_32
