SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-29.706	-29.680	-29.684	-29.829	-29.683	-29.716	-29.754	-29.719	-29.649	-29.719	-29.822	-29.857	-29.687	-29.614	-29.510	-29.614	-29.646	-29.718	-29.648	-29.579	-29.636	-29.614	-29.614	-29.683	-29.646	-29.577	-29.614	-29.615	-29.646	-29.579	-29.756	-29.614	138.956	138.814	139.236	139.133	139.124	138.879	139.196	139.092	139.157	139.198	139.161	139.236	139.126	139.149	138.835	139.023	138.984	139.121	139.051	139.081	138.781	139.194	139.088	139.159	138.984	139.115	139.018	139.088	138.984	139.054	139.090	139.152	102.078	102.079	102.046	102.111	102.055	102.088	102.076	102.071	102.038	102.063	102.106	102.114	102.056	102.025	102.011	102.036	102.052	102.069	102.047	102.017	102.065	102.021	102.030	102.052	102.052	102.013	102.036	102.031	102.052	102.019	102.086	102.025	2016_7_19_17_07_11
FLQS30H6GRWV____	-29.498	-29.425	-29.477	-29.583	-29.511	-29.513	-29.548	-29.511	-29.478	-29.513	-29.618	-29.651	-29.477	-29.406	-29.300	-29.408	-29.482	-29.512	-29.441	-29.372	-29.425	-29.408	-29.407	-29.478	-29.482	-29.370	-29.408	-29.409	-29.482	-29.373	-29.548	-29.443	138.900	138.804	139.105	139.100	139.002	138.929	139.135	139.032	139.037	139.068	139.096	139.168	138.997	139.059	138.855	138.997	138.993	139.063	138.993	138.990	138.729	139.133	139.064	139.067	138.993	139.022	138.993	139.063	138.993	138.962	139.058	139.099	101.813	101.792	101.787	101.830	101.810	101.816	101.813	101.807	101.794	101.805	101.844	101.851	101.796	101.763	101.739	101.769	101.799	101.805	101.783	101.756	101.798	101.758	101.763	101.791	101.799	101.752	101.770	101.764	101.799	101.758	101.819	101.775	2016_7_19_17_07_11
FLQS30GQGRWV____	-29.457	-29.381	-29.434	-29.577	-29.472	-29.472	-29.507	-29.471	-29.437	-29.473	-29.576	-29.647	-29.437	-29.365	-29.259	-29.368	-29.402	-29.472	-29.402	-29.332	-29.383	-29.368	-29.368	-29.437	-29.402	-29.327	-29.369	-29.368	-29.402	-29.331	-29.507	-29.401	138.892	138.807	139.104	139.064	139.035	138.962	139.105	139.068	139.071	139.105	139.132	139.204	139.028	139.052	138.842	139.025	139.064	139.066	139.024	138.953	138.725	139.131	139.063	139.129	139.064	139.047	138.992	139.024	139.064	138.962	139.061	139.062	101.917	101.894	101.890	101.950	101.911	101.917	101.919	101.908	101.894	101.905	101.943	101.965	101.897	101.867	101.843	101.871	101.881	101.908	101.884	101.862	101.902	101.862	101.867	101.889	101.881	101.853	101.874	101.871	101.881	101.861	101.922	101.881	2016_7_19_17_07_11
FLQS30GCGRWY____	-29.531	-29.456	-29.545	-29.649	-29.578	-29.578	-29.613	-29.543	-29.509	-29.578	-29.683	-29.718	-29.542	-29.475	-29.368	-29.474	-29.475	-29.579	-29.508	-29.439	-29.456	-29.475	-29.473	-29.583	-29.475	-29.436	-29.475	-29.441	-29.475	-29.406	-29.613	-29.475	138.907	138.817	139.187	139.081	139.011	138.969	139.114	139.105	139.081	139.150	139.111	139.214	138.970	138.998	138.847	139.005	139.036	139.039	138.968	138.964	138.735	139.176	139.036	139.070	139.036	139.091	139.004	139.104	139.036	138.999	139.074	139.068	101.995	101.973	101.977	102.027	102.005	102.008	102.010	101.983	101.972	101.993	102.038	102.043	101.994	101.965	101.935	101.964	101.962	102.003	101.981	101.954	101.980	101.950	101.961	102.002	101.962	101.942	101.965	101.943	101.962	101.938	102.013	101.959	2016_7_19_17_07_11
FLQS30G5GRWY____	-29.455	-29.377	-29.427	-29.534	-29.464	-29.464	-29.497	-29.442	-29.407	-29.464	-29.547	-29.605	-29.430	-29.360	-29.257	-29.360	-29.393	-29.463	-29.393	-29.324	-29.387	-29.337	-29.357	-29.428	-29.393	-29.372	-29.361	-29.359	-29.393	-29.325	-29.499	-29.394	139.020	139.020	139.316	139.278	139.240	139.129	139.244	139.111	139.111	139.277	139.216	139.385	139.198	139.185	138.978	139.161	139.200	139.173	139.126	139.126	138.756	139.111	139.196	139.302	139.200	139.181	139.159	139.192	139.200	139.162	139.204	139.263	102.138	102.108	102.103	102.148	102.123	102.133	102.136	102.126	102.112	102.121	102.158	102.167	102.114	102.087	102.064	102.089	102.099	102.129	102.105	102.078	102.134	102.084	102.085	102.104	102.099	102.092	102.090	102.086	102.099	102.075	102.140	102.094	2016_7_19_17_07_12
FLQS30E9GRWY____	-29.227	-29.159	-29.207	-29.316	-29.244	-29.245	-29.281	-29.243	-29.209	-29.244	-29.349	-29.438	-29.210	-29.139	-29.018	-29.193	-29.175	-29.243	-29.173	-29.158	-29.228	-29.138	-29.138	-29.209	-29.175	-29.102	-29.193	-29.123	-29.175	-29.088	-29.278	-29.176	139.054	138.917	139.209	139.140	139.105	139.031	139.242	139.166	139.168	139.206	139.202	139.263	139.069	139.199	138.878	138.983	139.164	139.105	139.065	138.983	138.773	139.235	139.136	139.201	139.164	139.128	139.053	139.018	139.164	139.018	139.138	139.201	101.898	101.883	101.878	101.926	101.901	101.908	101.904	101.896	101.882	101.892	101.934	101.964	101.890	101.852	101.830	101.891	101.869	101.900	101.876	101.877	101.922	101.848	101.856	101.879	101.869	101.843	101.885	101.860	101.869	101.846	101.912	101.866	2016_7_19_17_07_12
FLQS30DZGRWV	-29.235	-29.165	-29.216	-29.366	-29.366	-29.366	-29.288	-29.285	-29.254	-29.287	-29.391	-29.436	-29.218	-29.261	-29.078	-29.182	-29.181	-29.288	-29.226	-29.111	-29.207	-29.146	-29.146	-29.249	-29.181	-29.156	-29.183	-29.183	-29.181	-29.156	-29.321	-29.217	139.101	138.928	139.257	139.121	139.086	138.946	139.254	139.185	139.127	139.218	139.218	139.261	139.147	139.121	138.930	139.114	139.182	139.150	139.051	139.142	138.802	139.218	139.176	139.221	139.182	139.121	139.111	139.145	139.182	139.016	139.178	139.182	101.923	101.909	101.902	101.972	101.975	101.987	101.931	101.935	101.928	101.934	101.974	101.988	101.912	101.931	101.875	101.901	101.895	101.939	101.923	101.870	101.936	101.878	101.881	101.918	101.895	101.890	101.901	101.899	101.895	101.898	101.950	101.909	2016_7_19_17_07_12
FLQS30D5GRWQ____	-29.718	-29.686	-29.700	-29.842	-29.734	-29.770	-29.806	-29.769	-29.701	-29.770	-29.874	-29.910	-29.734	-29.631	-29.562	-29.666	-29.666	-29.768	-29.700	-29.596	-29.645	-29.667	-29.665	-29.700	-29.666	-29.631	-29.666	-29.632	-29.666	-29.594	-29.804	-29.665	138.891	138.795	139.096	138.993	139.022	138.918	139.030	139.030	139.031	139.070	139.060	139.195	138.924	139.051	138.842	138.959	139.023	139.025	138.985	138.955	138.727	139.162	139.024	139.090	139.023	139.054	138.987	139.019	139.023	138.951	139.059	139.055	101.932	101.928	101.908	101.973	101.928	101.951	101.955	101.941	101.914	101.938	101.980	101.982	101.936	101.885	101.875	101.906	101.901	101.941	101.917	101.879	101.917	101.890	101.901	101.909	101.901	101.885	101.904	101.888	101.901	101.879	101.952	101.898	2016_7_19_17_07_12
FLQS30CMGRWQ____	-29.773	-29.703	-29.711	-29.856	-29.824	-29.786	-29.819	-29.784	-29.751	-29.786	-29.890	-29.923	-29.813	-29.673	-29.579	-29.681	-29.714	-29.783	-29.714	-29.645	-29.703	-29.673	-29.679	-29.743	-29.714	-29.644	-29.682	-29.680	-29.714	-29.638	-29.821	-29.716	138.879	138.783	139.078	139.041	138.940	138.937	139.113	139.077	139.079	139.112	139.077	139.151	138.847	138.917	138.792	138.970	139.041	138.973	138.970	138.937	138.705	138.987	139.042	138.952	139.041	139.035	139.006	138.977	139.041	138.812	139.040	139.077	102.077	102.057	102.036	102.095	102.091	102.077	102.075	102.064	102.051	102.062	102.106	102.113	102.095	102.034	102.007	102.033	102.040	102.073	102.046	102.021	102.064	102.028	102.026	102.059	102.040	102.013	102.030	102.032	102.040	102.029	102.082	102.037	2016_7_19_17_07_12
FLQS30BWGRWY____	-29.441	-29.373	-29.422	-29.530	-29.458	-29.458	-29.493	-29.457	-29.424	-29.459	-29.563	-29.598	-29.424	-29.353	-29.287	-29.353	-29.389	-29.459	-29.388	-29.317	-29.372	-29.352	-29.353	-29.423	-29.389	-29.317	-29.354	-29.354	-29.389	-29.318	-29.529	-29.388	139.038	138.863	139.201	139.122	139.093	139.021	139.230	139.095	139.101	139.161	139.162	139.295	139.126	139.117	138.835	139.028	139.124	139.157	139.120	139.078	138.786	139.223	139.125	139.189	139.124	139.120	139.053	139.058	139.124	138.991	139.122	139.125	102.079	102.067	102.058	102.107	102.081	102.088	102.084	102.081	102.067	102.076	102.117	102.120	102.065	102.038	102.035	102.046	102.051	102.076	102.052	102.027	102.073	102.029	102.037	102.060	102.051	102.023	102.044	102.043	102.051	102.034	102.107	102.051	2016_7_19_17_07_12
FLQS30BJGRWV____	-29.327	-29.293	-29.415	-29.412	-29.343	-29.344	-29.345	-29.380	-29.306	-29.380	-29.448	-29.516	-29.308	-29.345	-29.170	-29.275	-29.273	-29.375	-29.308	-29.240	-29.298	-29.275	-29.273	-29.341	-29.273	-29.200	-29.275	-29.275	-29.273	-29.204	-29.376	-29.273	138.899	138.765	138.937	139.018	138.986	138.914	138.972	138.937	138.987	138.972	139.082	139.191	138.953	138.867	138.692	138.867	139.055	139.012	138.989	138.867	138.647	138.867	139.061	139.052	139.055	139.091	138.867	139.024	139.055	138.956	139.053	139.057	101.638	101.636	101.669	101.662	101.637	101.643	101.639	101.656	101.622	101.653	101.670	101.688	101.626	101.648	101.593	101.620	101.604	101.648	101.623	101.606	101.647	101.620	101.603	101.631	101.604	101.572	101.620	101.607	101.604	101.584	101.644	101.603	2016_7_19_17_07_12
FLQS30AEGRWV____	-29.512	-29.443	-29.493	-29.599	-29.528	-29.529	-29.563	-29.528	-29.494	-29.529	-29.633	-29.668	-29.494	-29.421	-29.357	-29.425	-29.493	-29.529	-29.458	-29.388	-29.442	-29.423	-29.423	-29.493	-29.493	-29.388	-29.425	-29.423	-29.493	-29.389	-29.600	-29.458	138.888	138.878	139.081	139.040	139.008	138.936	139.114	139.011	139.045	139.046	139.113	139.183	138.974	139.043	138.758	138.978	139.046	139.091	138.978	138.972	138.715	139.086	139.051	139.116	139.046	139.078	138.977	138.977	139.046	138.941	139.083	139.044	102.067	102.041	102.043	102.088	102.063	102.069	102.068	102.063	102.046	102.060	102.096	102.103	102.052	102.018	102.017	102.025	102.046	102.056	102.038	102.011	102.054	102.015	102.018	102.040	102.046	102.002	102.025	102.024	102.046	102.014	102.085	102.032	2016_7_19_17_07_13
FLQS309TGRWY____	-29.710	-29.643	-29.691	-29.781	-29.724	-29.726	-29.759	-29.724	-29.689	-29.726	-29.829	-29.864	-29.676	-29.620	-29.516	-29.621	-29.654	-29.724	-29.656	-29.584	-29.640	-29.620	-29.621	-29.689	-29.654	-29.583	-29.676	-29.622	-29.654	-29.571	-29.760	-29.655	138.950	138.817	139.224	139.051	139.088	139.014	139.187	139.118	139.120	139.190	139.154	139.262	138.981	139.109	138.871	139.046	139.115	139.114	139.043	139.046	138.815	139.183	139.115	139.184	139.115	139.110	138.981	139.078	139.115	138.946	139.148	139.114	102.122	102.107	102.091	102.141	102.116	102.123	102.121	102.113	102.099	102.108	102.151	102.156	102.106	102.073	102.052	102.079	102.086	102.114	102.093	102.064	102.105	102.067	102.073	102.094	102.086	102.058	102.106	102.076	102.086	102.067	102.125	102.086	2016_7_19_17_07_13
FLQS309QGRWV____	-29.697	-29.616	-29.664	-29.768	-29.699	-29.701	-29.732	-29.699	-29.667	-29.700	-29.802	-29.837	-29.665	-29.595	-29.487	-29.596	-29.627	-29.698	-29.630	-29.561	-29.620	-29.592	-29.595	-29.662	-29.627	-29.559	-29.597	-29.597	-29.627	-29.560	-29.734	-29.627	138.680	138.758	139.097	139.058	138.990	138.951	138.960	139.024	139.025	139.059	139.093	139.065	138.987	139.047	138.750	138.985	138.995	139.023	138.981	138.978	138.640	138.995	139.087	139.030	138.995	139.046	138.981	139.051	138.995	138.954	139.056	138.925	101.954	101.915	101.906	101.950	101.928	101.932	101.944	101.926	101.913	101.923	101.960	101.976	101.915	101.883	101.865	101.888	101.899	101.925	101.902	101.875	101.927	101.886	101.879	101.910	101.899	101.869	101.889	101.883	101.899	101.877	101.937	101.905	2016_7_19_17_07_13
FLQS309NGRWM____	-29.455	-29.384	-29.437	-29.580	-29.471	-29.509	-29.541	-29.508	-29.473	-29.506	-29.611	-29.612	-29.437	-29.405	-29.302	-29.369	-29.402	-29.511	-29.439	-29.369	-29.383	-29.405	-29.403	-29.437	-29.402	-29.333	-29.406	-29.368	-29.402	-29.332	-29.508	-29.403	138.969	138.872	139.183	139.217	139.102	138.996	139.208	139.103	139.171	139.210	139.173	139.279	139.096	139.132	138.846	139.001	139.130	139.031	139.131	139.027	138.797	139.278	139.166	139.198	139.130	139.094	139.130	139.122	139.130	139.030	139.106	139.130	101.900	101.880	101.875	101.929	101.895	101.919	101.914	101.910	101.891	101.900	101.945	101.936	101.883	101.867	101.850	101.864	101.866	101.917	101.880	101.861	101.886	101.855	101.863	101.874	101.866	101.842	101.868	101.853	101.866	101.847	101.910	101.866	2016_7_19_17_07_13
FLQS308YGRWQ____	-29.575	-29.514	-29.554	-29.661	-29.591	-29.593	-29.626	-29.589	-29.557	-29.592	-29.695	-29.730	-29.555	-29.484	-29.381	-29.487	-29.521	-29.589	-29.520	-29.450	-29.509	-29.485	-29.486	-29.556	-29.521	-29.449	-29.487	-29.486	-29.521	-29.450	-29.626	-29.521	138.948	138.926	139.148	139.109	139.006	138.935	139.149	139.077	139.076	139.144	139.113	139.255	139.007	139.072	138.900	138.971	139.074	139.038	139.038	139.004	138.700	139.110	139.111	139.074	139.074	139.101	139.038	139.039	139.074	139.005	139.078	139.074	101.877	101.855	101.852	101.897	101.879	101.885	101.880	101.872	101.859	101.867	101.911	101.913	101.864	101.831	101.805	101.840	101.845	101.875	101.848	101.823	101.872	101.828	101.828	101.859	101.845	101.815	101.835	101.835	101.845	101.823	101.886	101.845	2016_7_19_17_07_13
FLQS3084GRWM____	-29.589	-29.520	-29.570	-29.711	-29.605	-29.608	-29.638	-29.639	-29.606	-29.640	-29.760	-29.779	-29.570	-29.503	-29.445	-29.503	-29.535	-29.641	-29.537	-29.515	-29.518	-29.480	-29.533	-29.569	-29.535	-29.463	-29.536	-29.502	-29.535	-29.466	-29.675	-29.539	138.890	138.788	139.157	139.051	139.021	138.978	139.089	139.019	139.089	139.053	139.017	139.193	138.983	139.177	138.737	139.013	139.052	139.086	139.011	138.912	138.800	139.052	139.021	139.086	139.052	139.037	138.980	139.047	139.052	138.949	139.082	139.186	102.061	102.042	102.031	102.095	102.056	102.061	102.063	102.070	102.051	102.067	102.117	102.110	102.045	102.003	102.017	102.016	102.026	102.065	102.030	102.030	102.040	102.004	102.028	102.036	102.026	101.999	102.032	102.013	102.026	102.007	102.078	102.016	2016_7_19_17_07_13
FLQS307KGRWV____	-29.305	-29.237	-29.284	-29.390	-29.319	-29.320	-29.355	-29.318	-29.344	-29.320	-29.423	-29.458	-29.284	-29.215	-29.112	-29.204	-29.250	-29.321	-29.251	-29.181	-29.237	-29.213	-29.214	-29.283	-29.250	-29.178	-29.253	-29.274	-29.250	-29.179	-29.354	-29.251	138.959	138.826	139.187	139.155	139.052	139.013	139.189	139.118	138.991	139.189	139.154	139.258	139.017	139.077	138.863	138.921	139.084	139.116	139.077	139.011	138.740	139.184	139.112	139.153	139.084	139.106	139.010	138.956	139.084	139.012	139.116	139.145	101.836	101.820	101.809	101.853	101.834	101.838	101.837	101.828	101.849	101.823	101.866	101.872	101.823	101.791	101.768	101.799	101.804	101.829	101.805	101.783	101.828	101.781	101.788	101.811	101.804	101.774	101.811	101.824	101.804	101.782	101.842	101.799	2016_7_19_17_07_13
FLQS3072GRWV____	-29.371	-29.295	-29.345	-29.452	-29.380	-29.381	-29.416	-29.380	-29.347	-29.382	-29.487	-29.521	-29.345	-29.275	-29.173	-29.276	-29.311	-29.380	-29.312	-29.242	-29.293	-29.276	-29.277	-29.344	-29.311	-29.242	-29.316	-29.276	-29.311	-29.241	-29.416	-29.311	138.877	138.822	139.184	139.080	139.050	139.009	139.184	139.110	139.112	139.145	139.117	139.253	139.018	139.112	138.862	138.983	139.112	139.075	139.078	139.040	138.816	139.183	139.113	139.119	139.112	139.106	139.048	139.014	139.112	138.981	139.082	139.116	101.894	101.869	101.858	101.909	101.883	101.887	101.886	101.878	101.865	101.876	101.920	101.922	101.872	101.836	101.817	101.848	101.851	101.881	101.854	101.830	101.868	101.831	101.837	101.863	101.851	101.824	101.858	101.845	101.851	101.834	101.895	101.850	2016_7_19_17_07_14
FLQS305NGRWM____	-29.662	-29.587	-29.674	-29.778	-29.708	-29.709	-29.743	-29.707	-29.637	-29.708	-29.811	-29.814	-29.673	-29.602	-29.498	-29.604	-29.602	-29.712	-29.640	-29.568	-29.629	-29.603	-29.603	-29.674	-29.602	-29.567	-29.607	-29.604	-29.602	-29.531	-29.709	-29.642	138.907	138.809	139.182	139.077	139.005	138.966	139.074	139.039	139.075	139.149	139.143	139.248	138.968	139.062	138.850	138.966	139.068	138.963	138.925	139.030	138.727	139.142	139.104	139.070	139.068	139.097	138.926	138.996	139.068	138.969	139.074	138.995	101.966	101.944	101.947	101.997	101.976	101.979	101.984	101.973	101.942	101.963	102.005	101.997	101.965	101.929	101.906	101.938	101.929	101.981	101.956	101.918	101.968	101.923	101.926	101.957	101.929	101.912	101.942	101.936	101.929	101.909	101.970	101.951	2016_7_19_17_07_14
FLQS305DGRWM____	-29.559	-29.449	-29.538	-29.641	-29.571	-29.571	-29.606	-29.570	-29.538	-29.571	-29.676	-29.711	-29.537	-29.467	-29.363	-29.470	-29.503	-29.572	-29.502	-29.432	-29.488	-29.468	-29.467	-29.538	-29.503	-29.431	-29.469	-29.468	-29.503	-29.395	-29.607	-29.503	138.956	138.869	139.139	139.132	139.067	139.026	139.204	139.133	139.101	139.171	139.170	139.273	139.027	139.119	138.874	138.993	139.094	139.099	139.086	139.056	138.826	139.158	139.123	139.130	139.094	139.113	139.086	139.121	139.094	139.057	139.129	139.158	102.052	102.016	102.028	102.070	102.048	102.051	102.050	102.042	102.032	102.039	102.080	102.085	102.037	102.002	101.982	102.014	102.019	102.045	102.019	101.994	102.035	101.999	102.002	102.029	102.019	101.989	102.006	102.002	102.019	101.979	102.057	102.013	2016_7_19_17_07_14
FLQS3057GRWM____	-29.497	-29.424	-29.472	-29.578	-29.494	-29.509	-29.543	-29.507	-29.474	-29.507	-29.611	-29.645	-29.473	-29.402	-29.284	-29.459	-29.438	-29.564	-29.439	-29.424	-29.421	-29.389	-29.403	-29.473	-29.438	-29.366	-29.459	-29.459	-29.438	-29.367	-29.543	-29.494	138.920	138.718	139.234	139.163	138.963	139.020	139.163	139.159	139.127	139.168	139.163	139.304	139.055	139.149	138.823	138.998	139.119	138.963	139.018	138.998	138.790	139.068	139.153	139.188	139.119	139.146	138.928	139.103	139.119	139.019	139.127	139.068	101.821	101.809	101.785	101.832	101.816	101.817	101.818	101.805	101.794	101.804	101.845	101.847	101.800	101.764	101.745	101.799	101.781	101.844	101.790	101.785	101.802	101.766	101.764	101.789	101.781	101.750	101.805	101.790	101.781	101.761	101.821	101.807	2016_7_19_17_07_14
FLQS3052GRWY____	-29.198	-29.092	-29.179	-29.250	-29.214	-29.214	-29.248	-29.212	-29.179	-29.214	-29.284	-29.318	-29.179	-29.108	-29.004	-29.111	-29.109	-29.214	-29.144	-29.074	-29.090	-29.109	-29.109	-29.179	-29.109	-29.072	-29.112	-29.110	-29.109	-29.074	-29.249	-29.111	139.071	138.905	138.993	139.162	139.098	139.028	139.225	139.187	139.189	139.098	139.199	139.332	139.063	139.183	138.818	139.112	139.156	139.098	139.063	139.063	138.894	139.253	139.133	139.168	139.156	139.181	139.110	139.145	139.156	139.028	139.221	139.180	101.755	101.727	101.754	101.768	101.759	101.765	101.762	101.751	101.738	101.759	101.778	101.781	101.748	101.710	101.699	101.717	101.713	101.759	101.734	101.707	101.727	101.705	101.715	101.740	101.713	101.696	101.718	101.714	101.713	101.710	101.763	101.712	2016_7_19_17_07_14
FLQS304WGRWM____	-29.580	-29.508	-29.560	-29.665	-29.595	-29.599	-29.630	-29.594	-29.563	-29.595	-29.700	-29.732	-29.561	-29.488	-29.422	-29.492	-29.526	-29.594	-29.528	-29.456	-29.508	-29.492	-29.491	-29.560	-29.526	-29.454	-29.494	-29.495	-29.526	-29.456	-29.683	-29.527	138.960	138.904	139.271	139.160	139.127	139.152	139.238	139.156	139.204	139.163	139.194	139.271	139.023	139.120	138.874	139.058	139.123	139.119	139.021	139.055	138.828	139.161	139.158	139.191	139.123	139.121	139.022	139.216	139.123	139.022	138.981	139.122	102.068	102.045	102.034	102.085	102.060	102.060	102.065	102.057	102.041	102.057	102.096	102.102	102.055	102.019	102.013	102.025	102.033	102.060	102.043	102.011	102.051	102.017	102.016	102.041	102.033	102.005	102.029	102.013	102.033	102.014	102.107	102.034	2016_7_19_17_07_14
FLQS3047GRWM____	-29.414	-29.309	-29.394	-29.468	-29.396	-29.432	-29.432	-29.431	-29.362	-29.432	-29.534	-29.536	-29.361	-29.326	-29.223	-29.327	-29.328	-29.431	-29.362	-29.256	-29.350	-29.328	-29.326	-29.395	-29.328	-29.290	-29.329	-29.328	-29.328	-29.255	-29.432	-29.362	138.949	138.854	139.086	139.118	139.083	139.009	139.150	139.082	139.088	139.086	139.119	139.226	139.046	139.038	138.829	138.977	139.110	139.043	138.972	139.040	138.702	139.222	139.114	139.183	139.110	139.063	139.039	139.077	139.110	139.013	139.115	139.110	101.952	101.918	101.933	101.959	101.934	101.954	101.942	101.947	101.920	101.948	101.985	101.977	101.923	101.910	101.886	101.915	101.905	101.951	101.930	101.882	101.947	101.895	101.904	101.925	101.905	101.894	101.911	101.907	101.905	101.884	101.945	101.918	2016_7_19_17_07_14
FLQS303BGRWM____	-29.153	-29.084	-29.120	-29.225	-29.169	-29.170	-29.203	-29.169	-29.135	-29.170	-29.273	-29.307	-29.136	-29.065	-28.961	-29.067	-29.100	-29.168	-29.101	-29.029	-29.086	-29.050	-29.065	-29.120	-29.100	-29.015	-29.067	-29.067	-29.100	-29.031	-29.204	-29.101	139.010	138.833	139.055	139.055	139.129	139.024	139.198	139.204	139.134	139.196	139.199	139.309	139.095	139.159	138.918	139.095	139.161	139.094	139.061	139.093	138.831	139.125	139.165	139.090	139.161	139.055	139.093	139.129	139.161	139.061	139.204	139.162	101.843	101.830	101.826	101.867	101.839	101.848	101.847	101.833	101.825	101.834	101.874	101.879	101.829	101.795	101.774	101.802	101.809	101.841	101.818	101.787	101.831	101.792	101.795	101.823	101.809	101.784	101.802	101.799	101.809	101.790	101.846	101.809	2016_7_19_17_07_15
FLQS3024GRWM____	-29.506	-29.431	-29.479	-29.585	-29.505	-29.505	-29.550	-29.505	-29.480	-29.515	-29.610	-29.654	-29.470	-29.400	-29.308	-29.400	-29.505	-29.515	-29.435	-29.374	-29.433	-29.409	-29.410	-29.479	-29.505	-29.365	-29.400	-29.400	-29.505	-29.365	-29.550	-29.435	138.970	138.877	139.247	139.179	139.085	138.945	139.249	139.120	139.175	139.213	139.155	139.317	138.980	139.120	138.920	138.980	139.120	139.176	138.980	139.098	138.800	139.208	139.206	139.210	139.120	139.120	138.980	139.015	139.120	139.015	139.171	139.120	102.050	102.029	102.017	102.064	102.040	102.052	102.044	102.037	102.023	102.034	102.076	102.079	102.035	101.996	101.976	102.008	102.037	102.037	102.021	101.988	102.036	101.992	101.993	102.019	102.037	101.982	102.008	102.005	102.037	101.991	102.051	102.010	2016_7_19_17_07_15
FLQS301GGRWM____	-29.572	-29.500	-29.549	-29.654	-29.584	-29.582	-29.618	-29.583	-29.550	-29.582	-29.688	-29.723	-29.551	-29.479	-29.378	-29.479	-29.512	-29.583	-29.511	-29.442	-29.499	-29.480	-29.477	-29.547	-29.512	-29.443	-29.477	-29.479	-29.512	-29.444	-29.621	-29.515	138.970	138.838	139.200	139.091	139.056	138.948	139.128	139.094	139.133	139.018	139.130	139.236	139.095	139.134	138.873	139.063	139.053	139.095	139.028	138.983	138.836	139.207	139.100	139.088	139.053	139.128	139.028	139.098	139.053	139.027	139.164	139.128	102.034	102.017	102.006	102.056	102.031	102.040	102.039	102.028	102.012	102.034	102.066	102.071	102.015	101.984	101.966	101.990	102.004	102.028	102.005	101.982	102.016	101.978	101.986	102.014	102.004	101.970	101.992	101.987	102.004	101.979	102.037	101.998	2016_7_19_17_07_15
FLQS301EGRWQ____	-29.522	-29.447	-29.502	-29.607	-29.535	-29.538	-29.571	-29.570	-29.501	-29.571	-29.641	-29.677	-29.502	-29.430	-29.328	-29.469	-29.503	-29.571	-29.467	-29.395	-29.451	-29.468	-29.469	-29.501	-29.503	-29.395	-29.470	-29.470	-29.503	-29.397	-29.573	-29.467	138.966	138.953	139.215	139.175	139.070	139.036	139.139	139.211	139.213	139.176	139.206	139.316	139.145	139.160	138.887	139.064	139.099	139.172	139.096	139.134	138.798	139.203	139.207	139.241	139.099	139.161	139.027	139.173	139.099	139.036	139.136	139.207	102.132	102.104	102.104	102.148	102.128	102.132	102.137	102.131	102.103	102.134	102.159	102.164	102.109	102.080	102.062	102.103	102.114	102.134	102.100	102.068	102.118	102.091	102.091	102.101	102.114	102.066	102.106	102.094	102.114	102.077	102.138	102.090	2016_7_19_17_07_15
