SN	Distance_X_LOGO_Front_Camera_RU1	Distance_X_LOGO_Front_Camera_RU2	Distance_X_LOGO_Front_Camera_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_RU1	Distance_Y_LOGO_Front_Camera_RU2	Distance_Y_LOGO_Front_Camera_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_RU1	Angle_Front_Camera_RU2	Angle_Front_Camera_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300LGRWQ____	-25.924	-25.892	-25.892	-25.817	-25.957	-25.754	-25.889	-25.888	-25.784	-25.891	-25.890	-25.785	-25.857	-25.890	-25.856	-25.856	-26.030	-25.922	-25.823	-25.852	-25.893	-25.894	-25.958	-25.857	-25.920	-25.957	-26.032	-25.928	-25.852	-25.823	-26.032	-25.928	139.078	139.078	139.078	139.004	139.077	139.007	139.078	139.010	139.021	139.145	139.076	139.017	139.039	139.076	139.111	139.041	139.111	139.076	138.938	138.976	139.007	139.008	139.044	138.981	139.078	139.042	139.180	139.082	139.007	139.123	138.903	139.112	100.532	100.519	100.519	100.495	100.545	100.470	100.518	100.523	100.481	100.514	100.519	100.481	100.509	100.519	100.503	100.508	100.572	100.531	100.502	100.511	100.525	100.525	100.548	100.513	100.530	100.548	100.568	100.533	100.509	100.489	100.588	100.531	2016_7_19_17_06_07
FLQS300LGRWM____	-26.214	-26.105	-26.138	-26.033	-26.250	-25.994	-26.138	-26.103	-25.997	-26.177	-26.101	-25.994	-26.102	-26.101	-26.106	-26.099	-26.321	-26.172	-26.040	-26.129	-26.104	-26.138	-26.206	-26.108	-26.170	-26.245	-26.286	-26.142	-26.066	-26.043	-26.279	-26.178	138.999	139.031	139.071	139.011	138.998	138.934	139.026	139.005	138.995	139.095	139.048	138.993	139.029	139.048	139.107	139.002	139.064	139.070	138.927	138.937	139.000	138.972	139.038	138.953	139.070	139.008	139.129	139.031	138.964	139.068	138.829	139.102	100.485	100.440	100.450	100.412	100.500	100.403	100.453	100.441	100.399	100.464	100.437	100.398	100.439	100.437	100.434	100.439	100.523	100.463	100.422	100.456	100.442	100.457	100.479	100.447	100.463	100.497	100.504	100.454	100.429	100.412	100.524	100.463	2016_7_19_17_06_07
FLQS3009GRWQ____	-26.204	-26.172	-26.175	-26.102	-26.316	-26.028	-26.201	-26.170	-26.067	-26.175	-26.205	-26.138	-26.138	-26.205	-26.173	-26.169	-26.315	-26.204	-26.108	-26.134	-26.174	-26.208	-26.272	-26.145	-26.395	-26.238	-26.392	-26.209	-26.135	-26.106	-26.346	-26.242	139.049	138.980	139.012	138.953	139.011	138.943	138.977	138.954	139.020	139.117	138.945	138.973	138.897	138.945	139.086	138.949	139.089	139.047	138.904	138.950	138.942	138.916	139.014	138.969	139.009	138.958	139.113	139.045	138.910	139.082	138.840	139.082	100.771	100.763	100.762	100.737	100.818	100.709	100.775	100.764	100.718	100.754	100.779	100.750	100.756	100.779	100.756	100.764	100.812	100.771	100.743	100.750	100.767	100.782	100.800	100.753	100.850	100.791	100.840	100.773	100.754	100.729	100.843	100.783	2016_7_19_17_06_08
FLQS2F0LGRX5____	-26.060	-26.022	-26.026	-25.990	-26.093	-25.922	-26.025	-26.023	-25.925	-26.027	-26.023	-25.922	-25.993	-26.023	-25.992	-25.987	-26.165	-26.059	-25.963	-26.023	-26.026	-26.026	-26.092	-25.996	-26.057	-26.129	-26.166	-26.024	-26.023	-25.926	-26.164	-26.062	139.009	138.983	139.008	138.910	139.009	138.909	139.006	138.941	138.971	139.106	138.987	138.970	138.969	138.987	139.077	138.948	139.077	139.009	138.897	138.907	138.937	138.941	138.973	138.934	139.008	138.948	139.141	139.039	138.906	139.076	138.828	139.042	100.750	100.737	100.736	100.730	100.763	100.702	100.736	100.740	100.699	100.730	100.737	100.698	100.726	100.737	100.718	100.726	100.787	100.750	100.720	100.743	100.742	100.742	100.766	100.730	100.749	100.782	100.782	100.734	100.743	100.692	100.805	100.748	2016_7_19_17_06_08
FLQS2EQUGRX5____	-26.044	-26.010	-25.977	-25.910	-26.148	-25.869	-26.013	-25.977	-25.870	-26.014	-26.078	-25.867	-25.974	-26.078	-25.978	-25.973	-26.151	-26.043	-25.946	-25.944	-25.978	-26.008	-26.078	-25.979	-26.113	-26.148	-26.152	-26.012	-26.007	-25.910	-26.149	-26.046	139.022	138.993	139.048	138.952	138.890	138.949	139.047	138.952	139.021	139.119	138.960	139.010	138.979	138.960	139.087	138.925	139.053	139.019	138.853	138.920	138.948	138.890	138.855	138.977	139.030	138.925	139.121	139.051	138.914	139.087	138.846	139.085	100.484	100.473	100.456	100.436	100.536	100.420	100.470	100.463	100.415	100.465	100.503	100.415	100.459	100.503	100.453	100.463	100.524	100.484	100.458	100.452	100.463	100.480	100.510	100.462	100.511	100.533	100.520	100.469	100.477	100.426	100.539	100.480	2016_7_19_17_06_08
FLQS2DERGRX5____	-25.958	-25.922	-25.890	-25.821	-25.997	-25.743	-25.890	-25.886	-25.789	-25.889	-25.888	-25.783	-25.892	-25.888	-25.886	-25.885	-26.066	-25.956	-25.854	-25.850	-25.889	-25.923	-25.992	-25.860	-25.957	-25.959	-26.032	-25.923	-25.852	-25.818	-26.066	-25.960	139.191	139.153	139.189	139.129	139.192	139.053	139.184	139.126	139.160	139.220	139.164	139.151	139.079	139.164	139.187	139.122	139.231	139.189	139.043	139.064	139.113	139.091	139.156	139.072	139.190	139.128	139.260	139.153	139.085	139.266	138.939	139.224	100.678	100.666	100.651	100.628	100.693	100.602	100.651	100.654	100.612	100.648	100.652	100.611	100.659	100.652	100.649	100.654	100.717	100.677	100.647	100.644	100.656	100.671	100.694	100.647	100.677	100.683	100.702	100.667	100.643	100.616	100.739	100.676	2016_7_19_17_06_08
FLQS2CKUGRX5	-26.036	-26.001	-25.998	-25.998	-26.070	-25.861	-26.000	-25.928	-25.860	-26.002	-26.000	-25.893	-25.963	-26.000	-25.968	-25.964	-26.145	-26.033	-25.938	-25.965	-26.002	-26.001	-26.071	-25.971	-26.032	-26.072	-26.143	-26.005	-25.967	-25.901	-26.138	-26.040	139.067	139.067	139.066	138.937	139.068	138.996	139.067	138.937	139.031	139.137	139.069	139.028	138.972	139.069	139.102	139.033	139.103	139.007	138.926	138.959	138.995	139.001	139.032	138.996	139.042	139.031	139.170	139.100	138.996	139.136	138.832	139.102	100.767	100.753	100.752	100.761	100.780	100.702	100.752	100.733	100.699	100.748	100.752	100.713	100.745	100.752	100.737	100.740	100.807	100.770	100.738	100.746	100.758	100.758	100.783	100.746	100.767	100.784	100.801	100.752	100.744	100.708	100.825	100.766	2016_7_19_17_06_08
FLQS2C9EGRX5____	-25.985	-25.986	-25.984	-25.880	-26.053	-25.848	-25.953	-25.983	-25.881	-25.989	-25.950	-25.876	-25.990	-25.950	-25.953	-25.949	-26.097	-26.016	-25.920	-25.943	-25.953	-25.986	-26.051	-25.955	-26.018	-26.019	-26.098	-25.991	-25.948	-25.883	-26.126	-26.023	139.137	139.077	139.135	139.086	139.138	138.965	139.127	138.975	139.103	139.144	139.103	138.992	138.986	139.103	139.180	139.057	139.121	139.130	138.930	138.991	139.060	139.023	139.096	138.995	139.135	139.121	139.178	139.064	139.013	139.104	138.861	139.163	100.592	100.597	100.592	100.554	100.619	100.550	100.580	100.603	100.553	100.593	100.581	100.559	100.605	100.581	100.576	100.584	100.638	100.605	100.581	100.586	100.585	100.601	100.621	100.590	100.605	100.607	100.634	100.600	100.586	100.554	100.669	100.605	2016_7_19_17_06_08
FLQS2C6NGRX5____	-26.330	-26.292	-26.292	-26.224	-26.361	-26.151	-26.290	-26.287	-26.185	-26.292	-26.291	-26.184	-26.257	-26.291	-26.259	-26.255	-26.432	-26.328	-26.225	-26.253	-26.291	-26.292	-26.362	-26.257	-26.325	-26.359	-26.434	-26.292	-26.288	-26.188	-26.431	-26.329	139.040	139.065	139.036	138.965	139.065	138.967	139.039	138.967	139.004	139.131	139.060	139.028	139.000	139.060	139.099	139.025	139.098	139.038	138.924	138.930	138.965	138.993	139.004	138.967	139.041	139.029	139.167	139.072	138.929	139.111	138.860	139.075	100.730	100.713	100.715	100.694	100.741	100.665	100.715	100.719	100.676	100.709	100.713	100.673	100.705	100.713	100.698	100.702	100.767	100.730	100.697	100.708	100.720	100.719	100.746	100.707	100.728	100.743	100.762	100.713	100.722	100.669	100.784	100.727	2016_7_19_17_06_08
FLQS2BJ4GRX5____	-26.140	-26.105	-26.139	-26.068	-26.209	-26.006	-26.177	-26.107	-26.037	-26.141	-26.103	-26.003	-26.109	-26.103	-26.108	-26.072	-26.286	-26.173	-26.044	-26.105	-26.109	-26.108	-26.208	-26.078	-26.137	-26.173	-26.290	-26.111	-26.106	-26.010	-26.250	-26.178	139.070	139.035	139.071	139.008	139.070	139.002	139.029	139.007	139.038	139.102	139.047	139.000	139.030	139.047	139.107	139.008	139.105	139.069	138.924	138.946	139.001	139.012	139.034	138.993	139.040	139.042	139.136	139.106	138.965	139.140	138.895	139.101	100.561	100.550	100.561	100.538	100.589	100.513	100.579	100.553	100.523	100.560	100.549	100.512	100.552	100.549	100.546	100.539	100.617	100.575	100.534	100.557	100.554	100.553	100.591	100.543	100.563	100.577	100.616	100.547	100.556	100.505	100.618	100.574	2016_7_19_17_06_08
FLQS224TGRWM____	-26.250	-26.215	-26.212	-26.201	-26.284	-26.061	-26.217	-26.244	-26.102	-26.212	-26.211	-26.096	-26.181	-26.211	-26.181	-26.176	-26.361	-26.250	-26.152	-26.206	-26.214	-26.213	-26.285	-26.183	-26.249	-26.285	-26.361	-26.214	-26.178	-26.112	-26.356	-26.253	139.078	139.075	139.114	138.942	139.114	138.942	139.074	138.984	139.041	139.144	139.091	138.977	139.038	139.091	139.153	139.048	139.111	139.076	138.931	138.984	139.008	139.018	139.046	138.973	139.077	139.091	139.178	139.077	139.012	139.114	138.906	139.149	100.795	100.781	100.777	100.786	100.806	100.730	100.782	100.799	100.739	100.775	100.778	100.741	100.770	100.778	100.762	100.768	100.836	100.795	100.767	100.784	100.785	100.784	100.811	100.776	100.794	100.808	100.831	100.780	100.771	100.737	100.850	100.791	2016_7_19_17_06_08
FLQS224LGRWM____	-26.034	-26.000	-25.996	-25.927	-26.070	-25.850	-25.998	-25.992	-25.854	-25.999	-25.998	-25.888	-25.963	-25.998	-25.964	-25.996	-26.140	-26.069	-25.900	-25.956	-25.997	-25.999	-26.067	-26.006	-26.033	-26.071	-26.139	-26.035	-25.960	-25.931	-26.142	-26.036	139.066	139.065	139.043	138.949	139.068	138.973	139.063	138.974	139.031	139.134	139.071	139.003	139.001	139.071	139.098	138.968	139.100	139.040	138.920	138.960	138.992	139.001	138.984	138.989	139.041	139.035	139.147	139.068	138.995	139.110	138.889	139.100	100.614	100.601	100.601	100.581	100.629	100.548	100.600	100.605	100.546	100.596	100.600	100.561	100.591	100.600	100.584	100.607	100.654	100.631	100.572	100.591	100.605	100.605	100.634	100.609	100.616	100.632	100.651	100.615	100.590	100.570	100.671	100.613	2016_7_19_17_06_08
FLQS200ZGRX8____	-25.902	-25.863	-25.865	-25.761	-25.902	-25.725	-25.865	-25.831	-25.760	-25.866	-25.867	-25.724	-25.834	-25.867	-25.833	-25.827	-26.005	-25.899	-25.770	-25.828	-25.863	-25.867	-25.937	-25.835	-25.901	-25.937	-26.006	-25.864	-25.827	-25.762	-26.006	-25.903	139.136	139.137	139.135	139.040	139.135	139.036	139.136	139.064	139.104	139.207	139.137	139.097	139.073	139.137	139.172	139.040	139.174	139.134	138.996	139.026	139.063	139.068	139.076	139.066	139.134	139.045	139.242	139.146	139.064	139.208	138.939	139.171	100.649	100.634	100.635	100.600	100.649	100.586	100.634	100.626	100.595	100.629	100.635	100.581	100.626	100.635	100.619	100.626	100.687	100.648	100.607	100.628	100.639	100.640	100.667	100.628	100.649	100.670	100.683	100.633	100.625	100.588	100.705	100.647	2016_7_19_17_06_09
FLNS2037GRWV____	-25.683	-25.660	-25.648	-25.588	-25.788	-25.528	-25.659	-25.656	-25.555	-25.658	-25.658	-25.613	-25.613	-25.658	-25.624	-25.683	-25.799	-25.692	-25.593	-25.623	-25.660	-25.718	-25.788	-25.628	-25.693	-25.728	-25.795	-25.659	-25.624	-25.553	-25.804	-25.695	138.960	139.023	138.960	138.957	138.960	138.954	139.022	138.960	138.987	139.095	139.033	138.925	138.925	139.033	139.057	138.925	139.065	139.024	138.880	138.928	138.991	138.890	138.925	138.952	139.025	138.995	139.130	139.062	138.953	139.094	138.890	139.059	100.353	100.339	100.339	100.316	100.395	100.292	100.339	100.342	100.300	100.333	100.338	100.328	100.328	100.338	100.322	100.356	100.391	100.352	100.323	100.332	100.342	100.372	100.398	100.332	100.352	100.369	100.385	100.336	100.330	100.292	100.406	100.351	2016_7_19_17_06_09
