SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30UFGRWV____	-65.920	-65.737	-65.851	-65.627	-65.468	-65.632	-65.562	-65.672	-65.672	-65.603	-65.784	-65.606	-65.627	-65.709	-65.972	-65.562	-65.893	-65.711	-65.596	-65.680	-65.574	-65.587	-65.599	-65.424	-65.906	-65.599	-65.707	-65.834	-65.757	-65.653	-65.923	-65.625	131.302	131.164	131.306	131.172	131.165	131.023	131.166	131.027	131.066	130.931	131.183	131.139	131.172	131.059	131.235	131.097	131.145	131.141	131.029	131.143	130.965	131.203	131.095	130.996	131.164	131.061	130.824	131.273	131.094	131.197	131.152	131.231	116.502	116.462	116.477	116.422	116.368	116.450	116.401	116.463	116.456	116.456	116.475	116.420	116.422	116.471	116.532	116.413	116.520	116.457	116.437	116.446	116.440	116.403	116.426	116.382	116.521	116.432	116.511	116.477	116.481	116.427	116.529	116.411	2016_7_19_17_04_08
FLQS30TYGRWV____	-65.922	-65.778	-65.885	-65.638	-65.511	-65.677	-65.604	-65.712	-65.715	-65.645	-65.825	-65.648	-65.638	-65.746	-66.005	-65.604	-65.920	-65.718	-65.643	-65.716	-65.619	-65.599	-65.640	-65.472	-65.938	-65.640	-65.749	-65.873	-65.802	-65.659	-65.920	-65.660	131.340	131.150	131.299	131.160	131.158	131.013	131.159	131.019	131.057	130.951	131.179	131.132	131.160	131.051	131.231	131.088	131.142	131.137	131.015	131.132	130.923	131.190	131.085	130.988	131.161	131.050	130.817	131.266	131.092	131.192	131.144	131.234	116.660	116.642	116.654	116.592	116.548	116.631	116.580	116.642	116.637	116.631	116.654	116.600	116.592	116.649	116.707	116.592	116.693	116.624	116.619	116.624	116.626	116.573	116.606	116.564	116.696	116.612	116.691	116.655	116.661	116.593	116.693	116.586	2016_7_19_17_04_08
FLQS30T7GRWV____	-66.063	-65.920	-66.028	-65.775	-65.650	-65.819	-65.715	-65.849	-65.848	-65.784	-65.968	-65.788	-65.775	-65.881	-66.123	-65.711	-66.067	-65.857	-65.781	-65.856	-65.752	-65.740	-65.778	-65.612	-66.085	-65.777	-65.883	-66.022	-65.945	-65.832	-66.099	-65.771	131.386	131.173	131.317	131.217	131.209	131.068	131.176	131.035	131.072	130.970	131.193	131.145	131.217	131.068	131.240	131.147	131.152	131.186	131.032	131.179	130.968	131.208	131.146	131.001	131.211	131.067	130.860	131.279	131.142	131.202	131.119	131.286	116.583	116.570	116.583	116.512	116.470	116.553	116.498	116.570	116.563	116.559	116.584	116.529	116.512	116.575	116.629	116.502	116.625	116.546	116.547	116.547	116.548	116.502	116.525	116.493	116.621	116.539	116.612	116.587	116.584	116.534	116.642	116.499	2016_7_19_17_04_08
FLQS30S7GRWV____	-66.002	-65.815	-65.965	-65.678	-65.585	-65.746	-65.648	-65.751	-65.751	-65.727	-65.908	-65.727	-65.678	-65.788	-66.058	-65.643	-66.007	-65.829	-65.680	-65.798	-65.694	-65.678	-65.687	-65.543	-66.031	-65.721	-65.860	-65.957	-65.959	-65.696	-66.004	-65.708	131.216	131.078	131.221	131.082	131.078	130.943	131.079	130.939	130.975	130.843	131.093	131.090	131.082	130.974	131.144	130.970	131.014	131.056	130.937	131.053	130.809	131.073	131.007	130.913	131.121	130.977	130.696	131.181	130.969	131.108	131.060	131.148	116.684	116.643	116.670	116.594	116.562	116.642	116.584	116.645	116.638	116.653	116.672	116.610	116.594	116.651	116.716	116.602	116.721	116.652	116.620	116.641	116.648	116.596	116.611	116.577	116.711	116.628	116.726	116.674	116.712	116.596	116.712	116.593	2016_7_19_17_04_08
FLQS30RRGRWV____	-65.990	-65.811	-65.919	-65.662	-65.577	-65.703	-65.635	-65.745	-65.747	-65.759	-65.850	-65.720	-65.662	-65.778	-66.081	-65.670	-65.994	-65.790	-65.705	-65.793	-65.690	-65.657	-65.671	-65.534	-65.973	-65.670	-65.782	-65.940	-65.911	-65.724	-65.991	-65.691	131.342	131.158	131.302	131.163	131.158	131.017	131.163	131.021	131.057	130.916	131.180	131.133	131.163	131.056	131.230	131.090	131.104	131.172	131.022	131.131	130.920	131.194	131.089	130.988	131.206	131.053	130.813	131.269	131.094	131.196	131.107	131.234	116.596	116.566	116.579	116.513	116.484	116.553	116.504	116.567	116.562	116.590	116.576	116.539	116.513	116.572	116.647	116.529	116.640	116.556	116.553	116.564	116.565	116.506	116.529	116.499	116.614	116.535	116.616	116.592	116.612	116.529	116.638	116.511	2016_7_19_17_04_08
FLQS30R2GRWV____	-65.472	-65.329	-65.440	-65.184	-65.099	-65.225	-65.156	-65.266	-65.265	-65.235	-65.376	-65.238	-65.184	-65.338	-65.566	-65.154	-65.517	-65.309	-65.190	-65.306	-65.206	-65.150	-65.189	-65.059	-65.493	-65.192	-65.334	-65.468	-65.430	-65.246	-65.511	-65.251	131.654	131.429	131.618	131.481	131.473	131.331	131.437	131.332	131.366	131.232	131.455	131.445	131.481	131.374	131.503	131.410	131.419	131.447	131.333	131.412	131.231	131.511	131.408	131.297	131.474	131.330	131.124	131.537	131.364	131.467	131.418	131.503	116.550	116.538	116.544	116.479	116.450	116.519	116.477	116.533	116.527	116.540	116.550	116.504	116.479	116.551	116.609	116.481	116.606	116.528	116.507	116.533	116.530	116.462	116.493	116.467	116.588	116.508	116.594	116.569	116.585	116.503	116.604	116.498	2016_7_19_17_04_09
FLQS30QXGRWV____	-65.987	-65.812	-65.951	-65.668	-65.577	-65.743	-65.670	-65.745	-65.745	-65.717	-65.898	-65.718	-65.668	-65.812	-66.046	-65.672	-65.991	-65.787	-65.676	-65.790	-65.682	-65.664	-65.708	-65.537	-65.975	-65.706	-65.850	-65.947	-65.874	-65.728	-65.993	-65.698	131.328	131.108	131.293	131.153	131.104	130.968	131.157	130.970	131.003	130.868	131.130	131.118	131.153	131.006	131.181	131.042	131.091	131.119	130.969	131.117	130.906	131.146	131.042	130.937	131.149	131.006	130.759	131.217	131.079	131.144	131.132	131.222	116.524	116.502	116.518	116.444	116.421	116.502	116.444	116.503	116.497	116.511	116.528	116.467	116.444	116.520	116.571	116.464	116.567	116.491	116.479	116.493	116.492	116.444	116.477	116.436	116.552	116.483	116.576	116.530	116.529	116.466	116.561	116.442	2016_7_19_17_04_09
FLQS30QPGRWV____	-65.807	-65.667	-65.774	-65.523	-65.394	-65.564	-65.493	-65.602	-65.602	-65.536	-65.711	-65.541	-65.523	-65.634	-65.939	-65.492	-65.811	-65.612	-65.526	-65.612	-65.508	-65.485	-65.528	-65.358	-65.833	-65.527	-65.636	-65.807	-65.690	-65.543	-65.814	-65.507	131.405	131.214	131.369	131.228	131.222	131.080	131.229	131.079	131.111	130.977	131.208	131.190	131.228	131.121	131.290	131.157	131.170	131.190	131.083	131.188	130.979	131.259	131.158	131.041	131.224	131.120	130.872	131.328	131.153	131.258	131.207	131.296	116.589	116.574	116.584	116.521	116.477	116.561	116.510	116.574	116.569	116.570	116.590	116.534	116.521	116.579	116.655	116.522	116.632	116.559	116.547	116.559	116.559	116.502	116.535	116.496	116.630	116.541	116.623	116.603	116.592	116.523	116.626	116.504	2016_7_19_17_04_09
FLQS30QMGRWV____	-65.800	-65.656	-65.763	-65.518	-65.389	-65.553	-65.485	-65.589	-65.590	-65.525	-65.711	-65.528	-65.518	-65.625	-65.896	-65.485	-65.813	-65.599	-65.518	-65.641	-65.533	-65.487	-65.522	-65.349	-65.824	-65.519	-65.624	-65.802	-65.730	-65.581	-65.806	-65.546	131.387	131.210	131.356	131.220	131.218	131.073	131.177	131.073	131.111	130.977	131.196	131.186	131.220	131.113	131.239	131.151	131.152	131.189	131.074	131.183	130.967	131.251	131.149	131.044	131.172	131.114	130.871	131.317	131.096	131.207	131.156	131.241	116.467	116.448	116.460	116.398	116.353	116.436	116.394	116.448	116.442	116.443	116.470	116.407	116.398	116.454	116.526	116.398	116.513	116.432	116.423	116.447	116.447	116.381	116.412	116.369	116.513	116.417	116.496	116.480	116.493	116.422	116.509	116.404	2016_7_19_17_04_09
FLQS30Q9GRWY____	-65.875	-65.735	-65.840	-65.594	-65.467	-65.631	-65.560	-65.663	-65.665	-65.596	-65.780	-65.601	-65.594	-65.700	-65.935	-65.558	-65.876	-65.670	-65.597	-65.668	-65.567	-65.558	-65.595	-65.429	-65.895	-65.594	-65.699	-65.832	-65.793	-65.614	-65.881	-65.611	131.399	131.215	131.361	131.224	131.217	131.081	131.224	131.079	131.116	130.982	131.201	131.192	131.224	131.119	131.291	131.152	131.163	131.195	131.082	131.193	130.981	131.258	131.152	131.011	131.222	131.079	130.875	131.327	131.155	131.211	131.203	131.246	116.491	116.474	116.486	116.423	116.381	116.461	116.412	116.473	116.467	116.467	116.493	116.432	116.423	116.479	116.531	116.424	116.533	116.455	116.450	116.455	116.457	116.405	116.436	116.403	116.529	116.449	116.521	116.489	116.505	116.433	116.527	116.426	2016_7_19_17_04_09
FLQS30Q9GRWV____	-65.917	-65.771	-65.850	-65.628	-65.507	-65.640	-65.566	-65.670	-65.669	-65.602	-65.785	-65.638	-65.628	-65.708	-65.972	-65.564	-65.884	-65.712	-65.600	-65.712	-65.575	-65.594	-65.601	-65.468	-65.903	-65.601	-65.705	-65.868	-65.830	-65.656	-65.919	-65.621	131.312	131.089	131.273	131.136	131.091	130.951	131.094	130.956	130.998	130.901	131.112	131.071	131.136	130.987	131.160	131.023	131.076	131.107	130.992	131.107	130.895	131.127	131.021	130.925	131.137	130.985	130.791	131.199	131.024	131.126	131.077	131.163	116.627	116.615	116.611	116.557	116.523	116.594	116.543	116.603	116.596	116.589	116.616	116.572	116.557	116.611	116.673	116.555	116.657	116.592	116.573	116.592	116.581	116.547	116.568	116.538	116.653	116.574	116.645	116.630	116.647	116.569	116.669	116.550	2016_7_19_17_04_09
FLQS30Q3GRWV____	-66.227	-66.087	-66.227	-65.985	-65.859	-65.987	-65.916	-66.016	-66.015	-65.989	-66.173	-65.997	-65.985	-66.088	-66.324	-65.915	-66.263	-66.102	-65.985	-66.058	-66.000	-65.953	-65.984	-65.820	-66.281	-65.983	-66.050	-66.221	-66.183	-66.036	-66.265	-65.974	131.379	131.203	131.348	131.169	131.208	131.066	131.170	131.067	131.104	130.969	131.185	131.179	131.169	131.106	131.274	131.141	131.149	131.185	131.026	131.181	130.931	131.244	131.140	131.039	131.164	131.107	130.863	131.309	131.135	131.198	131.148	131.278	116.712	116.694	116.718	116.665	116.614	116.683	116.640	116.694	116.687	116.701	116.727	116.667	116.665	116.712	116.764	116.645	116.765	116.703	116.690	116.688	116.712	116.641	116.670	116.630	116.769	116.675	116.741	116.722	116.740	116.677	116.766	116.642	2016_7_19_17_04_09
FLQS30Q2GRWV____	-65.858	-65.716	-65.825	-65.571	-65.446	-65.611	-65.542	-65.654	-65.654	-65.589	-65.767	-65.591	-65.571	-65.685	-65.957	-65.543	-65.865	-65.697	-65.576	-65.696	-65.556	-65.533	-65.578	-65.403	-65.885	-65.577	-65.688	-65.859	-65.822	-65.594	-65.863	-65.559	131.350	131.171	131.353	131.175	131.166	131.032	131.175	131.033	131.068	130.930	131.188	131.145	131.175	131.110	131.239	131.103	131.153	131.148	131.030	131.142	130.967	131.207	131.102	131.000	131.173	131.067	130.857	131.278	131.100	131.245	131.149	131.239	116.526	116.508	116.514	116.457	116.415	116.496	116.447	116.511	116.504	116.506	116.523	116.469	116.457	116.508	116.580	116.459	116.563	116.505	116.484	116.506	116.488	116.438	116.472	116.429	116.567	116.478	116.553	116.539	116.557	116.452	116.563	116.441	2016_7_19_17_04_09
FLQS30PHGRWY____	-65.877	-65.738	-65.844	-65.595	-65.462	-65.628	-65.564	-65.670	-65.670	-65.601	-65.788	-65.605	-65.595	-65.705	-65.972	-65.565	-65.886	-65.676	-65.595	-65.677	-65.570	-65.556	-65.599	-65.422	-65.867	-65.599	-65.704	-65.872	-65.797	-65.615	-65.880	-65.618	131.340	131.163	131.347	131.168	131.206	131.063	131.169	131.028	131.095	130.958	131.188	131.174	131.168	131.103	131.233	131.098	131.144	131.177	131.063	131.174	130.958	131.241	131.098	131.030	131.203	131.106	130.853	131.312	131.096	131.240	131.146	131.233	116.570	116.552	116.557	116.502	116.449	116.532	116.491	116.552	116.541	116.541	116.566	116.504	116.502	116.551	116.622	116.503	116.607	116.529	116.520	116.529	116.530	116.475	116.515	116.465	116.591	116.514	116.595	116.573	116.585	116.496	116.605	116.498	2016_7_19_17_04_10
FLQS30NWGRWV____	-65.918	-65.737	-65.883	-65.600	-65.507	-65.638	-65.570	-65.669	-65.669	-65.646	-65.828	-65.651	-65.600	-65.744	-65.980	-65.569	-65.920	-65.752	-65.600	-65.716	-65.613	-65.599	-65.638	-65.466	-65.909	-65.637	-65.703	-65.878	-65.805	-65.661	-65.927	-65.630	131.386	131.210	131.353	131.217	131.213	131.075	131.218	131.075	131.107	130.975	131.233	131.188	131.217	131.110	131.281	131.148	131.155	131.187	131.074	131.186	130.935	131.247	131.148	131.040	131.212	131.114	130.863	131.317	131.144	131.245	131.191	131.282	116.753	116.720	116.747	116.671	116.640	116.710	116.661	116.720	116.715	116.730	116.749	116.694	116.671	116.740	116.793	116.673	116.794	116.730	116.697	116.717	116.725	116.666	116.697	116.656	116.780	116.702	116.769	116.751	116.756	116.688	116.790	116.671	2016_7_19_17_04_10
FLQS30MRGRWY____	-65.860	-65.688	-65.825	-65.575	-65.453	-65.612	-65.513	-65.618	-65.617	-65.587	-65.771	-65.591	-65.575	-65.687	-65.921	-65.545	-65.870	-65.661	-65.579	-65.661	-65.557	-65.541	-65.550	-65.409	-65.881	-65.577	-65.686	-65.854	-65.786	-65.601	-65.864	-65.572	131.293	131.149	131.297	131.119	131.148	130.974	131.115	131.013	131.054	130.917	131.130	131.124	131.119	131.054	131.221	131.045	131.095	131.128	131.015	131.124	130.917	131.142	131.043	130.945	131.114	131.053	130.812	131.214	131.084	131.141	131.095	131.179	116.499	116.464	116.486	116.430	116.382	116.468	116.409	116.464	116.456	116.469	116.497	116.435	116.430	116.481	116.533	116.432	116.537	116.458	116.450	116.459	116.459	116.414	116.435	116.403	116.538	116.442	116.523	116.511	116.510	116.435	116.535	116.419	2016_7_19_17_04_10
FLQS30MKGRWV____	-65.999	-65.862	-65.966	-65.714	-65.590	-65.760	-65.683	-65.789	-65.789	-65.719	-65.897	-65.725	-65.714	-65.822	-66.052	-65.680	-66.000	-65.794	-65.720	-65.791	-65.658	-65.679	-65.718	-65.554	-66.017	-65.717	-65.824	-65.950	-65.876	-65.771	-66.000	-65.702	131.375	131.154	131.299	131.201	131.196	131.055	131.200	131.056	131.093	130.961	131.176	131.169	131.201	131.091	131.269	131.128	131.140	131.176	131.057	131.171	130.961	131.235	131.087	131.026	131.198	131.052	130.818	131.306	131.128	131.194	131.184	131.271	116.846	116.837	116.848	116.777	116.735	116.819	116.766	116.829	116.823	116.821	116.846	116.787	116.777	116.834	116.883	116.778	116.888	116.810	116.805	116.810	116.800	116.759	116.799	116.752	116.883	116.804	116.883	116.841	116.847	116.798	116.880	116.761	2016_7_19_17_04_10
FLQS30MJGRWV____	-65.862	-65.723	-65.827	-65.580	-65.490	-65.617	-65.547	-65.654	-65.654	-65.593	-65.773	-65.597	-65.580	-65.690	-65.957	-65.546	-65.863	-65.664	-65.580	-65.698	-65.562	-65.543	-65.582	-65.414	-65.886	-65.583	-65.690	-65.857	-65.785	-65.605	-65.869	-65.610	131.272	131.088	131.236	131.093	131.086	130.952	131.094	130.953	130.982	130.884	131.110	131.065	131.093	130.991	131.161	131.023	131.034	131.099	130.950	131.064	130.816	131.126	131.022	130.918	131.092	130.988	130.741	131.201	131.025	131.127	131.075	131.165	116.504	116.488	116.498	116.437	116.406	116.474	116.425	116.487	116.482	116.478	116.501	116.448	116.437	116.493	116.556	116.437	116.546	116.465	116.462	116.483	116.479	116.418	116.450	116.409	116.544	116.456	116.537	116.514	116.520	116.440	116.541	116.434	2016_7_19_17_04_10
FLQS30MEGRWV____	-65.953	-65.810	-65.921	-65.667	-65.538	-65.707	-65.636	-65.745	-65.744	-65.677	-65.865	-65.682	-65.667	-65.781	-66.048	-65.636	-65.997	-65.753	-65.667	-65.753	-65.646	-65.637	-65.671	-65.536	-65.977	-65.670	-65.776	-65.914	-65.837	-65.732	-65.993	-65.699	131.451	131.234	131.420	131.283	131.280	131.137	131.285	131.137	131.171	131.037	131.257	131.211	131.283	131.179	131.303	131.169	131.220	131.249	131.139	131.247	131.001	131.316	131.170	131.066	131.275	131.135	130.932	131.344	131.210	131.273	131.218	131.304	116.503	116.491	116.497	116.433	116.388	116.472	116.422	116.486	116.479	116.479	116.506	116.451	116.433	116.491	116.562	116.442	116.559	116.469	116.458	116.469	116.475	116.416	116.454	116.425	116.542	116.460	116.532	116.508	116.505	116.457	116.558	116.440	2016_7_19_17_04_10
FLQS30LFGRWY____	-66.207	-66.063	-66.173	-65.920	-65.795	-65.962	-65.892	-65.999	-65.997	-65.934	-66.115	-65.936	-65.920	-66.034	-66.299	-65.891	-66.211	-66.006	-65.889	-66.007	-65.902	-65.883	-65.928	-65.754	-66.196	-65.928	-66.031	-66.200	-66.090	-65.947	-66.215	-65.982	131.321	131.100	131.286	131.146	131.141	131.002	131.148	131.000	131.034	130.903	131.124	131.110	131.146	131.040	131.171	131.076	131.086	131.113	131.000	131.110	130.901	131.180	131.078	130.965	131.142	131.042	130.790	131.208	131.072	131.177	131.084	131.168	116.709	116.698	116.704	116.640	116.597	116.680	116.630	116.694	116.687	116.688	116.712	116.652	116.640	116.699	116.768	116.642	116.752	116.676	116.655	116.677	116.677	116.621	116.655	116.614	116.737	116.661	116.741	116.727	116.713	116.644	116.754	116.658	2016_7_19_17_04_10
FLQS30KNGRWV____	-66.035	-65.929	-66.001	-65.784	-65.663	-65.784	-65.717	-65.865	-65.865	-65.809	-65.981	-65.766	-65.784	-65.899	-66.177	-65.719	-66.114	-65.915	-65.751	-65.918	-65.730	-65.748	-65.755	-65.659	-66.059	-65.753	-65.901	-66.077	-66.002	-65.811	-66.079	-65.783	131.402	131.224	131.407	131.230	131.221	131.084	131.228	131.084	131.124	130.982	131.201	131.197	131.230	131.082	131.291	131.158	131.164	131.198	131.085	131.194	130.985	131.260	131.157	131.048	131.224	131.123	130.878	131.289	131.150	131.255	131.201	131.293	116.672	116.666	116.659	116.614	116.574	116.640	116.591	116.668	116.661	116.666	116.688	116.614	116.614	116.680	116.741	116.604	116.741	116.666	116.628	116.667	116.639	116.597	116.617	116.603	116.711	116.622	116.717	116.706	116.705	116.620	116.722	116.603	2016_7_19_17_04_11
FLQS30K5GRWY____	-66.123	-65.947	-66.055	-65.805	-65.708	-65.844	-65.775	-65.879	-65.881	-65.843	-66.028	-65.816	-65.805	-65.914	-66.183	-65.774	-66.128	-65.888	-65.810	-65.918	-65.783	-65.765	-65.811	-65.669	-66.114	-65.811	-65.914	-66.079	-66.008	-65.865	-66.094	-65.832	131.466	131.287	131.431	131.293	131.288	131.152	131.294	131.153	131.184	131.053	131.268	131.265	131.293	131.187	131.359	131.222	131.228	131.267	131.151	131.265	131.053	131.325	131.222	131.116	131.290	131.186	130.945	131.352	131.222	131.320	131.272	131.360	116.688	116.658	116.671	116.608	116.575	116.646	116.597	116.658	116.653	116.663	116.690	116.617	116.608	116.664	116.728	116.609	116.732	116.641	116.634	116.652	116.642	116.588	116.622	116.591	116.716	116.629	116.707	116.693	116.691	116.624	116.712	116.605	2016_7_19_17_04_11
FLQS30K3GRWY____	-66.133	-65.950	-66.099	-65.812	-65.719	-65.849	-65.786	-65.887	-65.886	-65.857	-66.042	-65.859	-65.812	-65.960	-66.193	-65.817	-66.138	-65.932	-65.816	-65.930	-65.825	-65.811	-65.854	-65.721	-66.120	-65.851	-65.954	-66.094	-66.016	-65.909	-66.136	-65.843	131.394	131.211	131.359	131.218	131.218	131.074	131.177	131.075	131.111	130.977	131.236	131.191	131.218	131.112	131.287	131.148	131.200	131.188	131.071	131.189	130.980	131.207	131.108	131.006	131.216	131.113	130.869	131.321	131.147	131.206	131.159	131.288	116.616	116.585	116.611	116.536	116.503	116.573	116.534	116.587	116.580	116.594	116.613	116.557	116.536	116.606	116.656	116.550	116.652	116.583	116.563	116.582	116.582	116.537	116.569	116.541	116.643	116.568	116.646	116.616	116.619	116.572	116.659	116.534	2016_7_19_17_04_11
FLQS30K1GRWY____	-65.744	-65.597	-65.711	-65.458	-65.325	-65.489	-65.428	-65.531	-65.530	-65.464	-65.647	-65.468	-65.458	-65.571	-65.836	-65.427	-65.747	-65.536	-65.460	-65.540	-65.431	-65.424	-65.465	-65.322	-65.764	-65.465	-65.599	-65.736	-65.626	-65.516	-65.746	-65.486	131.504	131.290	131.472	131.337	131.341	131.152	131.290	131.188	131.190	131.093	131.312	131.301	131.337	131.183	131.357	131.221	131.273	131.302	131.191	131.303	131.093	131.324	131.268	131.162	131.291	131.186	130.981	131.395	131.217	131.323	131.273	131.358	116.554	116.540	116.548	116.484	116.436	116.527	116.481	116.535	116.534	116.528	116.554	116.493	116.484	116.550	116.612	116.493	116.596	116.517	116.510	116.518	116.517	116.474	116.498	116.466	116.598	116.512	116.595	116.570	116.563	116.506	116.595	116.490	2016_7_19_17_04_11
FLQS30JCGRWV____	-65.538	-65.434	-65.547	-65.289	-65.211	-65.326	-65.225	-65.326	-65.368	-65.307	-65.488	-65.355	-65.289	-65.406	-65.630	-65.261	-65.585	-65.383	-65.254	-65.421	-65.277	-65.259	-65.298	-65.174	-65.605	-65.297	-65.403	-65.575	-65.503	-65.313	-65.581	-65.366	131.582	131.400	131.552	131.411	131.409	131.265	131.366	131.264	131.305	131.170	131.381	131.377	131.411	131.305	131.474	131.342	131.345	131.382	131.221	131.379	131.168	131.440	131.295	131.190	131.365	131.263	131.061	131.464	131.291	131.433	131.345	131.430	116.548	116.544	116.557	116.491	116.464	116.529	116.477	116.530	116.537	116.539	116.566	116.520	116.491	116.550	116.599	116.493	116.606	116.529	116.512	116.543	116.529	116.475	116.514	116.489	116.610	116.520	116.592	116.582	116.587	116.496	116.604	116.514	2016_7_19_17_04_11
FLQS30J0GRWV____	-65.503	-65.321	-65.434	-65.215	-65.088	-65.219	-65.147	-65.254	-65.253	-65.220	-65.404	-65.192	-65.215	-65.326	-65.559	-65.183	-65.511	-65.292	-65.187	-65.291	-65.192	-65.147	-65.218	-65.048	-65.488	-65.218	-65.289	-65.457	-65.419	-65.238	-65.502	-65.209	131.531	131.321	131.495	131.360	131.357	131.216	131.360	131.219	131.257	131.123	131.336	131.330	131.360	131.255	131.427	131.288	131.296	131.334	131.218	131.331	131.120	131.393	131.288	131.183	131.356	131.207	131.018	131.464	131.289	131.350	131.298	131.382	116.371	116.343	116.353	116.300	116.255	116.326	116.276	116.338	116.331	116.343	116.370	116.297	116.300	116.357	116.408	116.301	116.414	116.331	116.314	116.331	116.333	116.270	116.313	116.272	116.396	116.327	116.385	116.366	116.383	116.309	116.411	116.293	2016_7_19_17_04_11
FLQS30HZGRWY____	-65.872	-65.736	-65.841	-65.593	-65.502	-65.627	-65.558	-65.666	-65.668	-65.604	-65.782	-65.606	-65.593	-65.702	-65.965	-65.558	-65.876	-65.746	-65.591	-65.709	-65.607	-65.551	-65.594	-65.428	-65.898	-65.594	-65.702	-65.867	-65.794	-65.650	-65.883	-65.614	131.317	131.129	131.281	131.101	131.136	130.996	131.102	130.997	131.028	130.891	131.121	131.108	131.101	131.036	131.212	131.032	131.085	131.072	130.997	131.107	130.859	131.134	131.029	130.960	131.139	131.036	130.785	131.247	131.070	131.132	131.085	131.170	116.666	116.651	116.661	116.606	116.568	116.637	116.594	116.650	116.645	116.647	116.669	116.610	116.606	116.656	116.717	116.606	116.708	116.665	116.624	116.646	116.654	116.586	116.619	116.573	116.706	116.618	116.700	116.677	116.682	116.621	116.710	116.602	2016_7_19_17_04_11
FLQS30H6GRWV____	-65.938	-65.799	-65.903	-65.655	-65.532	-65.692	-65.622	-65.730	-65.731	-65.707	-65.887	-65.676	-65.655	-65.762	-66.039	-65.622	-65.977	-65.777	-65.656	-65.780	-65.640	-65.619	-65.658	-65.578	-65.966	-65.657	-65.764	-65.942	-65.865	-65.752	-65.943	-65.687	131.377	131.162	131.342	131.205	131.194	131.059	131.165	131.025	131.096	130.957	131.178	131.169	131.205	131.100	131.268	131.094	131.143	131.173	131.024	131.166	130.958	131.234	131.092	130.984	131.197	131.057	130.855	131.307	131.130	131.190	131.141	131.270	116.783	116.772	116.777	116.714	116.674	116.753	116.710	116.772	116.760	116.776	116.800	116.728	116.714	116.770	116.837	116.722	116.837	116.763	116.746	116.765	116.752	116.697	116.735	116.726	116.824	116.741	116.814	116.797	116.801	116.751	116.826	116.714	2016_7_19_17_04_11
FLQS30GQGRWV____	-66.569	-66.424	-66.535	-66.314	-66.192	-66.316	-66.250	-66.356	-66.355	-66.287	-66.472	-66.293	-66.314	-66.396	-66.664	-66.249	-66.577	-66.362	-66.285	-66.365	-66.255	-66.281	-66.286	-66.149	-66.589	-66.286	-66.387	-66.562	-66.450	-66.346	-66.569	-66.313	131.360	131.146	131.285	131.151	131.152	131.009	131.145	131.008	131.052	130.952	131.167	131.157	131.151	131.041	131.212	131.076	131.083	131.166	131.007	131.162	130.951	131.185	131.076	130.981	131.143	131.042	130.810	131.249	131.074	131.180	131.129	131.216	116.866	116.854	116.868	116.815	116.772	116.840	116.793	116.854	116.846	116.840	116.867	116.806	116.815	116.862	116.925	116.805	116.918	116.829	116.830	116.830	116.829	116.797	116.818	116.787	116.911	116.824	116.900	116.883	116.875	116.821	116.907	116.803	2016_7_19_17_04_12
