SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30MRGRWY____	0.010	0.008	0.005	0.009	0.009	0.005	0.004	0.003	0.010	0.002	0.009	0.008	0.011	0.009	0.001	0.010	0.043	0.010	0.009	0.004	0.010	0.003	0.009	0.012	0.001	0.003	0.011	0.010	0.001	0.002	0.002	0.001	0.064	0.059	0.099	0.062	0.063	0.100	0.096	0.097	0.062	0.099	0.064	0.062	0.062	0.063	0.097	0.064	0.061	0.064	0.063	0.099	0.064	0.098	0.062	0.062	0.098	0.097	0.064	0.063	0.100	0.099	0.096	0.098	0.203	0.205	0.200	0.204	0.204	0.200	0.201	0.201	0.204	0.201	0.204	0.205	0.204	0.204	0.202	0.204	0.193	0.204	0.204	0.200	0.204	0.201	0.204	0.203	0.201	0.201	0.203	0.204	0.202	0.201	0.201	0.202	0.008	0.078	0.202	2016_7_19_17_07_52
FLQS30MKGRWV____	0.152	0.153	0.183	0.154	0.153	0.149	0.156	0.148	0.153	0.151	0.151	0.154	0.151	0.185	0.154	0.153	0.185	0.154	0.151	0.155	0.156	0.154	0.154	0.152	0.154	0.153	0.155	0.154	0.154	0.155	0.154	0.153	0.027	0.027	0.025	0.027	0.026	0.064	0.027	0.063	0.027	0.027	0.027	0.027	0.027	0.022	0.027	0.026	0.023	0.027	0.026	0.027	0.028	0.026	0.025	0.026	0.026	0.025	0.027	0.026	0.026	0.027	0.026	0.026	-0.294	-0.294	-0.303	-0.294	-0.294	-0.297	-0.295	-0.298	-0.293	-0.293	-0.293	-0.294	-0.293	-0.304	-0.294	-0.294	-0.304	-0.294	-0.293	-0.295	-0.295	-0.294	-0.293	-0.293	-0.294	-0.294	-0.295	-0.294	-0.294	-0.294	-0.294	-0.293	0.156	0.028	-0.295	2016_7_19_17_07_53
FLQS30MJGRWV____	0.115	0.115	0.116	0.115	0.113	0.122	0.114	0.109	0.113	0.113	0.083	0.114	0.125	0.082	0.117	0.115	0.123	0.116	0.082	0.114	0.113	0.117	0.115	0.112	0.115	0.115	0.114	0.115	0.115	0.115	0.117	0.115	0.115	0.115	0.114	0.114	0.113	0.078	0.114	0.147	0.113	0.114	0.114	0.113	0.078	0.118	0.114	0.114	0.078	0.114	0.119	0.114	0.114	0.113	0.115	0.115	0.114	0.114	0.114	0.114	0.113	0.113	0.114	0.113	0.039	0.040	0.040	0.040	0.040	0.043	0.040	0.037	0.040	0.040	0.050	0.040	0.041	0.050	0.040	0.040	0.042	0.039	0.050	0.040	0.040	0.039	0.039	0.041	0.040	0.039	0.040	0.039	0.040	0.040	0.039	0.040	0.112	0.112	0.041	2016_7_19_17_07_53
FLQS30MEGRWV____	0.265	0.257	0.261	0.260	0.262	0.260	0.262	0.262	0.262	0.263	0.252	0.262	0.217	0.217	0.263	0.265	0.216	0.218	0.218	0.262	0.262	0.261	0.261	0.262	0.263	0.262	0.234	0.262	0.262	0.262	0.262	0.263	-0.064	-0.024	-0.060	-0.061	-0.060	-0.061	-0.060	-0.061	-0.058	-0.060	-0.026	-0.062	-0.021	-0.023	-0.060	-0.062	-0.021	-0.022	-0.023	-0.061	-0.060	-0.061	-0.060	-0.061	-0.059	-0.061	-0.056	-0.059	-0.063	-0.060	-0.061	-0.060	0.054	0.051	0.055	0.055	0.055	0.055	0.054	0.054	0.054	0.054	0.053	0.055	0.064	0.064	0.054	0.053	0.064	0.063	0.064	0.055	0.054	0.054	0.054	0.054	0.054	0.055	0.063	0.054	0.055	0.054	0.054	0.054	0.254	-0.052	0.056	2016_7_19_17_07_53
FLQS30LFGRWY____	0.131	0.132	0.126	0.127	0.091	0.093	0.130	0.128	0.097	0.129	0.094	0.128	0.122	0.129	0.089	0.096	0.121	0.129	0.129	0.128	0.095	0.092	0.128	0.131	0.093	0.130	0.094	0.128	0.093	0.129	0.130	0.128	-0.002	-0.043	0.038	-0.002	-0.001	0.001	0.001	0.000	0.000	-0.000	0.003	-0.000	0.035	-0.003	-0.000	0.000	0.035	-0.002	-0.001	-0.001	-0.000	0.000	-0.002	-0.000	-0.001	0.001	0.000	-0.002	-0.000	-0.001	-0.000	-0.001	0.142	0.147	0.137	0.143	0.155	0.154	0.141	0.142	0.152	0.142	0.153	0.142	0.139	0.143	0.155	0.153	0.140	0.143	0.142	0.142	0.153	0.155	0.142	0.141	0.154	0.141	0.154	0.142	0.155	0.141	0.142	0.142	0.116	0.002	0.146	2016_7_19_17_07_53
FLQS30KNGRWV____	-0.064	-0.073	-0.075	-0.072	-0.066	-0.074	-0.066	-0.065	-0.065	-0.064	-0.066	-0.074	-0.063	-0.100	-0.074	-0.062	-0.064	-0.063	-0.036	-0.073	-0.066	-0.073	-0.065	-0.061	-0.099	-0.073	-0.065	-0.074	-0.066	-0.065	-0.066	-0.074	0.008	0.044	0.042	0.044	0.009	0.044	0.010	0.009	0.010	0.009	0.010	0.043	0.007	0.012	0.043	0.007	0.007	0.009	0.001	0.044	0.010	0.044	0.009	0.009	0.012	0.044	0.010	0.043	0.009	0.010	0.008	0.043	0.167	0.164	0.165	0.164	0.167	0.164	0.166	0.166	0.166	0.166	0.167	0.165	0.167	0.178	0.164	0.166	0.166	0.166	0.158	0.164	0.166	0.164	0.166	0.166	0.178	0.165	0.167	0.164	0.167	0.166	0.167	0.164	-0.069	0.021	0.166	2016_7_19_17_07_53
FLQS30K5GRWY____	-0.079	-0.074	-0.076	-0.070	-0.068	-0.068	-0.071	-0.070	-0.068	-0.069	-0.071	-0.068	-0.079	-0.079	-0.069	-0.070	-0.079	-0.079	-0.079	-0.070	-0.069	-0.070	-0.069	-0.068	-0.069	-0.070	-0.068	-0.069	-0.067	-0.070	-0.069	-0.069	-0.015	-0.010	-0.013	-0.047	-0.049	-0.048	-0.047	-0.047	-0.046	-0.046	-0.045	-0.047	-0.012	-0.014	-0.048	-0.048	-0.011	-0.014	-0.012	-0.048	-0.045	-0.048	-0.048	-0.047	-0.048	-0.047	-0.045	-0.046	-0.048	-0.048	-0.047	-0.048	0.028	0.026	0.027	0.029	0.029	0.030	0.030	0.030	0.029	0.030	0.030	0.029	0.028	0.028	0.030	0.030	0.028	0.027	0.028	0.029	0.029	0.029	0.030	0.029	0.030	0.030	0.029	0.029	0.029	0.030	0.030	0.030	-0.071	-0.039	0.029	2016_7_19_17_07_53
FLQS30K3GRWY____	0.053	0.010	0.007	0.041	0.042	0.042	0.010	0.039	0.040	0.046	0.046	0.039	0.012	0.015	0.038	0.013	0.014	0.013	0.047	0.048	0.047	0.047	0.047	0.047	0.041	0.008	0.047	0.047	0.048	0.017	0.015	0.049	0.008	0.051	0.047	0.046	0.047	0.047	0.046	0.045	0.044	0.008	0.010	0.046	0.011	0.010	0.043	0.011	0.011	0.012	0.007	0.009	0.008	0.008	0.009	0.009	0.047	0.046	0.008	0.009	0.006	0.010	0.010	0.009	0.047	0.056	0.057	0.045	0.045	0.046	0.056	0.046	0.046	0.050	0.049	0.047	0.060	0.060	0.047	0.060	0.060	0.061	0.049	0.049	0.050	0.049	0.049	0.049	0.045	0.056	0.049	0.050	0.049	0.059	0.060	0.048	0.034	0.023	0.052	2016_7_19_17_07_53
FLQS30K1GRWY____	-0.120	-0.119	-0.090	-0.119	-0.120	-0.094	-0.119	-0.126	-0.118	-0.118	-0.120	-0.119	-0.122	-0.121	-0.119	-0.123	-0.086	-0.088	-0.087	-0.088	-0.121	-0.119	-0.119	-0.118	-0.119	-0.120	-0.088	-0.119	-0.118	-0.121	-0.120	-0.120	-0.056	-0.058	-0.061	-0.056	-0.057	-0.025	-0.056	-0.021	-0.057	-0.058	-0.055	-0.058	-0.058	-0.058	-0.055	-0.057	-0.061	-0.061	-0.060	-0.059	-0.057	-0.057	-0.059	-0.057	-0.057	-0.057	-0.060	-0.056	-0.057	-0.057	-0.056	-0.058	0.084	0.083	0.074	0.083	0.084	0.070	0.083	0.081	0.083	0.083	0.083	0.083	0.085	0.084	0.083	0.084	0.072	0.073	0.073	0.073	0.084	0.083	0.084	0.083	0.083	0.084	0.073	0.083	0.083	0.083	0.084	0.084	-0.113	-0.055	0.081	2016_7_19_17_07_53
FLQS30JCGRWV____	0.002	0.000	0.002	0.001	0.001	0.000	0.000	0.002	-0.001	-0.001	-0.005	0.001	0.002	0.001	0.001	0.002	0.002	-0.006	-0.044	0.000	-0.001	0.001	-0.005	-0.011	0.001	0.002	-0.008	-0.007	0.002	0.000	0.001	-0.031	0.004	0.003	0.004	0.003	0.003	0.003	0.003	0.003	0.003	0.004	0.035	0.003	0.004	0.004	0.004	0.005	0.003	0.040	0.042	0.004	0.002	0.004	0.038	0.038	0.003	0.004	0.037	0.039	0.003	0.004	0.004	0.007	0.000	0.001	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.001	-0.002	0.001	0.000	0.000	-0.000	0.000	-0.000	-0.003	0.010	0.001	0.001	0.001	-0.003	-0.001	0.000	-0.000	-0.002	-0.002	-0.000	0.000	0.000	0.010	-0.003	0.011	0.000	2016_7_19_17_07_54
FLQS30J0GRWV____	0.112	0.111	0.120	0.113	0.110	0.118	0.123	0.121	0.110	0.110	0.112	0.112	0.077	0.081	0.112	0.112	0.093	0.079	0.111	0.120	0.113	0.115	0.115	0.109	0.122	0.122	0.113	0.114	0.113	0.114	0.115	0.113	0.105	0.105	0.069	0.105	0.104	0.069	0.071	0.069	0.104	0.105	0.102	0.106	0.110	0.108	0.103	0.106	0.071	0.109	0.105	0.069	0.104	0.104	0.107	0.105	0.069	0.070	0.104	0.105	0.106	0.104	0.105	0.104	0.172	0.172	0.174	0.172	0.173	0.175	0.173	0.175	0.173	0.173	0.173	0.172	0.183	0.182	0.172	0.171	0.183	0.182	0.172	0.174	0.172	0.171	0.171	0.173	0.174	0.174	0.172	0.171	0.172	0.172	0.171	0.172	0.110	0.096	0.174	2016_7_19_17_07_54
FLQS30HZGRWY____	-0.100	-0.065	-0.064	-0.066	-0.034	-0.065	-0.067	-0.073	-0.097	-0.067	-0.066	-0.067	-0.067	-0.067	-0.067	-0.068	-0.067	-0.065	-0.067	-0.065	-0.062	-0.066	-0.036	-0.066	-0.066	-0.096	-0.063	-0.065	-0.067	-0.097	-0.066	-0.064	-0.002	-0.007	-0.008	-0.007	-0.010	-0.007	-0.008	0.024	-0.004	-0.007	-0.009	-0.008	-0.005	-0.007	-0.007	-0.006	-0.007	-0.006	-0.005	-0.007	-0.007	-0.009	-0.009	-0.006	-0.007	-0.006	-0.008	-0.006	-0.007	-0.004	-0.008	-0.008	0.018	0.007	0.007	0.007	-0.004	0.008	0.008	0.005	0.018	0.008	0.008	0.008	0.008	0.007	0.007	0.008	0.007	0.007	0.008	0.008	0.006	0.008	-0.002	0.007	0.008	0.018	0.007	0.007	0.008	0.017	0.007	0.007	-0.068	-0.006	0.008	2016_7_19_17_07_54
FLQS30H6GRWV____	0.098	0.136	0.098	0.130	0.130	0.130	0.098	0.129	0.130	0.131	0.129	0.131	0.097	0.130	0.131	0.097	0.098	0.097	0.099	0.127	0.129	0.129	0.099	0.101	0.130	0.098	0.129	0.095	0.131	0.097	0.099	0.130	-0.038	-0.074	-0.037	-0.041	-0.040	-0.040	-0.038	-0.040	-0.040	-0.040	-0.039	-0.040	-0.038	-0.040	-0.039	-0.039	-0.038	-0.038	-0.037	-0.041	-0.040	-0.041	-0.038	-0.038	-0.040	-0.037	-0.040	-0.039	-0.041	-0.039	-0.038	-0.040	-0.335	-0.342	-0.335	-0.346	-0.345	-0.346	-0.335	-0.346	-0.346	-0.345	-0.345	-0.345	-0.335	-0.346	-0.346	-0.334	-0.335	-0.335	-0.336	-0.345	-0.345	-0.345	-0.336	-0.337	-0.346	-0.336	-0.345	-0.334	-0.345	-0.334	-0.335	-0.345	0.116	-0.040	-0.341	2016_7_19_17_07_54
FLQS30GQGRWV____	0.616	0.651	0.588	0.618	0.618	0.622	0.617	0.648	0.613	0.611	0.613	0.617	0.611	0.615	0.618	0.614	0.611	0.617	67.781	0.649	0.650	0.616	0.617	0.612	0.649	0.615	0.649	0.649	0.651	0.616	0.617	0.617	0.066	0.061	0.066	0.064	0.064	0.029	0.062	0.093	0.064	0.064	0.061	0.064	0.065	0.064	0.063	0.064	0.065	0.065	5.955	0.061	0.061	0.062	0.063	0.064	0.059	0.063	0.060	0.061	0.060	0.063	0.063	0.065	-0.265	-0.276	-0.256	-0.265	-0.265	-0.262	-0.265	-0.280	-0.264	-0.263	-0.264	-0.266	-0.264	-0.264	-0.265	-0.264	-0.263	-0.266	-25.585	-0.276	-0.276	-0.265	-0.265	-0.263	-0.275	-0.264	-0.276	-0.276	-0.276	-0.265	-0.265	-0.265	2.722	0.247	-1.058	2016_7_19_17_07_54
FLQS30GCGRWY____	-0.054	-0.017	-0.018	-0.054	-0.053	-0.049	-0.056	-0.053	-0.053	-0.053	-0.051	-0.053	-0.018	-0.018	-0.052	-0.020	-0.017	-0.021	-0.052	-0.053	-0.051	-0.054	-0.055	-0.020	-0.053	-0.054	-0.051	-0.018	-0.053	-0.054	-0.019	-0.053	0.002	0.002	0.001	0.003	0.003	-0.040	0.001	0.001	0.001	-0.000	0.002	0.001	-0.001	0.001	0.003	-0.001	0.001	-0.001	0.003	0.004	0.002	0.003	0.001	0.001	0.002	0.001	0.002	0.001	0.001	0.002	0.001	0.002	-0.013	-0.025	-0.025	-0.012	-0.013	-0.008	-0.012	-0.012	-0.012	-0.012	-0.014	-0.012	-0.024	-0.024	-0.013	-0.023	-0.024	-0.023	-0.014	-0.013	-0.014	-0.013	-0.013	-0.024	-0.013	-0.013	-0.013	-0.024	-0.013	-0.012	-0.024	-0.012	-0.042	0.000	-0.016	2016_7_19_17_07_54
FLQS30G5GRWY____	-0.023	-0.058	-0.032	-0.066	-0.065	-0.065	-0.064	-0.030	-0.034	-0.066	-0.065	-0.063	-0.020	-0.022	-0.063	-0.021	-0.021	-0.023	-0.055	-0.063	-0.062	-0.064	-0.063	-0.024	-0.061	-0.063	-0.055	-0.064	-0.053	-0.062	-0.025	-0.063	-0.004	-0.004	0.034	0.038	0.037	0.038	0.036	0.035	0.033	0.035	0.035	0.037	-0.002	-0.002	0.037	-0.001	-0.003	-0.002	0.002	0.037	0.037	0.037	0.037	-0.001	0.038	0.037	0.002	0.038	-0.001	0.038	-0.001	0.037	0.238	0.251	0.236	0.246	0.246	0.246	0.246	0.235	0.237	0.247	0.247	0.246	0.237	0.238	0.246	0.237	0.238	0.238	0.248	0.246	0.246	0.246	0.246	0.239	0.245	0.246	0.249	0.246	0.248	0.246	0.239	0.246	-0.049	0.022	0.244	2016_7_19_17_07_54
FLQS30E9GRWY____	0.069	0.035	0.070	0.070	0.070	0.035	0.033	0.068	0.068	0.069	0.069	0.068	0.066	0.070	0.070	0.071	0.046	0.071	0.107	0.070	0.069	0.068	0.068	0.036	0.069	0.070	0.069	0.070	0.069	0.070	0.069	0.071	0.061	0.067	0.062	0.061	0.061	0.064	0.065	0.060	0.061	0.061	0.060	0.060	0.060	0.063	0.062	0.062	0.026	0.062	0.057	0.060	0.060	0.060	0.060	0.065	0.061	0.061	0.061	0.061	0.061	0.060	0.061	0.061	-0.019	-0.009	-0.020	-0.019	-0.020	-0.009	-0.008	-0.019	-0.020	-0.020	-0.019	-0.019	-0.018	-0.020	-0.020	-0.020	-0.007	-0.020	-0.031	-0.019	-0.020	-0.019	-0.019	-0.009	-0.019	-0.020	-0.020	-0.019	-0.019	-0.019	-0.019	-0.020	0.065	0.060	-0.018	2016_7_19_17_07_55
FLQS30DZGRWV	0.078	0.038	0.035	0.072	0.074	0.068	0.072	0.046	0.073	0.073	0.074	0.044	0.030	0.076	0.044	0.075	0.064	0.077	0.042	0.073	0.069	0.073	0.073	0.072	0.072	0.074	0.071	0.073	0.074	0.072	0.073	0.071	0.027	0.069	0.065	0.028	0.028	0.064	0.030	0.031	0.028	0.027	0.032	0.031	0.067	0.026	0.033	0.026	0.064	0.027	0.030	0.028	0.028	0.029	0.028	0.028	0.028	0.030	0.028	0.028	0.026	0.027	0.029	0.028	-0.166	-0.159	-0.158	-0.165	-0.166	-0.169	-0.165	-0.157	-0.165	-0.165	-0.166	-0.156	-0.157	-0.166	-0.156	-0.166	-0.168	-0.166	-0.155	-0.165	-0.164	-0.165	-0.165	-0.165	-0.165	-0.166	-0.164	-0.165	-0.165	-0.165	-0.165	-0.164	0.065	0.034	-0.164	2016_7_19_17_07_55
FLQS30D5GRWQ____	0.082	0.071	0.072	0.071	0.069	0.070	0.072	0.080	0.069	0.078	0.071	0.070	0.072	0.082	0.072	0.083	0.082	0.082	0.080	0.073	0.078	0.073	0.079	0.081	0.073	0.071	0.078	0.079	0.079	0.071	0.079	0.072	-0.030	0.006	0.005	0.006	0.005	0.005	0.006	-0.027	0.006	-0.030	0.006	0.006	0.006	-0.031	0.005	-0.030	-0.031	-0.030	-0.030	0.007	-0.029	0.006	-0.029	-0.029	0.006	0.006	-0.029	-0.028	-0.029	0.007	-0.029	0.006	-0.213	-0.214	-0.214	-0.214	-0.214	-0.213	-0.214	-0.212	-0.213	-0.211	-0.214	-0.214	-0.215	-0.212	-0.214	-0.213	-0.213	-0.213	-0.212	-0.215	-0.211	-0.215	-0.212	-0.212	-0.214	-0.214	-0.211	-0.212	-0.212	-0.214	-0.211	-0.215	0.075	-0.011	-0.213	2016_7_19_17_07_55
FLQS30CMGRWQ____	0.015	-0.007	0.057	0.056	0.057	0.058	0.027	0.017	-0.015	0.016	0.056	0.058	0.015	0.017	0.025	0.016	0.015	0.015	0.018	0.016	-0.003	0.025	0.056	0.015	0.057	0.019	0.021	0.019	-0.016	0.015	0.019	0.058	-0.002	-0.035	-0.038	-0.041	-0.040	-0.039	-0.036	-0.003	0.002	-0.002	-0.037	-0.039	-0.001	-0.001	-0.037	-0.001	-0.001	-0.003	0.000	-0.004	-0.032	-0.038	-0.039	-0.002	-0.039	-0.003	-0.001	-0.002	0.002	-0.003	-0.003	-0.038	-0.210	-0.198	-0.219	-0.218	-0.218	-0.219	-0.209	-0.211	-0.201	-0.210	-0.218	-0.219	-0.211	-0.211	-0.209	-0.211	-0.210	-0.210	-0.211	-0.210	-0.200	-0.208	-0.218	-0.210	-0.219	-0.211	-0.212	-0.211	-0.200	-0.210	-0.212	-0.220	0.026	-0.017	-0.211	2016_7_19_17_07_55
FLQS30BWGRWY____	-0.068	-0.060	-0.030	-0.064	-0.058	-0.060	-0.055	-0.051	-0.055	-0.057	-0.064	-0.057	-0.063	-0.097	-0.057	-0.065	-0.030	-0.063	-0.064	-0.056	-0.064	-0.056	-0.062	-0.066	-0.063	-0.055	-0.064	-0.062	-0.057	-0.055	-0.057	-0.057	-0.007	-0.046	-0.047	-0.009	-0.044	-0.046	-0.042	-0.078	-0.042	-0.044	-0.010	-0.045	-0.007	-0.004	-0.044	-0.007	-0.010	-0.008	-0.008	-0.045	-0.009	-0.044	-0.007	-0.008	-0.009	-0.044	-0.008	-0.007	-0.045	-0.044	-0.044	-0.045	-0.039	-0.036	-0.046	-0.040	-0.037	-0.036	-0.038	-0.034	-0.038	-0.038	-0.040	-0.037	-0.040	-0.029	-0.036	-0.040	-0.051	-0.040	-0.040	-0.037	-0.040	-0.038	-0.041	-0.039	-0.040	-0.038	-0.040	-0.041	-0.038	-0.038	-0.037	-0.037	-0.059	-0.028	-0.039	2016_7_19_17_07_55
FLQS30BJGRWV____	0.054	0.053	0.053	0.055	0.056	0.020	0.055	0.055	0.053	0.054	0.053	0.056	0.023	0.058	0.049	0.024	0.022	0.021	0.022	0.056	0.056	0.053	0.056	0.055	0.054	0.056	0.056	0.056	0.026	0.055	0.055	0.055	0.014	0.013	0.014	0.013	0.013	0.015	0.013	0.013	0.013	0.013	0.014	0.014	0.016	0.013	0.049	0.015	0.016	0.018	0.016	0.014	0.013	0.015	0.014	0.013	0.014	0.014	0.014	0.013	0.018	0.014	0.014	0.013	-0.189	-0.189	-0.190	-0.189	-0.190	-0.179	-0.190	-0.190	-0.189	-0.190	-0.189	-0.190	-0.179	-0.191	-0.193	-0.179	-0.180	-0.179	-0.179	-0.190	-0.190	-0.189	-0.190	-0.190	-0.189	-0.190	-0.190	-0.190	-0.181	-0.190	-0.189	-0.189	0.048	0.015	-0.188	2016_7_19_17_07_55
FLQS30AEGRWV____	0.104	0.073	0.043	0.072	0.071	0.102	0.074	0.111	0.071	0.072	0.073	0.071	0.104	0.072	0.072	0.105	0.104	0.069	0.069	0.074	0.101	0.072	0.073	0.071	0.074	0.074	0.099	0.073	0.071	0.105	0.072	0.073	-0.012	-0.006	-0.005	-0.006	-0.006	-0.008	-0.007	-0.046	-0.008	-0.009	-0.009	-0.009	-0.010	-0.007	-0.009	-0.010	-0.010	-0.008	-0.008	-0.007	-0.010	-0.006	-0.008	-0.008	-0.007	-0.007	-0.010	-0.008	-0.008	-0.010	-0.007	-0.008	-0.079	-0.069	-0.060	-0.069	-0.069	-0.079	-0.070	-0.077	-0.069	-0.069	-0.070	-0.068	-0.080	-0.070	-0.069	-0.080	-0.080	-0.069	-0.068	-0.070	-0.078	-0.069	-0.069	-0.069	-0.070	-0.070	-0.078	-0.070	-0.069	-0.080	-0.069	-0.069	0.080	-0.009	-0.072	2016_7_19_17_07_55
FLQS309TGRWY____	-0.092	-0.061	-0.061	-0.070	-0.068	-0.062	-0.099	-0.035	-0.070	-0.071	-0.099	-0.061	-0.060	-0.107	-0.070	-0.107	-0.060	-0.070	-0.070	-0.068	-0.065	-0.069	-0.099	-0.071	-0.066	-0.102	-0.065	-0.033	-0.072	-0.100	-0.069	-0.100	0.009	0.003	0.005	0.039	0.041	0.004	0.043	0.035	0.041	0.042	0.039	0.004	0.006	0.047	0.038	0.046	0.005	0.042	0.043	0.039	0.042	0.038	0.044	0.041	0.039	0.041	0.041	0.037	0.041	0.043	0.039	0.043	0.082	0.072	0.072	0.071	0.070	0.073	0.079	0.059	0.071	0.070	0.080	0.072	0.072	0.081	0.070	0.082	0.072	0.069	0.069	0.069	0.068	0.069	0.079	0.070	0.069	0.080	0.068	0.058	0.070	0.080	0.070	0.080	-0.074	0.033	0.072	2016_7_19_17_07_55
FLQS309QGRWV____	0.004	-0.005	-0.009	-0.037	-0.030	-0.037	-0.000	0.001	-0.030	0.001	-0.030	-0.039	0.001	0.002	0.002	0.002	0.002	0.001	-0.031	0.002	-0.031	0.002	0.001	0.001	-0.032	-0.006	-0.030	0.002	0.001	0.002	-0.032	-0.032	-0.041	-0.005	-0.007	-0.001	-0.039	-0.004	-0.042	-0.043	-0.039	-0.042	-0.038	-0.004	-0.044	-0.043	-0.042	-0.043	-0.045	-0.042	-0.041	-0.041	-0.037	-0.042	-0.043	-0.041	-0.039	-0.006	-0.037	-0.042	-0.043	-0.042	-0.039	-0.040	-0.124	-0.126	-0.124	-0.116	-0.112	-0.116	-0.122	-0.122	-0.113	-0.122	-0.113	-0.115	-0.123	-0.123	-0.123	-0.123	-0.122	-0.123	-0.112	-0.123	-0.112	-0.123	-0.123	-0.122	-0.112	-0.125	-0.112	-0.123	-0.123	-0.123	-0.112	-0.112	-0.012	-0.034	-0.119	2016_7_19_17_07_55
FLQS309NGRWM____	-0.022	-0.016	-0.049	-0.014	-0.020	-0.015	-0.012	-0.012	-0.015	-0.025	-0.022	-0.020	-0.054	-0.053	-0.015	-0.023	-0.054	-0.022	-0.021	-0.012	-0.022	-0.015	-0.021	-0.020	-0.013	-0.014	-0.023	-0.013	-0.023	-0.014	-0.020	-0.015	-0.012	-0.050	-0.045	-0.049	-0.011	-0.048	-0.047	-0.048	-0.046	-0.012	-0.015	-0.012	-0.009	-0.010	-0.047	-0.013	-0.008	-0.013	-0.011	-0.048	-0.013	-0.048	-0.012	-0.013	-0.048	-0.048	-0.013	-0.047	-0.014	-0.048	-0.013	-0.047	0.006	0.009	0.019	0.009	0.005	0.008	0.007	0.008	0.008	0.007	0.006	0.005	0.016	0.016	0.008	0.006	0.016	0.006	0.005	0.008	0.005	0.009	0.005	0.005	0.008	0.009	0.006	0.007	0.007	0.008	0.005	0.009	-0.022	-0.029	0.008	2016_7_19_17_07_56
FLQS308YGRWQ____	0.002	0.007	0.009	0.002	0.004	-0.021	0.000	0.002	0.002	0.002	0.003	0.002	0.001	0.002	0.001	0.003	0.002	0.004	0.035	0.001	-0.029	0.001	0.000	0.002	0.001	-0.000	-0.028	0.002	0.003	-0.001	0.001	0.002	0.005	-0.034	-0.030	0.006	0.006	-0.029	0.005	0.004	0.005	0.005	0.004	0.005	0.005	0.006	0.005	0.006	0.006	0.005	0.002	0.006	0.008	0.006	0.005	0.005	0.006	0.005	0.008	0.005	0.006	0.006	0.005	0.006	-0.119	-0.115	-0.116	-0.119	-0.120	-0.106	-0.118	-0.119	-0.120	-0.119	-0.119	-0.120	-0.119	-0.120	-0.119	-0.120	-0.120	-0.120	-0.130	-0.119	-0.109	-0.119	-0.119	-0.119	-0.119	-0.118	-0.109	-0.120	-0.120	-0.118	-0.119	-0.119	0.001	0.002	-0.118	2016_7_19_17_07_56
