SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-64.374	-64.340	-64.264	-64.344	-64.269	-64.269	-64.232	-64.305	-64.269	-64.305	-64.269	-64.265	-64.304	-64.264	-64.264	-64.264	-64.265	-64.230	-64.264	-64.307	-64.264	-64.268	-64.264	-64.303	-64.264	-64.264	-64.307	-64.264	-64.269	-64.307	-64.310	-64.230	-94.295	-94.293	-94.264	-94.334	-94.264	-94.298	-94.268	-94.296	-94.298	-94.296	-94.264	-94.301	-94.262	-94.297	-94.334	-94.297	-94.301	-94.300	-94.334	-94.301	-94.297	-94.336	-94.334	-94.298	-94.264	-94.264	-94.301	-94.264	-94.264	-94.301	-94.335	-94.300	235.478	235.491	235.515	235.501	235.513	235.522	235.529	235.507	235.522	235.507	235.513	235.524	235.497	235.524	235.534	235.524	235.524	235.539	235.534	235.507	235.524	235.533	235.534	235.508	235.515	235.515	235.507	235.515	235.513	235.507	235.516	235.539	2016_7_19_17_00_00
FLQS30KBGRWV____	-64.224	-64.230	-64.118	-64.192	-64.121	-64.121	-64.085	-64.193	-64.121	-64.193	-64.121	-64.153	-64.153	-64.120	-64.155	-64.120	-64.153	-64.083	-64.155	-64.119	-64.120	-64.118	-64.155	-64.193	-64.118	-64.118	-64.119	-64.118	-64.121	-64.119	-64.120	-64.083	-94.283	-94.251	-94.255	-94.324	-94.255	-94.285	-94.224	-94.284	-94.285	-94.284	-94.255	-94.252	-94.216	-94.284	-94.323	-94.284	-94.252	-94.285	-94.323	-94.288	-94.284	-94.322	-94.323	-94.292	-94.255	-94.255	-94.288	-94.255	-94.255	-94.288	-94.322	-94.285	235.458	235.447	235.495	235.483	235.494	235.502	235.499	235.472	235.502	235.472	235.494	235.479	235.469	235.502	235.498	235.502	235.479	235.518	235.498	235.504	235.502	235.513	235.498	235.474	235.495	235.495	235.504	235.495	235.494	235.504	235.513	235.518	2016_7_19_17_00_00
FLQS30CWGRWV____	-64.294	-64.262	-64.188	-64.226	-64.189	-64.189	-64.152	-64.225	-64.189	-64.225	-64.189	-64.188	-64.224	-64.187	-64.187	-64.187	-64.188	-64.151	-64.187	-64.189	-64.187	-64.151	-64.187	-64.225	-64.188	-64.188	-64.189	-64.188	-64.189	-64.189	-64.188	-64.151	-94.292	-94.294	-94.260	-94.334	-94.263	-94.297	-94.266	-94.295	-94.297	-94.295	-94.263	-94.296	-94.260	-94.295	-94.333	-94.295	-94.296	-94.298	-94.333	-94.299	-94.295	-94.334	-94.333	-94.298	-94.260	-94.260	-94.299	-94.260	-94.263	-94.299	-94.335	-94.298	235.456	235.469	235.491	235.496	235.491	235.500	235.507	235.485	235.500	235.485	235.491	235.501	235.475	235.501	235.512	235.501	235.501	235.516	235.512	235.501	235.501	235.527	235.512	235.486	235.491	235.491	235.501	235.491	235.491	235.501	235.512	235.516	2016_7_19_17_00_00
FLQS30C7GRWV____	-63.880	-63.849	-63.772	-63.812	-63.815	-63.774	-63.739	-63.810	-63.774	-63.810	-63.815	-63.774	-63.810	-63.774	-63.774	-63.774	-63.774	-63.739	-63.774	-63.815	-63.774	-63.739	-63.774	-63.812	-63.772	-63.772	-63.815	-63.772	-63.815	-63.815	-63.775	-63.739	-94.377	-94.377	-94.344	-94.415	-94.345	-94.378	-94.350	-94.377	-94.378	-94.377	-94.345	-94.377	-94.342	-94.371	-94.409	-94.371	-94.377	-94.377	-94.409	-94.384	-94.371	-94.413	-94.409	-94.380	-94.344	-94.344	-94.384	-94.344	-94.345	-94.384	-94.418	-94.377	235.607	235.620	235.643	235.646	235.625	235.651	235.658	235.636	235.651	235.636	235.625	235.651	235.626	235.650	235.660	235.650	235.651	235.666	235.660	235.636	235.650	235.676	235.660	235.636	235.643	235.643	235.636	235.643	235.625	235.636	235.662	235.666	2016_7_19_17_00_01
FLQS29JFGRX5____	-64.285	-64.253	-64.142	-64.217	-64.180	-64.181	-64.108	-64.180	-64.181	-64.180	-64.180	-64.142	-64.217	-64.142	-64.141	-64.142	-64.142	-64.141	-64.141	-64.180	-64.142	-64.141	-64.141	-64.219	-64.142	-64.142	-64.180	-64.142	-64.180	-64.180	-64.182	-64.141	-94.246	-94.209	-94.174	-94.246	-94.178	-94.214	-94.178	-94.207	-94.214	-94.207	-94.178	-94.209	-94.177	-94.207	-94.244	-94.207	-94.209	-94.212	-94.244	-94.215	-94.207	-94.245	-94.244	-94.212	-94.174	-94.174	-94.215	-94.174	-94.178	-94.215	-94.247	-94.212	235.978	235.980	236.017	236.005	236.002	236.012	236.032	236.010	236.012	236.010	236.002	236.026	235.986	236.026	236.037	236.026	236.026	236.028	236.037	236.012	236.026	236.037	236.037	235.995	236.017	236.017	236.012	236.017	236.002	236.012	236.021	236.028	2016_7_19_17_00_01
FLQS22XEGRX2____	-64.146	-64.113	-64.041	-64.078	-64.040	-64.042	-64.006	-64.076	-64.042	-64.076	-64.040	-64.040	-64.076	-64.041	-64.040	-64.041	-64.040	-64.052	-64.040	-64.085	-64.041	-64.052	-64.040	-64.078	-64.041	-64.041	-64.085	-64.041	-64.040	-64.085	-64.043	-64.052	-94.282	-94.280	-94.247	-94.316	-94.251	-94.283	-94.254	-94.278	-94.283	-94.278	-94.251	-94.281	-94.247	-94.280	-94.317	-94.280	-94.281	-94.327	-94.317	-94.328	-94.280	-94.359	-94.317	-94.283	-94.247	-94.247	-94.328	-94.247	-94.251	-94.328	-94.319	-94.327	236.068	236.081	236.101	236.105	236.102	236.111	236.118	236.095	236.111	236.095	236.102	236.111	236.087	236.111	236.121	236.111	236.111	236.119	236.121	236.106	236.111	236.128	236.121	236.096	236.101	236.101	236.106	236.101	236.102	236.106	236.121	236.119	2016_7_19_17_00_01
FLQS22TQGRX2____	-64.150	-64.075	-63.997	-64.074	-64.039	-64.038	-63.966	-64.036	-64.038	-64.036	-64.039	-63.999	-64.036	-63.999	-63.999	-63.999	-63.999	-64.002	-63.999	-64.040	-63.999	-64.004	-63.999	-64.039	-63.997	-63.997	-64.040	-63.997	-64.039	-64.040	-64.042	-64.002	-94.336	-94.301	-94.273	-94.376	-94.305	-94.337	-94.275	-94.335	-94.337	-94.335	-94.305	-94.306	-94.301	-94.336	-94.340	-94.336	-94.306	-94.339	-94.340	-94.343	-94.336	-94.342	-94.340	-94.307	-94.273	-94.273	-94.343	-94.273	-94.305	-94.343	-94.374	-94.339	235.463	235.484	235.508	235.505	235.500	235.509	235.522	235.509	235.509	235.509	235.500	235.517	235.500	235.525	235.526	235.525	235.517	235.525	235.526	235.510	235.525	235.525	235.526	235.500	235.508	235.508	235.510	235.508	235.500	235.510	235.518	235.525	2016_7_19_17_00_01
FLQS21YXGRX2____	-64.083	-64.013	-63.934	-64.016	-63.939	-63.939	-63.899	-64.012	-63.939	-64.012	-63.939	-63.934	-63.974	-63.933	-63.932	-63.933	-63.934	-63.898	-63.932	-63.940	-63.933	-63.897	-63.932	-64.017	-63.934	-63.934	-63.940	-63.934	-63.939	-63.940	-63.940	-63.898	-94.151	-94.149	-94.118	-94.190	-94.123	-94.153	-94.124	-94.151	-94.153	-94.151	-94.123	-94.155	-94.116	-94.151	-94.191	-94.151	-94.155	-94.159	-94.191	-94.155	-94.151	-94.196	-94.191	-94.155	-94.118	-94.118	-94.155	-94.118	-94.123	-94.155	-94.187	-94.159	235.470	235.498	235.522	235.508	235.521	235.530	235.539	235.499	235.530	235.499	235.521	235.533	235.505	235.532	235.544	235.532	235.533	235.548	235.544	235.530	235.532	235.559	235.544	235.498	235.522	235.522	235.530	235.522	235.521	235.530	235.539	235.548	2016_7_19_17_00_01
FLQS2AVTGRX5____	-64.405	-64.332	-64.258	-64.336	-64.261	-64.260	-64.225	-64.298	-64.260	-64.298	-64.261	-64.260	-64.298	-64.257	-64.257	-64.257	-64.260	-64.261	-64.257	-64.261	-64.257	-64.261	-64.257	-64.299	-64.258	-64.258	-64.261	-64.258	-64.261	-64.261	-64.299	-64.261	-94.286	-94.281	-94.248	-94.324	-94.247	-94.283	-94.213	-94.279	-94.283	-94.279	-94.247	-94.285	-94.246	-94.280	-94.317	-94.280	-94.285	-94.284	-94.317	-94.285	-94.280	-94.319	-94.317	-94.247	-94.248	-94.248	-94.285	-94.248	-94.247	-94.285	-94.325	-94.284	235.325	235.354	235.375	235.364	235.373	235.384	235.379	235.367	235.384	235.367	235.373	235.385	235.358	235.385	235.395	235.385	235.385	235.384	235.395	235.384	235.385	235.394	235.395	235.358	235.375	235.375	235.384	235.375	235.373	235.384	235.380	235.384	2016_7_19_17_00_01
FLQS3087GRWV____	-64.777	-64.698	-64.618	-64.660	-64.624	-64.625	-64.584	-64.659	-64.625	-64.659	-64.624	-64.619	-64.659	-64.619	-64.619	-64.619	-64.619	-64.632	-64.619	-64.624	-64.619	-64.630	-64.619	-64.661	-64.618	-64.618	-64.624	-64.618	-64.624	-64.624	-64.625	-64.632	-94.329	-94.321	-94.269	-94.332	-94.264	-94.294	-94.266	-94.294	-94.294	-94.294	-94.264	-94.302	-94.261	-94.297	-94.334	-94.297	-94.302	-94.330	-94.334	-94.297	-94.297	-94.333	-94.334	-94.298	-94.269	-94.269	-94.297	-94.269	-94.264	-94.297	-94.331	-94.330	235.248	235.278	235.297	235.298	235.293	235.301	235.310	235.287	235.301	235.287	235.293	235.306	235.278	235.304	235.315	235.304	235.306	235.308	235.315	235.302	235.304	235.310	235.315	235.287	235.297	235.297	235.302	235.297	235.293	235.302	235.312	235.308	2016_7_19_17_00_01
FLQS2044GRWY____	-64.242	-64.252	-64.137	-64.176	-64.175	-64.178	-64.142	-64.175	-64.178	-64.175	-64.175	-64.137	-64.174	-64.138	-64.137	-64.138	-64.137	-64.100	-64.137	-64.175	-64.138	-64.101	-64.137	-64.176	-64.137	-64.137	-64.175	-64.137	-64.175	-64.175	-64.176	-64.100	-94.217	-94.256	-94.188	-94.253	-94.191	-94.257	-94.193	-94.216	-94.257	-94.216	-94.191	-94.223	-94.184	-94.219	-94.256	-94.219	-94.223	-94.222	-94.256	-94.226	-94.219	-94.258	-94.256	-94.220	-94.188	-94.188	-94.226	-94.188	-94.191	-94.226	-94.261	-94.222	235.466	235.472	235.501	235.503	235.486	235.504	235.500	235.493	235.504	235.493	235.486	235.511	235.484	235.509	235.520	235.509	235.511	235.526	235.520	235.496	235.509	235.536	235.520	235.494	235.501	235.501	235.496	235.501	235.486	235.496	235.505	235.526	2016_7_19_17_00_02
FLQS312SGRWV____	-64.318	-64.287	-64.210	-64.251	-64.213	-64.214	-64.172	-64.249	-64.214	-64.249	-64.213	-64.210	-64.249	-64.211	-64.209	-64.211	-64.210	-64.173	-64.209	-64.214	-64.211	-64.172	-64.209	-64.250	-64.210	-64.210	-64.214	-64.210	-64.213	-64.214	-64.215	-64.173	-94.282	-94.279	-94.250	-94.314	-94.249	-94.281	-94.254	-94.278	-94.281	-94.278	-94.249	-94.284	-94.246	-94.316	-94.320	-94.316	-94.284	-94.286	-94.320	-94.283	-94.316	-94.319	-94.320	-94.280	-94.250	-94.250	-94.283	-94.250	-94.249	-94.283	-94.318	-94.286	235.972	235.984	236.008	236.009	236.006	236.015	236.025	235.999	236.015	235.999	236.006	236.018	235.991	236.026	236.028	236.026	236.018	236.033	236.028	236.015	236.026	236.043	236.028	236.000	236.008	236.008	236.015	236.008	236.006	236.015	236.025	236.033	2016_7_19_17_00_02
FLQS31J6GRWY____	-64.433	-64.401	-64.326	-64.362	-64.325	-64.326	-64.289	-64.362	-64.326	-64.362	-64.325	-64.327	-64.363	-64.328	-64.327	-64.328	-64.327	-64.291	-64.327	-64.326	-64.328	-64.289	-64.327	-64.361	-64.326	-64.326	-64.326	-64.326	-64.325	-64.326	-64.327	-64.291	-94.277	-94.273	-94.245	-94.310	-94.242	-94.272	-94.245	-94.272	-94.272	-94.272	-94.242	-94.277	-94.237	-94.270	-94.307	-94.270	-94.277	-94.272	-94.307	-94.278	-94.270	-94.277	-94.307	-94.273	-94.245	-94.245	-94.278	-94.245	-94.242	-94.278	-94.310	-94.272	235.338	235.350	235.374	235.377	235.373	235.381	235.389	235.366	235.381	235.366	235.373	235.382	235.356	235.380	235.391	235.380	235.382	235.396	235.391	235.383	235.380	235.398	235.391	235.367	235.374	235.374	235.383	235.374	235.373	235.383	235.392	235.396	2016_7_19_16_59_46
FLQS31FWGRWY____	-64.208	-64.174	-64.096	-64.140	-64.063	-64.062	-64.063	-64.137	-64.062	-64.137	-64.063	-64.100	-64.134	-64.101	-64.101	-64.101	-64.100	-64.118	-64.101	-64.151	-64.101	-64.029	-64.101	-64.142	-64.096	-64.096	-64.151	-64.096	-64.063	-64.151	-64.153	-64.118	-94.238	-94.235	-94.201	-94.309	-94.203	-94.233	-94.206	-94.234	-94.233	-94.234	-94.203	-94.234	-94.199	-94.234	-94.273	-94.234	-94.234	-94.283	-94.273	-94.285	-94.234	-94.272	-94.273	-94.275	-94.201	-94.201	-94.285	-94.201	-94.203	-94.285	-94.317	-94.283	235.566	235.579	235.602	235.614	235.616	235.625	235.617	235.594	235.625	235.594	235.616	235.609	235.585	235.609	235.620	235.609	235.609	235.616	235.620	235.603	235.609	235.650	235.620	235.604	235.602	235.602	235.603	235.602	235.616	235.603	235.611	235.616	2016_7_19_16_59_46
FLQS31CRGRWY____	-64.129	-64.095	-64.026	-64.059	-64.020	-64.021	-63.989	-64.057	-64.021	-64.057	-64.020	-64.023	-64.058	-64.024	-64.023	-64.024	-64.023	-63.989	-64.023	-64.022	-64.024	-63.988	-64.023	-64.058	-64.026	-64.026	-64.022	-64.026	-64.020	-64.022	-64.023	-63.989	-94.346	-94.348	-94.313	-94.391	-94.317	-94.352	-94.282	-94.349	-94.352	-94.349	-94.317	-94.347	-94.316	-94.350	-94.387	-94.350	-94.347	-94.355	-94.387	-94.356	-94.350	-94.387	-94.387	-94.353	-94.313	-94.313	-94.356	-94.313	-94.317	-94.356	-94.390	-94.355	235.590	235.604	235.623	235.631	235.626	235.636	235.629	235.620	235.636	235.620	235.626	235.634	235.610	235.634	235.645	235.634	235.634	235.650	235.645	235.637	235.634	235.660	235.645	235.621	235.623	235.623	235.637	235.623	235.626	235.637	235.646	235.650	2016_7_19_16_59_46
FLQS319LGRWY____	-64.340	-64.309	-64.231	-64.273	-64.234	-64.236	-64.202	-64.272	-64.236	-64.272	-64.234	-64.233	-64.270	-64.232	-64.232	-64.232	-64.233	-64.198	-64.232	-64.235	-64.232	-64.202	-64.232	-64.271	-64.231	-64.231	-64.235	-64.231	-64.234	-64.235	-64.236	-64.198	-94.263	-94.263	-94.237	-94.308	-94.237	-94.267	-94.203	-94.265	-94.267	-94.265	-94.237	-94.273	-94.232	-94.273	-94.309	-94.273	-94.273	-94.275	-94.309	-94.274	-94.273	-94.268	-94.309	-94.272	-94.237	-94.237	-94.274	-94.237	-94.237	-94.274	-94.305	-94.275	235.343	235.357	235.382	235.384	235.380	235.388	235.384	235.372	235.388	235.372	235.380	235.391	235.364	235.391	235.401	235.391	235.391	235.406	235.401	235.390	235.391	235.402	235.401	235.375	235.382	235.382	235.390	235.382	235.380	235.390	235.398	235.406	2016_7_19_16_59_47
FLQS319HGRWY____	-64.083	-64.051	-63.972	-64.012	-63.977	-63.977	-63.939	-64.012	-63.977	-64.012	-63.977	-63.974	-64.013	-63.934	-63.972	-63.934	-63.974	-63.939	-63.972	-63.976	-63.934	-63.940	-63.972	-64.015	-63.972	-63.972	-63.976	-63.972	-63.977	-63.976	-63.979	-63.939	-94.211	-94.212	-94.145	-94.220	-94.184	-94.216	-94.150	-94.214	-94.216	-94.214	-94.184	-94.219	-94.149	-94.213	-94.224	-94.213	-94.219	-94.187	-94.224	-94.217	-94.213	-94.253	-94.224	-94.185	-94.145	-94.145	-94.217	-94.145	-94.184	-94.217	-94.249	-94.187	235.616	235.630	235.644	235.648	235.653	235.662	235.659	235.647	235.662	235.647	235.653	235.664	235.628	235.679	235.666	235.679	235.664	235.670	235.666	235.663	235.679	235.688	235.666	235.637	235.644	235.644	235.663	235.644	235.653	235.663	235.670	235.670	2016_7_19_16_59_47
FLQS317CGRWY____	-64.164	-64.131	-64.056	-64.094	-64.059	-64.059	-64.023	-64.094	-64.059	-64.094	-64.059	-64.056	-64.093	-64.055	-64.057	-64.055	-64.056	-64.021	-64.057	-64.058	-64.055	-64.023	-64.057	-64.094	-64.056	-64.056	-64.058	-64.056	-64.059	-64.058	-64.060	-64.021	-94.418	-94.416	-94.385	-94.451	-94.383	-94.416	-94.389	-94.413	-94.416	-94.413	-94.383	-94.419	-94.381	-94.416	-94.453	-94.416	-94.419	-94.419	-94.453	-94.419	-94.416	-94.454	-94.453	-94.415	-94.385	-94.385	-94.419	-94.385	-94.383	-94.419	-94.452	-94.419	236.114	236.127	236.150	236.153	236.148	236.157	236.165	236.142	236.157	236.142	236.148	236.159	236.133	236.159	236.169	236.159	236.159	236.174	236.169	236.158	236.159	236.183	236.169	236.143	236.150	236.150	236.158	236.150	236.148	236.158	236.167	236.174	2016_7_19_16_59_47
FLQS3160GRWY____	-64.165	-64.133	-64.063	-64.096	-64.062	-64.062	-64.030	-64.097	-64.062	-64.097	-64.062	-64.060	-64.097	-64.060	-64.058	-64.060	-64.060	-64.026	-64.058	-64.063	-64.060	-64.024	-64.058	-64.097	-64.063	-64.063	-64.063	-64.063	-64.062	-64.063	-64.063	-64.026	-94.208	-94.214	-94.179	-94.253	-94.179	-94.212	-94.146	-94.214	-94.212	-94.214	-94.179	-94.213	-94.179	-94.212	-94.249	-94.212	-94.213	-94.215	-94.249	-94.217	-94.212	-94.249	-94.249	-94.217	-94.179	-94.179	-94.217	-94.179	-94.179	-94.217	-94.253	-94.215	235.562	235.577	235.597	235.604	235.597	235.606	235.601	235.592	235.606	235.592	235.597	235.607	235.582	235.607	235.618	235.607	235.607	235.622	235.618	235.607	235.607	235.632	235.618	235.593	235.597	235.597	235.607	235.597	235.597	235.607	235.617	235.622	2016_7_19_16_59_47
FLQS3126GRWV____	-64.581	-64.549	-64.470	-64.511	-64.473	-64.474	-64.440	-64.512	-64.474	-64.512	-64.473	-64.473	-64.509	-64.474	-64.473	-64.474	-64.473	-64.439	-64.473	-64.477	-64.474	-64.438	-64.473	-64.513	-64.470	-64.470	-64.477	-64.470	-64.473	-64.477	-64.475	-64.439	-94.152	-94.147	-94.121	-94.188	-94.119	-94.151	-94.125	-94.150	-94.151	-94.150	-94.119	-94.153	-94.154	-94.148	-94.186	-94.148	-94.153	-94.154	-94.186	-94.157	-94.148	-94.189	-94.186	-94.152	-94.121	-94.121	-94.157	-94.121	-94.119	-94.157	-94.187	-94.154	235.206	235.218	235.243	235.245	235.241	235.250	235.257	235.234	235.250	235.234	235.241	235.251	235.236	235.249	235.260	235.249	235.251	235.265	235.260	235.251	235.249	235.276	235.260	235.234	235.243	235.243	235.251	235.243	235.241	235.251	235.260	235.265	2016_7_19_16_59_47
FLQS3115GRWV____	-64.564	-64.532	-64.459	-64.498	-64.462	-64.460	-64.426	-64.497	-64.460	-64.497	-64.462	-64.458	-64.498	-64.459	-64.457	-64.459	-64.458	-64.422	-64.457	-64.457	-64.459	-64.423	-64.457	-64.496	-64.459	-64.459	-64.457	-64.459	-64.462	-64.457	-64.460	-64.422	-94.129	-94.096	-94.094	-94.131	-94.063	-94.097	-94.062	-94.127	-94.097	-94.127	-94.063	-94.096	-94.023	-94.091	-94.129	-94.091	-94.096	-94.093	-94.129	-94.131	-94.091	-94.129	-94.129	-94.097	-94.094	-94.094	-94.131	-94.094	-94.063	-94.131	-94.133	-94.093	235.317	235.321	235.351	235.345	235.340	235.351	235.355	235.344	235.351	235.344	235.340	235.352	235.314	235.350	235.361	235.350	235.352	235.366	235.361	235.362	235.350	235.375	235.361	235.336	235.351	235.351	235.362	235.351	235.340	235.362	235.361	235.366	2016_7_19_16_59_47
FLQS310RGRWV____	-64.267	-64.194	-64.119	-64.157	-64.124	-64.162	-64.085	-64.156	-64.162	-64.156	-64.124	-64.117	-64.158	-64.119	-64.118	-64.119	-64.117	-64.122	-64.118	-64.164	-64.119	-64.124	-64.118	-64.200	-64.119	-64.119	-64.164	-64.119	-64.124	-64.164	-64.162	-64.122	-94.278	-94.242	-94.238	-94.306	-94.209	-94.278	-94.247	-94.273	-94.278	-94.273	-94.209	-94.241	-94.203	-94.271	-94.312	-94.271	-94.241	-94.279	-94.312	-94.279	-94.271	-94.317	-94.312	-94.278	-94.238	-94.238	-94.279	-94.238	-94.209	-94.279	-94.311	-94.279	235.374	235.394	235.425	235.428	235.414	235.418	235.441	235.419	235.418	235.419	235.414	235.426	235.398	235.434	235.446	235.434	235.426	235.435	235.446	235.417	235.434	235.445	235.446	235.402	235.425	235.425	235.417	235.425	235.414	235.417	235.427	235.435	2016_7_19_16_59_48
FLQS3106GRWV____	-64.442	-64.355	-64.272	-64.317	-64.283	-64.281	-64.240	-64.316	-64.281	-64.316	-64.283	-64.273	-64.315	-64.272	-64.273	-64.272	-64.273	-64.238	-64.273	-64.282	-64.272	-64.238	-64.273	-64.316	-64.272	-64.272	-64.282	-64.272	-64.283	-64.282	-64.284	-64.238	-94.283	-94.282	-94.256	-94.354	-94.255	-94.290	-94.260	-94.284	-94.290	-94.284	-94.255	-94.292	-94.251	-94.323	-94.329	-94.323	-94.292	-94.293	-94.329	-94.291	-94.323	-94.329	-94.329	-94.318	-94.256	-94.256	-94.291	-94.256	-94.255	-94.291	-94.356	-94.293	235.928	235.964	235.991	236.000	235.986	235.997	236.005	235.981	235.997	235.981	235.986	236.001	235.972	236.010	236.011	236.010	236.001	236.016	236.011	235.997	236.010	236.026	236.011	235.990	235.991	235.991	235.997	235.991	235.986	235.997	236.014	236.016	2016_7_19_16_59_48
FLQS30ZQGRWV____	-64.136	-64.103	-64.032	-64.068	-64.032	-64.031	-63.998	-64.068	-64.031	-64.068	-64.032	-64.030	-64.068	-64.032	-64.031	-64.032	-64.030	-63.996	-64.031	-64.077	-64.032	-63.996	-64.031	-64.069	-64.032	-64.032	-64.077	-64.032	-64.032	-64.077	-64.080	-63.996	-94.333	-94.301	-94.262	-94.376	-94.267	-94.338	-94.268	-94.300	-94.338	-94.300	-94.267	-94.298	-94.267	-94.299	-94.339	-94.299	-94.298	-94.303	-94.339	-94.349	-94.299	-94.338	-94.339	-94.340	-94.262	-94.262	-94.349	-94.262	-94.267	-94.349	-94.382	-94.303	235.504	235.508	235.527	235.544	235.528	235.548	235.543	235.523	235.548	235.523	235.528	235.538	235.513	235.537	235.549	235.537	235.538	235.553	235.549	235.533	235.537	235.563	235.549	235.533	235.527	235.527	235.533	235.527	235.528	235.533	235.541	235.553	2016_7_19_16_59_48
FLQS30YUGRWV____	-64.294	-64.221	-64.143	-64.224	-64.188	-64.188	-64.152	-64.186	-64.188	-64.186	-64.188	-64.144	-64.186	-64.145	-64.143	-64.145	-64.144	-64.149	-64.143	-64.187	-64.145	-64.147	-64.143	-64.185	-64.143	-64.143	-64.187	-64.143	-64.188	-64.187	-64.188	-64.149	-94.172	-94.167	-94.137	-94.245	-94.175	-94.209	-94.181	-94.170	-94.209	-94.170	-94.175	-94.174	-94.136	-94.207	-94.244	-94.207	-94.174	-94.213	-94.244	-94.212	-94.207	-94.247	-94.244	-94.205	-94.137	-94.137	-94.212	-94.137	-94.175	-94.212	-94.247	-94.213	235.426	235.454	235.478	235.475	235.471	235.480	235.487	235.470	235.480	235.470	235.471	235.488	235.460	235.497	235.509	235.497	235.488	235.497	235.509	235.481	235.497	235.508	235.509	235.480	235.478	235.478	235.481	235.478	235.471	235.481	235.491	235.497	2016_7_19_16_59_48
FLQS30X6GRWY____	-64.555	-64.524	-64.412	-64.488	-64.452	-64.451	-64.413	-64.486	-64.451	-64.486	-64.452	-64.449	-64.485	-64.414	-64.449	-64.414	-64.449	-64.414	-64.449	-64.451	-64.414	-64.413	-64.449	-64.487	-64.412	-64.412	-64.451	-64.412	-64.452	-64.451	-64.453	-64.414	-94.192	-94.190	-94.154	-94.227	-94.121	-94.189	-94.120	-94.149	-94.189	-94.149	-94.121	-94.149	-94.153	-94.188	-94.222	-94.188	-94.149	-94.191	-94.222	-94.194	-94.188	-94.224	-94.222	-94.193	-94.154	-94.154	-94.194	-94.154	-94.121	-94.194	-94.227	-94.191	235.884	235.897	235.933	235.922	235.907	235.927	235.923	235.901	235.927	235.901	235.907	235.916	235.902	235.942	235.937	235.942	235.916	235.943	235.937	235.928	235.942	235.952	235.937	235.913	235.933	235.933	235.928	235.933	235.907	235.928	235.937	235.943	2016_7_19_16_59_48
FLQS30X6GRWV____	-64.064	-63.990	-63.915	-63.954	-63.918	-63.919	-63.883	-63.954	-63.919	-63.954	-63.918	-63.918	-63.954	-63.917	-63.954	-63.917	-63.918	-63.881	-63.954	-63.918	-63.917	-63.881	-63.954	-63.955	-63.915	-63.915	-63.918	-63.915	-63.918	-63.918	-63.961	-63.881	-94.213	-94.209	-94.140	-94.213	-94.143	-94.214	-94.146	-94.213	-94.214	-94.213	-94.143	-94.217	-94.140	-94.173	-94.214	-94.173	-94.217	-94.177	-94.214	-94.214	-94.173	-94.250	-94.214	-94.214	-94.140	-94.140	-94.214	-94.140	-94.143	-94.214	-94.290	-94.177	235.458	235.488	235.499	235.504	235.499	235.519	235.514	235.504	235.519	235.504	235.499	235.520	235.483	235.508	235.504	235.508	235.520	235.524	235.504	235.519	235.508	235.545	235.504	235.504	235.499	235.499	235.519	235.499	235.499	235.519	235.523	235.524	2016_7_19_16_59_48
