SN	Distance_X_LOGO_Nfc_Up1	Distance_X_LOGO_Nfc_Up2	Distance_X_LOGO_Nfc_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Nfc_Up1	Distance_Y_LOGO_Nfc_Up2	Distance_Y_LOGO_Nfc_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Nfc_Up1	Angle_Nfc_Up2	Angle_Nfc_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS304WGRWM____	-67.247	-67.143	-67.070	-67.179	-67.216	-67.250	-67.145	-67.174	-67.108	-67.213	-67.246	-67.143	-67.031	-67.247	-67.172	-67.248	-67.144	-67.177	-67.137	-67.110	-67.142	-67.181	-67.179	-67.070	-67.144	-67.062	-67.036	-67.034	-67.006	-66.967	-67.072	-67.037	144.072	144.068	144.067	144.139	144.143	144.101	144.098	144.164	144.065	144.105	144.068	143.999	144.142	144.108	144.094	144.070	144.105	144.070	144.132	144.129	144.198	144.096	144.173	144.266	144.350	144.304	144.347	144.306	144.281	144.284	144.264	144.424	115.073	115.039	115.015	115.040	115.052	115.069	115.035	115.035	115.028	115.056	115.073	115.050	114.992	115.067	115.045	115.073	115.034	115.050	115.028	115.019	115.019	115.047	115.035	114.985	114.997	114.977	114.962	114.968	114.962	114.949	114.986	114.951	2016_7_19_17_03_05
FLQS3047GRWM____	-67.096	-66.992	-66.917	-67.028	-67.065	-67.099	-66.992	-67.025	-66.957	-67.063	-67.096	-66.990	-66.883	-67.097	-67.023	-67.097	-66.991	-67.027	-66.987	-66.956	-66.991	-67.029	-67.028	-66.923	-66.997	-66.917	-66.892	-66.886	-66.856	-66.819	-66.922	-66.893	144.033	144.039	144.037	144.104	144.106	144.060	144.069	144.135	144.037	144.068	144.031	143.968	144.110	144.070	144.070	144.030	144.073	144.037	144.106	144.100	144.172	144.063	144.138	144.237	144.361	144.269	144.318	144.276	144.287	144.261	144.233	144.389	114.978	114.943	114.918	114.945	114.956	114.974	114.938	114.939	114.932	114.961	114.978	114.953	114.896	114.972	114.948	114.978	114.937	114.954	114.931	114.921	114.922	114.951	114.939	114.890	114.895	114.883	114.867	114.872	114.861	114.852	114.890	114.857	2016_7_19_17_03_05
FLQS303BGRWM____	-66.898	-66.792	-66.726	-66.828	-66.863	-66.899	-66.794	-66.828	-66.758	-66.863	-66.898	-66.795	-66.688	-66.898	-66.827	-66.897	-66.826	-66.827	-66.793	-66.762	-66.793	-66.830	-66.827	-66.725	-66.829	-66.720	-66.691	-66.690	-66.688	-66.620	-66.723	-66.689	144.099	144.099	144.098	144.168	144.171	144.132	144.127	144.207	144.095	144.132	144.099	144.030	144.170	144.137	144.138	144.101	144.128	144.103	144.168	144.171	144.242	144.130	144.203	144.333	144.433	144.342	144.403	144.370	144.357	144.337	144.324	144.452	114.901	114.866	114.845	114.868	114.879	114.896	114.863	114.862	114.856	114.885	114.901	114.878	114.822	114.895	114.872	114.901	114.873	114.877	114.856	114.846	114.845	114.874	114.862	114.809	114.828	114.806	114.788	114.792	114.794	114.774	114.810	114.780	2016_7_19_17_03_05
FLQS3024GRWM____	-67.152	-67.049	-66.984	-67.084	-67.121	-67.154	-67.049	-67.087	-67.011	-67.080	-67.114	-67.052	-66.912	-67.113	-67.087	-67.114	-67.049	-67.042	-67.056	-67.017	-67.049	-67.086	-67.083	-66.981	-67.050	-66.982	-66.944	-66.944	-66.911	-66.874	-66.980	-66.943	144.028	144.026	144.032	144.092	144.096	144.057	144.053	144.145	144.020	144.093	144.031	143.960	144.139	144.101	144.070	144.061	144.092	144.101	144.134	144.104	144.178	144.055	144.132	144.280	144.343	144.324	144.356	144.319	144.321	144.306	144.266	144.391	115.060	115.027	115.005	115.028	115.040	115.056	115.023	115.021	115.016	115.027	115.047	115.038	114.965	115.036	115.033	115.043	115.017	115.013	115.013	115.005	115.004	115.035	115.022	114.966	114.979	114.960	114.943	114.948	114.937	114.927	114.968	114.937	2016_7_19_17_03_05
FLQS301GGRWM____	-67.590	-67.488	-67.411	-67.524	-67.560	-67.595	-67.491	-67.520	-67.456	-67.557	-67.592	-67.486	-67.376	-67.592	-67.517	-67.593	-67.487	-67.522	-67.480	-67.456	-67.486	-67.527	-67.526	-67.414	-67.491	-67.405	-67.384	-67.379	-67.350	-67.315	-67.415	-67.386	144.017	144.016	144.013	144.089	144.088	144.048	144.050	144.108	144.018	144.052	144.015	143.949	144.092	144.054	144.042	144.012	144.054	144.020	144.081	144.077	144.143	144.051	144.120	144.176	144.312	144.241	144.277	144.219	144.245	144.213	144.188	144.367	115.163	115.129	115.105	115.130	115.142	115.160	115.125	115.126	115.119	115.147	115.163	115.139	115.082	115.157	115.135	115.164	115.124	115.140	115.117	115.110	115.110	115.137	115.126	115.081	115.085	115.068	115.056	115.063	115.050	115.043	115.080	115.043	2016_7_19_17_03_05
FLQS301EGRWQ____	-67.181	-67.079	-67.044	-67.150	-67.151	-67.184	-67.115	-67.114	-67.078	-67.183	-67.182	-67.116	-67.008	-67.181	-67.112	-67.181	-67.116	-67.110	-67.079	-67.047	-67.114	-67.152	-67.113	-67.042	-67.079	-67.037	-66.968	-67.006	-66.939	-66.902	-67.042	-66.969	144.046	144.045	144.017	144.078	144.082	144.046	144.038	144.122	144.006	144.046	144.015	143.944	144.088	144.050	144.081	144.016	144.047	144.047	144.115	144.116	144.147	144.044	144.146	144.220	144.332	144.267	144.339	144.265	144.268	144.237	144.217	144.366	115.142	115.109	115.102	115.127	115.127	115.143	115.122	115.109	115.115	115.143	115.147	115.136	115.079	115.142	115.114	115.147	115.121	115.119	115.098	115.088	115.105	115.133	115.105	115.070	115.065	115.062	115.028	115.052	115.030	115.022	115.071	115.024	2016_7_19_17_03_05
FLQS300VGRWQ____	-67.076	-66.974	-66.896	-67.010	-67.044	-67.084	-66.975	-67.006	-66.939	-67.043	-67.077	-66.993	-66.888	-67.076	-67.004	-67.098	-66.974	-67.007	-66.968	-66.941	-66.975	-67.011	-66.978	-66.923	-66.976	-66.893	-66.869	-66.865	-66.836	-66.800	-66.903	-66.870	144.146	144.146	144.145	144.219	144.219	144.143	144.180	144.241	144.146	144.180	144.145	144.020	144.230	144.181	144.172	144.090	144.181	144.148	144.208	144.205	144.277	144.182	144.257	144.300	144.425	144.375	144.418	144.369	144.384	144.359	144.283	144.495	115.012	114.979	114.954	114.980	114.991	115.015	114.974	114.975	114.968	114.996	115.013	115.004	114.938	115.007	114.985	115.028	114.974	114.989	114.968	114.959	114.959	114.986	114.963	114.939	114.937	114.918	114.903	114.909	114.898	114.890	114.935	114.892	2016_7_19_17_03_05
FLQS300RGRWY____	-67.795	-67.672	-67.620	-67.708	-67.743	-67.779	-67.690	-67.671	-67.655	-67.707	-67.795	-67.638	-67.529	-67.777	-67.668	-67.742	-67.672	-67.725	-67.633	-67.655	-67.637	-67.725	-67.725	-67.565	-67.636	-67.562	-67.531	-67.529	-67.500	-67.463	-67.620	-67.533	143.885	143.947	143.885	144.016	144.016	143.974	143.920	144.046	143.885	143.985	143.885	143.881	144.024	143.979	143.980	143.945	143.979	143.885	144.012	143.955	144.083	143.920	143.990	144.140	144.262	144.180	144.224	144.181	144.190	144.163	144.095	144.304	115.226	115.176	115.169	115.177	115.189	115.207	115.186	115.160	115.180	115.181	115.226	115.175	115.117	115.205	115.170	115.199	115.171	115.203	115.153	115.169	115.144	115.197	115.187	115.111	115.116	115.105	115.088	115.093	115.083	115.075	115.136	115.076	2016_7_19_17_03_06
FLQS300LGRWQ____	-67.252	-67.148	-67.077	-67.183	-67.219	-67.254	-67.149	-67.183	-67.114	-67.218	-67.251	-67.148	-67.042	-67.253	-67.180	-67.253	-67.148	-67.182	-67.147	-67.114	-67.147	-67.184	-67.182	-67.077	-67.149	-67.076	-67.042	-67.040	-67.007	-66.974	-67.077	-67.041	144.033	144.032	144.030	144.102	144.103	144.063	144.066	144.125	144.034	144.067	144.031	143.958	144.099	144.068	144.059	144.029	144.067	144.033	144.092	144.095	144.159	144.063	144.136	144.207	144.329	144.259	144.295	144.250	144.265	144.230	144.217	144.385	114.943	114.909	114.886	114.910	114.921	114.939	114.904	114.906	114.897	114.926	114.943	114.920	114.864	114.937	114.915	114.943	114.903	114.920	114.899	114.888	114.889	114.916	114.904	114.859	114.864	114.851	114.834	114.840	114.827	114.822	114.857	114.820	2016_7_19_17_03_06
FLQS300LGRWM____	-67.375	-67.271	-67.194	-67.307	-67.343	-67.377	-67.274	-67.304	-67.237	-67.341	-67.376	-67.267	-67.159	-67.376	-67.301	-67.376	-67.270	-67.304	-67.264	-67.238	-67.270	-67.309	-67.308	-67.198	-67.274	-67.190	-67.167	-67.163	-67.133	-67.097	-67.198	-67.169	144.008	144.013	144.009	144.084	144.083	144.041	144.044	144.101	144.011	144.046	144.006	143.940	144.084	144.046	144.034	144.008	144.045	144.012	144.070	144.068	144.137	144.045	144.116	144.182	144.313	144.237	144.276	144.224	144.244	144.216	144.191	144.363	115.064	115.030	115.005	115.030	115.042	115.060	115.026	115.027	115.019	115.048	115.065	115.039	114.982	115.059	115.036	115.065	115.024	115.041	115.019	115.011	115.010	115.037	115.026	114.980	114.985	114.969	114.956	114.962	114.949	114.942	114.979	114.943	2016_7_19_17_03_06
FLQS3009GRWQ____	-67.725	-67.564	-67.550	-67.598	-67.668	-67.669	-67.620	-67.655	-67.531	-67.633	-67.725	-67.562	-67.515	-67.667	-67.655	-67.669	-67.562	-67.655	-67.620	-67.585	-67.620	-67.655	-67.599	-67.550	-67.564	-67.550	-67.515	-67.515	-67.425	-67.427	-67.550	-67.515	143.892	143.958	143.892	144.032	144.023	143.986	143.927	143.997	143.956	143.992	143.892	143.887	144.032	143.989	143.927	143.952	143.993	143.892	144.032	143.962	144.032	143.927	144.062	144.102	144.249	144.137	144.172	144.137	144.189	144.147	144.102	144.242	115.111	115.048	115.054	115.048	115.072	115.079	115.071	115.072	115.038	115.066	115.111	115.059	115.021	115.077	115.083	115.083	115.042	115.088	115.055	115.055	115.055	115.083	115.044	115.022	115.004	115.016	115.000	115.005	114.968	114.975	115.022	114.989	2016_7_19_17_03_06
FLQS2F0LGRX5____	-67.447	-67.380	-67.327	-67.416	-67.452	-67.448	-67.397	-67.415	-67.362	-67.449	-67.502	-67.381	-67.292	-67.447	-67.375	-67.446	-67.381	-67.415	-67.378	-67.344	-67.379	-67.416	-67.416	-67.308	-67.397	-67.303	-67.292	-67.292	-67.257	-67.222	-67.308	-67.292	143.891	143.890	143.875	143.954	143.956	143.918	143.910	143.989	143.875	143.923	143.875	143.822	143.945	143.930	143.927	143.889	143.923	143.890	143.961	143.955	144.028	143.916	143.991	144.105	144.190	144.134	144.155	144.120	144.120	144.085	144.094	144.225	115.250	115.228	115.213	115.230	115.242	115.246	115.231	115.225	115.225	115.246	115.271	115.239	115.191	115.244	115.221	115.250	115.224	115.240	115.217	115.207	115.207	115.236	115.225	115.172	115.188	115.166	115.159	115.165	115.153	115.147	115.174	115.149	2016_7_19_17_03_06
FLQS2EQUGRX5____	-67.361	-67.259	-67.185	-67.294	-67.330	-67.365	-67.273	-67.308	-67.193	-67.293	-67.361	-67.256	-67.113	-67.361	-67.308	-67.363	-67.258	-67.258	-67.253	-67.238	-67.257	-67.296	-67.295	-67.203	-67.264	-67.203	-67.158	-67.168	-67.123	-67.088	-67.190	-67.156	144.006	144.003	144.001	144.077	144.077	144.037	143.992	144.062	144.012	144.045	144.003	143.934	144.079	144.041	143.992	144.002	144.038	144.011	144.068	144.027	144.135	144.037	144.109	144.167	144.275	144.202	144.233	144.202	144.244	144.214	144.147	144.362	115.041	115.009	114.985	115.009	115.020	115.038	115.015	115.016	114.986	115.013	115.042	115.018	114.949	115.036	115.026	115.043	115.003	115.007	114.997	114.998	114.988	115.016	115.004	114.965	114.969	114.960	114.941	114.949	114.927	114.920	114.964	114.920	2016_7_19_17_03_06
FLQS2DERGRX5____	-67.532	-67.429	-67.352	-67.465	-67.501	-67.536	-67.430	-67.461	-67.395	-67.498	-67.532	-67.429	-67.317	-67.533	-67.457	-67.535	-67.428	-67.464	-67.421	-67.393	-67.428	-67.466	-67.466	-67.357	-67.434	-67.349	-67.326	-67.322	-67.292	-67.259	-67.357	-67.328	144.008	143.977	143.970	144.041	144.041	144.000	144.041	144.063	143.970	144.005	144.005	143.904	144.044	144.008	144.034	143.969	144.008	143.972	144.031	144.070	144.096	144.004	144.073	144.139	144.280	144.201	144.282	144.182	144.206	144.181	144.144	144.318	115.018	114.989	114.965	114.991	115.003	115.021	114.980	114.986	114.979	115.007	115.018	115.000	114.942	115.018	114.990	115.025	114.984	115.001	114.978	114.963	114.970	114.997	114.987	114.941	114.944	114.929	114.909	114.923	114.910	114.902	114.940	114.904	2016_7_19_17_03_06
FLQS2CKUGRX5	-67.383	-67.280	-67.203	-67.317	-67.353	-67.388	-67.283	-67.311	-67.247	-67.349	-67.384	-67.278	-67.168	-67.385	-67.309	-67.386	-67.281	-67.314	-67.275	-67.247	-67.280	-67.353	-67.317	-67.208	-67.281	-67.201	-67.177	-67.172	-67.142	-67.105	-67.209	-67.175	144.035	144.069	144.063	144.138	144.141	144.067	144.099	144.127	144.035	144.104	144.035	143.965	144.141	144.071	144.059	144.035	144.102	144.070	144.129	144.089	144.163	144.060	144.143	144.202	144.338	144.261	144.298	144.245	144.269	144.245	144.208	144.425	115.045	115.006	114.982	115.007	115.019	115.041	115.002	115.007	115.000	115.023	115.045	115.021	114.958	115.040	115.017	115.045	115.001	115.017	114.995	114.992	114.992	115.031	115.007	114.962	114.965	114.951	114.937	114.944	114.930	114.922	114.962	114.918	2016_7_19_17_03_07
FLQS2C9EGRX5____	-67.529	-67.483	-67.413	-67.518	-67.553	-67.588	-67.483	-67.518	-67.448	-67.493	-67.588	-67.483	-67.313	-67.588	-67.453	-67.588	-67.483	-67.518	-67.483	-67.389	-67.483	-67.518	-67.460	-67.352	-67.483	-67.413	-67.378	-67.316	-67.343	-67.253	-67.413	-67.358	143.905	143.896	143.896	143.966	143.966	143.931	143.931	143.931	143.896	143.978	143.896	143.826	143.978	143.931	143.969	143.896	143.931	143.896	143.966	144.002	144.036	143.931	144.046	144.081	144.211	144.141	144.176	144.121	144.141	144.113	144.106	144.252	114.999	114.986	114.963	114.986	114.998	115.015	114.980	114.992	114.974	114.976	115.020	114.996	114.918	115.015	114.965	115.020	114.980	114.997	114.975	114.939	114.964	114.992	114.955	114.915	114.938	114.925	114.909	114.897	114.903	114.877	114.931	114.890	2016_7_19_17_03_07
FLQS2C6NGRX5____	-67.665	-67.560	-67.487	-67.596	-67.632	-67.666	-67.562	-67.593	-67.525	-67.630	-67.664	-67.561	-67.450	-67.665	-67.591	-67.666	-67.560	-67.594	-67.556	-67.526	-67.560	-67.596	-67.596	-67.488	-67.563	-67.485	-67.458	-67.455	-67.424	-67.388	-67.490	-67.457	143.945	143.944	143.940	144.014	144.019	143.975	143.981	144.045	143.945	143.980	143.941	143.876	144.013	143.979	143.975	143.943	143.980	143.946	144.011	144.010	144.082	143.976	144.047	144.173	144.288	144.179	144.249	144.207	144.213	144.184	144.156	144.306	115.203	115.169	115.146	115.170	115.181	115.199	115.164	115.165	115.158	115.187	115.203	115.180	115.123	115.198	115.175	115.204	115.164	115.180	115.158	115.148	115.148	115.176	115.165	115.111	115.118	115.109	115.089	115.095	115.084	115.076	115.114	115.080	2016_7_19_17_03_07
FLQS2BJ4GRX5____	-67.501	-67.398	-67.326	-67.432	-67.468	-67.502	-67.399	-67.429	-67.361	-67.466	-67.501	-67.397	-67.290	-67.501	-67.428	-67.501	-67.396	-67.431	-67.394	-67.363	-67.396	-67.433	-67.433	-67.327	-67.400	-67.324	-67.294	-67.292	-67.259	-67.222	-67.328	-67.293	143.882	143.878	143.883	143.950	143.953	143.914	143.909	143.980	143.878	143.916	143.878	143.808	143.950	143.914	143.908	143.880	143.912	143.881	143.942	143.943	144.013	143.913	143.986	144.086	144.202	144.118	144.162	144.125	144.132	144.104	144.081	144.238	115.059	115.026	115.002	115.026	115.037	115.055	115.022	115.021	115.014	115.042	115.060	115.036	114.980	115.054	115.031	115.059	115.020	115.036	115.015	115.005	115.005	115.032	115.021	114.971	114.977	114.965	114.949	114.954	114.942	114.934	114.972	114.937	2016_7_19_17_03_07
FLQS224TGRWM____	-67.517	-67.414	-67.377	-67.485	-67.521	-67.555	-67.450	-67.443	-67.412	-67.481	-67.517	-67.452	-67.300	-67.552	-67.442	-67.517	-67.450	-67.447	-67.448	-67.416	-67.449	-67.488	-67.485	-67.377	-67.413	-67.366	-67.344	-67.360	-67.310	-67.236	-67.375	-67.347	143.965	144.000	143.971	144.030	144.029	143.994	143.995	144.068	143.959	144.035	143.966	143.900	144.077	143.998	143.995	143.969	143.999	143.970	144.025	144.026	144.095	143.995	144.069	144.162	144.317	144.216	144.255	144.210	144.228	144.220	144.156	144.323	114.988	114.949	114.942	114.968	114.980	114.996	114.962	114.948	114.955	114.966	114.988	114.977	114.900	114.995	114.959	114.987	114.961	114.964	114.956	114.946	114.946	114.974	114.962	114.912	114.900	114.901	114.888	114.900	114.880	114.858	114.913	114.878	2016_7_19_17_03_07
FLQS224LGRWM____	-67.104	-66.999	-66.957	-67.034	-67.069	-67.106	-66.999	-67.031	-66.964	-67.068	-67.103	-67.001	-66.889	-67.103	-67.030	-67.104	-66.998	-67.033	-66.997	-66.995	-66.998	-67.036	-67.033	-66.925	-66.998	-66.923	-66.894	-66.892	-66.861	-66.824	-66.926	-66.893	143.978	144.012	143.978	144.077	144.081	144.040	144.015	144.080	143.975	144.044	143.976	143.909	144.082	144.047	144.044	144.008	144.047	143.981	144.079	144.034	144.116	144.009	144.112	144.234	144.309	144.217	144.270	144.233	144.239	144.206	144.188	144.361	114.978	114.938	114.930	114.940	114.951	114.969	114.938	114.938	114.932	114.956	114.978	114.954	114.892	114.967	114.944	114.973	114.932	114.954	114.927	114.933	114.922	114.951	114.934	114.880	114.893	114.882	114.865	114.869	114.858	114.851	114.888	114.851	2016_7_19_17_03_07
FLQS200ZGRX8____	-67.090	-66.986	-66.910	-67.020	-67.056	-67.092	-66.986	-67.016	-66.951	-67.054	-67.089	-66.984	-66.873	-67.090	-67.016	-67.091	-66.985	-67.020	-66.980	-66.949	-66.983	-67.023	-67.021	-66.913	-66.985	-66.908	-66.881	-66.879	-66.846	-66.811	-66.914	-66.883	144.080	144.083	144.078	144.151	144.153	144.114	144.113	144.180	144.080	144.117	144.077	144.009	144.150	144.116	144.107	144.078	144.116	144.081	144.143	144.141	144.214	144.112	144.185	144.280	144.396	144.313	144.357	144.318	144.327	144.290	144.280	144.429	115.048	115.013	114.989	115.014	115.026	115.043	115.009	115.008	115.002	115.030	115.048	115.024	114.966	115.042	115.020	115.049	115.008	115.025	115.002	114.993	114.993	115.021	115.009	114.960	114.966	114.953	114.937	114.943	114.931	114.925	114.960	114.927	2016_7_19_17_03_07
FLNS2037GRWV____	-66.811	-66.708	-66.634	-66.742	-66.778	-66.814	-66.709	-66.749	-66.674	-66.777	-66.811	-66.707	-66.598	-66.812	-66.740	-66.813	-66.707	-66.742	-66.705	-66.674	-66.709	-66.743	-66.743	-66.639	-66.713	-66.636	-66.606	-66.605	-66.571	-66.536	-66.638	-66.605	144.145	144.148	144.150	144.220	144.222	144.179	144.180	144.199	144.147	144.183	144.143	144.077	144.223	144.179	144.177	144.145	144.183	144.150	144.172	144.211	144.279	144.181	144.253	144.360	144.470	144.345	144.431	144.395	144.396	144.369	144.314	144.497	114.876	114.841	114.817	114.842	114.853	114.871	114.837	114.847	114.831	114.859	114.876	114.852	114.794	114.871	114.848	114.876	114.836	114.852	114.837	114.821	114.822	114.848	114.837	114.787	114.794	114.788	114.765	114.770	114.759	114.752	114.794	114.755	2016_7_19_17_03_07
