SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30UFGRWV____	-62.806	-62.948	-63.015	-62.842	-62.845	-62.881	-62.769	-62.802	-62.655	-62.658	-62.622	-62.705	-62.508	-62.527	-62.632	-62.560	-62.550	-62.592	-62.502	-62.596	-62.557	-62.597	-62.634	-62.515	-62.529	-62.665	-62.558	-62.525	-62.669	-62.528	-62.597	-62.560	143.229	143.445	143.511	143.546	143.474	143.510	143.580	143.616	143.578	143.474	143.541	143.370	143.358	143.361	143.477	143.294	143.361	143.503	143.462	143.546	143.579	143.513	143.404	143.544	143.511	143.511	143.614	143.580	143.300	143.545	143.406	143.548	113.554	113.570	113.583	113.520	113.531	113.538	113.490	113.496	113.453	113.469	113.447	113.500	113.435	113.441	113.460	113.462	113.449	113.442	113.418	113.437	113.419	113.442	113.471	113.410	113.420	113.466	113.414	113.408	113.498	113.415	113.458	113.425	2016_7_19_17_07_35
FLQS30TYGRWV____	-62.861	-63.006	-63.079	-62.900	-62.903	-62.938	-62.828	-62.862	-62.718	-62.718	-62.681	-62.760	-62.571	-62.619	-62.690	-62.614	-62.605	-62.649	-62.604	-62.655	-62.616	-62.654	-62.689	-62.575	-62.586	-62.725	-62.617	-62.585	-62.725	-62.585	-62.653	-62.618	143.216	143.429	143.498	143.533	143.462	143.497	143.569	143.605	143.568	143.463	143.533	143.358	143.386	143.355	143.463	143.284	143.352	143.492	143.491	143.532	143.569	143.499	143.395	143.533	143.498	143.498	143.603	143.567	143.289	143.532	143.394	143.534	113.700	113.717	113.731	113.666	113.678	113.684	113.637	113.643	113.600	113.615	113.593	113.645	113.577	113.598	113.606	113.607	113.594	113.588	113.573	113.584	113.566	113.589	113.616	113.557	113.566	113.613	113.561	113.556	113.643	113.561	113.604	113.572	2016_7_19_17_07_35
FLQS30T7GRWV____	-62.918	-63.062	-63.092	-62.956	-62.958	-62.997	-62.882	-62.917	-62.782	-62.783	-62.749	-62.812	-62.605	-62.677	-62.744	-62.674	-62.639	-62.672	-62.636	-62.705	-62.672	-62.707	-62.747	-62.640	-62.637	-62.777	-62.669	-62.635	-62.783	-62.637	-62.710	-62.671	143.175	143.433	143.499	143.535	143.462	143.495	143.567	143.604	143.567	143.463	143.497	143.316	143.343	143.316	143.465	143.246	143.307	143.453	143.449	143.537	143.570	143.499	143.390	143.495	143.499	143.499	143.568	143.570	143.289	143.532	143.391	143.536	113.689	113.699	113.700	113.649	113.660	113.668	113.619	113.626	113.586	113.601	113.585	113.633	113.559	113.587	113.588	113.597	113.576	113.566	113.554	113.565	113.549	113.571	113.600	113.549	113.547	113.594	113.548	113.536	113.627	113.542	113.588	113.553	2016_7_19_17_07_36
FLQS30S7GRWV____	-62.942	-63.119	-63.161	-63.013	-62.984	-63.050	-62.942	-62.975	-62.840	-62.809	-62.802	-62.871	-62.658	-62.733	-62.803	-62.697	-62.693	-62.732	-62.680	-62.767	-62.732	-62.766	-62.771	-62.667	-62.668	-62.836	-62.732	-62.666	-62.807	-62.698	-62.734	-62.701	143.194	143.410	143.475	143.515	143.439	143.479	143.549	143.586	143.549	143.441	143.515	143.340	143.367	143.337	143.443	143.265	143.332	143.473	143.489	143.513	143.551	143.478	143.371	143.512	143.475	143.479	143.586	143.546	143.266	143.513	143.370	143.511	113.873	113.900	113.905	113.850	113.851	113.867	113.821	113.826	113.786	113.792	113.779	113.828	113.752	113.782	113.789	113.780	113.769	113.761	113.742	113.767	113.750	113.772	113.789	113.734	113.740	113.795	113.745	113.729	113.817	113.744	113.777	113.745	2016_7_19_17_07_36
FLQS30RRGRWV____	-62.853	-63.000	-63.072	-62.893	-62.895	-62.929	-62.823	-62.856	-62.714	-62.712	-62.677	-62.752	-62.563	-62.612	-62.683	-62.605	-62.598	-62.640	-62.607	-62.649	-62.611	-62.648	-62.682	-62.571	-62.582	-62.716	-62.611	-62.579	-62.717	-62.577	-62.646	-62.613	143.221	143.433	143.503	143.538	143.468	143.503	143.573	143.609	143.573	143.468	143.540	143.364	143.393	143.359	143.467	143.290	143.357	143.500	143.497	143.537	143.573	143.503	143.399	143.538	143.501	143.504	143.608	143.572	143.293	143.538	143.399	143.537	113.734	113.752	113.765	113.701	113.711	113.718	113.672	113.678	113.635	113.650	113.628	113.679	113.611	113.633	113.641	113.640	113.628	113.621	113.610	113.619	113.601	113.623	113.650	113.592	113.601	113.646	113.596	113.590	113.677	113.595	113.638	113.607	2016_7_19_17_07_36
FLQS30R2GRWV____	-62.507	-62.660	-62.734	-62.553	-62.557	-62.593	-62.483	-62.518	-62.375	-62.361	-62.335	-62.416	-62.184	-62.231	-62.345	-62.225	-62.219	-62.260	-62.218	-62.309	-62.273	-62.308	-62.344	-62.232	-62.241	-62.379	-62.273	-62.239	-62.371	-62.239	-62.309	-62.274	143.367	143.618	143.685	143.721	143.650	143.684	143.756	143.792	143.753	143.612	143.719	143.546	143.535	143.503	143.650	143.433	143.501	143.643	143.641	143.720	143.755	143.686	143.580	143.720	143.684	143.686	143.789	143.754	143.441	143.719	143.580	143.719	113.699	113.714	113.728	113.663	113.674	113.681	113.634	113.640	113.598	113.614	113.590	113.642	113.566	113.586	113.603	113.595	113.583	113.576	113.562	113.581	113.564	113.585	113.613	113.555	113.563	113.609	113.559	113.553	113.642	113.557	113.601	113.569	2016_7_19_17_07_36
FLQS30QXGRWV____	-62.988	-63.128	-63.198	-63.023	-63.024	-63.060	-62.952	-62.987	-62.844	-62.844	-62.809	-62.883	-62.699	-62.744	-62.814	-62.740	-62.734	-62.774	-62.698	-62.778	-62.743	-62.778	-62.814	-62.703	-62.708	-62.847	-62.743	-62.707	-62.849	-62.708	-62.777	-62.743	143.161	143.375	143.443	143.477	143.407	143.442	143.512	143.548	143.511	143.407	143.476	143.303	143.332	143.300	143.408	143.228	143.296	143.437	143.431	143.478	143.512	143.443	143.337	143.478	143.442	143.443	143.547	143.512	143.233	143.476	143.338	143.478	113.588	113.603	113.616	113.553	113.563	113.570	113.524	113.530	113.488	113.503	113.481	113.531	113.466	113.485	113.493	113.494	113.482	113.475	113.450	113.470	113.454	113.476	113.503	113.445	113.452	113.499	113.449	113.442	113.530	113.447	113.491	113.459	2016_7_19_17_07_36
FLQS30QPGRWV____	-62.733	-62.878	-62.946	-62.765	-62.774	-62.811	-62.701	-62.734	-62.602	-62.602	-62.561	-62.626	-62.451	-62.488	-62.596	-62.487	-62.485	-62.520	-62.483	-62.526	-62.492	-62.527	-62.558	-62.452	-62.457	-62.596	-62.522	-62.450	-62.619	-62.458	-62.527	-62.491	143.244	143.497	143.564	143.563	143.528	143.562	143.631	143.667	143.631	143.527	143.563	143.386	143.413	143.383	143.531	143.311	143.378	143.521	143.518	143.599	143.633	143.563	143.420	143.562	143.563	143.562	143.635	143.596	143.318	143.596	143.456	143.600	113.595	113.607	113.620	113.559	113.567	113.575	113.528	113.534	113.495	113.510	113.491	113.538	113.476	113.493	113.507	113.503	113.492	113.483	113.471	113.474	113.458	113.479	113.511	113.454	113.456	113.503	113.467	113.449	113.546	113.452	113.495	113.462	2016_7_19_17_07_36
FLQS30QMGRWV____	-62.823	-62.999	-63.071	-62.893	-62.894	-62.930	-62.821	-62.848	-62.686	-62.685	-62.652	-62.751	-62.536	-62.581	-62.685	-62.612	-62.571	-62.611	-62.570	-62.647	-62.613	-62.647	-62.683	-62.574	-62.578	-62.717	-62.613	-62.579	-62.718	-62.577	-62.616	-62.612	143.212	143.430	143.499	143.533	143.462	143.499	143.569	143.574	143.567	143.461	143.533	143.359	143.385	143.351	143.462	143.285	143.351	143.491	143.490	143.533	143.570	143.499	143.393	143.533	143.499	143.498	143.605	143.568	143.289	143.533	143.391	143.534	113.741	113.768	113.782	113.718	113.729	113.735	113.688	113.697	113.644	113.658	113.637	113.696	113.620	113.640	113.658	113.660	113.636	113.629	113.616	113.635	113.618	113.640	113.668	113.611	113.617	113.664	113.613	113.607	113.695	113.612	113.646	113.623	2016_7_19_17_07_36
FLQS30Q9GRWY____	-62.938	-63.117	-63.155	-63.014	-63.004	-63.018	-62.903	-62.968	-62.808	-62.807	-62.805	-62.874	-62.657	-62.693	-62.804	-62.695	-62.692	-62.728	-62.690	-62.768	-62.726	-62.729	-62.765	-62.665	-62.689	-62.838	-62.726	-62.657	-62.828	-62.657	-62.729	-62.693	143.177	143.432	143.495	143.534	143.428	143.494	143.530	143.569	143.533	143.427	143.501	143.358	143.351	143.317	143.463	143.246	143.316	143.458	143.456	143.533	143.535	143.459	143.354	143.498	143.464	143.497	143.570	143.532	143.255	143.495	143.352	143.496	113.520	113.542	113.546	113.493	113.505	113.500	113.456	113.472	113.424	113.439	113.427	113.472	113.400	113.417	113.433	113.428	113.417	113.408	113.396	113.410	113.396	113.408	113.436	113.381	113.394	113.439	113.391	113.373	113.471	113.379	113.424	113.391	2016_7_19_17_07_37
FLQS30Q9GRWV____	-62.875	-63.020	-63.059	-62.913	-62.916	-62.955	-62.842	-62.883	-62.729	-62.729	-62.692	-62.774	-62.584	-62.596	-62.703	-62.629	-62.617	-62.665	-62.580	-62.668	-62.631	-62.667	-62.702	-62.588	-62.601	-62.736	-62.631	-62.599	-62.740	-62.599	-62.667	-62.633	143.105	143.319	143.385	143.422	143.351	143.424	143.458	143.529	143.457	143.351	143.423	143.248	143.275	143.239	143.353	143.172	143.240	143.381	143.377	143.421	143.457	143.389	143.283	143.422	143.387	143.389	143.493	143.455	143.176	143.421	143.284	143.423	113.522	113.539	113.542	113.488	113.500	113.502	113.459	113.462	113.421	113.437	113.414	113.467	113.399	113.409	113.428	113.430	113.416	113.411	113.383	113.406	113.388	113.410	113.438	113.379	113.389	113.434	113.383	113.378	113.466	113.383	113.426	113.394	2016_7_19_17_07_37
FLQS30Q3GRWV____	-63.011	-63.151	-63.217	-63.045	-63.045	-63.083	-62.971	-63.001	-62.870	-62.871	-62.840	-62.904	-62.728	-62.766	-62.833	-62.765	-62.763	-62.797	-62.728	-62.795	-62.763	-62.798	-62.835	-62.731	-62.727	-62.866	-62.764	-62.726	-62.870	-62.727	-62.799	-62.761	143.169	143.385	143.455	143.488	143.418	143.452	143.524	143.524	143.523	143.419	143.489	143.312	143.340	143.309	143.420	143.237	143.304	143.447	143.440	143.490	143.524	143.453	143.346	143.488	143.455	143.454	143.559	143.524	143.243	143.487	143.347	143.491	113.600	113.615	113.627	113.564	113.575	113.582	113.535	113.544	113.501	113.516	113.496	113.543	113.480	113.497	113.503	113.508	113.497	113.487	113.465	113.480	113.465	113.487	113.515	113.459	113.463	113.510	113.460	113.452	113.542	113.458	113.503	113.469	2016_7_19_17_07_37
FLQS30Q2GRWV____	-62.793	-62.943	-63.016	-62.832	-62.833	-62.908	-62.792	-62.794	-62.649	-62.649	-62.614	-62.724	-62.504	-62.551	-62.622	-62.546	-62.538	-62.580	-62.538	-62.586	-62.581	-62.587	-62.624	-62.507	-62.520	-62.655	-62.581	-62.517	-62.687	-62.518	-62.587	-62.552	143.233	143.484	143.550	143.551	143.480	143.555	143.590	143.621	143.585	143.479	143.550	143.379	143.401	143.370	143.482	143.299	143.366	143.509	143.506	143.550	143.589	143.517	143.410	143.550	143.515	143.516	143.623	143.584	143.306	143.550	143.411	143.552	113.682	113.695	113.710	113.648	113.659	113.673	113.629	113.625	113.582	113.597	113.575	113.637	113.560	113.581	113.588	113.589	113.576	113.570	113.556	113.566	113.558	113.571	113.599	113.539	113.549	113.594	113.553	113.538	113.635	113.543	113.587	113.554	2016_7_19_17_07_37
FLQS30PHGRWY____	-62.929	-63.076	-63.146	-62.965	-62.966	-63.009	-62.900	-62.934	-62.791	-62.801	-62.758	-62.859	-62.646	-62.686	-62.752	-62.683	-62.679	-62.718	-62.645	-62.725	-62.686	-62.727	-62.756	-62.649	-62.649	-62.796	-62.686	-62.647	-62.789	-62.659	-62.726	-62.691	143.106	143.359	143.424	143.425	143.354	143.425	143.494	143.530	143.461	143.389	143.426	143.251	143.277	143.245	143.358	143.175	143.242	143.385	143.379	143.460	143.461	143.424	143.283	143.425	143.391	143.424	143.495	143.460	143.179	143.458	143.318	143.461	113.611	113.623	113.637	113.576	113.587	113.591	113.544	113.550	113.512	113.526	113.506	113.566	113.491	113.509	113.514	113.518	113.507	113.499	113.475	113.490	113.477	113.496	113.527	113.470	113.475	113.519	113.472	113.464	113.553	113.468	113.511	113.479	2016_7_19_17_07_37
FLQS30NWGRWV____	-62.994	-63.167	-63.203	-63.029	-63.029	-63.100	-62.955	-62.989	-62.891	-62.860	-62.827	-62.920	-62.715	-62.749	-62.851	-62.749	-62.750	-62.783	-62.748	-62.812	-62.780	-62.815	-62.817	-62.719	-62.709	-62.884	-62.780	-62.709	-62.886	-62.710	-62.782	-62.744	143.090	143.308	143.376	143.409	143.339	143.374	143.444	143.480	143.447	143.340	143.412	143.236	143.263	143.231	143.342	143.160	143.229	143.369	143.368	143.412	143.448	143.375	143.268	143.411	143.376	143.376	143.483	143.446	143.168	143.408	143.268	143.412	113.579	113.605	113.607	113.544	113.554	113.573	113.514	113.520	113.492	113.497	113.476	113.533	113.460	113.476	113.494	113.487	113.477	113.467	113.456	113.471	113.455	113.477	113.494	113.440	113.441	113.500	113.449	113.431	113.531	113.437	113.482	113.448	2016_7_19_17_07_37
FLQS30MRGRWY____	-62.923	-63.065	-63.099	-62.955	-62.956	-62.999	-62.888	-62.923	-62.785	-62.793	-62.757	-62.814	-62.642	-62.678	-62.751	-62.677	-62.644	-62.710	-62.642	-62.712	-62.676	-62.715	-62.746	-62.642	-62.645	-62.784	-62.675	-62.636	-62.788	-62.645	-62.717	-62.680	143.163	143.417	143.484	143.482	143.411	143.481	143.551	143.588	143.518	143.449	143.485	143.305	143.333	143.303	143.449	143.233	143.296	143.443	143.437	143.519	143.519	143.482	143.339	143.483	143.483	143.482	143.554	143.518	143.275	143.516	143.374	143.519	113.802	113.813	113.814	113.766	113.777	113.781	113.734	113.740	113.704	113.717	113.699	113.745	113.683	113.700	113.703	113.710	113.689	113.690	113.668	113.679	113.667	113.686	113.717	113.661	113.662	113.709	113.662	113.654	113.741	113.657	113.702	113.669	2016_7_19_17_07_38
