SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-9.063	-8.858	-9.015	-8.965	-9.120	-8.934	-8.925	-8.680	-8.808	-8.942	-8.744	-8.874	-8.912	-8.958	-8.650	-8.627	-8.308	-8.708	-9.065	-8.556	-9.041	-9.121	-8.746	-8.498	-8.650	-8.803	-9.041	-8.793	-9.030	-9.201	-9.012	-8.909	117.756	118.092	117.637	117.901	117.778	117.711	117.933	118.087	118.563	118.174	118.422	118.417	118.566	118.054	117.883	118.555	117.462	117.848	117.629	117.906	118.098	118.030	117.683	117.672	117.604	118.392	117.601	118.056	117.939	118.163	117.977	118.172	94.371	94.259	94.352	94.318	94.397	94.310	94.298	94.174	94.218	94.297	94.193	94.255	94.268	94.309	94.166	94.132	94.016	94.196	94.377	94.120	94.347	94.389	94.220	94.100	94.176	94.222	94.366	94.229	94.348	94.422	94.338	94.281	2016_7_19_17_09_27
FLQS300RGRWY____	-9.609	-9.479	-9.437	-9.505	-9.608	-9.484	-9.452	-9.225	-9.430	-9.378	-9.372	-9.376	-9.483	-9.674	-8.943	-9.135	-8.972	-9.507	-9.673	-9.370	-9.607	-9.618	-9.230	-9.097	-9.228	-9.314	-9.585	-9.272	-9.628	-9.852	-9.389	-9.526	117.238	117.436	117.946	117.749	117.631	117.494	118.177	118.013	117.550	117.646	117.433	117.873	117.380	117.701	117.422	117.670	117.629	117.949	117.171	117.240	117.452	117.520	117.349	117.340	117.911	117.457	117.445	117.913	117.718	117.749	117.655	117.630	94.508	94.437	94.397	94.437	94.492	94.437	94.395	94.292	94.409	94.380	94.385	94.370	94.441	94.521	94.178	94.261	94.184	94.430	94.541	94.392	94.498	94.501	94.319	94.255	94.297	94.356	94.488	94.318	94.498	94.605	94.385	94.452	2016_7_19_17_09_27
FLQS300LGRWQ____	-9.460	-9.137	-9.356	-9.294	-9.175	-9.150	-9.325	-9.167	-9.018	-9.224	-9.105	-9.034	-9.273	-9.245	-9.173	-8.732	-9.075	-9.427	-9.520	-9.026	-9.269	-9.578	-9.138	-8.836	-8.987	-9.169	-9.245	-9.361	-9.304	-9.289	-9.354	-9.330	117.684	117.886	117.576	118.210	117.787	117.646	117.916	117.679	118.287	118.029	117.951	118.218	117.890	117.866	118.132	117.763	118.209	117.565	117.744	118.087	117.901	117.831	117.665	117.662	117.598	117.851	117.781	118.224	118.051	118.164	117.599	117.771	94.569	94.406	94.523	94.469	94.427	94.421	94.495	94.428	94.333	94.442	94.388	94.344	94.471	94.458	94.413	94.214	94.364	94.558	94.596	94.344	94.468	94.621	94.414	94.268	94.343	94.422	94.461	94.501	94.480	94.468	94.521	94.503	2016_7_19_17_09_27
FLQS300LGRWM____	-9.207	-9.127	-9.353	-9.357	-9.102	-9.464	-9.266	-9.226	-9.090	-9.023	-8.893	-9.460	-9.378	-9.554	-8.916	-8.967	-9.192	-9.102	-9.528	-9.290	-9.260	-9.583	-9.202	-8.970	-9.087	-8.892	-9.226	-9.174	-9.301	-9.482	-9.420	-9.183	117.890	118.035	118.029	118.097	117.997	117.584	117.871	117.631	117.831	117.802	118.035	118.209	118.291	117.622	117.957	118.491	118.287	117.981	117.696	117.755	117.917	118.242	117.879	117.367	118.382	117.996	118.002	118.666	117.942	118.047	118.053	118.054	94.271	94.227	94.336	94.335	94.216	94.407	94.300	94.290	94.217	94.185	94.114	94.381	94.338	94.449	94.128	94.133	94.249	94.217	94.434	94.316	94.296	94.439	94.269	94.176	94.195	94.115	94.276	94.226	94.315	94.398	94.368	94.253	2016_7_19_17_09_27
FLQS3009GRWQ____	-9.423	-9.404	-9.086	-9.307	-9.539	-9.482	-9.411	-9.431	-9.309	-9.237	-9.307	-9.231	-9.347	-9.452	-9.133	-8.992	-8.963	-9.619	-9.662	-9.365	-9.466	-9.488	-9.339	-8.975	-9.225	-9.308	-9.447	-9.326	-9.436	-9.564	-9.381	-9.412	117.551	118.000	118.084	118.066	118.007	117.743	117.835	117.789	117.863	117.961	118.002	118.474	117.816	117.729	117.859	118.200	118.083	117.609	117.603	117.799	117.950	117.706	117.400	117.775	117.770	117.966	117.899	118.366	118.170	118.084	117.897	117.696	94.681	94.655	94.498	94.606	94.720	94.703	94.665	94.676	94.614	94.576	94.608	94.554	94.635	94.689	94.530	94.449	94.439	94.774	94.795	94.644	94.687	94.707	94.647	94.456	94.577	94.610	94.680	94.603	94.664	94.729	94.648	94.671	2016_7_19_17_09_27
FLQS2F0LGRX5____	-9.486	-9.333	-9.419	-9.297	-9.235	-9.347	-9.337	-9.094	-9.221	-9.143	-8.759	-9.108	-9.270	-9.367	-8.858	-8.923	-8.827	-9.356	-9.465	-8.834	-9.268	-9.650	-9.021	-8.789	-9.048	-8.671	-9.303	-9.319	-9.375	-9.349	-9.362	-9.389	117.775	118.236	118.431	118.624	118.443	118.115	118.275	118.293	118.417	119.053	118.564	118.553	118.371	118.332	118.287	118.483	118.312	118.825	118.227	118.257	118.381	117.984	118.210	117.962	117.872	118.930	118.455	118.446	118.346	118.772	117.936	118.131	94.737	94.646	94.679	94.613	94.590	94.657	94.646	94.528	94.585	94.524	94.357	94.525	94.610	94.658	94.415	94.439	94.399	94.634	94.709	94.404	94.609	94.808	94.496	94.393	94.522	94.302	94.622	94.631	94.661	94.633	94.671	94.677	2016_7_19_17_09_28
FLQS2EQUGRX5____	-9.201	-9.243	-8.981	-9.291	-9.166	-9.450	-9.197	-9.215	-8.886	-9.155	-8.813	-9.104	-9.194	-9.294	-8.852	-8.974	-9.137	-9.280	-9.455	-9.028	-9.256	-9.274	-9.187	-8.892	-9.027	-8.881	-9.375	-9.188	-9.350	-9.646	-9.101	-9.211	117.736	118.282	117.760	117.809	117.701	117.424	117.845	117.799	117.957	117.767	118.298	117.620	117.881	117.713	117.672	118.006	117.670	118.138	117.429	117.683	117.761	117.645	117.460	117.456	117.771	118.124	117.502	117.770	118.110	117.638	117.774	117.000	94.342	94.342	94.235	94.383	94.327	94.475	94.336	94.347	94.182	94.319	94.134	94.299	94.333	94.388	94.175	94.222	94.314	94.365	94.477	94.260	94.368	94.381	94.346	94.203	94.257	94.173	94.435	94.334	94.400	94.561	94.292	94.375	2016_7_19_17_09_28
FLQS2DERGRX5____	-9.127	-9.182	-9.168	-9.168	-9.031	-9.144	-9.187	-9.017	-9.141	-9.089	-8.962	-9.035	-9.066	-9.102	-9.101	-8.919	-8.689	-9.160	-9.068	-9.100	-9.200	-9.205	-8.886	-8.709	-8.907	-9.146	-9.166	-9.127	-9.174	-9.339	-9.161	-9.184	118.735	118.615	118.245	118.379	118.395	118.066	118.529	118.480	118.423	118.400	118.431	118.367	118.446	118.411	118.346	118.291	118.388	118.493	118.493	117.912	118.265	118.265	118.158	118.038	118.265	118.263	118.324	118.270	118.417	118.893	118.403	118.445	94.509	94.540	94.547	94.542	94.476	94.542	94.546	94.466	94.528	94.503	94.441	94.479	94.491	94.509	94.511	94.426	94.311	94.534	94.490	94.527	94.562	94.564	94.415	94.333	94.421	94.536	94.543	94.526	94.544	94.605	94.538	94.547	2016_7_19_17_09_28
FLQS2CKUGRX5	-9.442	-9.113	-9.390	-9.333	-9.148	-9.387	-9.105	-9.081	-9.009	-9.200	-9.074	-9.024	-9.183	-9.011	-8.971	-8.973	-9.055	-9.272	-9.492	-9.130	-9.549	-9.457	-9.016	-8.767	-9.096	-9.078	-9.216	-9.051	-9.289	-9.521	-9.274	-9.099	117.648	117.859	117.676	118.259	118.019	117.475	118.229	117.654	117.925	118.083	117.999	117.797	118.004	118.168	117.718	117.919	118.057	118.323	117.642	118.391	117.670	117.560	117.329	117.711	117.027	117.888	117.825	117.897	117.966	118.058	118.087	118.146	94.751	94.584	94.725	94.675	94.595	94.731	94.566	94.576	94.531	94.617	94.560	94.543	94.612	94.523	94.520	94.514	94.549	94.643	94.775	94.572	94.802	94.762	94.557	94.422	94.607	94.566	94.635	94.553	94.665	94.773	94.653	94.567	2016_7_19_17_09_28
FLQS2C9EGRX5____	-9.197	-9.249	-9.094	-9.409	-9.396	-9.275	-9.379	-9.395	-9.207	-9.218	-9.383	-9.396	-9.499	-9.290	-8.922	-9.157	-8.884	-9.473	-9.393	-9.146	-9.442	-9.394	-9.058	-8.939	-9.084	-8.936	-9.291	-9.203	-9.358	-9.590	-9.344	-9.319	117.964	118.086	118.230	118.157	118.096	117.787	117.991	117.997	118.139	117.993	118.080	118.133	117.835	118.135	117.761	118.396	118.035	117.696	117.900	118.205	117.915	118.048	118.130	117.920	117.784	118.523	117.926	117.804	118.137	118.168	118.175	117.860	94.471	94.492	94.412	94.566	94.562	94.516	94.558	94.565	94.470	94.480	94.557	94.561	94.622	94.509	94.346	94.436	94.318	94.615	94.569	94.438	94.592	94.563	94.398	94.348	94.424	94.325	94.518	94.480	94.542	94.653	94.534	94.534	2016_7_19_17_09_28
FLQS2C6NGRX5____	-9.592	-9.406	-9.178	-9.497	-9.305	-9.478	-9.455	-9.211	-9.360	-9.420	-9.352	-9.303	-9.460	-9.555	-8.993	-9.198	-9.154	-9.663	-9.532	-9.228	-9.520	-9.660	-9.223	-9.031	-9.046	-9.297	-9.555	-9.193	-9.500	-9.620	-9.364	-9.383	117.391	117.476	118.231	117.743	117.695	117.479	117.895	118.206	117.665	117.695	117.933	117.798	117.870	117.571	117.664	117.460	117.671	117.389	117.586	117.674	117.751	117.494	117.198	117.316	118.042	117.765	117.896	118.106	117.842	117.746	117.961	118.087	94.678	94.585	94.446	94.619	94.528	94.620	94.593	94.463	94.555	94.584	94.542	94.523	94.596	94.653	94.378	94.485	94.455	94.713	94.642	94.491	94.630	94.707	94.507	94.409	94.390	94.521	94.641	94.458	94.616	94.678	94.546	94.551	2016_7_19_17_09_29
FLQS2BJ4GRX5____	-9.291	-9.006	-9.495	-9.506	-9.430	-9.419	-9.416	-9.306	-9.373	-9.435	-9.316	-9.359	-9.402	-9.563	-9.266	-9.135	-9.280	-9.565	-9.405	-8.981	-9.653	-9.534	-9.282	-9.034	-9.109	-9.369	-9.635	-9.462	-9.566	-9.734	-9.435	-9.277	117.541	117.684	117.611	117.616	117.826	117.624	117.585	117.600	117.538	117.630	117.612	118.340	118.074	117.636	117.662	117.731	117.870	117.478	118.210	117.562	117.426	118.169	117.396	117.213	118.110	117.634	117.375	117.563	117.596	117.869	117.766	117.627	94.435	94.292	94.532	94.537	94.492	94.495	94.494	94.441	94.475	94.502	94.445	94.438	94.469	94.564	94.419	94.353	94.418	94.571	94.465	94.284	94.615	94.529	94.437	94.323	94.326	94.470	94.609	94.518	94.567	94.637	94.497	94.425	2016_7_19_17_09_29
FLQS224TGRWM____	-9.329	-9.198	-9.170	-9.491	-9.280	-9.530	-9.438	-9.343	-9.350	-9.422	-9.417	-9.238	-9.459	-9.428	-9.188	-9.177	-9.213	-9.600	-9.392	-9.291	-9.581	-9.470	-9.154	-8.846	-9.090	-9.221	-9.426	-9.392	-9.608	-9.828	-9.484	-9.505	117.845	117.342	117.479	117.472	118.220	117.272	118.287	117.922	117.583	117.367	117.335	117.408	117.475	117.504	117.443	117.642	117.409	117.708	117.852	117.339	117.666	117.549	117.070	117.126	118.164	117.688	117.755	117.431	117.442	117.837	117.681	117.734	94.632	94.588	94.569	94.725	94.594	94.752	94.668	94.636	94.653	94.696	94.695	94.605	94.710	94.693	94.580	94.567	94.593	94.769	94.663	94.633	94.761	94.712	94.577	94.425	94.505	94.586	94.683	94.679	94.783	94.874	94.714	94.722	2016_7_19_17_09_29
FLQS224LGRWM____	-9.455	-9.507	-9.476	-9.362	-9.475	-9.585	-9.328	-9.353	-9.215	-9.349	-9.399	-9.587	-9.262	-9.354	-9.300	-9.172	-9.197	-9.595	-9.470	-9.271	-9.398	-9.530	-9.145	-8.955	-8.986	-9.399	-9.438	-9.433	-9.423	-9.540	-9.406	-9.503	117.984	117.547	117.751	118.009	117.576	117.545	117.906	117.722	118.076	117.764	117.733	117.729	117.949	118.175	117.720	117.924	117.733	117.540	117.607	118.140	117.691	117.828	117.409	117.456	117.657	117.692	117.630	117.630	118.109	118.081	117.965	117.510	94.593	94.635	94.612	94.547	94.618	94.673	94.534	94.554	94.474	94.550	94.576	94.667	94.501	94.537	94.528	94.459	94.478	94.678	94.615	94.498	94.577	94.635	94.465	94.371	94.379	94.577	94.598	94.596	94.573	94.630	94.570	94.635	2016_7_19_17_09_29
FLQS200ZGRX8____	-8.993	-8.916	-9.126	-8.941	-8.952	-9.123	-8.994	-8.600	-9.015	-8.649	-8.991	-8.884	-8.791	-9.086	-8.579	-8.648	-8.408	-9.273	-9.121	-9.124	-9.110	-9.127	-8.808	-8.622	-8.864	-8.547	-9.147	-9.032	-9.209	-9.201	-9.064	-9.032	117.578	117.940	117.924	118.073	117.684	117.464	117.386	118.011	117.525	117.697	118.065	117.789	117.809	117.632	117.584	117.581	117.806	117.205	117.464	117.338	117.879	117.621	117.447	117.497	117.877	117.829	117.891	118.024	117.702	117.932	118.082	118.014	94.477	94.427	94.529	94.434	94.453	94.545	94.485	94.271	94.490	94.306	94.458	94.417	94.371	94.520	94.276	94.310	94.186	94.627	94.544	94.550	94.523	94.540	94.392	94.300	94.404	94.252	94.540	94.479	94.577	94.565	94.493	94.480	2016_7_19_17_09_29
FLNS2037GRWV____	-8.910	-9.032	-8.815	-9.069	-8.934	-8.919	-9.088	-8.927	-8.732	-8.930	-8.985	-8.874	-9.037	-9.065	-8.885	-8.763	-8.389	-8.874	-9.236	-8.933	-9.021	-9.109	-8.787	-8.546	-8.789	-8.924	-9.134	-9.022	-9.242	-9.411	-9.060	-9.043	118.082	118.027	118.173	117.906	118.052	117.719	118.119	118.008	118.023	117.924	118.091	118.026	117.838	118.060	117.944	117.759	118.302	118.094	117.635	117.635	118.165	118.115	117.750	117.681	117.927	117.988	117.914	117.987	117.996	117.909	117.987	117.535	94.197	94.258	94.148	94.280	94.210	94.214	94.281	94.208	94.113	94.212	94.233	94.181	94.267	94.273	94.190	94.137	93.938	94.179	94.371	94.224	94.247	94.292	94.149	94.035	94.144	94.207	94.311	94.254	94.360	94.445	94.273	94.281	2016_7_19_17_09_30
