SN	Distance_X_LOGO_Front_Camera_LD1	Distance_X_LOGO_Front_Camera_LD2	Distance_X_LOGO_Front_Camera_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_LD1	Distance_Y_LOGO_Front_Camera_LD2	Distance_Y_LOGO_Front_Camera_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_LD1	Angle_Front_Camera_LD2	Angle_Front_Camera_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30Q9GRWV____	-23.029	-22.954	-22.953	-22.883	-22.883	-22.811	-22.846	-22.772	-22.773	-22.775	-22.772	-22.772	-22.886	-22.809	-22.807	-22.809	-22.773	-22.806	-22.886	-22.737	-22.775	-22.814	-22.808	-22.841	-22.806	-22.772	-22.775	-22.889	-22.809	-22.880	-22.842	-22.886	138.900	138.903	138.932	138.939	138.939	138.941	138.976	138.868	138.901	138.938	138.968	138.968	138.934	138.939	138.936	138.939	138.901	138.934	138.971	138.969	138.938	138.939	138.830	138.902	138.833	138.968	138.898	138.934	138.865	138.867	138.835	138.934	99.385	99.354	99.352	99.324	99.324	99.295	99.306	99.284	99.282	99.280	99.277	99.277	99.325	99.294	99.293	99.294	99.282	99.293	99.323	99.263	99.280	99.296	99.301	99.309	99.300	99.277	99.283	99.326	99.299	99.327	99.314	99.325	2016_7_19_17_06_29
FLQS30Q3GRWV____	-23.356	-23.287	-23.286	-23.216	-23.216	-23.148	-23.183	-23.115	-23.115	-23.116	-23.113	-23.113	-23.182	-23.150	-23.148	-23.150	-23.115	-23.148	-23.180	-23.078	-23.116	-23.146	-23.152	-23.183	-23.152	-23.113	-23.112	-23.219	-23.147	-23.218	-23.183	-23.182	138.739	138.789	138.788	138.879	138.879	138.833	138.857	138.758	138.799	138.830	138.824	138.824	138.819	138.829	138.818	138.829	138.799	138.781	138.860	138.823	138.830	138.817	138.725	138.751	138.729	138.824	138.752	138.822	138.719	138.761	138.720	138.819	99.516	99.485	99.484	99.450	99.450	99.426	99.438	99.418	99.415	99.413	99.413	99.413	99.441	99.427	99.427	99.427	99.415	99.429	99.437	99.399	99.413	99.426	99.435	99.445	99.435	99.413	99.417	99.455	99.433	99.459	99.447	99.441	2016_7_19_17_06_29
FLQS30Q2GRWV____	-22.964	-22.894	-22.929	-22.827	-22.827	-22.755	-22.789	-22.756	-22.753	-22.755	-22.755	-22.755	-22.788	-22.792	-22.791	-22.792	-22.753	-22.788	-22.785	-22.718	-22.755	-22.753	-22.790	-22.824	-22.787	-22.755	-22.718	-22.828	-22.757	-22.825	-22.788	-22.788	138.923	138.920	138.924	138.905	138.905	138.971	138.994	138.890	139.011	138.964	138.954	138.954	138.959	138.961	138.903	138.961	139.011	138.917	138.996	138.955	138.964	138.958	138.852	138.833	138.855	138.954	138.891	138.956	138.801	138.894	138.855	138.959	99.283	99.256	99.269	99.230	99.230	99.196	99.208	99.202	99.193	99.197	99.198	99.198	99.210	99.212	99.215	99.212	99.193	99.213	99.207	99.182	99.197	99.196	99.218	99.233	99.217	99.198	99.187	99.227	99.208	99.230	99.218	99.210	2016_7_19_17_06_29
FLQS30PHGRWY____	-23.478	-23.153	-23.109	-23.083	-23.083	-23.014	-23.048	-22.941	-22.941	-22.943	-22.940	-22.940	-23.008	-22.980	-22.976	-22.980	-22.941	-22.977	-23.048	-22.905	-22.943	-23.013	-22.977	-23.011	-22.979	-22.940	-22.935	-23.046	-22.923	-23.084	-23.012	-23.008	138.867	138.918	138.928	138.955	138.955	138.972	138.993	138.898	138.940	138.978	138.959	138.959	138.899	138.973	138.956	138.973	138.940	138.918	138.929	138.959	138.978	138.891	138.857	138.888	138.807	138.959	138.888	138.959	138.860	138.835	138.852	138.899	99.529	99.395	99.377	99.364	99.364	99.336	99.348	99.311	99.309	99.307	99.307	99.307	99.338	99.322	99.322	99.322	99.309	99.324	99.352	99.293	99.307	99.341	99.329	99.340	99.333	99.307	99.310	99.349	99.307	99.373	99.343	99.338	2016_7_19_17_06_29
FLQS30NWGRWV____	-23.149	-23.077	-23.078	-23.007	-23.007	-22.935	-22.971	-22.901	-22.901	-22.902	-22.901	-22.901	-22.971	-22.938	-22.936	-22.938	-22.901	-22.934	-22.970	-22.866	-22.902	-22.936	-22.935	-22.969	-22.939	-22.901	-22.902	-23.010	-22.935	-23.004	-22.970	-22.971	138.892	138.928	138.925	138.963	138.963	138.961	138.995	138.894	138.928	138.961	138.958	138.958	138.962	138.963	138.926	138.963	138.928	138.923	138.997	138.959	138.961	138.960	138.858	138.893	138.830	138.958	138.853	138.961	138.857	138.892	138.857	138.962	99.572	99.541	99.541	99.510	99.510	99.481	99.494	99.472	99.470	99.468	99.468	99.468	99.496	99.482	99.484	99.482	99.470	99.484	99.493	99.454	99.468	99.482	99.488	99.500	99.492	99.468	99.476	99.512	99.488	99.514	99.502	99.496	2016_7_19_17_06_29
FLQS30MRGRWY____	-23.113	-23.129	-23.087	-22.974	-22.974	-22.906	-22.940	-22.878	-22.879	-22.878	-22.874	-22.874	-22.938	-22.913	-22.909	-22.913	-22.879	-22.913	-22.941	-22.839	-22.878	-22.904	-22.910	-22.943	-22.909	-22.874	-22.873	-22.978	-22.908	-22.980	-22.948	-22.938	138.932	138.804	138.937	138.969	138.969	138.983	139.009	138.844	138.887	138.989	138.971	138.971	138.967	138.986	138.965	138.986	138.887	138.867	138.939	138.971	138.989	138.963	138.871	138.902	138.880	138.971	138.836	138.971	138.801	138.844	138.804	138.967	99.305	99.320	99.294	99.247	99.247	99.218	99.230	99.216	99.214	99.207	99.206	99.206	99.232	99.221	99.221	99.221	99.214	99.229	99.235	99.192	99.207	99.219	99.227	99.239	99.227	99.206	99.215	99.248	99.231	99.257	99.247	99.232	2016_7_19_17_06_29
FLQS30MKGRWV____	-23.152	-23.043	-23.040	-22.973	-22.973	-23.034	-23.019	-22.869	-22.866	-23.069	-22.867	-22.867	-22.933	-22.903	-22.903	-22.903	-22.866	-22.903	-22.940	-22.833	-23.069	-22.898	-22.902	-22.939	-22.939	-22.867	-22.869	-22.976	-22.904	-22.974	-22.935	-22.933	138.964	138.969	138.974	139.004	139.004	139.042	138.996	138.942	139.045	138.972	139.007	139.007	139.068	139.075	139.006	139.075	139.045	138.970	138.996	139.010	138.972	139.064	138.964	138.937	138.777	139.007	138.937	139.002	138.901	138.941	138.957	139.068	99.631	99.587	99.586	99.557	99.557	99.579	99.576	99.519	99.511	99.598	99.514	99.514	99.537	99.524	99.529	99.524	99.511	99.531	99.544	99.500	99.598	99.523	99.531	99.548	99.558	99.514	99.520	99.558	99.536	99.561	99.545	99.537	2016_7_19_17_06_29
FLQS30MJGRWV____	-23.112	-23.045	-23.046	-23.008	-23.008	-22.906	-22.940	-22.905	-22.908	-22.874	-22.872	-22.872	-22.939	-22.943	-22.910	-22.943	-22.908	-22.910	-22.935	-22.837	-22.874	-22.904	-22.909	-22.945	-22.943	-22.872	-22.870	-22.976	-22.904	-22.975	-22.945	-22.939	138.737	138.740	138.676	138.770	138.770	138.753	138.807	138.745	138.713	138.826	138.819	138.819	138.774	138.747	138.774	138.747	138.713	138.738	138.857	138.821	138.826	138.772	138.717	138.705	138.674	138.819	138.703	138.772	138.668	138.712	138.675	138.774	99.318	99.291	99.295	99.274	99.274	99.234	99.244	99.234	99.237	99.216	99.216	99.216	99.246	99.249	99.234	99.249	99.237	99.237	99.239	99.202	99.216	99.232	99.237	99.253	99.254	99.216	99.223	99.261	99.239	99.264	99.255	99.246	2016_7_19_17_06_29
FLQS30MEGRWV____	-22.962	-22.891	-22.889	-22.822	-22.822	-22.752	-22.786	-22.714	-22.713	-22.714	-22.712	-22.712	-22.786	-22.749	-22.748	-22.749	-22.713	-22.747	-22.786	-22.679	-22.714	-22.751	-22.749	-22.783	-22.746	-22.712	-22.715	-22.824	-22.751	-22.821	-22.782	-22.786	138.883	138.884	138.920	138.921	138.921	138.926	138.953	138.853	138.928	138.960	138.957	138.957	138.918	138.958	138.919	138.958	138.928	138.883	138.955	138.921	138.960	138.918	138.854	138.850	138.820	138.957	138.885	138.918	138.815	138.860	138.787	138.918	99.247	99.218	99.215	99.188	99.188	99.159	99.172	99.149	99.144	99.142	99.142	99.142	99.174	99.156	99.158	99.156	99.144	99.160	99.171	99.130	99.142	99.160	99.163	99.177	99.164	99.142	99.147	99.189	99.166	99.192	99.181	99.174	2016_7_19_17_06_29
FLQS30LFGRWY____	-23.240	-23.176	-23.216	-23.102	-23.102	-23.033	-23.072	-23.004	-23.046	-23.005	-23.059	-23.059	-23.066	-23.094	-23.039	-23.094	-23.046	-23.040	-23.068	-22.969	-23.005	-23.031	-23.040	-23.117	-23.039	-23.059	-22.996	-23.152	-23.031	-23.109	-23.074	-23.066	138.929	138.871	138.931	138.966	138.966	138.979	138.943	138.908	138.838	139.056	138.988	138.988	138.962	138.988	138.964	138.988	138.838	138.927	138.942	138.967	139.056	138.961	138.866	138.788	138.873	138.988	138.895	138.962	138.860	138.802	138.860	138.962	99.450	99.429	99.441	99.393	99.393	99.364	99.382	99.357	99.379	99.348	99.374	99.374	99.379	99.388	99.368	99.388	99.379	99.370	99.381	99.339	99.348	99.364	99.374	99.411	99.374	99.374	99.355	99.413	99.371	99.407	99.389	99.379	2016_7_19_17_06_29
FLQS30KNGRWV____	-23.258	-23.113	-23.110	-23.046	-23.046	-22.974	-22.960	-22.948	-22.947	-22.949	-22.944	-22.944	-23.009	-23.017	-22.981	-23.017	-22.947	-22.981	-23.005	-22.909	-22.949	-22.974	-22.979	-23.017	-22.979	-22.944	-22.937	-23.047	-22.928	-23.046	-23.014	-23.009	138.824	138.917	138.922	138.903	138.903	138.963	138.996	138.842	138.881	138.914	138.956	138.956	138.898	138.838	138.902	138.838	138.881	138.864	138.990	138.955	138.914	138.897	138.853	138.833	138.860	138.956	138.881	138.900	138.803	138.844	138.851	138.898	99.501	99.437	99.435	99.411	99.411	99.378	99.370	99.375	99.373	99.371	99.366	99.366	99.396	99.403	99.385	99.403	99.373	99.387	99.388	99.352	99.371	99.382	99.387	99.404	99.387	99.366	99.369	99.411	99.370	99.415	99.401	99.396	2016_7_19_17_06_30
FLQS30K5GRWY____	-23.111	-23.075	-23.075	-23.006	-23.006	-22.938	-22.971	-22.862	-22.863	-22.864	-22.862	-22.862	-22.971	-22.900	-22.897	-22.900	-22.863	-22.897	-22.972	-22.828	-22.864	-22.935	-22.940	-22.932	-22.934	-22.862	-22.900	-22.972	-22.899	-23.010	-22.932	-22.971	138.931	138.976	138.984	139.014	139.014	139.029	139.054	138.958	138.998	139.034	139.021	139.021	139.016	139.030	139.019	139.030	138.998	138.982	138.995	139.023	139.034	139.016	138.777	138.951	138.820	139.021	138.945	139.018	138.915	138.815	138.915	139.016	99.432	99.415	99.414	99.384	99.384	99.356	99.368	99.330	99.328	99.326	99.326	99.326	99.370	99.341	99.340	99.341	99.328	99.343	99.372	99.312	99.326	99.356	99.374	99.359	99.368	99.326	99.347	99.371	99.348	99.399	99.361	99.370	2016_7_19_17_06_30
FLQS30K3GRWY____	-23.125	-23.099	-23.095	-23.029	-23.029	-22.913	-22.948	-22.920	-22.917	-22.922	-22.919	-22.919	-22.994	-22.957	-22.957	-22.957	-22.917	-22.955	-22.950	-22.884	-22.922	-22.917	-22.956	-22.988	-22.955	-22.919	-22.878	-23.031	-22.917	-22.987	-22.990	-22.994	138.869	138.862	138.919	138.898	138.898	138.969	138.991	138.888	138.998	138.965	138.949	138.949	138.897	138.960	138.899	138.960	138.998	138.861	138.942	138.951	138.965	138.903	138.846	138.881	138.801	138.949	138.888	138.896	138.799	138.846	138.844	138.897	99.354	99.344	99.339	99.313	99.313	99.262	99.275	99.270	99.262	99.266	99.266	99.266	99.299	99.281	99.284	99.281	99.262	99.286	99.279	99.252	99.266	99.268	99.288	99.298	99.290	99.266	99.254	99.315	99.275	99.300	99.301	99.299	2016_7_19_17_06_30
FLQS30K1GRWY____	-22.875	-22.805	-22.804	-22.734	-22.734	-22.665	-22.700	-22.629	-22.631	-22.633	-22.629	-22.629	-22.701	-22.667	-22.664	-22.667	-22.631	-22.665	-22.700	-22.594	-22.633	-22.666	-22.703	-22.738	-22.667	-22.629	-22.627	-22.779	-22.669	-22.732	-22.738	-22.701	138.987	138.993	138.998	139.025	139.025	139.044	139.068	138.966	139.008	139.045	139.028	139.028	138.959	139.038	139.022	139.038	139.008	138.987	138.996	139.028	139.045	138.958	138.711	138.964	138.864	139.028	138.959	139.026	138.756	139.027	139.006	138.959	99.338	99.310	99.309	99.279	99.279	99.250	99.263	99.241	99.239	99.237	99.237	99.237	99.270	99.251	99.251	99.251	99.239	99.254	99.267	99.223	99.237	99.256	99.287	99.285	99.262	99.237	99.240	99.297	99.271	99.278	99.282	99.270	2016_7_19_17_06_30
FLQS30JCGRWV____	-22.814	-22.743	-22.741	-22.675	-22.675	-22.603	-22.639	-22.564	-22.564	-22.564	-22.566	-22.566	-22.633	-22.600	-22.601	-22.600	-22.564	-22.595	-22.631	-22.530	-22.564	-22.601	-22.600	-22.636	-22.592	-22.566	-22.569	-22.710	-22.604	-22.672	-22.633	-22.633	138.817	138.819	138.817	138.856	138.856	138.907	138.890	138.829	138.868	138.899	138.860	138.860	138.944	138.897	138.858	138.897	138.868	138.904	138.981	138.855	138.899	138.892	138.790	138.785	138.846	138.860	138.783	138.855	138.750	138.835	138.791	138.944	99.404	99.376	99.375	99.346	99.346	99.314	99.329	99.303	99.300	99.299	99.302	99.302	99.323	99.313	99.316	99.313	99.300	99.311	99.320	99.288	99.299	99.314	99.320	99.335	99.313	99.302	99.308	99.360	99.324	99.346	99.333	99.323	2016_7_19_17_06_30
FLQS30J0GRWV____	-22.647	-22.580	-22.575	-22.510	-22.510	-22.440	-22.474	-22.366	-22.366	-22.366	-22.400	-22.400	-22.470	-22.434	-22.398	-22.434	-22.366	-22.397	-22.431	-22.365	-22.366	-22.401	-22.435	-22.438	-22.431	-22.400	-22.400	-22.512	-22.406	-22.505	-22.469	-22.470	138.921	138.854	138.924	138.887	138.887	138.929	138.923	138.849	138.886	138.919	138.888	138.888	138.959	138.923	138.960	138.923	138.886	138.925	139.058	138.882	138.919	138.963	138.815	138.814	138.859	138.888	138.888	138.887	138.813	138.857	138.818	138.959	99.156	99.134	99.127	99.103	99.103	99.072	99.086	99.048	99.045	99.043	99.059	99.059	99.082	99.070	99.053	99.070	99.045	99.055	99.060	99.045	99.043	99.055	99.078	99.079	99.073	99.059	99.059	99.104	99.066	99.103	99.091	99.082	2016_7_19_17_06_30
FLQS30HZGRWY____	-23.189	-23.121	-23.119	-23.050	-23.050	-23.062	-23.016	-22.986	-22.951	-22.987	-22.984	-22.984	-23.015	-23.022	-22.985	-23.022	-22.951	-22.985	-23.013	-22.950	-22.987	-22.980	-22.985	-23.020	-22.984	-22.984	-22.945	-23.053	-22.980	-23.050	-23.019	-23.015	138.932	138.929	138.931	138.964	138.964	138.940	139.002	138.896	138.939	138.968	138.958	138.958	138.966	139.013	138.966	139.013	138.939	138.931	139.002	138.961	138.968	138.966	138.864	138.895	138.869	138.958	138.896	138.963	138.862	138.902	138.866	138.966	99.502	99.475	99.474	99.444	99.444	99.451	99.428	99.423	99.406	99.419	99.418	99.418	99.430	99.430	99.418	99.430	99.406	99.420	99.427	99.404	99.419	99.416	99.425	99.437	99.424	99.418	99.407	99.446	99.423	99.448	99.438	99.430	2016_7_19_17_06_30
FLQS30H6GRWV____	-23.162	-23.091	-23.089	-23.022	-23.022	-22.952	-22.984	-22.922	-22.917	-22.920	-22.918	-22.918	-22.987	-22.955	-22.953	-22.955	-22.917	-22.952	-22.985	-22.883	-22.920	-22.951	-22.956	-22.985	-22.952	-22.918	-22.916	-23.025	-22.952	-23.023	-22.987	-22.987	138.913	138.915	138.986	138.951	138.951	139.026	139.051	138.975	139.001	139.032	138.956	138.956	138.949	139.026	138.949	139.026	139.001	138.972	138.987	138.954	139.032	138.945	138.856	138.947	138.859	138.956	138.881	138.952	138.847	138.888	138.850	138.949	99.597	99.569	99.563	99.539	99.539	99.505	99.517	99.497	99.493	99.492	99.496	99.496	99.525	99.507	99.511	99.507	99.493	99.509	99.521	99.483	99.492	99.510	99.518	99.524	99.517	99.496	99.501	99.540	99.518	99.543	99.531	99.525	2016_7_19_17_06_30
FLQS30GQGRWV____	-22.961	-22.886	-22.893	-22.779	-22.779	-22.709	-22.744	-22.670	-22.670	-22.671	-22.668	-22.668	-22.743	-22.739	-22.746	-22.739	-22.670	-22.747	-22.743	-22.634	-22.671	-22.709	-22.706	-22.846	-22.674	-22.668	-22.776	-22.820	-22.811	-22.815	-22.846	-22.743	138.856	138.856	138.908	138.892	138.892	138.951	138.928	138.827	138.866	138.897	138.940	138.940	138.890	138.897	138.892	138.897	138.866	138.856	138.928	138.894	138.897	138.891	138.759	138.846	138.803	138.940	138.846	138.892	138.811	138.829	138.811	138.890	99.381	99.351	99.350	99.306	99.306	99.274	99.289	99.266	99.264	99.262	99.258	99.258	99.292	99.290	99.293	99.290	99.264	99.295	99.289	99.248	99.262	99.278	99.285	99.336	99.269	99.258	99.308	99.322	99.324	99.324	99.338	99.292	2016_7_19_17_06_30
FLQS30GCGRWY____	-23.109	-23.041	-23.038	-22.927	-22.927	-22.856	-22.891	-22.858	-22.816	-22.817	-22.816	-22.816	-22.892	-22.850	-22.891	-22.850	-22.816	-22.893	-22.890	-22.781	-22.817	-22.857	-22.786	-22.820	-22.818	-22.816	-22.864	-22.970	-22.970	-22.966	-22.819	-22.892	138.908	138.936	138.937	138.969	138.969	138.981	139.009	138.902	138.940	138.974	138.973	138.973	138.969	138.975	138.969	138.975	138.940	138.935	139.005	138.971	138.974	138.969	138.872	138.909	138.873	138.973	138.903	138.939	138.808	138.903	138.876	138.969	99.468	99.439	99.438	99.391	99.391	99.362	99.374	99.368	99.349	99.347	99.346	99.346	99.377	99.360	99.377	99.360	99.349	99.380	99.374	99.332	99.347	99.363	99.341	99.352	99.354	99.346	99.370	99.410	99.419	99.411	99.354	99.377	2016_7_19_17_06_30
FLQS30G5GRWY____	-22.954	-22.848	-22.885	-22.778	-22.778	-22.709	-22.743	-22.713	-22.713	-22.712	-22.712	-22.712	-22.742	-22.749	-22.747	-22.749	-22.713	-22.747	-22.740	-22.677	-22.712	-22.707	-22.748	-22.782	-22.747	-22.712	-22.672	-22.780	-22.708	-22.779	-22.782	-22.742	138.980	138.928	138.922	138.965	138.965	138.978	139.003	138.892	138.933	139.030	138.959	138.959	138.965	139.027	138.958	139.027	138.933	138.922	139.001	138.960	139.030	138.966	138.856	138.890	138.858	138.959	138.897	138.961	138.861	138.906	138.859	138.965	99.324	99.285	99.300	99.254	99.254	99.225	99.238	99.233	99.230	99.223	99.228	99.228	99.239	99.238	99.242	99.238	99.230	99.244	99.236	99.214	99.223	99.225	99.249	99.260	99.249	99.228	99.216	99.255	99.233	99.258	99.263	99.239	2016_7_19_17_06_31
FLQS30E9GRWY____	-22.838	-22.765	-22.768	-22.698	-22.698	-22.585	-22.660	-22.543	-22.547	-22.548	-22.543	-22.543	-22.618	-22.579	-22.577	-22.579	-22.547	-22.581	-22.665	-22.508	-22.548	-22.585	-22.581	-22.656	-22.577	-22.543	-22.592	-22.695	-22.627	-22.694	-22.655	-22.618	138.915	138.914	138.920	138.908	138.908	138.927	138.985	138.885	138.885	138.919	138.953	138.953	138.950	138.957	138.949	138.957	138.885	138.878	138.987	138.912	138.919	138.912	138.816	138.843	138.781	138.953	138.882	138.912	138.810	138.887	138.816	138.950	99.352	99.323	99.323	99.296	99.296	99.249	99.276	99.235	99.237	99.235	99.231	99.231	99.261	99.245	99.245	99.245	99.237	99.251	99.278	99.219	99.235	99.250	99.255	99.283	99.256	99.231	99.255	99.295	99.274	99.296	99.285	99.261	2016_7_19_17_06_31
FLQS30DZGRWV	-22.829	-22.757	-22.725	-22.687	-22.687	-22.616	-22.651	-22.581	-22.580	-22.581	-22.579	-22.579	-22.651	-22.617	-22.615	-22.617	-22.580	-22.614	-22.651	-22.545	-22.581	-22.615	-22.615	-22.620	-22.615	-22.579	-22.581	-22.691	-22.615	-22.686	-22.649	-22.651	138.926	138.927	138.931	138.962	138.962	138.966	138.996	138.896	138.931	138.963	138.960	138.960	138.963	138.964	138.958	138.964	138.931	138.923	138.999	138.959	138.963	138.960	138.859	138.897	138.898	138.960	138.890	138.961	138.856	138.898	138.858	138.963	99.522	99.492	99.479	99.462	99.462	99.433	99.446	99.424	99.421	99.420	99.419	99.419	99.448	99.434	99.434	99.434	99.421	99.435	99.445	99.405	99.420	99.433	99.440	99.439	99.437	99.419	99.424	99.464	99.440	99.466	99.454	99.448	2016_7_19_17_06_31
FLQS30D5GRWQ____	-23.336	-23.235	-23.266	-23.167	-23.167	-23.097	-23.132	-23.068	-23.067	-23.068	-23.067	-23.067	-23.129	-23.103	-23.101	-23.103	-23.067	-23.101	-23.133	-23.031	-23.068	-23.097	-23.102	-23.136	-23.136	-23.067	-23.062	-23.202	-23.096	-23.166	-23.137	-23.129	138.925	138.934	138.924	138.969	138.969	138.971	139.001	138.902	138.937	138.971	138.969	138.969	138.969	138.972	138.967	138.972	138.937	138.933	138.973	138.969	138.971	138.937	138.868	138.900	138.834	138.969	138.897	138.936	138.862	138.904	138.868	138.969	99.580	99.539	99.552	99.509	99.509	99.481	99.493	99.474	99.471	99.469	99.469	99.469	99.494	99.483	99.483	99.483	99.471	99.485	99.495	99.455	99.469	99.483	99.490	99.502	99.506	99.469	99.472	99.525	99.488	99.513	99.504	99.494	2016_7_19_17_06_31
FLQS30CMGRWQ____	-23.255	-23.193	-23.185	-23.119	-23.119	-23.051	-23.089	-23.022	-23.054	-23.021	-23.055	-23.055	-23.087	-23.057	-23.057	-23.057	-23.054	-23.055	-23.087	-23.019	-23.021	-23.052	-23.093	-23.093	-23.056	-23.055	-23.019	-23.123	-23.049	-23.123	-23.090	-23.087	138.964	138.905	138.972	139.000	139.000	139.013	138.976	138.880	138.911	139.017	138.936	138.936	138.942	139.012	138.943	139.012	138.911	138.961	138.979	138.937	139.017	138.942	138.833	138.872	138.845	138.936	138.872	138.938	138.897	138.880	138.895	138.942	99.682	99.661	99.654	99.625	99.625	99.597	99.615	99.594	99.605	99.585	99.604	99.604	99.616	99.599	99.604	99.599	99.605	99.602	99.614	99.589	99.585	99.602	99.626	99.623	99.610	99.604	99.594	99.631	99.604	99.635	99.620	99.616	2016_7_19_17_06_31
FLQS30BWGRWY____	-22.920	-22.853	-22.849	-22.776	-22.776	-22.714	-22.747	-22.665	-22.715	-22.716	-22.669	-22.669	-22.746	-22.712	-22.710	-22.712	-22.715	-22.705	-22.745	-22.640	-22.716	-22.711	-22.712	-22.739	-22.707	-22.669	-22.669	-22.786	-22.705	-22.783	-22.745	-22.746	138.977	138.973	138.983	139.077	139.077	139.025	139.048	139.089	138.985	139.017	139.078	139.078	139.013	139.022	139.012	139.022	138.985	139.037	139.050	139.018	139.017	139.010	138.912	139.010	138.917	139.078	139.007	139.010	138.973	138.950	138.909	139.013	99.551	99.525	99.522	99.487	99.487	99.465	99.477	99.441	99.468	99.467	99.444	99.444	99.479	99.465	99.464	99.465	99.468	99.461	99.476	99.436	99.467	99.465	99.472	99.476	99.470	99.444	99.448	99.495	99.465	99.498	99.485	99.479	2016_7_19_17_06_31
FLQS30BJGRWV____	-22.990	-22.917	-22.967	-22.851	-22.851	-22.777	-22.812	-22.738	-22.699	-22.700	-22.696	-22.696	-22.817	-22.769	-22.772	-22.769	-22.699	-22.774	-22.815	-22.661	-22.700	-22.736	-22.772	-22.941	-22.735	-22.696	-22.801	-22.849	-22.780	-22.898	-22.805	-22.817	138.863	138.867	138.869	138.875	138.875	138.877	138.909	138.804	138.842	138.876	138.902	138.902	138.867	138.902	138.868	138.902	138.842	138.858	138.906	138.903	138.876	138.901	138.803	138.854	138.780	138.902	138.854	138.872	138.799	138.806	138.802	138.867	99.285	99.256	99.276	99.229	99.229	99.199	99.211	99.188	99.170	99.168	99.165	99.165	99.216	99.194	99.197	99.194	99.170	99.199	99.212	99.151	99.168	99.181	99.202	99.266	99.189	99.165	99.210	99.228	99.205	99.252	99.215	99.216	2016_7_19_17_06_31
FLQS30AEGRWV____	-23.210	-23.138	-23.102	-23.034	-23.034	-22.963	-23.032	-22.931	-22.963	-22.963	-22.930	-22.930	-23.033	-22.999	-22.966	-22.999	-22.963	-22.964	-23.033	-22.896	-22.963	-22.962	-22.996	-22.999	-22.995	-22.930	-22.962	-23.037	-22.962	-23.032	-22.999	-23.033	138.935	138.939	138.977	138.973	138.973	138.980	139.008	138.910	138.916	139.016	138.974	138.974	138.969	138.953	138.973	138.953	138.916	138.937	139.004	138.977	139.016	138.972	138.875	138.906	138.873	138.974	138.900	138.968	138.868	138.947	138.874	138.969	99.601	99.571	99.555	99.528	99.528	99.498	99.524	99.490	99.503	99.496	99.486	99.486	99.527	99.515	99.500	99.515	99.503	99.502	99.525	99.472	99.496	99.499	99.519	99.518	99.518	99.486	99.503	99.529	99.506	99.528	99.520	99.527	2016_7_19_17_06_31
FLQS309TGRWY____	-23.106	-23.034	-23.033	-22.968	-22.968	-22.897	-22.933	-22.865	-22.865	-22.865	-22.863	-22.863	-22.929	-22.901	-22.897	-22.901	-22.865	-22.897	-22.931	-22.827	-22.865	-22.897	-22.899	-22.931	-22.933	-22.863	-22.863	-22.968	-22.896	-22.968	-22.933	-22.929	138.933	138.981	138.985	138.968	138.968	139.027	139.004	138.904	138.942	139.026	139.017	139.017	139.018	139.023	139.015	139.023	138.942	138.979	139.003	139.018	139.026	138.966	138.914	138.947	138.828	139.017	138.899	139.016	138.865	138.909	138.912	139.018	99.443	99.411	99.410	99.385	99.385	99.352	99.368	99.348	99.345	99.340	99.339	99.339	99.366	99.354	99.354	99.354	99.345	99.356	99.368	99.325	99.340	99.356	99.361	99.372	99.380	99.339	99.347	99.382	99.363	99.389	99.375	99.366	2016_7_19_17_06_31
