SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30WFGRWV____	-37.329	-37.231	-37.258	-37.258	-37.220	-37.303	-37.305	-37.305	-37.260	-37.372	-37.254	-37.258	-37.296	-37.261	-37.305	-37.258	-37.264	-37.303	-37.258	-37.342	-37.257	-37.371	-37.301	-37.304	-37.299	-37.303	-37.260	-37.303	-37.224	-37.220	-37.229	-37.260	-139.203	-139.201	-139.166	-139.166	-139.133	-139.164	-139.131	-139.131	-139.131	-139.100	-139.095	-139.166	-139.166	-139.133	-139.201	-139.166	-139.171	-139.166	-139.166	-139.088	-139.134	-139.100	-139.168	-139.166	-139.099	-139.164	-139.203	-139.202	-139.130	-139.133	-139.135	-139.203	254.853	254.891	254.876	254.876	254.888	254.859	254.855	254.855	254.872	254.826	254.871	254.876	254.862	254.872	254.862	254.876	254.875	254.859	254.876	254.836	254.874	254.826	254.860	254.859	254.854	254.859	254.880	254.863	254.886	254.888	254.885	254.880	2016_7_19_17_01_13
FLQS30VBGRWV____	-37.242	-37.109	-37.179	-37.179	-37.103	-37.175	-37.175	-37.175	-37.144	-37.202	-37.137	-37.179	-37.134	-37.141	-37.168	-37.179	-37.147	-37.169	-37.179	-37.174	-37.143	-37.205	-37.170	-37.142	-37.142	-37.175	-37.135	-37.174	-37.107	-37.103	-37.103	-37.135	-139.348	-139.350	-139.314	-139.314	-139.278	-139.313	-139.279	-139.279	-139.280	-139.245	-139.243	-139.314	-139.313	-139.281	-139.348	-139.314	-139.316	-139.314	-139.314	-139.281	-139.279	-139.244	-139.315	-139.314	-139.247	-139.313	-139.348	-139.350	-139.277	-139.278	-139.278	-139.348	254.906	254.958	254.927	254.927	254.953	254.929	254.925	254.925	254.937	254.911	254.936	254.927	254.944	254.939	254.935	254.927	254.940	254.931	254.927	254.926	254.937	254.910	254.931	254.942	254.934	254.929	254.947	254.933	254.951	254.953	254.953	254.947	2016_7_19_17_01_13
FLQS30UFGRWV____	-37.278	-37.128	-37.200	-37.200	-37.152	-37.238	-37.237	-37.237	-37.198	-37.274	-37.193	-37.200	-37.151	-37.203	-37.242	-37.200	-37.207	-37.237	-37.200	-37.239	-37.189	-37.271	-37.189	-37.207	-37.200	-37.238	-37.151	-37.197	-37.118	-37.152	-37.163	-37.151	-139.333	-139.329	-139.294	-139.294	-139.298	-139.294	-139.257	-139.257	-139.257	-139.223	-139.219	-139.294	-139.293	-139.259	-139.327	-139.294	-139.292	-139.293	-139.294	-139.258	-139.298	-139.222	-139.294	-139.295	-139.222	-139.294	-139.328	-139.328	-139.256	-139.298	-139.257	-139.328	255.325	255.382	255.350	255.350	255.369	255.336	255.332	255.332	255.348	255.315	255.345	255.350	255.369	255.346	255.338	255.350	255.348	255.336	255.350	255.332	255.355	255.316	255.355	255.348	255.343	255.336	255.373	255.355	255.378	255.369	255.361	255.373	2016_7_19_17_01_13
FLQS30TYGRWV____	-37.105	-36.996	-37.029	-37.029	-36.943	-37.066	-37.112	-37.112	-37.027	-37.106	-36.978	-37.029	-36.984	-37.025	-36.982	-37.029	-37.085	-37.068	-37.029	-37.072	-37.082	-37.101	-37.067	-37.028	-37.028	-37.066	-36.981	-37.024	-36.991	-36.943	-36.901	-36.981	-139.343	-139.342	-139.307	-139.307	-139.272	-139.307	-139.272	-139.272	-139.274	-139.239	-139.236	-139.307	-139.310	-139.277	-139.343	-139.307	-139.346	-139.307	-139.307	-139.275	-139.270	-139.239	-139.309	-139.308	-139.241	-139.307	-139.343	-139.345	-139.272	-139.272	-139.273	-139.343	254.818	254.859	254.843	254.843	254.873	254.829	254.808	254.808	254.841	254.807	254.856	254.843	254.861	254.842	254.865	254.843	254.826	254.828	254.843	254.824	254.819	254.809	254.829	254.844	254.837	254.829	254.865	254.849	254.854	254.873	254.889	254.865	2016_7_19_17_01_13
FLQS30T7GRWV____	-37.243	-37.159	-37.187	-37.187	-37.175	-37.206	-37.221	-37.221	-37.187	-37.245	-37.179	-37.187	-37.185	-37.138	-37.214	-37.187	-37.197	-37.176	-37.187	-37.299	-37.191	-37.202	-37.220	-37.183	-37.142	-37.206	-37.182	-37.177	-37.107	-37.175	-37.152	-37.182	-139.391	-139.349	-139.313	-139.313	-139.318	-139.355	-139.281	-139.281	-139.280	-139.291	-139.241	-139.313	-139.315	-139.283	-139.391	-139.313	-139.313	-139.316	-139.313	-139.321	-139.276	-139.291	-139.316	-139.312	-139.247	-139.355	-139.349	-139.351	-139.278	-139.318	-139.282	-139.349	254.800	254.828	254.814	254.814	254.819	254.811	254.797	254.797	254.811	254.789	254.810	254.814	254.815	254.830	254.812	254.814	254.810	254.818	254.814	254.772	254.809	254.806	254.802	254.815	254.825	254.811	254.819	254.822	254.841	254.819	254.824	254.819	2016_7_19_17_01_13
FLQS30S7GRWV____	-36.981	-36.877	-36.907	-36.907	-36.871	-36.992	-36.946	-36.946	-36.908	-36.981	-36.904	-36.907	-36.909	-36.908	-36.905	-36.907	-36.915	-36.947	-36.907	-36.950	-36.910	-36.940	-36.945	-36.949	-36.911	-36.992	-36.909	-36.950	-36.874	-36.871	-36.834	-36.909	-139.351	-139.395	-139.314	-139.314	-139.324	-139.314	-139.327	-139.327	-139.326	-139.293	-139.288	-139.314	-139.361	-139.329	-139.352	-139.314	-139.316	-139.362	-139.314	-139.328	-139.323	-139.293	-139.359	-139.360	-139.294	-139.314	-139.395	-139.396	-139.325	-139.324	-139.325	-139.395	254.826	254.871	254.851	254.851	254.865	254.818	254.837	254.837	254.852	254.820	254.849	254.851	254.855	254.852	254.855	254.851	254.848	254.840	254.851	254.836	254.851	254.836	254.841	254.839	254.847	254.818	254.858	254.843	254.865	254.865	254.880	254.858	2016_7_19_17_01_13
FLQS30RRGRWV____	-37.139	-37.070	-37.017	-37.017	-36.972	-37.099	-37.106	-37.106	-37.012	-37.132	-37.007	-37.017	-37.056	-37.054	-37.143	-37.017	-37.022	-37.103	-37.017	-37.098	-37.114	-37.130	-37.142	-37.060	-37.053	-37.099	-37.018	-37.102	-37.018	-36.972	-37.021	-37.018	-139.290	-139.335	-139.254	-139.254	-139.218	-139.254	-139.273	-139.273	-139.269	-139.237	-139.233	-139.254	-139.303	-139.270	-139.337	-139.254	-139.254	-139.307	-139.254	-139.220	-139.215	-139.235	-139.303	-139.254	-139.234	-139.254	-139.291	-139.339	-139.265	-139.218	-139.217	-139.291	254.812	254.843	254.855	254.855	254.869	254.824	254.823	254.823	254.859	254.809	254.857	254.855	254.845	254.843	254.815	254.855	254.853	254.828	254.855	254.820	254.814	254.810	254.812	254.839	254.839	254.824	254.859	254.831	254.856	254.869	254.850	254.859	2016_7_19_17_01_13
FLQS30R2GRWV____	-37.616	-37.521	-37.552	-37.552	-37.529	-37.537	-37.584	-37.584	-37.546	-37.621	-37.541	-37.552	-37.545	-37.548	-37.592	-37.552	-37.597	-37.585	-37.552	-37.593	-37.552	-37.625	-37.542	-37.550	-37.564	-37.537	-37.503	-37.586	-37.554	-37.529	-37.516	-37.503	-139.191	-139.192	-139.112	-139.112	-139.139	-139.110	-139.122	-139.122	-139.124	-139.089	-139.086	-139.112	-139.157	-139.122	-139.147	-139.112	-139.152	-139.158	-139.112	-139.077	-139.118	-139.096	-139.157	-139.112	-139.104	-139.110	-139.149	-139.192	-139.119	-139.139	-139.122	-139.149	254.675	254.711	254.691	254.691	254.703	254.697	254.680	254.680	254.695	254.662	254.693	254.691	254.699	254.694	254.680	254.691	254.678	254.683	254.691	254.672	254.692	254.662	254.700	254.692	254.686	254.697	254.714	254.686	254.691	254.703	254.706	254.714	2016_7_19_17_01_13
FLQS30QXGRWV____	-36.920	-36.819	-36.850	-36.850	-36.810	-36.891	-36.890	-36.890	-36.851	-36.919	-36.843	-36.850	-36.849	-36.852	-36.886	-36.850	-36.858	-36.887	-36.850	-36.888	-36.852	-36.918	-36.886	-36.852	-36.887	-36.891	-36.848	-36.892	-36.816	-36.810	-36.818	-36.848	-139.402	-139.403	-139.368	-139.368	-139.331	-139.364	-139.334	-139.334	-139.334	-139.300	-139.295	-139.368	-139.368	-139.332	-139.403	-139.368	-139.368	-139.369	-139.368	-139.332	-139.332	-139.298	-139.369	-139.367	-139.296	-139.364	-139.403	-139.405	-139.330	-139.331	-139.333	-139.403	254.936	254.975	254.959	254.959	254.971	254.943	254.940	254.940	254.955	254.926	254.955	254.959	254.959	254.955	254.949	254.959	254.956	254.945	254.959	254.941	254.955	254.926	254.946	254.958	254.938	254.943	254.964	254.947	254.969	254.971	254.968	254.964	2016_7_19_17_01_14
FLQS30QPGRWV____	-37.215	-37.117	-37.150	-37.150	-37.109	-37.229	-37.217	-37.217	-37.147	-37.253	-37.143	-37.150	-37.143	-37.189	-37.222	-37.150	-37.185	-37.215	-37.150	-37.184	-37.148	-37.253	-37.213	-37.181	-37.180	-37.229	-37.139	-37.217	-37.113	-37.109	-37.147	-37.139	-139.278	-139.318	-139.242	-139.242	-139.207	-139.243	-139.247	-139.247	-139.248	-139.214	-139.212	-139.242	-139.282	-139.208	-139.276	-139.242	-139.281	-139.282	-139.242	-139.209	-139.208	-139.211	-139.283	-139.281	-139.213	-139.243	-139.317	-139.316	-139.247	-139.207	-139.248	-139.317	254.750	254.791	254.771	254.771	254.783	254.741	254.746	254.746	254.773	254.729	254.771	254.771	254.778	254.753	254.747	254.771	254.762	254.750	254.771	254.755	254.768	254.728	254.751	254.763	254.757	254.741	254.783	254.753	254.786	254.783	254.773	254.783	2016_7_19_17_01_14
FLQS30QMGRWV____	-37.135	-37.067	-37.112	-37.112	-37.070	-37.102	-37.136	-37.136	-37.097	-37.175	-37.124	-37.112	-37.092	-37.059	-37.103	-37.112	-37.107	-37.099	-37.112	-37.105	-37.112	-37.134	-37.052	-37.063	-37.058	-37.102	-37.105	-37.139	-37.020	-37.070	-37.024	-37.105	-139.282	-139.327	-139.244	-139.244	-139.212	-139.248	-139.259	-139.259	-139.257	-139.225	-139.228	-139.244	-139.291	-139.261	-139.281	-139.244	-139.292	-139.301	-139.244	-139.216	-139.211	-139.231	-139.292	-139.248	-139.228	-139.248	-139.279	-139.327	-139.257	-139.212	-139.258	-139.279	254.754	254.785	254.759	254.759	254.772	254.763	254.751	254.751	254.766	254.733	254.753	254.759	254.771	254.781	254.766	254.759	254.766	254.770	254.759	254.759	254.756	254.749	254.787	254.778	254.778	254.763	254.765	254.757	254.796	254.772	254.794	254.765	2016_7_19_17_01_14
FLQS30Q9GRWY____	-37.065	-36.962	-36.998	-36.998	-36.961	-37.035	-37.035	-37.035	-36.998	-37.065	-36.994	-36.998	-36.998	-37.000	-37.035	-36.998	-37.003	-37.035	-36.998	-37.027	-36.997	-37.066	-37.032	-37.001	-36.999	-37.035	-36.995	-37.029	-36.966	-36.961	-36.965	-36.995	-139.412	-139.412	-139.376	-139.376	-139.343	-139.379	-139.345	-139.345	-139.343	-139.308	-139.306	-139.376	-139.376	-139.345	-139.411	-139.376	-139.380	-139.377	-139.376	-139.386	-139.344	-139.308	-139.377	-139.377	-139.310	-139.379	-139.411	-139.413	-139.342	-139.343	-139.345	-139.411	255.429	255.469	255.451	255.451	255.462	255.437	255.434	255.434	255.448	255.418	255.445	255.451	255.451	255.447	255.440	255.451	255.449	255.437	255.451	255.441	255.448	255.418	255.438	255.450	255.444	255.437	255.456	255.443	255.460	255.462	255.461	255.456	2016_7_19_17_01_14
FLQS30Q9GRWV____	-36.796	-36.698	-36.727	-36.727	-36.691	-36.763	-36.804	-36.804	-36.727	-36.842	-36.722	-36.727	-36.726	-36.692	-36.764	-36.727	-36.777	-36.765	-36.727	-36.764	-36.768	-36.846	-36.765	-36.730	-36.769	-36.763	-36.724	-36.769	-36.696	-36.691	-36.695	-36.724	-139.337	-139.292	-139.301	-139.301	-139.265	-139.299	-139.268	-139.268	-139.268	-139.237	-139.184	-139.301	-139.302	-139.269	-139.336	-139.301	-139.301	-139.303	-139.301	-139.222	-139.264	-139.186	-139.302	-139.302	-139.235	-139.299	-139.335	-139.293	-139.266	-139.265	-139.267	-139.335	254.990	255.024	255.013	255.013	255.023	254.999	254.980	254.980	255.010	254.963	255.003	255.013	255.014	255.024	255.003	255.013	254.994	254.999	255.013	254.991	254.994	254.956	254.999	255.012	254.990	254.999	255.018	254.997	255.022	255.023	255.022	255.018	2016_7_19_17_01_14
FLQS30Q3GRWV____	-37.071	-36.976	-37.050	-37.050	-37.003	-37.077	-37.039	-37.039	-37.046	-37.113	-37.045	-37.050	-37.003	-37.007	-37.079	-37.050	-37.051	-37.077	-37.050	-37.045	-37.082	-37.071	-37.078	-37.008	-37.043	-37.077	-37.039	-37.044	-36.972	-37.003	-37.010	-37.039	-139.341	-139.387	-139.305	-139.305	-139.315	-139.348	-139.316	-139.316	-139.319	-139.285	-139.231	-139.305	-139.353	-139.318	-139.387	-139.305	-139.352	-139.353	-139.305	-139.274	-139.315	-139.236	-139.353	-139.303	-139.282	-139.348	-139.388	-139.340	-139.315	-139.315	-139.318	-139.388	255.393	255.434	255.397	255.397	255.416	255.391	255.402	255.402	255.400	255.371	255.392	255.397	255.420	255.415	255.394	255.397	255.401	255.391	255.397	255.396	255.386	255.382	255.391	255.413	255.397	255.391	255.410	255.403	255.428	255.416	255.414	255.410	2016_7_19_17_01_14
FLQS30Q2GRWV____	-37.077	-36.974	-37.049	-37.049	-37.008	-37.087	-37.088	-37.088	-37.050	-37.116	-37.045	-37.049	-37.041	-37.047	-37.045	-37.049	-37.057	-37.085	-37.049	-37.049	-37.052	-37.077	-37.039	-37.048	-37.010	-37.087	-37.000	-37.049	-36.970	-37.008	-36.970	-37.000	-139.342	-139.342	-139.306	-139.306	-139.268	-139.304	-139.273	-139.273	-139.274	-139.236	-139.235	-139.306	-139.307	-139.273	-139.342	-139.306	-139.307	-139.307	-139.306	-139.270	-139.269	-139.235	-139.308	-139.304	-139.238	-139.304	-139.342	-139.343	-139.269	-139.268	-139.273	-139.342	254.843	254.882	254.850	254.850	254.862	254.835	254.831	254.831	254.846	254.817	254.844	254.850	254.853	254.847	254.855	254.850	254.847	254.836	254.850	254.846	254.845	254.832	254.854	254.850	254.858	254.835	254.872	254.854	254.877	254.862	254.877	254.872	2016_7_19_17_01_14
FLQS30PHGRWY____	-36.999	-36.890	-36.933	-36.933	-36.890	-36.966	-36.964	-36.964	-36.929	-37.001	-36.926	-36.933	-36.928	-36.926	-36.967	-36.933	-36.934	-36.964	-36.933	-36.964	-36.930	-36.997	-36.963	-36.927	-36.927	-36.966	-36.930	-36.966	-36.889	-36.890	-36.892	-36.930	-139.364	-139.361	-139.325	-139.325	-139.294	-139.328	-139.292	-139.292	-139.290	-139.261	-139.254	-139.325	-139.324	-139.292	-139.361	-139.325	-139.330	-139.326	-139.325	-139.294	-139.293	-139.259	-139.328	-139.327	-139.259	-139.328	-139.361	-139.364	-139.290	-139.294	-139.290	-139.361	254.993	255.035	255.015	255.015	255.028	255.002	254.999	254.999	255.013	254.982	255.010	255.015	255.017	255.014	255.005	255.015	255.015	255.003	255.015	255.000	255.013	254.983	255.003	255.017	255.010	255.002	255.020	255.006	255.028	255.028	255.027	255.020	2016_7_19_17_01_14
FLQS30NWGRWV____	-37.000	-36.889	-36.927	-36.927	-36.881	-36.959	-37.004	-37.004	-36.923	-36.998	-36.919	-36.927	-36.926	-36.916	-36.969	-36.927	-36.923	-36.996	-36.927	-36.962	-36.974	-36.991	-36.956	-36.920	-36.919	-36.959	-36.924	-36.955	-36.883	-36.881	-36.888	-36.924	-139.361	-139.360	-139.324	-139.324	-139.288	-139.326	-139.288	-139.288	-139.290	-139.256	-139.252	-139.324	-139.326	-139.292	-139.360	-139.324	-139.365	-139.367	-139.324	-139.292	-139.287	-139.253	-139.367	-139.325	-139.257	-139.326	-139.359	-139.400	-139.289	-139.288	-139.290	-139.359	254.972	255.014	254.996	254.996	255.010	254.984	254.963	254.963	254.994	254.962	254.992	254.996	254.997	254.997	254.984	254.996	255.002	254.974	254.996	254.979	254.974	254.964	254.989	254.999	254.992	254.984	255.001	254.993	255.009	255.010	255.008	255.001	2016_7_19_17_01_14
FLQS30MRGRWY____	-37.100	-37.002	-37.030	-37.030	-36.987	-37.065	-37.071	-37.071	-36.988	-37.102	-36.981	-37.030	-36.985	-36.987	-37.068	-37.030	-37.031	-37.024	-37.030	-37.022	-36.984	-37.100	-37.026	-37.027	-37.033	-37.065	-36.987	-37.030	-36.903	-36.987	-36.950	-36.987	-139.400	-139.350	-139.360	-139.360	-139.326	-139.364	-139.281	-139.281	-139.281	-139.297	-139.290	-139.360	-139.317	-139.284	-139.397	-139.360	-139.406	-139.318	-139.360	-139.331	-139.328	-139.294	-139.320	-139.362	-139.249	-139.364	-139.398	-139.354	-139.280	-139.326	-139.282	-139.398	255.416	255.449	255.439	255.439	255.452	255.426	255.416	255.416	255.447	255.405	255.451	255.439	255.452	255.448	255.428	255.439	255.444	255.437	255.439	255.439	255.454	255.405	255.437	255.441	255.427	255.426	255.459	255.439	255.480	255.452	255.462	255.459	2016_7_19_17_01_15
FLQS30MKGRWV____	-37.010	-36.896	-36.932	-36.932	-36.891	-36.970	-36.972	-36.972	-36.974	-37.057	-36.971	-36.932	-36.976	-36.935	-36.976	-36.932	-37.037	-37.019	-36.932	-36.971	-36.979	-37.009	-37.016	-36.931	-36.929	-36.970	-36.933	-36.976	-36.938	-36.891	-36.943	-36.933	-139.300	-139.297	-139.265	-139.265	-139.227	-139.264	-139.276	-139.276	-139.277	-139.244	-139.239	-139.265	-139.309	-139.277	-139.301	-139.265	-139.308	-139.311	-139.265	-139.229	-139.225	-139.242	-139.309	-139.264	-139.196	-139.264	-139.301	-139.299	-139.274	-139.227	-139.275	-139.301	254.976	255.020	255.002	255.002	255.014	254.988	254.988	254.988	254.987	254.952	254.985	255.002	254.990	255.003	254.989	255.002	254.967	254.974	255.002	254.984	254.980	254.971	254.975	255.003	254.997	254.988	255.006	254.989	255.001	255.014	254.999	255.006	2016_7_19_17_01_15
FLQS30MJGRWV____	-36.940	-36.838	-36.910	-36.910	-36.830	-36.909	-36.953	-36.953	-36.910	-36.992	-36.863	-36.910	-36.910	-36.912	-36.868	-36.910	-36.875	-36.947	-36.910	-36.865	-36.869	-36.987	-36.907	-36.913	-36.914	-36.909	-36.870	-36.914	-36.834	-36.830	-36.831	-36.870	-139.356	-139.359	-139.321	-139.321	-139.287	-139.321	-139.289	-139.289	-139.288	-139.256	-139.251	-139.321	-139.324	-139.290	-139.357	-139.321	-139.322	-139.324	-139.321	-139.246	-139.286	-139.253	-139.323	-139.322	-139.255	-139.321	-139.357	-139.359	-139.287	-139.287	-139.287	-139.357	255.072	255.111	255.079	255.079	255.107	255.080	255.060	255.060	255.076	255.041	255.090	255.079	255.080	255.075	255.099	255.079	255.093	255.065	255.079	255.089	255.092	255.043	255.081	255.079	255.071	255.080	255.099	255.082	255.105	255.107	255.106	255.099	2016_7_19_17_01_15
FLQS30MEGRWV____	-37.595	-37.453	-37.534	-37.534	-37.495	-37.568	-37.565	-37.565	-37.528	-37.604	-37.523	-37.534	-37.527	-37.488	-37.567	-37.534	-37.537	-37.563	-37.534	-37.520	-37.531	-37.557	-37.564	-37.527	-37.531	-37.568	-37.528	-37.565	-37.454	-37.495	-37.451	-37.528	-139.267	-139.268	-139.184	-139.184	-139.197	-139.185	-139.199	-139.199	-139.200	-139.168	-139.163	-139.184	-139.234	-139.202	-139.269	-139.184	-139.232	-139.235	-139.184	-139.152	-139.196	-139.165	-139.233	-139.235	-139.165	-139.185	-139.269	-139.270	-139.200	-139.197	-139.199	-139.269	254.596	254.651	254.611	254.611	254.627	254.598	254.601	254.601	254.615	254.582	254.613	254.611	254.619	254.630	254.607	254.611	254.615	254.605	254.611	254.613	254.613	254.600	254.604	254.619	254.610	254.598	254.622	254.608	254.643	254.627	254.644	254.622	2016_7_19_17_01_15
FLQS30LFGRWY____	-37.041	-36.939	-37.015	-37.015	-36.895	-37.011	-37.012	-37.012	-36.977	-37.048	-36.971	-37.015	-36.975	-36.972	-37.018	-37.015	-36.987	-37.013	-37.015	-37.009	-37.014	-37.041	-37.011	-36.975	-36.977	-37.011	-36.979	-37.013	-36.893	-36.895	-36.938	-36.979	-139.462	-139.417	-139.426	-139.426	-139.350	-139.427	-139.351	-139.351	-139.351	-139.319	-139.314	-139.426	-139.384	-139.352	-139.419	-139.426	-139.387	-139.384	-139.426	-139.395	-139.392	-139.361	-139.385	-139.385	-139.318	-139.427	-139.419	-139.421	-139.348	-139.350	-139.349	-139.419	254.794	254.829	254.801	254.801	254.839	254.802	254.794	254.794	254.808	254.777	254.806	254.801	254.811	254.809	254.799	254.801	254.807	254.797	254.801	254.800	254.798	254.784	254.798	254.812	254.804	254.802	254.814	254.801	254.839	254.839	254.822	254.814	2016_7_19_17_01_15
FLQS30KNGRWV____	-37.141	-37.037	-37.115	-37.115	-37.035	-37.114	-37.151	-37.151	-37.074	-37.178	-37.070	-37.115	-37.074	-37.075	-37.113	-37.115	-37.078	-37.148	-37.115	-37.146	-37.073	-37.144	-37.110	-37.113	-37.076	-37.114	-37.074	-37.109	-37.037	-37.035	-37.038	-37.074	-139.335	-139.336	-139.299	-139.299	-139.265	-139.298	-139.265	-139.265	-139.266	-139.232	-139.228	-139.299	-139.302	-139.267	-139.334	-139.299	-139.302	-139.300	-139.299	-139.308	-139.264	-139.231	-139.300	-139.300	-139.232	-139.298	-139.337	-139.337	-139.264	-139.265	-139.266	-139.337	254.795	254.836	254.802	254.802	254.829	254.802	254.785	254.785	254.814	254.771	254.812	254.802	254.818	254.814	254.806	254.802	254.816	254.789	254.802	254.791	254.814	254.784	254.804	254.803	254.810	254.802	254.822	254.808	254.828	254.829	254.828	254.822	2016_7_19_17_01_15
FLQS30K5GRWY____	-37.350	-37.288	-37.322	-37.322	-37.239	-37.318	-37.319	-37.319	-37.320	-37.357	-37.317	-37.322	-37.320	-37.283	-37.320	-37.322	-37.322	-37.319	-37.322	-37.322	-37.320	-37.353	-37.355	-37.283	-37.286	-37.318	-37.320	-37.319	-37.281	-37.239	-37.245	-37.320	-139.342	-139.343	-139.304	-139.304	-139.269	-139.304	-139.271	-139.271	-139.272	-139.237	-139.234	-139.304	-139.307	-139.272	-139.341	-139.304	-139.348	-139.307	-139.304	-139.272	-139.272	-139.235	-139.308	-139.304	-139.238	-139.304	-139.340	-139.342	-139.269	-139.269	-139.270	-139.340	254.761	254.784	254.767	254.767	254.796	254.769	254.765	254.765	254.765	254.747	254.762	254.767	254.769	254.779	254.772	254.767	254.772	254.769	254.767	254.764	254.765	254.748	254.755	254.782	254.775	254.769	254.772	254.773	254.780	254.796	254.793	254.772	2016_7_19_17_01_15
FLQS30K3GRWY____	-37.351	-37.166	-37.242	-37.242	-37.198	-37.230	-37.233	-37.233	-37.196	-37.357	-37.190	-37.242	-37.195	-37.151	-37.236	-37.242	-37.236	-37.237	-37.242	-37.236	-37.242	-37.263	-37.275	-37.241	-37.239	-37.230	-37.192	-37.233	-37.158	-37.198	-37.205	-37.192	-139.403	-139.403	-139.368	-139.368	-139.333	-139.366	-139.336	-139.336	-139.333	-139.296	-139.296	-139.368	-139.368	-139.333	-139.403	-139.368	-139.411	-139.326	-139.368	-139.334	-139.336	-139.300	-139.369	-139.368	-139.300	-139.366	-139.404	-139.405	-139.331	-139.333	-139.334	-139.404	254.774	254.845	254.813	254.813	254.826	254.817	254.813	254.813	254.827	254.761	254.825	254.813	254.831	254.844	254.819	254.813	254.819	254.810	254.813	254.811	254.809	254.798	254.800	254.813	254.807	254.817	254.836	254.820	254.841	254.826	254.823	254.836	2016_7_19_17_01_15
FLQS30K1GRWY____	-37.395	-37.299	-37.332	-37.332	-37.292	-37.367	-37.366	-37.366	-37.332	-37.396	-37.327	-37.332	-37.333	-37.332	-37.379	-37.332	-37.337	-37.368	-37.332	-37.366	-37.331	-37.396	-37.368	-37.333	-37.334	-37.367	-37.330	-37.363	-37.297	-37.292	-37.295	-37.330	-139.331	-139.330	-139.294	-139.294	-139.258	-139.294	-139.261	-139.261	-139.260	-139.225	-139.221	-139.294	-139.294	-139.260	-139.288	-139.294	-139.298	-139.296	-139.294	-139.261	-139.261	-139.222	-139.296	-139.293	-139.225	-139.294	-139.328	-139.332	-139.258	-139.258	-139.258	-139.328	254.658	254.695	254.678	254.678	254.690	254.665	254.662	254.662	254.675	254.647	254.673	254.678	254.678	254.675	254.660	254.678	254.677	254.665	254.678	254.662	254.675	254.647	254.665	254.678	254.670	254.665	254.682	254.670	254.688	254.690	254.689	254.682	2016_7_19_17_01_15
FLQS30JCGRWV____	-37.341	-37.205	-37.312	-37.312	-37.195	-37.346	-37.349	-37.349	-37.272	-37.342	-37.305	-37.312	-37.269	-37.273	-37.307	-37.312	-37.281	-37.305	-37.312	-37.308	-37.312	-37.382	-37.267	-37.274	-37.272	-37.346	-37.268	-37.348	-37.241	-37.195	-37.242	-37.268	-139.269	-139.270	-139.235	-139.235	-139.197	-139.232	-139.201	-139.201	-139.202	-139.167	-139.163	-139.235	-139.235	-139.202	-139.270	-139.235	-139.233	-139.237	-139.235	-139.199	-139.194	-139.164	-139.236	-139.235	-139.165	-139.232	-139.269	-139.271	-139.200	-139.197	-139.201	-139.269	254.793	254.845	254.800	254.800	254.841	254.787	254.782	254.782	254.812	254.781	254.795	254.800	254.817	254.812	254.805	254.800	254.812	254.803	254.800	254.798	254.796	254.766	254.817	254.814	254.808	254.787	254.820	254.790	254.824	254.841	254.824	254.820	2016_7_19_17_01_15
