SN	Distance_X_LOGO_Earphone_RU1	Distance_X_LOGO_Earphone_RU2	Distance_X_LOGO_Earphone_RU3	Distance_X_LOGO_Earphone_RU4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_RU1	Distance_Y_LOGO_Earphone_RU2	Distance_Y_LOGO_Earphone_RU3	Distance_Y_LOGO_Earphone_RU4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_RU1	Angle_Earphone_RU2	Angle_Earphone_RU3	Angle_Earphone_RU4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3052GRWY____	-35.909	-35.813	-35.777	-35.777	-35.777	-35.776	-35.736	-35.817	-35.657	-35.777	-35.729	-35.777	-35.697	-35.853	-35.692	-35.697	-35.733	-35.738	-35.733	-35.733	-35.777	-35.697	-35.770	-35.777	-35.777	-35.777	-35.821	-35.733	-35.777	-35.778	-35.641	-35.772	140.099	140.140	140.172	140.172	140.172	140.208	140.175	140.166	140.142	140.172	140.105	140.172	140.180	140.201	140.177	140.177	140.072	140.172	140.208	140.208	140.140	140.177	140.172	140.103	140.140	140.104	140.135	140.176	140.140	140.137	140.135	140.177	104.245	104.204	104.187	104.187	104.187	104.183	104.171	104.203	104.144	104.187	104.175	104.187	104.156	104.213	104.154	104.156	104.180	104.172	104.167	104.167	104.190	104.156	104.184	104.194	104.190	104.194	104.208	104.170	104.190	104.191	104.138	104.185	2016_7_19_17_07_00
FLQS304WGRWM____	-36.419	-36.312	-36.275	-36.275	-36.275	-36.275	-36.188	-36.321	-36.192	-36.275	-36.266	-36.275	-36.191	-36.357	-36.231	-36.192	-36.188	-36.240	-36.230	-36.230	-36.279	-36.192	-36.266	-36.276	-36.279	-36.275	-36.321	-36.231	-36.279	-36.276	-36.178	-36.312	140.060	140.102	140.136	140.136	140.136	140.174	140.105	140.134	140.106	140.136	140.071	140.136	140.145	140.171	140.143	140.139	140.034	140.139	140.174	140.174	140.062	140.139	140.141	140.065	140.062	140.066	140.098	140.141	140.062	140.101	140.113	140.141	104.627	104.582	104.564	104.564	104.564	104.560	104.534	104.582	104.535	104.564	104.567	104.564	104.531	104.592	104.546	104.532	104.541	104.550	104.543	104.543	104.573	104.532	104.560	104.572	104.573	104.571	104.586	104.547	104.573	104.568	104.529	104.578	2016_7_19_17_07_00
FLQS3047GRWM____	-36.207	-36.105	-36.069	-36.069	-36.069	-36.069	-36.023	-36.110	-35.988	-36.069	-36.061	-36.069	-35.988	-36.145	-36.025	-35.988	-36.025	-36.033	-36.025	-36.025	-36.069	-35.988	-36.061	-36.069	-36.069	-36.069	-36.109	-36.025	-36.069	-36.070	-35.978	-36.104	140.036	140.041	140.075	140.075	140.075	140.111	140.043	140.074	140.044	140.075	140.007	140.075	140.081	140.111	140.078	140.078	139.972	140.077	140.110	140.110	140.041	140.078	140.078	140.004	140.041	140.005	140.038	140.079	140.041	140.038	140.044	140.080	104.586	104.546	104.529	104.529	104.529	104.525	104.515	104.545	104.501	104.529	104.533	104.529	104.497	104.555	104.512	104.498	104.522	104.515	104.508	104.508	104.532	104.498	104.525	104.536	104.532	104.536	104.548	104.512	104.532	104.533	104.497	104.542	2016_7_19_17_07_00
FLQS303BGRWM____	-35.788	-35.735	-35.700	-35.700	-35.700	-35.700	-35.620	-35.741	-35.586	-35.700	-35.691	-35.700	-35.584	-35.776	-35.656	-35.585	-35.657	-35.667	-35.621	-35.621	-35.700	-35.585	-35.691	-35.700	-35.700	-35.700	-35.742	-35.657	-35.700	-35.701	-35.610	-35.737	140.046	140.129	140.158	140.158	140.158	140.194	140.126	140.160	140.127	140.158	140.093	140.158	140.164	140.195	140.162	140.162	140.058	140.162	140.196	140.196	140.124	140.162	140.162	140.091	140.124	140.090	140.128	140.163	140.124	140.123	140.131	140.167	104.259	104.230	104.214	104.214	104.214	104.210	104.186	104.229	104.173	104.214	104.217	104.214	104.168	104.239	104.196	104.169	104.207	104.201	104.180	104.180	104.217	104.169	104.210	104.220	104.217	104.220	104.233	104.197	104.217	104.217	104.182	104.227	2016_7_19_17_07_00
FLQS3024GRWM____	-36.113	-36.015	-35.980	-35.980	-35.980	-35.980	-35.940	-36.022	-35.905	-35.980	-35.976	-35.980	-35.903	-36.057	-35.940	-35.904	-35.941	-35.944	-35.941	-35.941	-35.980	-35.904	-35.975	-35.981	-35.980	-35.980	-36.022	-35.940	-35.980	-35.981	-35.888	-36.016	140.144	140.179	140.214	140.214	140.214	140.250	140.181	140.211	140.181	140.214	140.145	140.214	140.219	140.246	140.217	140.214	140.110	140.213	140.284	140.284	140.179	140.214	140.216	140.143	140.179	140.142	140.175	140.216	140.179	140.178	140.182	140.217	104.581	104.540	104.523	104.523	104.523	104.520	104.511	104.539	104.498	104.523	104.528	104.523	104.493	104.550	104.508	104.494	104.518	104.510	104.501	104.501	104.527	104.494	104.521	104.530	104.527	104.530	104.543	104.508	104.527	104.527	104.491	104.536	2016_7_19_17_07_01
FLQS301GGRWM____	-36.309	-36.218	-36.143	-36.143	-36.143	-36.142	-36.093	-36.184	-36.057	-36.143	-36.181	-36.143	-36.095	-36.258	-36.092	-36.056	-36.093	-36.144	-36.092	-36.092	-36.224	-36.056	-36.169	-36.144	-36.224	-36.179	-36.264	-36.076	-36.224	-36.144	-36.041	-36.217	140.067	140.111	140.147	140.147	140.147	140.184	140.113	140.144	140.113	140.147	140.083	140.147	140.156	140.181	140.154	140.146	140.041	140.151	140.187	140.187	140.116	140.146	140.154	140.077	140.116	140.045	140.117	140.153	140.116	140.113	140.118	140.153	104.351	104.312	104.279	104.279	104.279	104.276	104.264	104.295	104.250	104.279	104.300	104.279	104.260	104.320	104.259	104.246	104.271	104.279	104.256	104.256	104.313	104.246	104.289	104.287	104.313	104.303	104.329	104.253	104.313	104.283	104.243	104.307	2016_7_19_17_07_01
FLQS301EGRWQ____	-36.119	-35.986	-35.987	-35.987	-35.987	-35.988	-35.943	-36.028	-35.907	-35.987	-35.945	-35.987	-35.908	-36.065	-35.944	-35.906	-35.945	-35.952	-35.943	-35.943	-35.988	-35.906	-35.980	-35.988	-35.988	-35.988	-36.028	-35.944	-35.988	-35.988	-35.898	-35.985	140.074	140.114	140.146	140.146	140.146	140.182	140.111	140.146	140.110	140.146	140.076	140.146	140.147	140.214	140.147	140.144	140.040	140.147	140.180	140.180	140.111	140.144	140.145	140.075	140.111	140.075	140.110	140.146	140.111	140.111	140.111	140.151	104.597	104.542	104.540	104.540	104.540	104.536	104.526	104.555	104.512	104.540	104.530	104.540	104.509	104.562	104.523	104.509	104.534	104.526	104.519	104.519	104.543	104.509	104.537	104.547	104.543	104.547	104.559	104.523	104.543	104.543	104.509	104.538	2016_7_19_17_07_01
FLQS300VGRWQ____	-35.903	-35.814	-35.775	-35.775	-35.775	-35.774	-35.743	-35.818	-35.706	-35.775	-35.779	-35.775	-35.705	-35.854	-35.742	-35.706	-35.745	-35.739	-35.740	-35.740	-35.778	-35.706	-35.778	-35.779	-35.778	-35.782	-35.818	-35.742	-35.778	-35.776	-35.698	-35.814	140.080	140.122	140.156	140.156	140.156	140.192	140.124	140.155	140.124	140.156	140.089	140.156	140.162	140.192	140.159	140.158	140.054	140.156	140.192	140.192	140.122	140.158	140.158	140.087	140.122	140.090	140.119	140.158	140.122	140.121	140.123	140.159	104.345	104.307	104.289	104.289	104.289	104.285	104.279	104.305	104.266	104.289	104.297	104.289	104.261	104.315	104.276	104.262	104.287	104.275	104.272	104.272	104.293	104.262	104.290	104.297	104.293	104.298	104.309	104.276	104.293	104.293	104.262	104.303	2016_7_19_17_07_01
FLQS300RGRWY____	-36.424	-36.331	-36.294	-36.294	-36.294	-36.331	-36.249	-36.335	-36.214	-36.294	-36.285	-36.294	-36.214	-36.405	-36.250	-36.214	-36.249	-36.298	-36.249	-36.249	-36.294	-36.214	-36.285	-36.294	-36.294	-36.293	-36.336	-36.251	-36.294	-36.296	-36.201	-36.330	139.931	139.940	139.972	139.972	139.972	140.007	139.969	140.001	139.969	139.972	139.904	139.972	140.006	140.006	140.004	140.003	139.870	140.005	140.036	140.036	139.970	140.003	139.976	139.933	139.970	139.902	139.966	140.004	139.970	139.938	139.943	140.008	104.412	104.376	104.359	104.359	104.359	104.369	104.342	104.372	104.328	104.359	104.362	104.359	104.325	104.398	104.339	104.325	104.352	104.357	104.335	104.335	104.359	104.325	104.355	104.363	104.359	104.365	104.375	104.339	104.359	104.363	104.326	104.369	2016_7_19_17_07_01
FLQS300LGRWQ____	-36.280	-36.264	-36.194	-36.194	-36.194	-36.159	-36.153	-36.195	-36.082	-36.194	-36.154	-36.194	-36.116	-36.229	-36.152	-36.082	-36.118	-36.124	-36.152	-36.152	-36.194	-36.082	-36.189	-36.159	-36.194	-36.157	-36.194	-36.154	-36.194	-36.194	-36.073	-36.192	139.922	139.972	140.010	140.010	140.010	140.082	139.971	140.000	139.965	140.010	139.934	140.010	140.008	140.037	140.009	140.001	139.899	140.044	140.040	140.040	139.970	140.001	140.008	139.931	139.970	139.929	140.004	140.007	139.970	139.972	139.971	140.046	104.510	104.499	104.468	104.468	104.468	104.447	104.456	104.469	104.429	104.468	104.460	104.468	104.438	104.479	104.452	104.426	104.450	104.438	104.448	104.448	104.472	104.426	104.466	104.462	104.472	104.462	104.468	104.453	104.472	104.472	104.425	104.464	2016_7_19_17_07_01
FLQS300LGRWM____	-36.344	-36.238	-36.204	-36.204	-36.204	-36.157	-36.117	-36.247	-36.123	-36.204	-36.193	-36.204	-36.122	-36.284	-36.117	-36.122	-36.119	-36.171	-36.160	-36.160	-36.205	-36.122	-36.194	-36.205	-36.205	-36.201	-36.247	-36.119	-36.205	-36.204	-36.110	-36.238	139.921	139.963	139.997	139.997	139.997	140.036	139.965	139.959	139.964	139.997	139.928	139.997	140.003	139.994	140.001	139.998	139.894	140.000	140.034	140.034	139.923	139.998	139.999	139.887	139.923	139.925	139.923	140.000	139.923	139.962	139.935	140.001	104.366	104.321	104.305	104.305	104.305	104.283	104.274	104.325	104.277	104.305	104.307	104.305	104.273	104.336	104.271	104.273	104.282	104.292	104.284	104.284	104.312	104.273	104.301	104.316	104.312	104.311	104.329	104.272	104.312	104.308	104.275	104.317	2016_7_19_17_07_01
FLQS3009GRWQ____	-36.472	-36.377	-36.296	-36.296	-36.296	-36.302	-36.294	-36.343	-36.219	-36.296	-36.290	-36.296	-36.218	-36.420	-36.255	-36.219	-36.254	-36.310	-36.295	-36.295	-36.342	-36.219	-36.291	-36.343	-36.342	-36.341	-36.385	-36.296	-36.342	-36.342	-36.246	-36.380	139.925	139.973	140.009	140.009	140.009	140.040	139.976	140.000	139.970	140.009	139.940	140.009	140.008	140.036	140.043	140.004	139.904	140.010	140.045	140.045	139.972	140.004	140.007	139.936	139.972	139.937	139.969	140.012	139.972	139.972	139.977	140.040	104.708	104.667	104.632	104.632	104.632	104.631	104.634	104.651	104.606	104.632	104.636	104.632	104.602	104.677	104.613	104.603	104.626	104.637	104.628	104.628	104.653	104.603	104.630	104.657	104.653	104.656	104.670	104.632	104.653	104.653	104.616	104.661	2016_7_19_17_07_01
FLQS2F0LGRX5____	-36.261	-36.176	-36.172	-36.172	-36.172	-36.139	-36.102	-36.177	-36.066	-36.172	-36.138	-36.172	-36.065	-36.212	-36.101	-36.066	-36.104	-36.104	-36.103	-36.103	-36.142	-36.066	-36.138	-36.141	-36.142	-36.174	-36.178	-36.103	-36.142	-36.172	-36.099	-36.175	139.995	140.040	140.078	140.078	140.078	140.111	140.038	140.076	140.037	140.078	140.004	140.078	140.073	140.110	140.072	140.071	139.968	140.075	140.107	140.107	140.040	140.071	140.072	140.004	140.040	140.006	140.040	140.073	140.040	140.041	140.042	140.109	104.654	104.617	104.611	104.611	104.611	104.595	104.588	104.614	104.574	104.611	104.606	104.611	104.571	104.623	104.585	104.571	104.596	104.585	104.582	104.582	104.603	104.571	104.599	104.607	104.603	104.619	104.617	104.585	104.603	104.615	104.587	104.609	2016_7_19_17_07_01
FLQS2EQUGRX5____	-36.196	-36.104	-36.069	-36.069	-36.069	-36.068	-36.023	-36.106	-35.987	-36.069	-36.058	-36.069	-36.030	-36.142	-36.063	-35.986	-36.019	-36.068	-36.062	-36.062	-36.069	-35.986	-36.060	-36.069	-36.069	-36.066	-36.106	-36.088	-36.069	-36.069	-35.983	-36.105	140.024	140.059	140.094	140.094	140.094	140.130	140.061	140.092	140.061	140.094	140.031	140.094	140.101	140.130	140.101	140.095	139.980	140.097	140.132	140.132	140.059	140.095	140.096	140.022	140.059	140.027	140.056	140.080	140.059	140.058	140.045	140.098	104.367	104.328	104.311	104.311	104.311	104.308	104.297	104.326	104.283	104.311	104.314	104.311	104.296	104.336	104.309	104.280	104.304	104.311	104.305	104.305	104.315	104.280	104.308	104.319	104.315	104.317	104.330	104.320	104.315	104.315	104.284	104.325	2016_7_19_17_07_02
FLQS2DERGRX5____	-36.138	-36.038	-36.002	-36.002	-36.002	-36.002	-35.953	-36.043	-35.918	-36.002	-35.992	-36.002	-35.918	-36.078	-35.954	-35.918	-35.956	-35.968	-35.954	-35.954	-36.003	-35.918	-35.991	-36.003	-36.003	-36.002	-36.043	-35.954	-36.003	-36.002	-35.903	-36.039	140.056	140.092	140.126	140.126	140.126	140.163	140.090	140.123	140.091	140.126	140.056	140.126	140.127	140.160	140.126	140.125	140.020	140.125	140.159	140.159	140.091	140.125	140.127	140.055	140.091	140.054	140.088	140.125	140.091	140.091	140.095	140.128	104.582	104.540	104.523	104.523	104.523	104.519	104.508	104.539	104.494	104.523	104.526	104.523	104.490	104.549	104.504	104.491	104.515	104.510	104.501	104.501	104.526	104.491	104.518	104.530	104.526	104.530	104.542	104.504	104.526	104.526	104.488	104.537	2016_7_19_17_07_02
FLQS2CKUGRX5	-36.271	-36.216	-36.182	-36.182	-36.182	-36.184	-36.106	-36.183	-36.069	-36.182	-36.178	-36.182	-36.105	-36.253	-36.106	-36.069	-36.108	-36.146	-36.143	-36.143	-36.182	-36.069	-36.178	-36.182	-36.182	-36.182	-36.218	-36.143	-36.182	-36.182	-36.097	-36.219	140.003	140.044	140.085	140.085	140.085	140.120	140.076	140.113	140.075	140.085	140.045	140.085	140.085	140.149	140.115	140.110	139.975	140.084	140.148	140.148	140.046	140.110	140.117	140.010	140.046	140.011	140.078	140.113	140.046	140.047	140.051	140.118	104.687	104.662	104.645	104.645	104.645	104.642	104.617	104.642	104.602	104.645	104.647	104.645	104.615	104.666	104.613	104.599	104.627	104.631	104.623	104.623	104.649	104.599	104.640	104.652	104.649	104.652	104.659	104.627	104.649	104.649	104.615	104.655	2016_7_19_17_07_02
FLQS2C9EGRX5____	-36.329	-36.227	-36.192	-36.192	-36.192	-36.197	-36.141	-36.237	-36.106	-36.192	-36.139	-36.192	-36.106	-36.275	-36.144	-36.107	-36.143	-36.156	-36.144	-36.144	-36.190	-36.107	-36.177	-36.190	-36.190	-36.189	-36.238	-36.144	-36.190	-36.191	-36.095	-36.227	139.973	139.988	140.023	140.023	140.023	140.051	139.988	140.021	139.987	140.023	139.949	140.023	140.028	140.053	140.055	140.051	139.918	140.023	140.087	140.087	139.987	140.051	140.026	139.951	139.987	139.951	139.986	140.024	139.987	139.986	139.994	140.026	104.563	104.522	104.505	104.505	104.505	104.504	104.489	104.523	104.476	104.505	104.492	104.505	104.472	104.534	104.484	104.470	104.497	104.492	104.481	104.481	104.508	104.470	104.500	104.512	104.508	104.512	104.527	104.487	104.508	104.509	104.471	104.519	2016_7_19_17_07_02
FLQS2C6NGRX5____	-36.612	-36.521	-36.481	-36.481	-36.481	-36.482	-36.402	-36.526	-36.364	-36.481	-36.478	-36.481	-36.363	-36.564	-36.401	-36.363	-36.441	-36.454	-36.402	-36.402	-36.485	-36.363	-36.478	-36.483	-36.485	-36.483	-36.526	-36.404	-36.485	-36.486	-36.397	-36.520	139.905	139.951	139.956	139.956	139.956	139.991	139.999	139.988	139.999	139.956	139.923	139.956	140.037	140.024	140.034	140.035	139.807	140.035	140.072	140.072	139.948	140.035	140.035	139.919	139.948	139.918	139.958	140.035	139.948	140.000	139.924	140.033	104.672	104.633	104.617	104.617	104.617	104.614	104.582	104.631	104.568	104.617	104.619	104.617	104.564	104.642	104.579	104.564	104.617	104.599	104.575	104.575	104.619	104.564	104.608	104.622	104.619	104.621	104.634	104.580	104.619	104.615	104.588	104.624	2016_7_19_17_07_02
FLQS2BJ4GRX5____	-36.412	-36.311	-36.276	-36.276	-36.276	-36.275	-36.231	-36.313	-36.197	-36.276	-36.269	-36.276	-36.194	-36.356	-36.232	-36.195	-36.232	-36.240	-36.233	-36.233	-36.276	-36.195	-36.269	-36.279	-36.276	-36.279	-36.319	-36.232	-36.276	-36.278	-36.178	-36.312	139.994	139.996	140.028	140.028	140.028	140.065	140.035	140.025	140.038	140.028	139.961	140.028	140.036	140.101	140.032	140.034	139.930	140.026	140.101	140.101	139.995	140.034	140.032	139.994	139.995	139.995	140.029	140.032	139.995	139.995	139.998	140.033	104.496	104.457	104.440	104.440	104.440	104.436	104.422	104.455	104.409	104.440	104.444	104.440	104.408	104.463	104.423	104.408	104.433	104.426	104.416	104.416	104.443	104.408	104.437	104.444	104.443	104.444	104.456	104.423	104.443	104.444	104.406	104.453	2016_7_19_17_07_02
FLQS224TGRWM____	-36.523	-36.430	-36.393	-36.393	-36.393	-36.394	-36.351	-36.396	-36.316	-36.393	-36.386	-36.393	-36.316	-36.470	-36.351	-36.316	-36.351	-36.359	-36.351	-36.351	-36.394	-36.316	-36.386	-36.395	-36.394	-36.395	-36.436	-36.351	-36.394	-36.395	-36.316	-36.428	140.058	140.099	140.133	140.133	140.133	140.170	140.097	140.133	140.097	140.133	140.062	140.133	140.132	140.171	140.132	140.132	140.027	140.135	140.167	140.167	140.098	140.132	140.132	140.062	140.098	140.062	140.099	140.132	140.098	140.099	140.097	140.140	104.722	104.682	104.665	104.665	104.665	104.661	104.652	104.666	104.639	104.665	104.669	104.665	104.635	104.690	104.649	104.635	104.659	104.651	104.645	104.645	104.669	104.635	104.662	104.672	104.669	104.672	104.684	104.649	104.669	104.669	104.639	104.677	2016_7_19_17_07_02
FLQS224LGRWM____	-36.305	-36.169	-36.174	-36.174	-36.174	-36.133	-36.088	-36.213	-36.053	-36.174	-36.126	-36.174	-36.054	-36.210	-36.090	-36.053	-36.089	-36.097	-36.089	-36.089	-36.174	-36.053	-36.126	-36.134	-36.174	-36.134	-36.217	-36.090	-36.174	-36.134	-36.037	-36.168	140.028	140.101	140.096	140.096	140.096	140.170	140.106	140.095	140.106	140.096	140.031	140.096	140.143	140.169	140.143	140.139	140.034	140.135	140.172	140.172	140.062	140.139	140.100	140.063	140.062	140.064	140.099	140.140	140.062	140.058	140.103	140.138	104.546	104.487	104.489	104.489	104.489	104.466	104.455	104.504	104.442	104.489	104.477	104.489	104.439	104.496	104.453	104.438	104.463	104.456	104.449	104.449	104.493	104.438	104.470	104.477	104.493	104.477	104.506	104.452	104.493	104.478	104.436	104.483	2016_7_19_17_07_02
FLQS200ZGRX8____	-36.079	-36.020	-35.981	-35.981	-35.981	-35.980	-35.943	-36.022	-35.905	-35.981	-35.944	-35.981	-35.905	-36.058	-35.942	-35.905	-35.946	-35.948	-35.941	-35.941	-35.984	-35.905	-35.941	-35.984	-35.984	-35.985	-35.986	-35.946	-35.984	-35.984	-35.898	-35.980	140.033	140.048	140.081	140.081	140.081	140.147	140.048	140.115	140.077	140.081	140.011	140.081	140.117	140.121	140.116	140.112	139.979	140.115	140.150	140.150	140.047	140.112	140.083	140.041	140.047	140.012	140.078	140.084	140.047	140.050	140.053	140.114	104.551	104.527	104.509	104.509	104.509	104.502	104.498	104.521	104.480	104.509	104.502	104.509	104.476	104.534	104.490	104.477	104.505	104.493	104.487	104.487	104.513	104.477	104.493	104.514	104.513	104.517	104.511	104.495	104.513	104.513	104.480	104.505	2016_7_19_17_07_02
FLNS2037GRWV____	-35.705	-35.608	-35.573	-35.573	-35.573	-35.573	-35.525	-35.615	-35.490	-35.573	-35.561	-35.573	-35.490	-35.651	-35.525	-35.490	-35.525	-35.540	-35.526	-35.526	-35.573	-35.490	-35.563	-35.569	-35.573	-35.568	-35.615	-35.527	-35.573	-35.574	-35.477	-35.607	140.063	140.109	140.143	140.143	140.143	140.178	140.113	140.143	140.112	140.143	140.081	140.143	140.149	140.181	140.147	140.147	140.045	140.145	140.183	140.183	140.108	140.147	140.148	140.075	140.108	140.076	140.107	140.148	140.108	140.107	140.116	140.143	104.183	104.141	104.124	104.124	104.124	104.121	104.109	104.141	104.096	104.124	104.126	104.124	104.092	104.151	104.106	104.092	104.115	104.112	104.103	104.103	104.128	104.092	104.120	104.130	104.128	104.129	104.144	104.106	104.128	104.128	104.090	104.138	2016_7_19_17_07_03
