SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30Q9GRWV____	-50.550	-50.550	-50.620	-50.566	-50.585	-50.655	-50.445	-50.471	-50.410	-50.655	-50.620	-50.585	-50.375	-50.620	-50.550	-50.392	-50.515	-50.445	-50.480	-50.585	-50.410	-50.515	-50.550	-50.515	-50.375	-50.550	-50.235	-50.610	-50.530	-50.550	-50.480	-50.480	129.830	129.760	129.760	129.694	129.760	129.935	129.830	129.849	129.830	129.795	129.830	129.795	129.830	129.760	129.760	129.783	129.865	129.935	129.900	129.865	129.865	129.970	129.795	129.900	129.795	129.970	130.005	129.885	129.940	129.690	129.900	129.970	111.077	111.087	111.114	111.103	111.101	111.101	111.037	111.044	111.023	111.122	111.104	111.095	111.010	111.114	111.087	111.023	111.058	111.021	111.040	111.085	111.018	111.043	111.082	111.053	111.015	111.056	110.930	111.092	111.053	111.098	111.040	111.029	2016_7_19_17_04_55
FLQS30Q3GRWV____	-50.694	-50.695	-50.761	-50.759	-50.729	-50.793	-50.579	-50.621	-50.552	-50.794	-50.761	-50.730	-50.506	-50.759	-50.693	-50.543	-50.655	-50.621	-50.653	-50.760	-50.587	-50.657	-50.695	-50.656	-50.514	-50.726	-50.444	-50.757	-50.692	-50.702	-50.621	-50.625	129.958	129.888	129.886	129.851	129.885	129.994	129.965	130.028	129.959	129.917	129.955	129.924	129.930	129.883	129.887	129.961	129.961	130.064	130.031	129.960	129.962	130.100	129.926	129.996	129.933	130.098	130.132	130.065	130.098	129.818	130.027	130.103	111.155	111.166	111.191	111.195	111.179	111.187	111.110	111.116	111.100	111.199	111.181	111.173	111.087	111.191	111.165	111.096	111.139	111.111	111.128	111.180	111.113	111.119	111.160	111.134	111.090	111.146	111.033	111.163	111.133	111.179	111.116	111.107	2016_7_19_17_04_55
FLQS30Q2GRWV____	-50.402	-50.402	-50.475	-50.439	-50.481	-50.548	-50.289	-50.330	-50.255	-50.547	-50.473	-50.437	-50.218	-50.476	-50.405	-50.252	-50.369	-50.295	-50.335	-50.446	-50.256	-50.367	-50.399	-50.366	-50.217	-50.409	-50.149	-50.474	-50.404	-50.403	-50.330	-50.327	130.031	129.959	129.958	129.925	129.960	130.065	130.042	130.102	130.031	129.992	130.032	129.993	130.041	129.959	129.962	130.038	130.066	130.136	130.100	130.065	130.067	130.169	129.994	130.099	130.011	130.172	130.206	130.134	130.170	129.928	130.103	130.179	111.196	111.207	111.235	111.226	111.237	111.247	111.152	111.158	111.140	111.258	111.223	111.215	111.124	111.235	111.208	111.138	111.178	111.140	111.160	111.208	111.135	111.162	111.200	111.172	111.128	111.178	111.073	111.208	111.176	111.212	111.158	111.145	2016_7_19_17_04_56
FLQS30PHGRWY____	-50.540	-50.539	-50.606	-50.571	-50.614	-50.639	-50.429	-50.468	-50.395	-50.637	-50.606	-50.574	-50.356	-50.609	-50.537	-50.393	-50.503	-50.437	-50.464	-50.577	-50.399	-50.507	-50.577	-50.506	-50.360	-50.538	-50.287	-50.646	-50.538	-50.545	-50.467	-50.470	129.919	129.847	129.848	129.812	129.845	129.954	129.924	129.986	129.916	129.881	129.918	129.882	129.923	129.846	129.849	129.915	129.953	130.022	129.989	129.952	129.953	130.056	129.883	129.986	129.927	130.059	130.091	130.024	130.056	129.809	129.988	130.093	111.131	111.141	111.167	111.158	111.170	111.163	111.087	111.093	111.075	111.173	111.156	111.149	111.060	111.168	111.140	111.075	111.111	111.076	111.091	111.140	111.071	111.097	111.150	111.108	111.061	111.109	111.008	111.155	111.109	111.149	111.092	111.078	2016_7_19_17_04_56
FLQS30NWGRWV____	-50.661	-50.659	-50.727	-50.692	-50.694	-50.758	-50.546	-50.585	-50.516	-50.759	-50.726	-50.694	-50.476	-50.728	-50.658	-50.512	-50.622	-50.557	-50.589	-50.694	-50.520	-50.624	-50.661	-50.626	-50.479	-50.655	-50.409	-50.722	-50.656	-50.666	-50.585	-50.590	129.903	129.833	129.833	129.798	129.831	129.940	129.909	129.975	129.903	129.866	129.903	129.866	129.908	129.832	129.835	129.901	129.941	130.009	129.976	129.939	129.939	130.045	129.868	129.974	129.877	130.045	130.076	130.012	130.042	129.762	129.974	130.047	111.123	111.133	111.159	111.151	111.147	111.155	111.079	111.084	111.068	111.166	111.148	111.142	111.052	111.160	111.132	111.067	111.103	111.068	111.085	111.131	111.064	111.088	111.129	111.099	111.058	111.100	111.001	111.130	111.101	111.146	111.084	111.075	2016_7_19_17_04_56
FLQS30MRGRWY____	-50.418	-50.454	-50.526	-50.514	-50.492	-50.584	-50.374	-50.409	-50.339	-50.584	-50.549	-50.489	-50.234	-50.488	-50.456	-50.270	-50.415	-50.374	-50.340	-50.492	-50.277	-50.383	-50.456	-50.420	-50.237	-50.413	-50.163	-50.480	-50.453	-50.426	-50.409	-50.385	129.920	129.883	129.884	129.844	129.881	129.984	129.949	130.019	129.949	129.914	129.949	129.918	129.949	129.884	129.885	129.948	129.958	130.054	129.969	129.990	129.990	130.095	129.920	130.025	129.889	130.055	130.129	130.013	130.092	129.816	130.019	130.099	111.286	111.305	111.333	111.334	111.320	111.340	111.265	111.268	111.251	111.350	111.332	111.313	111.211	111.318	111.306	111.225	111.279	111.249	111.249	111.304	111.221	111.246	111.300	111.271	111.221	111.264	111.157	111.296	111.273	111.304	111.268	111.247	2016_7_19_17_04_56
FLQS30MKGRWV____	-50.427	-50.426	-50.527	-50.494	-50.494	-50.560	-50.314	-50.387	-50.317	-50.558	-50.526	-50.496	-50.242	-50.527	-50.459	-50.308	-50.423	-50.355	-50.387	-50.493	-50.319	-50.423	-50.460	-50.425	-50.247	-50.457	-50.208	-50.489	-50.456	-50.463	-50.387	-50.391	129.978	129.908	129.911	129.874	129.907	130.016	130.019	130.052	129.982	129.945	129.980	129.973	130.020	129.908	129.911	130.020	130.016	130.087	130.054	130.016	130.018	130.120	129.944	130.080	129.987	130.121	130.154	130.088	130.121	129.872	130.051	130.157	111.139	111.149	111.187	111.180	111.175	111.184	111.089	111.113	111.096	111.194	111.176	111.166	111.061	111.188	111.161	111.087	111.131	111.095	111.112	111.158	111.091	111.116	111.156	111.123	111.068	111.129	111.029	111.146	111.128	111.168	111.113	111.098	2016_7_19_17_04_56
FLQS30MJGRWV____	-50.406	-50.403	-50.471	-50.473	-50.439	-50.542	-50.290	-50.367	-50.261	-50.537	-50.508	-50.438	-50.254	-50.508	-50.404	-50.255	-50.367	-50.337	-50.329	-50.440	-50.299	-50.367	-50.405	-50.403	-50.259	-50.402	-50.154	-50.506	-50.404	-50.408	-50.331	-50.334	129.916	129.845	129.845	129.810	129.873	129.984	129.956	129.987	129.917	129.881	129.916	129.879	129.922	129.845	129.876	129.913	129.953	130.022	129.987	129.951	129.952	130.086	129.879	129.985	129.925	130.058	130.121	130.023	130.084	129.809	129.985	130.092	111.160	111.170	111.196	111.202	111.180	111.203	111.110	111.135	111.105	111.216	111.200	111.178	111.102	111.210	111.166	111.103	111.140	111.118	111.121	111.169	111.114	111.120	111.166	111.149	111.103	111.138	111.034	111.183	111.135	111.177	111.121	111.107	2016_7_19_17_04_56
FLQS30MEGRWV____	-50.405	-50.407	-50.475	-50.439	-50.442	-50.503	-50.291	-50.299	-50.265	-50.501	-50.471	-50.442	-50.188	-50.475	-50.373	-50.253	-50.369	-50.300	-50.334	-50.441	-50.262	-50.368	-50.408	-50.369	-50.190	-50.404	-50.157	-50.473	-50.401	-50.409	-50.333	-50.334	129.983	129.939	129.941	129.875	129.939	130.019	130.021	130.052	130.011	129.946	129.982	129.973	130.020	129.937	129.942	130.018	130.019	130.115	130.053	130.018	130.021	130.150	129.974	130.079	129.987	130.150	130.184	130.116	130.121	129.841	130.080	130.162	111.187	111.195	111.221	111.217	111.208	111.220	111.138	111.136	111.130	111.230	111.213	111.203	111.099	111.221	111.181	111.124	111.168	111.128	111.150	111.196	111.127	111.148	111.190	111.159	111.104	111.162	111.063	111.194	111.165	111.210	111.145	111.134	2016_7_19_17_04_57
FLQS30LFGRWY____	-50.813	-50.743	-50.813	-50.778	-50.778	-50.848	-50.638	-50.673	-50.603	-50.848	-50.813	-50.766	-50.551	-50.813	-50.743	-50.587	-50.778	-50.638	-50.673	-50.778	-50.603	-50.708	-50.730	-50.778	-50.557	-50.743	-50.498	-50.813	-50.743	-50.743	-50.673	-50.663	129.804	129.734	129.804	129.769	129.804	129.909	129.874	129.944	129.804	129.839	129.874	129.796	129.831	129.804	129.734	129.825	129.839	129.909	129.874	129.909	129.839	129.944	129.803	129.874	129.793	129.944	129.979	129.909	130.014	129.734	129.874	130.019	111.518	111.501	111.518	111.509	111.504	111.515	111.440	111.443	111.437	111.526	111.507	111.501	111.413	111.518	111.501	111.428	111.499	111.435	111.453	111.488	111.432	111.456	111.486	111.494	111.421	111.470	111.371	111.502	111.459	111.501	111.453	111.428	2016_7_19_17_04_57
FLQS30KNGRWV____	-50.736	-50.734	-50.810	-50.773	-50.775	-50.843	-50.624	-50.666	-50.592	-50.837	-50.807	-50.771	-50.550	-50.809	-50.739	-50.586	-50.701	-50.630	-50.667	-50.818	-50.595	-50.701	-50.734	-50.700	-50.552	-50.740	-50.486	-50.809	-50.736	-50.739	-50.663	-50.663	130.032	129.961	129.959	129.925	129.959	130.066	130.071	130.132	130.031	129.994	130.031	129.994	130.041	129.959	129.962	130.069	130.068	130.138	130.102	130.031	130.069	130.170	129.996	130.101	130.038	130.172	130.205	130.135	130.171	129.926	130.103	130.213	111.451	111.461	111.490	111.481	111.477	111.487	111.403	111.409	111.396	111.496	111.479	111.470	111.379	111.490	111.463	111.388	111.433	111.395	111.414	111.483	111.392	111.417	111.456	111.427	111.380	111.432	111.330	111.464	111.430	111.468	111.413	111.396	2016_7_19_17_04_57
FLQS30K5GRWY____	-50.755	-50.752	-50.821	-50.787	-50.824	-50.890	-50.641	-50.713	-50.610	-50.889	-50.819	-50.821	-50.570	-50.821	-50.753	-50.605	-50.717	-50.650	-50.681	-50.790	-50.613	-50.719	-50.788	-50.754	-50.574	-50.751	-50.501	-50.816	-50.751	-50.759	-50.680	-50.684	129.969	129.900	129.899	129.863	129.897	130.005	129.974	130.041	129.969	129.931	129.970	129.934	129.973	129.900	129.899	129.968	130.005	130.076	130.037	130.004	130.004	130.109	129.935	130.042	129.944	130.110	130.142	130.077	130.105	129.831	130.040	130.115	111.318	111.328	111.354	111.346	111.355	111.365	111.274	111.292	111.263	111.375	111.343	111.349	111.247	111.354	111.328	111.261	111.299	111.262	111.280	111.327	111.259	111.284	111.336	111.307	111.253	111.296	111.195	111.326	111.297	111.340	111.279	111.270	2016_7_19_17_04_57
FLQS30K3GRWY____	-50.676	-50.673	-50.746	-50.710	-50.711	-50.777	-50.564	-50.601	-50.530	-50.776	-50.743	-50.708	-50.493	-50.747	-50.676	-50.528	-50.638	-50.571	-50.604	-50.712	-50.535	-50.640	-50.674	-50.641	-50.495	-50.674	-50.455	-50.740	-50.674	-50.678	-50.600	-50.606	129.976	129.905	129.905	129.871	129.903	130.013	129.980	130.046	129.977	129.939	129.975	129.940	129.979	129.904	129.907	129.974	130.011	130.081	130.047	130.011	130.012	130.118	129.942	130.048	129.951	130.116	130.152	130.084	130.114	129.835	130.046	130.153	111.266	111.276	111.303	111.295	111.290	111.299	111.223	111.227	111.210	111.310	111.292	111.284	111.195	111.304	111.276	111.210	111.246	111.210	111.228	111.275	111.207	111.231	111.270	111.242	111.200	111.245	111.155	111.274	111.245	111.288	111.227	111.213	2016_7_19_17_04_57
FLQS30K1GRWY____	-50.457	-50.456	-50.524	-50.491	-50.492	-50.558	-50.346	-50.387	-50.316	-50.556	-50.486	-50.492	-50.241	-50.527	-50.457	-50.309	-50.422	-50.355	-50.345	-50.459	-50.318	-50.423	-50.457	-50.424	-50.277	-50.422	-50.172	-50.487	-50.457	-50.425	-50.386	-50.389	130.031	129.962	129.962	129.923	129.960	130.068	130.047	130.102	130.034	129.994	130.029	129.997	130.045	129.958	129.965	130.045	130.067	130.137	130.104	130.065	130.070	130.172	129.998	130.101	130.016	130.170	130.209	130.137	130.178	129.893	130.103	130.182	111.235	111.245	111.271	111.264	111.259	111.268	111.190	111.198	111.181	111.279	111.246	111.253	111.150	111.273	111.245	111.176	111.216	111.180	111.181	111.231	111.176	111.201	111.240	111.212	111.168	111.201	111.099	111.231	111.213	111.243	111.197	111.187	2016_7_19_17_04_57
FLQS30JCGRWV____	-50.249	-50.249	-50.249	-50.284	-50.214	-50.354	-50.144	-50.168	-50.109	-50.354	-50.249	-50.284	-50.068	-50.319	-50.179	-50.094	-50.203	-50.139	-50.179	-50.235	-50.109	-50.205	-50.249	-50.246	-50.074	-50.249	-49.945	-50.319	-50.249	-50.249	-50.179	-50.171	130.089	130.019	130.019	129.984	130.019	130.124	130.089	130.132	130.089	130.054	130.089	130.054	130.095	130.019	130.019	130.098	130.097	130.202	130.159	130.097	130.124	130.238	130.054	130.169	130.054	130.229	130.272	130.194	130.229	129.959	130.159	130.242	111.193	111.203	111.203	111.221	111.189	111.228	111.152	111.155	111.139	111.238	111.193	111.211	111.122	111.230	111.176	111.132	111.174	111.134	111.155	111.186	111.134	111.154	111.198	111.179	111.131	111.172	111.049	111.204	111.172	111.212	111.155	111.140	2016_7_19_17_04_58
FLQS30J0GRWV____	-50.059	-50.059	-50.129	-50.094	-50.094	-50.164	-49.954	-49.989	-49.919	-50.164	-50.129	-50.084	-49.871	-50.129	-50.059	-49.899	-50.007	-49.944	-49.989	-50.094	-49.919	-50.012	-50.059	-50.024	-49.872	-50.059	-49.814	-50.129	-50.059	-50.055	-49.989	-49.977	130.085	130.015	130.015	129.980	130.015	130.120	130.085	130.155	130.085	130.050	130.085	130.055	130.090	130.015	130.015	130.088	130.095	130.198	130.155	130.120	130.120	130.232	130.050	130.155	130.059	130.225	130.260	130.190	130.225	129.955	130.155	130.236	111.169	111.180	111.207	111.198	111.193	111.205	111.129	111.132	111.116	111.215	111.196	111.184	111.097	111.207	111.180	111.108	111.148	111.109	111.132	111.178	111.111	111.130	111.175	111.146	111.102	111.149	111.050	111.181	111.149	111.187	111.132	111.116	2016_7_19_17_04_58
FLQS30HZGRWY____	-50.559	-50.597	-50.627	-50.632	-50.634	-50.698	-50.447	-50.523	-50.454	-50.694	-50.626	-50.630	-50.415	-50.667	-50.560	-50.449	-50.561	-50.495	-50.485	-50.596	-50.456	-50.525	-50.559	-50.562	-50.416	-50.561	-50.311	-50.665	-50.597	-50.601	-50.524	-50.527	129.905	129.863	129.832	129.799	129.862	129.941	129.945	129.977	129.937	129.870	129.904	129.866	129.948	129.863	129.866	129.944	129.942	130.041	129.975	129.940	129.944	130.045	129.869	130.005	129.917	130.045	130.111	130.011	130.078	129.799	130.006	130.087	111.277	111.297	111.313	111.321	111.312	111.324	111.228	111.252	111.232	111.334	111.302	111.310	111.215	111.324	111.283	111.229	111.272	111.232	111.238	111.286	111.231	111.243	111.282	111.263	111.220	111.256	111.151	111.302	111.265	111.309	111.248	111.237	2016_7_19_17_04_58
FLQS30H6GRWV____	-50.477	-50.509	-50.542	-50.540	-50.508	-50.610	-50.361	-50.435	-50.365	-50.607	-50.577	-50.512	-50.291	-50.576	-50.471	-50.323	-50.439	-50.405	-50.399	-50.510	-50.366	-50.439	-50.476	-50.475	-50.295	-50.472	-50.226	-50.541	-50.475	-50.479	-50.436	-50.404	129.971	129.901	129.901	129.867	129.900	130.008	129.982	130.044	129.973	129.934	129.972	129.934	129.981	129.900	129.903	129.976	130.008	130.080	130.044	130.006	130.010	130.113	129.936	130.043	129.949	130.113	130.147	130.077	130.109	129.832	130.044	130.118	111.048	111.071	111.083	111.088	111.071	111.093	111.002	111.021	111.005	111.103	111.086	111.067	110.975	111.097	111.056	110.988	111.028	111.004	111.007	111.055	111.000	111.012	111.053	111.036	110.982	111.025	110.926	111.057	111.027	111.069	111.021	110.998	2016_7_19_17_04_58
FLQS30GQGRWV____	-50.609	-50.610	-50.681	-50.645	-50.646	-50.711	-50.495	-50.537	-50.467	-50.709	-50.676	-50.644	-50.427	-50.679	-50.609	-50.460	-50.573	-50.506	-50.537	-50.647	-50.470	-50.572	-50.610	-50.574	-50.443	-50.609	-50.358	-50.688	-50.608	-50.615	-50.537	-50.540	129.896	129.824	129.825	129.789	129.822	129.932	129.900	129.966	129.895	129.859	129.896	129.859	129.899	129.823	129.827	129.893	129.932	130.001	129.965	129.930	129.931	130.035	129.860	129.966	129.854	130.036	130.068	129.994	130.033	129.757	129.965	130.040	111.229	111.240	111.267	111.259	111.254	111.263	111.185	111.191	111.175	111.273	111.255	111.248	111.159	111.267	111.239	111.172	111.210	111.174	111.191	111.238	111.171	111.194	111.235	111.205	111.172	111.208	111.107	111.245	111.208	111.252	111.191	111.181	2016_7_19_17_04_58
FLQS30GCGRWY____	-50.688	-50.688	-50.828	-50.721	-50.758	-50.791	-50.575	-50.616	-50.548	-50.788	-50.752	-50.723	-50.505	-50.755	-50.758	-50.542	-50.651	-50.583	-50.688	-50.724	-50.548	-50.650	-50.721	-50.653	-50.511	-50.758	-50.443	-50.818	-50.685	-50.694	-50.618	-50.619	129.848	129.812	129.816	129.740	129.809	129.860	129.847	129.916	129.816	129.810	129.847	129.847	129.842	129.811	129.816	129.835	129.882	129.987	129.956	129.881	129.851	130.024	129.812	129.956	129.812	130.026	130.061	129.929	129.982	129.708	129.956	130.024	111.317	111.322	111.375	111.345	111.349	111.354	111.274	111.279	111.268	111.361	111.341	111.330	111.248	111.348	111.348	111.263	111.298	111.256	111.301	111.325	111.263	111.276	111.335	111.287	111.254	111.317	111.191	111.354	111.296	111.340	111.274	111.264	2016_7_19_17_04_58
FLQS30G5GRWY____	-50.524	-50.525	-50.595	-50.524	-50.562	-50.628	-50.411	-50.451	-50.381	-50.624	-50.555	-50.559	-50.309	-50.556	-50.491	-50.339	-50.453	-50.421	-50.414	-50.527	-50.385	-50.454	-50.523	-50.489	-50.346	-50.526	-50.236	-50.553	-50.525	-50.532	-50.414	-50.456	130.074	130.005	130.003	129.967	130.002	130.111	130.083	130.114	130.046	130.007	130.073	130.039	130.082	129.972	130.003	130.075	130.078	130.149	130.113	130.106	130.110	130.213	130.039	130.114	130.052	130.184	130.247	130.150	130.213	129.935	130.112	130.219	111.403	111.414	111.441	111.419	111.428	111.437	111.359	111.369	111.352	111.451	111.415	111.422	111.319	111.430	111.401	111.332	111.375	111.353	111.355	111.399	111.345	111.356	111.408	111.384	111.338	111.387	111.267	111.403	111.383	111.427	111.356	111.356	2016_7_19_17_04_59
FLQS30E9GRWY____	-50.329	-50.330	-50.394	-50.361	-50.362	-50.430	-50.218	-50.259	-50.188	-50.429	-50.396	-50.363	-50.148	-50.397	-50.327	-50.181	-50.295	-50.227	-50.258	-50.367	-50.189	-50.297	-50.332	-50.298	-50.150	-50.329	-50.078	-50.395	-50.328	-50.335	-50.259	-50.260	130.095	130.023	130.027	129.987	130.024	130.133	130.108	130.165	130.095	130.059	130.095	130.059	130.109	130.022	130.027	130.103	130.129	130.199	130.168	130.130	130.132	130.233	130.060	130.162	130.074	130.235	130.272	130.204	130.239	129.956	130.164	130.244	111.178	111.189	111.213	111.206	111.201	111.211	111.134	111.141	111.124	111.222	111.204	111.196	111.107	111.215	111.187	111.120	111.160	111.124	111.140	111.188	111.119	111.145	111.184	111.156	111.113	111.157	111.056	111.187	111.156	111.201	111.141	111.130	2016_7_19_17_04_59
FLQS30DZGRWV	-50.331	-50.330	-50.401	-50.364	-50.365	-50.469	-50.219	-50.294	-50.192	-50.432	-50.396	-50.403	-50.151	-50.399	-50.329	-50.184	-50.294	-50.267	-50.261	-50.365	-50.193	-50.335	-50.367	-50.332	-50.156	-50.328	-50.082	-50.394	-50.327	-50.341	-50.262	-50.265	130.058	129.986	130.017	129.984	129.985	130.090	130.092	130.161	130.088	130.021	130.057	130.053	130.089	129.987	130.017	130.084	130.094	130.158	130.158	130.092	130.095	130.190	130.022	130.158	130.058	130.230	130.260	130.168	130.195	129.947	130.159	130.231	111.209	111.220	111.242	111.233	111.233	111.257	111.161	111.180	111.152	111.254	111.234	111.237	111.136	111.246	111.215	111.149	111.190	111.170	111.168	111.217	111.151	111.191	111.228	111.195	111.142	111.183	111.084	111.217	111.187	111.229	111.168	111.158	2016_7_19_17_04_59
FLQS30D5GRWQ____	-50.659	-50.659	-50.725	-50.705	-50.693	-50.757	-50.565	-50.587	-50.517	-50.757	-50.724	-50.692	-50.495	-50.724	-50.658	-50.510	-50.635	-50.556	-50.600	-50.694	-50.520	-50.622	-50.658	-50.624	-50.495	-50.655	-50.404	-50.740	-50.656	-50.666	-50.585	-50.592	129.901	129.830	129.830	129.791	129.827	129.937	129.896	129.971	129.900	129.866	129.901	129.864	129.896	129.830	129.831	129.898	129.931	130.006	129.966	129.934	129.936	130.040	129.865	129.971	129.861	130.041	130.074	130.001	130.038	129.760	129.971	130.044	111.160	111.171	111.196	111.194	111.184	111.192	111.125	111.122	111.106	111.203	111.185	111.178	111.098	111.196	111.170	111.103	111.146	111.105	111.128	111.169	111.102	111.125	111.165	111.136	111.103	111.138	111.037	111.176	111.139	111.184	111.122	111.113	2016_7_19_17_04_59
FLQS30CMGRWQ____	-50.707	-50.708	-50.743	-50.708	-50.744	-50.775	-50.568	-50.636	-50.528	-50.776	-50.742	-50.745	-50.492	-50.743	-50.672	-50.525	-50.671	-50.569	-50.600	-50.710	-50.532	-50.637	-50.672	-50.673	-50.493	-50.671	-50.418	-50.738	-50.706	-50.684	-50.598	-50.606	129.847	129.776	129.775	129.772	129.773	129.882	129.887	129.916	129.846	129.810	129.844	129.843	129.846	129.775	129.777	129.839	129.883	129.951	129.916	129.880	129.882	129.985	129.809	129.916	129.817	129.985	130.019	129.953	129.984	129.739	129.915	130.020	111.308	111.319	111.333	111.320	111.333	111.329	111.249	111.270	111.240	111.340	111.322	111.323	111.226	111.333	111.305	111.240	111.289	111.240	111.257	111.304	111.236	111.261	111.300	111.285	111.230	111.274	111.172	111.304	111.287	111.315	111.256	111.244	2016_7_19_17_04_59
FLQS30BWGRWY____	-50.474	-50.513	-50.614	-50.547	-50.557	-50.579	-50.371	-50.474	-50.341	-50.579	-50.544	-50.509	-50.305	-50.547	-50.474	-50.336	-50.509	-50.415	-50.474	-50.579	-50.381	-50.449	-50.481	-50.446	-50.339	-50.474	-50.264	-50.544	-50.474	-50.525	-50.404	-50.451	129.945	129.887	129.875	129.814	129.881	129.980	129.954	130.015	129.959	129.910	129.945	129.910	129.952	129.887	129.875	129.946	129.980	130.062	130.015	129.980	129.992	130.096	129.922	130.028	129.925	130.085	130.131	130.050	130.085	129.819	130.015	130.101	111.351	111.375	111.415	111.399	111.393	111.386	111.310	111.341	111.298	111.396	111.378	111.370	111.285	111.388	111.361	111.298	111.359	111.311	111.341	111.386	111.308	111.319	111.357	111.328	111.302	111.330	111.243	111.362	111.330	111.390	111.314	111.319	2016_7_19_17_04_59
FLQS30BJGRWV____	-50.402	-50.403	-50.465	-50.433	-50.433	-50.502	-50.257	-50.332	-50.262	-50.500	-50.466	-50.439	-50.220	-50.469	-50.399	-50.256	-50.365	-50.299	-50.287	-50.397	-50.264	-50.404	-50.402	-50.404	-50.226	-50.361	-50.153	-50.464	-50.400	-50.407	-50.331	-50.337	129.960	129.891	129.892	129.857	129.889	129.997	129.967	130.002	129.933	129.926	129.962	129.927	129.972	129.861	129.891	129.966	129.997	130.039	130.003	129.966	129.968	130.068	129.896	129.998	129.937	130.072	130.134	130.042	130.102	129.821	130.001	130.105	110.913	110.924	110.948	110.940	110.936	110.946	110.857	110.880	110.864	110.956	110.937	110.932	110.842	110.954	110.922	110.856	110.893	110.862	110.863	110.911	110.859	110.898	110.923	110.908	110.849	110.881	110.792	110.925	110.891	110.936	110.880	110.867	2016_7_19_17_04_59
FLQS30AEGRWV____	-50.553	-50.552	-50.625	-50.590	-50.590	-50.656	-50.440	-50.480	-50.410	-50.658	-50.621	-50.587	-50.373	-50.622	-50.553	-50.402	-50.516	-50.448	-50.486	-50.590	-50.411	-50.517	-50.552	-50.518	-50.373	-50.552	-50.301	-50.620	-50.552	-50.556	-50.479	-50.482	129.946	129.876	129.874	129.838	129.872	129.981	129.956	130.018	129.946	129.909	129.945	129.910	129.951	129.874	129.875	129.947	129.981	130.050	130.017	129.981	129.980	130.085	129.911	130.015	129.920	130.085	130.118	130.053	130.084	129.805	130.016	130.094	111.328	111.338	111.366	111.358	111.353	111.362	111.283	111.289	111.273	111.374	111.354	111.346	111.258	111.365	111.339	111.270	111.309	111.273	111.292	111.337	111.269	111.294	111.333	111.304	111.263	111.307	111.206	111.338	111.307	111.350	111.290	111.279	2016_7_19_17_05_00
FLQS309TGRWY____	-50.670	-50.672	-50.738	-50.704	-50.706	-50.772	-50.558	-50.596	-50.527	-50.768	-50.736	-50.705	-50.484	-50.739	-50.670	-50.518	-50.633	-50.568	-50.599	-50.705	-50.532	-50.634	-50.670	-50.636	-50.488	-50.668	-50.420	-50.733	-50.665	-50.680	-50.595	-50.600	129.976	129.905	129.905	129.869	129.902	130.012	130.014	130.047	129.977	129.939	129.974	129.971	129.980	129.903	129.906	129.973	130.011	130.082	130.045	130.009	130.012	130.116	129.940	130.046	129.949	130.113	130.148	130.083	130.114	129.867	130.046	130.152	111.351	111.362	111.387	111.380	111.376	111.384	111.302	111.312	111.296	111.394	111.376	111.365	111.279	111.388	111.361	111.293	111.331	111.296	111.313	111.359	111.292	111.316	111.356	111.327	111.285	111.329	111.229	111.359	111.328	111.371	111.311	111.298	2016_7_19_17_05_00
