SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-62.722	-62.866	-62.931	-62.755	-62.756	-62.794	-62.683	-62.717	-62.582	-62.583	-62.550	-62.615	-62.438	-62.476	-62.543	-62.473	-62.472	-62.506	-62.471	-62.507	-62.473	-62.508	-62.545	-62.441	-62.440	-62.577	-62.473	-62.437	-62.581	-62.439	-62.509	-62.473	143.284	143.540	143.569	143.603	143.531	143.565	143.636	143.672	143.637	143.532	143.602	143.426	143.454	143.422	143.532	143.353	143.420	143.561	143.559	143.602	143.638	143.567	143.461	143.602	143.567	143.567	143.672	143.637	143.357	143.601	143.461	143.603	113.746	113.757	113.774	113.710	113.721	113.729	113.681	113.687	113.648	113.663	113.642	113.689	113.626	113.643	113.650	113.653	113.642	113.633	113.622	113.627	113.611	113.633	113.661	113.605	113.610	113.656	113.606	113.599	113.688	113.605	113.649	113.616	2016_7_19_17_07_59
FLQS30KBGRWV____	-62.925	-63.066	-63.106	-62.960	-62.962	-62.998	-62.889	-62.917	-62.776	-62.777	-62.743	-62.821	-62.598	-62.648	-62.751	-62.677	-62.635	-62.711	-62.633	-62.714	-62.676	-62.716	-62.752	-62.634	-62.647	-62.784	-62.676	-62.643	-62.787	-62.645	-62.716	-62.679	143.161	143.376	143.440	143.478	143.408	143.444	143.514	143.514	143.510	143.406	143.475	143.303	143.324	143.293	143.409	143.227	143.289	143.436	143.429	143.478	143.512	143.444	143.337	143.476	143.443	143.445	143.547	143.512	143.233	143.477	143.338	143.480	113.744	113.759	113.763	113.709	113.720	113.726	113.680	113.689	113.642	113.658	113.636	113.688	113.610	113.631	113.649	113.651	113.627	113.632	113.606	113.626	113.609	113.632	113.660	113.600	113.609	113.655	113.603	113.597	113.687	113.603	113.648	113.614	2016_7_19_17_07_59
FLQS30CWGRWV____	-62.927	-62.956	-63.027	-62.883	-62.851	-62.917	-62.778	-62.838	-62.661	-62.661	-62.627	-62.746	-62.517	-62.569	-62.642	-62.561	-62.552	-62.594	-62.551	-62.635	-62.598	-62.604	-62.675	-62.518	-62.537	-62.672	-62.598	-62.534	-62.678	-62.533	-62.605	-62.569	143.161	143.389	143.457	143.496	143.420	143.461	143.525	143.528	143.522	143.417	143.487	143.319	143.338	143.309	143.422	143.237	143.303	143.447	143.442	143.495	143.527	143.458	143.354	143.487	143.455	143.457	143.562	143.524	143.244	143.490	143.352	143.492	113.586	113.562	113.576	113.522	113.523	113.538	113.483	113.502	113.444	113.459	113.438	113.502	113.422	113.444	113.452	113.452	113.439	113.432	113.419	113.439	113.422	113.434	113.473	113.401	113.412	113.457	113.417	113.401	113.490	113.406	113.450	113.417	2016_7_19_17_07_59
FLQS30C7GRWV____	-62.914	-63.050	-63.088	-62.947	-62.946	-62.981	-62.876	-62.903	-62.771	-62.771	-62.706	-62.805	-62.595	-62.636	-62.737	-62.668	-62.629	-62.702	-62.629	-62.700	-62.667	-62.669	-62.739	-62.631	-62.631	-62.739	-62.667	-62.630	-62.772	-62.599	-62.671	-62.665	143.167	143.382	143.449	143.484	143.414	143.449	143.519	143.521	143.519	143.414	143.482	143.309	143.334	143.302	143.415	143.234	143.298	143.444	143.438	143.486	143.519	143.448	143.342	143.484	143.450	143.448	143.554	143.520	143.240	143.482	143.342	143.486	113.642	113.656	113.659	113.607	113.617	113.623	113.578	113.587	113.543	113.558	113.526	113.585	113.511	113.529	113.546	113.550	113.527	113.530	113.507	113.524	113.508	113.519	113.558	113.501	113.506	113.542	113.502	113.495	113.584	113.490	113.535	113.512	2016_7_19_17_08_00
FLQS29JFGRX5____	-62.853	-63.003	-63.074	-62.898	-62.900	-62.934	-62.826	-62.860	-62.723	-62.721	-62.687	-62.757	-62.568	-62.611	-62.687	-62.608	-62.568	-62.609	-62.567	-62.651	-62.616	-62.651	-62.688	-62.569	-62.584	-62.722	-62.616	-62.581	-62.723	-62.582	-62.651	-62.617	143.109	143.359	143.426	143.462	143.391	143.427	143.495	143.532	143.495	143.390	143.462	143.287	143.279	143.247	143.391	143.176	143.240	143.383	143.381	143.462	143.496	143.427	143.321	143.427	143.426	143.426	143.531	143.496	143.217	143.461	143.321	143.461	113.585	113.598	113.612	113.548	113.559	113.565	113.519	113.525	113.484	113.499	113.477	113.526	113.464	113.483	113.488	113.492	113.469	113.462	113.449	113.465	113.448	113.470	113.498	113.443	113.448	113.494	113.443	113.436	113.525	113.442	113.486	113.454	2016_7_19_17_08_00
FLQS22XEGRX2____	-62.921	-63.059	-63.126	-62.953	-62.954	-62.992	-62.880	-62.915	-62.782	-62.782	-62.752	-62.813	-62.642	-62.675	-62.741	-62.676	-62.661	-62.708	-62.640	-62.703	-62.672	-62.707	-62.744	-62.643	-62.635	-62.774	-62.672	-62.633	-62.779	-62.636	-62.709	-62.670	143.160	143.375	143.446	143.478	143.408	143.441	143.513	143.548	143.513	143.408	143.476	143.301	143.330	143.300	143.410	143.229	143.254	143.438	143.432	143.479	143.514	143.443	143.335	143.478	143.444	143.443	143.549	143.514	143.234	143.476	143.335	143.480	113.576	113.590	113.602	113.540	113.550	113.558	113.510	113.517	113.477	113.493	113.473	113.519	113.457	113.473	113.479	113.483	113.475	113.464	113.442	113.456	113.440	113.462	113.491	113.436	113.438	113.485	113.435	113.427	113.517	113.434	113.479	113.445	2016_7_19_17_08_00
FLQS22TQGRX2____	-63.001	-63.140	-63.209	-63.036	-63.036	-63.072	-62.963	-62.997	-62.865	-62.864	-62.830	-62.894	-62.679	-62.718	-62.824	-62.756	-62.713	-62.781	-62.712	-62.787	-62.755	-62.788	-62.825	-62.724	-62.718	-62.858	-62.755	-62.716	-62.860	-62.718	-62.788	-62.752	143.081	143.294	143.362	143.396	143.326	143.361	143.430	143.466	143.430	143.327	143.394	143.221	143.211	143.178	143.326	143.148	143.176	143.321	143.317	143.397	143.432	143.361	143.255	143.397	143.362	143.362	143.467	143.432	143.153	143.395	143.254	143.398	113.626	113.641	113.654	113.591	113.601	113.608	113.562	113.568	113.528	113.544	113.522	113.569	113.498	113.516	113.530	113.534	113.515	113.516	113.494	113.508	113.492	113.513	113.541	113.486	113.489	113.536	113.486	113.478	113.568	113.485	113.529	113.496	2016_7_19_17_08_00
FLQS21YXGRX2____	-62.684	-62.831	-62.904	-62.727	-62.730	-62.764	-62.655	-62.680	-62.553	-62.538	-62.515	-62.588	-62.360	-62.405	-62.518	-62.400	-62.429	-62.437	-62.392	-62.482	-62.438	-62.471	-62.509	-62.368	-62.405	-62.551	-62.438	-62.413	-62.543	-62.411	-62.473	-62.447	143.226	143.477	143.543	143.579	143.507	143.543	143.614	143.616	143.610	143.470	143.578	143.403	143.393	143.361	143.507	143.290	143.361	143.499	143.499	143.579	143.580	143.509	143.403	143.541	143.510	143.544	143.615	143.612	143.297	143.578	143.405	143.578	113.771	113.783	113.799	113.734	113.745	113.752	113.705	113.713	113.671	113.686	113.663	113.713	113.638	113.658	113.674	113.666	113.666	113.648	113.633	113.652	113.637	113.658	113.687	113.619	113.636	113.680	113.632	113.624	113.713	113.628	113.674	113.640	2016_7_19_17_08_00
FLQS2AVTGRX5____	-62.947	-63.118	-63.191	-63.014	-63.014	-63.052	-62.942	-62.976	-62.816	-62.847	-62.813	-62.871	-62.659	-62.692	-62.803	-62.691	-62.694	-62.726	-62.701	-62.765	-62.732	-62.734	-62.803	-62.706	-62.696	-62.836	-62.732	-62.697	-62.838	-62.698	-62.735	-62.732	143.142	143.361	143.427	143.463	143.393	143.426	143.496	143.533	143.494	143.392	143.463	143.287	143.278	143.246	143.393	143.174	143.241	143.386	143.421	143.463	143.498	143.425	143.321	143.464	143.428	143.427	143.532	143.498	143.219	143.461	143.318	143.463	113.651	113.676	113.691	113.626	113.637	113.644	113.598	113.603	113.556	113.581	113.559	113.604	113.535	113.550	113.566	113.561	113.552	113.541	113.528	113.543	113.527	113.538	113.577	113.523	113.525	113.572	113.522	113.515	113.603	113.521	113.554	113.532	2016_7_19_17_08_00
FLQS3087GRWV____	-62.916	-63.054	-63.093	-62.949	-62.918	-62.986	-62.877	-62.910	-62.773	-62.773	-62.735	-62.809	-62.584	-62.670	-62.740	-62.668	-62.619	-62.668	-62.628	-62.701	-62.667	-62.702	-62.737	-62.602	-62.633	-62.771	-62.666	-62.631	-62.775	-62.633	-62.702	-62.668	143.223	143.436	143.502	143.539	143.465	143.503	143.573	143.609	143.573	143.468	143.538	143.364	143.354	143.361	143.468	143.291	143.318	143.496	143.495	143.539	143.575	143.504	143.400	143.537	143.503	143.504	143.609	143.573	143.295	143.538	143.399	143.538	113.598	113.613	113.616	113.562	113.563	113.580	113.533	113.539	113.499	113.514	113.491	113.541	113.467	113.495	113.503	113.505	113.484	113.475	113.461	113.479	113.463	113.485	113.512	113.446	113.462	113.508	113.458	113.451	113.540	113.457	113.500	113.468	2016_7_19_17_08_00
FLQS2044GRWY____	-62.996	-63.138	-63.207	-62.999	-63.035	-63.068	-62.961	-62.961	-62.843	-62.844	-62.807	-62.896	-62.667	-62.756	-62.822	-62.748	-62.702	-62.744	-62.700	-62.787	-62.745	-62.788	-62.789	-62.669	-62.686	-62.858	-62.745	-62.717	-62.860	-62.717	-62.788	-62.749	143.146	143.363	143.429	143.459	143.393	143.429	143.498	143.528	143.495	143.390	143.458	143.287	143.309	143.282	143.394	143.211	143.273	143.415	143.413	143.463	143.495	143.430	143.318	143.457	143.423	143.429	143.531	143.497	143.216	143.462	143.323	143.465	113.889	113.904	113.918	113.844	113.865	113.871	113.825	113.821	113.786	113.802	113.779	113.834	113.754	113.788	113.794	113.796	113.771	113.765	113.750	113.772	113.753	113.777	113.794	113.733	113.744	113.801	113.748	113.743	113.833	113.749	113.793	113.759	2016_7_19_17_08_00
FLQS312SGRWV____	-62.674	-62.852	-62.920	-62.744	-62.715	-62.783	-62.673	-62.707	-62.566	-62.567	-62.528	-62.606	-62.386	-62.468	-62.534	-62.428	-62.422	-62.499	-62.456	-62.466	-62.461	-62.499	-62.502	-62.392	-62.431	-62.570	-62.429	-62.429	-62.571	-62.429	-62.498	-62.462	143.273	143.491	143.560	143.595	143.519	143.559	143.630	143.665	143.629	143.524	143.595	143.420	143.444	143.415	143.524	143.342	143.410	143.554	143.552	143.591	143.630	143.560	143.452	143.591	143.559	143.559	143.662	143.629	143.350	143.594	143.455	143.596	113.735	113.763	113.775	113.711	113.713	113.730	113.682	113.689	113.647	113.662	113.639	113.691	113.613	113.645	113.651	113.642	113.630	113.635	113.621	113.619	113.611	113.634	113.651	113.594	113.611	113.658	113.596	113.600	113.689	113.606	113.649	113.616	2016_7_19_17_08_01
FLQS31J6GRWY____	-62.800	-62.978	-63.009	-62.867	-62.866	-62.904	-62.795	-62.829	-62.668	-62.669	-62.634	-62.724	-62.522	-62.556	-62.626	-62.555	-62.555	-62.588	-62.555	-62.619	-62.588	-62.590	-62.656	-62.526	-62.549	-62.658	-62.587	-62.549	-62.690	-62.549	-62.591	-62.553	143.145	143.405	143.432	143.467	143.397	143.431	143.501	143.537	143.501	143.396	143.468	143.293	143.319	143.285	143.393	143.215	143.285	143.426	143.424	143.467	143.504	143.427	143.325	143.466	143.432	143.428	143.539	143.503	143.223	143.465	143.322	143.465	113.771	113.793	113.799	113.746	113.756	113.764	113.717	113.723	113.674	113.690	113.668	113.724	113.652	113.668	113.676	113.679	113.668	113.659	113.648	113.663	113.647	113.659	113.696	113.632	113.645	113.682	113.642	113.635	113.723	113.640	113.675	113.641	2016_7_19_17_07_49
FLQS31FWGRWY____	-62.863	-63.003	-63.073	-62.898	-62.898	-62.940	-62.825	-62.865	-62.730	-62.730	-62.734	-62.754	-62.584	-62.619	-62.685	-62.618	-62.618	-62.652	-62.584	-62.648	-62.619	-62.649	-62.688	-62.587	-62.578	-62.719	-62.650	-62.578	-62.721	-62.578	-62.651	-62.615	143.163	143.378	143.486	143.481	143.411	143.484	143.518	143.590	143.519	143.414	143.487	143.307	143.335	143.303	143.414	143.233	143.300	143.443	143.437	143.484	143.520	143.448	143.339	143.484	143.450	143.448	143.556	143.520	143.238	143.482	143.340	143.485	113.686	113.701	113.708	113.650	113.661	113.664	113.620	113.623	113.588	113.604	113.595	113.628	113.566	113.583	113.589	113.593	113.583	113.574	113.552	113.566	113.551	113.572	113.601	113.546	113.548	113.595	113.556	113.538	113.627	113.543	113.589	113.555	2016_7_19_17_07_49
FLQS31CRGRWY____	-63.226	-63.398	-63.434	-63.293	-63.293	-63.331	-63.221	-63.254	-63.124	-63.125	-63.092	-63.120	-62.974	-62.981	-63.081	-63.012	-62.981	-63.015	-62.980	-63.044	-63.012	-63.047	-63.078	-62.952	-62.975	-63.116	-63.011	-62.975	-63.085	-62.976	-63.048	-63.010	143.000	143.217	143.284	143.320	143.250	143.283	143.354	143.390	143.355	143.250	143.319	143.142	143.137	143.140	143.250	143.073	143.136	143.279	143.276	143.321	143.356	143.283	143.141	143.320	143.285	143.283	143.391	143.356	143.073	143.318	143.177	143.321	113.860	113.886	113.888	113.835	113.846	113.854	113.806	113.812	113.774	113.790	113.768	113.804	113.756	113.758	113.775	113.778	113.758	113.748	113.737	113.752	113.736	113.758	113.790	113.721	113.734	113.782	113.731	113.724	113.802	113.730	113.774	113.740	2016_7_19_17_07_49
FLQS319LGRWY____	-63.018	-63.159	-63.259	-63.055	-63.055	-63.090	-62.983	-63.016	-62.880	-62.879	-62.842	-62.914	-62.720	-62.774	-62.846	-62.771	-62.767	-62.805	-62.730	-62.807	-62.773	-62.808	-62.845	-62.738	-62.739	-62.877	-62.774	-62.738	-62.881	-62.738	-62.808	-62.773	143.133	143.346	143.417	143.449	143.378	143.414	143.484	143.520	143.483	143.379	143.448	143.274	143.270	143.272	143.379	143.202	143.269	143.410	143.405	143.449	143.485	143.414	143.308	143.450	143.414	143.414	143.519	143.484	143.204	143.448	143.308	143.450	113.833	113.849	113.872	113.799	113.810	113.816	113.770	113.776	113.736	113.750	113.728	113.778	113.713	113.731	113.740	113.740	113.729	113.721	113.697	113.716	113.699	113.721	113.749	113.693	113.698	113.745	113.695	113.688	113.777	113.693	113.737	113.705	2016_7_19_17_07_49
FLQS319HGRWY____	-62.644	-62.789	-62.858	-62.678	-62.679	-62.723	-62.607	-62.641	-62.509	-62.509	-62.481	-62.543	-62.365	-62.399	-62.466	-62.399	-62.399	-62.432	-62.398	-62.430	-62.398	-62.431	-62.469	-62.366	-62.361	-62.501	-62.398	-62.360	-62.501	-62.359	-62.433	-62.395	143.173	143.428	143.494	143.493	143.421	143.493	143.528	143.564	143.529	143.424	143.496	143.354	143.346	143.314	143.425	143.243	143.310	143.453	143.451	143.494	143.530	143.458	143.350	143.494	143.460	143.458	143.565	143.530	143.248	143.491	143.351	143.495	113.540	113.552	113.565	113.505	113.516	113.520	113.476	113.482	113.443	113.458	113.438	113.480	113.421	113.437	113.444	113.448	113.438	113.428	113.417	113.421	113.406	113.427	113.455	113.400	113.403	113.451	113.400	113.393	113.481	113.398	113.443	113.410	2016_7_19_17_07_49
FLQS317CGRWY____	-62.798	-62.938	-63.008	-62.834	-62.835	-62.870	-62.762	-62.796	-62.667	-62.668	-62.633	-62.691	-62.518	-62.552	-62.624	-62.552	-62.542	-62.586	-62.479	-62.586	-62.554	-62.587	-62.622	-62.526	-62.517	-62.657	-62.555	-62.517	-62.657	-62.517	-62.587	-62.553	143.137	143.351	143.420	143.454	143.383	143.418	143.489	143.526	143.490	143.385	143.457	143.280	143.312	143.278	143.383	143.207	143.241	143.417	143.430	143.456	143.492	143.419	143.314	143.456	143.420	143.419	143.526	143.490	143.210	143.454	143.312	143.455	113.687	113.703	113.716	113.652	113.663	113.670	113.623	113.629	113.591	113.607	113.585	113.630	113.567	113.584	113.592	113.594	113.586	113.575	113.537	113.569	113.553	113.575	113.602	113.549	113.551	113.598	113.548	113.541	113.629	113.546	113.590	113.558	2016_7_19_17_07_49
FLQS3160GRWY____	-62.935	-63.105	-63.144	-63.002	-63.003	-63.042	-62.894	-62.928	-62.832	-62.834	-62.806	-62.861	-62.658	-62.689	-62.791	-62.690	-62.693	-62.723	-62.690	-62.717	-62.720	-62.755	-62.793	-62.661	-62.684	-62.789	-62.721	-62.646	-62.827	-62.648	-62.722	-62.683	143.019	143.200	143.348	143.343	143.270	143.303	143.375	143.412	143.377	143.271	143.342	143.165	143.192	143.161	143.273	143.090	143.157	143.299	143.297	143.341	143.343	143.306	143.199	143.343	143.307	143.305	143.414	143.378	143.098	143.339	143.198	143.343	113.609	113.639	113.631	113.584	113.595	113.603	113.543	113.549	113.522	113.538	113.518	113.562	113.491	113.506	113.523	113.516	113.507	113.496	113.486	113.488	113.489	113.506	113.535	113.469	113.482	113.518	113.479	113.459	113.561	113.465	113.511	113.477	2016_7_19_17_07_49
FLQS3126GRWV____	-63.158	-63.334	-63.374	-63.196	-63.198	-63.263	-63.155	-63.180	-63.051	-63.019	-63.015	-63.085	-62.872	-62.915	-62.986	-62.947	-62.907	-62.948	-62.894	-62.982	-62.945	-62.980	-62.983	-62.878	-62.912	-63.051	-62.945	-62.910	-63.052	-62.911	-62.949	-62.945	143.133	143.350	143.416	143.450	143.380	143.419	143.489	143.495	143.489	143.382	143.455	143.279	143.305	143.271	143.380	143.204	143.270	143.410	143.415	143.452	143.491	143.419	143.312	143.452	143.418	143.419	143.525	143.489	143.209	143.453	143.311	143.455	114.005	114.032	114.035	113.971	113.982	113.998	113.951	113.959	113.916	113.921	113.909	113.959	113.884	113.903	113.911	113.923	113.901	113.894	113.875	113.899	113.881	113.903	113.920	113.864	113.880	113.927	113.876	113.869	113.958	113.875	113.908	113.886	2016_7_19_17_07_50
FLQS3115GRWV____	-62.509	-62.649	-62.719	-62.541	-62.543	-62.580	-62.469	-62.502	-62.370	-62.371	-62.334	-62.400	-62.192	-62.262	-62.333	-62.229	-62.226	-62.295	-62.225	-62.294	-62.261	-62.295	-62.330	-62.228	-62.224	-62.363	-62.261	-62.224	-62.367	-62.225	-62.295	-62.260	143.361	143.573	143.642	143.677	143.607	143.641	143.712	143.747	143.711	143.606	143.678	143.502	143.527	143.499	143.605	143.425	143.493	143.638	143.632	143.676	143.712	143.641	143.536	143.676	143.642	143.641	143.747	143.711	143.432	143.676	143.535	143.677	113.532	113.548	113.561	113.497	113.507	113.515	113.467	113.473	113.434	113.450	113.427	113.475	113.401	113.429	113.437	113.429	113.418	113.420	113.397	113.414	113.398	113.419	113.447	113.392	113.396	113.442	113.392	113.385	113.474	113.391	113.435	113.402	2016_7_19_17_07_50
FLQS310RGRWV____	-62.999	-63.132	-63.210	-63.030	-63.032	-63.066	-62.958	-62.992	-62.851	-62.852	-62.819	-62.891	-62.677	-62.754	-62.819	-62.752	-62.712	-62.752	-62.710	-62.784	-62.750	-62.784	-62.821	-62.711	-62.715	-62.854	-62.750	-62.683	-62.856	-62.715	-62.785	-62.749	143.027	143.206	143.349	143.345	143.275	143.309	143.380	143.416	143.379	143.274	143.344	143.169	143.192	143.165	143.279	143.093	143.157	143.299	143.297	143.346	143.380	143.312	143.204	143.345	143.312	143.312	143.415	143.377	143.100	143.344	143.206	143.348	113.699	113.717	113.722	113.662	113.673	113.680	113.633	113.639	113.597	113.613	113.592	113.642	113.567	113.596	113.601	113.606	113.583	113.576	113.562	113.580	113.563	113.585	113.613	113.555	113.562	113.608	113.558	113.541	113.640	113.557	113.601	113.568	2016_7_19_17_07_50
FLQS3106GRWV____	-62.785	-62.928	-63.003	-62.820	-62.822	-62.864	-62.758	-62.791	-62.638	-62.639	-62.603	-62.682	-62.459	-62.543	-62.610	-62.539	-62.529	-62.573	-62.528	-62.583	-62.539	-62.575	-62.613	-62.496	-62.508	-62.645	-62.539	-62.507	-62.647	-62.506	-62.576	-62.539	143.183	143.399	143.501	143.502	143.430	143.502	143.570	143.606	143.534	143.429	143.501	143.325	143.346	143.320	143.434	143.249	143.315	143.459	143.455	143.536	143.535	143.468	143.359	143.499	143.466	143.468	143.569	143.534	143.255	143.500	143.361	143.502	113.467	113.483	113.493	113.432	113.443	113.446	113.401	113.406	113.366	113.382	113.359	113.411	113.333	113.365	113.371	113.374	113.361	113.355	113.340	113.347	113.332	113.354	113.383	113.323	113.332	113.378	113.327	113.322	113.410	113.326	113.370	113.337	2016_7_19_17_07_50
FLQS30ZQGRWV____	-62.999	-63.142	-63.212	-63.035	-63.036	-63.073	-62.965	-63.000	-62.858	-62.858	-62.823	-62.894	-62.700	-62.757	-62.826	-62.752	-62.731	-62.786	-62.711	-62.790	-62.753	-62.789	-62.825	-62.718	-62.722	-62.859	-62.753	-62.720	-62.861	-62.720	-62.789	-62.755	143.147	143.360	143.428	143.463	143.391	143.427	143.497	143.533	143.497	143.392	143.461	143.288	143.282	143.285	143.392	143.215	143.245	143.424	143.420	143.464	143.500	143.428	143.323	143.464	143.427	143.428	143.534	143.498	143.218	143.463	143.322	143.464	113.687	113.704	113.717	113.653	113.664	113.671	113.625	113.631	113.589	113.604	113.582	113.631	113.567	113.586	113.593	113.594	113.583	113.575	113.550	113.570	113.553	113.576	113.603	113.546	113.553	113.599	113.548	113.542	113.630	113.547	113.591	113.559	2016_7_19_17_07_50
FLQS30YUGRWV____	-62.783	-62.924	-62.993	-62.817	-62.817	-62.855	-62.746	-62.787	-62.645	-62.646	-62.610	-62.676	-62.499	-62.538	-62.609	-62.536	-62.533	-62.569	-62.499	-62.570	-62.537	-62.572	-62.609	-62.504	-62.501	-62.641	-62.537	-62.500	-62.642	-62.501	-62.572	-62.537	143.236	143.451	143.520	143.554	143.484	143.519	143.588	143.660	143.589	143.484	143.555	143.378	143.407	143.374	143.483	143.303	143.372	143.513	143.507	143.554	143.589	143.518	143.412	143.554	143.519	143.518	143.624	143.589	143.308	143.553	143.412	143.554	113.563	113.578	113.592	113.528	113.538	113.545	113.499	113.502	113.465	113.481	113.458	113.506	113.443	113.460	113.468	113.470	113.459	113.451	113.428	113.445	113.429	113.451	113.479	113.423	113.427	113.474	113.423	113.416	113.505	113.422	113.466	113.434	2016_7_19_17_07_50
FLQS30X6GRWY____	-62.790	-62.938	-63.008	-62.824	-62.827	-62.870	-62.761	-62.795	-62.655	-62.656	-62.611	-62.684	-62.504	-62.547	-62.622	-62.544	-62.538	-62.578	-62.502	-62.587	-62.550	-62.587	-62.616	-62.504	-62.517	-62.656	-62.545	-62.509	-62.650	-62.517	-62.587	-62.551	143.234	143.487	143.552	143.554	143.482	143.553	143.621	143.657	143.619	143.516	143.552	143.377	143.402	143.373	143.518	143.301	143.367	143.511	143.504	143.588	143.621	143.552	143.411	143.551	143.552	143.551	143.621	143.586	143.307	143.586	143.446	143.589	113.770	113.783	113.796	113.734	113.746	113.750	113.703	113.710	113.668	113.684	113.663	113.714	113.649	113.668	113.672	113.678	113.666	113.658	113.634	113.650	113.633	113.655	113.686	113.627	113.632	113.679	113.631	113.624	113.712	113.627	113.671	113.638	2016_7_19_17_07_50
FLQS30X6GRWV____	-62.993	-63.133	-63.171	-63.028	-63.028	-63.099	-62.957	-62.996	-62.862	-62.861	-62.831	-62.886	-62.712	-62.747	-62.818	-62.747	-62.746	-62.781	-62.716	-62.780	-62.750	-62.781	-62.818	-62.720	-62.711	-62.850	-62.750	-62.711	-62.852	-62.711	-62.781	-62.747	143.146	143.361	143.430	143.465	143.394	143.431	143.499	143.571	143.501	143.396	143.468	143.289	143.319	143.286	143.395	143.216	143.284	143.426	143.421	143.466	143.501	143.429	143.323	143.466	143.431	143.429	143.536	143.501	143.220	143.464	143.323	143.466	113.899	113.914	113.916	113.863	113.874	113.892	113.835	113.837	113.802	113.817	113.797	113.842	113.779	113.796	113.803	113.806	113.795	113.786	113.765	113.780	113.765	113.786	113.814	113.760	113.762	113.809	113.760	113.752	113.840	113.757	113.802	113.769	2016_7_19_17_07_50
FLQS30WFGRWV____	-62.569	-62.754	-62.795	-62.614	-62.618	-62.651	-62.538	-62.571	-62.435	-62.434	-62.396	-62.476	-62.277	-62.329	-62.407	-62.322	-62.311	-62.359	-62.275	-62.372	-62.333	-62.369	-62.398	-62.282	-62.305	-62.440	-62.333	-62.302	-62.442	-62.301	-62.362	-62.335	143.315	143.569	143.631	143.669	143.596	143.632	143.668	143.704	143.700	143.595	143.667	143.492	143.485	143.452	143.596	143.382	143.450	143.591	143.587	143.666	143.701	143.633	143.492	143.632	143.630	143.632	143.736	143.700	143.422	143.666	143.492	143.665	113.449	113.474	113.478	113.412	113.424	113.430	113.387	113.393	113.347	113.362	113.339	113.392	113.326	113.348	113.353	113.356	113.342	113.338	113.310	113.331	113.313	113.335	113.365	113.306	113.314	113.359	113.308	113.303	113.390	113.307	113.353	113.319	2016_7_19_17_07_51
FLQS30VBGRWV____	-63.062	-63.198	-63.237	-63.093	-63.063	-63.130	-63.022	-63.055	-62.915	-62.916	-62.879	-62.954	-62.728	-62.782	-62.883	-62.815	-62.760	-62.812	-62.760	-62.847	-62.810	-62.846	-62.884	-62.742	-62.779	-62.917	-62.810	-62.776	-62.920	-62.778	-62.847	-62.812	143.212	143.427	143.491	143.529	143.455	143.494	143.562	143.598	143.561	143.458	143.525	143.353	143.339	143.345	143.459	143.278	143.303	143.484	143.443	143.528	143.562	143.494	143.387	143.525	143.492	143.494	143.597	143.562	143.284	143.526	143.388	143.529	113.847	113.861	113.864	113.810	113.811	113.828	113.782	113.788	113.746	113.762	113.740	113.790	113.716	113.734	113.751	113.754	113.732	113.723	113.712	113.728	113.711	113.733	113.761	113.694	113.711	113.757	113.706	113.700	113.789	113.706	113.749	113.717	2016_7_19_17_07_51
