SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS305NGRWM____	-11.970	-11.768	-11.497	-11.394	-11.757	-11.469	-11.431	-11.907	-11.633	-11.832	-11.801	-11.863	-11.620	-11.352	-11.470	-11.432	-11.832	-11.759	-11.704	-11.700	-11.797	-11.603	-11.754	-11.443	-11.420	-11.792	-11.607	-11.161	-11.410	-11.431	-11.292	-11.433	-117.332	-117.885	-117.816	-117.947	-117.891	-117.627	-117.235	-117.365	-117.900	-117.987	-117.953	-118.000	-116.847	-118.367	-118.007	-118.058	-117.932	-116.916	-118.108	-117.759	-118.022	-118.009	-118.497	-117.596	-117.545	-116.388	-117.964	-118.214	-117.539	-118.110	-117.786	-117.596	263.838	263.962	264.089	264.145	263.968	264.094	264.094	263.870	264.028	263.936	263.950	263.922	263.984	264.185	264.112	264.132	263.934	263.920	264.004	263.989	263.955	264.048	263.998	264.105	264.114	263.878	264.043	264.270	264.118	264.135	264.187	264.110	2016_7_19_17_02_28
FLQS305DGRWM____	-11.718	-11.978	-11.584	-11.540	-11.646	-11.872	-11.635	-11.777	-11.576	-11.577	-12.008	-11.740	-11.750	-11.426	-11.746	-11.715	-11.514	-11.753	-11.775	-11.504	-11.671	-11.935	-11.709	-11.512	-11.544	-11.443	-11.872	-11.363	-11.655	-11.620	-11.572	-11.620	-117.050	-117.089	-116.882	-116.889	-116.960	-117.155	-116.946	-117.337	-117.685	-117.516	-117.216	-117.650	-117.236	-117.880	-117.005	-116.978	-117.457	-117.025	-117.492	-117.473	-117.486	-117.585	-116.959	-117.434	-117.587	-117.519	-117.479	-117.997	-117.040	-117.075	-117.124	-118.300	263.946	263.822	264.003	264.025	263.977	263.877	263.982	263.932	264.045	264.036	263.814	263.965	263.939	264.127	263.930	263.944	264.064	263.928	263.940	264.070	263.990	263.867	263.946	264.064	264.056	264.102	263.892	264.162	263.976	263.995	264.020	264.053	2016_7_19_17_02_28
FLQS3057GRWM____	-11.713	-11.966	-11.515	-11.598	-11.629	-11.799	-11.547	-11.786	-11.715	-11.505	-11.810	-11.689	-11.674	-11.359	-11.612	-11.838	-11.649	-11.750	-11.578	-11.555	-11.476	-11.612	-11.631	-11.765	-11.670	-11.772	-11.680	-11.563	-11.535	-11.435	-11.560	-11.958	-117.385	-117.607	-117.155	-117.744	-118.167	-117.682	-117.879	-117.553	-117.690	-118.133	-117.689	-117.280	-117.975	-118.298	-117.540	-117.649	-117.662	-117.621	-118.110	-118.227	-117.367	-117.679	-118.163	-118.101	-118.188	-117.922	-117.625	-118.074	-118.265	-118.041	-117.452	-117.574	264.639	264.528	264.723	264.712	264.716	264.611	264.742	264.612	264.653	264.774	264.607	264.645	264.686	264.852	264.695	264.591	264.683	264.632	264.738	264.755	264.752	264.702	264.715	264.648	264.698	264.636	264.666	264.744	264.766	264.804	264.716	264.530	2016_7_19_17_02_28
FLQS3052GRWY____	-11.787	-11.852	-11.848	-11.678	-11.502	-11.743	-11.428	-11.926	-11.919	-11.786	-12.015	-11.817	-11.815	-11.440	-11.943	-11.848	-11.919	-11.873	-11.853	-11.636	-11.812	-11.751	-11.640	-11.776	-11.752	-11.591	-11.881	-11.709	-11.553	-11.717	-11.442	-11.697	-117.058	-117.028	-117.407	-117.025	-117.888	-117.408	-117.616	-117.220	-117.622	-117.646	-117.348	-117.798	-117.899	-117.488	-117.456	-117.443	-117.525	-118.015	-117.756	-118.148	-117.484	-117.465	-118.087	-117.317	-117.779	-117.192	-117.546	-117.798	-117.059	-117.108	-117.451	-117.906	263.913	263.880	263.900	263.964	264.090	263.951	264.113	263.854	263.877	263.942	263.817	263.935	263.940	264.102	263.857	263.902	263.872	263.918	263.915	264.038	263.922	263.950	264.034	263.931	263.965	264.014	263.892	263.986	264.027	263.949	264.099	263.997	2016_7_19_17_02_28
FLQS304WGRWM____	-11.503	-11.143	-11.693	-11.393	-11.427	-11.397	-11.348	-11.571	-11.578	-11.632	-11.668	-11.666	-11.469	-11.340	-11.401	-11.440	-11.567	-11.537	-11.763	-11.359	-11.661	-11.402	-11.622	-11.499	-11.472	-11.569	-11.597	-11.214	-11.467	-11.366	-11.285	-11.686	-117.125	-117.671	-117.672	-117.085	-117.552	-117.542	-117.548	-116.890	-117.228	-117.783	-117.289	-117.798	-117.766	-118.335	-117.274	-117.191	-117.659	-117.480	-117.887	-118.074	-117.360	-117.599	-117.818	-117.637	-117.916	-117.529	-117.821	-118.206	-117.783	-117.629	-117.712	-117.636	264.728	264.927	264.662	264.779	264.785	264.799	264.823	264.684	264.697	264.697	264.656	264.681	264.775	264.863	264.784	264.762	264.722	264.728	264.639	264.842	264.662	264.799	264.703	264.754	264.780	264.715	264.716	264.918	264.777	264.818	264.861	264.664	2016_7_19_17_02_28
FLQS3047GRWM____	-11.718	-11.779	-11.704	-11.927	-11.757	-11.601	-11.626	-11.645	-11.583	-11.834	-11.931	-11.822	-11.821	-11.571	-11.750	-11.722	-11.647	-11.763	-11.790	-11.441	-11.743	-11.554	-11.636	-11.773	-11.479	-11.793	-11.953	-11.570	-11.819	-11.650	-11.565	-11.647	-117.059	-116.952	-117.944	-117.014	-118.231	-117.749	-117.683	-117.817	-117.760	-118.054	-118.144	-117.000	-116.972	-117.680	-117.006	-117.111	-117.733	-116.745	-116.962	-117.545	-117.490	-117.477	-117.824	-117.438	-117.996	-116.730	-117.157	-117.869	-116.727	-117.370	-117.513	-116.993	263.946	263.912	263.996	263.843	263.984	264.036	264.021	264.018	264.046	263.939	263.896	263.893	263.893	264.047	263.929	263.947	264.013	263.909	263.907	264.104	263.955	264.046	264.023	263.938	264.107	263.894	263.838	264.057	263.881	263.995	264.042	263.978	2016_7_19_17_02_28
FLQS303BGRWM____	-12.060	-12.116	-11.977	-11.920	-11.975	-12.008	-11.826	-11.997	-11.991	-11.990	-12.021	-12.016	-12.017	-11.706	-11.949	-11.919	-11.986	-11.894	-11.923	-11.974	-12.010	-12.019	-12.039	-11.915	-12.017	-12.045	-11.892	-11.705	-12.015	-12.039	-11.769	-12.035	-116.563	-116.730	-117.319	-117.522	-117.402	-117.461	-117.261	-116.476	-117.207	-117.561	-116.674	-117.509	-117.404	-117.209	-117.432	-116.772	-117.507	-117.403	-117.545	-117.398	-117.533	-117.052	-117.465	-117.153	-117.497	-117.506	-117.469	-117.383	-117.428	-117.407	-117.162	-117.413	264.430	264.411	264.508	264.545	264.513	264.500	264.578	264.456	264.496	264.514	264.455	264.498	264.493	264.633	264.527	264.509	264.513	264.552	264.545	264.513	264.503	264.475	264.485	264.530	264.498	264.484	264.557	264.642	264.495	264.483	264.601	264.484	2016_7_19_17_02_29
FLQS3024GRWM____	-11.920	-11.990	-11.730	-11.817	-11.641	-11.696	-11.706	-11.658	-11.942	-11.647	-12.193	-11.693	-12.025	-11.791	-11.607	-11.717	-11.785	-11.751	-11.930	-11.699	-11.689	-11.886	-11.645	-11.709	-11.680	-11.939	-11.892	-11.703	-11.675	-11.642	-11.578	-11.638	-117.200	-117.303	-116.830	-115.998	-117.767	-116.078	-117.613	-116.755	-116.905	-118.058	-117.546	-117.081	-117.118	-117.441	-117.872	-117.785	-117.931	-117.888	-117.519	-118.281	-117.245	-117.418	-117.638	-117.978	-117.988	-116.941	-117.564	-118.274	-118.392	-118.167	-117.595	-117.592	264.530	264.501	264.603	264.520	264.692	264.583	264.653	264.635	264.504	264.703	264.415	264.634	264.475	264.604	264.713	264.656	264.630	264.645	264.541	264.688	264.643	264.557	264.684	264.669	264.684	264.508	264.561	264.686	264.705	264.710	264.714	264.685	2016_7_19_17_02_29
FLQS301GGRWM____	-11.833	-11.896	-11.693	-11.393	-11.425	-11.396	-11.413	-11.506	-11.527	-11.438	-11.476	-11.693	-11.865	-11.290	-11.733	-11.826	-11.446	-11.562	-11.442	-11.491	-11.689	-11.800	-11.650	-11.374	-11.472	-11.657	-11.614	-11.366	-11.467	-11.498	-11.420	-11.699	-118.053	-117.956	-118.089	-118.023	-118.177	-118.170	-118.090	-117.831	-117.451	-118.072	-118.106	-117.305	-117.985	-118.234	-118.405	-118.119	-117.948	-117.185	-118.377	-118.163	-117.336	-117.950	-117.397	-117.992	-118.076	-117.488	-117.848	-118.096	-118.262	-118.246	-118.188	-117.681	264.613	264.578	264.682	264.823	264.815	264.829	264.817	264.760	264.732	264.804	264.787	264.644	264.594	264.882	264.678	264.620	264.794	264.702	264.816	264.783	264.648	264.624	264.670	264.831	264.788	264.671	264.709	264.839	264.799	264.783	264.818	264.660	2016_7_19_17_02_29
FLQS301EGRWQ____	-11.647	-11.690	-11.787	-11.750	-11.640	-11.880	-11.637	-11.910	-11.716	-11.656	-12.016	-11.873	-11.752	-11.688	-11.804	-11.849	-11.650	-11.894	-11.843	-11.499	-11.883	-11.803	-11.705	-11.515	-11.680	-11.839	-11.620	-11.643	-11.809	-11.576	-11.580	-11.913	-117.453	-117.775	-117.153	-116.898	-117.693	-117.411	-117.154	-117.683	-117.828	-117.467	-117.358	-118.001	-117.447	-118.289	-117.937	-117.515	-117.797	-116.836	-118.100	-117.952	-117.428	-118.066	-117.758	-117.451	-117.854	-117.989	-117.766	-117.478	-118.123	-117.772	-117.200	-117.067	264.674	264.669	264.592	264.597	264.689	264.559	264.664	264.558	264.659	264.670	264.491	264.591	264.623	264.694	264.622	264.580	264.689	264.524	264.610	264.769	264.559	264.628	264.660	264.738	264.677	264.607	264.702	264.677	264.628	264.724	264.694	264.527	2016_7_19_17_02_29
FLQS300VGRWQ____	-11.973	-11.771	-11.718	-11.726	-11.636	-11.740	-11.624	-11.910	-11.780	-11.709	-11.679	-11.680	-11.745	-11.709	-11.610	-11.713	-11.582	-11.546	-11.713	-11.635	-11.743	-11.613	-11.636	-11.507	-11.669	-11.712	-11.938	-11.628	-11.544	-11.504	-11.563	-11.566	-117.040	-117.200	-116.744	-117.592	-117.419	-117.016	-117.265	-116.954	-117.356	-117.437	-117.149	-117.197	-117.101	-116.956	-117.194	-116.982	-117.446	-117.397	-117.490	-117.276	-117.094	-117.203	-117.346	-117.489	-117.972	-117.381	-117.415	-117.857	-117.779	-117.486	-117.371	-117.236	264.496	264.602	264.605	264.642	264.678	264.608	264.676	264.522	264.605	264.643	264.644	264.646	264.609	264.620	264.679	264.619	264.705	264.720	264.644	264.671	264.610	264.678	264.674	264.743	264.688	264.639	264.532	264.702	264.739	264.744	264.711	264.703	2016_7_19_17_02_29
FLQS300RGRWY____	-11.163	-11.480	-11.509	-11.450	-11.292	-11.397	-11.342	-11.571	-11.558	-11.632	-11.726	-11.531	-11.537	-11.284	-11.266	-11.500	-11.552	-11.546	-11.480	-11.270	-11.323	-11.270	-11.418	-11.426	-11.462	-11.498	-11.544	-11.295	-11.414	-11.419	-11.216	-11.346	-117.462	-116.935	-116.900	-117.739	-117.699	-117.354	-117.749	-117.163	-117.887	-117.598	-117.555	-117.801	-117.183	-117.953	-117.606	-117.457	-118.124	-116.839	-117.285	-118.335	-117.966	-117.615	-118.091	-118.037	-117.920	-117.658	-117.180	-117.681	-116.875	-118.094	-117.846	-118.115	264.234	264.056	264.040	264.108	264.183	264.116	264.161	264.023	264.064	264.014	263.967	264.073	264.040	264.198	264.191	264.071	264.077	264.020	264.073	264.223	264.180	264.189	264.140	264.134	264.111	264.081	264.037	264.181	264.085	264.140	264.226	264.176	2016_7_19_17_02_29
FLQS300LGRWQ____	-11.778	-11.833	-11.696	-11.409	-11.435	-11.542	-11.560	-11.782	-11.713	-11.576	-12.009	-11.744	-11.737	-11.377	-11.602	-11.635	-11.644	-11.749	-11.704	-11.340	-11.674	-11.531	-11.631	-11.509	-11.538	-11.776	-11.595	-11.572	-11.685	-11.370	-11.496	-11.572	-117.049	-117.205	-117.795	-117.406	-117.418	-116.946	-117.337	-117.149	-117.356	-117.578	-116.883	-117.658	-117.960	-116.478	-117.922	-117.842	-117.850	-117.215	-117.891	-117.915	-117.225	-118.061	-118.355	-117.172	-117.714	-117.256	-118.157	-117.273	-116.588	-117.898	-117.438	-117.054	264.591	264.572	264.666	264.787	264.775	264.700	264.710	264.594	264.637	264.714	264.471	264.637	264.655	264.758	264.718	264.698	264.694	264.613	264.667	264.844	264.650	264.759	264.725	264.727	264.739	264.602	264.732	264.702	264.614	264.829	264.746	264.691	2016_7_19_17_02_29
FLQS300LGRWM____	-12.108	-11.625	-11.838	-11.595	-11.432	-11.872	-11.551	-11.780	-11.583	-11.911	-12.059	-11.677	-11.813	-11.569	-11.813	-11.696	-11.969	-11.754	-11.777	-11.428	-11.809	-11.875	-11.836	-11.571	-11.940	-11.776	-11.547	-11.498	-11.515	-11.903	-11.561	-11.699	-116.773	-117.670	-117.196	-117.136	-117.753	-117.268	-117.602	-116.946	-117.087	-117.249	-117.268	-117.389	-117.163	-117.474	-117.322	-117.975	-117.318	-117.148	-117.558	-117.944	-117.089	-117.325	-117.026	-117.698	-117.321	-117.520	-117.557	-117.460	-116.900	-117.359	-117.307	-117.372	263.747	264.025	263.899	264.013	264.122	263.886	264.057	263.915	264.017	263.866	263.796	263.986	263.909	264.043	263.917	264.005	263.842	263.937	263.946	264.132	263.908	263.887	263.892	264.052	263.855	263.944	264.057	264.076	264.041	263.876	264.038	263.975	2016_7_19_17_02_30
FLQS3009GRWQ____	-11.964	-11.637	-11.507	-11.375	-11.430	-11.546	-11.359	-11.480	-11.638	-11.580	-11.672	-11.731	-11.538	-11.445	-11.473	-11.568	-11.580	-11.545	-11.507	-11.629	-11.605	-11.406	-11.434	-11.561	-11.477	-11.895	-11.859	-11.228	-11.550	-11.628	-11.228	-11.572	-117.481	-117.019	-116.888	-116.725	-117.614	-116.620	-117.274	-117.285	-117.481	-117.188	-117.602	-118.053	-117.430	-116.829	-117.251	-117.573	-117.133	-117.410	-117.687	-117.407	-117.223	-117.266	-117.546	-117.495	-116.991	-117.510	-117.535	-117.728	-116.246	-117.488	-117.377	-116.927	264.522	264.658	264.715	264.771	264.786	264.683	264.805	264.747	264.680	264.694	264.669	264.662	264.726	264.742	264.748	264.718	264.691	264.721	264.752	264.681	264.683	264.781	264.781	264.717	264.734	264.557	264.575	264.889	264.663	264.685	264.873	264.685	2016_7_19_17_02_30
FLQS2F0LGRX5____	-11.774	-12.024	-11.566	-11.600	-11.501	-11.866	-11.500	-11.645	-11.509	-11.649	-11.989	-11.803	-11.673	-11.502	-11.608	-11.506	-11.899	-11.612	-11.836	-11.633	-11.666	-11.859	-11.831	-11.700	-11.680	-11.901	-11.674	-11.430	-11.675	-11.707	-11.620	-11.689	-117.090	-116.722	-117.455	-116.662	-117.007	-116.983	-116.663	-117.197	-116.875	-117.310	-117.260	-117.440	-117.277	-117.014	-117.377	-116.757	-117.106	-117.132	-117.471	-117.324	-117.408	-117.702	-117.136	-117.480	-117.110	-117.038	-117.340	-117.521	-117.298	-117.149	-117.098	-117.481	264.595	264.455	264.713	264.659	264.723	264.545	264.707	264.663	264.713	264.666	264.499	264.598	264.653	264.723	264.689	264.709	264.535	264.676	264.584	264.675	264.662	264.584	264.570	264.650	264.641	264.531	264.655	264.782	264.653	264.630	264.670	264.655	2016_7_19_17_02_30
FLQS2EQUGRX5____	-11.653	-11.635	-11.582	-11.486	-11.514	-11.613	-11.704	-11.587	-11.805	-11.392	-11.948	-11.631	-11.629	-11.384	-11.490	-11.654	-11.587	-11.553	-11.597	-11.640	-11.620	-11.614	-11.714	-11.651	-11.552	-11.787	-11.562	-11.312	-11.488	-11.643	-11.505	-11.507	-117.519	-116.724	-117.473	-117.217	-117.694	-117.741	-117.083	-117.547	-116.554	-117.848	-117.476	-117.343	-117.566	-117.550	-117.473	-117.715	-118.058	-117.882	-117.445	-118.009	-117.430	-117.928	-117.360	-117.571	-118.110	-117.523	-117.502	-118.003	-117.587	-118.163	-117.383	-117.710	264.658	264.628	264.689	264.724	264.733	264.687	264.612	264.690	264.537	264.799	264.513	264.660	264.671	264.789	264.734	264.666	264.715	264.723	264.681	264.687	264.669	264.696	264.620	264.661	264.734	264.593	264.701	264.844	264.740	264.693	264.723	264.737	2016_7_19_17_02_30
FLQS2DERGRX5____	-11.563	-11.683	-11.498	-11.448	-11.350	-11.397	-11.408	-11.569	-11.505	-11.373	-11.466	-11.524	-11.462	-11.287	-11.460	-11.559	-11.490	-11.468	-11.436	-11.428	-11.394	-11.455	-11.358	-11.421	-11.405	-11.562	-11.525	-11.285	-11.467	-11.270	-11.214	-11.679	-117.037	-117.340	-116.657	-117.004	-118.085	-116.732	-117.075	-116.935	-116.674	-117.043	-117.006	-117.726	-116.952	-117.487	-117.388	-117.307	-117.718	-117.211	-117.353	-117.274	-117.006	-117.582	-117.610	-117.622	-117.111	-117.048	-117.414	-117.525	-117.108	-117.355	-117.443	-117.370	264.695	264.651	264.708	264.749	264.847	264.761	264.772	264.687	264.705	264.787	264.740	264.746	264.739	264.849	264.761	264.710	264.762	264.749	264.771	264.771	264.775	264.773	264.821	264.791	264.775	264.696	264.731	264.852	264.744	264.852	264.883	264.654	2016_7_19_17_02_30
FLQS2CKUGRX5	-11.842	-11.781	-11.773	-11.588	-11.633	-11.669	-11.768	-11.852	-11.785	-11.788	-11.878	-11.745	-11.739	-11.627	-11.674	-11.856	-11.849	-11.811	-11.712	-11.507	-11.801	-11.675	-11.635	-11.717	-11.675	-11.851	-11.821	-11.639	-11.735	-11.637	-11.502	-11.762	-117.645	-117.229	-117.739	-118.084	-117.757	-117.686	-116.568	-117.093	-117.304	-117.336	-117.808	-117.665	-118.310	-118.021	-117.664	-117.389	-117.795	-117.748	-117.703	-117.687	-118.158	-117.800	-117.759	-117.061	-117.787	-117.270	-117.310	-117.746	-118.188	-117.834	-117.785	-118.048	263.915	263.924	263.953	264.058	264.021	264.000	263.898	263.883	263.926	263.926	263.906	263.963	263.997	264.036	263.997	263.896	263.919	263.935	263.980	264.078	263.960	264.003	264.020	263.947	264.002	263.892	263.909	264.018	263.993	264.023	264.086	263.973	2016_7_19_17_02_30
FLQS2C9EGRX5____	-11.776	-11.960	-11.773	-11.669	-11.770	-11.675	-11.552	-11.846	-11.843	-11.706	-11.989	-11.868	-11.815	-11.647	-11.666	-11.840	-11.779	-11.884	-11.782	-11.638	-11.811	-11.751	-11.702	-11.702	-11.676	-11.781	-11.808	-11.422	-11.469	-11.502	-11.553	-11.691	-117.173	-117.521	-117.000	-116.801	-117.283	-116.996	-117.136	-117.402	-117.348	-117.502	-117.593	-117.652	-117.414	-116.812	-117.718	-116.974	-117.314	-117.075	-117.288	-117.335	-117.408	-117.258	-117.279	-117.228	-117.443	-117.383	-117.283	-117.865	-117.781	-117.830	-117.558	-117.425	263.924	263.852	263.917	263.958	263.932	263.964	264.031	263.901	263.900	263.974	263.841	263.903	263.917	263.969	264.003	263.883	263.930	263.867	263.927	263.999	263.918	263.940	263.965	263.962	263.985	263.932	263.914	264.128	264.101	264.088	264.050	263.977	2016_7_19_17_02_30
FLQS2C6NGRX5____	-11.706	-11.767	-11.383	-11.452	-11.498	-11.462	-11.499	-11.577	-11.775	-11.640	-11.878	-11.874	-11.817	-11.427	-11.863	-11.841	-11.444	-11.561	-11.840	-11.757	-11.550	-11.863	-11.757	-11.433	-11.863	-11.844	-11.557	-11.309	-11.478	-11.513	-11.437	-11.706	-117.782	-117.750	-117.107	-118.153	-118.033	-118.026	-117.493	-117.551	-117.892	-117.921	-117.433	-117.546	-117.387	-118.157	-117.545	-117.397	-117.607	-116.766	-117.583	-117.883	-117.317	-117.546	-117.889	-118.235	-117.540	-117.407	-117.321	-117.623	-117.479	-117.525	-117.471	-117.590	264.661	264.630	264.785	264.801	264.773	264.790	264.747	264.712	264.633	264.699	264.561	264.569	264.589	264.813	264.574	264.577	264.779	264.683	264.587	264.642	264.714	264.574	264.642	264.814	264.574	264.576	264.711	264.845	264.757	264.742	264.776	264.652	2016_7_19_17_02_31
FLQS2BJ4GRX5____	-11.848	-11.480	-11.647	-11.651	-11.498	-11.464	-11.426	-11.782	-11.580	-11.769	-11.811	-11.809	-11.807	-11.365	-11.730	-11.436	-11.772	-11.751	-11.767	-11.370	-11.725	-11.732	-11.757	-11.564	-11.603	-11.837	-11.682	-11.496	-11.534	-11.503	-11.424	-11.636	-117.067	-117.495	-117.151	-117.540	-117.562	-117.412	-117.155	-116.963	-117.370	-117.523	-117.169	-117.403	-117.500	-117.427	-117.593	-117.644	-117.539	-117.109	-117.686	-117.164	-118.284	-117.660	-117.556	-117.637	-117.856	-117.210	-117.176	-117.928	-117.983	-117.576	-117.520	-117.386	264.558	264.757	264.659	264.676	264.751	264.760	264.766	264.585	264.702	264.618	264.581	264.593	264.599	264.809	264.641	264.785	264.618	264.607	264.627	264.794	264.676	264.643	264.626	264.723	264.714	264.570	264.644	264.770	264.754	264.749	264.785	264.676	2016_7_19_17_02_31
FLQS224TGRWM____	-11.564	-11.822	-11.226	-11.403	-11.489	-11.468	-11.216	-11.573	-11.708	-11.440	-11.731	-11.794	-11.598	-11.365	-11.340	-11.513	-11.497	-11.375	-11.550	-11.289	-11.861	-11.729	-11.622	-11.362	-11.533	-11.513	-11.616	-11.290	-11.331	-11.289	-11.287	-11.694	-117.988	-117.878	-118.020	-117.363	-117.894	-117.367	-117.758	-117.301	-117.315	-117.600	-117.887	-117.870	-118.043	-117.379	-117.288	-117.064	-118.134	-117.285	-117.495	-117.826	-117.634	-117.872	-117.899	-117.980	-117.928	-117.215	-117.317	-117.882	-117.863	-118.584	-117.723	-117.660	264.065	263.936	264.230	264.114	264.097	264.082	264.222	264.028	263.964	264.107	263.980	263.949	264.051	264.133	264.141	264.046	264.104	264.123	264.049	264.190	263.905	263.980	264.033	264.162	264.077	264.053	264.008	264.192	264.171	264.225	264.186	263.987	2016_7_19_17_02_31
FLQS224LGRWM____	-11.785	-12.107	-11.642	-11.733	-11.563	-11.602	-11.561	-11.712	-11.779	-11.971	-12.126	-11.679	-11.612	-11.572	-11.744	-11.722	-11.846	-11.613	-11.644	-11.572	-11.746	-11.609	-11.631	-11.512	-11.680	-11.778	-11.875	-11.573	-11.609	-11.576	-11.577	-11.649	-117.193	-117.152	-117.415	-117.467	-117.824	-117.675	-117.604	-117.542	-117.685	-117.699	-117.349	-117.798	-117.704	-117.678	-117.662	-116.917	-117.783	-117.615	-117.764	-117.611	-117.429	-117.802	-118.090	-117.509	-117.786	-117.588	-117.677	-117.535	-117.780	-117.700	-116.794	-116.937	264.594	264.437	264.674	264.633	264.732	264.706	264.723	264.647	264.621	264.530	264.437	264.675	264.703	264.721	264.637	264.612	264.594	264.698	264.690	264.718	264.625	264.709	264.712	264.742	264.674	264.617	264.575	264.714	264.708	264.720	264.676	264.648	2016_7_19_17_02_31
FLQS200ZGRX8____	-11.774	-11.620	-11.897	-11.782	-11.500	-11.401	-11.429	-11.643	-11.597	-11.712	-11.677	-11.829	-11.681	-11.702	-11.871	-11.858	-11.570	-11.612	-11.517	-11.500	-11.939	-11.810	-11.697	-11.506	-11.547	-11.719	-11.545	-11.365	-11.616	-11.765	-11.502	-11.550	-117.845	-116.865	-117.408	-117.542	-117.893	-117.753	-117.487	-117.812	-116.761	-117.719	-117.875	-116.034	-117.444	-117.502	-117.857	-116.791	-118.195	-117.684	-117.577	-117.812	-117.304	-117.737	-118.089	-117.974	-117.853	-117.077	-117.701	-117.873	-117.207	-118.095	-117.464	-116.900	264.632	264.659	264.551	264.613	264.766	264.807	264.781	264.693	264.665	264.655	264.680	264.516	264.657	264.649	264.585	264.539	264.746	264.702	264.743	264.762	264.526	264.609	264.680	264.767	264.741	264.621	264.735	264.830	264.677	264.648	264.744	264.694	2016_7_19_17_02_31
FLNS2037GRWV____	-12.257	-12.119	-12.035	-11.732	-11.710	-11.819	-11.774	-11.995	-11.915	-11.798	-12.143	-11.812	-12.154	-11.716	-11.611	-11.724	-11.855	-12.098	-11.863	-11.785	-12.216	-11.692	-11.787	-11.781	-11.813	-11.930	-11.962	-11.707	-11.679	-11.716	-11.771	-12.055	-116.707	-116.739	-117.659	-117.813	-117.965	-117.345	-117.086	-116.815	-117.889	-117.121	-117.410	-117.796	-116.753	-117.228	-117.867	-117.314	-117.865	-116.877	-117.091	-116.881	-116.755	-117.336	-117.159	-117.234	-117.783	-116.925	-117.020	-117.475	-117.920	-117.906	-117.108	-116.715	264.341	264.410	264.497	264.650	264.668	264.585	264.595	264.474	264.566	264.585	264.432	264.611	264.394	264.630	264.711	264.630	264.594	264.427	264.552	264.579	264.364	264.647	264.592	264.598	264.609	264.511	264.500	264.646	264.681	264.662	264.597	264.440	2016_7_19_17_02_31
