SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-30.726	-30.668	-30.664	-30.432	-30.663	-30.661	-30.733	-30.631	-30.735	-30.697	-30.665	-30.667	-30.558	-30.733	-30.838	-30.805	-30.661	-30.696	-30.771	-30.770	-30.472	-30.698	-30.771	-30.697	-30.610	-30.665	-30.688	-30.410	-30.685	-30.699	-30.769	-30.804	131.280	131.461	131.321	131.272	131.320	131.250	131.497	131.531	131.285	131.321	131.392	131.532	131.425	131.355	131.495	131.319	131.390	131.426	131.529	131.460	131.454	131.461	131.427	131.356	131.407	131.462	131.550	131.485	131.583	131.459	131.354	131.494	103.200	103.158	103.170	103.078	103.169	103.175	103.181	103.136	103.203	103.184	103.163	103.151	103.116	103.195	103.225	103.228	103.162	103.173	103.194	103.200	103.078	103.170	103.204	103.180	103.139	103.157	103.158	103.049	103.153	103.171	103.210	103.211	2016_7_19_17_04_42
FLQS30H6GRWV____	-30.719	-30.656	-30.654	-30.458	-30.653	-30.654	-30.760	-30.624	-30.725	-30.690	-30.654	-30.654	-30.551	-30.723	-30.829	-30.797	-30.652	-30.688	-30.759	-30.762	-30.435	-30.692	-30.761	-30.687	-30.636	-30.656	-30.680	-30.404	-30.646	-30.692	-30.759	-30.795	131.353	131.566	131.425	131.377	131.426	131.358	131.574	131.636	131.363	131.428	131.498	131.610	131.502	131.462	131.574	131.398	131.496	131.532	131.635	131.539	131.561	131.567	131.504	131.434	131.481	131.567	131.628	131.562	131.658	131.539	131.434	131.572	103.294	103.247	103.260	103.184	103.260	103.267	103.290	103.228	103.296	103.275	103.253	103.242	103.210	103.285	103.318	103.322	103.253	103.264	103.283	103.294	103.157	103.262	103.297	103.273	103.247	103.247	103.251	103.144	103.234	103.265	103.303	103.304	2016_7_19_17_04_42
FLQS30GQGRWV____	-30.731	-30.672	-30.701	-30.465	-30.695	-30.696	-30.768	-30.639	-30.736	-30.699	-30.666	-30.670	-30.563	-30.731	-30.878	-30.845	-30.695	-30.699	-30.810	-30.806	-30.474	-30.702	-30.806	-30.699	-30.650	-30.667	-30.690	-30.449	-30.688	-30.738	-30.805	-30.843	131.333	131.524	131.384	131.334	131.382	131.314	131.556	131.590	131.347	131.383	131.455	131.593	131.486	131.417	131.554	131.380	131.453	131.486	131.591	131.520	131.517	131.523	131.486	131.420	131.435	131.523	131.613	131.517	131.647	131.519	131.415	131.555	103.162	103.119	103.144	103.052	103.142	103.149	103.155	103.099	103.162	103.144	103.123	103.111	103.077	103.154	103.201	103.204	103.135	103.134	103.169	103.175	103.038	103.131	103.178	103.140	103.118	103.117	103.118	103.027	103.114	103.147	103.185	103.187	2016_7_19_17_04_42
FLQS30GCGRWY____	-30.881	-30.825	-30.821	-30.621	-30.820	-30.819	-30.925	-30.789	-30.893	-30.857	-30.824	-30.826	-30.714	-30.920	-30.992	-30.961	-30.850	-30.856	-30.926	-30.926	-30.597	-30.858	-30.960	-30.858	-30.795	-30.825	-30.845	-30.566	-30.843	-30.854	-30.925	-30.991	131.162	131.375	131.235	131.186	131.234	131.133	131.410	131.447	131.201	131.237	131.306	131.448	131.340	131.270	131.411	131.236	131.306	131.341	131.445	131.375	131.367	131.376	131.341	131.272	131.292	131.377	131.467	131.367	131.470	131.377	131.271	131.379	103.272	103.228	103.240	103.162	103.239	103.249	103.265	103.206	103.273	103.254	103.234	103.221	103.185	103.277	103.293	103.297	103.245	103.244	103.262	103.270	103.134	103.241	103.287	103.251	103.224	103.227	103.227	103.121	103.226	103.240	103.279	103.296	2016_7_19_17_04_43
FLQS30G5GRWY____	-30.546	-30.515	-30.510	-30.284	-30.512	-30.511	-30.585	-30.482	-30.586	-30.546	-30.512	-30.514	-30.377	-30.581	-30.688	-30.654	-30.514	-30.546	-30.619	-30.619	-30.259	-30.547	-30.622	-30.546	-30.465	-30.514	-30.537	-30.226	-30.506	-30.550	-30.619	-30.655	131.295	131.475	131.335	131.315	131.335	131.266	131.511	131.546	131.300	131.336	131.406	131.546	131.441	131.369	131.510	131.335	131.405	131.441	131.544	131.475	131.498	131.475	131.440	131.371	131.419	131.476	131.565	131.497	131.598	131.476	131.370	131.509	103.042	103.012	103.024	102.932	103.024	103.031	103.038	102.992	103.058	103.039	103.018	103.005	102.958	103.050	103.080	103.083	103.018	103.028	103.049	103.055	102.904	103.025	103.060	103.035	102.997	103.012	103.012	102.890	102.997	103.026	103.065	103.067	2016_7_19_17_04_43
FLQS30E9GRWY____	-30.546	-30.515	-30.513	-30.282	-30.513	-30.513	-30.584	-30.482	-30.585	-30.548	-30.514	-30.517	-30.410	-30.582	-30.687	-30.655	-30.516	-30.550	-30.621	-30.619	-30.290	-30.551	-30.620	-30.550	-30.459	-30.517	-30.503	-30.229	-30.502	-30.549	-30.620	-30.654	131.246	131.460	131.319	131.273	131.320	131.251	131.497	131.531	131.285	131.321	131.391	131.530	131.425	131.356	131.497	131.321	131.390	131.426	131.531	131.461	131.486	131.461	131.426	131.356	131.408	131.462	131.552	131.484	131.585	131.461	131.355	131.495	103.118	103.084	103.097	103.006	103.097	103.103	103.109	103.064	103.130	103.111	103.090	103.078	103.044	103.122	103.152	103.155	103.091	103.102	103.121	103.127	102.988	103.099	103.131	103.109	103.066	103.085	103.070	102.963	103.067	103.098	103.138	103.138	2016_7_19_17_04_43
FLQS30DZGRWV	-30.396	-30.337	-30.336	-30.132	-30.331	-30.330	-30.402	-30.301	-30.402	-30.364	-30.334	-30.338	-30.228	-30.398	-30.505	-30.472	-30.330	-30.367	-30.438	-30.437	-30.113	-30.369	-30.439	-30.367	-30.282	-30.336	-30.354	-30.081	-30.356	-30.368	-30.467	-30.472	131.355	131.565	131.424	131.376	131.398	131.356	131.601	131.635	131.391	131.426	131.496	131.637	131.531	131.433	131.602	131.399	131.495	131.531	131.608	131.565	131.562	131.538	131.503	131.462	131.482	131.567	131.627	131.561	131.660	131.538	131.461	131.573	103.219	103.174	103.188	103.108	103.188	103.192	103.198	103.153	103.218	103.199	103.180	103.168	103.133	103.213	103.241	103.246	103.179	103.190	103.212	103.216	103.082	103.190	103.222	103.197	103.160	103.174	103.176	103.069	103.173	103.190	103.238	103.230	2016_7_19_17_04_43
FLQS30D5GRWQ____	-30.944	-30.887	-30.919	-30.687	-30.916	-30.883	-30.987	-30.853	-30.955	-30.918	-30.884	-30.884	-30.779	-30.986	-31.057	-31.026	-30.883	-30.952	-30.991	-31.024	-30.663	-30.921	-31.025	-30.920	-30.863	-30.885	-30.906	-30.633	-30.904	-30.917	-31.024	-31.025	131.214	131.394	131.253	131.205	131.253	131.185	131.430	131.464	131.219	131.255	131.326	131.465	131.358	131.290	131.430	131.254	131.325	131.361	131.464	131.395	131.419	131.395	131.360	131.290	131.338	131.396	131.485	131.417	131.517	131.394	131.290	131.428	103.314	103.273	103.300	103.209	103.299	103.292	103.311	103.252	103.318	103.300	103.278	103.265	103.232	103.324	103.340	103.344	103.278	103.303	103.309	103.329	103.178	103.287	103.333	103.297	103.269	103.272	103.272	103.166	103.268	103.286	103.340	103.327	2016_7_19_17_04_43
FLQS30CMGRWQ____	-30.953	-30.890	-30.888	-30.660	-30.888	-30.888	-30.960	-30.853	-30.961	-30.923	-30.889	-30.892	-30.783	-30.959	-31.062	-31.031	-30.888	-30.923	-30.995	-30.994	-30.663	-30.925	-30.997	-30.925	-30.834	-30.891	-30.913	-30.630	-30.910	-30.922	-30.994	-31.029	131.156	131.373	131.233	131.183	131.235	131.164	131.411	131.447	131.199	131.235	131.305	131.445	131.339	131.268	131.409	131.234	131.304	131.340	131.445	131.374	131.360	131.375	131.340	131.270	131.288	131.376	131.469	131.362	131.504	131.375	131.270	131.407	103.461	103.414	103.427	103.337	103.426	103.433	103.439	103.391	103.460	103.441	103.420	103.407	103.373	103.452	103.481	103.485	103.420	103.431	103.450	103.457	103.321	103.428	103.461	103.438	103.399	103.414	103.414	103.307	103.409	103.427	103.467	103.468	2016_7_19_17_04_43
FLQS30BWGRWY____	-30.550	-30.485	-30.514	-30.286	-30.514	-30.515	-30.587	-30.452	-30.588	-30.550	-30.514	-30.516	-30.379	-30.584	-30.689	-30.657	-30.515	-30.551	-30.623	-30.620	-30.264	-30.550	-30.593	-30.550	-30.468	-30.486	-30.509	-30.233	-30.510	-30.520	-30.622	-30.655	131.294	131.507	131.366	131.316	131.366	131.297	131.544	131.577	131.332	131.367	131.438	131.579	131.470	131.401	131.543	131.367	131.436	131.473	131.578	131.507	131.498	131.507	131.473	131.402	131.421	131.509	131.598	131.498	131.601	131.506	131.402	131.541	103.285	103.238	103.263	103.173	103.263	103.270	103.276	103.217	103.297	103.278	103.256	103.243	103.197	103.289	103.319	103.322	103.257	103.268	103.288	103.294	103.147	103.264	103.285	103.275	103.239	103.238	103.239	103.134	103.239	103.252	103.304	103.305	2016_7_19_17_04_43
FLQS30BJGRWV____	-30.601	-30.541	-30.541	-30.336	-30.538	-30.538	-30.609	-30.507	-30.612	-30.572	-30.539	-30.540	-30.435	-30.607	-30.715	-30.678	-30.537	-30.572	-30.646	-30.646	-30.346	-30.573	-30.648	-30.574	-30.516	-30.540	-30.562	-30.285	-30.561	-30.574	-30.645	-30.679	131.304	131.492	131.350	131.329	131.349	131.279	131.526	131.560	131.314	131.378	131.448	131.561	131.453	131.384	131.524	131.350	131.447	131.456	131.559	131.490	131.513	131.490	131.455	131.386	131.433	131.518	131.579	131.512	131.610	131.488	131.384	131.522	103.004	102.961	102.974	102.892	102.973	102.980	102.986	102.940	103.007	102.985	102.964	102.954	102.921	102.998	103.030	103.031	102.964	102.977	102.998	103.004	102.878	102.974	103.009	102.985	102.956	102.958	102.961	102.853	102.958	102.975	103.014	103.015	2016_7_19_17_04_43
FLQS30AEGRWV____	-30.872	-30.838	-30.806	-30.609	-30.834	-30.838	-30.908	-30.805	-30.910	-30.870	-30.836	-30.807	-30.702	-30.908	-31.011	-30.979	-30.837	-30.839	-30.911	-30.943	-30.584	-30.840	-30.947	-30.841	-30.783	-30.808	-30.831	-30.554	-30.829	-30.840	-30.910	-30.978	131.209	131.389	131.249	131.198	131.249	131.178	131.424	131.460	131.214	131.249	131.319	131.460	131.352	131.283	131.426	131.252	131.318	131.354	131.459	131.388	131.413	131.389	131.355	131.285	131.304	131.390	131.480	131.413	131.514	131.389	131.285	131.423	103.357	103.325	103.326	103.249	103.337	103.346	103.351	103.305	103.372	103.352	103.331	103.306	103.273	103.365	103.393	103.397	103.332	103.329	103.349	103.369	103.218	103.326	103.374	103.337	103.311	103.313	103.313	103.206	103.310	103.326	103.365	103.380	2016_7_19_17_04_44
FLQS309TGRWY____	-30.803	-30.773	-30.741	-30.511	-30.741	-30.741	-30.812	-30.708	-30.815	-30.777	-30.740	-30.744	-30.637	-30.808	-30.949	-30.882	-30.742	-30.777	-30.846	-30.849	-30.516	-30.778	-30.883	-30.778	-30.719	-30.744	-30.762	-30.482	-30.762	-30.774	-30.847	-30.880	131.222	131.406	131.265	131.249	131.266	131.196	131.442	131.478	131.230	131.267	131.338	131.478	131.371	131.301	131.440	131.266	131.337	131.373	131.477	131.406	131.426	131.407	131.372	131.302	131.354	131.409	131.500	131.427	131.535	131.407	131.301	131.440	103.211	103.180	103.181	103.087	103.181	103.188	103.193	103.147	103.215	103.195	103.174	103.162	103.128	103.205	103.250	103.239	103.174	103.185	103.204	103.212	103.072	103.183	103.229	103.193	103.163	103.168	103.167	103.058	103.163	103.181	103.221	103.221	2016_7_19_17_04_44
FLQS309QGRWV____	-30.915	-30.852	-30.849	-30.623	-30.850	-30.850	-30.919	-30.821	-30.923	-30.886	-30.848	-30.849	-30.745	-30.919	-31.027	-30.993	-30.848	-30.883	-30.956	-30.958	-30.629	-30.885	-30.957	-30.884	-30.802	-30.848	-30.874	-30.599	-30.840	-30.888	-30.958	-30.992	131.278	131.464	131.322	131.299	131.321	131.253	131.498	131.531	131.287	131.324	131.395	131.534	131.426	131.359	131.499	131.322	131.394	131.428	131.532	131.463	131.485	131.464	131.428	131.359	131.378	131.464	131.525	131.484	131.583	131.462	131.358	131.497	103.246	103.202	103.215	103.124	103.215	103.222	103.227	103.183	103.249	103.230	103.207	103.194	103.162	103.240	103.271	103.275	103.208	103.219	103.239	103.246	103.108	103.216	103.249	103.226	103.190	103.201	103.205	103.096	103.186	103.218	103.256	103.257	2016_7_19_17_04_44
FLQS309NGRWM____	-30.457	-30.396	-30.393	-30.191	-30.389	-30.391	-30.493	-30.360	-30.493	-30.427	-30.392	-30.393	-30.289	-30.457	-30.564	-30.533	-30.389	-30.427	-30.531	-30.497	-30.173	-30.428	-30.500	-30.456	-30.374	-30.393	-30.416	-30.138	-30.416	-30.427	-30.527	-30.563	131.391	131.605	131.463	131.416	131.463	131.394	131.639	131.674	131.430	131.465	131.535	131.675	131.569	131.500	131.639	131.462	131.534	131.571	131.644	131.604	131.630	131.604	131.569	131.500	131.519	131.605	131.692	131.630	131.725	131.603	131.499	131.638	102.988	102.942	102.954	102.875	102.953	102.960	102.979	102.920	102.999	102.968	102.947	102.934	102.901	102.977	103.008	103.012	102.946	102.958	102.994	102.984	102.847	102.955	102.988	102.977	102.941	102.941	102.942	102.833	102.939	102.955	103.006	103.008	2016_7_19_17_04_44
FLQS308YGRWQ____	-30.744	-30.686	-30.685	-30.472	-30.681	-30.715	-30.783	-30.651	-30.755	-30.720	-30.682	-30.685	-30.580	-30.749	-30.857	-30.827	-30.680	-30.717	-30.788	-30.793	-30.455	-30.720	-30.791	-30.718	-30.660	-30.683	-30.704	-30.457	-30.699	-30.716	-30.789	-30.822	131.372	131.595	131.454	131.403	131.452	131.386	131.600	131.661	131.418	131.455	131.527	131.665	131.558	131.488	131.627	131.453	131.523	131.559	131.661	131.593	131.618	131.594	131.558	131.490	131.507	131.595	131.687	131.587	131.720	131.591	131.486	131.626	103.151	103.105	103.118	103.035	103.117	103.137	103.145	103.084	103.150	103.132	103.110	103.098	103.065	103.141	103.172	103.177	103.110	103.121	103.141	103.149	103.008	103.119	103.152	103.128	103.103	103.104	103.103	103.011	103.098	103.118	103.158	103.158	2016_7_19_17_04_44
FLQS3084GRWM____	-30.799	-30.705	-30.735	-30.505	-30.736	-30.739	-30.805	-30.703	-30.809	-30.772	-30.736	-30.737	-30.629	-30.809	-30.911	-30.878	-30.734	-30.768	-30.842	-30.840	-30.509	-30.769	-30.845	-30.771	-30.683	-30.736	-30.757	-30.478	-30.727	-30.770	-30.843	-30.876	131.243	131.430	131.290	131.268	131.288	131.217	131.465	131.498	131.253	131.289	131.390	131.529	131.391	131.322	131.464	131.290	131.359	131.425	131.498	131.429	131.449	131.429	131.394	131.324	131.372	131.431	131.520	131.449	131.552	131.428	131.324	131.462	102.984	102.928	102.954	102.860	102.954	102.962	102.966	102.920	102.988	102.969	102.944	102.931	102.900	102.981	103.009	103.013	102.946	102.954	102.978	102.983	102.845	102.954	102.989	102.965	102.924	102.940	102.940	102.832	102.925	102.955	102.995	102.995	2016_7_19_17_04_44
FLQS307KGRWV____	-30.499	-30.409	-30.436	-30.206	-30.434	-30.436	-30.505	-30.407	-30.509	-30.470	-30.434	-30.436	-30.336	-30.506	-30.609	-30.575	-30.434	-30.469	-30.542	-30.543	-30.188	-30.471	-30.545	-30.471	-30.388	-30.435	-30.432	-30.153	-30.428	-30.470	-30.541	-30.577	131.320	131.536	131.394	131.344	131.394	131.325	131.569	131.604	131.359	131.396	131.467	131.605	131.498	131.430	131.569	131.394	131.465	131.499	131.603	131.534	131.560	131.535	131.500	131.431	131.450	131.536	131.624	131.560	131.657	131.534	131.429	131.567	102.981	102.923	102.948	102.858	102.947	102.955	102.960	102.916	102.982	102.962	102.941	102.928	102.897	102.974	103.003	103.006	102.941	102.952	102.972	102.979	102.830	102.949	102.983	102.959	102.923	102.934	102.925	102.815	102.920	102.949	102.989	102.990	2016_7_19_17_04_44
FLQS3072GRWV____	-30.816	-30.755	-30.751	-30.552	-30.749	-30.786	-30.821	-30.718	-30.855	-30.784	-30.749	-30.756	-30.649	-30.853	-30.960	-30.926	-30.750	-30.785	-30.856	-30.856	-30.530	-30.786	-30.859	-30.785	-30.728	-30.753	-30.772	-30.498	-30.772	-30.783	-30.855	-30.889	131.238	131.452	131.312	131.265	131.311	131.210	131.489	131.525	131.245	131.312	131.382	131.523	131.417	131.346	131.455	131.312	131.381	131.419	131.523	131.451	131.442	131.453	131.418	131.346	131.367	131.453	131.513	131.444	131.546	131.453	131.347	131.485	103.178	103.132	103.144	103.066	103.143	103.168	103.155	103.109	103.193	103.157	103.136	103.125	103.091	103.182	103.216	103.216	103.136	103.147	103.166	103.173	103.040	103.144	103.178	103.154	103.129	103.131	103.133	103.026	103.130	103.143	103.183	103.184	2016_7_19_17_04_45
FLQS305NGRWM____	-30.856	-30.795	-30.792	-30.564	-30.790	-30.793	-30.861	-30.760	-30.861	-30.824	-30.792	-30.795	-30.688	-30.860	-30.965	-30.932	-30.794	-30.824	-30.899	-30.896	-30.570	-30.826	-30.897	-30.825	-30.741	-30.795	-30.816	-30.538	-30.783	-30.827	-30.894	-30.935	131.278	131.457	131.317	131.265	131.317	131.247	131.493	131.527	131.281	131.318	131.388	131.528	131.419	131.352	131.492	131.318	131.387	131.423	131.526	131.456	131.446	131.457	131.422	131.352	131.373	131.459	131.547	131.445	131.581	131.457	131.352	131.490	103.232	103.189	103.202	103.112	103.201	103.208	103.213	103.168	103.233	103.215	103.194	103.182	103.148	103.226	103.256	103.259	103.195	103.205	103.225	103.231	103.097	103.202	103.235	103.211	103.175	103.189	103.189	103.084	103.172	103.202	103.240	103.244	2016_7_19_17_04_45
FLQS305DGRWM____	-30.712	-30.651	-30.650	-30.420	-30.647	-30.647	-30.715	-30.618	-30.720	-30.680	-30.645	-30.649	-30.543	-30.713	-30.821	-30.792	-30.643	-30.678	-30.754	-30.754	-30.425	-30.682	-30.754	-30.681	-30.630	-30.647	-30.671	-30.397	-30.671	-30.685	-30.752	-30.788	131.237	131.451	131.310	131.258	131.310	131.242	131.486	131.519	131.275	131.311	131.383	131.521	131.414	131.347	131.485	131.311	131.381	131.415	131.519	131.450	131.443	131.451	131.416	131.347	131.364	131.452	131.512	131.445	131.543	131.450	131.345	131.484	103.248	103.202	103.215	103.125	103.214	103.220	103.225	103.182	103.247	103.228	103.206	103.194	103.161	103.238	103.269	103.274	103.205	103.217	103.238	103.244	103.109	103.215	103.248	103.224	103.202	103.200	103.204	103.097	103.201	103.216	103.254	103.255	2016_7_19_17_04_45
FLQS3057GRWM____	-30.725	-30.666	-30.663	-30.459	-30.694	-30.696	-30.733	-30.632	-30.735	-30.696	-30.660	-30.664	-30.558	-30.732	-30.837	-30.805	-30.661	-30.695	-30.770	-30.768	-30.469	-30.698	-30.771	-30.699	-30.604	-30.663	-30.685	-30.406	-30.682	-30.700	-30.768	-30.803	131.227	131.409	131.268	131.251	131.268	131.197	131.445	131.479	131.231	131.268	131.340	131.478	131.371	131.302	131.445	131.269	131.339	131.374	131.479	131.408	131.431	131.408	131.374	131.304	131.356	131.410	131.502	131.431	131.537	131.409	131.303	131.444	103.157	103.115	103.127	103.044	103.140	103.148	103.139	103.094	103.161	103.141	103.119	103.107	103.074	103.153	103.182	103.186	103.120	103.130	103.151	103.157	103.031	103.128	103.162	103.139	103.095	103.114	103.114	103.006	103.109	103.129	103.168	103.168	2016_7_19_17_04_45
FLQS3052GRWY____	-30.466	-30.406	-30.403	-30.203	-30.403	-30.434	-30.501	-30.374	-30.505	-30.467	-30.402	-30.432	-30.297	-30.469	-30.609	-30.574	-30.430	-30.464	-30.537	-30.539	-30.181	-30.467	-30.541	-30.436	-30.383	-30.402	-30.425	-30.151	-30.421	-30.466	-30.538	-30.569	131.312	131.527	131.385	131.334	131.383	131.288	131.559	131.592	131.351	131.387	131.458	131.596	131.489	131.420	131.532	131.384	131.456	131.489	131.594	131.525	131.519	131.527	131.491	131.421	131.439	131.527	131.589	131.519	131.618	131.523	131.418	131.559	102.931	102.885	102.898	102.820	102.898	102.920	102.922	102.866	102.944	102.924	102.890	102.890	102.844	102.922	102.969	102.969	102.902	102.913	102.933	102.941	102.793	102.911	102.945	102.908	102.884	102.884	102.887	102.781	102.883	102.911	102.951	102.950	2016_7_19_17_04_45
FLQS304WGRWM____	-30.749	-30.719	-30.716	-30.484	-30.711	-30.712	-30.783	-30.683	-30.785	-30.748	-30.712	-30.715	-30.609	-30.781	-30.892	-30.858	-30.709	-30.745	-30.823	-30.823	-30.465	-30.749	-30.822	-30.748	-30.666	-30.713	-30.708	-30.466	-30.703	-30.749	-30.819	-30.859	131.332	131.521	131.379	131.330	131.381	131.312	131.557	131.590	131.346	131.382	131.454	131.591	131.484	131.416	131.555	131.381	131.452	131.486	131.592	131.521	131.540	131.522	131.486	131.418	131.434	131.522	131.613	131.542	131.649	131.519	131.415	131.556	103.229	103.198	103.211	103.119	103.208	103.216	103.221	103.176	103.242	103.224	103.202	103.190	103.156	103.234	103.266	103.269	103.201	103.212	103.234	103.241	103.091	103.210	103.244	103.220	103.185	103.196	103.185	103.092	103.179	103.211	103.250	103.253	2016_7_19_17_04_45
FLQS3047GRWM____	-30.647	-30.589	-30.583	-30.385	-30.583	-30.581	-30.654	-30.553	-30.653	-30.616	-30.583	-30.588	-30.482	-30.649	-30.755	-30.724	-30.581	-30.617	-30.689	-30.690	-30.363	-30.617	-30.690	-30.616	-30.533	-30.586	-30.607	-30.331	-30.579	-30.618	-30.689	-30.724	131.350	131.533	131.392	131.345	131.392	131.324	131.568	131.603	131.357	131.393	131.464	131.603	131.498	131.429	131.570	131.393	131.464	131.499	131.603	131.531	131.557	131.533	131.498	131.429	131.479	131.534	131.625	131.558	131.656	131.533	131.428	131.568	103.222	103.181	103.192	103.114	103.192	103.198	103.205	103.159	103.225	103.206	103.185	103.174	103.140	103.216	103.246	103.250	103.184	103.196	103.216	103.223	103.085	103.192	103.226	103.202	103.163	103.180	103.180	103.072	103.165	103.193	103.232	103.233	2016_7_19_17_04_45
FLQS303BGRWM____	-30.379	-30.319	-30.315	-30.085	-30.318	-30.320	-30.389	-30.284	-30.427	-30.354	-30.349	-30.318	-30.211	-30.383	-30.490	-30.459	-30.316	-30.353	-30.422	-30.428	-30.092	-30.355	-30.429	-30.352	-30.270	-30.318	-30.336	-30.061	-30.332	-30.350	-30.421	-30.458	131.426	131.648	131.507	131.457	131.505	131.406	131.682	131.683	131.438	131.508	131.546	131.716	131.610	131.506	131.680	131.508	131.576	131.613	131.716	131.646	131.637	131.647	131.579	131.542	131.558	131.648	131.712	131.639	131.743	131.614	131.540	131.649	102.939	102.893	102.905	102.814	102.906	102.917	102.919	102.875	102.958	102.921	102.915	102.886	102.852	102.933	102.961	102.964	102.899	102.910	102.929	102.938	102.800	102.908	102.945	102.917	102.881	102.893	102.894	102.787	102.889	102.909	102.945	102.950	2016_7_19_17_04_46
FLQS3024GRWM____	-30.599	-30.537	-30.564	-30.331	-30.563	-30.564	-30.633	-30.504	-30.636	-30.600	-30.561	-30.564	-30.456	-30.634	-30.741	-30.706	-30.559	-30.597	-30.671	-30.671	-30.314	-30.599	-30.671	-30.599	-30.513	-30.561	-30.585	-30.285	-30.550	-30.602	-30.671	-30.705	131.291	131.507	131.365	131.317	131.367	131.300	131.542	131.575	131.334	131.370	131.440	131.578	131.472	131.402	131.542	131.366	131.438	131.473	131.577	131.507	131.498	131.509	131.473	131.405	131.421	131.509	131.569	131.499	131.635	131.506	131.401	131.543	103.251	103.204	103.229	103.137	103.228	103.235	103.240	103.184	103.262	103.243	103.220	103.208	103.174	103.254	103.285	103.287	103.220	103.232	103.253	103.259	103.112	103.229	103.263	103.239	103.203	103.214	103.218	103.101	103.197	103.231	103.270	103.270	2016_7_19_17_04_46
FLQS301GGRWM____	-30.796	-30.735	-30.734	-30.529	-30.760	-30.765	-30.833	-30.701	-30.808	-30.774	-30.736	-30.735	-30.628	-30.832	-30.938	-30.905	-30.733	-30.797	-30.871	-30.872	-30.513	-30.772	-30.873	-30.772	-30.713	-30.760	-30.752	-30.485	-30.783	-30.767	-30.869	-30.875	131.380	131.604	131.462	131.412	131.462	131.394	131.607	131.671	131.427	131.464	131.536	131.674	131.565	131.496	131.636	131.463	131.534	131.568	131.672	131.601	131.590	131.604	131.567	131.500	131.512	131.604	131.698	131.592	131.695	131.601	131.497	131.637	103.010	102.964	102.977	102.897	102.988	102.996	103.004	102.943	103.011	102.993	102.970	102.957	102.923	103.014	103.045	103.048	102.970	102.993	103.013	103.020	102.873	102.979	103.024	102.989	102.963	102.974	102.962	102.862	102.975	102.977	103.029	103.018	2016_7_19_17_04_46
FLQS301EGRWQ____	-30.607	-30.542	-30.544	-30.338	-30.567	-30.566	-30.638	-30.507	-30.637	-30.603	-30.537	-30.538	-30.432	-30.632	-30.742	-30.710	-30.536	-30.599	-30.672	-30.647	-30.319	-30.602	-30.673	-30.570	-30.517	-30.537	-30.559	-30.292	-30.556	-30.598	-30.670	-30.706	131.266	131.489	131.317	131.295	131.347	131.249	131.524	131.524	131.280	131.315	131.391	131.530	131.421	131.352	131.490	131.348	131.417	131.453	131.527	131.458	131.476	131.459	131.422	131.355	131.398	131.488	131.552	131.477	131.583	131.455	131.349	131.491	103.263	103.215	103.232	103.149	103.239	103.248	103.251	103.197	103.274	103.257	103.222	103.209	103.176	103.265	103.297	103.298	103.219	103.242	103.265	103.261	103.124	103.242	103.275	103.239	103.213	103.213	103.216	103.113	103.211	103.241	103.281	103.282	2016_7_19_17_04_46
