SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-29.640	-29.574	-29.621	-29.725	-29.656	-29.657	-29.690	-29.655	-29.623	-29.656	-29.761	-29.796	-29.622	-29.552	-29.448	-29.552	-29.588	-29.656	-29.587	-29.508	-29.570	-29.552	-29.552	-29.621	-29.588	-29.516	-29.552	-29.552	-29.588	-29.516	-29.693	-29.587	139.001	138.828	139.174	139.162	139.065	139.025	139.201	139.159	139.200	139.198	139.198	139.274	139.092	139.116	138.873	139.060	139.127	139.061	139.088	138.913	138.829	139.197	139.125	139.194	139.127	139.116	139.025	139.092	139.127	139.058	139.129	139.129	102.064	102.052	102.041	102.084	102.065	102.069	102.066	102.056	102.040	102.053	102.095	102.102	102.049	102.019	101.999	102.024	102.032	102.065	102.035	102.019	102.050	102.012	102.019	102.040	102.032	102.005	102.027	102.021	102.032	102.010	102.074	102.032	2016_7_19_17_07_25
FLQS30H6GRWV____	-29.576	-29.503	-29.557	-29.662	-29.589	-29.591	-29.625	-29.589	-29.556	-29.591	-29.696	-29.730	-29.555	-29.485	-29.379	-29.486	-29.521	-29.589	-29.520	-29.452	-29.504	-29.486	-29.486	-29.555	-29.521	-29.448	-29.487	-29.486	-29.521	-29.449	-29.626	-29.521	138.907	138.814	139.183	139.078	139.077	138.976	139.177	139.106	139.050	139.142	139.141	139.245	139.013	139.100	138.861	139.074	139.077	139.071	139.005	138.967	138.740	139.105	139.107	139.143	139.077	139.066	139.035	139.071	139.077	138.977	139.074	139.108	102.151	102.130	102.120	102.170	102.142	102.151	102.148	102.139	102.131	102.137	102.178	102.183	102.134	102.099	102.077	102.102	102.115	102.142	102.121	102.097	102.136	102.099	102.099	102.123	102.115	102.087	102.105	102.102	102.115	102.095	102.156	102.112	2016_7_19_17_07_25
FLQS30GQGRWV____	-29.515	-29.435	-29.487	-29.593	-29.522	-29.523	-29.558	-29.520	-29.487	-29.522	-29.628	-29.664	-29.488	-29.416	-29.350	-29.418	-29.489	-29.523	-29.454	-29.380	-29.440	-29.418	-29.418	-29.488	-29.489	-29.379	-29.418	-29.417	-29.489	-29.382	-29.558	-29.453	138.797	138.762	139.127	139.057	138.992	138.950	139.127	139.141	138.991	139.129	139.059	139.195	139.017	139.043	138.786	138.950	139.015	139.056	139.010	139.007	138.635	139.119	139.081	139.118	139.015	139.040	138.948	138.944	139.015	138.981	139.020	139.076	101.997	101.968	101.958	102.006	101.983	101.987	101.986	101.970	101.970	101.972	102.020	102.023	101.968	101.937	101.933	101.946	101.968	101.979	101.955	101.926	101.981	101.932	101.935	101.959	101.968	101.923	101.946	101.946	101.968	101.929	101.995	101.949	2016_7_19_17_07_25
FLQS30GCGRWY____	-29.517	-29.450	-29.535	-29.608	-29.537	-29.572	-29.572	-29.535	-29.502	-29.537	-29.641	-29.678	-29.503	-29.433	-29.326	-29.509	-29.468	-29.537	-29.468	-29.398	-29.450	-29.434	-29.434	-29.501	-29.468	-29.397	-29.434	-29.434	-29.468	-29.398	-29.573	-29.467	138.991	138.813	139.121	139.107	139.046	138.940	139.140	139.103	139.106	139.142	139.140	139.246	139.033	139.065	138.850	138.967	139.073	139.044	139.029	138.965	138.732	139.103	139.101	139.136	139.073	138.987	139.001	139.002	139.073	138.999	139.075	139.070	102.013	102.001	102.009	102.039	102.016	102.039	102.022	102.010	101.997	102.008	102.049	102.055	102.003	101.973	101.949	102.011	101.986	102.016	101.990	101.968	102.008	101.970	101.971	101.994	101.986	101.966	101.979	101.979	101.986	101.965	102.028	101.986	2016_7_19_17_07_25
FLQS30G5GRWY____	-29.382	-29.306	-29.358	-29.462	-29.391	-29.438	-29.426	-29.438	-29.356	-29.391	-29.495	-29.533	-29.358	-29.285	-29.181	-29.288	-29.321	-29.391	-29.368	-29.252	-29.307	-29.333	-29.333	-29.354	-29.321	-29.248	-29.333	-29.333	-29.321	-29.228	-29.403	-29.322	138.978	138.941	139.278	139.205	139.242	138.954	139.272	139.129	139.235	139.242	139.238	139.379	139.160	139.149	138.901	139.124	139.195	139.200	138.989	139.119	138.853	139.129	139.199	139.232	139.195	139.178	139.059	139.094	139.195	138.954	139.059	139.194	101.883	101.856	101.848	101.895	101.864	101.907	101.876	101.892	101.851	101.864	101.906	101.909	101.858	101.830	101.810	101.833	101.841	101.868	101.876	101.820	101.864	101.851	101.845	101.851	101.841	101.813	101.857	101.854	101.841	101.824	101.884	101.841	2016_7_19_17_07_25
FLQS30E9GRWY____	-29.302	-29.273	-29.266	-29.441	-29.315	-29.316	-29.349	-29.313	-29.280	-29.315	-29.419	-29.455	-29.266	-29.210	-29.110	-29.213	-29.245	-29.314	-29.245	-29.161	-29.229	-29.210	-29.209	-29.279	-29.245	-29.175	-29.211	-29.213	-29.245	-29.161	-29.349	-29.231	138.953	138.819	139.124	139.054	139.122	139.011	139.188	139.119	139.121	139.158	139.153	139.262	138.984	139.152	138.867	139.122	139.148	139.117	139.048	138.914	138.827	139.221	139.119	139.185	139.148	139.151	139.078	139.155	139.148	138.949	139.119	139.054	101.924	101.923	101.895	101.970	101.915	101.924	101.923	101.914	101.901	101.912	101.953	101.958	101.907	101.871	101.855	101.874	101.885	101.915	101.893	101.871	101.905	101.865	101.873	101.895	101.885	101.857	101.877	101.872	101.885	101.868	101.928	101.887	2016_7_19_17_07_26
FLQS30DZGRWV	-29.315	-29.241	-29.293	-29.400	-29.360	-29.361	-29.363	-29.327	-29.293	-29.327	-29.432	-29.467	-29.325	-29.224	-29.120	-29.223	-29.256	-29.327	-29.289	-29.187	-29.242	-29.222	-29.221	-29.290	-29.256	-29.185	-29.224	-29.222	-29.256	-29.188	-29.361	-29.257	139.001	138.878	139.240	139.201	139.101	139.030	139.235	139.166	139.167	139.202	139.170	139.305	139.066	139.163	138.916	139.096	139.134	139.100	139.063	139.091	138.794	139.202	139.132	139.201	139.134	139.156	139.091	139.099	139.134	139.096	139.135	139.133	102.099	102.080	102.070	102.116	102.108	102.115	102.098	102.090	102.076	102.087	102.131	102.133	102.098	102.050	102.029	102.055	102.065	102.096	102.084	102.041	102.088	102.045	102.051	102.073	102.065	102.035	102.056	102.054	102.065	102.041	102.106	102.065	2016_7_19_17_07_26
FLQS30D5GRWQ____	-29.786	-29.719	-29.769	-29.910	-29.803	-29.805	-29.840	-29.805	-29.771	-29.807	-29.946	-29.944	-29.769	-29.702	-29.597	-29.700	-29.735	-29.805	-29.735	-29.667	-29.715	-29.699	-29.700	-29.770	-29.735	-29.663	-29.700	-29.701	-29.735	-29.664	-29.842	-29.736	138.933	138.801	139.136	139.098	139.106	138.991	139.070	139.062	139.065	139.098	139.027	139.235	139.026	139.032	138.819	138.995	139.062	138.996	138.992	138.963	138.760	139.165	139.065	139.129	139.062	139.088	139.023	139.097	139.062	138.958	139.064	139.033	102.145	102.130	102.121	102.180	102.138	102.148	102.155	102.142	102.128	102.140	102.200	102.182	102.131	102.104	102.080	102.106	102.114	102.147	102.120	102.096	102.132	102.091	102.100	102.122	102.114	102.084	102.104	102.098	102.114	102.095	102.156	102.117	2016_7_19_17_07_26
FLQS30CMGRWQ____	-29.743	-29.672	-29.756	-29.863	-29.792	-29.794	-29.825	-29.799	-29.723	-29.755	-29.861	-29.898	-29.764	-29.650	-29.533	-29.694	-29.686	-29.754	-29.723	-29.729	-29.713	-29.694	-29.688	-29.721	-29.686	-29.616	-29.688	-29.764	-29.686	-29.653	-29.834	-29.687	138.925	138.792	139.083	139.047	139.012	138.973	139.082	138.971	139.125	139.051	139.087	139.225	138.831	139.077	138.741	138.901	139.048	139.014	139.010	138.831	138.790	138.971	139.014	139.116	139.048	139.079	138.978	138.936	139.048	138.909	138.971	139.048	102.266	102.250	102.258	102.303	102.278	102.282	102.285	102.284	102.241	102.260	102.299	102.302	102.282	102.217	102.199	102.249	102.233	102.263	102.251	102.269	102.266	102.243	102.237	102.241	102.233	102.203	102.240	102.273	102.233	102.232	102.298	102.234	2016_7_19_17_07_26
FLQS30BWGRWY____	-29.386	-29.315	-29.364	-29.472	-29.398	-29.401	-29.435	-29.433	-29.401	-29.400	-29.504	-29.538	-29.364	-29.292	-29.189	-29.296	-29.329	-29.453	-29.330	-29.260	-29.310	-29.294	-29.295	-29.364	-29.329	-29.259	-29.296	-29.296	-29.329	-29.259	-29.434	-29.331	138.964	138.871	139.235	139.127	139.098	139.051	139.229	139.125	139.098	139.230	139.192	139.297	139.064	139.152	138.909	139.086	139.128	139.005	139.057	139.082	138.859	139.199	139.129	139.191	139.128	139.121	139.085	139.121	139.128	139.029	139.129	139.129	102.126	102.106	102.095	102.147	102.120	102.125	102.123	102.131	102.121	102.110	102.154	102.159	102.109	102.074	102.053	102.081	102.090	102.149	102.097	102.067	102.105	102.071	102.077	102.099	102.090	102.063	102.081	102.078	102.090	102.071	102.132	102.091	2016_7_19_17_07_26
FLQS30BJGRWV____	-29.378	-29.306	-29.346	-29.461	-29.381	-29.393	-29.425	-29.426	-29.357	-29.381	-29.498	-29.530	-29.357	-29.285	-29.171	-29.346	-29.322	-29.389	-29.321	-29.250	-29.308	-29.289	-29.288	-29.346	-29.322	-29.241	-29.288	-29.286	-29.322	-29.252	-29.427	-29.381	138.891	138.761	138.924	139.046	138.959	138.941	139.082	139.011	139.015	138.959	139.172	139.183	138.981	139.014	138.749	138.854	139.048	139.007	138.945	138.937	138.720	139.160	139.092	139.029	139.048	138.994	138.981	138.979	139.048	138.946	139.083	138.924	101.828	101.810	101.812	101.848	101.823	101.830	101.831	101.837	101.809	101.823	101.852	101.864	101.812	101.781	101.758	101.818	101.793	101.823	101.801	101.774	101.814	101.770	101.776	101.804	101.793	101.765	101.785	101.784	101.793	101.774	101.831	101.826	2016_7_19_17_07_26
FLQS30AEGRWV____	-29.633	-29.562	-29.612	-29.717	-29.647	-29.648	-29.681	-29.646	-29.613	-29.649	-29.753	-29.787	-29.612	-29.541	-29.436	-29.544	-29.577	-29.647	-29.578	-29.506	-29.562	-29.544	-29.542	-29.612	-29.577	-29.506	-29.544	-29.542	-29.577	-29.507	-29.684	-29.577	138.890	138.796	139.125	139.050	139.021	138.983	139.087	139.091	139.057	139.126	139.122	139.193	138.985	139.053	138.849	139.020	139.053	139.051	139.020	139.019	138.723	139.160	139.059	139.089	139.053	139.052	139.019	138.987	139.053	138.950	139.087	139.056	102.160	102.140	102.132	102.180	102.155	102.159	102.163	102.149	102.138	102.147	102.188	102.195	102.144	102.111	102.086	102.115	102.125	102.152	102.128	102.100	102.147	102.103	102.110	102.136	102.125	102.097	102.115	102.117	102.125	102.106	102.164	102.125	2016_7_19_17_07_26
FLQS309TGRWY____	-29.631	-29.522	-29.612	-29.714	-29.647	-29.647	-29.682	-29.647	-29.612	-29.647	-29.752	-29.787	-29.612	-29.542	-29.437	-29.542	-29.577	-29.647	-29.576	-29.504	-29.522	-29.542	-29.542	-29.612	-29.577	-29.466	-29.542	-29.542	-29.577	-29.504	-29.682	-29.577	138.947	138.850	139.055	139.124	139.020	138.880	139.020	139.055	139.055	139.020	139.090	139.195	138.985	139.055	138.810	138.985	138.985	139.020	139.040	139.041	138.778	139.055	139.055	139.090	138.985	139.103	139.040	139.020	138.985	139.014	139.055	139.055	102.038	102.004	102.022	102.056	102.038	102.050	102.052	102.036	102.022	102.038	102.074	102.079	102.028	101.994	101.973	102.000	102.014	102.038	102.009	101.981	102.010	101.994	101.994	102.019	102.014	101.960	101.995	101.997	102.014	101.983	102.049	102.008	2016_7_19_17_07_26
FLQS309QGRWV____	-29.703	-29.630	-29.683	-29.785	-29.715	-29.716	-29.751	-29.703	-29.668	-29.716	-29.820	-29.853	-29.668	-29.609	-29.505	-29.598	-29.646	-29.715	-29.645	-29.563	-29.630	-29.611	-29.598	-29.668	-29.646	-29.563	-29.612	-29.598	-29.646	-29.575	-29.752	-29.647	138.891	138.802	139.208	139.141	139.064	138.988	139.173	138.915	138.915	139.134	139.133	139.205	138.915	139.086	138.841	138.915	139.062	139.029	138.989	138.915	138.722	139.162	138.985	139.020	139.062	138.985	138.989	138.950	139.062	138.962	139.065	139.090	102.066	102.045	102.032	102.078	102.057	102.064	102.062	102.064	102.051	102.051	102.092	102.099	102.051	102.013	101.992	102.023	102.030	102.059	102.035	102.009	102.052	102.007	102.017	102.042	102.030	102.003	102.022	102.020	102.030	102.010	102.071	102.028	2016_7_19_17_07_26
FLQS309NGRWM____	-29.440	-29.367	-29.417	-29.604	-29.451	-29.455	-29.487	-29.451	-29.418	-29.451	-29.557	-29.591	-29.418	-29.348	-29.246	-29.348	-29.384	-29.452	-29.382	-29.311	-29.366	-29.346	-29.347	-29.415	-29.384	-29.309	-29.348	-29.350	-29.384	-29.311	-29.488	-29.382	138.930	138.873	139.190	139.146	139.182	138.973	139.182	139.172	139.112	139.183	139.211	139.255	139.141	139.108	138.855	139.037	139.072	139.141	139.097	139.097	138.795	139.240	139.210	139.205	139.072	139.095	139.066	139.227	139.072	139.037	139.142	139.137	101.901	101.877	101.870	101.948	101.884	101.903	101.898	101.885	101.877	101.884	101.923	101.933	101.874	101.850	101.831	101.856	101.867	101.888	101.864	101.836	101.883	101.838	101.841	101.868	101.867	101.836	101.853	101.841	101.867	101.841	101.902	101.861	2016_7_19_17_07_27
FLQS308YGRWQ____	-29.573	-29.465	-29.552	-29.622	-29.589	-29.591	-29.587	-29.589	-29.519	-29.553	-29.658	-29.693	-29.553	-29.484	-29.382	-29.485	-29.483	-29.587	-29.521	-29.413	-29.508	-29.483	-29.483	-29.517	-29.483	-29.447	-29.487	-29.447	-29.483	-29.448	-29.624	-29.521	138.983	138.810	139.148	139.107	139.005	138.933	139.140	139.039	139.105	139.140	139.115	139.222	138.967	139.099	138.788	138.967	139.072	139.037	138.926	139.005	138.732	139.143	139.105	139.140	139.072	139.098	138.926	139.066	139.072	138.934	139.077	139.142	101.991	101.963	101.969	102.000	101.996	102.003	101.984	101.993	101.960	101.970	102.014	102.019	101.985	101.947	101.932	101.958	101.949	101.992	101.976	101.926	101.987	101.943	101.946	101.956	101.949	101.932	101.962	101.935	101.949	101.946	102.003	101.958	2016_7_19_17_07_27
FLQS3084GRWM____	-29.636	-29.568	-29.624	-29.726	-29.656	-29.656	-29.688	-29.656	-29.621	-29.656	-29.757	-29.790	-29.621	-29.547	-29.446	-29.551	-29.582	-29.656	-29.584	-29.516	-29.567	-29.550	-29.551	-29.621	-29.582	-29.516	-29.550	-29.551	-29.582	-29.516	-29.687	-29.586	138.847	138.745	139.192	138.932	138.897	138.757	139.117	138.932	138.862	138.967	139.071	139.149	138.862	139.002	138.687	138.862	139.004	138.967	138.938	138.862	138.672	139.109	138.932	138.967	139.004	138.932	138.937	138.897	139.004	138.827	139.038	138.862	101.827	101.808	101.793	101.855	101.830	101.842	101.824	101.827	101.819	101.824	101.855	101.862	101.819	101.778	101.765	101.792	101.792	101.824	101.798	101.778	101.814	101.770	101.786	101.811	101.792	101.772	101.785	101.789	101.792	101.781	101.831	101.806	2016_7_19_17_07_27
FLQS307KGRWV____	-29.382	-29.309	-29.399	-29.506	-29.434	-29.435	-29.468	-29.434	-29.365	-29.435	-29.538	-29.573	-29.400	-29.293	-29.229	-29.331	-29.330	-29.399	-29.369	-29.369	-29.314	-29.330	-29.334	-29.364	-29.330	-29.299	-29.331	-29.372	-29.330	-29.293	-29.469	-29.331	138.947	138.898	139.138	139.036	139.003	138.932	139.108	139.038	139.100	139.072	139.075	139.210	138.964	139.088	138.747	138.963	139.066	139.066	138.852	138.922	138.694	139.168	138.992	139.105	139.066	138.992	138.960	138.992	139.066	138.929	139.097	139.065	101.846	101.822	101.837	101.888	101.862	101.868	101.867	101.859	101.827	101.857	101.897	101.900	101.852	101.800	101.802	101.825	101.816	101.843	101.849	101.843	101.841	101.807	101.823	101.826	101.816	101.810	101.825	101.839	101.816	101.813	101.868	101.816	2016_7_19_17_07_27
FLQS3072GRWV____	-29.581	-29.506	-29.552	-29.657	-29.585	-29.586	-29.621	-29.585	-29.554	-29.587	-29.691	-29.725	-29.552	-29.482	-29.379	-29.484	-29.515	-29.586	-29.517	-29.448	-29.504	-29.482	-29.482	-29.551	-29.515	-29.448	-29.483	-29.483	-29.515	-29.446	-29.621	-29.518	138.812	138.804	139.167	139.024	139.027	138.954	139.095	139.027	139.093	139.130	139.097	139.203	138.924	139.054	138.776	139.023	139.030	139.023	139.022	138.957	138.727	139.159	139.028	139.094	139.030	139.022	139.023	138.993	139.030	138.959	139.060	138.993	101.993	101.964	101.952	102.005	101.977	101.983	101.985	101.977	101.959	101.969	102.012	102.017	101.972	101.934	101.916	101.937	101.949	101.977	101.950	101.929	101.970	101.925	101.936	101.958	101.949	101.923	101.937	101.939	101.949	101.928	101.988	101.953	2016_7_19_17_07_27
FLQS305NGRWM____	-29.644	-29.575	-29.624	-29.731	-29.658	-29.659	-29.692	-29.658	-29.625	-29.658	-29.764	-29.800	-29.623	-29.555	-29.493	-29.555	-29.590	-29.657	-29.589	-29.518	-29.572	-29.555	-29.555	-29.624	-29.590	-29.519	-29.555	-29.556	-29.590	-29.603	-29.695	-29.591	138.948	138.809	139.149	139.079	139.045	139.004	139.144	139.149	139.110	139.116	139.144	139.252	139.008	139.067	138.776	139.037	139.104	139.042	139.036	139.034	138.778	139.142	139.074	139.142	139.104	139.065	139.036	139.039	139.104	138.966	139.078	139.103	102.048	102.033	102.023	102.071	102.045	102.049	102.050	102.037	102.027	102.040	102.079	102.084	102.035	102.003	102.003	102.005	102.014	102.045	102.019	101.991	102.034	101.997	102.002	102.024	102.014	101.989	102.006	102.005	102.014	102.030	102.057	102.014	2016_7_19_17_07_27
FLQS305DGRWM____	-29.613	-29.509	-29.558	-29.664	-29.591	-29.594	-29.628	-29.592	-29.559	-29.593	-29.698	-29.733	-29.558	-29.524	-29.384	-29.489	-29.523	-29.593	-29.559	-29.454	-29.509	-29.489	-29.489	-29.558	-29.523	-29.453	-29.489	-29.488	-29.523	-29.489	-29.663	-29.524	138.996	138.829	139.236	139.164	139.128	139.021	139.196	139.128	139.129	139.168	139.197	139.270	139.089	139.084	138.870	139.056	139.152	139.126	139.016	139.052	138.749	139.156	139.119	139.160	139.152	139.078	139.051	139.117	139.152	138.987	139.126	139.151	102.104	102.076	102.062	102.109	102.084	102.094	102.093	102.084	102.071	102.081	102.120	102.128	102.074	102.061	102.024	102.050	102.055	102.085	102.081	102.036	102.083	102.041	102.044	102.068	102.055	102.034	102.050	102.044	102.055	102.055	102.113	102.055	2016_7_19_17_07_27
FLQS3057GRWM____	-29.496	-29.425	-29.473	-29.579	-29.507	-29.499	-29.542	-29.506	-29.474	-29.507	-29.611	-29.646	-29.464	-29.394	-29.302	-29.405	-29.438	-29.569	-29.439	-29.359	-29.424	-29.394	-29.403	-29.464	-29.438	-29.368	-29.406	-29.405	-29.438	-29.369	-29.543	-29.438	138.961	138.870	139.214	139.166	139.133	138.952	139.202	139.137	139.167	139.175	139.171	139.307	138.987	139.057	138.881	139.089	139.132	139.092	139.059	138.987	138.788	139.127	139.130	139.022	139.132	139.123	139.058	139.122	139.132	139.030	139.135	139.160	101.963	101.943	101.933	101.979	101.953	101.965	101.961	101.952	101.937	101.950	101.991	101.993	101.948	101.915	101.893	101.916	101.926	101.981	101.933	101.907	101.949	101.909	101.912	101.946	101.926	101.899	101.920	101.914	101.926	101.907	101.967	101.924	2016_7_19_17_07_27
FLQS3052GRWY____	-29.231	-29.152	-29.197	-29.267	-29.231	-29.231	-29.266	-29.231	-29.196	-29.231	-29.302	-29.336	-29.196	-29.126	-29.021	-29.128	-29.161	-29.231	-29.161	-29.021	-29.153	-29.126	-29.126	-29.196	-29.161	-29.091	-29.129	-29.126	-29.161	-29.091	-29.266	-29.127	138.820	138.855	139.251	139.154	139.100	138.960	139.100	139.065	139.065	139.100	139.219	139.296	138.995	139.135	138.820	139.109	139.065	139.030	138.995	138.995	138.771	139.135	139.135	139.100	139.065	139.065	139.107	139.100	139.065	138.960	139.219	139.149	101.760	101.726	101.711	101.746	101.737	101.748	101.750	101.739	101.726	101.737	101.754	101.761	101.731	101.692	101.677	101.695	101.712	101.742	101.718	101.662	101.733	101.692	101.692	101.723	101.712	101.684	101.695	101.695	101.712	101.693	101.740	101.691	2016_7_19_17_07_27
FLQS304WGRWM____	-29.631	-29.522	-29.607	-29.716	-29.646	-29.645	-29.679	-29.646	-29.610	-29.643	-29.747	-29.786	-29.612	-29.538	-29.435	-29.541	-29.646	-29.646	-29.575	-29.505	-29.561	-29.538	-29.538	-29.607	-29.646	-29.506	-29.541	-29.541	-29.646	-29.506	-29.679	-29.540	138.916	138.869	139.161	138.981	138.876	138.982	139.191	139.051	139.152	139.157	139.157	139.191	139.122	139.148	138.869	139.081	139.051	138.946	139.080	139.077	138.775	139.158	139.122	139.154	139.051	138.981	139.078	139.114	139.051	138.876	139.123	139.147	102.092	102.053	102.062	102.120	102.101	102.092	102.088	102.087	102.064	102.077	102.118	102.130	102.068	102.036	102.019	102.043	102.087	102.095	102.056	102.029	102.077	102.035	102.038	102.063	102.087	102.037	102.043	102.040	102.087	102.046	102.094	102.037	2016_7_19_17_07_28
FLQS3047GRWM____	-29.507	-29.436	-29.491	-29.597	-29.525	-29.526	-29.560	-29.525	-29.493	-29.527	-29.630	-29.666	-29.491	-29.420	-29.316	-29.424	-29.457	-29.563	-29.457	-29.386	-29.438	-29.421	-29.419	-29.492	-29.457	-29.386	-29.423	-29.422	-29.457	-29.386	-29.562	-29.457	138.945	138.884	139.156	139.113	139.079	139.006	139.147	139.081	139.084	139.118	139.180	139.254	139.044	139.100	138.863	139.010	139.106	139.003	139.036	139.036	138.738	139.182	139.145	139.112	139.106	139.098	139.036	139.075	139.106	139.010	139.111	139.107	102.078	102.056	102.055	102.100	102.074	102.081	102.082	102.074	102.061	102.072	102.107	102.115	102.064	102.032	102.010	102.040	102.045	102.096	102.051	102.023	102.069	102.025	102.027	102.059	102.045	102.018	102.038	102.034	102.045	102.025	102.086	102.045	2016_7_19_17_07_28
FLQS303BGRWM____	-29.107	-29.036	-29.087	-29.232	-29.123	-29.123	-29.156	-29.162	-29.088	-29.162	-29.226	-29.261	-29.088	-29.015	-28.951	-29.055	-29.092	-29.155	-29.053	-28.981	-29.035	-29.052	-29.016	-29.120	-29.092	-28.982	-29.057	-29.018	-29.092	-28.984	-29.192	-29.051	138.967	138.838	139.237	139.061	139.130	138.991	139.197	138.991	139.165	139.026	139.162	139.307	139.062	139.160	138.881	139.136	138.991	139.126	139.092	139.092	138.832	139.235	139.096	139.197	138.991	139.126	138.991	139.129	138.991	139.062	139.128	139.093	101.753	101.736	101.723	101.795	101.746	101.758	101.754	101.773	101.730	101.770	101.784	101.786	101.738	101.701	101.699	101.719	101.746	101.759	101.722	101.693	101.736	101.710	101.707	101.740	101.746	101.691	101.732	101.705	101.746	101.697	101.774	101.721	2016_7_19_17_07_28
FLQS3024GRWM____	-29.427	-29.353	-29.392	-29.506	-29.427	-29.427	-29.469	-29.433	-29.401	-29.435	-29.540	-29.576	-29.392	-29.329	-29.227	-29.332	-29.357	-29.427	-29.366	-29.294	-29.351	-29.330	-29.392	-29.392	-29.357	-29.293	-29.392	-29.331	-29.357	-29.287	-29.471	-29.367	138.974	138.883	139.115	139.223	139.080	139.010	139.222	139.186	139.187	139.222	139.222	139.358	139.045	139.174	138.961	139.114	139.115	139.080	139.112	139.109	138.886	139.251	139.115	139.150	139.115	139.175	139.045	139.147	139.115	139.010	139.213	139.180	102.087	102.065	102.061	102.097	102.078	102.084	102.082	102.071	102.059	102.069	102.110	102.113	102.067	102.031	102.009	102.037	102.047	102.078	102.051	102.023	102.064	102.025	102.061	102.058	102.047	102.017	102.067	102.034	102.047	102.028	102.084	102.046	2016_7_19_17_07_28
FLQS301GGRWM____	-29.570	-29.497	-29.548	-29.653	-29.585	-29.585	-29.618	-29.582	-29.549	-29.584	-29.687	-29.723	-29.548	-29.477	-29.375	-29.480	-29.513	-29.584	-29.514	-29.442	-29.493	-29.480	-29.479	-29.548	-29.513	-29.441	-29.480	-29.479	-29.513	-29.445	-29.621	-29.514	138.923	138.838	139.186	139.117	139.127	139.014	139.156	139.088	139.121	139.150	139.125	139.258	139.018	139.120	138.870	139.055	139.088	139.121	139.054	139.049	138.835	139.196	139.125	139.152	139.088	139.120	139.054	139.090	139.088	139.058	139.160	139.117	101.835	101.813	101.804	101.851	101.823	101.833	101.834	101.825	101.810	101.821	101.864	101.867	101.818	101.782	101.762	101.788	101.798	101.823	101.802	101.774	101.812	101.776	101.782	101.806	101.798	101.767	101.788	101.785	101.798	101.774	101.835	101.796	2016_7_19_17_07_28
FLQS301EGRWQ____	-29.380	-29.315	-29.398	-29.468	-29.433	-29.399	-29.432	-29.433	-29.364	-29.434	-29.502	-29.538	-29.399	-29.329	-29.187	-29.329	-29.328	-29.433	-29.363	-29.293	-29.312	-29.328	-29.328	-29.362	-29.328	-29.293	-29.330	-29.330	-29.328	-29.293	-29.470	-29.364	139.058	138.887	139.191	139.187	139.151	139.078	139.254	139.188	139.187	139.223	139.191	139.330	139.079	139.137	138.932	139.114	139.180	139.150	139.112	139.106	138.846	139.254	139.147	139.216	139.180	139.208	139.143	139.146	139.180	139.046	139.184	139.144	102.068	102.057	102.064	102.092	102.081	102.074	102.072	102.078	102.051	102.075	102.105	102.108	102.074	102.041	102.002	102.043	102.037	102.081	102.057	102.030	102.059	102.031	102.040	102.048	102.037	102.021	102.041	102.041	102.037	102.035	102.093	102.054	2016_7_19_17_07_28
