SN	Distance_X_LOGO_MainBoard_Sim1	Distance_X_LOGO_MainBoard_Sim2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Sim1	Distance_Y_LOGO_MainBoard_Sim2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Sim1	Angle_MainBoard_Sim2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS305DGRWM____	-57.864	-57.829	-57.793	-57.827	-57.825	-57.862	-57.790	-57.827	-57.861	-57.864	-57.825	-57.894	-57.757	-57.794	-57.829	-57.759	-57.719	-57.860	-57.826	-57.759	-57.896	-57.864	-57.830	-57.826	-57.722	-57.863	-57.760	-57.826	-57.792	-57.863	-57.862	-57.864	-57.877	-57.810	-57.912	-57.913	-57.809	-57.911	-57.911	-57.879	-57.981	-57.844	-57.809	-57.877	-57.912	-57.844	-57.981	-57.807	-57.875	-57.809	-57.914	-57.770	-57.946	-57.843	-57.948	-57.809	-57.767	-57.842	-57.844	-57.842	-57.879	-57.772	-57.912	-57.877	224.669	224.654	224.722	224.706	224.655	224.687	224.723	224.689	224.722	224.653	224.655	224.655	224.740	224.688	224.738	224.686	224.740	224.638	224.707	224.669	224.688	224.653	224.722	224.654	224.686	224.652	224.705	224.671	224.706	224.618	224.688	224.669	2016_7_19_16_59_22
FLQS3057GRWM____	-57.845	-57.772	-57.775	-57.771	-57.772	-57.807	-57.770	-57.772	-57.837	-57.809	-57.772	-57.872	-57.740	-57.775	-57.810	-57.741	-57.703	-57.802	-57.772	-57.740	-57.874	-57.843	-57.811	-57.770	-57.704	-57.844	-57.740	-57.765	-57.775	-57.843	-57.843	-57.845	-57.875	-57.806	-57.910	-57.877	-57.839	-57.875	-57.907	-57.876	-57.980	-57.875	-57.839	-57.874	-57.877	-57.842	-57.980	-57.841	-57.910	-57.839	-57.945	-57.803	-57.943	-57.842	-57.946	-57.840	-57.801	-57.840	-57.876	-57.841	-57.878	-57.771	-57.876	-57.875	225.352	225.354	225.404	225.389	225.371	225.371	225.405	225.389	225.408	225.370	225.371	225.338	225.405	225.370	225.421	225.387	225.439	225.355	225.423	225.369	225.371	225.337	225.404	225.371	225.385	225.335	225.404	225.375	225.388	225.301	225.353	225.352	2016_7_19_16_59_22
FLQS3052GRWY____	-57.892	-57.820	-57.823	-57.819	-57.817	-57.854	-57.818	-57.819	-57.855	-57.822	-57.817	-57.888	-57.789	-57.823	-57.859	-57.788	-57.749	-57.854	-57.820	-57.789	-57.891	-57.857	-57.859	-57.818	-57.752	-57.857	-57.788	-57.854	-57.822	-57.857	-57.890	-57.892	-57.881	-57.814	-57.915	-57.917	-57.813	-57.915	-57.882	-57.883	-57.982	-57.880	-57.813	-57.880	-57.914	-57.847	-57.984	-57.810	-57.880	-57.811	-57.950	-57.774	-57.948	-57.845	-57.950	-57.847	-57.772	-57.845	-57.881	-57.846	-57.882	-57.775	-57.917	-57.881	224.657	224.660	224.709	224.711	224.661	224.693	224.695	224.695	224.726	224.692	224.661	224.659	224.725	224.675	224.725	224.674	224.728	224.641	224.727	224.656	224.691	224.657	224.708	224.677	224.673	224.657	224.709	224.659	224.693	224.623	224.676	224.657	2016_7_19_16_59_22
FLQS304WGRWM____	-57.905	-57.831	-57.834	-57.829	-57.829	-57.867	-57.832	-57.829	-57.867	-57.869	-57.829	-57.901	-57.799	-57.835	-57.870	-57.801	-57.764	-57.866	-57.831	-57.800	-57.904	-57.905	-57.871	-57.831	-57.763	-57.905	-57.800	-57.867	-57.834	-57.904	-57.903	-57.905	-58.022	-57.955	-58.059	-58.022	-57.988	-58.057	-58.058	-57.985	-58.127	-58.022	-57.988	-58.024	-58.061	-57.989	-58.128	-57.988	-58.060	-57.989	-58.093	-57.950	-58.092	-57.989	-58.094	-57.989	-57.912	-57.987	-58.025	-57.988	-58.026	-57.917	-58.057	-58.022	225.395	225.398	225.448	225.433	225.416	225.431	225.449	225.414	225.465	225.412	225.416	225.398	225.467	225.413	225.464	225.430	225.484	225.398	225.467	225.411	225.430	225.378	225.447	225.416	225.411	225.378	225.449	225.397	225.432	225.344	225.413	225.395	2016_7_19_16_59_22
FLQS3047GRWM____	-57.725	-57.690	-57.689	-57.720	-57.723	-57.724	-57.688	-57.686	-57.724	-57.723	-57.723	-57.755	-57.620	-57.690	-57.725	-57.657	-57.619	-57.723	-57.686	-57.657	-57.758	-57.724	-57.724	-57.688	-57.621	-57.759	-57.621	-57.724	-57.653	-57.723	-57.759	-57.725	-57.813	-57.784	-57.847	-57.808	-57.778	-57.848	-57.848	-57.771	-57.918	-57.812	-57.778	-57.808	-57.850	-57.780	-57.918	-57.781	-57.850	-57.775	-57.884	-57.784	-57.878	-57.820	-57.884	-57.780	-57.740	-57.778	-57.814	-57.778	-57.814	-57.748	-57.809	-57.813	224.707	224.710	224.742	224.707	224.691	224.725	224.743	224.705	224.759	224.707	224.691	224.689	224.777	224.707	224.759	224.724	224.778	224.689	224.761	224.726	224.722	224.711	224.742	224.709	224.722	224.672	224.759	224.690	224.743	224.675	224.688	224.707	2016_7_19_16_59_22
FLQS303BGRWM____	-57.990	-57.950	-57.952	-57.948	-57.948	-57.984	-57.949	-57.948	-57.988	-57.987	-57.948	-58.021	-57.917	-57.953	-57.990	-57.919	-57.846	-57.986	-57.948	-57.919	-58.022	-58.023	-57.989	-57.914	-57.881	-58.022	-57.887	-57.984	-57.952	-58.021	-58.019	-57.990	-57.906	-57.837	-57.941	-57.942	-57.871	-57.973	-57.943	-57.906	-58.042	-57.905	-57.871	-57.904	-57.942	-57.870	-58.011	-57.870	-57.939	-57.870	-57.977	-57.833	-58.006	-57.903	-57.977	-57.871	-57.830	-57.869	-57.906	-57.902	-57.907	-57.798	-57.975	-57.906	225.296	225.281	225.332	225.334	225.299	225.332	225.334	225.316	225.364	225.296	225.299	225.279	225.350	225.296	225.348	225.313	225.383	225.279	225.351	225.294	225.329	225.278	225.331	225.316	225.312	225.262	225.347	225.296	225.315	225.227	225.315	225.296	2016_7_19_16_59_23
FLQS3024GRWM____	-57.976	-57.933	-57.907	-57.902	-57.933	-57.937	-57.903	-57.933	-57.972	-57.941	-57.933	-57.972	-57.872	-57.907	-57.974	-57.872	-57.835	-57.938	-57.934	-57.872	-57.975	-57.976	-57.943	-57.902	-57.866	-57.975	-57.873	-57.938	-57.906	-57.975	-57.972	-57.976	-57.960	-57.889	-57.994	-57.993	-57.922	-57.994	-57.992	-57.958	-58.061	-57.958	-57.922	-57.956	-57.994	-57.924	-58.061	-57.922	-57.992	-57.922	-58.027	-57.886	-58.025	-57.925	-58.027	-57.924	-57.882	-57.924	-57.959	-57.923	-57.961	-57.854	-57.994	-57.960	225.329	225.315	225.380	225.382	225.332	225.365	225.381	225.350	225.381	225.345	225.332	225.329	225.397	225.345	225.380	225.362	225.415	225.329	225.383	225.344	225.362	225.312	225.379	225.348	225.345	225.312	225.380	225.330	225.364	225.277	225.348	225.329	2016_7_19_16_59_23
FLQS301GGRWM____	-57.968	-57.894	-57.897	-57.893	-57.892	-57.929	-57.893	-57.892	-57.929	-57.933	-57.892	-57.996	-57.861	-57.896	-57.933	-57.861	-57.824	-57.929	-57.923	-57.860	-57.964	-57.965	-57.933	-57.893	-57.824	-57.967	-57.862	-57.929	-57.897	-57.966	-57.964	-57.968	-58.011	-57.908	-58.045	-58.047	-57.942	-58.048	-58.047	-58.013	-58.080	-58.011	-57.942	-58.012	-58.015	-57.943	-58.083	-57.942	-58.044	-57.942	-58.050	-57.905	-58.046	-57.945	-58.050	-57.978	-57.900	-57.945	-57.978	-57.944	-58.012	-57.907	-58.049	-58.011	225.358	225.344	225.410	225.413	225.362	225.396	225.413	225.397	225.412	225.376	225.362	225.345	225.413	225.360	225.411	225.377	225.446	225.343	225.400	225.359	225.377	225.327	225.395	225.379	225.375	225.326	225.394	225.344	225.394	225.308	225.379	225.358	2016_7_19_16_59_23
FLQS301EGRWQ____	-57.969	-57.899	-57.899	-57.895	-57.897	-57.930	-57.895	-57.896	-57.928	-57.934	-57.897	-57.962	-57.864	-57.902	-57.933	-57.867	-57.827	-57.928	-57.895	-57.865	-57.964	-57.970	-57.934	-57.894	-57.861	-57.968	-57.865	-57.932	-57.900	-57.969	-57.967	-57.969	-57.970	-57.900	-58.002	-58.004	-57.934	-58.003	-58.004	-57.969	-58.071	-57.969	-57.934	-58.001	-58.002	-57.933	-58.073	-57.933	-58.001	-57.933	-58.038	-57.896	-58.036	-57.936	-58.041	-57.935	-57.893	-57.934	-57.968	-57.933	-57.970	-57.865	-58.005	-57.970	225.337	225.338	225.388	225.391	225.356	225.373	225.391	225.373	225.407	225.355	225.356	225.356	225.405	225.352	225.406	225.370	225.423	225.339	225.408	225.352	225.373	225.320	225.390	225.357	225.353	225.320	225.388	225.337	225.372	225.285	225.355	225.337	2016_7_19_16_59_23
FLQS300VGRWQ____	-57.834	-57.760	-57.763	-57.760	-57.759	-57.795	-57.759	-57.761	-57.794	-57.798	-57.759	-57.826	-57.728	-57.763	-57.798	-57.728	-57.691	-57.793	-57.760	-57.728	-57.863	-57.833	-57.798	-57.759	-57.692	-57.833	-57.729	-57.795	-57.763	-57.832	-57.831	-57.834	-57.883	-57.781	-57.918	-57.920	-57.850	-57.918	-57.918	-57.885	-57.986	-57.884	-57.850	-57.883	-57.918	-57.849	-57.986	-57.848	-57.917	-57.849	-57.954	-57.812	-57.951	-57.850	-57.953	-57.851	-57.808	-57.850	-57.883	-57.848	-57.885	-57.779	-57.918	-57.883	225.361	225.347	225.414	225.416	225.382	225.398	225.416	225.399	225.432	225.380	225.382	225.365	225.431	225.380	225.430	225.396	225.449	225.365	225.433	225.378	225.381	225.345	225.414	225.382	225.394	225.345	225.413	225.363	225.398	225.311	225.380	225.361	2016_7_19_16_59_23
FLQS300RGRWY____	-57.965	-57.924	-57.892	-57.891	-57.890	-57.926	-57.890	-57.890	-57.929	-57.928	-57.890	-57.962	-57.859	-57.895	-57.930	-57.862	-57.821	-57.926	-57.890	-57.860	-57.964	-57.966	-57.930	-57.890	-57.822	-57.964	-57.860	-57.959	-57.893	-57.996	-57.996	-57.965	-57.960	-57.891	-57.995	-57.996	-57.925	-57.995	-57.995	-57.960	-58.067	-57.960	-57.925	-57.960	-57.957	-57.927	-58.066	-57.928	-57.996	-57.925	-58.032	-57.889	-58.030	-57.926	-58.032	-57.926	-57.887	-57.926	-57.963	-57.924	-57.962	-57.854	-57.996	-57.960	224.661	224.646	224.714	224.715	224.680	224.697	224.715	224.698	224.731	224.679	224.680	224.662	224.711	224.679	224.730	224.695	224.750	224.662	224.733	224.677	224.695	224.643	224.713	224.681	224.695	224.644	224.714	224.646	224.697	224.592	224.663	224.661	2016_7_19_16_59_23
FLQS300LGRWQ____	-57.837	-57.760	-57.764	-57.758	-57.759	-57.794	-57.759	-57.758	-57.829	-57.799	-57.759	-57.862	-57.729	-57.766	-57.800	-57.731	-57.690	-57.794	-57.759	-57.731	-57.833	-57.835	-57.801	-57.758	-57.692	-57.835	-57.730	-57.795	-57.764	-57.834	-57.830	-57.837	-57.916	-57.884	-57.988	-57.989	-57.920	-57.988	-57.989	-57.953	-58.062	-57.953	-57.920	-57.956	-57.989	-57.920	-58.058	-57.918	-57.989	-57.922	-58.025	-57.881	-58.024	-57.919	-58.024	-57.919	-57.879	-57.918	-57.954	-57.918	-57.956	-57.848	-57.990	-57.916	225.376	225.398	225.448	225.451	225.417	225.433	225.451	225.434	225.452	225.413	225.417	225.383	225.466	225.414	225.465	225.430	225.485	225.400	225.469	225.412	225.432	225.379	225.448	225.416	225.430	225.378	225.448	225.398	225.432	225.344	225.416	225.376	2016_7_19_16_59_24
FLQS300LGRWM____	-57.830	-57.756	-57.760	-57.756	-57.754	-57.793	-57.754	-57.756	-57.793	-57.793	-57.754	-57.827	-57.725	-57.761	-57.794	-57.727	-57.686	-57.754	-57.757	-57.726	-57.829	-57.830	-57.795	-57.755	-57.687	-57.829	-57.726	-57.791	-57.760	-57.828	-57.790	-57.830	-57.937	-57.838	-57.975	-57.975	-57.873	-57.974	-57.942	-57.940	-58.046	-57.937	-57.873	-57.937	-57.976	-57.907	-58.009	-57.905	-57.943	-57.869	-58.009	-57.870	-57.975	-57.903	-58.009	-57.905	-57.866	-57.902	-57.941	-57.904	-57.942	-57.834	-57.975	-57.937	224.719	224.708	224.773	224.775	224.726	224.757	224.760	224.758	224.792	224.738	224.726	224.721	224.791	224.739	224.773	224.755	224.794	224.724	224.792	224.738	224.739	224.703	224.773	224.741	224.755	224.703	224.773	224.723	224.757	224.670	224.758	224.719	2016_7_19_16_59_24
FLQS3009GRWQ____	-57.968	-57.893	-57.896	-57.893	-57.892	-57.929	-57.893	-57.893	-57.929	-57.931	-57.892	-57.963	-57.861	-57.897	-57.933	-57.863	-57.822	-57.927	-57.893	-57.862	-57.964	-57.967	-57.933	-57.892	-57.824	-57.966	-57.862	-57.928	-57.896	-57.964	-57.965	-57.968	-58.020	-57.954	-58.054	-58.059	-57.990	-58.056	-58.057	-58.023	-58.127	-58.020	-57.990	-58.022	-58.057	-57.987	-58.126	-57.986	-58.055	-57.987	-58.092	-57.949	-58.091	-57.987	-58.091	-57.988	-57.947	-57.984	-58.021	-57.987	-58.021	-57.916	-58.057	-58.020	225.363	225.367	225.415	225.419	225.385	225.400	225.418	225.402	225.434	225.381	225.385	225.366	225.434	225.381	225.432	225.398	225.452	225.367	225.435	225.380	225.399	225.347	225.415	225.385	225.398	225.346	225.415	225.366	225.399	225.314	225.383	225.363	2016_7_19_16_59_24
FLQS2F0LGRX5____	-57.952	-57.881	-57.883	-57.848	-57.847	-57.883	-57.881	-57.880	-57.923	-57.917	-57.847	-57.957	-57.847	-57.885	-57.919	-57.851	-57.813	-57.923	-57.848	-57.851	-57.959	-57.953	-57.919	-57.881	-57.813	-57.952	-57.849	-57.884	-57.882	-57.952	-57.918	-57.952	-57.950	-57.880	-57.986	-57.985	-57.916	-57.986	-57.952	-57.947	-58.059	-57.952	-57.916	-57.955	-57.986	-57.917	-58.058	-57.917	-57.987	-57.919	-58.019	-57.881	-58.022	-57.917	-58.024	-57.915	-57.877	-57.915	-57.951	-57.916	-57.952	-57.843	-57.986	-57.950	225.336	225.336	225.388	225.405	225.371	225.388	225.372	225.370	225.404	225.354	225.371	225.336	225.406	225.353	225.406	225.370	225.423	225.335	225.422	225.352	225.368	225.319	225.389	225.354	225.369	225.319	225.388	225.353	225.371	225.283	225.371	225.336	2016_7_19_16_59_24
FLQS2EQUGRX5____	-57.710	-57.635	-57.601	-57.639	-57.635	-57.672	-57.638	-57.638	-57.674	-57.674	-57.635	-57.708	-57.567	-57.640	-57.637	-57.606	-57.569	-57.673	-57.639	-57.607	-57.709	-57.668	-57.677	-57.635	-57.568	-57.710	-57.606	-57.671	-57.599	-57.671	-57.711	-57.710	-57.945	-57.874	-57.980	-57.977	-57.910	-57.979	-57.979	-57.941	-58.046	-57.944	-57.910	-57.944	-57.979	-57.908	-58.050	-57.908	-57.976	-57.910	-58.012	-57.873	-58.011	-57.909	-58.014	-57.912	-57.871	-57.910	-57.944	-57.909	-57.943	-57.840	-57.978	-57.945	225.437	225.439	225.508	225.488	225.457	225.472	225.490	225.470	225.505	225.454	225.457	225.437	225.525	225.453	225.525	225.470	225.522	225.438	225.505	225.452	225.470	225.440	225.487	225.457	225.471	225.420	225.488	225.438	225.491	225.404	225.453	225.437	2016_7_19_16_59_24
FLQS2DERGRX5____	-57.863	-57.825	-57.790	-57.825	-57.824	-57.860	-57.785	-57.825	-57.861	-57.825	-57.824	-57.894	-57.757	-57.827	-57.826	-57.758	-57.716	-57.860	-57.825	-57.758	-57.897	-57.897	-57.827	-57.783	-57.756	-57.861	-57.758	-57.860	-57.790	-57.895	-57.896	-57.863	-57.963	-57.894	-57.998	-57.998	-57.929	-57.996	-57.998	-57.962	-58.067	-57.963	-57.929	-57.963	-57.998	-57.929	-58.069	-57.929	-58.031	-57.928	-58.033	-57.895	-58.031	-57.961	-58.035	-57.928	-57.892	-57.927	-57.964	-57.928	-57.963	-57.859	-57.997	-57.963	225.387	225.371	225.440	225.423	225.389	225.404	225.442	225.405	225.439	225.405	225.389	225.371	225.456	225.387	225.458	225.422	225.493	225.370	225.440	225.405	225.403	225.369	225.440	225.409	225.405	225.370	225.439	225.371	225.422	225.319	225.387	225.387	2016_7_19_16_59_25
FLQS2CKUGRX5	-57.974	-57.931	-57.904	-57.932	-57.932	-57.938	-57.900	-57.932	-57.936	-57.939	-57.932	-57.971	-57.869	-57.933	-57.969	-57.870	-57.831	-57.936	-57.931	-57.869	-57.972	-58.003	-57.940	-57.899	-57.862	-57.973	-57.870	-57.936	-57.904	-58.001	-57.973	-57.974	-57.959	-57.886	-57.992	-57.990	-57.922	-57.993	-57.992	-57.956	-58.062	-57.958	-57.922	-57.958	-57.993	-57.921	-58.063	-57.920	-57.990	-57.921	-58.025	-57.850	-58.026	-57.924	-58.030	-57.922	-57.883	-57.923	-57.956	-57.921	-57.957	-57.851	-57.993	-57.959	224.655	224.641	224.706	224.692	224.658	224.690	224.708	224.675	224.725	224.673	224.658	224.656	224.724	224.657	224.709	224.688	224.742	224.656	224.709	224.653	224.690	224.624	224.708	224.674	224.673	224.638	224.706	224.655	224.689	224.589	224.673	224.655	2016_7_19_16_59_25
FLQS2C9EGRX5____	-57.950	-57.847	-57.848	-57.878	-57.878	-57.913	-57.847	-57.877	-57.912	-57.915	-57.878	-57.946	-57.844	-57.881	-57.915	-57.846	-57.810	-57.879	-57.878	-57.846	-57.915	-57.950	-57.915	-57.879	-57.777	-57.950	-57.845	-57.883	-57.879	-57.949	-57.949	-57.950	-57.935	-57.834	-57.939	-57.941	-57.869	-57.941	-57.970	-57.904	-58.009	-57.903	-57.869	-57.936	-57.940	-57.869	-58.009	-57.868	-57.938	-57.867	-57.976	-57.832	-58.005	-57.867	-57.975	-57.903	-57.828	-57.899	-57.905	-57.869	-57.905	-57.829	-57.940	-57.935	224.655	224.657	224.708	224.694	224.659	224.676	224.724	224.676	224.711	224.657	224.659	224.658	224.711	224.657	224.709	224.674	224.726	224.657	224.711	224.656	224.708	224.622	224.692	224.675	224.688	224.638	224.692	224.656	224.676	224.604	224.659	224.655	2016_7_19_16_59_25
FLQS2C6NGRX5____	-58.030	-57.956	-57.960	-57.955	-57.954	-57.991	-57.955	-57.954	-57.992	-57.996	-57.954	-58.026	-57.924	-57.961	-57.995	-57.926	-57.885	-57.991	-57.955	-57.926	-58.026	-58.031	-57.995	-57.920	-57.885	-57.997	-57.926	-57.991	-57.960	-58.030	-58.026	-58.030	-57.945	-57.877	-57.982	-57.982	-57.876	-57.981	-57.980	-57.948	-58.052	-57.944	-57.876	-57.946	-57.983	-57.911	-58.051	-57.910	-57.980	-57.911	-58.017	-57.873	-58.016	-57.909	-58.016	-57.913	-57.836	-57.911	-57.947	-57.911	-57.948	-57.839	-57.982	-57.945	225.295	225.298	225.348	225.351	225.299	225.332	225.349	225.334	225.367	225.312	225.299	225.298	225.366	225.312	225.364	225.329	225.384	225.298	225.368	225.311	225.332	225.277	225.347	225.333	225.313	225.294	225.347	225.297	225.331	225.243	225.315	225.295	2016_7_19_16_59_25
FLQS2BJ4GRX5____	-57.900	-57.828	-57.829	-57.828	-57.829	-57.866	-57.827	-57.830	-57.863	-57.862	-57.829	-57.896	-57.795	-57.829	-57.866	-57.796	-57.758	-57.862	-57.828	-57.794	-57.899	-57.899	-57.867	-57.827	-57.759	-57.899	-57.762	-57.863	-57.830	-57.898	-57.900	-57.900	-58.001	-57.894	-58.038	-57.998	-57.966	-58.037	-58.038	-58.000	-58.110	-57.921	-57.966	-57.921	-58.000	-57.930	-58.108	-57.929	-58.038	-57.926	-58.071	-57.891	-58.069	-57.931	-58.073	-57.969	-57.889	-57.967	-57.963	-57.927	-58.003	-57.895	-57.999	-58.001	225.387	225.370	225.440	225.421	225.405	225.421	225.441	225.421	225.459	225.367	225.405	225.349	225.438	225.387	225.457	225.403	225.476	225.369	225.457	225.385	225.421	225.353	225.439	225.407	225.402	225.370	225.436	225.369	225.423	225.336	225.386	225.387	2016_7_19_16_59_25
FLQS224TGRWM____	-57.916	-57.841	-57.844	-57.840	-57.840	-57.876	-57.839	-57.870	-57.878	-57.909	-57.840	-57.911	-57.808	-57.874	-57.910	-57.810	-57.770	-57.877	-57.870	-57.810	-57.914	-57.914	-57.879	-57.838	-57.773	-57.915	-57.810	-57.876	-57.843	-57.913	-57.911	-57.916	-58.094	-58.025	-58.128	-58.130	-58.060	-58.129	-58.129	-58.096	-58.200	-58.093	-58.060	-58.096	-58.130	-58.059	-58.199	-58.059	-58.128	-58.060	-58.165	-57.985	-58.165	-58.059	-58.165	-58.062	-57.983	-58.058	-58.094	-58.059	-58.095	-57.990	-58.130	-58.094	224.751	224.754	224.804	224.806	224.772	224.788	224.807	224.774	224.822	224.754	224.772	224.754	224.822	224.754	224.806	224.786	224.840	224.753	224.809	224.750	224.787	224.735	224.804	224.774	224.767	224.734	224.804	224.754	224.788	224.701	224.772	224.751	2016_7_19_16_59_25
FLQS224LGRWM____	-57.829	-57.757	-57.760	-57.757	-57.757	-57.791	-57.754	-57.757	-57.789	-57.793	-57.757	-57.822	-57.725	-57.761	-57.795	-57.726	-57.687	-57.788	-57.756	-57.726	-57.824	-57.829	-57.795	-57.754	-57.688	-57.828	-57.726	-57.791	-57.760	-57.827	-57.827	-57.829	-58.009	-57.910	-58.045	-58.047	-57.978	-58.046	-58.046	-58.013	-58.115	-58.009	-57.978	-58.009	-58.015	-57.976	-58.082	-57.943	-58.044	-57.942	-58.049	-57.907	-58.078	-57.943	-58.080	-57.976	-57.903	-57.974	-58.011	-57.975	-58.013	-57.905	-58.047	-58.009	225.426	225.413	225.478	225.481	225.446	225.463	225.481	225.464	225.498	225.444	225.446	225.430	225.480	225.443	225.479	225.444	225.514	225.413	225.482	225.427	225.463	225.393	225.478	225.447	225.444	225.409	225.478	225.428	225.462	225.375	225.446	225.426	2016_7_19_16_59_26
FLQS200ZGRX8____	-57.753	-57.682	-57.649	-57.681	-57.681	-57.716	-57.681	-57.681	-57.714	-57.719	-57.681	-57.748	-57.646	-57.682	-57.719	-57.647	-57.612	-57.713	-57.682	-57.647	-57.749	-57.752	-57.719	-57.681	-57.612	-57.753	-57.647	-57.717	-57.682	-57.751	-57.752	-57.753	-57.900	-57.830	-57.935	-57.937	-57.866	-57.937	-57.934	-57.900	-58.002	-57.901	-57.866	-57.898	-57.936	-57.863	-58.004	-57.862	-57.932	-57.864	-57.971	-57.826	-57.967	-57.864	-57.969	-57.865	-57.822	-57.864	-57.900	-57.864	-57.903	-57.792	-57.937	-57.900	225.410	225.410	225.478	225.464	225.429	225.446	225.462	225.446	225.480	225.427	225.429	225.411	225.481	225.427	225.478	225.444	225.496	225.412	225.480	225.426	225.445	225.393	225.461	225.428	225.441	225.392	225.462	225.410	225.446	225.358	225.429	225.410	2016_7_19_16_59_26
FLNS2037GRWV____	-57.769	-57.655	-57.700	-57.726	-57.724	-57.729	-57.694	-57.653	-57.730	-57.734	-57.724	-57.761	-57.664	-57.699	-57.735	-57.665	-57.626	-57.727	-57.726	-57.664	-57.764	-57.769	-57.734	-57.694	-57.627	-57.768	-57.665	-57.761	-57.699	-57.800	-57.765	-57.769	-57.875	-57.773	-57.908	-57.879	-57.842	-57.913	-57.911	-57.842	-57.978	-57.875	-57.842	-57.876	-57.876	-57.807	-57.977	-57.806	-57.908	-57.843	-57.913	-57.770	-57.944	-57.840	-57.945	-57.840	-57.767	-57.839	-57.877	-57.842	-57.876	-57.768	-57.879	-57.875	225.390	225.396	225.440	225.413	225.396	225.428	225.444	225.431	225.460	225.407	225.396	225.394	225.443	225.390	225.457	225.407	225.477	225.394	225.430	225.390	225.426	225.372	225.441	225.410	225.406	225.372	225.442	225.377	225.425	225.321	225.393	225.390	2016_7_19_16_59_26
