SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30K3GRWY____	-37.314	-37.215	-37.288	-37.288	-37.210	-37.244	-37.284	-37.284	-37.247	-37.319	-37.250	-37.288	-37.245	-37.249	-37.296	-37.288	-37.293	-37.283	-37.288	-37.286	-37.287	-37.317	-37.284	-37.258	-37.250	-37.244	-37.253	-37.287	-37.209	-37.210	-37.215	-37.253	-139.454	-139.453	-139.416	-139.416	-139.382	-139.373	-139.386	-139.386	-139.384	-139.350	-139.301	-139.416	-139.418	-139.384	-139.408	-139.416	-139.417	-139.418	-139.416	-139.381	-139.381	-139.350	-139.420	-139.374	-139.350	-139.373	-139.409	-139.455	-139.382	-139.382	-139.383	-139.409	255.330	255.368	255.336	255.336	255.363	255.348	255.334	255.334	255.348	255.317	255.339	255.336	255.352	255.348	255.332	255.336	255.334	255.338	255.336	255.333	255.333	255.318	255.338	255.343	255.344	255.348	255.349	255.340	255.363	255.363	255.361	255.349	2016_7_19_17_01_03
FLQS30K1GRWY____	-37.252	-37.151	-37.185	-37.185	-37.101	-37.212	-37.223	-37.223	-37.184	-37.251	-37.179	-37.185	-37.146	-37.187	-37.223	-37.185	-37.146	-37.219	-37.185	-37.215	-37.211	-37.252	-37.218	-37.188	-37.184	-37.212	-37.147	-37.218	-37.147	-37.101	-37.147	-37.147	-139.344	-139.340	-139.306	-139.306	-139.271	-139.345	-139.273	-139.273	-139.273	-139.236	-139.234	-139.306	-139.309	-139.273	-139.343	-139.306	-139.309	-139.309	-139.306	-139.310	-139.309	-139.234	-139.308	-139.305	-139.238	-139.345	-139.343	-139.341	-139.270	-139.271	-139.272	-139.343	254.744	254.783	254.766	254.766	254.795	254.760	254.748	254.748	254.763	254.733	254.761	254.766	254.781	254.762	254.756	254.766	254.781	254.753	254.766	254.755	254.757	254.733	254.754	254.765	254.760	254.760	254.785	254.757	254.777	254.795	254.777	254.785	2016_7_19_17_01_03
FLQS30JCGRWV____	-37.349	-37.210	-37.316	-37.316	-37.279	-37.314	-37.355	-37.355	-37.317	-37.387	-37.311	-37.316	-37.316	-37.282	-37.320	-37.316	-37.324	-37.354	-37.316	-37.316	-37.318	-37.389	-37.355	-37.283	-37.283	-37.314	-37.279	-37.317	-37.248	-37.279	-37.246	-37.279	-139.270	-139.273	-139.236	-139.236	-139.197	-139.190	-139.201	-139.201	-139.203	-139.169	-139.165	-139.236	-139.236	-139.203	-139.272	-139.236	-139.235	-139.237	-139.236	-139.159	-139.198	-139.167	-139.237	-139.237	-139.167	-139.190	-139.272	-139.271	-139.202	-139.197	-139.203	-139.272	254.822	254.875	254.831	254.831	254.841	254.827	254.812	254.812	254.827	254.797	254.825	254.831	254.831	254.841	254.833	254.831	254.827	254.816	254.831	254.823	254.826	254.796	254.816	254.844	254.837	254.827	254.849	254.834	254.853	254.841	254.854	254.849	2016_7_19_17_01_03
FLQS30J0GRWV____	-37.596	-37.456	-37.439	-37.439	-37.394	-37.604	-37.566	-37.566	-37.438	-37.605	-37.433	-37.439	-37.441	-37.483	-37.524	-37.439	-37.536	-37.524	-37.439	-37.516	-37.520	-37.603	-37.474	-37.485	-37.486	-37.604	-37.438	-37.568	-37.405	-37.394	-37.400	-37.438	-139.314	-139.275	-139.240	-139.240	-139.205	-139.310	-139.202	-139.202	-139.206	-139.168	-139.170	-139.240	-139.243	-139.206	-139.315	-139.240	-139.234	-139.240	-139.240	-139.242	-139.238	-139.166	-139.240	-139.239	-139.170	-139.310	-139.276	-139.274	-139.203	-139.205	-139.205	-139.276	254.658	254.708	254.710	254.710	254.724	254.655	254.658	254.658	254.707	254.639	254.706	254.710	254.710	254.690	254.686	254.710	254.673	254.678	254.710	254.681	254.679	254.640	254.697	254.693	254.685	254.655	254.715	254.664	254.720	254.724	254.722	254.715	2016_7_19_17_01_04
FLQS30HZGRWY____	-36.828	-36.761	-36.802	-36.802	-36.748	-36.874	-36.874	-36.874	-36.800	-36.904	-36.794	-36.802	-36.800	-36.831	-36.838	-36.802	-36.799	-36.871	-36.802	-36.836	-36.797	-36.900	-36.833	-36.837	-36.795	-36.874	-36.803	-36.837	-36.754	-36.748	-36.760	-36.803	-139.409	-139.406	-139.370	-139.370	-139.333	-139.415	-139.337	-139.337	-139.335	-139.300	-139.297	-139.370	-139.371	-139.333	-139.409	-139.370	-139.374	-139.373	-139.370	-139.334	-139.336	-139.300	-139.374	-139.369	-139.301	-139.415	-139.409	-139.405	-139.332	-139.333	-139.337	-139.409	255.009	255.034	255.015	255.015	255.032	254.992	254.984	254.984	255.012	254.969	255.011	255.015	255.016	255.000	255.005	255.015	255.017	254.989	255.015	254.998	255.013	254.970	255.003	255.001	255.011	254.992	255.019	255.005	255.029	255.032	255.028	255.019	2016_7_19_17_01_04
FLQS30H6GRWV____	-36.949	-36.845	-36.873	-36.873	-36.831	-36.911	-36.914	-36.914	-36.874	-36.945	-36.867	-36.873	-36.874	-36.876	-36.958	-36.873	-36.878	-36.914	-36.873	-36.874	-36.872	-36.946	-36.911	-36.878	-36.877	-36.911	-36.876	-36.915	-36.838	-36.831	-36.839	-36.876	-139.278	-139.276	-139.239	-139.239	-139.204	-139.239	-139.208	-139.208	-139.206	-139.175	-139.167	-139.239	-139.241	-139.207	-139.277	-139.239	-139.243	-139.242	-139.239	-139.207	-139.204	-139.172	-139.244	-139.239	-139.172	-139.239	-139.277	-139.280	-139.203	-139.204	-139.206	-139.277	254.926	254.966	254.951	254.951	254.964	254.936	254.932	254.932	254.947	254.917	254.946	254.951	254.951	254.947	254.922	254.951	254.950	254.936	254.951	254.948	254.948	254.916	254.937	254.949	254.943	254.936	254.954	254.939	254.961	254.964	254.961	254.954	2016_7_19_17_01_04
FLQS30GQGRWV____	-37.134	-36.988	-37.024	-37.024	-36.981	-37.101	-37.100	-37.100	-37.061	-37.135	-37.016	-37.024	-37.025	-37.061	-37.104	-37.024	-37.026	-37.101	-37.024	-37.100	-37.063	-37.132	-37.060	-37.063	-37.061	-37.101	-37.026	-37.063	-36.985	-36.981	-37.026	-37.026	-139.346	-139.345	-139.309	-139.309	-139.276	-139.311	-139.276	-139.276	-139.275	-139.243	-139.237	-139.309	-139.311	-139.278	-139.344	-139.309	-139.313	-139.311	-139.309	-139.278	-139.276	-139.241	-139.312	-139.310	-139.243	-139.311	-139.344	-139.347	-139.275	-139.276	-139.274	-139.344	254.830	254.886	254.869	254.869	254.882	254.840	254.836	254.836	254.851	254.820	254.865	254.869	254.869	254.852	254.842	254.869	254.869	254.840	254.869	254.837	254.851	254.821	254.856	254.854	254.848	254.840	254.872	254.858	254.881	254.882	254.865	254.872	2016_7_19_17_01_04
FLQS30GCGRWY____	-37.055	-36.915	-36.945	-36.945	-36.900	-36.979	-36.978	-36.978	-36.945	-37.049	-36.939	-36.945	-36.943	-36.981	-37.026	-36.945	-36.944	-37.021	-36.945	-36.980	-36.941	-37.049	-36.982	-36.985	-36.981	-36.979	-36.944	-36.977	-36.911	-36.900	-36.906	-36.944	-139.410	-139.410	-139.373	-139.373	-139.337	-139.373	-139.339	-139.339	-139.338	-139.302	-139.301	-139.373	-139.374	-139.339	-139.407	-139.373	-139.417	-139.373	-139.373	-139.339	-139.339	-139.303	-139.374	-139.373	-139.303	-139.373	-139.409	-139.408	-139.338	-139.337	-139.339	-139.409	254.811	254.865	254.849	254.849	254.863	254.836	254.833	254.833	254.846	254.802	254.844	254.849	254.850	254.832	254.821	254.849	254.854	254.820	254.849	254.832	254.847	254.802	254.835	254.834	254.828	254.836	254.853	254.841	254.859	254.863	254.861	254.853	2016_7_19_17_01_04
FLQS30G5GRWY____	-37.201	-37.091	-37.133	-37.133	-37.086	-37.170	-37.172	-37.172	-37.134	-37.200	-37.129	-37.133	-37.133	-37.096	-37.169	-37.133	-37.126	-37.167	-37.133	-37.170	-37.129	-37.163	-37.164	-37.130	-37.134	-37.170	-37.134	-37.165	-37.095	-37.086	-37.095	-37.134	-139.352	-139.390	-139.315	-139.315	-139.279	-139.314	-139.280	-139.280	-139.279	-139.246	-139.242	-139.315	-139.314	-139.280	-139.349	-139.315	-139.357	-139.314	-139.315	-139.280	-139.281	-139.246	-139.317	-139.314	-139.245	-139.314	-139.348	-139.351	-139.279	-139.279	-139.281	-139.348	254.891	254.936	254.913	254.913	254.927	254.898	254.894	254.894	254.909	254.880	254.907	254.913	254.913	254.923	254.902	254.913	254.920	254.899	254.913	254.895	254.911	254.894	254.901	254.914	254.905	254.898	254.916	254.904	254.924	254.927	254.924	254.916	2016_7_19_17_01_04
FLQS30E9GRWY____	-37.456	-37.345	-37.394	-37.394	-37.337	-37.422	-37.378	-37.378	-37.380	-37.454	-37.377	-37.394	-37.381	-37.341	-37.387	-37.394	-37.344	-37.379	-37.394	-37.418	-37.339	-37.409	-37.419	-37.390	-37.379	-37.422	-37.346	-37.420	-37.343	-37.337	-37.304	-37.346	-139.326	-139.324	-139.244	-139.244	-139.255	-139.291	-139.256	-139.256	-139.255	-139.223	-139.218	-139.244	-139.288	-139.258	-139.281	-139.244	-139.292	-139.289	-139.244	-139.258	-139.258	-139.222	-139.290	-139.245	-139.224	-139.291	-139.281	-139.326	-139.256	-139.255	-139.254	-139.281	255.259	255.301	255.275	255.275	255.297	255.269	255.282	255.282	255.281	255.249	255.278	255.275	255.284	255.296	255.281	255.275	255.299	255.285	255.275	255.267	255.297	255.267	255.269	255.276	255.278	255.269	255.297	255.273	255.295	255.297	255.310	255.297	2016_7_19_17_01_04
FLQS30DZGRWV	-37.590	-37.397	-37.520	-37.520	-37.481	-37.558	-37.514	-37.514	-37.474	-37.591	-37.422	-37.520	-37.439	-37.473	-37.515	-37.520	-37.573	-37.556	-37.520	-37.554	-37.516	-37.549	-37.477	-37.516	-37.517	-37.558	-37.437	-37.473	-37.400	-37.481	-37.403	-37.437	-139.255	-139.204	-139.219	-139.219	-139.182	-139.220	-139.184	-139.184	-139.183	-139.153	-139.098	-139.219	-139.218	-139.184	-139.253	-139.219	-139.216	-139.220	-139.219	-139.187	-139.183	-139.104	-139.218	-139.218	-139.151	-139.220	-139.207	-139.209	-139.181	-139.182	-139.183	-139.207	255.216	255.284	255.239	255.239	255.250	255.224	255.237	255.237	255.253	255.204	255.264	255.239	255.270	255.253	255.244	255.239	255.218	255.225	255.239	255.222	255.236	255.216	255.255	255.240	255.233	255.224	255.269	255.256	255.281	255.250	255.280	255.269	2016_7_19_17_01_05
FLQS30D5GRWQ____	-37.117	-37.028	-37.060	-37.060	-37.039	-37.079	-37.097	-37.097	-37.061	-37.115	-37.055	-37.060	-37.060	-37.062	-37.088	-37.060	-37.058	-37.097	-37.060	-37.087	-37.060	-37.124	-37.092	-37.023	-37.060	-37.079	-37.049	-37.089	-37.028	-37.039	-37.024	-37.049	-139.384	-139.385	-139.304	-139.304	-139.336	-139.344	-139.272	-139.272	-139.271	-139.281	-139.232	-139.304	-139.305	-139.273	-139.382	-139.304	-139.349	-139.307	-139.304	-139.313	-139.271	-139.236	-139.308	-139.305	-139.237	-139.344	-139.383	-139.381	-139.270	-139.336	-139.272	-139.383	254.770	254.804	254.784	254.784	254.795	254.781	254.766	254.766	254.780	254.761	254.779	254.784	254.784	254.780	254.781	254.784	254.789	254.770	254.784	254.774	254.781	254.752	254.772	254.798	254.777	254.781	254.796	254.781	254.793	254.795	254.795	254.796	2016_7_19_17_01_05
FLQS30CMGRWQ____	-36.908	-36.817	-36.852	-36.852	-36.791	-36.868	-36.868	-36.868	-36.835	-36.898	-36.828	-36.852	-36.835	-36.829	-36.877	-36.852	-36.852	-36.873	-36.852	-36.870	-36.852	-36.922	-36.872	-36.832	-36.829	-36.868	-36.837	-36.870	-36.798	-36.791	-36.797	-36.837	-139.405	-139.483	-139.378	-139.378	-139.333	-139.365	-139.335	-139.335	-139.337	-139.300	-139.298	-139.378	-139.371	-139.336	-139.405	-139.378	-139.448	-139.372	-139.378	-139.332	-139.343	-139.308	-139.373	-139.370	-139.298	-139.365	-139.405	-139.405	-139.335	-139.333	-139.337	-139.405	254.921	254.964	254.940	254.940	254.958	254.932	254.929	254.929	254.942	254.914	254.941	254.940	254.946	254.944	254.933	254.940	254.947	254.931	254.940	254.928	254.936	254.906	254.931	254.947	254.941	254.932	254.948	254.936	254.956	254.958	254.957	254.948	2016_7_19_17_01_05
FLQS30BWGRWY____	-37.389	-37.286	-37.338	-37.338	-37.230	-37.397	-37.356	-37.356	-37.323	-37.387	-37.338	-37.338	-37.338	-37.317	-37.360	-37.338	-37.326	-37.359	-37.338	-37.373	-37.319	-37.408	-37.357	-37.408	-37.313	-37.397	-37.320	-37.356	-37.284	-37.230	-37.287	-37.320	-139.265	-139.264	-139.237	-139.237	-139.192	-139.227	-139.194	-139.194	-139.194	-139.161	-139.167	-139.237	-139.237	-139.195	-139.263	-139.237	-139.230	-139.228	-139.237	-139.202	-139.192	-139.167	-139.230	-139.237	-139.160	-139.227	-139.263	-139.265	-139.193	-139.192	-139.193	-139.263	254.702	254.742	254.719	254.719	254.756	254.695	254.708	254.708	254.720	254.692	254.712	254.719	254.719	254.723	254.713	254.719	254.723	254.710	254.719	254.702	254.722	254.685	254.711	254.692	254.721	254.695	254.729	254.715	254.735	254.756	254.734	254.729	2016_7_19_17_01_05
FLQS30BJGRWV____	-37.184	-37.079	-37.123	-37.123	-37.067	-37.149	-37.113	-37.113	-37.079	-37.146	-37.068	-37.123	-37.077	-37.066	-37.110	-37.123	-37.129	-37.115	-37.123	-37.151	-37.112	-37.144	-37.154	-37.074	-37.071	-37.149	-37.073	-37.149	-37.039	-37.067	-37.043	-37.073	-139.387	-139.388	-139.310	-139.310	-139.315	-139.352	-139.280	-139.280	-139.280	-139.286	-139.284	-139.310	-139.316	-139.318	-139.390	-139.310	-139.313	-139.316	-139.310	-139.319	-139.316	-139.285	-139.313	-139.312	-139.286	-139.352	-139.389	-139.388	-139.278	-139.315	-139.281	-139.389	254.761	254.801	254.776	254.776	254.798	254.771	254.777	254.777	254.790	254.765	254.795	254.776	254.795	254.799	254.790	254.776	254.774	254.780	254.776	254.767	254.781	254.766	254.765	254.795	254.794	254.771	254.804	254.775	254.806	254.798	254.804	254.804	2016_7_19_17_01_05
FLQS30AEGRWV____	-37.049	-36.948	-37.020	-37.020	-36.938	-37.009	-37.057	-37.057	-36.973	-37.094	-37.009	-37.020	-36.971	-36.974	-37.011	-37.020	-37.030	-37.058	-37.020	-37.018	-37.016	-37.043	-37.014	-36.974	-36.977	-37.009	-36.970	-37.013	-36.941	-36.938	-36.940	-36.970	-139.410	-139.410	-139.373	-139.373	-139.340	-139.417	-139.339	-139.339	-139.340	-139.303	-139.346	-139.373	-139.374	-139.342	-139.450	-139.373	-139.374	-139.372	-139.373	-139.342	-139.379	-139.348	-139.375	-139.374	-139.307	-139.417	-139.449	-139.410	-139.338	-139.340	-139.341	-139.449	255.437	255.476	255.445	255.445	255.473	255.453	255.427	255.427	255.459	255.409	255.446	255.445	255.464	255.459	255.456	255.445	255.441	255.430	255.445	255.442	255.447	255.433	255.447	255.462	255.455	255.453	255.472	255.451	255.471	255.473	255.472	255.472	2016_7_19_17_01_05
FLQS309TGRWY____	-37.200	-37.103	-37.178	-37.178	-37.094	-37.171	-37.170	-37.170	-37.137	-37.207	-37.133	-37.178	-37.131	-37.134	-37.169	-37.178	-37.139	-37.167	-37.178	-37.171	-37.134	-37.201	-37.168	-37.136	-37.135	-37.171	-37.128	-37.168	-37.099	-37.094	-37.100	-37.128	-139.400	-139.400	-139.362	-139.362	-139.329	-139.364	-139.330	-139.330	-139.329	-139.296	-139.292	-139.362	-139.365	-139.332	-139.398	-139.362	-139.366	-139.364	-139.362	-139.330	-139.329	-139.295	-139.366	-139.364	-139.297	-139.364	-139.399	-139.400	-139.329	-139.329	-139.330	-139.399	255.351	255.388	255.356	255.356	255.384	255.359	255.356	255.356	255.368	255.338	255.366	255.356	255.374	255.370	255.363	255.356	255.371	255.360	255.356	255.355	255.369	255.340	255.360	255.372	255.366	255.359	255.379	255.363	255.383	255.384	255.383	255.379	2016_7_19_17_01_05
FLQS309QGRWV____	-36.927	-36.874	-36.904	-36.904	-36.886	-36.943	-36.902	-36.902	-36.908	-36.937	-36.895	-36.904	-36.908	-36.902	-36.904	-36.904	-36.959	-36.949	-36.904	-36.945	-36.906	-36.997	-36.946	-36.905	-36.857	-36.943	-36.905	-36.949	-36.870	-36.886	-36.827	-36.905	-139.358	-139.348	-139.314	-139.314	-139.285	-139.313	-139.234	-139.234	-139.232	-139.247	-139.242	-139.314	-139.268	-139.281	-139.349	-139.314	-139.310	-139.269	-139.314	-139.279	-139.277	-139.253	-139.267	-139.313	-139.253	-139.313	-139.350	-139.350	-139.277	-139.285	-139.233	-139.350	255.045	255.064	255.049	255.049	255.053	255.034	255.042	255.042	255.039	255.029	255.045	255.049	255.043	255.047	255.052	255.049	255.027	255.027	255.049	255.030	255.044	255.007	255.028	255.049	255.061	255.034	255.052	255.035	255.058	255.053	255.070	255.052	2016_7_19_17_01_05
FLQS309NGRWM____	-37.192	-37.086	-37.123	-37.123	-37.085	-37.147	-37.149	-37.149	-37.124	-37.194	-37.082	-37.123	-37.086	-37.124	-37.163	-37.123	-37.125	-37.160	-37.123	-37.156	-37.127	-37.195	-37.155	-37.126	-37.091	-37.147	-37.085	-37.152	-37.087	-37.085	-37.051	-37.085	-139.340	-139.377	-139.304	-139.304	-139.266	-139.341	-139.309	-139.309	-139.269	-139.280	-139.232	-139.304	-139.305	-139.268	-139.341	-139.304	-139.346	-139.304	-139.304	-139.309	-139.268	-139.236	-139.304	-139.303	-139.232	-139.341	-139.342	-139.377	-139.266	-139.266	-139.270	-139.342	254.787	254.831	254.810	254.810	254.820	254.804	254.800	254.800	254.806	254.780	254.818	254.810	254.824	254.806	254.798	254.810	254.813	254.795	254.810	254.798	254.804	254.775	254.798	254.809	254.815	254.804	254.828	254.806	254.820	254.820	254.834	254.828	2016_7_19_17_01_06
FLQS308YGRWQ____	-37.061	-36.955	-37.035	-37.035	-36.948	-37.029	-37.028	-37.028	-37.031	-37.060	-37.028	-37.035	-36.993	-36.992	-37.031	-37.035	-36.995	-37.028	-37.035	-37.027	-36.991	-37.059	-37.024	-37.034	-36.988	-37.029	-36.992	-36.989	-36.951	-36.948	-36.957	-36.992	-139.340	-139.340	-139.305	-139.305	-139.269	-139.304	-139.270	-139.270	-139.269	-139.237	-139.232	-139.305	-139.303	-139.271	-139.339	-139.305	-139.305	-139.304	-139.305	-139.271	-139.270	-139.235	-139.305	-139.305	-139.238	-139.304	-139.338	-139.342	-139.270	-139.269	-139.269	-139.338	254.888	254.929	254.894	254.894	254.924	254.897	254.894	254.894	254.892	254.878	254.890	254.894	254.910	254.907	254.899	254.894	254.910	254.897	254.894	254.894	254.908	254.878	254.899	254.895	254.906	254.897	254.915	254.916	254.923	254.924	254.921	254.915	2016_7_19_17_01_06
FLQS3084GRWM____	-37.206	-37.116	-37.143	-37.143	-37.101	-37.180	-37.179	-37.179	-37.144	-37.302	-37.137	-37.143	-37.184	-37.145	-37.265	-37.143	-37.147	-37.179	-37.143	-37.186	-37.142	-37.209	-37.218	-37.148	-37.144	-37.180	-37.141	-37.184	-37.108	-37.101	-37.107	-37.141	-139.342	-139.340	-139.305	-139.305	-139.269	-139.304	-139.271	-139.271	-139.271	-139.234	-139.234	-139.305	-139.306	-139.272	-139.338	-139.305	-139.306	-139.307	-139.305	-139.269	-139.269	-139.236	-139.307	-139.306	-139.237	-139.304	-139.341	-139.340	-139.271	-139.269	-139.271	-139.341	254.869	254.904	254.889	254.889	254.902	254.875	254.872	254.872	254.886	254.821	254.884	254.889	254.874	254.885	254.846	254.889	254.888	254.876	254.889	254.869	254.886	254.857	254.861	254.888	254.882	254.875	254.894	254.877	254.899	254.902	254.900	254.894	2016_7_19_17_01_06
FLQS307KGRWV____	-37.042	-36.898	-36.971	-36.971	-36.931	-37.006	-37.006	-37.006	-36.969	-37.037	-36.964	-36.971	-36.976	-36.966	-37.013	-36.971	-36.978	-37.012	-36.971	-37.004	-36.968	-37.037	-37.056	-36.967	-36.969	-37.006	-36.934	-37.005	-36.895	-36.931	-36.937	-36.934	-139.399	-139.402	-139.366	-139.366	-139.326	-139.361	-139.331	-139.331	-139.332	-139.298	-139.295	-139.366	-139.365	-139.332	-139.398	-139.366	-139.363	-139.365	-139.366	-139.330	-139.325	-139.297	-139.367	-139.364	-139.295	-139.361	-139.400	-139.400	-139.331	-139.326	-139.334	-139.400	255.415	255.471	255.439	255.439	255.451	255.425	255.422	255.422	255.437	255.407	255.435	255.439	255.437	255.438	255.426	255.439	255.436	255.423	255.439	255.423	255.436	255.407	255.407	255.440	255.433	255.425	255.457	255.430	255.465	255.451	255.449	255.457	2016_7_19_17_01_06
FLQS3072GRWV____	-37.065	-36.964	-37.001	-37.001	-36.954	-36.986	-37.030	-37.030	-36.992	-37.064	-36.990	-37.001	-36.992	-36.994	-36.988	-37.001	-37.003	-37.034	-37.001	-37.030	-36.996	-37.063	-37.035	-36.996	-36.993	-36.986	-36.990	-37.033	-36.961	-36.954	-36.963	-36.990	-139.341	-139.339	-139.257	-139.257	-139.270	-139.304	-139.269	-139.269	-139.268	-139.236	-139.231	-139.257	-139.304	-139.271	-139.340	-139.257	-139.306	-139.303	-139.257	-139.271	-139.268	-139.236	-139.305	-139.305	-139.237	-139.304	-139.339	-139.341	-139.269	-139.270	-139.269	-139.339	254.858	254.896	254.874	254.874	254.893	254.884	254.864	254.864	254.878	254.847	254.875	254.874	254.882	254.878	254.887	254.874	254.878	254.866	254.874	254.864	254.877	254.848	254.866	254.881	254.875	254.884	254.886	254.870	254.890	254.893	254.890	254.886	2016_7_19_17_01_06
FLQS305NGRWM____	-37.036	-36.889	-36.966	-36.966	-36.880	-37.002	-37.012	-37.012	-36.933	-37.037	-36.964	-36.966	-36.932	-36.974	-37.007	-36.966	-36.972	-37.011	-36.966	-37.002	-36.926	-37.036	-37.006	-36.966	-36.963	-37.002	-36.966	-36.965	-36.888	-36.880	-36.897	-36.966	-139.410	-139.369	-139.374	-139.374	-139.340	-139.376	-139.301	-139.301	-139.300	-139.308	-139.306	-139.374	-139.334	-139.301	-139.408	-139.374	-139.377	-139.334	-139.374	-139.340	-139.341	-139.308	-139.335	-139.375	-139.308	-139.376	-139.408	-139.371	-139.299	-139.340	-139.300	-139.408	254.967	255.020	254.991	254.991	255.020	254.977	254.965	254.965	254.996	254.957	254.984	254.991	254.999	254.980	254.978	254.991	254.989	254.969	254.991	254.973	255.002	254.957	254.971	254.990	254.985	254.977	254.994	254.991	255.013	255.020	255.009	254.994	2016_7_19_17_01_06
FLQS305DGRWM____	-37.060	-36.963	-36.995	-36.995	-36.952	-37.029	-37.031	-37.031	-36.996	-37.062	-37.029	-36.995	-36.994	-37.033	-37.074	-36.995	-36.995	-37.072	-36.995	-37.029	-36.990	-37.062	-37.028	-37.033	-36.994	-37.029	-36.992	-37.030	-36.959	-36.952	-37.000	-36.992	-139.350	-139.352	-139.315	-139.315	-139.281	-139.314	-139.283	-139.283	-139.283	-139.248	-139.243	-139.315	-139.318	-139.282	-139.350	-139.315	-139.318	-139.316	-139.315	-139.281	-139.281	-139.247	-139.317	-139.314	-139.248	-139.314	-139.352	-139.352	-139.282	-139.281	-139.282	-139.352	254.865	254.902	254.886	254.886	254.899	254.873	254.869	254.869	254.883	254.854	254.866	254.886	254.887	254.868	254.860	254.886	254.886	254.857	254.886	254.870	254.885	254.853	254.874	254.871	254.880	254.873	254.891	254.877	254.896	254.899	254.881	254.891	2016_7_19_17_01_06
FLQS3057GRWM____	-37.004	-36.898	-36.937	-36.937	-36.889	-36.975	-36.969	-36.969	-36.930	-37.000	-36.928	-36.937	-36.930	-36.933	-36.979	-36.937	-36.934	-37.010	-36.937	-36.970	-36.935	-37.037	-36.964	-36.939	-36.930	-36.975	-36.895	-36.970	-36.895	-36.889	-36.896	-36.895	-139.400	-139.403	-139.322	-139.322	-139.331	-139.325	-139.331	-139.331	-139.331	-139.299	-139.294	-139.322	-139.363	-139.333	-139.356	-139.322	-139.370	-139.362	-139.322	-139.332	-139.290	-139.297	-139.366	-139.324	-139.299	-139.325	-139.400	-139.404	-139.331	-139.331	-139.330	-139.400	254.850	254.891	254.868	254.868	254.887	254.853	254.856	254.856	254.871	254.841	254.868	254.868	254.874	254.870	254.855	254.868	254.874	254.844	254.868	254.856	254.865	254.827	254.862	254.867	254.868	254.853	254.892	254.863	254.885	254.887	254.884	254.892	2016_7_19_17_01_07
FLQS3052GRWY____	-37.408	-37.311	-37.385	-37.385	-37.309	-37.382	-37.420	-37.420	-37.386	-37.450	-37.380	-37.385	-37.346	-37.382	-37.421	-37.385	-37.390	-37.418	-37.385	-37.382	-37.384	-37.450	-37.380	-37.383	-37.382	-37.382	-37.344	-37.379	-37.347	-37.309	-37.309	-37.344	-139.272	-139.271	-139.235	-139.235	-139.200	-139.236	-139.201	-139.201	-139.201	-139.165	-139.162	-139.235	-139.237	-139.202	-139.269	-139.235	-139.236	-139.236	-139.235	-139.204	-139.202	-139.163	-139.237	-139.234	-139.167	-139.236	-139.271	-139.272	-139.199	-139.200	-139.199	-139.271	254.643	254.680	254.648	254.648	254.673	254.649	254.631	254.631	254.644	254.615	254.642	254.648	254.663	254.645	254.637	254.648	254.646	254.635	254.648	254.646	254.644	254.615	254.650	254.648	254.642	254.649	254.667	254.654	254.659	254.673	254.673	254.667	2016_7_19_17_01_07
