SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30K3GRWY____	-43.148	-43.533	-43.214	-43.351	-43.020	-43.113	-42.979	-43.128	-43.175	-43.272	-43.331	-42.967	-42.955	-42.994	-43.172	-43.475	-42.992	-43.198	-43.155	-43.293	-43.597	-43.138	-43.175	-43.264	-43.673	-43.145	-43.136	-43.220	-43.210	-43.354	-43.232	-43.357	-125.055	-125.160	-124.715	-125.388	-125.100	-125.230	-125.053	-124.766	-124.868	-125.144	-125.043	-124.830	-124.739	-124.737	-124.965	-124.939	-124.918	-125.167	-125.027	-125.222	-125.280	-125.057	-124.954	-125.539	-125.090	-124.946	-125.279	-125.039	-125.238	-125.014	-124.919	-125.097	250.960	250.818	250.885	250.924	251.019	250.999	251.029	250.928	250.923	250.922	250.884	251.003	250.995	250.979	250.938	250.810	251.005	250.956	250.954	250.925	250.809	250.965	250.935	250.981	250.751	250.946	250.997	250.929	250.961	250.870	250.907	250.881	2016_7_19_17_02_07
FLQS30K1GRWY____	-43.530	-43.697	-43.427	-43.566	-43.243	-43.264	-43.197	-43.511	-43.389	-43.789	-43.744	-43.493	-43.245	-43.538	-43.686	-43.799	-43.459	-43.651	-43.436	-43.523	-43.809	-43.356	-43.628	-43.659	-43.831	-43.540	-43.291	-43.452	-43.548	-43.695	-43.633	-43.296	-125.169	-125.396	-124.839	-125.051	-125.234	-125.292	-125.185	-125.295	-124.813	-125.342	-125.100	-125.034	-124.811	-125.504	-125.225	-125.003	-124.887	-125.312	-125.054	-125.235	-125.283	-125.251	-125.024	-125.463	-125.412	-125.018	-125.270	-125.052	-125.376	-125.205	-125.110	-125.204	250.759	250.724	250.755	250.728	250.886	250.886	250.898	250.785	250.767	250.679	250.663	250.756	250.826	250.804	250.704	250.626	250.749	250.730	250.782	250.772	250.662	250.842	250.699	250.749	250.671	250.734	250.872	250.775	250.782	250.697	250.709	250.860	2016_7_19_17_02_07
FLQS30JCGRWV____	-43.194	-43.468	-43.320	-43.396	-42.970	-43.169	-43.054	-43.170	-43.180	-43.451	-43.266	-43.100	-43.083	-42.999	-43.243	-43.488	-43.123	-43.262	-43.224	-43.292	-43.540	-43.145	-43.396	-43.332	-43.495	-43.223	-43.007	-43.233	-43.092	-43.425	-43.303	-43.125	-125.102	-125.230	-124.774	-124.974	-125.107	-125.239	-125.244	-125.233	-125.217	-125.274	-125.242	-124.903	-125.090	-124.809	-124.976	-124.823	-125.267	-125.184	-125.043	-125.173	-125.411	-125.122	-125.075	-125.535	-125.490	-125.510	-125.147	-125.308	-125.182	-125.482	-124.939	-125.157	250.955	250.861	250.857	250.855	251.047	250.985	251.032	250.984	250.977	250.874	250.946	250.966	250.999	250.994	250.917	250.795	251.007	250.939	250.935	250.925	250.857	250.978	250.869	250.960	250.887	251.001	251.038	250.968	251.008	250.914	250.888	250.991	2016_7_19_17_02_07
FLQS30J0GRWV____	-43.421	-43.596	-43.281	-43.531	-43.399	-43.247	-43.007	-43.250	-43.192	-43.771	-43.456	-43.316	-43.152	-43.439	-43.484	-43.729	-43.437	-43.572	-43.296	-43.427	-43.725	-43.631	-43.536	-43.525	-43.736	-43.352	-43.382	-43.481	-43.353	-43.549	-43.491	-43.434	-125.606	-125.921	-125.256	-125.859	-125.738	-125.789	-125.856	-125.391	-125.303	-125.711	-125.789	-125.466	-125.369	-125.955	-125.594	-125.496	-125.821	-125.678	-125.715	-125.789	-125.835	-125.746	-126.025	-125.885	-125.781	-125.571	-125.719	-125.554	-125.692	-125.635	-125.597	-125.831	250.837	250.811	250.845	250.828	250.865	250.934	251.041	250.877	250.888	250.710	250.849	250.861	250.914	250.879	250.810	250.696	250.861	250.786	250.904	250.861	250.746	250.772	250.850	250.834	250.734	250.861	250.869	250.806	250.877	250.789	250.808	250.864	2016_7_19_17_02_07
FLQS30HZGRWY____	-42.824	-42.846	-42.702	-42.709	-42.552	-42.700	-42.404	-42.668	-42.588	-42.909	-42.877	-42.681	-42.609	-42.834	-42.881	-43.017	-42.776	-42.788	-42.749	-42.827	-42.994	-42.806	-42.843	-42.881	-42.944	-42.741	-42.733	-42.762	-42.858	-42.951	-42.952	-42.778	-125.731	-126.038	-125.526	-125.542	-125.865	-125.927	-125.869	-125.518	-125.385	-125.773	-125.652	-125.485	-125.503	-125.835	-125.662	-125.501	-125.916	-125.811	-125.735	-125.815	-125.797	-126.012	-126.027	-125.906	-125.851	-125.655	-125.789	-125.806	-125.879	-125.717	-125.731	-125.851	251.165	251.198	251.186	251.185	251.294	251.242	251.355	251.199	251.213	251.136	251.132	251.189	251.221	251.175	251.132	251.054	251.210	251.190	251.196	251.175	251.104	251.211	251.198	251.166	251.133	251.188	251.210	251.200	251.171	251.111	251.112	251.200	2016_7_19_17_02_07
FLQS30H6GRWV____	-42.924	-43.331	-43.057	-43.086	-42.875	-42.833	-42.946	-42.854	-42.962	-43.436	-43.058	-42.934	-42.863	-42.840	-42.957	-43.447	-42.905	-42.984	-43.001	-42.841	-43.133	-43.056	-43.088	-43.060	-43.471	-42.822	-42.919	-43.064	-42.879	-43.141	-43.088	-43.051	-125.579	-125.716	-125.519	-125.604	-125.591	-125.857	-125.541	-125.194	-125.297	-125.646	-125.721	-125.655	-125.227	-125.166	-125.329	-125.639	-125.687	-125.544	-125.402	-125.589	-125.638	-125.612	-125.707	-125.956	-125.716	-125.313	-125.906	-125.409	-125.541	-125.833	-125.727	-125.926	251.092	250.946	251.030	251.030	251.114	251.168	251.078	251.067	251.037	250.893	251.057	251.099	251.068	251.069	251.044	250.887	251.115	251.063	251.036	251.128	251.015	251.043	251.043	251.090	250.889	251.097	251.140	251.011	251.105	251.039	251.046	251.089	2016_7_19_17_02_07
FLQS30GQGRWV____	-43.524	-43.603	-43.463	-43.602	-43.303	-43.140	-42.965	-43.338	-43.338	-43.616	-43.598	-43.305	-43.301	-43.338	-43.625	-43.738	-43.277	-43.531	-43.563	-43.440	-43.688	-43.414	-43.509	-43.601	-43.744	-43.490	-43.169	-43.558	-43.378	-43.584	-43.580	-43.525	-126.003	-126.097	-125.797	-125.926	-126.134	-126.021	-125.960	-125.792	-125.831	-125.878	-125.814	-125.813	-125.834	-125.715	-125.935	-125.833	-125.842	-126.143	-125.953	-126.188	-126.054	-126.142	-125.971	-126.225	-126.174	-126.039	-126.103	-125.963	-126.203	-126.097	-125.945	-126.059	250.787	250.769	250.783	250.745	250.896	250.946	251.009	250.834	250.839	250.732	250.731	250.850	250.854	250.823	250.737	250.677	250.865	250.804	250.765	250.847	250.728	250.851	250.789	250.787	250.722	250.806	250.946	250.768	250.875	250.776	250.756	250.795	2016_7_19_17_02_07
FLQS30GCGRWY____	-43.132	-43.400	-43.238	-43.430	-42.961	-42.971	-42.792	-43.144	-42.989	-43.383	-43.380	-43.026	-42.891	-42.922	-43.401	-43.577	-43.168	-43.366	-42.898	-43.284	-43.398	-42.927	-43.459	-43.424	-43.432	-43.198	-43.000	-43.270	-43.202	-43.176	-43.168	-43.237	-125.589	-125.954	-125.387	-125.844	-125.721	-125.733	-125.668	-125.457	-125.350	-125.960	-125.409	-125.458	-125.422	-125.472	-125.593	-125.430	-125.433	-125.854	-125.537	-125.911	-125.829	-125.798	-125.632	-126.227	-126.031	-125.574	-125.765	-125.667	-125.796	-125.628	-125.538	-125.829	250.873	250.816	250.802	250.788	250.962	250.959	251.024	250.850	250.899	250.823	250.747	250.899	250.948	250.943	250.764	250.670	250.837	250.815	250.962	250.857	250.799	250.986	250.746	250.844	250.813	250.845	250.952	250.828	250.874	250.861	250.852	250.864	2016_7_19_17_02_08
FLQS30G5GRWY____	-43.670	-43.959	-43.562	-43.713	-43.561	-43.464	-43.294	-43.539	-43.535	-43.784	-43.644	-43.567	-43.256	-43.528	-43.713	-43.895	-43.599	-43.672	-43.641	-43.700	-43.951	-43.687	-43.647	-43.500	-43.979	-43.626	-43.488	-43.694	-43.513	-43.900	-43.644	-43.606	-125.594	-125.507	-125.329	-125.528	-125.538	-125.489	-125.612	-125.378	-125.286	-125.577	-125.472	-125.328	-125.226	-125.353	-125.399	-125.299	-125.296	-125.544	-125.459	-125.781	-125.519	-125.548	-125.832	-125.690	-125.836	-125.504	-125.517	-125.416	-125.549	-125.496	-125.472	-125.640	250.794	250.664	250.800	250.767	250.830	250.863	250.949	250.817	250.805	250.745	250.787	250.798	250.910	250.817	250.749	250.660	250.780	250.786	250.786	250.808	250.669	250.780	250.837	250.877	250.702	250.799	250.857	250.759	250.851	250.686	250.787	250.826	2016_7_19_17_02_08
FLQS30E9GRWY____	-43.549	-43.655	-43.351	-43.587	-43.165	-43.330	-42.938	-43.272	-43.315	-43.544	-43.356	-43.238	-43.092	-43.135	-43.434	-43.678	-43.149	-43.521	-43.239	-43.421	-43.674	-43.409	-43.444	-43.582	-43.713	-43.349	-43.086	-43.186	-43.410	-43.498	-43.645	-43.389	-124.878	-124.705	-124.343	-124.478	-124.668	-124.697	-124.670	-124.165	-124.314	-124.713	-124.359	-124.341	-124.254	-124.251	-124.536	-124.265	-124.314	-124.686	-124.483	-124.613	-124.719	-124.687	-124.577	-124.900	-124.677	-124.567	-124.526	-124.366	-124.684	-124.572	-124.557	-124.985	250.698	250.629	250.702	250.625	250.825	250.761	250.919	250.709	250.713	250.676	250.702	250.749	250.796	250.778	250.696	250.557	250.781	250.682	250.768	250.712	250.624	250.728	250.698	250.687	250.602	250.735	250.837	250.773	250.727	250.675	250.612	250.778	2016_7_19_17_02_08
FLQS30DZGRWV	-43.399	-43.683	-43.349	-43.531	-43.286	-43.077	-43.286	-43.356	-43.259	-43.665	-43.414	-43.300	-43.220	-43.322	-43.496	-43.557	-43.327	-43.399	-43.426	-43.445	-43.680	-43.468	-43.507	-43.539	-43.813	-43.464	-43.286	-43.313	-43.477	-43.622	-43.622	-43.453	-125.580	-125.436	-125.268	-125.402	-125.822	-125.529	-125.612	-125.332	-125.221	-125.765	-125.333	-125.276	-125.236	-125.297	-125.405	-125.244	-125.358	-125.670	-125.644	-125.772	-125.698	-125.672	-125.330	-125.946	-125.839	-125.393	-125.927	-125.414	-125.617	-125.753	-125.717	-125.530	250.901	250.765	250.878	250.822	250.981	251.025	250.952	250.884	250.908	250.819	250.860	250.899	250.926	250.893	250.837	250.789	250.899	250.914	250.899	250.909	250.804	250.886	250.822	250.896	250.769	250.848	250.996	250.913	250.875	250.835	250.830	250.872	2016_7_19_17_02_08
FLQS30D5GRWQ____	-43.040	-43.182	-43.037	-43.075	-42.940	-42.847	-42.920	-42.958	-42.971	-43.125	-43.100	-43.076	-42.867	-42.974	-43.239	-43.348	-43.028	-43.188	-43.015	-43.086	-43.415	-43.097	-42.964	-43.051	-43.392	-43.175	-42.936	-42.961	-42.887	-43.198	-43.198	-43.101	-125.308	-125.576	-124.946	-125.190	-125.268	-125.383	-125.594	-125.111	-125.207	-125.424	-125.647	-125.245	-125.084	-125.078	-125.243	-125.028	-125.207	-125.327	-125.248	-125.382	-125.548	-125.529	-125.239	-125.873	-125.646	-125.228	-125.363	-125.198	-125.387	-125.283	-125.247	-125.431	251.003	250.982	250.953	250.971	251.038	251.092	251.092	251.008	251.017	250.984	251.025	250.979	251.042	250.997	250.912	250.837	250.993	250.945	251.004	250.994	250.883	251.010	251.024	251.077	250.906	250.936	251.053	251.019	251.076	250.934	250.929	250.995	2016_7_19_17_02_08
FLQS30CMGRWQ____	-42.899	-43.008	-42.934	-42.940	-42.664	-42.684	-42.388	-42.765	-42.819	-43.100	-43.026	-42.837	-42.421	-42.759	-42.816	-43.053	-42.819	-42.901	-42.800	-42.990	-43.119	-42.842	-43.000	-42.858	-43.150	-42.729	-42.710	-42.914	-42.737	-42.824	-42.819	-42.885	-125.455	-125.437	-125.257	-125.334	-125.529	-125.490	-125.529	-125.317	-125.361	-125.566	-125.389	-125.272	-125.157	-125.176	-125.280	-125.497	-125.296	-125.725	-125.400	-125.785	-125.517	-125.741	-125.381	-125.689	-125.474	-125.313	-125.510	-125.471	-125.487	-125.435	-125.398	-125.572	251.186	251.139	251.144	251.152	251.292	251.279	251.405	251.221	251.205	251.119	251.125	251.185	251.340	251.204	251.195	251.129	251.196	251.223	251.219	251.195	251.105	251.249	251.134	251.235	251.086	251.235	251.271	251.182	251.257	251.214	251.211	251.208	2016_7_19_17_02_08
FLQS30BWGRWY____	-43.477	-43.692	-43.422	-43.629	-43.244	-43.269	-43.202	-43.431	-43.283	-43.682	-43.641	-43.375	-43.113	-43.142	-43.638	-43.806	-43.404	-43.599	-43.496	-43.260	-43.758	-43.283	-43.640	-43.548	-43.836	-43.377	-43.151	-43.641	-43.313	-43.397	-43.447	-43.343	-125.408	-125.896	-125.326	-125.663	-125.597	-125.716	-125.860	-125.679	-125.356	-125.514	-125.539	-125.385	-125.339	-125.227	-125.403	-125.361	-125.412	-125.673	-125.584	-125.647	-125.587	-125.868	-125.394	-126.153	-125.539	-125.493	-125.784	-125.959	-125.856	-125.496	-125.407	-125.690	250.819	250.801	250.830	250.793	250.941	250.947	250.994	250.876	250.891	250.750	250.770	250.857	250.958	250.930	250.753	250.678	250.849	250.807	250.836	250.941	250.730	250.962	250.750	250.895	250.691	250.872	251.005	250.830	250.949	250.864	250.831	250.913	2016_7_19_17_02_08
FLQS30BJGRWV____	-43.251	-43.506	-43.153	-43.048	-43.143	-43.041	-42.671	-43.223	-43.238	-43.396	-43.323	-42.963	-42.768	-43.235	-43.293	-43.433	-43.233	-43.263	-43.215	-43.292	-43.467	-43.139	-43.358	-43.400	-43.385	-43.089	-43.136	-43.330	-43.265	-43.348	-43.233	-43.237	-125.732	-126.030	-125.600	-125.530	-125.929	-125.870	-125.867	-125.670	-125.693	-126.101	-126.068	-125.601	-125.557	-125.685	-125.670	-125.565	-125.632	-125.815	-125.678	-125.925	-125.971	-125.937	-126.035	-126.225	-125.983	-125.820	-125.967	-125.868	-125.888	-125.721	-125.733	-125.855	250.869	250.807	250.890	250.924	250.941	250.974	251.124	250.872	250.869	250.862	250.887	250.968	251.042	250.869	250.843	250.771	250.863	250.876	250.876	250.880	250.815	250.943	250.868	250.878	250.850	250.947	250.949	250.856	250.885	250.828	250.877	250.892	2016_7_19_17_02_08
FLQS30AEGRWV____	-42.990	-43.242	-43.099	-43.226	-42.940	-42.781	-42.613	-42.966	-43.096	-43.300	-43.124	-43.062	-42.989	-43.036	-43.146	-43.263	-43.032	-42.994	-43.013	-43.154	-43.211	-43.151	-43.189	-43.223	-43.342	-43.057	-42.814	-43.078	-43.084	-43.106	-43.160	-43.220	-125.529	-125.752	-125.643	-125.588	-125.790	-125.663	-125.720	-125.448	-125.497	-125.826	-125.468	-125.456	-125.356	-125.358	-125.526	-125.424	-125.486	-125.606	-125.530	-125.712	-125.643	-125.938	-125.562	-126.076	-125.902	-125.570	-125.633	-125.543	-126.025	-125.501	-125.586	-125.834	251.002	250.930	250.973	250.914	251.059	251.106	251.183	251.001	250.954	250.917	250.939	250.963	250.979	250.959	250.938	250.876	250.979	251.011	250.993	250.961	250.928	250.993	250.925	250.983	250.911	250.981	251.089	250.968	251.033	250.951	250.941	250.951	2016_7_19_17_02_08
FLQS309TGRWY____	-43.254	-43.546	-43.373	-43.305	-43.218	-43.183	-42.886	-43.125	-42.951	-43.473	-43.275	-43.226	-43.084	-43.186	-43.490	-43.653	-43.191	-43.462	-43.292	-43.252	-43.478	-43.301	-43.306	-43.581	-43.686	-43.414	-43.213	-43.425	-43.291	-43.377	-43.378	-43.377	-125.513	-125.579	-125.297	-125.322	-125.582	-125.533	-125.473	-125.300	-125.209	-125.496	-125.267	-125.312	-125.099	-125.222	-125.388	-125.285	-125.289	-125.479	-125.456	-125.522	-125.444	-125.544	-125.425	-125.894	-125.579	-125.437	-125.393	-125.470	-125.651	-125.433	-125.454	-125.509	250.976	250.866	250.897	250.928	251.000	251.008	251.121	250.999	251.057	250.884	250.933	250.959	250.987	250.963	250.862	250.781	250.970	250.886	250.953	250.978	250.875	250.961	250.943	250.896	250.809	250.900	250.976	250.900	250.981	250.915	250.917	250.925	2016_7_19_17_02_09
FLQS309QGRWV____	-42.850	-41.522	-42.947	-43.028	-42.751	-42.727	-42.582	-42.921	-42.908	-43.201	-42.887	-42.852	-42.748	-42.852	-42.973	-43.237	-42.793	-42.940	-42.713	-42.902	-43.237	-43.068	-42.992	-43.071	-43.250	-42.879	-42.618	-42.955	-42.834	-43.086	-42.968	-42.913	-124.848	-124.667	-124.776	-125.183	-124.978	-125.090	-124.977	-125.170	-124.799	-125.144	-124.702	-124.772	-124.791	-124.728	-124.830	-124.807	-124.790	-124.989	-124.894	-125.289	-125.157	-125.055	-124.877	-125.465	-125.426	-124.873	-124.953	-124.856	-125.100	-124.943	-124.848	-124.905	251.024	251.546	250.975	250.999	251.083	251.109	251.153	251.041	250.994	250.922	250.989	251.013	251.059	251.007	250.971	250.860	251.040	251.007	251.087	251.065	250.909	250.964	250.970	251.021	250.942	251.016	251.135	250.982	251.067	250.941	250.976	251.007	2016_7_19_17_02_09
FLQS309NGRWM____	-43.182	-43.383	-43.021	-43.095	-43.016	-42.789	-42.731	-42.800	-43.044	-43.208	-43.009	-42.952	-42.882	-42.920	-43.219	-43.211	-42.919	-43.021	-43.085	-42.920	-43.336	-43.066	-43.290	-43.332	-43.571	-43.009	-42.940	-43.274	-43.087	-43.041	-43.301	-43.300	-125.783	-125.967	-125.525	-125.999	-125.855	-125.789	-125.737	-125.455	-125.555	-125.762	-125.479	-125.523	-125.430	-125.488	-125.591	-125.556	-125.552	-125.735	-125.664	-125.789	-125.838	-126.002	-126.035	-126.025	-126.104	-125.634	-126.094	-125.866	-125.926	-125.688	-125.735	-125.836	250.867	250.811	250.897	250.933	250.945	251.028	251.045	250.977	250.891	250.854	250.895	250.925	250.940	250.933	250.825	250.824	250.942	250.926	250.890	250.975	250.812	250.945	250.858	250.840	250.754	250.917	251.009	250.841	250.926	250.911	250.812	250.827	2016_7_19_17_02_09
FLQS308YGRWQ____	-43.140	-43.558	-43.095	-43.150	-42.813	-42.835	-42.930	-42.979	-42.968	-43.140	-43.140	-43.065	-42.874	-42.910	-43.145	-43.392	-42.969	-43.140	-43.000	-43.028	-43.420	-43.180	-43.088	-43.194	-43.658	-43.004	-42.869	-43.000	-43.186	-43.156	-43.215	-43.175	-125.385	-125.477	-125.237	-125.302	-125.501	-125.444	-125.455	-125.158	-125.191	-125.490	-125.245	-125.234	-125.193	-125.252	-125.308	-125.270	-125.207	-125.385	-125.525	-125.439	-125.490	-125.651	-125.290	-125.665	-125.743	-125.341	-125.601	-125.455	-125.773	-125.344	-125.307	-125.630	250.817	250.659	250.815	250.801	250.967	250.950	250.913	250.851	250.860	250.832	250.797	250.827	250.899	250.892	250.804	250.698	250.862	250.817	250.894	250.870	250.718	250.838	250.825	250.834	250.656	250.866	250.958	250.884	250.852	250.805	250.775	250.837	2016_7_19_17_02_09
FLQS3084GRWM____	-43.467	-43.444	-43.377	-43.479	-43.387	-43.309	-43.261	-43.278	-43.321	-43.543	-43.476	-43.401	-43.330	-43.434	-43.435	-43.630	-43.467	-43.442	-43.468	-43.548	-43.701	-43.376	-43.444	-43.485	-43.582	-43.471	-43.463	-43.541	-43.474	-43.561	-43.567	-43.558	-125.453	-125.817	-125.256	-125.315	-125.531	-125.526	-125.542	-125.312	-125.293	-125.632	-125.322	-125.523	-125.227	-125.355	-125.148	-125.100	-125.298	-125.413	-125.519	-125.776	-125.391	-125.863	-125.369	-125.682	-125.755	-125.312	-125.511	-125.345	-125.732	-125.685	-125.580	-125.631	250.917	250.978	250.926	250.893	250.961	250.992	251.014	250.975	250.954	250.912	250.895	250.954	250.941	250.917	250.887	250.801	250.895	250.922	250.926	250.930	250.813	251.012	250.915	250.942	250.913	250.896	250.927	250.872	250.954	250.912	250.894	250.905	2016_7_19_17_02_09
FLQS307KGRWV____	-42.984	-43.182	-43.045	-43.137	-42.754	-42.725	-42.646	-42.963	-42.849	-43.190	-42.952	-42.987	-42.814	-42.971	-43.021	-43.319	-42.849	-43.109	-42.885	-42.957	-43.323	-43.168	-42.966	-43.065	-43.235	-42.881	-42.795	-43.007	-42.878	-42.912	-43.027	-42.906	-125.361	-125.462	-124.977	-125.369	-125.181	-125.358	-125.130	-125.024	-125.132	-125.409	-124.972	-125.042	-125.005	-125.008	-125.223	-125.009	-125.059	-125.381	-125.107	-125.549	-125.289	-125.382	-125.265	-125.595	-125.557	-125.198	-125.220	-125.186	-125.261	-125.096	-125.000	-125.116	250.953	250.886	250.874	250.892	251.022	251.059	251.059	250.914	250.977	250.876	250.911	250.907	250.973	250.909	250.919	250.767	250.966	250.905	250.958	250.990	250.804	250.881	250.947	250.953	250.878	250.973	251.011	250.919	250.982	250.945	250.885	250.951	2016_7_19_17_02_09
FLQS3072GRWV____	-42.930	-43.008	-42.775	-42.920	-42.610	-42.627	-42.705	-42.699	-42.884	-43.074	-42.995	-42.928	-42.722	-42.941	-43.031	-43.097	-42.943	-42.908	-42.802	-43.005	-43.107	-42.936	-42.964	-42.907	-43.105	-42.862	-42.538	-42.872	-42.854	-43.055	-43.004	-43.014	-125.732	-125.888	-125.597	-125.993	-125.803	-125.870	-125.884	-125.530	-125.696	-125.780	-125.720	-125.611	-125.509	-125.690	-125.659	-125.618	-125.694	-125.706	-125.679	-126.161	-126.034	-125.942	-125.706	-126.085	-126.092	-125.767	-125.837	-125.748	-125.941	-125.775	-125.919	-125.975	251.017	251.008	251.062	251.058	251.158	251.160	251.131	251.084	251.031	250.965	250.989	251.001	251.071	251.007	250.966	250.933	251.007	251.023	251.062	251.047	250.987	251.044	251.000	251.076	250.996	251.050	251.192	251.044	251.078	250.973	251.013	251.017	2016_7_19_17_02_09
FLQS305NGRWM____	-43.102	-43.402	-42.997	-43.301	-42.941	-42.897	-42.539	-43.028	-42.966	-43.371	-43.110	-42.998	-42.749	-43.018	-43.023	-43.324	-43.025	-43.054	-43.010	-43.145	-43.322	-43.181	-43.387	-43.244	-43.527	-43.072	-42.932	-43.081	-43.066	-43.091	-43.208	-43.317	-126.066	-126.119	-125.618	-126.144	-126.072	-126.066	-126.068	-125.731	-125.766	-126.051	-126.269	-125.801	-125.695	-125.707	-125.805	-125.767	-125.774	-125.954	-125.874	-126.196	-126.179	-126.031	-126.334	-126.499	-126.124	-126.124	-126.404	-126.013	-126.282	-125.910	-126.064	-126.474	250.972	250.858	250.952	250.902	251.038	251.056	251.202	250.955	250.986	250.861	250.997	250.977	251.064	250.956	250.968	250.840	250.963	250.976	250.983	250.973	250.898	250.935	250.893	250.974	250.807	250.992	251.088	250.973	251.017	250.955	250.929	250.941	2016_7_19_17_02_09
FLQS305DGRWM____	-43.122	-43.536	-43.011	-43.282	-42.947	-42.849	-42.614	-42.863	-42.867	-43.270	-43.195	-43.019	-43.002	-43.044	-43.346	-43.344	-43.042	-43.314	-43.078	-43.159	-43.458	-43.194	-43.348	-43.135	-43.439	-43.080	-42.875	-43.268	-43.198	-43.288	-43.229	-43.233	-125.455	-125.782	-125.327	-125.654	-125.590	-125.594	-125.528	-125.248	-125.213	-125.501	-125.584	-125.269	-125.231	-125.286	-125.458	-125.175	-125.353	-125.605	-125.515	-125.536	-125.636	-125.603	-125.756	-125.811	-125.901	-125.486	-125.623	-125.537	-125.550	-125.550	-125.577	-125.579	250.954	250.831	250.981	250.917	251.044	251.085	251.172	251.031	251.025	250.900	250.942	250.970	250.972	250.962	250.863	250.824	250.972	250.897	250.980	250.950	250.843	250.946	250.904	250.999	250.887	250.975	251.078	250.906	250.936	250.900	250.928	250.926	2016_7_19_17_02_09
FLQS3057GRWM____	-42.875	-43.260	-42.976	-42.840	-42.741	-42.587	-42.583	-42.735	-42.778	-43.007	-43.212	-42.817	-42.801	-42.840	-43.020	-43.201	-42.836	-43.044	-42.875	-42.956	-43.319	-42.867	-42.910	-43.061	-43.274	-42.755	-42.784	-43.002	-43.085	-43.015	-42.965	-43.025	-125.547	-125.582	-125.659	-125.407	-125.667	-125.550	-125.941	-125.267	-125.428	-125.526	-125.532	-125.400	-125.314	-125.422	-125.413	-125.376	-125.421	-125.624	-125.477	-125.613	-125.720	-125.621	-125.512	-126.039	-126.260	-125.438	-125.585	-125.604	-125.967	-125.582	-125.478	-125.655	251.162	251.010	251.136	251.157	251.233	251.281	251.336	251.180	251.185	251.105	251.022	251.165	251.160	251.159	251.084	251.005	251.160	251.104	251.152	251.138	251.005	251.176	251.143	251.155	251.099	251.196	251.205	251.118	251.135	251.110	251.116	251.116	2016_7_19_17_02_10
FLQS3052GRWY____	-43.131	-43.389	-43.270	-43.452	-42.958	-43.172	-42.803	-43.087	-42.995	-43.568	-43.297	-43.146	-43.139	-43.303	-43.231	-43.538	-43.241	-43.257	-43.228	-43.173	-43.403	-43.007	-43.454	-43.453	-43.568	-43.264	-43.004	-43.227	-43.279	-43.244	-43.297	-43.366	-125.493	-125.427	-125.435	-125.439	-125.391	-125.520	-125.453	-125.456	-125.141	-125.679	-125.386	-125.492	-125.210	-125.273	-125.493	-125.275	-125.277	-125.576	-125.436	-125.569	-125.618	-125.581	-125.420	-125.928	-125.753	-125.353	-125.547	-125.388	-125.525	-125.414	-125.456	-125.557	250.844	250.730	250.779	250.706	250.901	250.831	250.973	250.857	250.850	250.692	250.761	250.838	250.801	250.743	250.803	250.647	250.769	250.804	250.796	250.837	250.751	250.907	250.702	250.774	250.702	250.770	250.903	250.790	250.788	250.787	250.771	250.757	2016_7_19_17_02_10
