SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30WFGRWV____	-53.421	-53.350	-53.350	-53.458	-53.420	-53.420	-53.383	-53.414	-53.384	-53.417	-53.386	-53.420	-53.353	-53.243	-53.318	-53.386	-53.386	-53.315	-53.312	-53.311	-53.279	-53.311	-53.311	-53.311	-53.347	-53.311	-53.317	-53.314	-53.311	-53.386	-53.312	-53.387	-93.693	-93.689	-93.762	-93.833	-93.800	-93.763	-93.763	-93.800	-93.870	-93.762	-93.867	-93.904	-93.869	-93.935	-93.973	-93.867	-93.867	-93.903	-93.869	-93.901	-93.898	-93.901	-93.872	-93.899	-93.904	-93.901	-93.869	-93.869	-93.872	-93.867	-93.866	-93.869	240.079	240.111	240.130	240.099	240.108	240.098	240.115	240.110	240.143	240.099	240.141	240.135	240.157	240.225	240.200	240.141	240.141	240.183	240.176	240.185	240.199	240.185	240.177	240.184	240.169	240.185	240.173	240.175	240.177	240.141	240.175	240.141	2016_7_19_17_00_19
FLQS30VBGRWV____	-53.401	-53.405	-53.404	-53.435	-53.397	-53.438	-53.400	-53.434	-53.401	-53.435	-53.365	-53.397	-53.329	-53.264	-53.332	-53.365	-53.365	-53.333	-53.367	-53.331	-53.297	-53.331	-53.365	-53.330	-53.364	-53.331	-53.296	-53.330	-53.365	-53.365	-53.327	-53.366	-93.720	-93.757	-93.829	-93.863	-93.830	-93.794	-93.829	-93.864	-93.900	-93.826	-93.934	-93.973	-93.936	-93.967	-94.005	-93.934	-93.934	-93.967	-93.900	-93.932	-93.964	-93.932	-93.901	-93.930	-93.934	-93.932	-93.900	-93.899	-93.901	-93.934	-93.897	-93.898	240.199	240.207	240.226	240.221	240.230	240.202	240.228	240.222	240.246	240.211	240.272	240.267	240.289	240.327	240.306	240.272	240.272	240.295	240.262	240.287	240.311	240.287	240.263	240.287	240.272	240.287	240.295	240.279	240.263	240.272	240.279	240.262	2016_7_19_17_00_19
FLQS30UFGRWV____	-53.372	-53.294	-53.332	-53.364	-53.368	-53.403	-53.327	-53.362	-53.329	-53.364	-53.333	-53.368	-53.299	-53.188	-53.264	-53.333	-53.333	-53.297	-53.296	-53.296	-53.263	-53.296	-53.296	-53.298	-53.294	-53.296	-53.265	-53.258	-53.296	-53.333	-53.256	-53.336	-93.777	-93.814	-93.848	-93.923	-93.885	-93.848	-93.886	-93.921	-93.957	-93.886	-93.989	-93.992	-93.953	-94.022	-94.060	-93.989	-93.989	-94.023	-93.990	-93.989	-94.024	-93.989	-93.957	-93.988	-93.990	-93.989	-93.956	-93.956	-93.957	-93.989	-93.985	-93.955	240.078	240.124	240.115	240.120	240.108	240.082	240.127	240.121	240.145	240.110	240.152	240.136	240.158	240.227	240.202	240.152	240.152	240.177	240.169	240.169	240.193	240.169	240.160	240.168	240.170	240.169	240.175	240.177	240.160	240.152	240.186	240.142	2016_7_19_17_00_19
FLQS30TYGRWV____	-53.508	-53.470	-53.469	-53.545	-53.505	-53.544	-53.509	-53.538	-53.509	-53.544	-53.471	-53.505	-53.436	-53.370	-53.403	-53.471	-53.471	-53.396	-53.435	-53.436	-53.403	-53.436	-53.435	-53.475	-53.470	-53.436	-53.402	-53.436	-53.435	-53.471	-53.435	-53.470	-93.784	-93.820	-93.856	-93.931	-93.894	-93.858	-93.895	-93.930	-93.965	-93.894	-93.997	-94.000	-93.964	-94.031	-94.068	-93.997	-93.997	-94.029	-93.964	-93.997	-94.029	-93.997	-94.004	-93.997	-93.999	-93.997	-93.966	-93.964	-94.004	-93.997	-93.963	-93.964	240.105	240.132	240.142	240.127	240.136	240.109	240.135	240.130	240.153	240.118	240.179	240.164	240.186	240.234	240.228	240.179	240.179	240.221	240.186	240.194	240.218	240.194	240.197	240.177	240.179	240.194	240.202	240.186	240.197	240.179	240.186	240.170	2016_7_19_17_00_19
FLQS30T7GRWV____	-53.666	-53.631	-53.631	-53.701	-53.666	-53.705	-53.666	-53.662	-53.667	-53.661	-53.631	-53.668	-53.596	-53.526	-53.561	-53.631	-53.631	-53.597	-53.597	-53.596	-53.561	-53.596	-53.597	-53.595	-53.592	-53.596	-53.561	-53.555	-53.597	-53.631	-53.553	-53.634	-93.767	-93.802	-93.837	-93.909	-93.873	-93.838	-93.875	-93.912	-93.945	-93.874	-93.978	-93.978	-93.942	-94.014	-94.048	-93.978	-93.978	-94.011	-93.940	-93.977	-94.012	-93.977	-93.947	-93.973	-93.978	-93.977	-93.942	-93.947	-93.947	-93.978	-93.944	-93.942	239.955	239.981	239.990	239.976	239.983	239.956	239.984	239.995	240.001	239.985	240.026	240.010	240.034	240.085	240.077	240.026	240.026	240.051	240.033	240.042	240.068	240.042	240.034	240.042	240.045	240.042	240.050	240.053	240.034	240.026	240.053	240.016	2016_7_19_17_00_19
FLQS30S7GRWV____	-53.444	-53.406	-53.405	-53.476	-53.439	-53.478	-53.441	-53.475	-53.440	-53.475	-53.403	-53.439	-53.374	-53.343	-53.336	-53.403	-53.403	-53.372	-53.372	-53.371	-53.375	-53.371	-53.368	-53.369	-53.404	-53.371	-53.378	-53.369	-53.368	-53.403	-53.369	-53.407	-93.843	-93.843	-93.877	-93.987	-93.914	-93.880	-93.948	-93.952	-94.023	-93.951	-94.054	-94.059	-94.021	-94.088	-94.127	-94.054	-94.054	-94.090	-93.984	-94.054	-94.087	-94.054	-94.025	-94.053	-94.058	-94.054	-94.019	-94.023	-94.025	-94.054	-93.986	-94.024	240.248	240.266	240.276	240.272	240.269	240.242	240.277	240.263	240.298	240.263	240.323	240.308	240.328	240.359	240.373	240.323	240.323	240.347	240.319	240.338	240.344	240.338	240.331	240.338	240.324	240.338	240.325	240.330	240.331	240.323	240.321	240.313	2016_7_19_17_00_20
FLQS30RRGRWV____	-53.467	-53.429	-53.428	-53.503	-53.466	-53.501	-53.503	-53.498	-53.467	-53.502	-53.431	-53.504	-53.397	-53.326	-53.361	-53.431	-53.431	-53.395	-53.396	-53.395	-53.362	-53.395	-53.394	-53.395	-53.431	-53.395	-53.361	-53.395	-53.394	-53.431	-53.392	-53.432	-93.781	-93.819	-93.855	-93.927	-93.891	-93.853	-93.932	-93.929	-93.960	-93.891	-93.994	-93.995	-93.960	-94.027	-94.064	-93.994	-93.994	-94.028	-93.960	-93.994	-94.026	-93.994	-93.963	-93.993	-93.994	-93.994	-93.962	-93.960	-93.963	-93.994	-93.957	-93.961	240.154	240.182	240.192	240.176	240.184	240.158	240.177	240.179	240.201	240.167	240.227	240.194	240.233	240.284	240.277	240.227	240.227	240.252	240.234	240.243	240.267	240.243	240.236	240.243	240.227	240.243	240.250	240.234	240.236	240.227	240.235	240.218	2016_7_19_17_00_20
FLQS30R2GRWV____	-53.805	-53.767	-53.768	-53.838	-53.805	-53.840	-53.805	-53.837	-53.804	-53.840	-53.769	-53.805	-53.736	-53.665	-53.701	-53.769	-53.769	-53.734	-53.734	-53.733	-53.701	-53.733	-53.734	-53.733	-53.769	-53.733	-53.700	-53.733	-53.734	-53.769	-53.731	-53.769	-93.619	-93.655	-93.690	-93.766	-93.729	-93.695	-93.731	-93.761	-93.799	-93.728	-93.835	-93.835	-93.800	-93.870	-93.902	-93.835	-93.835	-93.867	-93.800	-93.834	-93.866	-93.834	-93.801	-93.830	-93.833	-93.834	-93.801	-93.801	-93.801	-93.835	-93.796	-93.798	240.386	240.413	240.421	240.409	240.415	240.390	240.415	240.409	240.434	240.399	240.460	240.443	240.465	240.516	240.508	240.460	240.460	240.484	240.466	240.475	240.499	240.475	240.467	240.475	240.459	240.475	240.482	240.467	240.467	240.460	240.466	240.450	2016_7_19_17_00_20
FLQS30QXGRWV____	-53.234	-53.200	-53.198	-53.228	-53.188	-53.271	-53.234	-53.226	-53.234	-53.226	-53.196	-53.234	-53.119	-53.049	-53.085	-53.196	-53.196	-53.164	-53.161	-53.163	-53.128	-53.163	-53.162	-53.160	-53.195	-53.163	-53.083	-53.119	-53.162	-53.196	-53.117	-53.199	-93.843	-93.880	-93.913	-93.984	-93.949	-93.912	-93.947	-93.984	-94.017	-93.946	-94.055	-94.055	-94.016	-94.087	-94.123	-94.055	-94.055	-94.086	-94.019	-94.053	-94.086	-94.053	-94.022	-94.051	-94.055	-94.053	-94.022	-94.021	-94.022	-94.055	-94.018	-94.019	240.192	240.218	240.227	240.232	240.241	240.193	240.219	240.233	240.237	240.223	240.265	240.248	240.290	240.341	240.334	240.265	240.265	240.288	240.272	240.279	240.305	240.279	240.272	240.281	240.265	240.279	240.308	240.291	240.272	240.265	240.292	240.254	2016_7_19_17_00_20
FLQS30QPGRWV____	-53.608	-53.568	-53.569	-53.640	-53.602	-53.639	-53.601	-53.639	-53.606	-53.639	-53.568	-53.604	-53.536	-53.467	-53.501	-53.568	-53.568	-53.536	-53.534	-53.534	-53.498	-53.534	-53.534	-53.534	-53.567	-53.534	-53.502	-53.531	-53.534	-53.568	-53.530	-53.571	-93.713	-93.791	-93.786	-93.860	-93.823	-93.788	-93.823	-93.857	-93.933	-93.822	-93.966	-93.969	-93.896	-93.964	-94.001	-93.966	-93.966	-93.961	-93.895	-93.963	-93.961	-93.963	-93.935	-93.925	-93.930	-93.963	-93.898	-93.897	-93.935	-93.966	-93.891	-93.929	239.981	240.020	240.018	240.005	240.013	239.987	240.013	240.005	240.040	239.996	240.066	240.050	240.062	240.112	240.106	240.066	240.066	240.080	240.063	240.081	240.097	240.081	240.074	240.071	240.057	240.081	240.079	240.065	240.074	240.066	240.064	240.055	2016_7_19_17_00_20
FLQS30QMGRWV____	-53.331	-53.293	-53.294	-53.366	-53.327	-53.366	-53.330	-53.363	-53.331	-53.365	-53.293	-53.328	-53.257	-53.184	-53.221	-53.293	-53.293	-53.258	-53.258	-53.257	-53.221	-53.257	-53.255	-53.257	-53.294	-53.257	-53.222	-53.296	-53.255	-53.293	-53.252	-53.294	-93.766	-93.802	-93.835	-93.909	-93.876	-93.839	-93.875	-93.909	-93.942	-93.875	-94.012	-94.015	-93.977	-94.010	-94.047	-94.012	-94.012	-94.010	-93.942	-93.976	-94.008	-93.976	-93.945	-93.975	-93.978	-93.976	-93.943	-93.943	-93.945	-94.012	-93.940	-93.942	240.661	240.689	240.697	240.683	240.693	240.665	240.691	240.684	240.708	240.675	240.744	240.729	240.751	240.793	240.786	240.744	240.744	240.759	240.741	240.751	240.776	240.751	240.744	240.750	240.735	240.751	240.758	240.724	240.744	240.744	240.744	240.725	2016_7_19_17_00_20
FLQS30Q9GRWY____	-53.457	-53.420	-53.420	-53.492	-53.454	-53.492	-53.493	-53.490	-53.494	-53.490	-53.419	-53.454	-53.424	-53.356	-53.351	-53.419	-53.419	-53.388	-53.425	-53.425	-53.353	-53.425	-53.424	-53.383	-53.418	-53.425	-53.351	-53.385	-53.424	-53.419	-53.385	-53.421	-93.836	-93.873	-93.908	-93.983	-93.945	-93.910	-93.949	-93.978	-94.055	-93.944	-94.051	-94.053	-94.018	-94.086	-94.121	-94.051	-94.051	-94.083	-94.021	-94.052	-94.083	-94.052	-94.057	-94.047	-94.050	-94.052	-94.020	-94.016	-94.057	-94.051	-94.016	-94.017	240.531	240.557	240.566	240.553	240.560	240.534	240.544	240.552	240.571	240.544	240.604	240.588	240.593	240.643	240.653	240.604	240.604	240.627	240.594	240.602	240.643	240.602	240.603	240.619	240.605	240.602	240.627	240.611	240.603	240.604	240.611	240.594	2016_7_19_17_00_20
FLQS30Q9GRWV____	-53.311	-53.271	-53.271	-53.343	-53.309	-53.344	-53.305	-53.342	-53.307	-53.341	-53.235	-53.308	-53.234	-53.165	-53.202	-53.235	-53.235	-53.201	-53.237	-53.236	-53.199	-53.236	-53.234	-53.236	-53.271	-53.236	-53.203	-53.235	-53.234	-53.235	-53.234	-53.275	-93.842	-93.878	-93.911	-93.982	-93.944	-93.910	-93.987	-93.981	-94.014	-93.985	-94.047	-94.049	-94.013	-94.082	-94.120	-94.047	-94.047	-94.082	-94.016	-94.050	-94.083	-94.050	-94.018	-94.049	-94.049	-94.050	-94.017	-94.014	-94.018	-94.047	-94.012	-94.015	240.123	240.150	240.159	240.144	240.150	240.125	240.163	240.145	240.169	240.146	240.211	240.178	240.203	240.253	240.246	240.211	240.211	240.236	240.202	240.212	240.237	240.212	240.204	240.211	240.195	240.212	240.218	240.203	240.204	240.211	240.202	240.185	2016_7_19_17_00_21
FLQS30Q3GRWV____	-53.441	-53.403	-53.403	-53.475	-53.438	-53.474	-53.436	-53.472	-53.438	-53.473	-53.401	-53.437	-53.370	-53.300	-53.297	-53.401	-53.401	-53.331	-53.366	-53.328	-53.333	-53.328	-53.328	-53.328	-53.401	-53.328	-53.333	-53.367	-53.328	-53.401	-53.365	-53.402	-93.774	-93.812	-93.847	-93.919	-93.885	-93.849	-93.883	-93.919	-93.954	-93.883	-93.987	-93.991	-93.952	-94.021	-94.055	-93.987	-93.987	-94.018	-93.953	-93.984	-94.021	-93.984	-93.952	-93.985	-93.989	-93.984	-93.953	-93.954	-93.952	-93.987	-93.953	-93.956	240.127	240.154	240.163	240.149	240.158	240.131	240.158	240.151	240.176	240.141	240.201	240.186	240.206	240.257	240.267	240.201	240.201	240.242	240.209	240.234	240.241	240.234	240.226	240.234	240.201	240.234	240.224	240.208	240.226	240.201	240.209	240.192	2016_7_19_17_00_21
FLQS30Q2GRWV____	-53.372	-53.333	-53.334	-53.404	-53.367	-53.405	-53.369	-53.403	-53.369	-53.405	-53.335	-53.371	-53.302	-53.231	-53.306	-53.335	-53.335	-53.300	-53.299	-53.299	-53.306	-53.299	-53.296	-53.298	-53.335	-53.299	-53.266	-53.300	-53.296	-53.335	-53.299	-53.335	-93.775	-93.814	-93.847	-93.922	-93.885	-93.848	-93.883	-93.919	-93.955	-93.882	-93.990	-93.994	-93.953	-94.024	-94.062	-93.990	-93.990	-94.024	-93.957	-93.989	-94.023	-93.989	-93.995	-94.023	-94.025	-93.989	-93.959	-93.994	-93.995	-93.990	-93.954	-93.956	240.023	240.051	240.059	240.046	240.054	240.027	240.053	240.047	240.072	240.036	240.097	240.081	240.102	240.153	240.129	240.097	240.097	240.122	240.104	240.113	240.118	240.113	240.115	240.122	240.106	240.113	240.120	240.114	240.115	240.097	240.104	240.087	2016_7_19_17_00_21
FLQS30PHGRWY____	-53.396	-53.357	-53.357	-53.431	-53.390	-53.429	-53.392	-53.425	-53.395	-53.428	-53.357	-53.393	-53.326	-53.259	-53.334	-53.357	-53.357	-53.325	-53.324	-53.325	-53.290	-53.325	-53.323	-53.324	-53.358	-53.325	-53.292	-53.324	-53.323	-53.357	-53.324	-53.404	-93.706	-93.741	-93.777	-93.852	-93.816	-93.772	-93.815	-93.850	-93.889	-93.816	-93.917	-93.921	-93.887	-93.952	-93.984	-93.917	-93.917	-93.950	-93.886	-93.917	-93.948	-93.917	-93.889	-93.913	-93.918	-93.917	-93.888	-93.887	-93.889	-93.917	-93.885	-93.889	240.159	240.186	240.196	240.182	240.191	240.161	240.190	240.184	240.208	240.173	240.233	240.217	240.239	240.287	240.261	240.233	240.233	240.256	240.240	240.247	240.272	240.247	240.241	240.247	240.232	240.247	240.255	240.240	240.241	240.233	240.239	240.203	2016_7_19_17_00_21
FLQS30NWGRWV____	-53.259	-53.221	-53.260	-53.330	-53.294	-53.293	-53.257	-53.286	-53.257	-53.331	-53.259	-53.295	-53.225	-53.158	-53.155	-53.259	-53.259	-53.190	-53.226	-53.225	-53.156	-53.225	-53.225	-53.187	-53.222	-53.225	-53.192	-53.225	-53.225	-53.259	-53.223	-53.260	-93.787	-93.825	-93.861	-93.974	-93.936	-93.861	-93.898	-93.929	-94.008	-93.936	-94.042	-94.043	-94.009	-94.073	-94.110	-94.042	-94.042	-94.071	-94.007	-94.039	-94.072	-94.039	-94.009	-94.037	-94.040	-94.039	-94.009	-94.005	-94.009	-94.042	-94.003	-94.006	240.734	240.761	240.753	240.750	240.757	240.738	240.764	240.758	240.793	240.740	240.801	240.784	240.808	240.856	240.866	240.801	240.801	240.840	240.807	240.816	240.856	240.816	240.808	240.832	240.817	240.816	240.823	240.807	240.808	240.801	240.807	240.791	2016_7_19_17_00_21
FLQS30MRGRWY____	-53.415	-53.337	-53.338	-53.408	-53.372	-53.411	-53.372	-53.407	-53.375	-53.407	-53.378	-53.416	-53.349	-53.238	-53.312	-53.378	-53.378	-53.307	-53.304	-53.345	-53.269	-53.345	-53.342	-53.303	-53.339	-53.345	-53.311	-53.304	-53.342	-53.378	-53.339	-53.341	-93.815	-93.847	-93.832	-93.908	-93.873	-93.835	-93.871	-93.910	-93.985	-93.871	-93.973	-93.977	-93.942	-94.010	-94.046	-93.973	-93.973	-94.009	-93.982	-93.972	-94.007	-93.972	-93.985	-93.968	-93.974	-93.972	-93.980	-93.985	-93.985	-93.973	-93.984	-93.942	240.663	240.707	240.703	240.690	240.698	240.670	240.697	240.692	240.726	240.681	240.721	240.705	240.727	240.796	240.771	240.721	240.721	240.764	240.758	240.736	240.780	240.736	240.741	240.755	240.740	240.736	240.754	240.759	240.741	240.721	240.742	240.730	2016_7_19_17_00_21
FLQS30MKGRWV____	-53.377	-53.341	-53.341	-53.410	-53.372	-53.414	-53.375	-53.405	-53.375	-53.408	-53.336	-53.373	-53.303	-53.236	-53.268	-53.336	-53.336	-53.302	-53.301	-53.299	-53.270	-53.299	-53.299	-53.301	-53.338	-53.299	-53.267	-53.305	-53.299	-53.336	-53.301	-53.338	-93.717	-93.756	-93.788	-93.863	-93.827	-93.791	-93.827	-93.825	-93.896	-93.825	-93.930	-93.932	-93.895	-93.962	-94.001	-93.930	-93.930	-93.965	-93.896	-93.930	-93.961	-93.930	-93.900	-93.929	-93.931	-93.930	-93.897	-93.898	-93.900	-93.930	-93.895	-93.898	240.295	240.322	240.331	240.318	240.326	240.298	240.325	240.311	240.343	240.309	240.370	240.354	240.376	240.425	240.420	240.370	240.370	240.395	240.377	240.387	240.408	240.387	240.379	240.386	240.369	240.387	240.393	240.376	240.379	240.370	240.377	240.361	2016_7_19_17_00_21
FLQS30MJGRWV____	-53.445	-53.447	-53.406	-53.477	-53.443	-53.479	-53.441	-53.475	-53.441	-53.477	-53.403	-53.438	-53.370	-53.303	-53.337	-53.403	-53.403	-53.369	-53.369	-53.410	-53.337	-53.410	-53.365	-53.369	-53.406	-53.410	-53.337	-53.371	-53.365	-53.403	-53.369	-53.405	-93.783	-93.852	-93.852	-93.926	-93.889	-93.855	-93.889	-93.925	-93.959	-93.889	-93.996	-94.030	-93.959	-94.028	-94.066	-93.996	-93.996	-94.029	-93.961	-93.994	-94.028	-93.994	-93.995	-93.992	-93.994	-93.994	-93.962	-93.963	-93.995	-93.996	-93.959	-93.960	240.085	240.103	240.122	240.109	240.115	240.089	240.116	240.109	240.134	240.099	240.161	240.154	240.166	240.215	240.210	240.161	240.161	240.185	240.167	240.157	240.200	240.157	240.178	240.176	240.159	240.157	240.183	240.167	240.178	240.161	240.167	240.151	2016_7_19_17_00_21
FLQS30MEGRWV____	-53.451	-53.413	-53.372	-53.482	-53.447	-53.446	-53.409	-53.482	-53.448	-53.485	-53.409	-53.445	-53.378	-53.270	-53.346	-53.409	-53.409	-53.378	-53.377	-53.376	-53.304	-53.376	-53.375	-53.339	-53.414	-53.376	-53.344	-53.376	-53.375	-53.409	-53.371	-53.415	-93.710	-93.748	-93.783	-93.896	-93.816	-93.783	-93.819	-93.856	-93.926	-93.816	-93.959	-93.966	-93.890	-93.994	-94.029	-93.959	-93.959	-93.957	-93.929	-93.958	-93.956	-93.958	-93.929	-93.921	-93.960	-93.958	-93.890	-93.925	-93.929	-93.959	-93.929	-93.889	240.115	240.142	240.170	240.149	240.144	240.136	240.163	240.139	240.172	240.127	240.199	240.184	240.196	240.273	240.247	240.199	240.199	240.213	240.206	240.214	240.247	240.214	240.207	240.222	240.197	240.214	240.211	240.206	240.207	240.199	240.209	240.178	2016_7_19_17_00_22
FLQS30LFGRWY____	-53.225	-53.188	-53.187	-53.258	-53.223	-53.260	-53.222	-53.256	-53.225	-53.218	-53.187	-53.226	-53.154	-53.086	-53.117	-53.187	-53.187	-53.153	-53.152	-53.153	-53.119	-53.153	-53.151	-53.150	-53.186	-53.153	-53.120	-53.153	-53.151	-53.187	-53.149	-53.191	-93.823	-93.860	-93.897	-94.016	-93.935	-93.899	-93.933	-93.969	-94.051	-93.932	-94.039	-94.042	-94.006	-94.073	-94.110	-94.039	-94.039	-94.072	-94.048	-94.036	-94.071	-94.036	-94.053	-94.035	-94.040	-94.036	-94.007	-94.010	-94.053	-94.039	-94.059	-94.006	240.701	240.728	240.738	240.736	240.731	240.705	240.731	240.725	240.761	240.732	240.775	240.758	240.781	240.831	240.826	240.775	240.775	240.799	240.793	240.790	240.815	240.790	240.795	240.791	240.776	240.790	240.797	240.783	240.795	240.775	240.798	240.764	2016_7_19_17_00_22
FLQS30KNGRWV____	-53.663	-53.627	-53.626	-53.697	-53.660	-53.698	-53.660	-53.696	-53.660	-53.695	-53.627	-53.664	-53.591	-53.523	-53.557	-53.627	-53.627	-53.593	-53.592	-53.589	-53.555	-53.589	-53.591	-53.592	-53.626	-53.589	-53.558	-53.593	-53.591	-53.627	-53.589	-53.630	-93.713	-93.749	-93.783	-93.852	-93.816	-93.777	-93.815	-93.852	-93.887	-93.816	-93.920	-93.923	-93.889	-93.953	-93.991	-93.920	-93.920	-93.952	-93.922	-93.955	-93.951	-93.955	-93.887	-93.916	-93.921	-93.955	-93.923	-93.889	-93.887	-93.920	-93.926	-93.884	240.021	240.047	240.056	240.042	240.049	240.022	240.049	240.043	240.068	240.033	240.092	240.076	240.100	240.148	240.143	240.092	240.092	240.116	240.109	240.118	240.134	240.118	240.100	240.107	240.093	240.118	240.125	240.100	240.100	240.092	240.111	240.081	2016_7_19_17_00_22
FLQS30K5GRWY____	-53.716	-53.640	-53.680	-53.713	-53.717	-53.752	-53.676	-53.751	-53.678	-53.712	-53.642	-53.678	-53.649	-53.538	-53.572	-53.642	-53.642	-53.651	-53.649	-53.648	-53.570	-53.648	-53.648	-53.645	-53.641	-53.648	-53.572	-53.606	-53.648	-53.642	-53.607	-53.684	-93.716	-93.754	-93.788	-93.856	-93.822	-93.789	-93.822	-93.856	-93.895	-93.821	-93.929	-93.931	-93.895	-94.000	-94.001	-93.929	-93.929	-93.956	-93.924	-93.958	-93.964	-93.958	-93.896	-93.925	-93.930	-93.958	-93.928	-93.897	-93.896	-93.929	-93.894	-93.891	239.979	240.024	240.015	240.018	240.007	239.982	240.026	240.000	240.044	240.008	240.069	240.053	240.057	240.135	240.120	240.069	240.069	240.072	240.065	240.074	240.111	240.074	240.058	240.067	240.070	240.074	240.101	240.077	240.058	240.069	240.076	240.040	2016_7_19_17_00_22
FLQS30K3GRWY____	-53.502	-53.465	-53.463	-53.582	-53.496	-53.536	-53.499	-53.534	-53.499	-53.535	-53.462	-53.499	-53.431	-53.363	-53.396	-53.462	-53.462	-53.432	-53.428	-53.429	-53.397	-53.429	-53.427	-53.427	-53.462	-53.429	-53.395	-53.430	-53.427	-53.462	-53.429	-53.465	-93.680	-93.722	-93.716	-93.828	-93.799	-93.762	-93.799	-93.825	-93.872	-93.798	-93.901	-93.905	-93.870	-93.936	-93.972	-93.901	-93.901	-93.936	-93.870	-93.902	-93.933	-93.902	-93.874	-93.898	-93.902	-93.902	-93.870	-93.873	-93.874	-93.901	-93.868	-93.869	240.581	240.610	240.609	240.584	240.616	240.587	240.614	240.605	240.633	240.597	240.658	240.642	240.664	240.713	240.707	240.658	240.658	240.681	240.666	240.673	240.696	240.673	240.667	240.673	240.658	240.673	240.681	240.665	240.667	240.658	240.665	240.648	2016_7_19_17_00_22
FLQS30K1GRWY____	-53.644	-53.566	-53.565	-53.639	-53.601	-53.640	-53.602	-53.636	-53.603	-53.638	-53.567	-53.604	-53.534	-53.504	-53.498	-53.567	-53.567	-53.533	-53.534	-53.534	-53.539	-53.534	-53.532	-53.533	-53.567	-53.534	-53.500	-53.532	-53.532	-53.567	-53.531	-53.570	-93.684	-93.720	-93.756	-93.831	-93.795	-93.759	-93.793	-93.829	-93.870	-93.793	-93.899	-93.901	-93.867	-93.934	-93.968	-93.899	-93.899	-93.931	-93.865	-93.895	-93.929	-93.895	-93.868	-93.892	-93.901	-93.895	-93.867	-93.870	-93.868	-93.899	-93.866	-93.866	239.893	239.938	239.948	239.934	239.942	239.914	239.941	239.934	239.960	239.924	239.985	239.969	239.992	240.023	240.035	239.985	239.985	240.009	239.991	239.999	240.006	239.999	239.993	239.999	239.985	239.999	240.007	239.994	239.993	239.985	239.993	239.975	2016_7_19_17_00_22
FLQS30JCGRWV____	-53.606	-53.567	-53.567	-53.640	-53.600	-53.640	-53.603	-53.636	-53.604	-53.638	-53.566	-53.602	-53.529	-53.462	-53.500	-53.566	-53.566	-53.535	-53.534	-53.533	-53.499	-53.533	-53.534	-53.535	-53.567	-53.533	-53.498	-53.530	-53.534	-53.566	-53.530	-53.569	-93.588	-93.624	-93.658	-93.731	-93.697	-93.662	-93.697	-93.730	-93.766	-93.695	-93.801	-93.802	-93.767	-93.836	-93.872	-93.801	-93.801	-93.834	-93.799	-93.832	-93.834	-93.832	-93.768	-93.798	-93.799	-93.832	-93.801	-93.768	-93.768	-93.801	-93.798	-93.798	240.044	240.071	240.080	240.066	240.075	240.048	240.074	240.067	240.092	240.057	240.118	240.102	240.126	240.176	240.167	240.118	240.118	240.141	240.133	240.142	240.158	240.142	240.125	240.132	240.118	240.142	240.150	240.126	240.125	240.118	240.134	240.116	2016_7_19_17_00_22
