SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30QXGRWV____	-0.01	-0.009	-0.025	-0.007	-0.009	-0.037	-0.008	-0.009	-0.008	-0.007	-0.006	-0.008	-0.038	-0.008	-0.008	-0.008	-0.035	-0.036	-0.008	-0.038	-0.008	-0.007	-0.008	-0.037	-0.037	-0.008	-0.007	-0.039	-0.008	-0.01	-0.008	-0.007	-0.002	-0.002	-0.033	-0.001	-0.005	-0.003	-0.004	-0.004	-0.002	-0.005	-0.002	-0.003	0.022	-0.001	-0.004	-0.004	-0.001	-0.003	-0.005	-0.005	-0.003	-0.002	-0.003	0	0	-0.002	-0.004	-0.001	-0.005	-0.004	-0.004	-0.004	-0.004	-0.004	-0.008	-0.003	-0.003	-0.015	-0.003	-0.004	-0.003	-0.003	-0.003	-0.003	-0.017	-0.002	-0.003	-0.003	-0.014	-0.014	-0.003	-0.015	-0.003	-0.003	-0.003	-0.015	-0.015	-0.002	-0.002	-0.016	-0.004	-0.004	-0.003	-0.002	-0.016	-0.003	-0.006	2016_7_13_15_25_01
FLQS30T7GRWV____	-0.008	-0.014	-0.037	-0.041	-0.042	-0.014	-0.044	-0.044	-0.045	-0.013	-0.01	-0.042	-0.044	-0.044	-0.015	-0.015	-0.041	-0.044	-0.045	-0.014	-0.042	-0.013	-0.042	-0.042	-0.016	0.018	-0.011	-0.011	-0.043	-0.015	-0.043	-0.014	0.009	0.01	0.011	0.009	0.013	0.011	0.012	0.011	0.013	0.011	0.013	0.013	0.011	0.011	0.012	0.012	0.009	0.013	0.011	0.012	0.013	0.012	0.013	0.01	0.009	0.012	0.012	0.008	0.012	0.012	0.012	0.01	-0.004	-0.007	-0.016	-0.016	-0.018	-0.006	-0.018	-0.018	-0.019	-0.006	-0.005	-0.017	-0.018	-0.019	-0.007	-0.007	-0.017	-0.019	-0.019	-0.007	-0.017	-0.006	-0.017	-0.018	-0.007	0.007	-0.005	-0.005	-0.018	-0.006	-0.018	-0.006	-0.028	0.011	-0.012	2016_7_13_15_25_07
FLQS30TYGRWV____	0.015	0.012	0.015	0.012	0.014	0.012	0.013	0.013	0.012	0.045	0.012	0.011	0.013	0.045	0.013	0.013	0.014	0.014	0.011	0.012	0.011	0.013	0.011	0.016	0.016	0.012	0.011	0.013	0.041	0.014	0.013	0.045	0.007	0.009	0.009	0.008	0.011	0.011	0.011	0.012	0.011	0.009	0.012	0.012	0.009	0.009	0.007	0.007	0.007	0.011	0.011	0.011	0.012	0.011	0.012	0.008	0.009	0.011	0.009	0.007	0.009	0.009	0.008	0.01	0.006	0.005	0.006	0.004	0.005	0.004	0.004	0.004	0.004	0.017	0.004	0.003	0.005	0.018	0.005	0.005	0.006	0.004	0.004	0.004	0.003	0.005	0.003	0.006	0.006	0.004	0.004	0.005	0.015	0.004	0.005	0.017	0.017	0.01	0.006	2016_7_13_15_25_20
FLNS2037GRWV____	0.009	0.014	0.01	0.011	0.013	0.016	0.016	0.018	0.015	0.015	0.015	0.017	0.015	0.015	0.016	0.016	0.02	0.017	0.015	0.017	0.017	0.016	0.017	0.02	0.018	0.017	0.014	0.011	0.017	0.017	0.017	0.014	0.054	0.02	0.051	0.052	0.045	0.018	0.018	0.018	0.019	0.045	0.042	0.02	0.019	0.016	0.041	0.041	0.015	0.018	0.018	0.018	0.02	0.041	0.02	0.017	0.016	0.018	0.044	0.052	0.017	0.018	0.017	0.045	0	0.004	0.001	0.001	0.002	0.005	0.006	0.005	0.004	0.003	0.004	0.006	0.004	0.005	0.003	0.003	0.007	0.006	0.005	0.005	0.006	0.003	0.006	0.007	0.007	0.006	0.003	0.001	0.006	0.006	0.006	0.002	0.015	0.028	0.004	2016_7_13_17_13_14
FLQS2DERGRX5____	0.07	0.044	0.1	0.103	0.105	0.105	0.108	0.108	0.076	0.074	0.107	0.071	0.076	0.105	0.073	0.073	0.047	0.073	0.046	0.075	0.071	0.075	0.071	0.077	0.103	0.072	0.106	0.104	0.076	0.073	0.076	0.073	0.117	0.082	0.116	0.118	0.08	0.085	0.085	0.086	0.083	0.08	0.084	0.085	0.082	0.082	0.085	0.085	0.08	0.086	0.08	0.086	0.085	0.085	0.085	0.118	0.119	0.084	0.079	0.119	0.084	0.085	0.086	0.08	0.016	0.009	0.028	0.029	0.032	0.032	0.033	0.034	0.021	0.02	0.033	0.018	0.021	0.033	0.019	0.019	0.009	0.02	0.009	0.02	0.018	0.02	0.018	0.019	0.029	0.019	0.033	0.03	0.02	0.019	0.021	0.02	0.082	0.09	0.022	2016_7_13_17_13_20
FLQS2EQUGRX5____	0.123	0.094	0.12	0.133	0.096	0.124	0.097	0.097	0.125	0.096	0.124	0.125	0.097	0.095	0.128	0.128	0.1	0.124	0.095	0.127	0.125	0.096	0.125	0.1	0.123	0.095	0.126	0.125	0.095	0.096	0.096	0.093	-0.005	-0.005	-0.005	-0.042	-0.003	-0.005	-0.004	-0.004	-0.003	-0.004	-0.006	-0.006	-0.006	-0.005	-0.004	-0.004	-0.004	-0.005	-0.005	-0.004	-0.006	-0.003	-0.006	-0.004	-0.005	-0.004	-0.005	-0.005	-0.004	-0.003	-0.003	-0.006	0.054	0.042	0.053	0.06	0.042	0.054	0.044	0.044	0.054	0.043	0.055	0.054	0.044	0.042	0.056	0.056	0.045	0.054	0.042	0.056	0.054	0.042	0.054	0.045	0.054	0.042	0.055	0.054	0.042	0.043	0.043	0.043	0.111	-0.006	0.049	2016_7_13_17_13_25
FLQS30J0GRWV____	-0.087	-0.08	-0.102	-0.057	-0.081	-0.079	-0.109	-0.107	-0.113	-0.08	-0.081	-0.113	-0.111	-0.08	-0.051	-0.051	-0.109	-0.111	-0.081	-0.082	-0.113	-0.041	-0.113	-0.081	-0.082	-0.049	-0.08	-0.055	-0.116	-0.081	-0.08	-0.081	0.11	0.073	0.036	0.109	0.07	0.052	0.054	0.053	0.072	0.071	0.073	0.075	0.07	0.073	0.091	0.091	0.073	0.075	0.071	0.093	0.075	0.093	0.075	0.073	0.073	0.072	0.043	0.11	0.072	0.073	0.073	0.071	-0.051	-0.046	-0.052	-0.04	-0.047	-0.044	-0.057	-0.056	-0.06	-0.045	-0.046	-0.059	-0.058	-0.046	-0.035	-0.035	-0.057	-0.058	-0.046	-0.048	-0.059	-0.032	-0.059	-0.047	-0.046	-0.034	-0.043	-0.039	-0.06	-0.046	-0.046	-0.046	-0.086	0.074	-0.048	2016_7_13_17_13_30
FLQS30JCGRWV____	0.007	-0.002	0.006	-0.001	-0.002	-0.003	-0.002	-0.035	-0.002	-0.001	-0.001	-0.001	-0.003	0.032	-0.003	-0.003	-0.001	-0.005	0.029	-0.004	-0.001	-0.003	-0.001	0.021	-0.001	0	-0.003	-0.003	-0.006	-0.004	-0.005	-0.002	0.029	0.069	0.033	0.069	0.069	0.068	0.068	0.069	0.068	0.043	0.043	0.068	0.043	0.043	0.067	0.067	0.07	0.067	0.068	0.068	0.068	0.068	0.068	0.034	0.033	0.044	0.069	0.069	0.068	0.044	0.068	0.068	0.001	-0.005	0	-0.005	-0.006	-0.006	-0.006	-0.019	-0.005	-0.004	-0.003	-0.006	-0.005	0.01	-0.006	-0.006	-0.006	-0.007	0.007	-0.006	-0.006	-0.006	-0.006	0.006	-0.002	-0.004	-0.006	-0.006	-0.007	-0.005	-0.007	-0.005	0	0.059	-0.004	2016_7_13_17_13_35
FLQS30KNGRWV____	-0.071	-0.104	-0.083	-0.079	-0.077	-0.077	-0.075	-0.076	-0.077	-0.076	-0.077	-0.076	-0.076	-0.075	-0.077	-0.077	-0.076	-0.076	-0.11	-0.076	-0.076	-0.075	-0.076	-0.073	-0.075	-0.075	-0.077	-0.073	-0.107	-0.106	-0.074	-0.077	0.014	0.045	0.048	0.052	0.023	0.022	0.021	0.022	0.023	0.023	0.022	0.024	0.048	0.025	0.022	0.022	0.018	0.024	0.023	0.024	0.024	0.023	0.024	0.017	0.016	0.023	0.024	0.015	0.023	0.022	0.022	0.023	-0.034	-0.049	-0.041	-0.04	-0.036	-0.037	-0.036	-0.036	-0.036	-0.036	-0.036	-0.037	-0.039	-0.037	-0.037	-0.037	-0.036	-0.037	-0.05	-0.037	-0.037	-0.036	-0.037	-0.035	-0.035	-0.036	-0.037	-0.035	-0.049	-0.048	-0.035	-0.036	-0.08	0.025	-0.038	2016_7_13_17_13_41
FLQS30LFGRWY____	0.146	0.149	0.173	0.152	0.178	0.151	0.15	0.152	0.15	0.151	0.149	0.147	0.152	0.15	0.148	0.148	0.175	0.15	0.183	0.151	0.147	0.15	0.147	0.152	0.152	0.147	0.15	0.147	0.151	0.151	0.151	0.15	0.053	0.051	0.052	0.016	0.043	0.046	0.045	0.045	0.045	0.045	0.045	0.043	0.046	0.046	0.025	0.025	0.053	0.045	0.047	0.045	0.043	0.044	0.043	0.053	0.054	0.045	0.045	0.055	0.044	0.045	0.045	0.046	0.064	0.065	0.074	0.068	0.077	0.066	0.065	0.066	0.065	0.066	0.065	0.065	0.066	0.066	0.067	0.067	0.075	0.065	0.078	0.066	0.065	0.065	0.065	0.066	0.066	0.065	0.065	0.063	0.066	0.066	0.066	0.066	0.153	0.045	0.067	2016_7_13_17_13_46
FLQS30Q2GRWV____	-0.146	-0.143	-0.152	-0.147	-0.145	-0.146	-0.147	-0.173	-0.176	-0.144	-0.173	-0.143	-0.142	-0.144	-0.144	-0.144	-0.145	-0.173	-0.144	-0.174	-0.143	-0.175	-0.143	-0.143	-0.144	-0.142	-0.144	-0.18	-0.209	-0.144	-0.144	-0.144	-0.01	-0.038	-0.082	-0.01	-0.015	-0.016	-0.016	-0.039	-0.04	-0.043	-0.039	-0.038	-0.043	-0.012	-0.04	-0.04	-0.011	-0.037	-0.013	-0.038	-0.038	-0.038	-0.038	-0.049	-0.011	-0.039	-0.013	-0.009	-0.04	-0.04	-0.041	-0.012	-0.066	-0.063	-0.064	-0.067	-0.066	-0.066	-0.066	-0.075	-0.076	-0.064	-0.076	-0.064	-0.063	-0.065	-0.063	-0.063	-0.065	-0.076	-0.066	-0.076	-0.064	-0.076	-0.064	-0.063	-0.066	-0.063	-0.065	-0.08	-0.09	-0.064	-0.063	-0.065	-0.153	-0.031	-0.068	2016_7_13_17_13_52
FLQS30Q3GRWV____	-0.056	-0.061	-0.065	-0.06	-0.062	-0.063	-0.064	-0.062	-0.062	-0.063	-0.063	-0.063	-0.062	-0.064	-0.063	-0.063	-0.065	-0.064	-0.062	-0.064	-0.063	-0.061	-0.063	-0.063	-0.065	-0.062	-0.064	-0.06	-0.063	-0.064	-0.061	-0.061	-0.119	-0.111	-0.08	-0.119	-0.111	-0.105	-0.107	-0.108	-0.083	-0.085	-0.109	-0.108	-0.084	-0.083	-0.107	-0.107	-0.081	-0.107	-0.085	-0.106	-0.108	-0.107	-0.108	-0.118	-0.079	-0.109	-0.083	-0.121	-0.108	-0.085	-0.108	-0.084	-0.019	-0.021	-0.024	-0.02	-0.022	-0.023	-0.022	-0.022	-0.024	-0.024	-0.022	-0.022	-0.024	-0.024	-0.022	-0.022	-0.024	-0.023	-0.023	-0.023	-0.022	-0.022	-0.022	-0.022	-0.025	-0.022	-0.024	-0.021	-0.023	-0.024	-0.022	-0.023	-0.063	-0.101	-0.023	2016_7_13_17_13_57
FLQS30Q9GRWV____	-0.132	-0.13	-0.101	-0.133	-0.128	-0.126	-0.128	-0.128	-0.127	-0.096	-0.1	-0.098	-0.127	-0.127	-0.096	-0.096	-0.129	-0.098	-0.128	-0.095	-0.098	-0.096	-0.098	-0.097	-0.126	-0.099	-0.097	-0.129	-0.096	-0.096	-0.127	-0.127	-0.012	-0.011	-0.013	-0.012	-0.013	-0.04	-0.017	-0.019	-0.013	-0.013	0.009	-0.015	-0.015	-0.016	0.006	0.006	-0.012	0.006	-0.014	-0.021	-0.015	-0.02	-0.015	-0.013	-0.012	-0.02	-0.014	-0.011	-0.019	-0.021	-0.018	-0.015	-0.061	-0.059	-0.047	-0.061	-0.058	-0.056	-0.058	-0.058	-0.058	-0.046	-0.048	-0.047	-0.058	-0.058	-0.047	-0.047	-0.059	-0.048	-0.058	-0.045	-0.047	-0.045	-0.047	-0.046	-0.058	-0.047	-0.046	-0.059	-0.045	-0.044	-0.058	-0.058	-0.113	-0.013	-0.052	2016_7_13_17_14_02
FLQS30QMGRWV____	0.091	0.114	0.083	0.093	0.117	0.113	0.115	0.116	0.086	0.086	0.117	0.116	0.087	0.084	0.086	0.086	0.112	0.086	0.084	0.088	0.116	0.087	0.116	0.09	0.087	0.086	0.084	0.12	0.116	0.086	0.117	0.084	-0.053	-0.02	-0.016	-0.052	-0.046	-0.025	-0.047	-0.044	-0.044	-0.045	-0.046	-0.044	-0.046	-0.017	-0.044	-0.044	-0.05	-0.044	-0.021	-0.044	-0.044	-0.045	-0.044	-0.018	-0.051	-0.043	-0.02	-0.052	-0.044	-0.044	-0.043	-0.046	0.044	0.052	0.039	0.046	0.054	0.051	0.054	0.054	0.041	0.041	0.054	0.054	0.042	0.039	0.041	0.041	0.052	0.042	0.039	0.042	0.054	0.042	0.054	0.041	0.043	0.042	0.039	0.056	0.054	0.042	0.055	0.041	0.098	-0.04	0.046	2016_7_13_17_14_07
FLQS30QPGRWV____	-0.074	-0.073	-0.082	-0.073	-0.075	-0.076	-0.077	-0.076	-0.106	-0.075	-0.081	-0.082	-0.074	-0.075	-0.072	-0.072	-0.076	-0.074	-0.075	-0.074	-0.082	-0.076	-0.082	-0.075	-0.075	-0.08	-0.074	-0.075	-0.044	-0.104	-0.104	-0.076	-0.063	-0.061	-0.029	-0.063	-0.035	-0.037	-0.036	-0.039	-0.064	-0.06	-0.099	-0.101	-0.061	-0.035	-0.085	-0.085	-0.064	-0.062	-0.034	-0.04	-0.101	-0.033	-0.101	-0.065	-0.063	-0.122	-0.034	-0.064	-0.039	-0.036	-0.062	-0.034	-0.03	-0.029	-0.035	-0.029	-0.032	-0.032	-0.033	-0.032	-0.042	-0.03	-0.03	-0.03	-0.029	-0.032	-0.027	-0.027	-0.03	-0.029	-0.032	-0.032	-0.03	-0.032	-0.03	-0.03	-0.03	-0.028	-0.031	-0.03	-0.02	-0.043	-0.041	-0.032	-0.078	-0.06	-0.031	2016_7_13_17_14_12
FLQS30R2GRWV____	0.074	0.078	0.104	0.055	0.127	0.146	0.08	0.079	0.079	0.078	0.006	0.144	0.078	0.002	0.078	0.078	0.08	0.078	0.078	0.112	0.144	0.078	0.144	0.08	0.105	0.005	0.079	0.077	0.111	0.079	0.078	0.112	0.016	-0.007	-0.008	-0.043	-0.004	0.02	-0.006	-0.006	-0.005	-0.004	-0.018	0.012	-0.005	-0.009	-0.007	-0.007	-0.005	-0.006	-0.005	-0.006	0.012	-0.007	0.012	-0.006	-0.006	-0.018	-0.005	0.015	-0.006	-0.005	-0.006	-0.004	0.024	0.028	0.037	0.021	0.046	0.052	0.028	0.027	0.028	0.027	-0.001	0.053	0.027	-0.003	0.027	0.027	0.028	0.027	0.027	0.041	0.053	0.028	0.053	0.029	0.038	-0.001	0.027	0.026	0.04	0.028	0.027	0.041	0.085	-0.004	0.03	2016_7_13_17_14_17
FLQS30RRGRWV____	-0.114	-0.107	-0.084	-0.073	-0.106	-0.08	-0.108	-0.078	-0.108	-0.108	-0.109	-0.109	-0.078	-0.078	-0.108	-0.108	-0.082	-0.109	-0.078	-0.108	-0.109	-0.11	-0.109	-0.079	-0.103	-0.108	-0.11	-0.081	-0.078	-0.079	-0.08	-0.109	0.058	0.028	0.057	0.019	0.055	0.054	0.055	0.052	0.052	0.053	0.053	0.051	0.054	0.024	0.052	0.052	0.057	0.052	0.054	0.053	0.051	0.056	0.051	0.057	0.057	0.052	0.053	0.058	0.053	0.053	0.052	0.055	-0.054	-0.049	-0.042	-0.035	-0.051	-0.04	-0.052	-0.039	-0.051	-0.052	-0.052	-0.051	-0.04	-0.037	-0.051	-0.051	-0.041	-0.052	-0.039	-0.051	-0.051	-0.052	-0.051	-0.04	-0.05	-0.051	-0.052	-0.04	-0.039	-0.04	-0.039	-0.051	-0.096	0.051	-0.047	2016_7_13_17_14_22
FLQS30S7GRWV____	-0.026	-0.002	-0.035	-0.036	-0.002	-0.03	-0.002	0.025	0.029	-0.033	-0.002	-0.037	-0.002	-0.003	-0.004	-0.004	-0.003	0	0.029	-0.001	-0.037	-0.001	-0.037	0.028	-0.004	-0.002	-0.035	-0.004	-0.036	-0.004	0	-0.003	-0.044	-0.039	-0.006	-0.007	-0.01	-0.031	-0.034	0.008	-0.036	-0.036	-0.033	-0.008	-0.038	-0.037	-0.036	-0.036	-0.008	-0.03	-0.01	-0.009	-0.008	-0.013	-0.008	-0.046	-0.044	-0.035	-0.01	-0.007	-0.012	-0.034	-0.033	-0.011	-0.004	0.006	-0.01	-0.01	0.004	-0.006	0.006	0.013	0.018	-0.007	0.005	-0.01	0.006	0.006	0.005	0.005	0.003	0.006	0.017	0.004	-0.01	0.004	-0.01	0.018	0.005	0.005	-0.01	0.003	-0.01	0.005	0.006	0.003	-0.009	-0.023	0.002	2016_7_13_17_14_28
FLQS30UFGRWV____	0.012	0.013	0.01	0.011	0.009	0.01	0.01	0.01	0.008	0.009	0.008	0.007	0.011	0.01	0.01	0.01	0.01	0.008	0.01	0.009	0.007	0.009	0.007	0.01	0.011	0.007	0.01	0.011	0.008	0.01	0.008	0.01	-0.066	-0.096	-0.067	-0.068	-0.07	-0.067	-0.068	-0.066	-0.069	-0.071	-0.066	-0.067	-0.069	-0.069	-0.068	-0.068	-0.068	-0.067	-0.069	-0.067	-0.067	-0.067	-0.067	-0.068	-0.068	-0.068	-0.07	-0.067	-0.067	-0.067	-0.066	-0.07	0.014	0.016	0.013	0.013	0.012	0.013	0.013	0.013	0.012	0.013	0.012	0.012	0.013	0.013	0.013	0.013	0.013	0.012	0.013	0.012	0.012	0.013	0.012	0.013	0.013	0.012	0.013	0.013	0.012	0.013	0.012	0.013	0.009	-0.069	0.013	2016_7_13_17_14_34
FLQS30WFGRWV____	-0.029	-0.032	-0.002	-0.004	-0.034	-0.034	-0.004	-0.004	-0.002	-0.035	-0.002	-0.002	-0.003	-0.003	-0.004	-0.004	-0.003	-0.003	-0.004	-0.003	-0.002	-0.003	-0.002	-0.029	-0.004	-0.002	-0.035	-0.03	-0.002	-0.004	-0.002	-0.003	0.006	0.033	0.006	0.006	0.006	0.008	0.007	0.005	0.035	0.005	0.006	0.006	0.034	0.005	0.007	0.007	0.006	0.007	0.005	0.007	0.006	0.039	0.006	0.044	0.006	0.005	0.004	0.005	0.007	0.04	0.007	0.006	-0.012	-0.016	-0.001	-0.001	-0.014	-0.014	-0.003	-0.002	-0.003	-0.015	-0.001	-0.001	-0.004	-0.001	-0.002	-0.002	-0.002	-0.002	-0.002	-0.001	-0.001	-0.004	-0.001	-0.015	-0.002	-0.002	-0.014	-0.013	-0.002	-0.004	-0.002	-0.001	-0.01	0.012	-0.005	2016_7_13_17_14_39
