SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS305DGRWM____	0.042	0.014	0.015	0.041	0.042	0.014	0.041	0.015	0.013	0.014	0.014	0.04	0.042	0.013	0.043	0.014	0.043	0.015	0.015	0.015	0.043	0.042	0.042	0.013	0.043	0.014	0.015	0.043	0.042	0.013	0.013	0.015	-0.004	-0.003	-0.005	-0.002	-0.005	-0.003	-0.002	-0.005	-0.06	-0.004	-0.004	0	-0.005	-0.004	-0.004	-0.003	-0.003	-0.005	-0.005	-0.004	-0.004	0	0	-0.004	-0.005	-0.003	-0.004	-0.004	0.02	-0.004	-0.005	-0.004	0.017	0.006	0.007	0.017	0.018	0.006	0.017	0.006	0.008	0.006	0.006	0.016	0.018	0.005	0.018	0.006	0.018	0.006	0.006	0.006	0.017	0.017	0.017	0.005	0.017	0.006	0.006	0.017	0.016	0.005	0.006	0.006	0.026	-0.005	0.011	2016_7_13_13_40_31
FLQS305NGRWM____	0.066	0.067	0.068	0.039	0.067	0.068	0.039	0.039	0.066	0.039	0.039	0.039	0.067	0.039	0.067	0.04	0.039	0.039	0.039	0.068	0.066	0.066	0.066	0.039	0.039	0.04	0.04	0.066	0.039	0.066	0.067	0.04	0.025	0.057	0.062	0.031	0.025	0.031	0.031	0.025	0.086	0.031	0.031	0.029	0.025	0.062	0.031	0.032	0.03	0.025	-0.003	0.035	0.06	0.06	0.06	0.062	0.029	0.032	0.033	0.06	0.029	0.03	0.033	0.033	0.026	0.025	0.025	0.015	0.026	0.026	0.015	0.015	0.024	0.014	0.014	0.014	0.026	0.013	0.026	0.015	0.014	0.015	0.017	0.026	0.025	0.024	0.024	0.013	0.014	0.015	0.015	0.025	0.014	0.025	0.026	0.015	0.052	0.038	0.02	2016_7_13_13_40_35
FLQS307KGRWV____	-0.126	-0.123	-0.122	-0.122	-0.093	-0.092	-0.122	-0.094	-0.094	-0.122	-0.122	-0.094	-0.093	-0.122	-0.122	-0.095	-0.122	-0.094	-0.122	-0.122	-0.096	-0.121	-0.121	-0.122	-0.095	-0.095	-0.122	-0.096	-0.122	-0.093	-0.121	-0.122	-0.057	-0.028	-0.031	-0.055	0.008	0.009	-0.055	0.038	-0.056	-0.058	-0.058	-0.056	0.008	-0.059	-0.056	-0.031	-0.057	0.038	-0.058	-0.055	-0.032	-0.032	-0.032	-0.059	-0.03	-0.031	-0.056	-0.032	-0.057	-0.056	-0.054	-0.056	0.625	0.625	0.626	0.627	0.637	0.636	0.627	0.635	0.639	0.627	0.627	0.639	0.637	0.628	0.627	0.637	0.627	0.635	0.627	0.627	0.637	0.626	0.626	0.628	0.637	0.637	0.627	0.637	0.627	0.639	0.627	0.627	-0.111	-0.037	0.631	2016_7_13_13_40_40
FLQS308YGRWQ____	-0.083	-0.083	-0.084	-0.053	-0.083	-0.083	-0.053	-0.111	-0.11	-0.054	-0.054	-0.111	-0.083	-0.081	-0.083	-0.083	-0.112	-0.111	-0.111	-0.084	-0.083	-0.083	-0.083	-0.081	-0.081	-0.083	-0.084	-0.083	-0.111	-0.111	-0.083	-0.084	0.029	0.056	0.022	0.088	0.055	0.055	0.088	0.029	0.029	0.095	0.095	0.056	0.055	0.032	0.056	0.057	0.062	0.029	0.029	0.087	0.057	0.034	0.034	0.032	0.085	0.057	0.056	0.057	0.029	0.055	0.057	0.056	-0.035	-0.036	-0.035	-0.025	-0.036	-0.036	-0.025	-0.046	-0.046	-0.025	-0.025	-0.048	-0.036	-0.034	-0.036	-0.036	-0.048	-0.046	-0.046	-0.037	-0.036	-0.034	-0.034	-0.034	-0.036	-0.036	-0.036	-0.036	-0.046	-0.047	-0.036	-0.036	-0.086	0.053	-0.037	2016_7_13_13_40_44
FLQS309NGRWM____	0.114	0.176	0.176	0.177	0.121	0.148	0.177	0.148	0.148	0.178	0.178	0.178	0.121	0.148	0.15	0.177	0.146	0.148	0.149	0.176	0.149	0.148	0.148	0.148	0.15	0.177	0.148	0.149	0.148	0.148	0.149	0.148	-0.007	0.049	-0.005	-0.005	-0.034	-0.004	-0.005	-0.005	-0.06	0.023	0.023	-0.005	-0.034	-0.006	-0.006	-0.005	-0.006	-0.005	-0.006	-0.005	-0.034	-0.009	-0.009	-0.006	0.02	-0.005	-0.006	-0.034	-0.006	-0.005	-0.006	-0.006	0.046	0.07	0.071	0.071	0.05	0.059	0.071	0.06	0.062	0.071	0.071	0.072	0.05	0.06	0.06	0.072	0.06	0.06	0.06	0.072	0.061	0.06	0.06	0.06	0.059	0.072	0.06	0.061	0.06	0.06	0.06	0.06	0.155	-0.007	0.063	2016_7_13_13_40_50
FLQS309QGRWV____	-0.002	0	-0.028	0.027	-0.029	0	0.027	-0.001	-0.032	-0.002	-0.002	-0.002	-0.029	-0.002	-0.002	0.027	-0.002	-0.001	-0.002	0	-0.001	-0.03	-0.03	-0.002	-0.002	0.027	-0.028	-0.001	-0.001	-0.032	-0.002	-0.028	-0.014	-0.043	-0.076	-0.014	-0.042	-0.043	-0.014	-0.045	-0.019	-0.014	-0.014	-0.046	-0.042	-0.02	-0.041	-0.015	-0.014	-0.045	-0.02	-0.044	-0.044	-0.071	-0.071	-0.02	-0.016	-0.015	-0.046	-0.044	-0.016	-0.044	-0.017	-0.046	0	0.002	-0.008	0.011	-0.01	0.002	0.011	0.001	-0.012	0	0	0.001	-0.01	0	0.001	0.011	0	0.001	0	0.002	0.001	-0.009	-0.009	0	0	0.011	-0.01	0.001	0	-0.011	0	-0.01	-0.006	-0.034	-0.001	2016_7_13_13_40_56
FLQS309TGRWY____	0.095	0.126	0.099	0.126	0.126	0.097	0.126	0.098	0.097	0.095	0.095	0.129	0.126	0.126	0.126	0.126	0.126	0.098	0.128	0.1	0.126	0.097	0.097	0.126	0.126	0.126	0.1	0.126	0.097	0.127	0.126	0.1	-0.091	-0.06	-0.088	-0.032	-0.058	-0.06	-0.032	-0.059	-0.033	-0.033	-0.033	-0.033	-0.058	-0.033	-0.06	-0.09	-0.033	-0.059	-0.059	-0.061	-0.062	-0.059	-0.059	-0.033	-0.032	-0.09	-0.06	-0.062	-0.088	-0.061	-0.06	-0.06	0.042	0.054	0.044	0.052	0.053	0.041	0.052	0.042	0.04	0.039	0.039	0.053	0.053	0.052	0.053	0.055	0.052	0.042	0.054	0.042	0.054	0.041	0.041	0.052	0.052	0.055	0.043	0.054	0.043	0.053	0.053	0.043	0.114	-0.056	0.048	2016_7_13_16_23_36
FLQS319HGRWY____	-0.036	-0.007	-0.006	-0.006	-0.005	-0.006	-0.006	-0.007	-0.006	-0.005	-0.005	-0.007	-0.005	-0.034	-0.005	-0.036	-0.035	-0.007	-0.005	-0.007	-0.005	-0.005	-0.005	-0.034	-0.005	-0.036	-0.007	-0.005	-0.005	-0.035	-0.006	-0.007	0.138	0.107	0.143	0.141	0.085	0.085	0.141	0.085	0.084	0.118	0.118	0.113	0.085	0.06	0.086	0.109	0.084	0.085	0.084	0.111	0.084	0.108	0.108	0.06	0.141	0.109	0.11	0.084	0.115	0.085	0.087	0.11	-0.02	-0.007	-0.008	-0.008	-0.006	-0.006	-0.008	-0.006	-0.005	-0.007	-0.007	-0.008	-0.006	-0.015	-0.005	-0.018	-0.017	-0.006	-0.006	-0.007	-0.006	-0.007	-0.007	-0.015	-0.007	-0.018	-0.007	-0.006	-0.006	-0.017	-0.006	-0.007	-0.012	0.102	-0.009	2016_7_13_16_23_40
FLQS3009GRWQ____	0.014	0.013	0.014	0.014	0.014	0.013	0.014	0.046	0.014	0.014	0.014	0.015	0.014	0.045	0.014	0.013	0.044	0.046	0.014	0.014	0.014	0.014	0.014	0.045	0.014	0.013	0.045	0.014	0.013	0.013	0.013	0.045	-0.011	0.041	0.018	0.016	0.017	0.041	0.016	0.017	0.015	0.015	0.015	0.044	0.017	0.019	0.042	0.018	0.045	0.017	0.015	-0.025	0.016	0.04	0.04	0.019	0.016	0.018	0.044	0.016	0.015	0.017	0.016	0.044	0.006	0.004	0.005	0.005	0.005	0.004	0.005	0.018	0.005	0.005	0.005	0.004	0.005	0.018	0.004	0.005	0.016	0.018	0.005	0.006	0.004	0.004	0.004	0.018	0.005	0.005	0.017	0.004	0.005	0.005	0.005	0.017	0.02	0.022	0.007	2016_7_13_16_23_48
FLQS3024GRWM____	0.04	0.013	0.041	0.042	0.041	0.013	0.042	0.076	0.011	0.041	0.041	0.013	0.041	0.041	0.012	0.041	0.041	0.076	0.041	0.014	0.012	0.041	0.041	0.041	0.013	0.041	0.041	0.012	0.042	0.011	0.012	0.041	0.059	0.059	0.088	0.062	0.059	0.059	0.062	0.086	0.059	0.058	0.058	0.059	0.059	0.057	0.058	0.062	0.057	0.086	0.059	0.058	0.057	0.062	0.062	0.057	0.059	0.062	0.061	0.057	0.087	0.059	0.057	0.061	0.688	0.677	0.687	0.688	0.689	0.677	0.688	0.701	0.677	0.689	0.689	0.677	0.689	0.688	0.677	0.689	0.688	0.701	0.688	0.677	0.677	0.688	0.688	0.688	0.677	0.689	0.688	0.677	0.687	0.676	0.677	0.688	0.033	0.063	0.685	2016_7_13_16_23_52
FLQS3047GRWM____	-0.086	-0.054	-0.026	-0.055	-0.055	-0.053	-0.055	-0.054	-0.025	-0.025	-0.025	-0.052	-0.055	-0.026	-0.025	-0.055	-0.025	-0.054	-0.053	-0.054	-0.025	-0.056	-0.056	-0.026	-0.024	-0.055	-0.025	-0.025	-0.025	-0.056	-0.055	-0.025	-0.171	-0.085	-0.079	-0.029	-0.085	-0.086	-0.029	-0.087	-0.085	-0.085	-0.085	-0.084	-0.085	-0.084	-0.086	-0.028	-0.082	-0.087	-0.085	-0.086	-0.084	-0.134	-0.134	-0.084	-0.027	-0.028	-0.086	-0.084	-0.085	-0.085	-0.087	-0.086	-0.702	-0.692	-0.681	-0.696	-0.693	-0.692	-0.696	-0.692	-0.681	-0.681	-0.681	-0.692	-0.693	-0.681	-0.68	-0.696	-0.681	-0.692	-0.692	-0.692	-0.681	-0.692	-0.692	-0.681	-0.682	-0.696	-0.68	-0.681	-0.681	-0.693	-0.692	-0.68	-0.043	-0.082	-0.688	2016_7_13_16_23_56
FLQS3052GRWY____	-0.034	-0.063	-0.091	-0.062	-0.064	-0.094	-0.062	-0.091	-0.035	-0.034	-0.034	-0.034	-0.064	-0.064	-0.062	-0.034	-0.063	-0.091	-0.063	-0.091	-0.064	-0.063	-0.063	-0.064	-0.062	-0.034	-0.062	-0.064	-0.063	-0.032	-0.063	-0.062	0.13	0.074	0.074	0.046	0.102	0.072	0.046	0.045	0.13	0.074	0.074	0.074	0.102	0.073	0.075	0.073	0.075	0.045	0.073	0.072	0.1	0.074	0.074	0.073	0.046	0.073	0.074	0.1	0.074	0.074	0.075	0.074	-0.693	-0.702	-0.713	-0.702	-0.704	-0.715	-0.702	-0.712	-0.693	-0.691	-0.691	-0.691	-0.704	-0.702	-0.702	-0.69	-0.702	-0.712	-0.702	-0.714	-0.703	-0.702	-0.702	-0.702	-0.701	-0.69	-0.702	-0.703	-0.702	-0.689	-0.702	-0.702	-0.06	0.076	-0.701	2016_7_13_16_23_59
FLQS3057GRWM____	-0.016	-0.015	0.026	-0.016	-0.015	-0.014	-0.016	-0.016	-0.015	-0.018	-0.018	-0.017	-0.015	-0.017	-0.017	-0.017	-0.015	-0.016	-0.017	0.012	-0.016	-0.018	-0.018	-0.017	-0.016	-0.017	-0.017	-0.016	-0.016	-0.015	-0.016	-0.017	-0.018	-0.017	0.011	-0.018	-0.105	-0.013	-0.018	-0.106	-0.019	-0.039	-0.039	-0.02	-0.105	-0.016	-0.018	-0.018	-0.017	-0.106	-0.018	-0.02	-0.018	-0.014	-0.014	-0.016	-0.042	-0.018	-0.017	-0.018	-0.044	-0.02	-0.041	-0.017	-0.005	-0.005	0.01	-0.006	-0.002	-0.005	-0.006	-0.002	-0.006	-0.006	-0.006	-0.006	-0.002	-0.007	-0.006	-0.006	-0.005	-0.002	-0.006	0.005	-0.006	-0.006	-0.006	-0.007	-0.004	-0.006	-0.006	-0.006	-0.005	-0.005	-0.004	-0.006	-0.014	-0.031	-0.004	2016_7_13_16_24_02
FLQS3072GRWV____	-0.166	-0.195	-0.223	-0.166	-0.195	-0.195	-0.166	-0.195	-0.194	-0.195	-0.195	-0.165	-0.195	-0.194	-0.195	-0.194	-0.225	-0.195	-0.195	-0.194	-0.195	-0.166	-0.166	-0.194	-0.166	-0.194	-0.194	-0.195	-0.194	-0.195	-0.195	-0.194	0.042	0.011	-0.019	0.034	0.011	0.011	0.034	0.009	0.009	0.033	0.033	0.037	0.011	0.008	0.01	0.009	0.007	0.009	0.008	0.01	0.008	0.01	0.01	0.008	0.013	0.009	0.033	0.008	0.01	0.009	0.011	0.033	-0.718	-0.728	-0.738	-0.717	-0.728	-0.728	-0.717	-0.728	-0.728	-0.729	-0.729	-0.717	-0.728	-0.728	-0.728	-0.728	-0.74	-0.728	-0.728	-0.728	-0.728	-0.716	-0.716	-0.728	-0.716	-0.728	-0.729	-0.728	-0.728	-0.728	-0.728	-0.729	-0.19	0.015	-0.726	2016_7_13_16_24_04
FLQS3084GRWM____	-0.11	-0.138	-0.167	-0.139	-0.138	-0.139	-0.139	-0.167	-0.139	-0.139	-0.139	-0.113	-0.138	-0.139	-0.139	-0.139	-0.14	-0.167	-0.14	-0.139	-0.139	-0.139	-0.139	-0.139	-0.109	-0.139	-0.111	-0.139	-0.139	-0.14	-0.138	-0.111	0.204	0.204	0.171	0.205	0.231	0.204	0.205	0.199	0.2	0.201	0.201	0.202	0.231	0.205	0.201	0.174	0.204	0.199	0.2	0.201	0.171	0.2	0.2	0.205	0.204	0.174	0.203	0.171	0.202	0.172	0.201	0.203	-0.726	-0.738	-0.748	-0.738	-0.738	-0.738	-0.738	-0.749	-0.738	-0.738	-0.738	-0.727	-0.738	-0.738	-0.737	-0.737	-0.739	-0.749	-0.738	-0.737	-0.736	-0.737	-0.737	-0.738	-0.726	-0.737	-0.726	-0.736	-0.738	-0.737	-0.738	-0.726	-0.137	0.198	-0.737	2016_7_13_16_24_07
FLQS3160GRWY____	-0.159	-0.186	-0.186	-0.188	-0.159	-0.187	-0.188	-0.187	-0.158	-0.158	-0.158	-0.158	-0.159	-0.159	-0.187	-0.188	-0.158	-0.187	-0.186	-0.186	-0.158	-0.187	-0.187	-0.159	-0.158	-0.188	-0.186	-0.158	-0.159	-0.158	-0.188	-0.186	-0.006	0.019	0.044	0.041	0.019	-0.006	0.041	-0.005	-0.005	0.02	0.02	0.048	0.019	-0.004	0.019	-0.02	0.02	-0.005	-0.006	0.02	-0.004	0.019	0.019	-0.004	-0.011	-0.02	-0.004	-0.004	-0.018	0.019	-0.015	-0.004	-0.275	-0.287	-0.288	-0.289	-0.276	-0.286	-0.289	-0.286	-0.275	-0.275	-0.275	-0.276	-0.276	-0.275	-0.287	-0.287	-0.276	-0.286	-0.286	-0.287	-0.275	-0.288	-0.288	-0.275	-0.274	-0.287	-0.286	-0.275	-0.274	-0.275	-0.287	-0.286	-0.174	0.008	-0.282	2016_7_13_16_24_09
